Fol_2018-03-05.09_12_16.13_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -38.06048 -54.42697 -40.95763 -41.53254  -1.83274   5.94332       (-42.790,-31.479) (-36.228,-4.111) (-44.373,-1.833)      7.10543e-15
1    -38.06521 -54.40876 -40.96105 -41.52248  -1.83502   5.93553       (-42.796,-31.486) (-36.230,-4.101) (-44.373,-1.835)      0.0143426
2    -38.06995 -54.39054 -40.96447 -41.51241  -1.83730   5.92775       (-42.802,-31.494) (-36.233,-4.090) (-44.372,-1.837)      0.0286852
3    -38.07468 -54.37232 -40.96789 -41.50235  -1.83958   5.91997       (-42.807,-31.502) (-36.235,-4.080) (-44.372,-1.840)      0.0430278
4    -38.07942 -54.35411 -40.97130 -41.49229  -1.84186   5.91218       (-42.813,-31.510) (-36.238,-4.070) (-44.372,-1.842)      0.0573704
5    -38.08415 -54.33589 -40.97472 -41.48222  -1.84414   5.90440       (-42.819,-31.518) (-36.240,-4.060) (-44.371,-1.844)      0.071713
6    -38.08888 -54.31767 -40.97814 -41.47216  -1.84642   5.89661       (-42.825,-31.525) (-36.242,-4.050) (-44.371,-1.846)      0.0860556
7    -38.09362 -54.29945 -40.98156 -41.46209  -1.84870   5.88883       (-42.830,-31.533) (-36.245,-4.040) (-44.370,-1.849)      0.100398
8    -38.09835 -54.28124 -40.98498 -41.45203  -1.85098   5.88105       (-42.836,-31.541) (-36.247,-4.030) (-44.370,-1.851)      0.114741
9    -38.10309 -54.26302 -40.98840 -41.44197  -1.85326   5.87326       (-42.842,-31.549) (-36.250,-4.020) (-44.370,-1.853)      0.129083
10    -38.10782 -54.24480 -40.99182 -41.43190  -1.85554   5.86548       (-42.847,-31.556) (-36.252,-4.010) (-44.369,-1.856)      0.143426
11    -38.11256 -54.22658 -40.99524 -41.42184  -1.85782   5.85770       (-42.853,-31.564) (-36.255,-4.000) (-44.369,-1.858)      0.157769
12    -38.11729 -54.20837 -40.99865 -41.41177  -1.86010   5.84991       (-42.859,-31.572) (-36.257,-3.990) (-44.369,-1.860)      0.172111
13    -38.12203 -54.19015 -41.00207 -41.40171  -1.86238   5.84213       (-42.864,-31.580) (-36.260,-3.980) (-44.368,-1.862)      0.186454
14    -38.12676 -54.17193 -41.00549 -41.39165  -1.86466   5.83434       (-42.870,-31.588) (-36.262,-3.970) (-44.368,-1.865)      0.200796
15    -38.13150 -54.15371 -41.00891 -41.38158  -1.86695   5.82656       (-42.876,-31.595) (-36.265,-3.960) (-44.368,-1.867)      0.215139
16    -38.13623 -54.13550 -41.01233 -41.37152  -1.86923   5.81878       (-42.882,-31.603) (-36.267,-3.950) (-44.367,-1.869)      0.229482
17    -38.14097 -54.11728 -41.01575 -41.36145  -1.87151   5.81099       (-42.887,-31.611) (-36.269,-3.939) (-44.367,-1.872)      0.243824
18    -38.14570 -54.09906 -41.01917 -41.35139  -1.87379   5.80321       (-42.893,-31.619) (-36.272,-3.929) (-44.366,-1.874)      0.258167
19    -38.15043 -54.08084 -41.02259 -41.34133  -1.87607   5.79542       (-42.899,-31.627) (-36.274,-3.919) (-44.366,-1.876)      0.272509
20    -38.15517 -54.06263 -41.02601 -41.33126  -1.87835   5.78764       (-42.904,-31.634) (-36.277,-3.909) (-44.366,-1.878)      0.286852
21    -38.15990 -54.04441 -41.02942 -41.32120  -1.88063   5.77986       (-42.910,-31.642) (-36.279,-3.899) (-44.365,-1.881)      0.301195
22    -38.16464 -54.02619 -41.03284 -41.31113  -1.88291   5.77207       (-42.916,-31.650) (-36.282,-3.889) (-44.365,-1.883)      0.315537
23    -38.16937 -54.00797 -41.03626 -41.30107  -1.88519   5.76429       (-42.921,-31.658) (-36.284,-3.879) (-44.365,-1.885)      0.32988
24    -38.17411 -53.98976 -41.03968 -41.29101  -1.88747   5.75651       (-42.927,-31.665) (-36.287,-3.869) (-44.364,-1.887)      0.344222
25    -38.17884 -53.97154 -41.04310 -41.28094  -1.88975   5.74872       (-42.933,-31.673) (-36.289,-3.859) (-44.364,-1.890)      0.358565
