Fol_.14_.txt     Output is probe cell, reduced cell, NCDist distance between
48    1287.50151 2811.39528 1163.27615 -6766.06174 -3044.87739 -7254.35505       (-282.549,-199.833) (-3.690,-28.613) (-466.185,-95.612)      145.09
49    1286.07004 2808.25030 1161.99248 -6759.38571 -3041.82500 -7246.79192       (-284.696,-201.036) (-2.479,-28.011) (-467.206,-96.066)      148.112
50    1284.63858 2805.10531 1160.70881 -6752.70968 -3038.77261 -7239.22878       (-286.843,-202.240) (-1.268,-27.410) (-468.227,-96.520)      151.135
51    1283.20711 2801.96033 1159.42514 -6746.03365 -3035.72022 -7231.66564       (-288.991,-203.444) (-0.057,-26.808) (-469.249,-96.974)      154.158
52    1281.77564 2798.81534 1158.14147 -6739.35762 -3032.66783 -7224.10250       (-96.274,-203.494) (-1.154,-27.360) (-469.117,-289.984)      155.117
53    1280.34417 2795.67036 1156.85780 -6732.68159 -3029.61544 -7216.53937       (-95.517,-203.487) (-2.365,-27.969) (-468.927,-290.920)      155.989
54    1278.91270 2792.52537 1155.57413 -6726.00556 -3026.56305 -7208.97623       (-94.760,-203.480) (-3.575,-28.578) (-468.738,-291.857)      156.878
55    1277.48123 2789.38039 1154.29046 -6719.32953 -3023.51066 -7201.41309       (-94.003,-203.472) (-4.786,-29.187) (-468.548,-292.793)      157.783
56    1276.04976 2786.23540 1153.00679 -6712.65350 -3020.45827 -7193.84995       (-93.246,-203.465) (-5.997,-29.797) (-468.359,-293.729)      158.704
57    1274.61830 2783.09042 1151.72312 -6705.97747 -3017.40588 -7186.28682       (-92.489,-203.458) (-7.208,-30.406) (-468.169,-294.665)      159.64
58    1273.18683 2779.94543 1150.43945 -6699.30144 -3014.35349 -7178.72368       (-91.732,-203.451) (-8.419,-31.015) (-467.980,-295.602)      160.591
59    1271.75536 2776.80045 1149.15578 -6692.62541 -3011.30110 -7171.16054       (-90.975,-203.444) (-9.630,-31.624) (-467.790,-296.538)      161.558
60    1270.32389 2773.65546 1147.87210 -6685.94938 -3008.24871 -7163.59740       (-90.218,-203.437) (-10.841,-32.233) (-467.601,-297.474)      162.539
61    1268.89242 2770.51047 1146.58843 -6679.27335 -3005.19632 -7156.03427       (-89.461,-203.429) (-12.051,-32.843) (-467.411,-298.411)      163.534
62    1267.46095 2767.36549 1145.30476 -6672.59732 -3002.14393 -7148.47113       (-88.705,-203.422) (-13.262,-33.452) (-467.222,-299.347)      164.544
63    1266.02948 2764.22050 1144.02109 -6665.92129 -2999.09154 -7140.90799       (-87.948,-203.415) (-14.473,-34.061) (-467.033,-300.283)      165.568
64    1264.59802 2761.07552 1142.73742 -6659.24526 -2996.03915 -7133.34485       (-87.191,-203.408) (-15.684,-34.670) (-466.843,-301.220)      166.605
65    1263.16655 2757.93053 1141.45375 -6652.56923 -2992.98676 -7125.78172       (-86.434,-203.401) (-16.895,-35.279) (-466.654,-302.156)      167.656
66    1261.73508 2754.78555 1140.17008 -6645.89320 -2989.93437 -7118.21858       (-85.677,-203.394) (-18.106,-35.888) (-466.464,-303.092)      168.72
67    1260.30361 2751.64056 1138.88641 -6639.21717 -2986.88198 -7110.65544       (-84.920,-203.387) (-19.317,-36.498) (-466.275,-304.028)      169.796
68    1258.87214 2748.49558 1137.60274 -6632.54114 -2983.82959 -7103.09230       (-84.163,-203.379) (-20.527,-37.107) (-466.085,-304.965)      170.886
69    1257.44067 2745.35059 1136.31907 -6625.86510 -2980.77720 -7095.52917       (-83.406,-203.372) (-21.738,-37.716) (-465.896,-305.901)      171.988
70    1256.00920 2742.20561 1135.03540 -6619.18907 -2977.72481 -7087.96603       (-82.649,-203.365) (-22.949,-38.325) (-465.706,-306.837)      173.102
71    1254.57773 2739.06062 1133.75173 -6612.51304 -2974.67242 -7080.40289       (-81.892,-203.358) (-24.160,-38.934) (-465.517,-307.774)      174.228
72    1253.14627 2735.91564 1132.46806 -6605.83701 -2971.62003 -7072.83975       (-81.135,-203.351) (-25.371,-39.543) (-465.328,-308.710)      175.365
73    1251.71480 2732.77065 1131.18439 -6599.16098 -2968.56764 -7065.27662       (-80.378,-203.344) (-26.582,-40.153) (-465.138,-309.646)      176.514
74    1250.28333 2729.62567 1129.90072 -6592.48495 -2965.51525 -7057.71348       (-79.621,-203.336) (-27.793,-40.762) (-464.949,-310.582)      177.675
75    1248.85186 2726.48068 1128.61705 -6585.80892 -2962.46286 -7050.15034       (-78.864,-203.329) (-29.004,-41.371) (-464.759,-311.519)      178.846
76    1247.42039 2723.33570 1127.33338 -6579.13289 -2959.41047 -7042.58720       (-78.107,-203.322) (-30.214,-41.980) (-464.570,-312.455)      180.029
77    1245.98892 2720.19071 1126.04971 -6572.45686 -2956.35808 -7035.02407       (-77.350,-203.315) (-31.425,-42.589) (-464.380,-313.391)      181.222
78    1244.55745 2717.04573 1124.76604 -6565.78083 -2953.30569 -7027.46093       (-76.593,-203.308) (-32.636,-43.198) (-464.191,-314.328)      182.425
79    1243.12599 2713.90074 1123.48236 -6559.10480 -2950.25330 -7019.89779       (-75.836,-203.301) (-33.847,-43.808) (-464.001,-315.264)      183.639
80    1241.69452 2710.75576 1122.19869 -6552.42877 -2947.20091 -7012.33465       (-75.079,-203.293) (-35.058,-44.417) (-463.812,-316.200)      184.862
81    1240.26305 2707.61077 1120.91502 -6545.75274 -2944.14852 -7004.77152       (-74.322,-203.286) (-36.269,-45.026) (-463.622,-317.136)      186.096
82    1238.83158 2704.46579 1119.63135 -6539.07671 -2941.09613 -6997.20838       (-73.565,-203.279) (-37.480,-45.635) (-463.433,-318.073)      187.339
83    1237.40011 2701.32080 1118.34768 -6532.40068 -2938.04374 -6989.64524       (-72.808,-203.272) (-38.690,-46.244) (-463.244,-319.009)      188.591
84    1235.96864 2698.17582 1117.06401 -6525.72465 -2934.99135 -6982.08211       (-72.051,-203.265) (-39.901,-46.853) (-463.054,-319.945)      189.853
85    1234.53717 2695.03083 1115.78034 -6519.04862 -2931.93896 -6974.51897       (-71.294,-203.258) (-41.112,-47.463) (-462.865,-320.882)      191.123
86    1233.10571 2691.88585 1114.49667 -6512.37259 -2928.88657 -6966.95583       (-70.537,-203.251) (-42.323,-48.072) (-462.675,-321.818)      192.403
87    1231.67424 2688.74086 1113.21300 -6505.69656 -2925.83418 -6959.39269       (-69.780,-203.243) (-43.534,-48.681) (-462.486,-322.754)      193.691
88    1230.24277 2685.59587 1111.92933 -6499.02053 -2922.78179 -6951.82956       (-69.023,-203.236) (-44.745,-49.290) (-462.296,-323.690)      194.988
89    1228.81130 2682.45089 1110.64566 -6492.34450 -2919.72940 -6944.26642       (-68.266,-203.229) (-45.956,-49.899) (-462.107,-324.627)      196.293
90    1227.37983 2679.30590 1109.36199 -6485.66846 -2916.67701 -6936.70328       (-67.509,-203.222) (-47.167,-50.508) (-461.917,-325.563)      197.607
91    1225.94836 2676.16092 1108.07832 -6478.99243 -2913.62462 -6929.14014       (-66.752,-203.215) (-48.377,-51.118) (-461.728,-326.499)      198.928
92    1224.51689 2673.01593 1106.79465 -6472.31640 -2910.57224 -6921.57701       (-65.996,-203.208) (-49.588,-51.727) (-461.538,-327.436)      200.258
93    1223.08542 2669.87095 1105.51098 -6465.64037 -2907.51985 -6914.01387       (-65.239,-203.200) (-50.799,-52.336) (-461.349,-328.372)      201.595
94    1221.65396 2666.72596 1104.22731 -6458.96434 -2904.46746 -6906.45073       (-64.482,-203.193) (-52.010,-52.945) (-461.160,-329.308)      202.939
95    1220.22249 2663.58098 1102.94364 -6452.28831 -2901.41507 -6898.88759       (-63.725,-203.186) (-53.221,-53.554) (-460.970,-330.244)      204.291
96    1218.79102 2660.43599 1101.65997 -6445.61228 -2898.36268 -6891.32446       (-62.968,-203.179) (-54.432,-54.163) (-460.781,-331.181)      205.65
97    1217.35955 2657.29101 1100.37630 -6438.93625 -2895.31029 -6883.76132       (-62.211,-203.172) (-55.643,-54.773) (-460.591,-332.117)      207.017
98    1215.92808 2654.14602 1099.09262 -6432.26022 -2892.25790 -6876.19818       (-61.454,-203.165) (-56.853,-55.382) (-460.402,-333.053)      208.39
99    1214.49661 2651.00104 1097.80895 -6425.58419 -2889.20551 -6868.63504       (-60.697,-203.158) (-58.064,-55.991) (-460.212,-333.990)      209.77
100    1213.06514 2647.85605 1096.52528 -6418.90816 -2886.15312 -6861.07191       (-59.940,-203.150) (-59.275,-56.600) (-460.023,-334.926)      211.157
101    1211.63368 2644.71107 1095.24161 -6412.23213 -2883.10073 -6853.50877       (-59.183,-203.143) (-60.486,-57.209) (-459.833,-335.862)      212.551
102    1210.20221 2641.56608 1093.95794 -6405.55610 -2880.04834 -6845.94563       (-58.426,-203.136) (-61.697,-57.818) (-459.644,-336.799)      213.951
103    1208.77074 2638.42110 1092.67427 -6398.88007 -2876.99595 -6838.38249       (-57.669,-203.129) (-62.908,-58.428) (-459.454,-337.735)      215.357
104    1207.33927 2635.27611 1091.39060 -6392.20404 -2873.94356 -6830.81936       (-56.912,-203.122) (-64.119,-59.037) (-459.265,-338.671)      216.77
105    1205.90780 2632.13113 1090.10693 -6385.52801 -2870.89117 -6823.25622       (-56.155,-203.115) (-65.329,-59.646) (-459.076,-339.607)      218.188
106    1204.47633 2628.98614 1088.82326 -6378.85198 -2867.83878 -6815.69308       (-55.398,-203.107) (-66.540,-60.255) (-458.886,-340.544)      219.613
107    1203.04486 2625.84116 1087.53959 -6372.17595 -2864.78639 -6808.12994       (-54.641,-203.100) (-67.751,-60.864) (-458.697,-341.480)      221.043
108    1201.61340 2622.69617 1086.25592 -6365.49992 -2861.73400 -6800.56681       (-53.884,-203.093) (-68.962,-61.473) (-458.507,-342.416)      222.479
109    1200.18193 2619.55119 1084.97225 -6358.82389 -2858.68161 -6793.00367       (-53.127,-203.086) (-70.173,-62.083) (-458.318,-343.353)      223.921
110    1198.75046 2616.40620 1083.68858 -6352.14786 -2855.62922 -6785.44053       (-52.370,-203.079) (-71.384,-62.692) (-458.128,-344.289)      225.369
111    1197.31899 2613.26122 1082.40491 -6345.47183 -2852.57683 -6777.87739       (-51.613,-203.072) (-72.595,-63.301) (-457.939,-345.225)      226.821
112    1195.88752 2610.11623 1081.12124 -6338.79579 -2849.52444 -6770.31426       (-50.856,-203.065) (-73.806,-63.910) (-457.749,-346.161)      228.279
113    1194.45605 2606.97125 1079.83757 -6332.11976 -2846.47205 -6762.75112       (-50.099,-203.057) (-75.016,-64.519) (-457.560,-347.098)      229.743
114    1193.02458 2603.82626 1078.55390 -6325.44373 -2843.41966 -6755.18798       (-49.342,-203.050) (-76.227,-65.128) (-457.370,-348.034)      231.211
115    1191.59312 2600.68127 1077.27023 -6318.76770 -2840.36727 -6747.62484       (-48.585,-203.043) (-77.438,-65.738) (-457.181,-348.970)      232.684
116    1190.16165 2597.53629 1075.98656 -6312.09167 -2837.31488 -6740.06171       (-47.828,-203.036) (-78.649,-66.347) (-456.992,-349.907)      234.163
117    1188.73018 2594.39130 1074.70289 -6305.41564 -2834.26249 -6732.49857       (-47.071,-203.029) (-79.860,-66.956) (-456.802,-350.843)      235.646
118    1187.29871 2591.24632 1073.41921 -6298.73961 -2831.21010 -6724.93543       (-46.314,-203.022) (-81.071,-67.565) (-456.613,-351.779)      237.134
119    1185.86724 2588.10133 1072.13554 -6292.06358 -2828.15771 -6717.37229       (-45.557,-203.014) (-82.282,-68.174) (-456.423,-352.715)      238.626
120    1184.43577 2584.95635 1070.85187 -6285.38755 -2825.10532 -6709.80916       (-44.800,-203.007) (-83.492,-68.783) (-456.234,-353.652)      240.123
121    1183.00430 2581.81136 1069.56820 -6278.71152 -2822.05293 -6702.24602       (-44.043,-203.000) (-84.703,-69.393) (-456.044,-354.588)      241.625
122    1181.57283 2578.66638 1068.28453 -6272.03549 -2819.00054 -6694.68288       (-43.286,-202.993) (-85.914,-70.002) (-455.855,-355.524)      243.131
123    1180.14137 2575.52139 1067.00086 -6265.35946 -2815.94815 -6687.11974       (-42.530,-202.986) (-87.125,-70.611) (-455.665,-356.461)      244.641
124    1178.70990 2572.37641 1065.71719 -6258.68343 -2812.89576 -6679.55661       (-41.773,-202.979) (-88.336,-71.220) (-455.476,-357.397)      246.155
125    1177.27843 2569.23142 1064.43352 -6252.00740 -2809.84337 -6671.99347       (-41.016,-202.972) (-89.547,-71.829) (-455.287,-358.333)      247.674
126    1175.84696 2566.08644 1063.14985 -6245.33137 -2806.79098 -6664.43033       (-40.259,-202.964) (-90.758,-72.438) (-455.097,-359.269)      249.197
127    1174.41549 2562.94145 1061.86618 -6238.65534 -2803.73859 -6656.86719       (-39.502,-202.957) (-91.969,-73.048) (-454.908,-360.206)      250.723
128    1172.98402 2559.79647 1060.58251 -6231.97931 -2800.68620 -6649.30406       (-38.745,-202.950) (-93.179,-73.657) (-454.718,-361.142)      252.254
129    1171.55255 2556.65148 1059.29884 -6225.30328 -2797.63381 -6641.74092       (-37.988,-202.943) (-94.390,-74.266) (-454.529,-362.078)      253.789
130    1170.12109 2553.50650 1058.01517 -6218.62725 -2794.58142 -6634.17778       (-37.231,-202.936) (-95.601,-74.875) (-454.339,-363.015)      255.327
131    1168.68962 2550.36151 1056.73150 -6211.95122 -2791.52903 -6626.61464       (-36.474,-202.929) (-96.812,-75.484) (-454.150,-363.951)      256.869
132    1167.25815 2547.21653 1055.44783 -6205.27519 -2788.47664 -6619.05151       (-35.717,-202.921) (-98.023,-76.093) (-453.960,-364.887)      258.415
133    1165.82668 2544.07154 1054.16416 -6198.59916 -2785.42425 -6611.48837       (-34.960,-202.914) (-99.234,-76.703) (-453.771,-365.824)      259.964
134    1164.39521 2540.92656 1052.88049 -6191.92312 -2782.37186 -6603.92523       (-34.203,-202.907) (-100.445,-77.312) (-453.581,-366.760)      261.517
135    1162.96374 2537.78157 1051.59682 -6185.24709 -2779.31947 -6596.36209       (-33.446,-202.900) (-101.655,-77.921) (-453.392,-367.696)      263.073
136    1161.53227 2534.63659 1050.31315 -6178.57106 -2776.26708 -6588.79896       (-32.689,-202.893) (-102.866,-78.530) (-453.203,-368.632)      264.633
137    1160.10081 2531.49160 1049.02947 -6171.89503 -2773.21469 -6581.23582       (-31.932,-202.886) (-104.077,-79.139) (-453.013,-369.569)      266.196
138    1158.66934 2528.34662 1047.74580 -6165.21900 -2770.16230 -6573.67268       (-31.175,-202.879) (-105.288,-79.749) (-452.824,-370.505)      267.762
139    1157.23787 2525.20163 1046.46213 -6158.54297 -2767.10991 -6566.10954       (-30.418,-202.871) (-106.499,-80.358) (-452.634,-371.441)      269.332
140    1155.80640 2522.05665 1045.17846 -6151.86694 -2764.05752 -6558.54641       (-29.661,-202.864) (-107.710,-80.967) (-452.445,-372.378)      269.874
141    1154.37493 2518.91166 1043.89479 -6145.19091 -2761.00513 -6550.98327       (-28.904,-202.857) (-108.921,-81.576) (-452.255,-373.314)      270.278
142    1152.94346 2515.76667 1042.61112 -6138.51488 -2757.95274 -6543.42013       (-28.147,-202.850) (-110.131,-82.185) (-452.066,-374.250)      270.694
143    1151.51199 2512.62169 1041.32745 -6131.83885 -2754.90035 -6535.85699       (-27.390,-202.843) (-111.342,-82.794) (-451.876,-375.186)      271.121
144    1150.08052 2509.47670 1040.04378 -6125.16282 -2751.84796 -6528.29386       (-26.633,-202.836) (-112.553,-83.404) (-451.687,-376.123)      271.56
145    1148.64906 2506.33172 1038.76011 -6118.48679 -2748.79557 -6520.73072       (-25.876,-202.828) (-113.764,-84.013) (-451.497,-377.059)      272.01
146    1147.21759 2503.18673 1037.47644 -6111.81076 -2745.74318 -6513.16758       (-25.119,-202.821) (-114.975,-84.622) (-451.308,-377.995)      272.472
147    1145.78612 2500.04175 1036.19277 -6105.13473 -2742.69079 -6505.60444       (-24.362,-202.814) (-116.186,-85.231) (-451.119,-378.932)      272.945
148    1144.35465 2496.89676 1034.90910 -6098.45870 -2739.63840 -6498.04131       (-23.605,-202.807) (-117.397,-85.840) (-450.929,-379.868)      273.43
149    1142.92318 2493.75178 1033.62543 -6091.78267 -2736.58601 -6490.47817       (-22.848,-202.800) (-118.608,-86.449) (-450.740,-380.804)      273.926
150    1141.49171 2490.60679 1032.34176 -6085.10664 -2733.53362 -6482.91503       (-22.091,-202.793) (-119.818,-87.059) (-450.550,-381.740)      274.433
151    1140.06024 2487.46181 1031.05809 -6078.43061 -2730.48123 -6475.35189       (-21.334,-202.786) (-121.029,-87.668) (-450.361,-382.677)      274.951
152    1138.62878 2484.31682 1029.77442 -6071.75458 -2727.42884 -6467.78876       (-20.577,-202.778) (-122.240,-88.277) (-450.171,-383.613)      275.48
153    1137.19731 2481.17184 1028.49075 -6065.07855 -2724.37645 -6460.22562       (-19.821,-202.771) (-123.451,-88.886) (-449.982,-384.549)      276.02
154    1135.76584 2478.02685 1027.20708 -6058.40252 -2721.32406 -6452.66248       (-19.064,-202.764) (-124.662,-89.495) (-449.792,-385.486)      276.572
155    1134.33437 2474.88187 1025.92341 -6051.72648 -2718.27167 -6445.09934       (-18.307,-202.757) (-125.873,-90.104) (-449.603,-386.422)      277.134
156    1132.90290 2471.73688 1024.63973 -6045.05045 -2715.21928 -6437.53621       (-17.550,-202.750) (-127.084,-90.714) (-449.413,-387.358)      277.707
157    1131.47143 2468.59190 1023.35606 -6038.37442 -2712.16689 -6429.97307       (-16.793,-202.743) (-128.294,-91.323) (-449.224,-388.294)      278.291
158    1130.03996 2465.44691 1022.07239 -6031.69839 -2709.11450 -6422.40993       (-16.036,-202.735) (-129.505,-91.932) (-449.035,-389.231)      278.885
159    1128.60850 2462.30193 1020.78872 -6025.02236 -2706.06211 -6414.84679       (-15.279,-202.728) (-130.716,-92.541) (-448.845,-390.167)      279.49
160    1127.17703 2459.15694 1019.50505 -6018.34633 -2703.00972 -6407.28366       (-14.522,-202.721) (-131.927,-93.150) (-448.656,-391.103)      280.106
161    1125.74556 2456.01196 1018.22138 -6011.67030 -2699.95733 -6399.72052       (-13.765,-202.714) (-133.138,-93.759) (-448.466,-392.040)      280.732
162    1124.31409 2452.86697 1016.93771 -6004.99427 -2696.90494 -6392.15738       (-13.008,-202.707) (-134.349,-94.369) (-448.277,-392.976)      281.368
163    1122.88262 2449.72199 1015.65404 -5998.31824 -2693.85255 -6384.59424       (-12.251,-202.700) (-135.560,-94.978) (-448.087,-393.912)      282.015
164    1121.45115 2446.57700 1014.37037 -5991.64221 -2690.80016 -6377.03111       (-11.494,-202.692) (-136.771,-95.587) (-447.898,-394.849)      282.672
165    1120.01968 2443.43202 1013.08670 -5984.96618 -2687.74777 -6369.46797       (-10.737,-202.685) (-137.981,-96.196) (-447.708,-395.785)      283.34
166    1118.58821 2440.28703 1011.80303 -5978.29015 -2684.69538 -6361.90483       (-9.980,-202.678) (-139.192,-96.805) (-447.519,-396.721)      284.017
167    1117.15675 2437.14205 1010.51936 -5971.61412 -2681.64299 -6354.34169       (-9.223,-202.671) (-140.403,-97.414) (-447.329,-397.657)      284.705
168    1115.72528 2433.99706 1009.23569 -5964.93809 -2678.59060 -6346.77856       (-8.466,-202.664) (-141.614,-98.024) (-447.140,-398.594)      285.402
169    1114.29381 2430.85208 1007.95202 -5958.26206 -2675.53821 -6339.21542       (-7.709,-202.657) (-142.825,-98.633) (-446.951,-399.530)      286.11
170    1112.86234 2427.70709 1006.66835 -5951.58603 -2672.48582 -6331.65228       (-6.952,-202.650) (-144.036,-99.242) (-446.761,-400.466)      286.827
171    1111.43087 2424.56210 1005.38468 -5944.91000 -2669.43343 -6324.08915       (-6.195,-202.642) (-145.247,-99.851) (-446.572,-401.403)      287.554
172    1109.99940 2421.41712 1004.10101 -5938.23397 -2666.38104 -6316.52601       (-5.438,-202.635) (-146.457,-100.460) (-446.382,-402.339)      288.291
173    1108.56793 2418.27213 1002.81734 -5931.55794 -2663.32865 -6308.96287       (-4.681,-202.628) (-147.668,-101.069) (-446.193,-403.275)      289.037
174    1107.13647 2415.12715 1001.53367 -5924.88191 -2660.27626 -6301.39973       (-3.924,-202.621) (-148.879,-101.679) (-446.003,-404.211)      289.793
175    1105.70500 2411.98216 1000.24999 -5918.20588 -2657.22387 -6293.83660       (-3.167,-202.614) (-150.090,-102.288) (-445.814,-405.148)      290.558
