Fol_2018-02-25.13_35_43.95_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -1725.60998  53.24656 -197.73259 -88.68860 -35.79370 -243.57035       (-190.324,-35.442) (-53.247,-89.040) (-144.486,-1672.363)      3.56406e-13
1    -1725.55668  53.13996 -197.57014 -88.74446 -35.84700 -243.51705       (-190.377,-35.604) (-53.140,-88.987) (-144.430,-1672.417)      0.222254
2    -1725.50338  53.03336 -197.40768 -88.80031 -35.90030 -243.46375       (-190.430,-35.767) (-53.033,-88.934) (-144.374,-1672.470)      0.444507
3    -1725.45008  52.92676 -197.24523 -88.85616 -35.95360 -243.41045       (-190.484,-35.929) (-52.927,-88.880) (-144.318,-1672.523)      0.666761
4    -1725.39679  52.82016 -197.08278 -88.91202 -36.00690 -243.35715       (-190.537,-36.092) (-52.820,-88.827) (-144.263,-1672.577)      0.889015
5    -1725.34349  52.71356 -196.92033 -88.96787 -36.06020 -243.30385       (-190.590,-36.254) (-52.714,-88.774) (-144.207,-1672.630)      1.11127
6    -1725.29019  52.60696 -196.75787 -89.02372 -36.11350 -243.25055       (-190.644,-36.417) (-52.607,-88.720) (-144.151,-1672.683)      1.33352
7    -1725.23689  52.50036 -196.59542 -89.07958 -36.16680 -243.19725       (-190.697,-36.579) (-52.500,-88.667) (-144.095,-1672.737)      1.55578
8    -1725.18359  52.39376 -196.43297 -89.13543 -36.22010 -243.14395       (-190.750,-36.742) (-52.394,-88.614) (-144.039,-1672.790)      1.77803
9    -1725.13029  52.28716 -196.27051 -89.19128 -36.27340 -243.09065       (-190.803,-36.904) (-52.287,-88.561) (-143.983,-1672.843)      2.00028
10    -1725.07699  52.18056 -196.10806 -89.24714 -36.32670 -243.03735       (-190.857,-37.067) (-52.181,-88.507) (-143.927,-1672.896)      2.22254
11    -1725.02369  52.07396 -195.94561 -89.30299 -36.38000 -242.98405       (-190.910,-37.229) (-52.074,-88.454) (-143.872,-1672.950)      2.44479
12    -1724.97039  51.96736 -195.78315 -89.35884 -36.43330 -242.93075       (-190.963,-37.391) (-51.967,-88.401) (-143.816,-1673.003)      2.66704
13    -1724.91709  51.86076 -195.62070 -89.41470 -36.48660 -242.87745       (-191.017,-37.554) (-51.861,-88.347) (-143.760,-1673.056)      2.8893
14    -1724.86379  51.75416 -195.45825 -89.47055 -36.53990 -242.82415       (-191.070,-37.716) (-51.754,-88.294) (-143.704,-1673.110)      3.11155
15    -1724.81049  51.64756 -195.29580 -89.52640 -36.59320 -242.77085       (-191.123,-37.879) (-51.648,-88.241) (-143.648,-1673.163)      3.3338
16    -1724.75719  51.54096 -195.13334 -89.58226 -36.64650 -242.71755       (-191.177,-38.041) (-51.541,-88.187) (-143.592,-1673.216)      3.55606
17    -1724.70389  51.43436 -194.97089 -89.63811 -36.69980 -242.66425       (-191.230,-38.204) (-51.434,-88.134) (-143.537,-1673.270)      3.77831
18    -1724.65059  51.32776 -194.80844 -89.69396 -36.75310 -242.61095       (-191.283,-38.366) (-51.328,-88.081) (-143.481,-1673.323)      4.00057
19    -1724.59729  51.22116 -194.64598 -89.74982 -36.80640 -242.55765       (-191.336,-38.529) (-51.221,-88.028) (-143.425,-1673.376)      4.22282
20    -1724.54399  51.11457 -194.48353 -89.80567 -36.85970 -242.50435       (-191.390,-38.691) (-51.115,-87.974) (-143.369,-1673.429)      4.44507
21    -1724.49069  51.00797 -194.32108 -89.86152 -36.91300 -242.45105       (-191.443,-38.854) (-51.008,-87.921) (-143.313,-1673.483)      4.66733
