Fol_.41_.txt     Output is probe cell, reduced cell, NCDist distance between
18    1569.14729 581.84311 1393.24866 -2503.91099 -6799.59486 -2832.05320       (-16.827,-252.103) (-6.828,-10.217) (-210.036,-22.541)      32.6107
19    1567.35672 581.24894 1391.81664 -2501.60885 -6792.68504 -2829.17146       (-17.423,-252.412) (-6.095,-10.842) (-211.236,-23.094)      34.2271
20    1565.56615 580.65478 1390.38463 -2499.30670 -6785.77523 -2826.28972       (-18.019,-252.722) (-5.361,-11.467) (-212.436,-23.647)      35.8578
21    1563.77558 580.06061 1388.95261 -2497.00455 -6778.86541 -2823.40798       (-18.615,-253.031) (-4.627,-12.092) (-213.636,-24.199)      37.5009
22    1561.98501 579.46645 1387.52060 -2494.70241 -6771.95559 -2820.52624       (-19.211,-253.340) (-3.894,-12.717) (-214.837,-24.752)      39.1549
23    1560.19444 578.87228 1386.08859 -2492.40026 -6765.04577 -2817.64450       (-19.807,-253.649) (-3.160,-13.342) (-216.037,-25.305)      40.8185
24    1558.40387 578.27812 1384.65657 -2490.09811 -6758.13596 -2814.76276       (-20.403,-253.958) (-2.427,-13.967) (-217.237,-25.858)      42.4905
25    1556.61330 577.68395 1383.22456 -2487.79597 -6751.22614 -2811.88102       (-20.999,-254.268) (-1.693,-14.592) (-218.437,-26.411)      44.17
26    1554.82274 577.08979 1381.79255 -2485.49382 -6744.31632 -2808.99928       (-21.595,-254.577) (-0.960,-15.217) (-219.637,-26.964)      45.8561
27    1553.03217 576.49563 1380.36053 -2483.19168 -6737.40651 -2806.11754       (-22.191,-254.886) (-0.226,-15.842) (-220.837,-27.517)      47.5481
28    1551.24160 575.90146 1378.92852 -2480.88953 -6730.49669 -2803.23580       (-27.562,-254.688) (-0.507,-16.974) (-221.530,-22.280)      50.6187
29    1549.45103 575.30730 1377.49650 -2478.58738 -6723.58687 -2800.35406       (-27.381,-254.263) (-1.241,-18.333) (-221.997,-22.142)      51.2142
30    1547.66046 574.71313 1376.06449 -2476.28524 -6716.67705 -2797.47232       (-27.201,-253.839) (-1.975,-19.691) (-222.463,-22.005)      51.8575
31    1545.86989 574.11897 1374.63248 -2473.98309 -6709.76724 -2794.59058       (-27.020,-253.415) (-2.708,-21.050) (-222.930,-21.867)      52.3227
32    1544.07932 573.52480 1373.20046 -2471.68094 -6702.85742 -2791.70884       (-26.839,-252.990) (-3.442,-22.408) (-223.396,-21.730)      52.8132
33    1542.28875 572.93064 1371.76845 -2469.37880 -6695.94760 -2788.82710       (-26.659,-252.566) (-4.175,-23.767) (-223.863,-21.592)      53.3524
34    1540.49818 572.33647 1370.33644 -2467.07665 -6689.03779 -2785.94536       (-26.478,-252.141) (-4.909,-25.125) (-224.330,-21.455)      53.9387
35    1538.70761 571.74231 1368.90442 -2464.77451 -6682.12797 -2783.06362       (-26.297,-251.717) (-5.642,-26.484) (-224.796,-21.317)      54.5706
36    1536.91704 571.14815 1367.47241 -2462.47236 -6675.21815 -2780.18188       (-26.117,-251.293) (-6.376,-27.842) (-225.263,-21.180)      55.2466
37    1535.12647 570.55398 1366.04039 -2460.17021 -6668.30833 -2777.30014       (-25.936,-250.868) (-7.109,-29.201) (-225.729,-21.042)      55.9651
38    1533.33590 569.95982 1364.60838 -2457.86807 -6661.39852 -2774.41840       (-25.755,-250.444) (-7.843,-30.559) (-226.196,-20.905)      56.7244
39    1531.54533 569.36565 1363.17637 -2455.56592 -6654.48870 -2771.53666       (-25.575,-250.020) (-8.577,-31.918) (-226.663,-20.767)      57.523
40    1529.75477 568.77149 1361.74435 -2453.26378 -6647.57888 -2768.65492       (-25.394,-249.595) (-9.310,-33.276) (-227.129,-20.630)      58.3592
41    1527.96420 568.17732 1360.31234 -2450.96163 -6640.66907 -2765.77318       (-25.213,-249.171) (-10.044,-34.635) (-227.596,-20.492)      59.2314
42    1526.17363 567.58316 1358.88033 -2448.65948 -6633.75925 -2762.89144       (-25.033,-248.747) (-10.777,-35.993) (-228.062,-20.355)      60.1381
43    1524.38306 566.98899 1357.44831 -2446.35734 -6626.84943 -2760.00970       (-24.852,-248.322) (-11.511,-37.352) (-228.529,-20.217)      61.0778
44    1522.59249 566.39483 1356.01630 -2444.05519 -6619.93961 -2757.12796       (-24.671,-247.898) (-12.244,-38.710) (-228.996,-20.080)      62.0488
45    1520.80192 565.80067 1354.58429 -2441.75304 -6613.02980 -2754.24621       (-24.490,-247.473) (-12.978,-40.069) (-229.462,-19.942)      63.0499
46    1519.01135 565.20650 1353.15227 -2439.45090 -6606.11998 -2751.36447       (-24.310,-247.049) (-13.711,-41.427) (-229.929,-19.805)      64.0795
47    1517.22078 564.61234 1351.72026 -2437.14875 -6599.21016 -2748.48273       (-24.129,-246.625) (-14.445,-42.786) (-230.395,-19.667)      65.1364
48    1515.43021 564.01817 1350.28824 -2434.84661 -6592.30035 -2745.60099       (-23.948,-246.200) (-15.178,-44.144) (-230.862,-19.530)      66.2192
49    1513.63964 563.42401 1348.85623 -2432.54446 -6585.39053 -2742.71925       (-23.768,-245.776) (-15.912,-45.503) (-231.328,-19.392)      67.3266
50    1511.84907 562.82984 1347.42422 -2430.24231 -6578.48071 -2739.83751       (-23.587,-245.352) (-16.646,-46.861) (-231.795,-19.255)      68.4575
51    1510.05850 562.23568 1345.99220 -2427.94017 -6571.57089 -2736.95577       (-23.406,-244.927) (-17.379,-48.220) (-232.262,-19.117)      69.6108
52    1508.26793 561.64151 1344.56019 -2425.63802 -6564.66108 -2734.07403       (-23.226,-244.503) (-18.113,-49.578) (-232.728,-18.979)      70.7852
53    1506.47736 561.04735 1343.12818 -2423.33587 -6557.75126 -2731.19229       (-23.045,-244.079) (-18.846,-50.937) (-233.195,-18.842)      71.9799
54    1504.68679 560.45318 1341.69616 -2421.03373 -6550.84144 -2728.31055       (-22.864,-243.654) (-19.580,-52.295) (-233.661,-18.704)      73.1938
55    1502.89623 559.85902 1340.26415 -2418.73158 -6543.93163 -2725.42881       (-22.684,-243.230) (-20.313,-53.654) (-234.128,-18.567)      74.426
56    1501.10566 559.26486 1338.83213 -2416.42944 -6537.02181 -2722.54707       (-22.503,-242.805) (-21.047,-55.012) (-234.595,-18.429)      75.6755
57    1499.31509 558.67069 1337.40012 -2414.12729 -6530.11199 -2719.66533       (-22.322,-242.381) (-21.780,-56.371) (-235.061,-18.292)      76.9416
58    1497.52452 558.07653 1335.96811 -2411.82514 -6523.20217 -2716.78359       (-22.142,-241.957) (-22.514,-57.729) (-235.528,-18.154)      78.2233
59    1495.73395 557.48236 1334.53609 -2409.52300 -6516.29236 -2713.90185       (-21.961,-241.532) (-23.248,-59.088) (-235.994,-18.017)      79.5201
60    1493.94338 556.88820 1333.10408 -2407.22085 -6509.38254 -2711.02011       (-21.780,-241.108) (-23.981,-60.446) (-236.461,-17.879)      80.8311
61    1492.15281 556.29403 1331.67207 -2404.91871 -6502.47272 -2708.13837       (-21.600,-240.684) (-24.715,-61.805) (-236.928,-17.742)      82.1557
62    1490.36224 555.69987 1330.24005 -2402.61656 -6495.56291 -2705.25663       (-21.419,-240.259) (-25.448,-63.163) (-237.394,-17.604)      83.4931
63    1488.57167 555.10570 1328.80804 -2400.31441 -6488.65309 -2702.37489       (-21.238,-239.835) (-26.182,-64.522) (-237.861,-17.467)      84.8429
64    1486.78110 554.51154 1327.37602 -2398.01227 -6481.74327 -2699.49315       (-21.058,-239.411) (-26.915,-65.880) (-238.327,-17.329)      86.2045
65    1484.99053 553.91738 1325.94401 -2395.71012 -6474.83345 -2696.61141       (-20.877,-238.986) (-27.649,-67.239) (-238.794,-17.192)      87.4314
66    1483.19996 553.32321 1324.51200 -2393.40797 -6467.92364 -2693.72967       (-20.696,-238.562) (-28.382,-68.597) (-239.261,-17.054)      88.2355
67    1481.40939 552.72905 1323.07998 -2391.10583 -6461.01382 -2690.84793       (-20.516,-238.137) (-29.116,-69.956) (-239.727,-16.917)      89.064
68    1479.61882 552.13488 1321.64797 -2388.80368 -6454.10400 -2687.96619       (-20.335,-237.713) (-29.850,-71.314) (-240.194,-16.779)      89.9165
69    1477.82826 551.54072 1320.21596 -2386.50154 -6447.19419 -2685.08445       (-20.154,-237.289) (-30.583,-72.673) (-240.660,-16.642)      90.7921
70    1476.03769 550.94655 1318.78394 -2384.19939 -6440.28437 -2682.20271       (-19.973,-236.864) (-31.317,-74.031) (-241.127,-16.504)      91.6903
71    1474.24712 550.35239 1317.35193 -2381.89724 -6433.37455 -2679.32097       (-19.793,-236.440) (-32.050,-75.390) (-241.594,-16.367)      92.6104
72    1472.45655 549.75822 1315.91991 -2379.59510 -6426.46473 -2676.43923       (-19.612,-236.016) (-32.784,-76.748) (-242.060,-16.229)      93.5517
73    1470.66598 549.16406 1314.48790 -2377.29295 -6419.55492 -2673.55749       (-19.431,-235.591) (-33.517,-78.107) (-242.527,-16.092)      94.5136
74    1468.87541 548.56989 1313.05589 -2374.99080 -6412.64510 -2670.67575       (-19.251,-235.167) (-34.251,-79.466) (-242.993,-15.954)      95.4955
75    1467.08484 547.97573 1311.62387 -2372.68866 -6405.73528 -2667.79401       (-19.070,-234.743) (-34.984,-80.824) (-243.460,-15.817)      96.4968
76    1465.29427 547.38157 1310.19186 -2370.38651 -6398.82547 -2664.91227       (-18.889,-234.318) (-35.718,-82.183) (-243.926,-15.679)      97.5168
77    1463.50370 546.78740 1308.75985 -2368.08437 -6391.91565 -2662.03053       (-18.709,-233.894) (-36.451,-83.541) (-244.393,-15.542)      98.555
78    1461.71313 546.19324 1307.32783 -2365.78222 -6385.00583 -2659.14879       (-18.528,-233.469) (-37.185,-84.900) (-244.860,-15.404)      99.6108
79    1459.92256 545.59907 1305.89582 -2363.48007 -6378.09601 -2656.26705       (-18.347,-233.045) (-37.919,-86.258) (-245.326,-15.267)      100.684
80    1458.13199 545.00491 1304.46380 -2361.17793 -6371.18620 -2653.38531       (-18.167,-232.621) (-38.652,-87.617) (-245.793,-15.129)      101.773
81    1456.34142 544.41074 1303.03179 -2358.87578 -6364.27638 -2650.50357       (-17.986,-232.196) (-39.386,-88.975) (-246.259,-14.991)      102.879
82    1454.55085 543.81658 1301.59978 -2356.57364 -6357.36656 -2647.62183       (-17.805,-231.772) (-40.119,-90.334) (-246.726,-14.854)      104
83    1452.76029 543.22241 1300.16776 -2354.27149 -6350.45675 -2644.74009       (-17.625,-231.348) (-40.853,-91.692) (-247.193,-14.716)      105.135
84    1450.96972 542.62825 1298.73575 -2351.96934 -6343.54693 -2641.85835       (-17.444,-230.923) (-41.586,-93.051) (-247.659,-14.579)      106.286
85    1449.17915 542.03409 1297.30374 -2349.66720 -6336.63711 -2638.97661       (-17.263,-230.499) (-42.320,-94.409) (-248.126,-14.441)      107.45
86    1447.38858 541.43992 1295.87172 -2347.36505 -6329.72729 -2636.09487       (-17.083,-230.075) (-43.053,-95.768) (-248.592,-14.304)      108.628
87    1445.59801 540.84576 1294.43971 -2345.06290 -6322.81748 -2633.21313       (-16.902,-229.650) (-43.787,-97.126) (-249.059,-14.166)      109.82
88    1443.80744 540.25159 1293.00769 -2342.76076 -6315.90766 -2630.33139       (-16.721,-229.226) (-44.521,-98.485) (-249.526,-14.029)      111.024
89    1442.01687 539.65743 1291.57568 -2340.45861 -6308.99784 -2627.44965       (-16.541,-228.801) (-45.254,-99.843) (-249.992,-13.891)      112.24
90    1440.22630 539.06326 1290.14367 -2338.15647 -6302.08803 -2624.56791       (-16.360,-228.377) (-45.988,-101.202) (-250.459,-13.754)      113.468
91    1438.43573 538.46910 1288.71165 -2335.85432 -6295.17821 -2621.68617       (-16.179,-227.953) (-46.721,-102.560) (-250.925,-13.616)      114.708
92    1436.64516 537.87493 1287.27964 -2333.55217 -6288.26839 -2618.80443       (-15.999,-227.528) (-47.455,-103.919) (-251.392,-13.479)      115.959
93    1434.85459 537.28077 1285.84763 -2331.25003 -6281.35857 -2615.92269       (-15.818,-227.104) (-48.188,-105.277) (-251.859,-13.341)      117.221
94    1433.06402 536.68661 1284.41561 -2328.94788 -6274.44876 -2613.04095       (-15.637,-226.680) (-48.922,-106.636) (-252.325,-13.204)      118.493
95    1431.27345 536.09244 1282.98360 -2326.64573 -6267.53894 -2610.15921       (-15.457,-226.255) (-49.655,-107.994) (-252.792,-13.066)      119.775
96    1429.48288 535.49828 1281.55159 -2324.34359 -6260.62912 -2607.27747       (-15.276,-225.831) (-50.389,-109.353) (-253.258,-12.929)      121.068
97    1427.69231 534.90411 1280.11957 -2322.04144 -6253.71931 -2604.39573       (-15.095,-225.406) (-51.122,-110.711) (-253.725,-12.791)      122.369
98    1425.90175 534.30995 1278.68756 -2319.73930 -6246.80949 -2601.51399       (-14.914,-224.982) (-51.856,-112.070) (-254.192,-12.654)      123.68
99    1424.11118 533.71578 1277.25554 -2317.43715 -6239.89967 -2598.63225       (-14.734,-224.558) (-52.590,-113.428) (-254.658,-12.516)      125
100    1422.32061 533.12162 1275.82353 -2315.13500 -6232.98985 -2595.75051       (-14.553,-224.133) (-53.323,-114.787) (-255.125,-12.379)      126.329
101    1420.53004 532.52745 1274.39152 -2312.83286 -6226.08004 -2592.86877       (-14.372,-223.709) (-54.057,-116.145) (-255.591,-12.241)      127.665
102    1418.73947 531.93329 1272.95950 -2310.53071 -6219.17022 -2589.98703       (-14.192,-223.285) (-54.790,-117.504) (-256.058,-12.104)      129.01
103    1416.94890 531.33912 1271.52749 -2308.22857 -6212.26040 -2587.10529       (-14.011,-222.860) (-55.524,-118.862) (-256.524,-11.966)      130.363
104    1415.15833 530.74496 1270.09548 -2305.92642 -6205.35059 -2584.22355       (-13.830,-222.436) (-56.257,-120.221) (-256.991,-11.829)      131.724
105    1413.36776 530.15080 1268.66346 -2303.62427 -6198.44077 -2581.34181       (-13.650,-222.012) (-56.991,-121.579) (-257.458,-11.691)      133.091
106    1411.57719 529.55663 1267.23145 -2301.32213 -6191.53095 -2578.46007       (-13.469,-221.587) (-57.724,-122.938) (-257.924,-11.554)      134.466
107    1409.78662 528.96247 1265.79943 -2299.01998 -6184.62113 -2575.57833       (-13.288,-221.163) (-58.458,-124.296) (-258.391,-11.416)      135.848
108    1407.99605 528.36830 1264.36742 -2296.71783 -6177.71132 -2572.69659       (-13.108,-220.738) (-59.192,-125.655) (-258.857,-11.279)      137.237
109    1406.20548 527.77414 1262.93541 -2294.41569 -6170.80150 -2569.81485       (-12.927,-220.314) (-59.925,-127.013) (-259.324,-11.141)      138.632
110    1404.41491 527.17997 1261.50339 -2292.11354 -6163.89168 -2566.93311       (-12.746,-219.890) (-60.659,-128.372) (-259.791,-11.003)      140.033
111    1402.62434 526.58581 1260.07138 -2289.81140 -6156.98187 -2564.05137       (-12.566,-219.465) (-61.392,-129.730) (-260.257,-10.866)      141.441
112    1400.83378 525.99164 1258.63937 -2287.50925 -6150.07205 -2561.16963       (-12.385,-219.041) (-62.126,-131.089) (-260.724,-10.728)      142.855
113    1399.04321 525.39748 1257.20735 -2285.20710 -6143.16223 -2558.28789       (-12.204,-218.617) (-62.859,-132.447) (-261.190,-10.591)      144.274
114    1397.25264 524.80332 1255.77534 -2282.90496 -6136.25241 -2555.40615       (-12.024,-218.192) (-63.593,-133.806) (-261.657,-10.453)      145.699
115    1395.46207 524.20915 1254.34332 -2280.60281 -6129.34260 -2552.52441       (-11.843,-217.768) (-64.326,-135.164) (-262.124,-10.316)      147.129
116    1393.67150 523.61499 1252.91131 -2278.30067 -6122.43278 -2549.64267       (-11.662,-217.344) (-65.060,-136.523) (-262.590,-10.178)      148.565
117    1391.88093 523.02082 1251.47930 -2275.99852 -6115.52296 -2546.76093       (-11.482,-216.919) (-65.794,-137.881) (-263.057,-10.041)      150.006
118    1390.09036 522.42666 1250.04728 -2273.69637 -6108.61314 -2543.87919       (-11.301,-216.495) (-66.527,-139.240) (-263.523,-9.903)      151.452
119    1388.29979 521.83249 1248.61527 -2271.39423 -6101.70333 -2540.99745       (-11.120,-216.070) (-67.261,-140.598) (-263.990,-9.766)      152.903
120    1386.50922 521.23833 1247.18326 -2269.09208 -6094.79351 -2538.11571       (-10.940,-215.646) (-67.994,-141.957) (-264.457,-9.628)      154.358
121    1384.71865 520.64416 1245.75124 -2266.78993 -6087.88369 -2535.23397       (-10.759,-215.222) (-68.728,-143.315) (-264.923,-9.491)      155.818
122    1382.92808 520.05000 1244.31923 -2264.48779 -6080.97388 -2532.35223       (-10.578,-214.797) (-69.461,-144.674) (-265.390,-9.353)      157.283
123    1381.13751 519.45584 1242.88721 -2262.18564 -6074.06406 -2529.47049       (-10.397,-214.373) (-70.195,-146.032) (-265.856,-9.216)      158.752
124    1379.34694 518.86167 1241.45520 -2259.88350 -6067.15424 -2526.58875       (-10.217,-213.949) (-70.928,-147.391) (-266.323,-9.078)      160.225
125    1377.55637 518.26751 1240.02319 -2257.58135 -6060.24442 -2523.70701       (-10.036,-213.524) (-71.662,-148.750) (-266.790,-8.941)      161.702
126    1375.76581 517.67334 1238.59117 -2255.27920 -6053.33461 -2520.82527       (-9.855,-213.100) (-72.395,-150.108) (-267.256,-8.803)      163.183
127    1373.97524 517.07918 1237.15916 -2252.97706 -6046.42479 -2517.94353       (-9.675,-212.676) (-73.129,-151.467) (-267.723,-8.666)      164.668
128    1372.18467 516.48501 1235.72715 -2250.67491 -6039.51497 -2515.06178       (-9.494,-212.251) (-73.863,-152.825) (-268.189,-8.528)      166.157
129    1370.39410 515.89085 1234.29513 -2248.37276 -6032.60516 -2512.18004       (-9.313,-211.827) (-74.596,-154.184) (-268.656,-8.391)      167.649
130    1368.60353 515.29668 1232.86312 -2246.07062 -6025.69534 -2509.29830       (-9.133,-211.402) (-75.330,-155.542) (-269.122,-8.253)      169.145
131    1366.81296 514.70252 1231.43110 -2243.76847 -6018.78552 -2506.41656       (-8.952,-210.978) (-76.063,-156.901) (-269.589,-8.116)      170.645
132    1365.02239 514.10835 1229.99909 -2241.46633 -6011.87570 -2503.53482       (-8.771,-210.554) (-76.797,-158.259) (-270.056,-7.978)      172.148
133    1363.23182 513.51419 1228.56708 -2239.16418 -6004.96589 -2500.65308       (-8.591,-210.129) (-77.530,-159.618) (-270.522,-7.841)      173.654
134    1361.44125 512.92003 1227.13506 -2236.86203 -5998.05607 -2497.77134       (-8.410,-209.705) (-78.264,-160.976) (-270.989,-7.703)      175.163
135    1359.65068 512.32586 1225.70305 -2234.55989 -5991.14625 -2494.88960       (-8.229,-209.281) (-78.997,-162.335) (-271.455,-7.566)      176.676
136    1357.86011 511.73170 1224.27104 -2232.25774 -5984.23644 -2492.00786       (-8.049,-208.856) (-79.731,-163.693) (-271.922,-7.428)      178.192
137    1356.06954 511.13753 1222.83902 -2229.95560 -5977.32662 -2489.12612       (-7.868,-208.432) (-80.465,-165.052) (-272.389,-7.291)      179.71
138    1354.27897 510.54337 1221.40701 -2227.65345 -5970.41680 -2486.24438       (-7.687,-208.008) (-81.198,-166.410) (-272.855,-7.153)      181.232
139    1352.48840 509.94920 1219.97499 -2225.35130 -5963.50698 -2483.36264       (-7.507,-207.583) (-81.932,-167.769) (-273.322,-7.015)      182.756
140    1350.69783 509.35504 1218.54298 -2223.04916 -5956.59717 -2480.48090       (-7.326,-207.159) (-82.665,-169.127) (-273.788,-6.878)      184.283
141    1348.90727 508.76087 1217.11097 -2220.74701 -5949.68735 -2477.59916       (-7.145,-206.734) (-83.399,-170.486) (-274.255,-6.740)      185.813
142    1347.11670 508.16671 1215.67895 -2218.44486 -5942.77753 -2474.71742       (-6.965,-206.310) (-84.132,-171.844) (-274.722,-6.603)      187.346
143    1345.32613 507.57255 1214.24694 -2216.14272 -5935.86772 -2471.83568       (-6.784,-205.886) (-84.866,-173.203) (-275.188,-6.465)      188.881
144    1343.53556 506.97838 1212.81493 -2213.84057 -5928.95790 -2468.95394       (-6.603,-205.461) (-85.599,-174.561) (-275.655,-6.328)      190.418
145    1341.74499 506.38422 1211.38291 -2211.53843 -5922.04808 -2466.07220       (-6.423,-205.037) (-86.333,-175.920) (-276.121,-6.190)      191.958
146    1339.95442 505.79005 1209.95090 -2209.23628 -5915.13826 -2463.19046       (-6.242,-204.613) (-87.066,-177.278) (-276.588,-6.053)      193.501
147    1338.16385 505.19589 1208.51888 -2206.93413 -5908.22845 -2460.30872       (-6.061,-204.188) (-87.800,-178.637) (-277.055,-5.915)      195.045
148    1336.37328 504.60172 1207.08687 -2204.63199 -5901.31863 -2457.42698       (-5.881,-203.764) (-88.534,-179.995) (-277.521,-5.778)      196.592
149    1334.58271 504.00756 1205.65486 -2202.32984 -5894.40881 -2454.54524       (-5.700,-203.340) (-89.267,-181.354) (-277.988,-5.640)      198.141
150    1332.79214 503.41339 1204.22284 -2200.02769 -5887.49900 -2451.66350       (-5.519,-202.915) (-90.001,-182.712) (-278.454,-5.503)      199.693
151    1331.00157 502.81923 1202.79083 -2197.72555 -5880.58918 -2448.78176       (-5.338,-202.491) (-90.734,-184.071) (-278.921,-5.365)      201.246
152    1329.21100 502.22507 1201.35882 -2195.42340 -5873.67936 -2445.90002       (-5.158,-202.066) (-91.468,-185.429) (-279.387,-5.228)      202.802
153    1327.42043 501.63090 1199.92680 -2193.12126 -5866.76954 -2443.01828       (-4.977,-201.642) (-92.201,-186.788) (-279.854,-5.090)      204.359
154    1325.62986 501.03674 1198.49479 -2190.81911 -5859.85973 -2440.13654       (-4.796,-201.218) (-92.935,-188.146) (-280.321,-4.953)      205.919
155    1323.83930 500.44257 1197.06278 -2188.51696 -5852.94991 -2437.25480       (-4.616,-200.793) (-93.668,-189.505) (-280.787,-4.815)      207.48
156    1322.04873 499.84841 1195.63076 -2186.21482 -5846.04009 -2434.37306       (-4.435,-200.369) (-94.402,-190.863) (-281.254,-4.678)      209.044
157    1320.25816 499.25424 1194.19875 -2183.91267 -5839.13028 -2431.49132       (-4.254,-199.945) (-95.136,-192.222) (-281.720,-4.540)      210.609
158    1318.46759 498.66008 1192.76673 -2181.61053 -5832.22046 -2428.60958       (-4.074,-199.520) (-95.869,-193.580) (-282.187,-4.403)      212.176
159    1316.67702 498.06591 1191.33472 -2179.30838 -5825.31064 -2425.72784       (-3.893,-199.096) (-96.603,-194.939) (-282.654,-4.265)      213.745
160    1314.88645 497.47175 1189.90271 -2177.00623 -5818.40082 -2422.84610       (-3.712,-198.672) (-97.336,-196.297) (-283.120,-4.128)      215.315
161    1313.09588 496.87758 1188.47069 -2174.70409 -5811.49101 -2419.96436       (-3.532,-198.247) (-98.070,-197.656) (-283.587,-3.990)      216.888
162    1311.30531 496.28342 1187.03868 -2172.40194 -5804.58119 -2417.08262       (-3.351,-197.823) (-98.803,-199.014) (-284.053,-3.853)      218.461
163    1309.51474 495.68926 1185.60667 -2170.09979 -5797.67137 -2414.20088       (-3.170,-197.398) (-99.537,-200.373) (-284.520,-3.715)      220.037
164    1307.72417 495.09509 1184.17465 -2167.79765 -5790.76156 -2411.31914       (-2.990,-196.974) (-100.270,-201.731) (-284.987,-3.578)      221.219
165    1305.93360 494.50093 1182.74264 -2165.49550 -5783.85174 -2408.43740       (-2.809,-196.550) (-101.004,-203.090) (-285.453,-3.440)      221.277
166    1304.14303 493.90676 1181.31062 -2163.19336 -5776.94192 -2405.55566       (-2.628,-196.125) (-101.738,-204.448) (-285.920,-3.303)      221.348
167    1302.35246 493.31260 1179.87861 -2160.89121 -5770.03210 -2402.67392       (-2.448,-195.701) (-102.471,-205.807) (-286.386,-3.165)      221.432
168    1300.56189 492.71843 1178.44660 -2158.58906 -5763.12229 -2399.79218       (-2.267,-195.277) (-103.205,-207.165) (-286.853,-3.027)      221.528
169    1298.77132 492.12427 1177.01458 -2156.28692 -5756.21247 -2396.91044       (-2.086,-194.852) (-103.938,-208.524) (-287.320,-2.890)      221.638
170    1296.98076 491.53010 1175.58257 -2153.98477 -5749.30265 -2394.02870       (-1.906,-194.428) (-104.672,-209.882) (-287.786,-2.752)      221.759
171    1295.19019 490.93594 1174.15056 -2151.68262 -5742.39284 -2391.14696       (-1.725,-194.004) (-105.405,-211.241) (-288.253,-2.615)      221.894
172    1293.39962 490.34178 1172.71854 -2149.38048 -5735.48302 -2388.26522       (-1.544,-193.579) (-106.139,-212.599) (-288.719,-2.477)      222.041
173    1291.60905 489.74761 1171.28653 -2147.07833 -5728.57320 -2385.38348       (-1.364,-193.155) (-106.872,-213.958) (-289.186,-2.340)      222.201
174    1289.81848 489.15345 1169.85451 -2144.77619 -5721.66338 -2382.50174       (-1.183,-192.730) (-107.606,-215.316) (-289.653,-2.202)      222.374
175    1288.02791 488.55928 1168.42250 -2142.47404 -5714.75357 -2379.62000       (-1.002,-192.306) (-108.339,-216.675) (-290.119,-2.065)      222.559
176    1286.23734 487.96512 1166.99049 -2140.17189 -5707.84375 -2376.73826       (-0.821,-191.882) (-109.073,-218.034) (-290.586,-1.927)      222.757
