Fol_2018-05-06.16_42_43.2_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -48.58950 -65.96346  26.22689   4.05364 -15.63296 -25.12892       (-22.363,-1.538) (-13.157,-11.769) (-3.864,-7.918)      4.76837e-07
1    -48.17867 -65.52305  25.84310   3.97366 -15.49059 -25.00799       (-22.336,-2.382) (-13.553,-11.983) (-3.508,-7.481)      1.11065
2    -47.76785 -65.08264  25.45930   3.89368 -15.34821 -24.88707       (-22.309,-3.226) (-13.949,-12.197) (-3.151,-7.044)      2.22129
3    -47.35702 -64.64222  25.07551   3.81371 -15.20584 -24.76614       (-22.282,-4.070) (-14.345,-12.412) (-2.794,-6.608)      3.33194
4    -46.94620 -64.20181  24.69172   3.73373 -15.06347 -24.64522       (-22.254,-4.914) (-14.741,-12.626) (-2.437,-6.171)      4.44258
5    -46.53538 -63.76140  24.30792   3.65375 -14.92110 -24.52429       (-22.227,-5.758) (-15.136,-12.841) (-2.080,-5.734)      5.55323
6    -46.12455 -63.32099  23.92413   3.57377 -14.77873 -24.40337       (-22.200,-6.601) (-15.532,-13.055) (-1.724,-5.297)      6.66387
7    -45.71373 -62.88057  23.54033   3.49379 -14.63635 -24.28244       (-22.173,-7.445) (-15.928,-13.269) (-1.367,-4.861)      7.77452
8    -45.30290 -62.44016  23.15654   3.41381 -14.49398 -24.16152       (-22.146,-8.289) (-16.324,-13.484) (-1.010,-4.424)      8.88516
9    -44.89208 -61.99975  22.77275   3.33383 -14.35161 -24.04059       (-22.119,-9.133) (-16.720,-13.698) (-0.653,-3.987)      9.99581
10    -44.48126 -61.55934  22.38895   3.25385 -14.20924 -23.91967       (-22.092,-9.977) (-17.115,-13.913) (-0.297,-3.551)      11.1065
11    -44.07043 -61.11892  22.00516   3.17387 -14.06687 -23.79875       (-17.451,-22.005) (-10.761,-14.067) (-3.174,-0.060)      12.1087
12    -43.65961 -60.67851  21.62137   3.09389 -13.92449 -23.67782       (-17.490,-21.621) (-11.248,-13.924) (-3.094,-0.417)      12.3237
13    -43.24879 -60.23810  21.23757   3.01391 -13.78212 -23.55690       (-17.529,-21.238) (-11.735,-13.782) (-3.014,-0.774)      12.578
14    -42.83796 -59.79768  20.85378   2.93394 -13.63975 -23.43597       (-17.568,-20.854) (-12.222,-13.640) (-2.934,-1.130)      12.8693
15    -42.42714 -59.35727  20.46999   2.85396 -13.49738 -23.31505       (-17.607,-20.470) (-12.709,-13.497) (-2.854,-1.487)      13.1951
16    -42.01631 -58.91686  20.08619   2.77398 -13.35500 -23.19412       (-17.646,-20.086) (-13.197,-13.355) (-2.774,-1.844)      13.553
17    -41.60549 -58.47645  19.70240   2.69400 -13.21263 -23.07320       (-17.685,-19.702) (-13.684,-13.213) (-2.694,-2.201)      13.9404
18    -41.19467 -58.03603  19.31860   2.61402 -13.07026 -22.95227       (-17.724,-19.319) (-14.171,-13.070) (-2.614,-2.557)      14.3551
19    -40.78384 -57.59562  18.93481   2.53404 -12.92789 -22.83135       (-17.763,-18.935) (-14.658,-12.928) (-2.534,-2.914)      14.7947
20    -40.37302 -57.15521  18.55102   2.45406 -12.78552 -22.71042       (-17.802,-18.551) (-15.145,-12.786) (-2.454,-3.271)      15.257
21    -39.96219 -56.71480  18.16722   2.37408 -12.64314 -22.58950       (-17.841,-18.167) (-15.632,-12.643) (-2.374,-3.628)      15.74
22    -39.55137 -56.27438  17.78343   2.29410 -12.50077 -22.46857       (-17.880,-17.783) (-16.119,-12.501) (-2.294,-3.985)      15.3486
23    -39.14055 -55.83397  17.39964   2.21412 -12.35840 -22.34765       (-17.919,-17.400) (-16.606,-12.358) (-2.214,-4.341)      14.8362
24    -38.72972 -55.39356  17.01584   2.13415 -12.21603 -22.22672       (-17.958,-17.016) (-17.094,-12.216) (-2.134,-4.698)      14.3431
25    -38.31890 -54.95315  16.63205   2.05417 -12.07366 -22.10580       (-17.997,-16.632) (-17.581,-12.074) (-2.054,-5.055)      13.8715
26    -37.90807 -54.51273  16.24826   1.97419 -11.93128 -21.98487       (-18.036,-16.248) (-18.068,-11.931) (-1.974,-5.412)      13.4235
27    -37.49725 -54.07232  15.86446   1.89421 -11.78891 -21.86395       (-18.076,-15.864) (-18.555,-11.789) (-1.894,-5.768)      13.0016
28    -37.08643 -53.63191  15.48067   1.81423 -11.64654 -21.74302       (-18.115,-15.481) (-19.042,-11.647) (-1.814,-6.125)      12.6086
29    -36.67560 -53.19149  15.09688   1.73425 -11.50417 -21.62210       (-18.154,-15.097) (-19.529,-11.504) (-1.734,-6.482)      12.247
30    -36.26478 -52.75108  14.71308   1.65427 -11.36179 -21.50117       (-18.193,-14.713) (-20.016,-11.362) (-1.654,-6.839)      11.9198
