Fol_2018-05-05.05_22_00.1_.txt     Output is probe cell, reduced cell, NCDist distance between
0     44.01990  44.97040  53.59813 -203.72646 -207.81014 -199.37422       (-0.950,-9.578) (-65.414,-56.594) (-50.609,-44.020)      0
1     43.13061  44.50655  52.48508 -202.17982 -205.80780 -198.02108       (-1.376,-9.354) (-65.877,-57.707) (-51.327,-43.131)      1.72953
2     42.24132  44.04270  51.37203 -200.63319 -203.80546 -196.66794       (-1.801,-9.131) (-66.341,-58.820) (-52.045,-42.241)      3.45907
3     41.35203  43.57885  50.25898 -199.08655 -201.80312 -195.31480       (-2.227,-8.907) (-66.805,-59.933) (-52.763,-41.352)      5.1886
4     40.46273  43.11501  49.14593 -197.53991 -199.80077 -193.96166       (-2.652,-8.683) (-67.269,-61.046) (-53.481,-40.463)      6.91813
5     39.57344  42.65116  48.03287 -195.99327 -197.79843 -192.60853       (-3.078,-8.459) (-67.733,-62.159) (-54.199,-39.573)      8.64766
6     38.68415  42.18731  46.91982 -194.44663 -195.79609 -191.25539       (-3.503,-8.236) (-68.197,-63.272) (-54.917,-38.684)      10.3772
7     37.79486  41.72347  45.80677 -192.90000 -193.79375 -189.90225       (-3.929,-8.012) (-68.660,-64.385) (-55.634,-37.795)      12.1067
8     36.90557  41.25962  44.69372 -191.35336 -191.79140 -188.54911       (-4.354,-7.788) (-69.124,-65.498) (-56.352,-36.906)      13.8363
9     36.01628  40.79577  43.58067 -189.80672 -189.78906 -187.19597       (-4.779,-7.564) (-69.588,-66.611) (-57.070,-36.016)      15.5658
10     35.12699  40.33192  42.46762 -188.26008 -187.78672 -185.84283       (-5.205,-7.341) (-70.052,-67.724) (-57.788,-35.127)      17.2953
11     34.23770  39.86808  41.35456 -186.71344 -185.78438 -184.48970       (-5.630,-7.117) (-70.516,-68.838) (-58.506,-34.238)      19.0249
12     33.34841  39.40423  40.24151 -185.16681 -183.78203 -183.13656       (-6.056,-6.893) (-70.980,-69.951) (-59.224,-33.348)      20.7544
13     32.45912  38.94038  39.12846 -183.62017 -181.77969 -181.78342       (-6.481,-6.669) (-71.444,-71.064) (-59.942,-32.459)      22.4839
14     31.56983  38.47653  38.01541 -182.07353 -179.77735 -180.43028       (-6.907,-6.446) (-71.907,-72.177) (-60.659,-31.570)      23.9496
15     30.68054  38.01269  36.90236 -180.52689 -177.77501 -179.07714       (-7.332,-6.222) (-72.371,-73.290) (-61.377,-30.681)      25.2523
16     29.79124  37.54884  35.78931 -178.98025 -175.77266 -177.72401       (-7.758,-5.998) (-72.835,-74.403) (-62.095,-29.791)      26.6036
17     28.90195  37.08499  34.67625 -177.43362 -173.77032 -176.37087       (-8.183,-5.774) (-73.299,-75.516) (-62.813,-28.902)      27.9967
18     28.01266  36.62114  33.56320 -175.88698 -171.76798 -175.01773       (-8.608,-5.551) (-73.763,-76.629) (-63.531,-28.013)      29.4254
19     27.12337  36.15730  32.45015 -174.34034 -169.76564 -173.66459       (-9.034,-5.327) (-74.227,-77.742) (-64.249,-27.123)      30.8849
20     26.23408  35.69345  31.33710 -172.79370 -167.76329 -172.31145       (-9.459,-5.103) (-74.690,-78.855) (-64.967,-26.234)      32.371
21     25.34479  35.22960  30.22405 -171.24706 -165.76095 -170.95831       (-9.885,-4.879) (-75.154,-79.968) (-65.685,-25.345)      33.8803
22     24.45550  34.76575  29.11100 -169.70043 -163.75861 -169.60518       (-10.310,-4.655) (-75.618,-81.081) (-66.402,-24.455)      35.4097
23     23.56621  34.30191  27.99794 -168.15379 -161.75627 -168.25204       (-10.736,-4.432) (-76.082,-82.194) (-67.120,-23.566)      36.9567
24     22.67692  33.83806  26.88489 -166.60715 -159.75392 -166.89890       (-11.161,-4.208) (-76.546,-83.307) (-67.838,-22.677)      38.5193
25     21.78763  33.37421  25.77184 -165.06051 -157.75158 -165.54576       (-11.587,-3.984) (-77.010,-84.420) (-68.556,-21.788)      40.0956
26     20.89834  32.91036  24.65879 -163.51387 -155.74924 -164.19262       (-12.012,-3.760) (-77.474,-85.533) (-69.274,-20.898)      41.684
27     20.00904  32.44652  23.54574 -161.96724 -153.74690 -162.83948       (-12.437,-3.537) (-77.937,-86.646) (-69.992,-20.009)      43.2833
28     19.11975  31.98267  22.43269 -160.42060 -151.74455 -161.48635       (-12.863,-3.313) (-78.401,-87.759) (-70.710,-19.120)      44.8922
29     18.23046  31.51882  21.31963 -158.87396 -149.74221 -160.13321       (-13.288,-3.089) (-78.865,-88.872) (-71.428,-18.230)      46.5098
30     17.34117  31.05497  20.20658 -157.32732 -147.73987 -158.78007       (-13.714,-2.865) (-79.329,-89.986) (-72.145,-17.341)      48.1351
31     16.45188  30.59113  19.09353 -155.78069 -145.73753 -157.42693       (-14.139,-2.642) (-79.793,-91.099) (-72.863,-16.452)      49.7675
32     15.56259  30.12728  17.98048 -154.23405 -143.73518 -156.07379       (-14.565,-2.418) (-80.257,-92.212) (-73.581,-15.563)      51.4062
33     14.67330  29.66343  16.86743 -152.68741 -141.73284 -154.72065       (-14.990,-2.194) (-80.720,-93.325) (-74.299,-14.673)      53.0507
34     13.78401  29.19958  15.75438 -151.14077 -139.73050 -153.36752       (-15.416,-1.970) (-81.184,-94.438) (-75.017,-13.784)      54.7005
35     12.89472  28.73574  14.64132 -149.59413 -137.72816 -152.01438       (-15.841,-1.747) (-81.648,-95.551) (-75.735,-12.895)      56.355
36     12.00543  28.27189  13.52827 -148.04750 -135.72581 -150.66124       (-16.266,-1.523) (-82.112,-96.664) (-76.453,-12.005)      58.0139
37     11.11614  27.80804  12.41522 -146.50086 -133.72347 -149.30810       (-16.692,-1.299) (-82.576,-97.777) (-77.170,-11.116)      59.6768
38     10.22685  27.34419  11.30217 -144.95422 -131.72113 -147.95496       (-17.117,-1.075) (-83.040,-98.890) (-77.888,-10.227)      61.3434
39      9.33755  26.88035  10.18912 -143.40758 -129.71879 -146.60182       (-17.543,-0.852) (-83.504,-100.003) (-78.606,-9.338)      63.0134
40      8.44826  26.41650   9.07607 -141.86094 -127.71644 -145.24869       (-17.968,-0.628) (-83.967,-101.116) (-79.324,-8.448)      64.6866
41      7.55897  25.95265   7.96301 -140.31431 -125.71410 -143.89555       (-18.394,-0.404) (-84.431,-102.229) (-80.042,-7.559)      66.3626
42      6.66968  25.48880   6.84996 -138.76767 -123.71176 -142.54241       (-18.819,-0.180) (-84.895,-103.342) (-80.760,-6.670)      68.0413
43      5.78039  25.02496   5.73691 -137.22103 -121.70942 -141.18927       (-104.412,-81.434) (-85.315,-5.737) (-0.043,-19.288)      70.0222
44      4.89110  24.56111   4.62386 -135.67439 -119.70707 -139.83613       (-105.301,-81.928) (-85.556,-4.624) (-0.267,-19.937)      71.5116
45      4.00181  24.09726   3.51081 -134.12775 -117.70473 -138.48299       (-106.190,-82.422) (-85.796,-3.511) (-0.491,-20.586)      73.009
46      3.11252  23.63342   2.39776 -132.58112 -115.70239 -137.12986       (-107.080,-82.917) (-86.036,-2.398) (-0.715,-21.236)      74.5139
47      2.22323  23.16957   1.28470 -131.03448 -113.70005 -135.77672       (-107.969,-83.411) (-86.276,-1.285) (-0.939,-21.885)      76.0259
48      1.33394  22.70572   0.17165 -129.48784 -111.69770 -134.42358       (-108.858,-83.905) (-86.516,-0.172) (-1.162,-22.534)      77.5446
49      0.44465  22.24187  -0.94140 -127.94120 -109.69536 -133.07044       (-0.445,-83.457) (-87.697,-0.941) (-108.806,-22.242)      108.41    *****
50     -0.44465  21.77803  -2.05445 -126.39456 -107.69302 -131.71730       (-0.445,-83.283) (-88.606,-108.138) (-1.610,-21.333)      77.1694
51     -1.33394  21.31418  -3.16750 -124.84793 -105.69068 -130.36416       (-1.334,-83.554) (-89.070,-107.025) (-1.834,-19.980)      76.1745
52     -2.22323  20.85033  -4.28055 -123.30129 -103.68833 -129.01103       (-2.223,-83.824) (-89.534,-105.912) (-2.057,-18.627)      75.2222
53     -3.11252  20.38648  -5.39361 -121.75465 -101.68599 -127.65789       (-3.113,-84.094) (-89.997,-104.799) (-2.281,-17.274)      74.3143
54     -4.00181  19.92264  -6.50666 -120.20801 -99.68365 -126.30475       (-4.002,-84.365) (-90.461,-103.685) (-2.505,-15.921)      73.4523
55     -4.89110  19.45879  -7.61971 -118.66137 -97.68131 -124.95161       (-4.891,-84.635) (-90.925,-102.572) (-2.729,-14.568)      72.6379
56     -5.78039  18.99494  -8.73276 -117.11474 -95.67896 -123.59847       (-5.780,-84.905) (-91.389,-101.459) (-2.952,-13.215)      71.8728
57     -6.66968  18.53109  -9.84581 -115.56810 -93.67662 -122.24533       (-6.670,-85.176) (-91.853,-100.346) (-3.176,-11.861)      71.1584
