Fol_2018-03-05.14_03_44.368_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -26.01035   2.70914  -5.32845  -4.48803   4.78220 -27.75768       (-0.840,-0.294) (-20.934,-4.488) (-1.779,-22.681)      8.09169e-15
1    -25.98515   2.68547  -5.32490  -4.48383   4.77292 -27.75259       (-0.841,-0.289) (-20.923,-4.484) (-1.798,-22.691)      0.0250276
2    -25.95996   2.66181  -5.32135  -4.47963   4.76364 -27.74751       (-0.842,-0.284) (-20.912,-4.480) (-1.818,-22.700)      0.0500552
3    -25.93476   2.63814  -5.31779  -4.47544   4.75436 -27.74243       (-0.842,-0.279) (-20.901,-4.475) (-1.837,-22.709)      0.0750828
4    -25.90957   2.61447  -5.31424  -4.47124   4.74508 -27.73735       (-0.843,-0.274) (-20.891,-4.471) (-1.857,-22.718)      0.10011
5    -25.88437   2.59081  -5.31069  -4.46704   4.73580 -27.73227       (-0.844,-0.269) (-20.880,-4.467) (-1.876,-22.728)      0.125138
6    -25.85918   2.56714  -5.30714  -4.46284   4.72652 -27.72719       (-0.844,-0.264) (-20.869,-4.463) (-1.896,-22.737)      0.150166
7    -25.83398   2.54347  -5.30358  -4.45864   4.71724 -27.72211       (-0.845,-0.259) (-20.858,-4.459) (-1.915,-22.746)      0.175193
8    -25.80879   2.51981  -5.30003  -4.45444   4.70796 -27.71702       (-0.846,-0.254) (-20.847,-4.454) (-1.935,-22.756)      0.200221
9    -25.78359   2.49614  -5.29648  -4.45025   4.69868 -27.71194       (-0.846,-0.248) (-20.836,-4.450) (-1.954,-22.765)      0.225248
10    -25.75840   2.47247  -5.29292  -4.44605   4.68941 -27.70686       (-0.847,-0.243) (-20.826,-4.446) (-1.974,-22.774)      0.250276
11    -25.73320   2.44881  -5.28937  -4.44185   4.68013 -27.70178       (-0.848,-0.238) (-20.815,-4.442) (-1.993,-22.783)      0.275304
12    -25.70801   2.42514  -5.28582  -4.43765   4.67085 -27.69670       (-0.848,-0.233) (-20.804,-4.438) (-2.013,-22.793)      0.300331
13    -25.68281   2.40147  -5.28226  -4.43345   4.66157 -27.69162       (-0.849,-0.228) (-20.793,-4.433) (-2.032,-22.802)      0.325359
14    -25.65762   2.37781  -5.27871  -4.42926   4.65229 -27.68654       (-0.849,-0.223) (-20.782,-4.429) (-2.051,-22.811)      0.350386
15    -25.63242   2.35414  -5.27516  -4.42506   4.64301 -27.68145       (-0.850,-0.218) (-20.771,-4.425) (-2.071,-22.820)      0.375414
16    -25.60723   2.33047  -5.27160  -4.42086   4.63373 -27.67637       (-0.851,-0.213) (-20.761,-4.421) (-2.090,-22.830)      0.400442
17    -25.58203   2.30681  -5.26805  -4.41666   4.62445 -27.67129       (-0.851,-0.208) (-20.750,-4.417) (-2.110,-22.839)      0.425469
18    -25.55684   2.28314  -5.26450  -4.41246   4.61517 -27.66621       (-0.852,-0.203) (-20.739,-4.412) (-2.129,-22.848)      0.450497
19    -25.53164   2.25947  -5.26094  -4.40827   4.60589 -27.66113       (-0.853,-0.198) (-20.728,-4.408) (-2.149,-22.858)      0.475524
20    -25.50645   2.23581  -5.25739  -4.40407   4.59661 -27.65605       (-0.853,-0.193) (-20.717,-4.404) (-2.168,-22.867)      0.500552
21    -25.48125   2.21214  -5.25384  -4.39987   4.58733 -27.65097       (-0.854,-0.187) (-20.706,-4.400) (-2.188,-22.876)      0.525579
22    -25.45606   2.18847  -5.25029  -4.39567   4.57805 -27.64588       (-0.855,-0.182) (-20.696,-4.396) (-2.207,-22.885)      0.550607
23    -25.43086   2.16480  -5.24673  -4.39147   4.56877 -27.64080       (-0.855,-0.177) (-20.685,-4.391) (-2.227,-22.895)      0.575635
24    -25.40567   2.14114  -5.24318  -4.38728   4.55949 -27.63572       (-0.856,-0.172) (-20.674,-4.387) (-2.246,-22.904)      0.600662
25    -25.38047   2.11747  -5.23963  -4.38308   4.55021 -27.63064       (-0.857,-0.167) (-20.663,-4.383) (-2.266,-22.913)      0.62569
26    -25.35528   2.09380  -5.23607  -4.37888   4.54093 -27.62556       (-0.857,-0.162) (-20.652,-4.379) (-2.285,-22.923)      0.650717
27    -25.33008   2.07014  -5.23252  -4.37468   4.53165 -27.62048       (-0.858,-0.157) (-20.641,-4.375) (-2.305,-22.932)      0.675745
28    -25.30489   2.04647  -5.22897  -4.37048   4.52237 -27.61539       (-0.858,-0.152) (-20.631,-4.370) (-2.324,-22.941)      0.700773
29    -25.27969   2.02280  -5.22541  -4.36629   4.51309 -27.61031       (-0.859,-0.147) (-20.620,-4.366) (-2.343,-22.950)      0.7258
30    -25.25450   1.99914  -5.22186  -4.36209   4.50381 -27.60523       (-0.860,-0.142) (-20.609,-4.362) (-2.363,-22.960)      0.750828
31    -25.22930   1.97547  -5.21831  -4.35789   4.49454 -27.60015       (-0.860,-0.137) (-20.598,-4.358) (-2.382,-22.969)      0.775855
32    -25.20411   1.95180  -5.21475  -4.35369   4.48526 -27.59507       (-0.861,-0.132) (-20.587,-4.354) (-2.402,-22.978)      0.800883
33    -25.17891   1.92814  -5.21120  -4.34949   4.47598 -27.58999       (-0.862,-0.126) (-20.576,-4.349) (-2.421,-22.988)      0.825911
34    -25.15372   1.90447  -5.20765  -4.34530   4.46670 -27.58491       (-0.862,-0.121) (-20.566,-4.345) (-2.441,-22.997)      0.850938
35    -25.12852   1.88080  -5.20410  -4.34110   4.45742 -27.57982       (-0.863,-0.116) (-20.555,-4.341) (-2.460,-23.006)      0.875966
36    -25.10333   1.85714  -5.20054  -4.33690   4.44814 -27.57474       (-0.864,-0.111) (-20.544,-4.337) (-2.480,-23.015)      0.900993
37    -25.07813   1.83347  -5.19699  -4.33270   4.43886 -27.56966       (-0.864,-0.106) (-20.533,-4.333) (-2.499,-23.025)      0.926021
38    -25.05294   1.80980  -5.19344  -4.32850   4.42958 -27.56458       (-0.865,-0.101) (-20.522,-4.329) (-2.519,-23.034)      0.951049
39    -25.02774   1.78614  -5.18988  -4.32431   4.42030 -27.55950       (-0.866,-0.096) (-20.511,-4.324) (-2.538,-23.043)      0.976076
40    -25.00255   1.76247  -5.18633  -4.32011   4.41102 -27.55442       (-0.866,-0.091) (-20.501,-4.320) (-2.558,-23.052)      1.0011
41    -24.97735   1.73880  -5.18278  -4.31591   4.40174 -27.54934       (-0.867,-0.086) (-20.490,-4.316) (-2.577,-23.062)      1.02613
42    -24.95215   1.71514  -5.17922  -4.31171   4.39246 -27.54425       (-0.868,-0.081) (-20.479,-4.312) (-2.597,-23.071)      1.05116
43    -24.92696   1.69147  -5.17567  -4.30751   4.38318 -27.53917       (-0.868,-0.076) (-20.468,-4.308) (-2.616,-23.080)      1.07619
44    -24.90176   1.66780  -5.17212  -4.30331   4.37390 -27.53409       (-0.869,-0.071) (-20.457,-4.303) (-2.636,-23.090)      1.10121
45    -24.87657   1.64414  -5.16856  -4.29912   4.36462 -27.52901       (-0.869,-0.066) (-20.446,-4.299) (-2.655,-23.099)      1.12624
46    -24.85137   1.62047  -5.16501  -4.29492   4.35534 -27.52393       (-0.870,-0.060) (-20.436,-4.295) (-2.674,-23.108)      1.15127
47    -24.82618   1.59680  -5.16146  -4.29072   4.34606 -27.51885       (-0.871,-0.055) (-20.425,-4.291) (-2.694,-23.117)      1.1763
48    -24.80098   1.57314  -5.15790  -4.28652   4.33678 -27.51377       (-0.871,-0.050) (-20.414,-4.287) (-2.713,-23.127)      1.20132
49    -24.77579   1.54947  -5.15435  -4.28232   4.32750 -27.50868       (-0.872,-0.045) (-20.403,-4.282) (-2.733,-23.136)      1.22635
50    -24.75059   1.52580  -5.15080  -4.27813   4.31822 -27.50360       (-0.873,-0.040) (-20.392,-4.278) (-2.752,-23.145)      1.25138
51    -24.72540   1.50213  -5.14725  -4.27393   4.30895 -27.49852       (-0.873,-0.035) (-20.381,-4.274) (-2.772,-23.155)      1.27641
