10PERCENT_2018-03-07.11_26_31.95_.txt     Output is probe cell, reduced cell, NCDist distance between
31    -24.50855   8.07068 -34.23412 -14.17116  -1.91939  -4.13525       (-3.935,-10.036) (-4.135,-22.228) (-6.055,-12.502)      1.07942
32    -24.48749   8.05009 -34.20889 -14.17895  -1.92352  -4.13571       (-3.914,-10.043) (-4.136,-22.244) (-6.059,-12.523)      1.11424
33    -24.46643   8.02949 -34.18365 -14.18675  -1.92764  -4.13618       (-3.893,-10.051) (-4.136,-22.261) (-6.064,-12.544)      1.14906
34    -24.44537   8.00890 -34.15842 -14.19455  -1.93177  -4.13665       (-3.872,-10.058) (-4.137,-22.277) (-6.068,-12.564)      1.18388
35    -24.42431   7.98831 -34.13319 -14.20235  -1.93589  -4.13712       (-3.851,-10.065) (-4.137,-22.294) (-6.073,-12.585)      1.2187
36    -24.40324   7.96771 -34.10796 -14.21014  -1.94002  -4.13759       (-3.830,-10.073) (-4.138,-22.310) (-6.078,-12.605)      1.25352
37    -24.38218   7.94712 -34.08272 -14.21794  -1.94414  -4.13805       (-3.809,-10.080) (-4.138,-22.327) (-6.082,-12.626)      1.28834
38    -24.36112   7.92653 -34.05749 -14.22574  -1.94827  -4.13852       (-3.788,-10.087) (-4.139,-22.343) (-6.087,-12.647)      1.32316
39    -24.34006   7.90593 -34.03226 -14.23353  -1.95239  -4.13899       (-3.767,-10.095) (-4.139,-22.359) (-6.091,-12.667)      1.35798
40    -24.31900   7.88534 -34.00702 -14.24133  -1.95652  -4.13946       (-3.746,-10.102) (-4.139,-22.376) (-6.096,-12.688)      1.3928
41    -24.29794   7.86474 -33.98179 -14.24913  -1.96064  -4.13993       (-3.725,-10.109) (-4.140,-22.392) (-6.101,-12.708)      1.42762
42    -24.27687   7.84415 -33.95656 -14.25693  -1.96476  -4.14040       (-3.704,-10.117) (-4.140,-22.409) (-6.105,-12.729)      1.46244
43    -24.25581   7.82356 -33.93133 -14.26472  -1.96889  -4.14086       (-3.683,-10.124) (-4.141,-22.425) (-6.110,-12.750)      1.49726
44    -24.23475   7.80296 -33.90609 -14.27252  -1.97301  -4.14133       (-3.662,-10.131) (-4.141,-22.441) (-6.114,-12.770)      1.53208
45    -24.21369   7.78237 -33.88086 -14.28032  -1.97714  -4.14180       (-3.641,-10.139) (-4.142,-22.458) (-6.119,-12.791)      1.5669
46    -24.19263   7.76178 -33.85563 -14.28812  -1.98126  -4.14227       (-3.620,-10.146) (-4.142,-22.474) (-6.124,-12.811)      1.60172
47    -24.17156   7.74118 -33.83039 -14.29591  -1.98539  -4.14274       (-3.598,-10.153) (-4.143,-22.491) (-6.128,-12.832)      1.63654
48    -24.15050   7.72059 -33.80516 -14.30371  -1.98951  -4.14320       (-3.577,-10.161) (-4.143,-22.507) (-6.133,-12.853)      1.67136
49    -24.12944   7.69999 -33.77993 -14.31151  -1.99364  -4.14367       (-3.556,-10.168) (-4.144,-22.524) (-6.137,-12.873)      1.70618
50    -24.10838   7.67940 -33.75470 -14.31930  -1.99776  -4.14414       (-3.535,-10.175) (-4.144,-22.540) (-6.142,-12.894)      1.741
51    -24.08732   7.65881 -33.72946 -14.32710  -2.00189  -4.14461       (-3.514,-10.182) (-4.145,-22.556) (-6.146,-12.914)      1.77582
52    -24.06626   7.63821 -33.70423 -14.33490  -2.00601  -4.14508       (-3.493,-10.190) (-4.145,-22.573) (-6.151,-12.935)      1.81064
53    -24.04519   7.61762 -33.67900 -14.34270  -2.01014  -4.14554       (-3.472,-10.197) (-4.146,-22.589) (-6.156,-12.955)      1.84546
54    -24.02413   7.59703 -33.65376 -14.35049  -2.01426  -4.14601       (-3.451,-10.204) (-4.146,-22.606) (-6.160,-12.976)      1.88028
55    -24.00307   7.57643 -33.62853 -14.35829  -2.01839  -4.14648       (-3.430,-10.212) (-4.146,-22.622) (-6.165,-12.997)      1.9151
56    -23.98201   7.55584 -33.60330 -14.36609  -2.02251  -4.14695       (-3.409,-10.219) (-4.147,-22.639) (-6.169,-13.017)      1.94992
57    -23.96095   7.53524 -33.57807 -14.37388  -2.02664  -4.14742       (-3.388,-10.226) (-4.147,-22.655) (-6.174,-13.038)      1.98474
58    -23.93989   7.51465 -33.55283 -14.38168  -2.03076  -4.14788       (-3.367,-10.234) (-4.148,-22.671) (-6.179,-13.058)      2.01956
59    -23.91882   7.49406 -33.52760 -14.38948  -2.03489  -4.14835       (-3.346,-10.241) (-4.148,-22.688) (-6.183,-13.079)      2.05438
60    -23.89776   7.47346 -33.50237 -14.39728  -2.03901  -4.14882       (-3.325,-10.248) (-4.149,-22.704) (-6.188,-13.100)      2.0892
61    -23.87670   7.45287 -33.47713 -14.40507  -2.04314  -4.14929       (-3.304,-10.256) (-4.149,-22.721) (-6.192,-13.120)      2.12402
62    -23.85564   7.43228 -33.45190 -14.41287  -2.04726  -4.14976       (-3.283,-10.263) (-4.150,-22.737) (-6.197,-13.141)      2.15884
63    -23.83458   7.41168 -33.42667 -14.42067  -2.05139  -4.15022       (-3.261,-10.270) (-4.150,-22.754) (-6.202,-13.161)      2.19366
64    -23.81351   7.39109 -33.40144 -14.42847  -2.05551  -4.15069       (-3.240,-10.278) (-4.151,-22.770) (-6.206,-13.182)      2.22848
65    -23.79245   7.37049 -33.37620 -14.43626  -2.05964  -4.15116       (-3.219,-10.285) (-4.151,-22.786) (-6.211,-13.203)      2.2633
66    -23.77139   7.34990 -33.35097 -14.44406  -2.06376  -4.15163       (-3.198,-10.292) (-4.152,-22.803) (-6.215,-13.223)      2.29812
67    -23.75033   7.32931 -33.32574 -14.45186  -2.06789  -4.15210       (-3.177,-10.300) (-4.152,-22.819) (-6.220,-13.244)      2.33294
68    -23.72927   7.30871 -33.30050 -14.45965  -2.07201  -4.15257       (-3.156,-10.307) (-4.153,-22.836) (-6.225,-13.264)      2.36776
69    -23.70821   7.28812 -33.27527 -14.46745  -2.07614  -4.15303       (-3.135,-10.314) (-4.153,-22.852) (-6.229,-13.285)      2.40258
70    -23.68714   7.26753 -33.25004 -14.47525  -2.08026  -4.15350       (-3.114,-10.322) (-4.154,-22.868) (-6.234,-13.306)      2.4374
71    -23.66608   7.24693 -33.22481 -14.48305  -2.08439  -4.15397       (-3.093,-10.329) (-4.154,-22.885) (-6.238,-13.326)      2.47222
72    -23.64502   7.22634 -33.19957 -14.49084  -2.08851  -4.15444       (-3.072,-10.336) (-4.154,-22.901) (-6.243,-13.347)      2.50704
73    -23.62396   7.20575 -33.17434 -14.49864  -2.09264  -4.15491       (-3.051,-10.344) (-4.155,-22.918) (-6.248,-13.367)      2.54186
74    -23.60290   7.18515 -33.14911 -14.50644  -2.09676  -4.15537       (-3.030,-10.351) (-4.155,-22.934) (-6.252,-13.388)      2.57668
75    -23.58183   7.16456 -33.12387 -14.51424  -2.10089  -4.15584       (-3.009,-10.358) (-4.156,-22.951) (-6.257,-13.409)      2.6115
76    -23.56077   7.14396 -33.09864 -14.52203  -2.10501  -4.15631       (-2.988,-10.366) (-4.156,-22.967) (-6.261,-13.429)      2.64632
77    -23.53971   7.12337 -33.07341 -14.52983  -2.10913  -4.15678       (-2.967,-10.373) (-4.157,-22.983) (-6.266,-13.450)      2.68114
78    -23.51865   7.10278 -33.04818 -14.53763  -2.11326  -4.15725       (-2.946,-10.380) (-4.157,-23.000) (-6.271,-13.470)      2.71596
79    -23.49759   7.08218 -33.02294 -14.54542  -2.11738  -4.15771       (-2.924,-10.388) (-4.158,-23.016) (-6.275,-13.491)      2.75078
80    -23.47653   7.06159 -32.99771 -14.55322  -2.12151  -4.15818       (-2.903,-10.395) (-4.158,-23.033) (-6.280,-13.512)      2.7856
81    -23.45546   7.04100 -32.97248 -14.56102  -2.12563  -4.15865       (-2.882,-10.402) (-4.159,-23.049) (-6.284,-13.532)      2.82042
82    -23.43440   7.02040 -32.94724 -14.56882  -2.12976  -4.15912       (-2.861,-10.410) (-4.159,-23.066) (-6.289,-13.553)      2.85524
83    -23.41334   6.99981 -32.92201 -14.57661  -2.13388  -4.15959       (-2.840,-10.417) (-4.160,-23.082) (-6.293,-13.573)      2.89006
84    -23.39228   6.97921 -32.89678 -14.58441  -2.13801  -4.16005       (-2.819,-10.424) (-4.160,-23.098) (-6.298,-13.594)      2.92488
85    -23.37122   6.95862 -32.87155 -14.59221  -2.14213  -4.16052       (-2.798,-10.432) (-4.161,-23.115) (-6.303,-13.614)      2.9597
86    -23.35015   6.93803 -32.84631 -14.60001  -2.14626  -4.16099       (-2.777,-10.439) (-4.161,-23.131) (-6.307,-13.635)      2.99452
87    -23.32909   6.91743 -32.82108 -14.60780  -2.15038  -4.16146       (-2.756,-10.446) (-4.161,-23.148) (-6.312,-13.656)      3.02934
88    -23.30803   6.89684 -32.79585 -14.61560  -2.15451  -4.16193       (-2.735,-10.454) (-4.162,-23.164) (-6.316,-13.676)      3.06416
89    -23.28697   6.87625 -32.77061 -14.62340  -2.15863  -4.16240       (-2.714,-10.461) (-4.162,-23.181) (-6.321,-13.697)      3.09898
90    -23.26591   6.85565 -32.74538 -14.63119  -2.16276  -4.16286       (-2.693,-10.468) (-4.163,-23.197) (-6.326,-13.717)      3.1338
91    -23.24485   6.83506 -32.72015 -14.63899  -2.16688  -4.16333       (-2.672,-10.476) (-4.163,-23.213) (-6.330,-13.738)      3.16862
92    -23.22378   6.81446 -32.69492 -14.64679  -2.17101  -4.16380       (-2.651,-10.483) (-4.164,-23.230) (-6.335,-13.759)      3.20344
93    -23.20272   6.79387 -32.66968 -14.65459  -2.17513  -4.16427       (-2.630,-10.490) (-4.164,-23.246) (-6.339,-13.779)      3.23826
94    -23.18166   6.77328 -32.64445 -14.66238  -2.17926  -4.16474       (-2.609,-10.498) (-4.165,-23.263) (-6.344,-13.800)      3.27308
95    -23.16060   6.75268 -32.61922 -14.67018  -2.18338  -4.16520       (-2.587,-10.505) (-4.165,-23.279) (-6.349,-13.820)      3.3079
96    -23.13954   6.73209 -32.59398 -14.67798  -2.18751  -4.16567       (-2.566,-10.512) (-4.166,-23.295) (-6.353,-13.841)      3.34272
97    -23.11848   6.71150 -32.56875 -14.68578  -2.19163  -4.16614       (-2.545,-10.520) (-4.166,-23.312) (-6.358,-13.862)      3.37754
98    -23.09741   6.69090 -32.54352 -14.69357  -2.19576  -4.16661       (-2.524,-10.527) (-4.167,-23.328) (-6.362,-13.882)      3.41236
99    -23.07635   6.67031 -32.51828 -14.70137  -2.19988  -4.16708       (-2.503,-10.534) (-4.167,-23.345) (-6.367,-13.903)      3.44718
100    -23.05529   6.64971 -32.49305 -14.70917  -2.20401  -4.16754       (-2.482,-10.542) (-4.168,-23.361) (-6.372,-13.923)      3.482
101    -23.03423   6.62912 -32.46782 -14.71696  -2.20813  -4.16801       (-2.461,-10.549) (-4.168,-23.378) (-6.376,-13.944)      3.51682
102    -23.01317   6.60853 -32.44259 -14.72476  -2.21226  -4.16848       (-2.440,-10.556) (-4.168,-23.394) (-6.381,-13.965)      3.55164
103    -22.99210   6.58793 -32.41735 -14.73256  -2.21638  -4.16895       (-2.419,-10.564) (-4.169,-23.410) (-6.385,-13.985)      3.58646
104    -22.97104   6.56734 -32.39212 -14.74036  -2.22051  -4.16942       (-2.398,-10.571) (-4.169,-23.427) (-6.390,-14.006)      3.62128
105    -22.94998   6.54675 -32.36689 -14.74815  -2.22463  -4.16988       (-2.377,-10.578) (-4.170,-23.443) (-6.395,-14.026)      3.6561
106    -22.92892   6.52615 -32.34165 -14.75595  -2.22876  -4.17035       (-2.356,-10.586) (-4.170,-23.460) (-6.399,-14.047)      3.69092
107    -22.90786   6.50556 -32.31642 -14.76375  -2.23288  -4.17082       (-2.335,-10.593) (-4.171,-23.476) (-6.404,-14.068)      3.72574
108    -22.88680   6.48497 -32.29119 -14.77155  -2.23701  -4.17129       (-2.314,-10.600) (-4.171,-23.493) (-6.408,-14.088)      3.76056
109    -22.86573   6.46437 -32.26596 -14.77934  -2.24113  -4.17176       (-2.293,-10.608) (-4.172,-23.509) (-6.413,-14.109)      3.79538
110    -22.84467   6.44378 -32.24072 -14.78714  -2.24526  -4.17222       (-2.272,-10.615) (-4.172,-23.525) (-6.417,-14.129)      3.8302
111    -22.82361   6.42318 -32.21549 -14.79494  -2.24938  -4.17269       (-2.250,-10.622) (-4.173,-23.542) (-6.422,-14.150)      3.86502
112    -22.80255   6.40259 -32.19026 -14.80273  -2.25351  -4.17316       (-2.229,-10.630) (-4.173,-23.558) (-6.427,-14.171)      3.89984
113    -22.78149   6.38200 -32.16502 -14.81053  -2.25763  -4.17363       (-2.208,-10.637) (-4.174,-23.575) (-6.431,-14.191)      3.93466
114    -22.76042   6.36140 -32.13979 -14.81833  -2.26175  -4.17410       (-2.187,-10.644) (-4.174,-23.591) (-6.436,-14.212)      3.96948
115    -22.73936   6.34081 -32.11456 -14.82613  -2.26588  -4.17457       (-2.166,-10.652) (-4.175,-23.608) (-6.440,-14.232)      4.0043
116    -22.71830   6.32022 -32.08933 -14.83392  -2.27000  -4.17503       (-2.145,-10.659) (-4.175,-23.624) (-6.445,-14.253)      4.03912
117    -22.69724   6.29962 -32.06409 -14.84172  -2.27413  -4.17550       (-2.124,-10.666) (-4.176,-23.640) (-6.450,-14.273)      4.07394
118    -22.67618   6.27903 -32.03886 -14.84952  -2.27825  -4.17597       (-2.103,-10.674) (-4.176,-23.657) (-6.454,-14.294)      4.10876
119    -22.65512   6.25843 -32.01363 -14.85731  -2.28238  -4.17644       (-2.082,-10.681) (-4.176,-23.673) (-6.459,-14.315)      4.14358
120    -22.63405   6.23784 -31.98839 -14.86511  -2.28650  -4.17691       (-2.061,-10.688) (-4.177,-23.690) (-6.463,-14.335)      4.1784
121    -22.61299   6.21725 -31.96316 -14.87291  -2.29063  -4.17737       (-2.040,-10.696) (-4.177,-23.706) (-6.468,-14.356)      4.21322
122    -22.59193   6.19665 -31.93793 -14.88071  -2.29475  -4.17784       (-2.019,-10.703) (-4.178,-23.722) (-6.473,-14.376)      4.24804
123    -22.57087   6.17606 -31.91270 -14.88850  -2.29888  -4.17831       (-1.998,-10.710) (-4.178,-23.739) (-6.477,-14.397)      4.28286
124    -22.54981   6.15547 -31.88746 -14.89630  -2.30300  -4.17878       (-1.977,-10.718) (-4.179,-23.755) (-6.482,-14.418)      4.31768
125    -22.52874   6.13487 -31.86223 -14.90410  -2.30713  -4.17925       (-1.956,-10.725) (-4.179,-23.772) (-6.486,-14.438)      4.3525
126    -22.50768   6.11428 -31.83700 -14.91190  -2.31125  -4.17971       (-1.935,-10.732) (-4.180,-23.788) (-6.491,-14.459)      4.38732
127    -22.48662   6.09368 -31.81176 -14.91969  -2.31538  -4.18018       (-1.914,-10.740) (-4.180,-23.805) (-6.496,-14.479)      4.42214
128    -22.46556   6.07309 -31.78653 -14.92749  -2.31950  -4.18065       (-1.892,-10.747) (-4.181,-23.821) (-6.500,-14.500)      4.45696
129    -22.44450   6.05250 -31.76130 -14.93529  -2.32363  -4.18112       (-1.871,-10.754) (-4.181,-23.837) (-6.505,-14.521)      4.49178
130    -22.42344   6.03190 -31.73607 -14.94308  -2.32775  -4.18159       (-1.850,-10.761) (-4.182,-23.854) (-6.509,-14.541)      4.5266
131    -22.40237   6.01131 -31.71083 -14.95088  -2.33188  -4.18205       (-1.829,-10.769) (-4.182,-23.870) (-6.514,-14.562)      4.56142
132    -22.38131   5.99072 -31.68560 -14.95868  -2.33600  -4.18252       (-1.808,-10.776) (-4.183,-23.887) (-6.519,-14.582)      4.59624
133    -22.36025   5.97012 -31.66037 -14.96648  -2.34013  -4.18299       (-1.787,-10.783) (-4.183,-23.903) (-6.523,-14.603)      4.63106
134    -22.33919   5.94953 -31.63513 -14.97427  -2.34425  -4.18346       (-1.766,-10.791) (-4.183,-23.920) (-6.528,-14.624)      4.66588
135    -22.31813   5.92893 -31.60990 -14.98207  -2.34838  -4.18393       (-1.745,-10.798) (-4.184,-23.936) (-6.532,-14.644)      4.7007
136    -22.29707   5.90834 -31.58467 -14.98987  -2.35250  -4.18439       (-1.724,-10.805) (-4.184,-23.952) (-6.537,-14.665)      4.73552
137    -22.27600   5.88775 -31.55944 -14.99767  -2.35663  -4.18486       (-1.703,-10.813) (-4.185,-23.969) (-6.541,-14.685)      4.77034
138    -22.25494   5.86715 -31.53420 -15.00546  -2.36075  -4.18533       (-1.682,-10.820) (-4.185,-23.985) (-6.546,-14.706)      4.80516
139    -22.23388   5.84656 -31.50897 -15.01326  -2.36488  -4.18580       (-1.661,-10.827) (-4.186,-24.002) (-6.551,-14.727)      4.83998
140    -22.21282   5.82597 -31.48374 -15.02106  -2.36900  -4.18627       (-1.640,-10.835) (-4.186,-24.018) (-6.555,-14.747)      4.8748
141    -22.19176   5.80537 -31.45850 -15.02885  -2.37313  -4.18674       (-1.619,-10.842) (-4.187,-24.034) (-6.560,-14.768)      4.90962
142    -22.17069   5.78478 -31.43327 -15.03665  -2.37725  -4.18720       (-1.598,-10.849) (-4.187,-24.051) (-6.564,-14.788)      4.94444
143    -22.14963   5.76419 -31.40804 -15.04445  -2.38138  -4.18767       (-1.577,-10.857) (-4.188,-24.067) (-6.569,-14.809)      4.97926
144    -22.12857   5.74359 -31.38281 -15.05225  -2.38550  -4.18814       (-1.555,-10.864) (-4.188,-24.084) (-6.574,-14.830)      5.01408
145    -22.10751   5.72300 -31.35757 -15.06004  -2.38963  -4.18861       (-1.534,-10.871) (-4.189,-24.100) (-6.578,-14.850)      5.0489
146    -22.08645   5.70240 -31.33234 -15.06784  -2.39375  -4.18908       (-1.513,-10.879) (-4.189,-24.117) (-6.583,-14.871)      5.08372
147    -22.06539   5.68181 -31.30711 -15.07564  -2.39788  -4.18954       (-1.492,-10.886) (-4.190,-24.133) (-6.587,-14.891)      5.11854
148    -22.04432   5.66122 -31.28187 -15.08344  -2.40200  -4.19001       (-1.471,-10.893) (-4.190,-24.149) (-6.592,-14.912)      5.15336
149    -22.02326   5.64062 -31.25664 -15.09123  -2.40612  -4.19048       (-1.450,-10.901) (-4.190,-24.166) (-6.597,-14.932)      5.18818
150    -22.00220   5.62003 -31.23141 -15.09903  -2.41025  -4.19095       (-1.429,-10.908) (-4.191,-24.182) (-6.601,-14.953)      5.223
151    -21.98114   5.59944 -31.20618 -15.10683  -2.41437  -4.19142       (-1.408,-10.915) (-4.191,-24.199) (-6.606,-14.974)      5.25782
152    -21.96008   5.57884 -31.18094 -15.11462  -2.41850  -4.19188       (-1.387,-10.923) (-4.192,-24.215) (-6.610,-14.994)      5.29264
153    -21.93901   5.55825 -31.15571 -15.12242  -2.42262  -4.19235       (-1.366,-10.930) (-4.192,-24.232) (-6.615,-15.015)      5.32746
154    -21.91795   5.53765 -31.13048 -15.13022  -2.42675  -4.19282       (-1.345,-10.937) (-4.193,-24.248) (-6.620,-15.035)      5.36228
155    -21.89689   5.51706 -31.10524 -15.13802  -2.43087  -4.19329       (-1.324,-10.945) (-4.193,-24.264) (-6.624,-15.056)      5.3971
156    -21.87583   5.49647 -31.08001 -15.14581  -2.43500  -4.19376       (-1.303,-10.952) (-4.194,-24.281) (-6.629,-15.077)      5.43192
157    -21.85477   5.47587 -31.05478 -15.15361  -2.43912  -4.19422       (-1.282,-10.959) (-4.194,-24.297) (-6.633,-15.097)      5.46674
158    -21.83371   5.45528 -31.02955 -15.16141  -2.44325  -4.19469       (-1.261,-10.967) (-4.195,-24.314) (-6.638,-15.118)      5.50156
159    -21.81264   5.43469 -31.00431 -15.16921  -2.44737  -4.19516       (-1.240,-10.974) (-4.195,-24.330) (-6.643,-15.138)      5.53638
160    -21.79158   5.41409 -30.97908 -15.17700  -2.45150  -4.19563       (-1.218,-10.981) (-4.196,-24.347) (-6.647,-15.159)      5.5712
161    -21.77052   5.39350 -30.95385 -15.18480  -2.45562  -4.19610       (-1.197,-10.989) (-4.196,-24.363) (-6.652,-15.180)      5.60602
162    -21.74946   5.37290 -30.92861 -15.19260  -2.45975  -4.19657       (-1.176,-10.996) (-4.197,-24.379) (-6.656,-15.200)      5.64084
163    -21.72840   5.35231 -30.90338 -15.20039  -2.46387  -4.19703       (-1.155,-11.003) (-4.197,-24.396) (-6.661,-15.221)      5.67566
164    -21.70733   5.33172 -30.87815 -15.20819  -2.46800  -4.19750       (-1.134,-11.011) (-4.198,-24.412) (-6.665,-15.241)      5.71048
165    -21.68627   5.31112 -30.85292 -15.21599  -2.47212  -4.19797       (-1.113,-11.018) (-4.198,-24.429) (-6.670,-15.262)      5.7453
166    -21.66521   5.29053 -30.82768 -15.22379  -2.47625  -4.19844       (-1.092,-11.025) (-4.198,-24.445) (-6.675,-15.283)      5.78012
167    -21.64415   5.26994 -30.80245 -15.23158  -2.48037  -4.19891       (-1.071,-11.033) (-4.199,-24.461) (-6.679,-15.303)      5.81494
168    -21.62309   5.24934 -30.77722 -15.23938  -2.48450  -4.19937       (-1.050,-11.040) (-4.199,-24.478) (-6.684,-15.324)      5.84976
169    -21.60203   5.22875 -30.75198 -15.24718  -2.48862  -4.19984       (-1.029,-11.047) (-4.200,-24.494) (-6.688,-15.344)      5.88458
170    -21.58096   5.20816 -30.72675 -15.25498  -2.49275  -4.20031       (-1.008,-11.055) (-4.200,-24.511) (-6.693,-15.365)      5.9194
171    -21.55990   5.18756 -30.70152 -15.26277  -2.49687  -4.20078       (-0.987,-11.062) (-4.201,-24.527) (-6.698,-15.386)      5.95422
172    -21.53884   5.16697 -30.67629 -15.27057  -2.50100  -4.20125       (-0.966,-11.069) (-4.201,-24.544) (-6.702,-15.406)      5.98905
173    -21.51778   5.14637 -30.65105 -15.27837  -2.50512  -4.20171       (-0.945,-11.077) (-4.202,-24.560) (-6.707,-15.427)      6.02387
174    -21.49672   5.12578 -30.62582 -15.28616  -2.50925  -4.20218       (-0.924,-11.084) (-4.202,-24.576) (-6.711,-15.447)      6.05869
175    -21.47566   5.10519 -30.60059 -15.29396  -2.51337  -4.20265       (-0.903,-11.091) (-4.203,-24.593) (-6.716,-15.468)      6.09351
176    -21.45459   5.08459 -30.57535 -15.30176  -2.51750  -4.20312       (-0.881,-11.099) (-4.203,-24.609) (-6.721,-15.489)      6.12833
177    -21.43353   5.06400 -30.55012 -15.30956  -2.52162  -4.20359       (-0.860,-11.106) (-4.204,-24.626) (-6.725,-15.509)      6.16315
178    -21.41247   5.04341 -30.52489 -15.31735  -2.52575  -4.20405       (-0.839,-11.113) (-4.204,-24.642) (-6.730,-15.530)      6.19797
179    -21.39141   5.02281 -30.49966 -15.32515  -2.52987  -4.20452       (-0.818,-11.121) (-4.205,-24.659) (-6.734,-15.550)      6.23279
180    -21.37035   5.00222 -30.47442 -15.33295  -2.53400  -4.20499       (-0.797,-11.128) (-4.205,-24.675) (-6.739,-15.571)      6.26761
181    -21.34928   4.98162 -30.44919 -15.34074  -2.53812  -4.20546       (-0.776,-11.135) (-4.205,-24.691) (-6.744,-15.591)      6.30243
182    -21.32822   4.96103 -30.42396 -15.34854  -2.54225  -4.20593       (-0.755,-11.143) (-4.206,-24.708) (-6.748,-15.612)      6.33725
