Fol_2018-02-25.13_34_20.8_.txt     Output is probe cell, reduced cell, NCDist distance between
0     74.36946 -905.70862 -99.70436   2.38234 -109.49084 -1660.29723       (-74.369,-71.987) (-831.339,-25.335) (-35.121,-1585.928)      0
1     74.22057 -905.63418 -99.63971   2.30789 -109.40660 -1660.22278       (-74.221,-71.913) (-831.414,-25.419) (-35.186,-1586.002)      0.223761
2     74.07168 -905.55973 -99.57506   2.23345 -109.32236 -1660.14834       (-74.072,-71.838) (-831.488,-25.503) (-35.251,-1586.077)      0.447522
3     73.92279 -905.48529 -99.51041   2.15900 -109.23812 -1660.07390       (-73.923,-71.764) (-831.562,-25.588) (-35.315,-1586.151)      0.671283
4     73.77391 -905.41085 -99.44577   2.08456 -109.15388 -1659.99945       (-73.774,-71.689) (-831.637,-25.672) (-35.380,-1586.226)      0.895044
5     73.62502 -905.33640 -99.38112   2.01012 -109.06964 -1659.92501       (-73.625,-71.615) (-831.711,-25.756) (-35.445,-1586.300)      1.1188
6     73.47613 -905.26196 -99.31647   1.93567 -108.98540 -1659.85056       (-73.476,-71.540) (-831.786,-25.840) (-35.509,-1586.374)      1.34257
7     73.32724 -905.18751 -99.25182   1.86123 -108.90116 -1659.77612       (-73.327,-71.466) (-831.860,-25.925) (-35.574,-1586.449)      1.56633
8     73.17835 -905.11307 -99.18718   1.78678 -108.81692 -1659.70168       (-73.178,-71.392) (-831.935,-26.009) (-35.639,-1586.523)      1.79009
9     73.02947 -905.03863 -99.12253   1.71234 -108.73268 -1659.62723       (-73.029,-71.317) (-832.009,-26.093) (-35.703,-1586.598)      2.01385
10     72.88058 -904.96418 -99.05788   1.63790 -108.64844 -1659.55279       (-72.881,-71.243) (-832.084,-26.177) (-35.768,-1586.672)      2.23761
11     72.73169 -904.88974 -98.99323   1.56345 -108.56420 -1659.47834       (-72.732,-71.168) (-832.158,-26.262) (-35.833,-1586.747)      2.46137
12     72.58280 -904.81529 -98.92859   1.48901 -108.47996 -1659.40390       (-72.583,-71.094) (-832.232,-26.346) (-35.897,-1586.821)      2.68513
13     72.43392 -904.74085 -98.86394   1.41456 -108.39572 -1659.32946       (-72.434,-71.019) (-832.307,-26.430) (-35.962,-1586.896)      2.90889
14     72.28503 -904.66641 -98.79929   1.34012 -108.31148 -1659.25501       (-72.285,-70.945) (-832.381,-26.514) (-36.026,-1586.970)      3.13265
15     72.13614 -904.59196 -98.73464   1.26568 -108.22724 -1659.18057       (-72.136,-70.870) (-832.456,-26.599) (-36.091,-1587.044)      3.35641
16     71.98725 -904.51752 -98.67000   1.19123 -108.14300 -1659.10613       (-71.987,-70.796) (-832.530,-26.683) (-36.156,-1587.119)      3.58018
17     71.83836 -904.44307 -98.60535   1.11679 -108.05876 -1659.03168       (-71.838,-70.722) (-832.605,-26.767) (-36.220,-1587.193)      3.80394
18     71.68948 -904.36863 -98.54070   1.04234 -107.97452 -1658.95724       (-71.689,-70.647) (-832.679,-26.851) (-36.285,-1587.268)      4.0277
19     71.54059 -904.29419 -98.47605   0.96790 -107.89028 -1658.88279       (-71.541,-70.573) (-832.754,-26.935) (-36.350,-1587.342)      4.25146
20     71.39170 -904.21974 -98.41140   0.89346 -107.80604 -1658.80835       (-71.392,-70.498) (-832.828,-27.020) (-36.414,-1587.417)      4.47522
21     71.24281 -904.14530 -98.34676   0.81901 -107.72180 -1658.73391       (-71.243,-70.424) (-832.902,-27.104) (-36.479,-1587.491)      4.69898
22     71.09393 -904.07086 -98.28211   0.74457 -107.63756 -1658.65946       (-71.094,-70.349) (-832.977,-27.188) (-36.544,-1587.566)      4.92274
23     70.94504 -903.99641 -98.21746   0.67013 -107.55332 -1658.58502       (-70.945,-70.275) (-833.051,-27.272) (-36.608,-1587.640)      5.1465
24     70.79615 -903.92197 -98.15281   0.59568 -107.46908 -1658.51057       (-70.796,-70.200) (-833.126,-27.357) (-36.673,-1587.714)      5.37026
25     70.64726 -903.84752 -98.08817   0.52124 -107.38484 -1658.43613       (-70.647,-70.126) (-833.200,-27.441) (-36.738,-1587.789)      5.59402
26     70.49837 -903.77308 -98.02352   0.44679 -107.30060 -1658.36169       (-70.498,-70.052) (-833.275,-27.525) (-36.802,-1587.863)      5.81779
27     70.34949 -903.69864 -97.95887   0.37235 -107.21636 -1658.28724       (-70.349,-69.977) (-833.349,-27.609) (-36.867,-1587.938)      6.04155
28     70.20060 -903.62419 -97.89422   0.29791 -107.13212 -1658.21280       (-70.201,-69.903) (-833.424,-27.694) (-36.932,-1588.012)      6.26531
29     70.05171 -903.54975 -97.82958   0.22346 -107.04788 -1658.13835       (-70.052,-69.828) (-833.498,-27.778) (-36.996,-1588.087)      6.48907
30     69.90282 -903.47530 -97.76493   0.14902 -106.96364 -1658.06391       (-69.903,-69.754) (-833.572,-27.862) (-37.061,-1588.161)      6.71283
31     69.75393 -903.40086 -97.70028   0.07457 -106.87940 -1657.98947       (-69.754,-69.679) (-833.647,-27.946) (-37.125,-1588.236)      6.93659
32     69.60505 -903.32642 -97.63563   0.00013 -106.79516 -1657.91502       (-69.605,-69.605) (-833.721,-28.031) (-37.190,-1588.310)      7.16035
33     69.45616 -903.25197 -97.57099  -0.07431 -106.71092 -1657.84058       (-69.456,-69.530) (-833.796,-28.115) (-37.255,-1588.384)      7.38411
34     69.30727 -903.17753 -97.50634  -0.14876 -106.62668 -1657.76614       (-69.307,-69.456) (-833.870,-28.199) (-37.319,-1588.459)      7.60787
