Fol_2018-03-05.14_04_31.545_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -46.78667 -31.81461 -42.15892   9.24362 -33.37912  14.89008       (-0.384,-12.337) (-2.734,-0.580) (-4.295,-0.100)      1.40519e-12
1    -46.74257 -31.78287 -42.12907   9.23379 -33.35000  14.87479       (-0.331,-12.975) (-2.572,-0.793) (-4.170,-0.381)      0.758736
2    -46.69848 -31.75112 -42.09922   9.22396 -33.32089  14.85950       (-0.278,-13.612) (-2.410,-1.006) (-4.045,-0.662)      1.51747
3    -46.65438 -31.71937 -42.06936   9.21412 -33.29178  14.84421       (-0.226,-14.250) (-2.248,-1.219) (-3.921,-0.943)      2.27621
4    -46.61028 -31.68763 -42.03951   9.20429 -33.26266  14.82892       (-0.173,-14.888) (-2.085,-1.433) (-3.796,-1.224)      3.03494
5    -46.56619 -31.65588 -42.00966   9.19446 -33.23355  14.81363       (-0.120,-15.525) (-1.923,-1.646) (-3.672,-1.505)      3.79368
6    -46.52209 -31.62414 -41.97981   9.18462 -33.20443  14.79834       (-0.067,-16.163) (-1.761,-1.859) (-3.547,-1.786)      4.54908
7    -46.47799 -31.59239 -41.94996   9.17479 -33.17532  14.78305       (-0.014,-16.801) (-1.599,-2.072) (-3.422,-2.067)      5.07559
8    -46.43390 -31.56064 -41.92010   9.16496 -33.14621  14.76776       (-0.039,-17.477) (-1.398,-3.259) (-2.247,-2.310)      5.67925
9    -46.38980 -31.52890 -41.89025   9.15512 -33.11709  14.75247       (-0.091,-18.167) (-1.183,-3.082) (-2.407,-2.538)      6.33253
10    -46.34571 -31.49715 -41.86040   9.14529 -33.08798  14.73718       (-0.144,-18.858) (-0.968,-2.904) (-2.567,-2.766)      7.01557
11    -46.30161 -31.46540 -41.83055   9.13546 -33.05887  14.72189       (-0.197,-19.548) (-0.753,-2.727) (-2.727,-2.994)      7.72048
12    -46.25751 -31.43366 -41.80070   9.12562 -33.02975  14.70660       (-0.250,-20.239) (-0.538,-2.549) (-2.888,-3.223)      8.31469
