Fol_2018-03-05.09_12_14.8_.txt     Output is probe cell, reduced cell, NCDist distance between
0     -7.62246  13.69245  -8.25110 -31.91371  -0.70648 -34.52816       (-7.622,-12.151) (-14.766,-8.329) (-0.629,-6.070)      0
1     -7.62091  13.67111  -8.25118 -31.88239  -0.71793 -34.50837       (-7.621,-12.161) (-14.787,-8.339) (-0.630,-6.050)      0.0323386
2     -7.61936  13.64978  -8.25126 -31.85108  -0.72939 -34.48859       (-7.619,-12.171) (-14.808,-8.349) (-0.632,-6.030)      0.0646772
3     -7.61780  13.62844  -8.25134 -31.81976  -0.74084 -34.46881       (-7.618,-12.181) (-14.830,-8.359) (-0.634,-6.011)      0.0970158
4     -7.61625  13.60711  -8.25142 -31.78844  -0.75230 -34.44903       (-7.616,-12.190) (-14.851,-8.369) (-0.635,-5.991)      0.129354
5     -7.61469  13.58577  -8.25149 -31.75713  -0.76376 -34.42925       (-7.615,-12.200) (-14.872,-8.378) (-0.637,-5.971)      0.161693
6     -7.61314  13.56443  -8.25157 -31.72581  -0.77521 -34.40946       (-7.613,-12.210) (-14.894,-8.388) (-0.638,-5.951)      0.194032
7     -7.61159  13.54310  -8.25165 -31.69450  -0.78667 -34.38968       (-7.612,-12.220) (-14.915,-8.398) (-0.640,-5.932)      0.22637
8     -7.61003  13.52176  -8.25173 -31.66318  -0.79813 -34.36990       (-7.610,-12.230) (-14.936,-8.408) (-0.642,-5.912)      0.258709
9     -7.60848  13.50042  -8.25181 -31.63186  -0.80958 -34.35012       (-7.608,-12.239) (-14.958,-8.418) (-0.643,-5.892)      0.291047
10     -7.60692  13.47909  -8.25188 -31.60055  -0.82104 -34.33033       (-7.607,-12.249) (-14.979,-8.428) (-0.645,-5.872)      0.323386
11     -7.60537  13.45775  -8.25196 -31.56923  -0.83249 -34.31055       (-7.605,-12.259) (-15.000,-8.438) (-0.647,-5.852)      0.355725
12     -7.60382  13.43642  -8.25204 -31.53791  -0.84395 -34.29077       (-7.604,-12.269) (-15.022,-8.448) (-0.648,-5.833)      0.388063
