Fol_2018-02-25.13_35_34.86_.txt     Output is probe cell, reduced cell, NCDist distance between
0    2163.91001 -6211.28915 -2356.87729 316.59527 -3417.07464 -2171.33825       (-2163.910,-1847.315) (-4047.379,-192.967) (-1253.165,-7.428)      0
1    2159.57785 -6209.12307 -2355.77247 314.42920 -3413.84730 -2169.17217       (-2159.578,-1845.149) (-4049.545,-196.195) (-1254.269,-9.594)      6.6693
2    2155.24570 -6206.95700 -2354.66765 312.26312 -3410.61997 -2167.00610       (-2155.246,-1842.983) (-4051.711,-199.422) (-1255.374,-11.760)      13.3386
3    2150.91355 -6204.79092 -2353.56284 310.09705 -3407.39263 -2164.84002       (-2150.914,-1840.817) (-4053.877,-202.649) (-1256.479,-13.926)      20.0079
4    2146.58140 -6202.62485 -2352.45802 307.93097 -3404.16530 -2162.67394       (-2146.581,-1838.650) (-4056.043,-205.877) (-1257.584,-16.093)      26.6772
5    2142.24924 -6200.45877 -2351.35320 305.76489 -3400.93796 -2160.50787       (-2142.249,-1836.484) (-4058.210,-209.104) (-1258.689,-18.259)      33.3465
6    2137.91709 -6198.29269 -2350.24838 303.59882 -3397.71063 -2158.34179       (-2137.917,-1834.318) (-4060.376,-212.331) (-1259.794,-20.425)      40.0158
7    2133.58494 -6196.12662 -2349.14357 301.43274 -3394.48329 -2156.17572       (-2133.585,-1832.152) (-4062.542,-215.559) (-1260.898,-22.591)      46.6851
8    2129.25279 -6193.96054 -2348.03875 299.26666 -3391.25596 -2154.00964       (-2129.253,-1829.986) (-4064.708,-218.786) (-1262.003,-24.757)      53.3544
9    2124.92064 -6191.79447 -2346.93393 297.10059 -3388.02862 -2151.84356       (-2124.921,-1827.820) (-4066.874,-222.013) (-1263.108,-26.923)      60.0237
10    2120.58848 -6189.62839 -2345.82911 294.93451 -3384.80129 -2149.67749       (-2120.588,-1825.654) (-4069.040,-225.241) (-1264.213,-29.089)      66.693
11    2116.25633 -6187.46231 -2344.72430 292.76844 -3381.57395 -2147.51141       (-2116.256,-1823.488) (-4071.206,-228.468) (-1265.318,-31.255)      73.3623
12    2111.92418 -6185.29624 -2343.61948 290.60236 -3378.34662 -2145.34534       (-2111.924,-1821.322) (-4073.372,-231.695) (-1266.422,-33.421)      80.0316
13    2107.59203 -6183.13016 -2342.51466 288.43628 -3375.11929 -2143.17926       (-2107.592,-1819.156) (-4075.538,-234.923) (-1267.527,-35.587)      86.7008
14    2103.25988 -6180.96409 -2341.40984 286.27021 -3371.89195 -2141.01318       (-2103.260,-1816.990) (-4077.704,-238.150) (-1268.632,-37.753)      93.3701
15    2098.92772 -6178.79801 -2340.30503 284.10413 -3368.66462 -2138.84711       (-2098.928,-1814.824) (-4079.870,-241.377) (-1269.737,-39.919)      100.039
16    2094.59557 -6176.63193 -2339.20021 281.93806 -3365.43728 -2136.68103       (-2094.596,-1812.658) (-4082.036,-244.605) (-1270.842,-42.085)      106.709
17    2090.26342 -6174.46586 -2338.09539 279.77198 -3362.20995 -2134.51496       (-2090.263,-1810.491) (-4084.202,-247.832) (-1271.947,-44.252)      113.378
18    2085.93127 -6172.29978 -2336.99057 277.60590 -3358.98261 -2132.34888       (-2085.931,-1808.325) (-4086.369,-251.059) (-1273.051,-46.418)      120.047
19    2081.59911 -6170.13371 -2335.88576 275.43983 -3355.75528 -2130.18280       (-2081.599,-1806.159) (-4088.535,-254.287) (-1274.156,-48.584)      126.717
20    2077.26696 -6167.96763 -2334.78094 273.27375 -3352.52794 -2128.01673       (-2077.267,-1803.993) (-4090.701,-257.514) (-1275.261,-50.750)      133.386
21    2072.93481 -6165.80155 -2333.67612 271.10768 -3349.30061 -2125.85065       (-2072.935,-1801.827) (-4092.867,-260.741) (-1276.366,-52.916)      140.055
22    2068.60266 -6163.63548 -2332.57130 268.94160 -3346.07327 -2123.68458       (-2068.603,-1799.661) (-4095.033,-263.969) (-1277.471,-55.082)      146.725
23    2064.27051 -6161.46940 -2331.46649 266.77552 -3342.84594 -2121.51850       (-2064.271,-1797.495) (-4097.199,-267.196) (-1278.575,-57.248)      153.394
24    2059.93835 -6159.30332 -2330.36167 264.60945 -3339.61860 -2119.35242       (-2059.938,-1795.329) (-4099.365,-270.423) (-1279.680,-59.414)      160.063
25    2055.60620 -6157.13725 -2329.25685 262.44337 -3336.39127 -2117.18635       (-2055.606,-1793.163) (-4101.531,-273.651) (-1280.785,-61.580)      166.732
26    2051.27405 -6154.97117 -2328.15204 260.27730 -3333.16393 -2115.02027       (-2051.274,-1790.997) (-4103.697,-276.878) (-1281.890,-63.746)      173.402
27    2046.94190 -6152.80510 -2327.04722 258.11122 -3329.93660 -2112.85420       (-2046.942,-1788.831) (-4105.863,-280.105) (-1282.995,-65.912)      180.071
28    2042.60975 -6150.63902 -2325.94240 255.94514 -3326.70926 -2110.68812       (-2042.610,-1786.665) (-4108.029,-283.333) (-1284.100,-68.078)      186.74
29    2038.27759 -6148.47294 -2324.83758 253.77907 -3323.48193 -2108.52204       (-2038.278,-1784.499) (-4110.195,-286.560) (-1285.204,-70.244)      193.41
30    2033.94544 -6146.30687 -2323.73277 251.61299 -3320.25460 -2106.35597       (-2033.945,-1782.332) (-4112.361,-289.787) (-1286.309,-72.411)      200.079
31    2029.61329 -6144.14079 -2322.62795 249.44692 -3317.02726 -2104.18989       (-2029.613,-1780.166) (-4114.528,-293.015) (-1287.414,-74.577)      206.748
32    2025.28114 -6141.97472 -2321.52313 247.28084 -3313.79993 -2102.02381       (-2025.281,-1778.000) (-4116.694,-296.242) (-1288.519,-76.743)      213.417
33    2020.94898 -6139.80864 -2320.41831 245.11476 -3310.57259 -2099.85774       (-2020.949,-1775.834) (-4118.860,-299.469) (-1289.624,-78.909)      220.087
34    2016.61683 -6137.64256 -2319.31350 242.94869 -3307.34526 -2097.69166       (-2016.617,-1773.668) (-4121.026,-302.697) (-1290.728,-81.075)      226.756
35    2012.28468 -6135.47649 -2318.20868 240.78261 -3304.11792 -2095.52559       (-2012.285,-1771.502) (-4123.192,-305.924) (-1291.833,-83.241)      233.425
36    2007.95253 -6133.31041 -2317.10386 238.61653 -3300.89059 -2093.35951       (-2007.953,-1769.336) (-4125.358,-309.151) (-1292.938,-85.407)      240.095
