Fol_.23_.txt     Output is probe cell, reduced cell, NCDist distance between
41    1040.65270 468.15628 4185.09447 -7121.83890 -13921.28082 -1972.42179       (-4.543,-868.746) (-1134.923,-104.340) (-354.729,-856.422)      381.672
42    1038.96727 466.98803 4179.52588 -7114.49705 -13907.02239 -1970.44394       (-2.499,-875.935) (-1134.565,-104.991) (-356.998,-861.432)      390.981
43    1037.28184 465.81978 4173.95730 -7107.15520 -13892.76396 -1968.46610       (-0.455,-883.125) (-1134.207,-105.642) (-359.267,-866.441)      400.29
44    1035.59641 464.65153 4168.38871 -7099.81336 -13878.50553 -1966.48825       (-1.589,-891.903) (-1132.259,-359.947) (-104.705,-869.862)      409.55
45    1033.91098 463.48328 4162.82013 -7092.47151 -13864.24710 -1964.51041       (-3.633,-901.136) (-1129.857,-360.172) (-103.312,-872.828)      418.838
46    1032.22555 462.31503 4157.25154 -7085.12967 -13849.98868 -1962.53256       (-5.677,-910.369) (-1127.455,-360.396) (-101.919,-875.793)      428.173
47    1030.54012 461.14678 4151.68296 -7077.78782 -13835.73025 -1960.55472       (-7.721,-919.602) (-1125.053,-360.621) (-100.526,-878.759)      437.55
48    1028.85469 459.97853 4146.11437 -7070.44598 -13821.47182 -1958.57687       (-9.765,-928.836) (-1122.650,-360.846) (-99.133,-881.724)      446.968
49    1027.16926 458.81028 4140.54579 -7063.10413 -13807.21339 -1956.59903       (-11.809,-938.069) (-1120.248,-361.071) (-97.739,-884.690)      456.424
50    1025.48383 457.64203 4134.97720 -7055.76229 -13792.95496 -1954.62118       (-13.853,-947.302) (-1117.846,-361.296) (-96.346,-887.655)      465.916
51    1023.79840 456.47378 4129.40862 -7048.42044 -13778.69653 -1952.64334       (-15.897,-956.535) (-1115.443,-361.520) (-94.953,-890.621)      475.441
52    1022.11297 455.30553 4123.84003 -7041.07860 -13764.43811 -1950.66549       (-17.941,-965.769) (-1113.041,-361.745) (-93.560,-893.586)      484.997
53    1020.42754 454.13728 4118.27145 -7033.73675 -13750.17968 -1948.68765       (-19.986,-975.002) (-1110.639,-361.970) (-92.167,-896.552)      494.583
54    1018.74211 452.96903 4112.70286 -7026.39491 -13735.92125 -1946.70980       (-22.030,-984.235) (-1108.236,-362.195) (-90.774,-899.518)      504.197
55    1017.05668 451.80078 4107.13428 -7019.05306 -13721.66282 -1944.73196       (-24.074,-993.469) (-1105.834,-362.419) (-89.381,-902.483)      513.838
56    1015.37125 450.63253 4101.56569 -7011.71121 -13707.40439 -1942.75411       (-26.118,-1002.702) (-1103.432,-362.644) (-87.988,-905.449)      523.503
57    1013.68582 449.46428 4095.99711 -7004.36937 -13693.14596 -1940.77627       (-28.162,-1011.935) (-1101.029,-362.869) (-86.595,-908.414)      533.192
58    1012.00038 448.29603 4090.42852 -6997.02752 -13678.88753 -1938.79842       (-30.206,-1021.168) (-1098.627,-363.094) (-85.202,-911.380)      542.903
59    1010.31495 447.12778 4084.85994 -6989.68568 -13664.62911 -1936.82058       (-32.250,-1030.402) (-1096.225,-363.318) (-83.809,-914.345)      551.944
60    1008.62952 445.95953 4079.29135 -6982.34383 -13650.37068 -1934.84273       (-34.294,-1039.635) (-1093.823,-363.543) (-82.416,-917.311)      559.83
61    1006.94409 444.79128 4073.72276 -6975.00199 -13636.11225 -1932.86489       (-36.338,-1048.868) (-1091.420,-363.768) (-81.023,-920.276)      567.793
62    1005.25866 443.62303 4068.15418 -6967.66014 -13621.85382 -1930.88704       (-38.382,-1058.101) (-1089.018,-363.993) (-79.630,-923.242)      575.83
63    1003.57323 442.45478 4062.58559 -6960.31830 -13607.59539 -1928.90920       (-40.426,-1067.335) (-1086.616,-364.218) (-78.237,-926.208)      576.68
64    1001.88780 441.28653 4057.01701 -6952.97645 -13593.33696 -1926.93135       (-42.470,-1076.568) (-1084.213,-364.442) (-76.844,-929.173)      575.383
65    1000.20237 440.11828 4051.44842 -6945.63461 -13579.07853 -1924.95351       (-44.515,-1085.801) (-1081.811,-364.667) (-75.451,-932.139)      574.267
66    998.51694 438.95003 4045.87984 -6938.29276 -13564.82011 -1922.97566       (-46.559,-1095.034) (-1079.409,-364.892) (-74.058,-935.104)      573.333
67    996.83151 437.78178 4040.31125 -6930.95091 -13550.56168 -1920.99782       (-48.603,-1104.268) (-1077.006,-365.117) (-72.665,-938.070)      572.583
68    995.14608 436.61353 4034.74267 -6923.60907 -13536.30325 -1919.01997       (-50.647,-1113.501) (-1074.604,-365.341) (-71.272,-941.035)      572.018
69    993.46065 435.44528 4029.17408 -6916.26722 -13522.04482 -1917.04213       (-52.691,-1122.734) (-1072.202,-365.566) (-69.879,-944.001)      571.638
70    991.77522 434.27703 4023.60550 -6908.92538 -13507.78639 -1915.06428       (-54.735,-1131.968) (-1069.799,-365.791) (-68.486,-946.966)      571.442
71    990.08979 433.10878 4018.03691 -6901.58353 -13493.52796 -1913.08644       (-56.779,-1141.201) (-1067.397,-366.016) (-67.093,-949.932)      571.433
72    988.40436 431.94053 4012.46833 -6894.24169 -13479.26953 -1911.10859       (-58.823,-1150.434) (-1064.995,-366.240) (-65.700,-952.897)      571.608
73    986.71893 430.77228 4006.89974 -6886.89984 -13465.01111 -1909.13075       (-60.867,-1159.667) (-1062.593,-366.465) (-64.307,-955.863)      571.969
74    985.03350 429.60403 4001.33116 -6879.55800 -13450.75268 -1907.15290       (-62.911,-1168.901) (-1060.190,-366.690) (-62.914,-958.829)      572.515
75    983.34807 428.43578 3995.76257 -6872.21615 -13436.49425 -1905.17506       (-64.955,-1178.134) (-1057.788,-366.915) (-61.521,-961.794)      573.245
76    981.66264 427.26753 3990.19399 -6864.87431 -13422.23582 -1903.19721       (-67.000,-1187.367) (-1055.386,-367.139) (-60.128,-964.760)      574.159
77    979.97721 426.09928 3984.62540 -6857.53246 -13407.97739 -1901.21937       (-69.044,-1196.600) (-1052.983,-367.364) (-58.735,-967.725)      575.256
78    978.29177 424.93103 3979.05682 -6850.19061 -13393.71896 -1899.24152       (-71.088,-1205.834) (-1050.581,-367.589) (-57.342,-970.691)      576.534
79    976.60634 423.76278 3973.48823 -6842.84877 -13379.46053 -1897.26368       (-73.132,-1215.067) (-1048.179,-367.814) (-55.949,-973.656)      577.993
80    974.92091 422.59453 3967.91965 -6835.50692 -13365.20211 -1895.28583       (-75.176,-1224.300) (-1045.776,-368.039) (-54.556,-976.622)      579.632
81    973.23548 421.42628 3962.35106 -6828.16508 -13350.94368 -1893.30799       (-77.220,-1233.534) (-1043.374,-368.263) (-53.163,-979.587)      581.448
82    971.55005 420.25803 3956.78248 -6820.82323 -13336.68525 -1891.33014       (-79.264,-1242.767) (-1040.972,-368.488) (-51.770,-982.553)      583.44
83    969.86462 419.08978 3951.21389 -6813.48139 -13322.42682 -1889.35230       (-81.308,-1252.000) (-1038.569,-368.713) (-50.377,-985.518)      585.606
84    968.17919 417.92153 3945.64531 -6806.13954 -13308.16839 -1887.37445       (-83.352,-1261.233) (-1036.167,-368.938) (-48.984,-988.484)      587.945
85    966.49376 416.75328 3940.07672 -6798.79770 -13293.90996 -1885.39661       (-85.396,-1270.467) (-1033.765,-369.162) (-47.591,-991.450)      590.454
86    964.80833 415.58504 3934.50814 -6791.45585 -13279.65153 -1883.41876       (-87.440,-1279.700) (-1031.363,-369.387) (-46.198,-994.415)      593.131
87    963.12290 414.41679 3928.93955 -6784.11401 -13265.39311 -1881.44092       (-89.484,-1288.933) (-1028.960,-369.612) (-44.805,-997.381)      595.973
88    961.43747 413.24854 3923.37097 -6776.77216 -13251.13468 -1879.46308       (-91.529,-1298.166) (-1026.558,-369.837) (-43.412,-1000.346)      598.98
89    959.75204 412.08029 3917.80238 -6769.43031 -13236.87625 -1877.48523       (-93.573,-1307.400) (-1024.156,-370.061) (-42.019,-1003.312)      602.147
90    958.06661 410.91204 3912.23379 -6762.08847 -13222.61782 -1875.50739       (-95.617,-1316.633) (-1021.753,-370.286) (-40.626,-1006.277)      605.473
91    956.38118 409.74379 3906.66521 -6754.74662 -13208.35939 -1873.52954       (-97.661,-1325.866) (-1019.351,-370.511) (-39.233,-1009.243)      608.955
92    954.69575 408.57554 3901.09662 -6747.40478 -13194.10096 -1871.55170       (-99.705,-1335.099) (-1016.949,-370.736) (-37.840,-1012.208)      612.59
93    953.01032 407.40729 3895.52804 -6740.06293 -13179.84254 -1869.57385       (-101.749,-1344.333) (-1014.546,-370.961) (-36.447,-1015.174)      616.375
94    951.32489 406.23904 3889.95945 -6732.72109 -13165.58411 -1867.59601       (-103.793,-1353.566) (-1012.144,-371.185) (-35.054,-1018.140)      620.308
95    949.63946 405.07079 3884.39087 -6725.37924 -13151.32568 -1865.61816       (-105.837,-1362.799) (-1009.742,-371.410) (-33.661,-1021.105)      624.387
96    947.95403 403.90254 3878.82228 -6718.03740 -13137.06725 -1863.64032       (-107.881,-1372.033) (-1007.339,-371.635) (-32.268,-1024.071)      628.607
97    946.26860 402.73429 3873.25370 -6710.69555 -13122.80882 -1861.66247       (-109.925,-1381.266) (-1004.937,-371.860) (-30.875,-1027.036)      632.967
98    944.58316 401.56604 3867.68511 -6703.35371 -13108.55039 -1859.68463       (-111.969,-1390.499) (-1002.535,-372.084) (-29.482,-1030.002)      637.463
99    942.89773 400.39779 3862.11653 -6696.01186 -13094.29196 -1857.70678       (-114.013,-1399.732) (-1000.133,-372.309) (-28.089,-1032.967)      642.093
100    941.21230 399.22954 3856.54794 -6688.67001 -13080.03354 -1855.72894       (-116.058,-1408.966) (-997.730,-372.534) (-26.696,-1035.933)      646.853
101    939.52687 398.06129 3850.97936 -6681.32817 -13065.77511 -1853.75109       (-118.102,-1418.199) (-995.328,-372.759) (-25.303,-1038.898)      651.742
102    937.84144 396.89304 3845.41077 -6673.98632 -13051.51668 -1851.77325       (-120.146,-1427.432) (-992.926,-372.983) (-23.910,-1041.864)      656.755
103    936.15601 395.72479 3839.84219 -6666.64448 -13037.25825 -1849.79540       (-122.190,-1436.665) (-990.523,-373.208) (-22.517,-1044.829)      661.891
104    934.47058 394.55654 3834.27360 -6659.30263 -13022.99982 -1847.81756       (-124.234,-1445.899) (-988.121,-373.433) (-21.124,-1047.795)      667.146
105    932.78515 393.38829 3828.70502 -6651.96079 -13008.74139 -1845.83971       (-126.278,-1455.132) (-985.719,-373.658) (-19.731,-1050.761)      672.517
106    931.09972 392.22004 3823.13643 -6644.61894 -12994.48296 -1843.86187       (-128.322,-1464.365) (-983.316,-373.882) (-18.338,-1053.726)      678.002
107    929.41429 391.05179 3817.56785 -6637.27710 -12980.22454 -1841.88402       (-130.366,-1473.599) (-980.914,-374.107) (-16.945,-1056.692)      683.599
108    927.72886 389.88354 3811.99926 -6629.93525 -12965.96611 -1839.90618       (-132.410,-1482.832) (-978.512,-374.332) (-15.552,-1059.657)      689.303
109    926.04343 388.71529 3806.43068 -6622.59341 -12951.70768 -1837.92833       (-134.454,-1492.065) (-976.109,-374.557) (-14.159,-1062.623)      695.114
110    924.35800 387.54704 3800.86209 -6615.25156 -12937.44925 -1835.95049       (-136.498,-1501.298) (-973.707,-374.782) (-12.766,-1065.588)      701.027
111    922.67257 386.37879 3795.29351 -6607.90971 -12923.19082 -1833.97264       (-138.542,-1510.532) (-971.305,-375.006) (-11.372,-1068.554)      707.041
112    920.98714 385.21054 3789.72492 -6600.56787 -12908.93239 -1831.99480       (-140.587,-1519.765) (-968.902,-375.231) (-9.979,-1071.519)      713.153
113    919.30171 384.04229 3784.15634 -6593.22602 -12894.67396 -1830.01695       (-142.631,-1528.998) (-966.500,-375.456) (-8.586,-1074.485)      719.36
114    917.61628 382.87404 3778.58775 -6585.88418 -12880.41554 -1828.03911       (-144.675,-1538.231) (-964.098,-375.681) (-7.193,-1077.450)      725.66
115    915.93085 381.70579 3773.01917 -6578.54233 -12866.15711 -1826.06126       (-146.719,-1547.465) (-961.696,-375.905) (-5.800,-1080.416)      732.05
116    914.24542 380.53754 3767.45058 -6571.20049 -12851.89868 -1824.08342       (-148.763,-1556.698) (-959.293,-376.130) (-4.407,-1083.382)      738.529
117    912.55999 379.36929 3761.88200 -6563.85864 -12837.64025 -1822.10557       (-150.807,-1565.931) (-956.891,-376.355) (-3.014,-1086.347)      745.094
118    910.87455 378.20104 3756.31341 -6556.51680 -12823.38182 -1820.12773       (-152.851,-1575.164) (-954.489,-376.580) (-1.621,-1089.313)      751.743
119    909.18912 377.03279 3750.74482 -6549.17495 -12809.12339 -1818.14988       (-154.895,-1584.398) (-952.086,-376.804) (-0.228,-1092.278)      758.472
120    907.50369 375.86454 3745.17624 -6541.83311 -12794.86496 -1816.17204       (-155.775,-948.519) (-1592.466,-375.865) (-1.165,-1096.408)      764.653
121    905.81826 374.69629 3739.60765 -6534.49126 -12780.60654 -1814.19419       (-156.426,-944.724) (-1600.307,-374.696) (-2.558,-1100.767)      770.79
122    904.13283 373.52804 3734.03907 -6527.14941 -12766.34811 -1812.21635       (-157.077,-940.929) (-1608.147,-373.528) (-3.951,-1105.126)      777.005
123    902.44740 372.35979 3728.47048 -6519.80757 -12752.08968 -1810.23850       (-157.728,-937.133) (-1615.987,-372.360) (-5.344,-1109.484)      783.297
124    900.76197 371.19154 3722.90190 -6512.46572 -12737.83125 -1808.26066       (-158.379,-933.338) (-1623.827,-371.192) (-6.737,-1113.843)      789.664
125    899.07654 370.02329 3717.33331 -6505.12388 -12723.57282 -1806.28281       (-159.030,-929.543) (-1631.668,-370.023) (-8.130,-1118.201)      796.104
126    897.39111 368.85504 3711.76473 -6497.78203 -12709.31439 -1804.30497       (-159.681,-925.747) (-1639.508,-368.855) (-9.523,-1122.560)      802.614
127    895.70568 367.68679 3706.19614 -6490.44019 -12695.05596 -1802.32712       (-160.332,-921.952) (-1647.348,-367.687) (-10.916,-1126.918)      809.195
128    894.02025 366.51854 3700.62756 -6483.09834 -12680.79754 -1800.34928       (-160.983,-918.157) (-1655.188,-366.519) (-12.309,-1131.277)      815.843
129    892.33482 365.35029 3695.05897 -6475.75650 -12666.53911 -1798.37143       (-161.634,-914.361) (-1663.029,-365.350) (-13.702,-1135.635)      822.557
130    890.64939 364.18204 3689.49039 -6468.41465 -12652.28068 -1796.39359       (-162.285,-910.566) (-1670.869,-364.182) (-15.095,-1139.994)      829.336
131    888.96396 363.01379 3683.92180 -6461.07281 -12638.02225 -1794.41574       (-162.936,-906.771) (-1678.709,-363.014) (-16.488,-1144.353)      836.178
132    887.27853 361.84554 3678.35322 -6453.73096 -12623.76382 -1792.43790       (-163.587,-902.975) (-1686.549,-361.846) (-17.881,-1148.711)      843.081
133    885.59310 360.67729 3672.78463 -6446.38911 -12609.50539 -1790.46005       (-164.239,-899.180) (-1694.390,-360.677) (-19.274,-1153.070)      850.044
134    883.90767 359.50905 3667.21605 -6439.04727 -12595.24697 -1788.48221       (-164.890,-895.385) (-1702.230,-359.509) (-20.667,-1157.428)      857.066
135    882.22224 358.34080 3661.64746 -6431.70542 -12580.98854 -1786.50436       (-165.541,-891.590) (-1710.070,-358.341) (-22.060,-1161.787)      864.144
136    880.53681 357.17255 3656.07888 -6424.36358 -12566.73011 -1784.52652       (-166.192,-887.794) (-1717.910,-357.173) (-23.453,-1166.145)      871.279
137    878.85138 356.00430 3650.51029 -6417.02173 -12552.47168 -1782.54867       (-166.843,-883.999) (-1725.751,-356.004) (-24.846,-1170.504)      878.467
138    877.16594 354.83605 3644.94171 -6409.67989 -12538.21325 -1780.57083       (-167.494,-880.204) (-1733.591,-354.836) (-26.239,-1174.863)      885.709
139    875.48051 353.66780 3639.37312 -6402.33804 -12523.95482 -1778.59298       (-168.145,-876.408) (-1741.431,-353.668) (-27.632,-1179.221)      892.999
140    873.79508 352.49955 3633.80454 -6394.99620 -12509.69639 -1776.61514       (-168.796,-872.613) (-1749.271,-352.500) (-29.025,-1183.580)      899.508
141    872.10965 351.33130 3628.23595 -6387.65435 -12495.43797 -1774.63729       (-169.447,-868.818) (-1757.112,-351.331) (-30.418,-1187.938)      906.078
142    870.42422 350.16305 3622.66737 -6380.31251 -12481.17954 -1772.65945       (-170.098,-865.022) (-1764.952,-350.163) (-31.811,-1192.297)      912.71
143    868.73879 348.99480 3617.09878 -6372.97066 -12466.92111 -1770.68160       (-170.749,-861.227) (-1772.792,-348.995) (-33.204,-1196.655)      919.401
144    867.05336 347.82655 3611.53020 -6365.62881 -12452.66268 -1768.70376       (-171.400,-857.432) (-1780.632,-347.827) (-34.597,-1201.014)      926.15
145    865.36793 346.65830 3605.96161 -6358.28697 -12438.40425 -1766.72591       (-172.051,-853.636) (-1788.473,-346.658) (-35.990,-1205.373)      932.957
146    863.68250 345.49005 3600.39303 -6350.94512 -12424.14582 -1764.74807       (-172.702,-849.841) (-1796.313,-345.490) (-37.383,-1209.731)      939.818
147    861.99707 344.32180 3594.82444 -6343.60328 -12409.88739 -1762.77022       (-173.353,-846.046) (-1804.153,-344.322) (-38.776,-1214.090)      946.734
148    860.31164 343.15355 3589.25585 -6336.26143 -12395.62897 -1760.79238       (-174.005,-842.250) (-1811.993,-343.154) (-40.169,-1218.448)      953.704
149    858.62621 341.98530 3583.68727 -6328.91959 -12381.37054 -1758.81453       (-174.656,-838.455) (-1819.834,-341.985) (-41.562,-1222.807)      960.725
150    856.94078 340.81705 3578.11868 -6321.57774 -12367.11211 -1756.83669       (-175.307,-834.660) (-1827.674,-340.817) (-42.955,-1227.165)      967.798
151    855.25535 339.64880 3572.55010 -6314.23590 -12352.85368 -1754.85884       (-175.958,-830.864) (-1835.514,-339.649) (-44.348,-1231.524)      974.92
152    853.56992 338.48055 3566.98151 -6306.89405 -12338.59525 -1752.88100       (-176.609,-827.069) (-1843.354,-338.481) (-45.741,-1235.882)      982.091
153    851.88449 337.31230 3561.41293 -6299.55221 -12324.33682 -1750.90315       (-177.260,-823.274) (-1851.195,-337.312) (-47.134,-1240.241)      989.309
154    850.19906 336.14405 3555.84434 -6292.21036 -12310.07839 -1748.92531       (-177.911,-819.478) (-1859.035,-336.144) (-48.527,-1244.600)      996.575
155    848.51363 334.97580 3550.27576 -6284.86851 -12295.81997 -1746.94746       (-178.562,-815.683) (-1866.875,-334.976) (-49.920,-1248.958)      1003.89
156    846.82820 333.80755 3544.70717 -6277.52667 -12281.56154 -1744.96962       (-179.213,-811.888) (-1874.715,-333.808) (-51.313,-1253.317)      1011.24
157    845.14277 332.63930 3539.13859 -6270.18482 -12267.30311 -1742.99177       (-179.864,-808.092) (-1882.556,-332.639) (-52.706,-1257.675)      1018.64
158    843.45733 331.47105 3533.57000 -6262.84298 -12253.04468 -1741.01393       (-180.515,-804.297) (-1890.396,-331.471) (-54.099,-1262.034)      1026.08
159    841.77190 330.30280 3528.00142 -6255.50113 -12238.78625 -1739.03608       (-181.166,-800.502) (-1898.236,-330.303) (-55.492,-1266.392)      1033.57
160    840.08647 329.13455 3522.43283 -6248.15929 -12224.52782 -1737.05824       (-181.817,-796.706) (-1906.076,-329.135) (-56.885,-1270.751)      1041.09
161    838.40104 327.96630 3516.86425 -6240.81744 -12210.26939 -1735.08039       (-182.468,-792.911) (-1913.917,-327.966) (-58.278,-1275.110)      1048.66
162    836.71561 326.79805 3511.29566 -6233.47560 -12196.01097 -1733.10255       (-183.120,-789.116) (-1921.757,-326.798) (-59.671,-1279.468)      1056.26
163    835.03018 325.62980 3505.72708 -6226.13375 -12181.75254 -1731.12470       (-183.771,-785.320) (-1929.597,-325.630) (-61.064,-1283.827)      1063.9
164    833.34475 324.46155 3500.15849 -6218.79191 -12167.49411 -1729.14686       (-184.422,-781.525) (-1937.437,-324.462) (-62.457,-1288.185)      1071.58
165    831.65932 323.29330 3494.58991 -6211.45006 -12153.23568 -1727.16901       (-185.073,-777.730) (-1945.278,-323.293) (-63.850,-1292.544)      1079.3
166    829.97389 322.12505 3489.02132 -6204.10821 -12138.97725 -1725.19117       (-185.724,-773.934) (-1953.118,-322.125) (-65.243,-1296.902)      1087.05
167    828.28846 320.95680 3483.45274 -6196.76637 -12124.71882 -1723.21332       (-186.375,-770.139) (-1960.958,-320.957) (-66.636,-1301.261)      1094.84
168    826.60303 319.78855 3477.88415 -6189.42452 -12110.46040 -1721.23548       (-187.026,-766.344) (-1968.798,-319.789) (-68.029,-1305.619)      1102.66
169    824.91760 318.62030 3472.31557 -6182.08268 -12096.20197 -1719.25763       (-187.677,-762.548) (-1976.639,-318.620) (-69.422,-1309.978)      1110.52
170    823.23217 317.45205 3466.74698 -6174.74083 -12081.94354 -1717.27979       (-188.328,-758.753) (-1984.479,-317.452) (-70.815,-1314.337)      1118.4
171    821.54674 316.28380 3461.17840 -6167.39899 -12067.68511 -1715.30194       (-188.979,-754.958) (-1992.319,-316.284) (-72.208,-1318.695)      1126.33
172    819.86131 315.11555 3455.60981 -6160.05714 -12053.42668 -1713.32410       (-189.630,-751.162) (-2000.159,-315.116) (-73.601,-1323.054)      1134.28
173    818.17588 313.94730 3450.04123 -6152.71530 -12039.16825 -1711.34625       (-190.281,-747.367) (-2008.000,-313.947) (-74.994,-1327.412)      1142.26
174    816.49045 312.77905 3444.47264 -6145.37345 -12024.90982 -1709.36841       (-190.932,-743.572) (-2015.840,-312.779) (-76.388,-1331.771)      1150.28
