Fol_2018-02-25.13_34_53.42_.txt     Output is probe cell, reduced cell, NCDist distance between
0    5971.23037 -6728.21050 -6142.99454 5929.87769 -6447.36246 -7203.67334       (-5971.230,-41.353) (-756.980,-171.764) (-476.132,-1232.443)      9.09495e-13
1    5959.27595 -6722.23329 -6137.32200 5923.90049 -6441.08058 -7197.69613       (-5959.276,-35.375) (-762.957,-178.046) (-481.805,-1238.420)      17.9368
2    5947.32154 -6716.25608 -6131.64947 5917.92328 -6434.79870 -7191.71892       (-5947.322,-29.398) (-768.935,-184.328) (-487.477,-1244.397)      35.8736
3    5935.36712 -6710.27887 -6125.97693 5911.94607 -6428.51682 -7185.74172       (-5935.367,-23.421) (-774.912,-190.610) (-493.150,-1250.375)      53.8104
4    5923.41271 -6704.30167 -6120.30440 5905.96886 -6422.23494 -7179.76451       (-5923.413,-17.444) (-780.889,-196.892) (-498.822,-1256.352)      71.7472
5    5911.45829 -6698.32446 -6114.63186 5899.99166 -6415.95306 -7173.78730       (-5911.458,-11.467) (-786.866,-203.174) (-504.495,-1262.329)      89.684
6    5899.50388 -6692.34725 -6108.95933 5894.01445 -6409.67118 -7167.81009       (-5899.504,-5.489) (-792.843,-209.455) (-510.167,-1268.306)      107.621
7    5887.54946 -6686.37004 -6103.28679 5888.03724 -6403.38930 -7161.83289       (-0.488,-5888.037) (-215.250,-515.352) (-798.333,-1273.796)      124.583
8    5875.59505 -6680.39284 -6097.61426 5882.06003 -6397.10742 -7155.85568       (-6.465,-5882.060) (-215.554,-515.047) (-798.333,-1273.796)      130.728
9    5863.64063 -6674.41563 -6091.94172 5876.08282 -6390.82554 -7149.87847       (-12.442,-5876.083) (-215.859,-514.743) (-798.333,-1273.796)      137.121
10    5851.68622 -6668.43842 -6086.26919 5870.10562 -6384.54366 -7143.90126       (-18.419,-5870.106) (-216.164,-514.438) (-798.333,-1273.796)      143.728
11    5839.73180 -6662.46121 -6080.59665 5864.12841 -6378.26178 -7137.92406       (-24.397,-5864.128) (-216.468,-514.133) (-798.333,-1273.796)      150.521
12    5827.77739 -6656.48401 -6074.92412 5858.15120 -6371.97990 -7131.94685       (-30.374,-5858.151) (-216.773,-513.829) (-798.333,-1273.796)      157.475
13    5815.82297 -6650.50680 -6069.25158 5852.17399 -6365.69802 -7125.96964       (-36.351,-5852.174) (-217.078,-513.524) (-798.333,-1273.796)      164.572
14    5803.86856 -6644.52959 -6063.57905 5846.19679 -6359.41614 -7119.99243       (-42.328,-5846.197) (-217.382,-513.219) (-798.333,-1273.796)      171.792
15    5791.91414 -6638.55238 -6057.90651 5840.21958 -6353.13426 -7114.01523       (-48.305,-5840.220) (-217.687,-512.915) (-798.333,-1273.796)      179.121
16    5779.95973 -6632.57518 -6052.23398 5834.24237 -6346.85238 -7108.03802       (-54.283,-5834.242) (-217.992,-512.610) (-798.333,-1273.796)      186.546
17    5768.00531 -6626.59797 -6046.56144 5828.26516 -6340.57050 -7102.06081       (-60.260,-5828.265) (-218.296,-512.305) (-798.333,-1273.796)      194.057
18    5756.05090 -6620.62076 -6040.88891 5822.28796 -6334.28862 -7096.08360       (-66.237,-5822.288) (-218.601,-512.001) (-798.333,-1273.796)      201.643
19    5744.09648 -6614.64355 -6035.21637 5816.31075 -6328.00674 -7090.10640       (-72.214,-5816.311) (-218.906,-511.696) (-798.333,-1273.796)      209.296
20    5732.14207 -6608.66634 -6029.54384 5810.33354 -6321.72486 -7084.12919       (-78.191,-5810.334) (-219.210,-511.391) (-798.333,-1273.796)      217.009
21    5720.18765 -6602.68914 -6023.87130 5804.35633 -6315.44298 -7078.15198       (-84.169,-5804.356) (-219.515,-511.087) (-798.333,-1273.796)      224.777
22    5708.23324 -6596.71193 -6018.19877 5798.37913 -6309.16110 -7072.17477       (-90.146,-5798.379) (-219.820,-510.782) (-798.333,-1273.796)      232.593
23    5696.27882 -6590.73472 -6012.52623 5792.40192 -6302.87922 -7066.19757       (-96.123,-5792.402) (-220.124,-510.477) (-798.333,-1273.796)      240.453
24    5684.32441 -6584.75751 -6006.85370 5786.42471 -6296.59734 -7060.22036       (-102.100,-5786.425) (-220.429,-510.173) (-798.333,-1273.796)      248.353
25    5672.36999 -6578.78031 -6001.18116 5780.44750 -6290.31546 -7054.24315       (-108.078,-5780.448) (-220.734,-509.868) (-798.333,-1273.796)      256.288
