Fol_2018-02-25.13_35_02.51_.txt     Output is probe cell, reduced cell, NCDist distance between
0    2620.36727 -5089.91659 -2698.90827 2585.41397 -2667.44934 -2669.11805       (-2620.367,-34.953) (-2469.549,-78.541) (-47.082,-48.751)      1.01685e-12
1    2615.12129 -5087.29360 -2696.25379 2582.79098 -2664.85784 -2666.49506       (-2615.121,-32.330) (-2472.172,-81.132) (-49.737,-51.374)      7.8691
2    2609.87531 -5084.67061 -2693.59931 2580.16799 -2662.26634 -2663.87207       (-2609.875,-29.707) (-2474.795,-83.724) (-52.391,-53.997)      15.7382
3    2604.62933 -5082.04762 -2690.94483 2577.54500 -2659.67484 -2661.24908       (-2604.629,-27.084) (-2477.418,-86.315) (-55.046,-56.620)      23.6073
4    2599.38335 -5079.42463 -2688.29035 2574.92201 -2657.08334 -2658.62609       (-2599.383,-24.461) (-2480.041,-88.907) (-57.700,-59.243)      31.4764
5    2594.13737 -5076.80164 -2685.63586 2572.29902 -2654.49184 -2656.00310       (-2594.137,-21.838) (-2482.664,-91.498) (-60.354,-61.866)      39.3455
6    2588.89139 -5074.17865 -2682.98138 2569.67603 -2651.90034 -2653.38011       (-2588.891,-19.215) (-2485.287,-94.090) (-63.009,-64.489)      47.2146
7    2583.64541 -5071.55566 -2680.32690 2567.05304 -2649.30884 -2650.75712       (-2583.645,-16.592) (-2487.910,-96.681) (-65.663,-67.112)      55.0837
8    2578.39943 -5068.93267 -2677.67242 2564.43005 -2646.71734 -2648.13413       (-2578.399,-13.969) (-2490.533,-99.273) (-68.318,-69.735)      62.9528
9    2573.15345 -5066.30968 -2675.01794 2561.80706 -2644.12584 -2645.51114       (-2573.153,-11.346) (-2493.156,-101.864) (-70.972,-72.358)      70.8219
10    2567.90747 -5063.68669 -2672.36346 2559.18407 -2641.53434 -2642.88815       (-2567.907,-8.723) (-2495.779,-104.456) (-73.627,-74.981)      78.691
11    2562.66149 -5061.06370 -2669.70898 2556.56108 -2638.94284 -2640.26516       (-2562.661,-6.100) (-2498.402,-107.047) (-76.281,-77.604)      86.5601
12    2557.41551 -5058.44071 -2667.05450 2553.93809 -2636.35134 -2637.64217       (-2557.416,-3.477) (-2501.025,-109.639) (-78.936,-80.227)      94.4292
13    2552.16953 -5055.81772 -2664.40002 2551.31510 -2633.75984 -2635.01918       (-2552.170,-0.854) (-2503.648,-112.230) (-81.590,-82.850)      102.298
14    2546.92355 -5053.19473 -2661.74554 2548.69211 -2631.16834 -2632.39619       (-1.769,-2548.692) (-113.053,-82.476) (-2504.503,-83.704)      106.645
15    2541.67756 -5050.57174 -2659.09106 2546.06912 -2628.57684 -2629.77320       (-4.392,-2546.069) (-113.022,-82.508) (-2504.503,-83.704)      109.342
16    2536.43158 -5047.94874 -2656.43658 2543.44613 -2625.98534 -2627.15021       (-7.015,-2543.446) (-112.990,-82.539) (-2504.503,-83.704)      112.096
17    2531.18560 -5045.32575 -2653.78210 2540.82314 -2623.39384 -2624.52722       (-9.638,-2540.823) (-112.959,-82.571) (-2504.503,-83.704)      114.905
18    2525.93962 -5042.70276 -2651.12762 2538.20015 -2620.80234 -2621.90423       (-12.261,-2538.200) (-112.927,-82.602) (-2504.503,-83.704)      117.763
19    2520.69364 -5040.07977 -2648.47314 2535.57716 -2618.21084 -2619.28124       (-14.884,-2535.577) (-112.896,-82.634) (-2504.503,-83.704)      119.244
