Fol_2018-03-05.14_05_05.676_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -12.34045   4.39962 -17.23589   5.98842 -57.33006   0.26100       (-3.279,-3.540) (-2.448,-41.813) (-0.859,-0.001)      8.51911e-15
1    -12.32810   4.39276 -17.22218   5.98156 -57.31452   0.25746       (-3.269,-3.526) (-2.455,-41.825) (-0.866,-0.016)      0.0274511
2    -12.31575   4.38591 -17.20847   5.97471 -57.29899   0.25392       (-3.259,-3.513) (-2.462,-41.837) (-0.873,-0.031)      0.0549022
3    -12.30339   4.37906 -17.19476   5.96785 -57.28346   0.25037       (-3.249,-3.499) (-2.469,-41.849) (-0.880,-0.046)      0.0823533
4    -12.29104   4.37220 -17.18105   5.96100 -57.26793   0.24683       (-3.239,-3.485) (-2.476,-41.861) (-0.887,-0.061)      0.109804
5    -12.27869   4.36535 -17.16734   5.95414 -57.25239   0.24328       (-3.228,-3.472) (-2.483,-41.872) (-0.894,-0.076)      0.137255
6    -12.26634   4.35849 -17.15363   5.94729 -57.23686   0.23974       (-3.218,-3.458) (-2.489,-41.884) (-0.901,-0.091)      0.164707
7    -12.25399   4.35164 -17.13992   5.94044 -57.22133   0.23620       (-3.208,-3.444) (-2.496,-41.896) (-0.907,-0.106)      0.192158
8    -12.24164   4.34478 -17.12621   5.93358 -57.20580   0.23265       (-3.198,-3.431) (-2.503,-41.908) (-0.914,-0.122)      0.219609
9    -12.22928   4.33793 -17.11250   5.92673 -57.19026   0.22911       (-3.188,-3.417) (-2.510,-41.920) (-0.921,-0.137)      0.24706
10    -12.21693   4.33107 -17.09880   5.91987 -57.17473   0.22557       (-3.178,-3.403) (-2.517,-41.932) (-0.928,-0.152)      0.274511
11    -12.20458   4.32422 -17.08509   5.91302 -57.15920   0.22202       (-3.167,-3.389) (-2.524,-41.944) (-0.935,-0.167)      0.301962
12    -12.19223   4.31736 -17.07138   5.90616 -57.14367   0.21848       (-3.157,-3.376) (-2.530,-41.956) (-0.942,-0.182)      0.329413
13    -12.17988   4.31051 -17.05767   5.89931 -57.12813   0.21494       (-3.147,-3.362) (-2.537,-41.968) (-0.949,-0.197)      0.356864
14    -12.16752   4.30365 -17.04396   5.89245 -57.11260   0.21139       (-3.137,-3.348) (-2.544,-41.979) (-0.955,-0.212)      0.384315
15    -12.15517   4.29680 -17.03025   5.88560 -57.09707   0.20785       (-3.127,-3.335) (-2.551,-41.991) (-0.962,-0.227)      0.411766
16    -12.14282   4.28994 -17.01654   5.87874 -57.08154   0.20430       (-3.117,-3.321) (-2.558,-42.003) (-0.969,-0.242)      0.439217
17    -12.13047   4.28309 -17.00283   5.87189 -57.06600   0.20076       (-3.106,-3.307) (-2.565,-42.015) (-0.976,-0.257)      0.466669
18    -12.11812   4.27623 -16.98912   5.86503 -57.05047   0.19722       (-3.096,-3.293) (-2.572,-42.027) (-0.983,-0.272)      0.49412
19    -12.10577   4.26938 -16.97541   5.85818 -57.03494   0.19367       (-3.086,-3.280) (-2.578,-42.039) (-0.990,-0.287)      0.521571
20    -12.09341   4.26253 -16.96170   5.85132 -57.01941   0.19013       (-3.076,-3.266) (-2.585,-42.051) (-0.997,-0.302)      0.549022
21    -12.08106   4.25567 -16.94799   5.84447 -57.00387   0.18659       (-3.066,-3.252) (-2.592,-42.063) (-1.003,-0.317)      0.576473
22    -12.06871   4.24882 -16.93428   5.83761 -56.98834   0.18304       (-3.056,-3.239) (-2.599,-42.075) (-1.010,-0.332)      0.603924
23    -12.05636   4.24196 -16.92057   5.83076 -56.97281   0.17950       (-3.045,-3.225) (-2.606,-42.086) (-1.017,-0.348)      0.631375
24    -12.04401   4.23511 -16.90686   5.82391 -56.95728   0.17595       (-3.035,-3.211) (-2.613,-42.098) (-1.024,-0.363)      0.658826
