Fol_2018-03-05.14_04_32.547_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -31.65894 -26.48411 -23.45903 -52.53705  16.97586   5.57461       (-9.540,-3.057) (-18.110,-7.436) (-13.011,-1.786)      3.55271e-15
1    -31.62904 -26.47573 -23.43860 -52.49749  16.95142   5.55948       (-9.476,-2.989) (-18.176,-7.476) (-13.035,-1.904)      0.171232
2    -31.59914 -26.46735 -23.41818 -52.45792  16.92698   5.54435       (-9.412,-2.921) (-18.243,-7.515) (-13.060,-2.022)      0.342464
3    -31.56923 -26.45896 -23.39776 -52.41836  16.90255   5.52922       (-9.348,-2.853) (-18.309,-7.555) (-13.084,-2.141)      0.513696
4    -31.53933 -26.45058 -23.37733 -52.37879  16.87811   5.51409       (-9.284,-2.785) (-18.376,-7.594) (-13.108,-2.259)      0.684928
5    -31.50943 -26.44220 -23.35691 -52.33922  16.85368   5.49896       (-9.220,-2.716) (-18.442,-7.634) (-13.133,-2.377)      0.856161
6    -31.47952 -26.43381 -23.33649 -52.29966  16.82924   5.48383       (-9.156,-2.648) (-18.509,-7.674) (-13.157,-2.496)      1.02739
7    -31.44962 -26.42543 -23.31607 -52.26009  16.80480   5.46870       (-9.092,-2.580) (-18.576,-7.713) (-13.182,-2.614)      1.19862
8    -31.41972 -26.41705 -23.29564 -52.22053  16.78037   5.45357       (-9.028,-2.512) (-18.642,-7.753) (-13.206,-2.732)      1.36986
9    -31.38981 -26.40867 -23.27522 -52.18096  16.75593   5.43844       (-8.964,-2.444) (-18.709,-7.792) (-13.231,-2.851)      1.54109
10    -31.35991 -26.40028 -23.25480 -52.14139  16.73149   5.42331       (-8.900,-2.376) (-18.775,-7.832) (-13.255,-2.969)      1.71232
11    -31.33001 -26.39190 -23.23437 -52.10183  16.70706   5.40818       (-8.836,-2.308) (-18.842,-7.871) (-13.280,-3.087)      1.88355
12    -31.30010 -26.38352 -23.21395 -52.06226  16.68262   5.39306       (-8.772,-2.240) (-18.908,-7.911) (-13.304,-3.206)      2.05479
13    -31.27020 -26.37513 -23.19353 -52.02270  16.65818   5.37793       (-8.708,-2.172) (-18.975,-7.950) (-13.328,-3.324)      2.22602
14    -31.24030 -26.36675 -23.17311 -51.98313  16.63375   5.36280       (-8.644,-2.104) (-19.042,-7.990) (-13.353,-3.442)      2.39725
15    -31.21039 -26.35837 -23.15268 -51.94357  16.60931   5.34767       (-8.580,-2.036) (-19.108,-8.030) (-13.377,-3.561)      2.56848
16    -31.18049 -26.34999 -23.13226 -51.90400  16.58488   5.33254       (-8.516,-1.968) (-19.175,-8.069) (-13.402,-3.679)      2.73971
17    -31.15059 -26.34160 -23.11184 -51.86443  16.56044   5.31741       (-8.452,-1.900) (-19.241,-8.109) (-13.426,-3.797)      2.91095
18    -31.12069 -26.33322 -23.09141 -51.82487  16.53600   5.30228       (-8.388,-1.832) (-19.308,-8.148) (-13.451,-3.916)      3.08218
19    -31.09078 -26.32484 -23.07099 -51.78530  16.51157   5.28715       (-8.324,-1.764) (-19.374,-8.188) (-13.475,-4.034)      3.25341
20    -31.06088 -26.31646 -23.05057 -51.74574  16.48713   5.27202       (-8.260,-1.696) (-19.441,-8.227) (-13.499,-4.152)      3.42464
21    -31.03098 -26.30807 -23.03015 -51.70617  16.46269   5.25689       (-8.196,-1.628) (-19.507,-8.267) (-13.524,-4.271)      3.59587
22    -31.00107 -26.29969 -23.00972 -51.66660  16.43826   5.24176       (-8.132,-1.560) (-19.574,-8.307) (-13.548,-4.389)      3.76711
23    -30.97117 -26.29131 -22.98930 -51.62704  16.41382   5.22663       (-8.068,-1.492) (-19.641,-8.346) (-13.573,-4.507)      3.93834
24    -30.94127 -26.28292 -22.96888 -51.58747  16.38938   5.21150       (-8.004,-1.424) (-19.707,-8.386) (-13.597,-4.626)      4.10957
25    -30.91136 -26.27454 -22.94845 -51.54791  16.36495   5.19637       (-7.940,-1.356) (-19.774,-8.425) (-13.622,-4.744)      4.2808
26    -30.88146 -26.26616 -22.92803 -51.50834  16.34051   5.18124       (-7.876,-1.288) (-19.840,-8.465) (-13.646,-4.863)      4.45203
27    -30.85156 -26.25778 -22.90761 -51.46877  16.31607   5.16611       (-7.812,-1.220) (-19.907,-8.504) (-13.671,-4.981)      4.62327
28    -30.82165 -26.24939 -22.88719 -51.42921  16.29164   5.15098       (-7.748,-1.152) (-19.973,-8.544) (-13.695,-5.099)      4.7945
29    -30.79175 -26.24101 -22.86676 -51.38964  16.26720   5.13585       (-7.684,-1.084) (-20.040,-8.584) (-13.719,-5.218)      4.96573
30    -30.76185 -26.23263 -22.84634 -51.35008  16.24277   5.12072       (-7.620,-1.016) (-20.107,-8.623) (-13.744,-5.336)      5.13696
31    -30.73194 -26.22424 -22.82592 -51.31051  16.21833   5.10560       (-7.556,-0.948) (-20.173,-8.663) (-13.768,-5.454)      5.3082
32    -30.70204 -26.21586 -22.80549 -51.27094  16.19389   5.09047       (-7.492,-0.880) (-20.240,-8.702) (-13.793,-5.573)      5.47943
33    -30.67214 -26.20748 -22.78507 -51.23138  16.16946   5.07534       (-7.428,-0.812) (-20.306,-8.742) (-13.817,-5.691)      5.65066
34    -30.64223 -26.19910 -22.76465 -51.19181  16.14502   5.06021       (-7.364,-0.744) (-20.373,-8.781) (-13.842,-5.809)      5.82189
35    -30.61233 -26.19071 -22.74423 -51.15225  16.12058   5.04508       (-7.300,-0.676) (-20.439,-8.821) (-13.866,-5.928)      5.99312
36    -30.58243 -26.18233 -22.72380 -51.11268  16.09615   5.02995       (-7.236,-0.608) (-20.506,-8.860) (-13.890,-6.046)      6.16436
37    -30.55252 -26.17395 -22.70338 -51.07312  16.07171   5.01482       (-7.172,-0.540) (-20.572,-8.900) (-13.915,-6.164)      6.33559
38    -30.52262 -26.16556 -22.68296 -51.03355  16.04727   4.99969       (-7.108,-0.472) (-20.639,-8.940) (-13.939,-6.283)      6.50682
39    -30.49272 -26.15718 -22.66253 -50.99398  16.02284   4.98456       (-7.044,-0.404) (-20.706,-8.979) (-13.964,-6.401)      6.67805
40    -30.46281 -26.14880 -22.64211 -50.95442  15.99840   4.96943       (-6.980,-0.336) (-20.772,-9.019) (-13.988,-6.519)      6.84928
41    -30.43291 -26.14042 -22.62169 -50.91485  15.97396   4.95430       (-6.916,-0.268) (-20.839,-9.058) (-14.013,-6.638)      7.02052
42    -30.40301 -26.13203 -22.60127 -50.87529  15.94953   4.93917       (-6.852,-0.200) (-20.905,-9.098) (-14.037,-6.756)      7.19175
43    -30.37310 -26.12365 -22.58084 -50.83572  15.92509   4.92404       (-6.788,-0.132) (-20.972,-9.137) (-14.061,-6.874)      7.36298
44    -30.34320 -26.11527 -22.56042 -50.79615  15.90066   4.90891       (-6.724,-0.064) (-21.038,-9.177) (-14.086,-6.993)      7.53421
45    -30.31330 -26.10688 -22.54000 -50.75659  15.87622   4.89378       (-6.664,-0.004) (-14.106,-9.212) (-21.101,-7.107)      7.69788
46    -30.28340 -26.09850 -22.51957 -50.71702  15.85178   4.87865       (-6.668,-0.072) (-14.063,-9.184) (-21.099,-7.157)      7.74537
47    -30.25349 -26.09012 -22.49915 -50.67746  15.82735   4.86352       (-6.672,-0.140) (-14.019,-9.156) (-21.098,-7.208)      7.79385
48    -30.22359 -26.08174 -22.47873 -50.63789  15.80291   4.84839       (-6.676,-0.208) (-13.975,-9.127) (-21.096,-7.258)      7.84328
49    -30.19369 -26.07335 -22.45830 -50.59832  15.77847   4.83326       (-6.680,-0.276) (-13.932,-9.099) (-21.095,-7.308)      7.89366
50    -30.16378 -26.06497 -22.43788 -50.55876  15.75404   4.81814       (-6.684,-0.344) (-13.888,-9.070) (-21.094,-7.359)      7.94497
51    -30.13388 -26.05659 -22.41746 -50.51919  15.72960   4.80301       (-6.688,-0.412) (-13.845,-9.042) (-21.092,-7.409)      7.99718
52    -30.10398 -26.04821 -22.39704 -50.47963  15.70516   4.78788       (-6.692,-0.480) (-13.801,-9.013) (-21.091,-7.459)      8.05028
53    -30.07407 -26.03982 -22.37661 -50.44006  15.68073   4.77275       (-6.696,-0.548) (-13.758,-8.985) (-21.089,-7.509)      8.10425
54    -30.04417 -26.03144 -22.35619 -50.40050  15.65629   4.75762       (-6.700,-0.616) (-13.714,-8.956) (-21.088,-7.560)      8.15908
55    -30.01427 -26.02306 -22.33577 -50.36093  15.63185   4.74249       (-6.704,-0.684) (-13.670,-8.928) (-21.086,-7.610)      8.21474
56    -29.98436 -26.01467 -22.31534 -50.32136  15.60742   4.72736       (-6.708,-0.752) (-13.627,-8.899) (-21.085,-7.660)      8.27123
57    -29.95446 -26.00629 -22.29492 -50.28180  15.58298   4.71223       (-6.712,-0.820) (-13.583,-8.871) (-21.083,-7.711)      8.32852
58    -29.92456 -25.99791 -22.27450 -50.24223  15.55855   4.69710       (-6.716,-0.888) (-13.540,-8.843) (-21.082,-7.761)      8.38659
59    -29.89465 -25.98953 -22.25408 -50.20267  15.53411   4.68197       (-6.720,-0.956) (-13.496,-8.814) (-21.081,-7.811)      8.42402
60    -29.86475 -25.98114 -22.23365 -50.16310  15.50967   4.66684       (-6.724,-1.024) (-13.453,-8.786) (-21.079,-7.862)      8.38169
61    -29.83485 -25.97276 -22.21323 -50.12353  15.48524   4.65171       (-6.728,-1.092) (-13.409,-8.757) (-21.078,-7.912)      8.34032
62    -29.80494 -25.96438 -22.19281 -50.08397  15.46080   4.63658       (-6.732,-1.160) (-13.365,-8.729) (-21.076,-7.962)      8.29994
63    -29.77504 -25.95599 -22.17238 -50.04440  15.43636   4.62145       (-6.736,-1.228) (-13.322,-8.700) (-21.075,-8.013)      8.26055
64    -29.74514 -25.94761 -22.15196 -50.00484  15.41193   4.60632       (-6.740,-1.296) (-13.278,-8.672) (-21.073,-8.063)      8.22218
65    -29.71523 -25.93923 -22.13154 -49.96527  15.38749   4.59119       (-6.744,-1.364) (-13.235,-8.643) (-21.072,-8.113)      8.18484
66    -29.68533 -25.93085 -22.11112 -49.92570  15.36305   4.57606       (-6.748,-1.432) (-13.191,-8.615) (-21.070,-8.164)      8.14854
67    -29.65543 -25.92246 -22.09069 -49.88614  15.33862   4.56093       (-6.752,-1.500) (-13.147,-8.587) (-21.069,-8.214)      8.1133
68    -29.62552 -25.91408 -22.07027 -49.84657  15.31418   4.54580       (-6.756,-1.569) (-13.104,-8.558) (-21.067,-8.264)      8.07912
69    -29.59562 -25.90570 -22.04985 -49.80701  15.28975   4.53068       (-6.760,-1.637) (-13.060,-8.530) (-21.066,-8.315)      8.04603
70    -29.56572 -25.89731 -22.02942 -49.76744  15.26531   4.51555       (-6.764,-1.705) (-13.017,-8.501) (-21.065,-8.365)      8.01404
71    -29.53582 -25.88893 -22.00900 -49.72788  15.24087   4.50042       (-6.768,-1.773) (-12.973,-8.473) (-21.063,-8.415)      7.98316
72    -29.50591 -25.88055 -21.98858 -49.68831  15.21644   4.48529       (-6.772,-1.841) (-12.930,-8.444) (-21.062,-8.466)      7.9534
73    -29.47601 -25.87217 -21.96816 -49.64874  15.19200   4.47016       (-6.776,-1.909) (-12.886,-8.416) (-21.060,-8.516)      7.92477
