2BOUNDS_2018-03-07.14_37_56.441_.txt     Output is probe cell, reduced cell, NCDist distance between
18    -31.36433 -41.23528   2.08740 -47.83446   5.40959 -10.80831       (-37.050,-47.824) (-5.399,-16.359) (-0.011,-2.098)      1.87841
19    -31.37010 -41.19853   2.08466 -47.83385   5.38897 -10.80009       (-5.389,-37.029) (-47.834,-16.423) (-2.085,-0.022)      1.93362
20    -31.37586 -41.16177   2.08191 -47.83324   5.36835 -10.79187       (-5.368,-36.998) (-47.833,-16.475) (-2.082,-0.055)      1.96654
21    -31.38162 -41.12501   2.07917 -47.83264   5.34773 -10.78365       (-5.348,-36.967) (-47.833,-16.528) (-2.079,-0.088)      2.00155
22    -31.38739 -41.08825   2.07643 -47.83203   5.32710 -10.77542       (-5.327,-36.935) (-47.832,-16.580) (-2.076,-0.121)      2.03854
23    -31.39315 -41.05149   2.07368 -47.83143   5.30648 -10.76720       (-5.306,-36.904) (-47.831,-16.633) (-2.074,-0.154)      2.0774
24    -31.39891 -41.01474   2.07094 -47.83082   5.28586 -10.75898       (-5.286,-36.873) (-47.831,-16.685) (-2.071,-0.187)      2.11803
25    -31.40468 -40.97798   2.06819 -47.83021   5.26524 -10.75076       (-5.265,-36.842) (-47.830,-16.738) (-2.068,-0.220)      2.16033
26    -31.41044 -40.94122   2.06545 -47.82961   5.24462 -10.74253       (-5.245,-36.810) (-47.830,-16.790) (-2.065,-0.253)      2.20421
27    -31.41620 -40.90446   2.06270 -47.82900   5.22400 -10.73431       (-5.224,-36.779) (-47.829,-16.843) (-2.063,-0.286)      2.24956
28    -31.42197 -40.86770   2.05996 -47.82840   5.20338 -10.72609       (-5.203,-36.748) (-47.828,-16.895) (-2.060,-0.319)      2.29631
29    -31.42773 -40.83094   2.05721 -47.82779   5.18275 -10.71787       (-5.183,-36.717) (-47.828,-16.948) (-2.057,-0.352)      2.34437
30    -31.43349 -40.79419   2.05447 -47.82719   5.16213 -10.70964       (-5.162,-36.685) (-47.827,-17.000) (-2.054,-0.385)      2.39366
31    -31.43926 -40.75743   2.05172 -47.82658   5.14151 -10.70142       (-5.142,-36.654) (-47.827,-17.053) (-2.052,-0.418)      2.44411
32    -31.44502 -40.72067   2.04898 -47.82597   5.12089 -10.69320       (-5.121,-36.623) (-47.826,-17.105) (-2.049,-0.451)      2.49565
33    -31.45078 -40.68391   2.04623 -47.82537   5.10027 -10.68498       (-5.100,-36.591) (-47.825,-17.158) (-2.046,-0.484)      2.54821
34    -31.45655 -40.64715   2.04349 -47.82476   5.07965 -10.67675       (-5.080,-36.560) (-47.825,-17.210) (-2.043,-0.517)      2.60172
35    -31.46231 -40.61040   2.04074 -47.82416   5.05902 -10.66853       (-5.059,-36.529) (-47.824,-17.263) (-2.041,-0.550)      2.65614
36    -31.46807 -40.57364   2.03800 -47.82355   5.03840 -10.66031       (-5.038,-36.498) (-47.824,-17.315) (-2.038,-0.584)      2.7114
37    -31.47384 -40.53688   2.03525 -47.82294   5.01778 -10.65209       (-5.018,-36.466) (-47.823,-17.368) (-2.035,-0.617)      2.76746
38    -31.47960 -40.50012   2.03251 -47.82234   4.99716 -10.64386       (-4.997,-36.435) (-47.822,-17.420) (-2.033,-0.650)      2.82427
39    -31.48536 -40.46336   2.02976 -47.82173   4.97654 -10.63564       (-4.977,-36.404) (-47.822,-17.473) (-2.030,-0.683)      2.88179
40    -31.49113 -40.42661   2.02702 -47.82113   4.95592 -10.62742       (-4.956,-36.373) (-47.821,-17.525) (-2.027,-0.716)      2.93996
41    -31.49689 -40.38985   2.02427 -47.82052   4.93529 -10.61920       (-4.935,-36.341) (-47.821,-17.578) (-2.024,-0.749)      2.99876
42    -31.50265 -40.35309   2.02153 -47.81992   4.91467 -10.61097       (-4.915,-36.310) (-47.820,-17.630) (-2.022,-0.782)      3.05815
43    -31.50841 -40.31633   2.01878 -47.81931   4.89405 -10.60275       (-4.894,-36.279) (-47.819,-17.683) (-2.019,-0.815)      3.1181
44    -31.51418 -40.27957   2.01604 -47.81870   4.87343 -10.59453       (-4.873,-36.247) (-47.819,-17.735) (-2.016,-0.848)      3.17857
45    -31.51994 -40.24281   2.01329 -47.81810   4.85281 -10.58631       (-4.853,-36.216) (-47.818,-17.788) (-2.013,-0.881)      3.23953
46    -31.52570 -40.20606   2.01055 -47.81749   4.83219 -10.57808       (-4.832,-36.185) (-47.817,-17.840) (-2.011,-0.914)      3.30096
47    -31.53147 -40.16930   2.00781 -47.81689   4.81157 -10.56986       (-4.812,-36.154) (-47.817,-17.893) (-2.008,-0.947)      3.36283
48    -31.53723 -40.13254   2.00506 -47.81628   4.79094 -10.56164       (-4.791,-36.122) (-47.816,-17.945) (-2.005,-0.980)      3.42511
49    -31.54299 -40.09578   2.00232 -47.81567   4.77032 -10.55342       (-4.770,-36.091) (-47.816,-17.998) (-2.002,-1.013)      3.4878
50    -31.54876 -40.05902   1.99957 -47.81507   4.74970 -10.54519       (-4.750,-36.060) (-47.815,-18.050) (-2.000,-1.046)      3.55085
51    -31.55452 -40.02227   1.99683 -47.81446   4.72908 -10.53697       (-4.729,-36.029) (-47.814,-18.103) (-1.997,-1.079)      3.61426
52    -31.56028 -39.98551   1.99408 -47.81386   4.70846 -10.52875       (-4.708,-35.997) (-47.814,-18.155) (-1.994,-1.112)      3.67801
53    -31.56605 -39.94875   1.99134 -47.81325   4.68784 -10.52053       (-4.688,-35.966) (-47.813,-18.208) (-1.991,-1.145)      3.74207
54    -31.57181 -39.91199   1.98859 -47.81265   4.66721 -10.51230       (-4.667,-35.935) (-47.813,-18.260) (-1.989,-1.178)      3.80644
55    -31.57757 -39.87523   1.98585 -47.81204   4.64659 -10.50408       (-4.647,-35.904) (-47.812,-18.313) (-1.986,-1.211)      3.8711
56    -31.58334 -39.83847   1.98310 -47.81143   4.62597 -10.49586       (-4.626,-35.872) (-47.811,-18.365) (-1.983,-1.244)      3.93603
57    -31.58910 -39.80172   1.98036 -47.81083   4.60535 -10.48764       (-4.605,-35.841) (-47.811,-18.418) (-1.980,-1.277)      4.00122
58    -31.59486 -39.76496   1.97761 -47.81022   4.58473 -10.47941       (-4.585,-35.810) (-47.810,-18.470) (-1.978,-1.310)      4.06666
59    -31.60063 -39.72820   1.97487 -47.80962   4.56411 -10.47119       (-4.564,-35.778) (-47.810,-18.523) (-1.975,-1.343)      4.13233
60    -31.60639 -39.69144   1.97212 -47.80901   4.54348 -10.46297       (-4.543,-35.747) (-47.809,-18.575) (-1.972,-1.376)      4.19823
61    -31.61215 -39.65468   1.96938 -47.80840   4.52286 -10.45475       (-4.523,-35.716) (-47.808,-18.628) (-1.969,-1.409)      4.26434
62    -31.61792 -39.61793   1.96663 -47.80780   4.50224 -10.44652       (-4.502,-35.685) (-47.808,-18.680) (-1.967,-1.442)      4.33066
63    -31.62368 -39.58117   1.96389 -47.80719   4.48162 -10.43830       (-4.482,-35.653) (-47.807,-18.733) (-1.964,-1.475)      4.39717
64    -31.62944 -39.54441   1.96114 -47.80659   4.46100 -10.43008       (-4.461,-35.622) (-47.807,-18.785) (-1.961,-1.508)      4.46387
65    -31.63521 -39.50765   1.95840 -47.80598   4.44038 -10.42186       (-4.440,-35.591) (-47.806,-18.838) (-1.958,-1.541)      4.53075
66    -31.64097 -39.47089   1.95565 -47.80538   4.41976 -10.41363       (-4.420,-35.560) (-47.805,-18.890) (-1.956,-1.574)      4.5978
67    -31.64673 -39.43414   1.95291 -47.80477   4.39913 -10.40541       (-4.399,-35.528) (-47.805,-18.943) (-1.953,-1.607)      4.66501
68    -31.65250 -39.39738   1.95016 -47.80416   4.37851 -10.39719       (-4.379,-35.497) (-47.804,-18.995) (-1.950,-1.640)      4.73238
69    -31.65826 -39.36062   1.94742 -47.80356   4.35789 -10.38897       (-4.358,-35.466) (-47.804,-19.048) (-1.947,-1.673)      4.7999
70    -31.66402 -39.32386   1.94467 -47.80295   4.33727 -10.38074       (-4.337,-35.435) (-47.803,-19.100) (-1.945,-1.706)      4.86756
71    -31.66979 -39.28710   1.94193 -47.80235   4.31665 -10.37252       (-4.317,-35.403) (-47.802,-19.153) (-1.942,-1.739)      4.93536
72    -31.67555 -39.25034   1.93919 -47.80174   4.29603 -10.36430       (-4.296,-35.372) (-47.802,-19.205) (-1.939,-1.772)      5.00329
73    -31.68131 -39.21359   1.93644 -47.80113   4.27540 -10.35608       (-4.275,-35.341) (-47.801,-19.258) (-1.936,-1.805)      5.07135
74    -31.68708 -39.17683   1.93370 -47.80053   4.25478 -10.34785       (-4.255,-35.309) (-47.801,-19.310) (-1.934,-1.838)      5.13952
75    -31.69284 -39.14007   1.93095 -47.79992   4.23416 -10.33963       (-4.234,-35.278) (-47.800,-19.363) (-1.931,-1.871)      5.20782
76    -31.69860 -39.10331   1.92821 -47.79932   4.21354 -10.33141       (-4.214,-35.247) (-47.799,-19.415) (-1.928,-1.904)      5.27623
77    -31.70436 -39.06655   1.92546 -47.79871   4.19292 -10.32319       (-4.193,-35.216) (-47.799,-19.468) (-1.925,-1.937)      5.34475
78    -31.71013 -39.02980   1.92272 -47.79811   4.17230 -10.31496       (-4.172,-35.184) (-47.798,-19.520) (-1.923,-1.970)      5.41337
79    -31.71589 -38.99304   1.91997 -47.79750   4.15167 -10.30674       (-4.152,-35.153) (-47.797,-19.573) (-1.920,-2.003)      5.48209
80    -31.72165 -38.95628   1.91723 -47.79689   4.13105 -10.29852       (-4.131,-35.122) (-47.797,-19.625) (-1.917,-2.036)      5.5509
81    -31.72742 -38.91952   1.91448 -47.79629   4.11043 -10.29030       (-4.110,-35.091) (-47.796,-19.678) (-1.914,-2.069)      5.61981
82    -31.73318 -38.88276   1.91174 -47.79568   4.08981 -10.28207       (-4.090,-35.059) (-47.796,-19.730) (-1.912,-2.102)      5.68881
83    -31.73894 -38.84600   1.90899 -47.79508   4.06919 -10.27385       (-4.069,-35.028) (-47.795,-19.783) (-1.909,-2.135)      5.7579
84    -31.74471 -38.80925   1.90625 -47.79447   4.04857 -10.26563       (-4.049,-34.997) (-47.794,-19.835) (-1.906,-2.168)      5.82706
85    -31.75047 -38.77249   1.90350 -47.79386   4.02795 -10.25741       (-4.028,-34.965) (-47.794,-19.888) (-1.904,-2.202)      5.89631
86    -31.75623 -38.73573   1.90076 -47.79326   4.00732 -10.24918       (-4.007,-34.934) (-47.793,-19.940) (-1.901,-2.235)      5.96564
87    -31.76200 -38.69897   1.89801 -47.79265   3.98670 -10.24096       (-3.987,-34.903) (-47.793,-19.993) (-1.898,-2.268)      6.03504
88    -31.76776 -38.66221   1.89527 -47.79205   3.96608 -10.23274       (-3.966,-34.872) (-47.792,-20.045) (-1.895,-2.301)      6.10451
89    -31.77352 -38.62546   1.89252 -47.79144   3.94546 -10.22452       (-3.945,-34.840) (-47.791,-20.098) (-1.893,-2.334)      6.17405
90    -31.77929 -38.58870   1.88978 -47.79083   3.92484 -10.21629       (-3.925,-34.809) (-47.791,-20.150) (-1.890,-2.367)      6.24366
91    -31.78505 -38.55194   1.88703 -47.79023   3.90422 -10.20807       (-3.904,-34.778) (-47.790,-20.203) (-1.887,-2.400)      6.31334
92    -31.79081 -38.51518   1.88429 -47.78962   3.88359 -10.19985       (-3.884,-34.747) (-47.790,-20.255) (-1.884,-2.433)      6.38308
93    -31.79658 -38.47842   1.88154 -47.78902   3.86297 -10.19163       (-3.863,-34.715) (-47.789,-20.308) (-1.882,-2.466)      6.45288
94    -31.80234 -38.44166   1.87880 -47.78841   3.84235 -10.18340       (-3.842,-34.684) (-47.788,-20.360) (-1.879,-2.499)      6.52273
95    -31.80810 -38.40491   1.87605 -47.78781   3.82173 -10.17518       (-3.822,-34.653) (-47.788,-20.413) (-1.876,-2.532)      6.59265
96    -31.81387 -38.36815   1.87331 -47.78720   3.80111 -10.16696       (-3.801,-34.622) (-47.787,-20.465) (-1.873,-2.565)      6.66262
97    -31.81963 -38.33139   1.87057 -47.78659   3.78049 -10.15874       (-3.780,-34.590) (-47.787,-20.518) (-1.871,-2.598)      6.73264
98    -31.82539 -38.29463   1.86782 -47.78599   3.75986 -10.15051       (-3.760,-34.559) (-47.786,-20.570) (-1.868,-2.631)      6.80272
99    -31.83116 -38.25787   1.86508 -47.78538   3.73924 -10.14229       (-3.739,-34.528) (-47.785,-20.623) (-1.865,-2.664)      6.87285
100    -31.83692 -38.22112   1.86233 -47.78478   3.71862 -10.13407       (-3.719,-34.496) (-47.785,-20.675) (-1.862,-2.697)      6.94302
101    -31.84268 -38.18436   1.85959 -47.78417   3.69800 -10.12585       (-3.698,-34.465) (-47.784,-20.728) (-1.860,-2.730)      7.01325
102    -31.84845 -38.14760   1.85684 -47.78356   3.67738 -10.11762       (-3.677,-34.434) (-47.784,-20.780) (-1.857,-2.763)      7.08352
103    -31.85421 -38.11084   1.85410 -47.78296   3.65676 -10.10940       (-3.657,-34.403) (-47.783,-20.833) (-1.854,-2.796)      7.15383
104    -31.85997 -38.07408   1.85135 -47.78235   3.63614 -10.10118       (-3.636,-34.371) (-47.782,-20.885) (-1.851,-2.829)      7.22419
105    -31.86574 -38.03733   1.84861 -47.78175   3.61551 -10.09296       (-3.616,-34.340) (-47.782,-20.937) (-1.849,-2.862)      7.29458
106    -31.87150 -38.00057   1.84586 -47.78114   3.59489 -10.08473       (-3.595,-34.309) (-47.781,-20.990) (-1.846,-2.895)      7.36403
107    -31.87726 -37.96381   1.84312 -47.78054   3.57427 -10.07651       (-3.574,-34.278) (-47.781,-21.042) (-1.843,-2.928)      7.42379
108    -31.88303 -37.92705   1.84037 -47.77993   3.55365 -10.06829       (-3.554,-34.246) (-47.780,-21.095) (-1.840,-2.961)      7.48377
109    -31.88879 -37.89029   1.83763 -47.77932   3.53303 -10.06007       (-3.533,-34.215) (-47.779,-21.147) (-1.838,-2.994)      7.54397
110    -31.89455 -37.85353   1.83488 -47.77872   3.51241 -10.05184       (-3.512,-34.184) (-47.779,-21.200) (-1.835,-3.027)      7.60438
111    -31.90031 -37.81678   1.83214 -47.77811   3.49178 -10.04362       (-3.492,-34.152) (-47.778,-21.252) (-1.832,-3.060)      7.66501
112    -31.90608 -37.78002   1.82939 -47.77751   3.47116 -10.03540       (-3.471,-34.121) (-47.778,-21.305) (-1.829,-3.093)      7.72583
113    -31.91184 -37.74326   1.82665 -47.77690   3.45054 -10.02718       (-3.451,-34.090) (-47.777,-21.357) (-1.827,-3.126)      7.78686
114    -31.91760 -37.70650   1.82390 -47.77629   3.42992 -10.01895       (-3.430,-34.059) (-47.776,-21.410) (-1.824,-3.159)      7.84809
115    -31.92337 -37.66974   1.82116 -47.77569   3.40930 -10.01073       (-3.409,-34.027) (-47.776,-21.462) (-1.821,-3.192)      7.9095
116    -31.92913 -37.63299   1.81841 -47.77508   3.38868 -10.00251       (-3.389,-33.996) (-47.775,-21.515) (-1.818,-3.225)      7.97111
117    -31.93489 -37.59623   1.81567 -47.77448   3.36806  -9.99429       (-3.368,-33.965) (-47.774,-21.567) (-1.816,-3.258)      8.03289
118    -31.94066 -37.55947   1.81292 -47.77387   3.34743  -9.98606       (-3.347,-33.934) (-47.774,-21.620) (-1.813,-3.291)      8.09485
119    -31.94642 -37.52271   1.81018 -47.77327   3.32681  -9.97784       (-3.327,-33.902) (-47.773,-21.672) (-1.810,-3.324)      8.15699
120    -31.95218 -37.48595   1.80744 -47.77266   3.30619  -9.96962       (-3.306,-33.871) (-47.773,-21.725) (-1.807,-3.357)      8.21929
121    -31.95795 -37.44919   1.80469 -47.77205   3.28557  -9.96140       (-3.286,-33.840) (-47.772,-21.777) (-1.805,-3.390)      8.28176
122    -31.96371 -37.41244   1.80195 -47.77145   3.26495  -9.95317       (-3.265,-33.809) (-47.771,-21.830) (-1.802,-3.423)      8.3444
123    -31.96947 -37.37568   1.79920 -47.77084   3.24433  -9.94495       (-3.244,-33.777) (-47.771,-21.882) (-1.799,-3.456)      8.40719
124    -31.97524 -37.33892   1.79646 -47.77024   3.22370  -9.93673       (-3.224,-33.746) (-47.770,-21.935) (-1.796,-3.489)      8.47013
125    -31.98100 -37.30216   1.79371 -47.76963   3.20308  -9.92851       (-3.203,-33.715) (-47.770,-21.987) (-1.794,-3.522)      8.53323
126    -31.98676 -37.26540   1.79097 -47.76902   3.18246  -9.92028       (-3.182,-33.683) (-47.769,-22.040) (-1.791,-3.555)      8.59648
127    -31.99253 -37.22865   1.78822 -47.76842   3.16184  -9.91206       (-3.162,-33.652) (-47.768,-22.092) (-1.788,-3.588)      8.65987
128    -31.99829 -37.19189   1.78548 -47.76781   3.14122  -9.90384       (-3.141,-33.621) (-47.768,-22.145) (-1.785,-3.621)      8.72341
129    -32.00405 -37.15513   1.78273 -47.76721   3.12060  -9.89562       (-3.121,-33.590) (-47.767,-22.197) (-1.783,-3.654)      8.78708
130    -32.00982 -37.11837   1.77999 -47.76660   3.09997  -9.88739       (-3.100,-33.558) (-47.767,-22.250) (-1.780,-3.687)      8.85089
131    -32.01558 -37.08161   1.77724 -47.76600   3.07935  -9.87917       (-3.079,-33.527) (-47.766,-22.302) (-1.777,-3.720)      8.91483
132    -32.02134 -37.04486   1.77450 -47.76539   3.05873  -9.87095       (-3.059,-33.496) (-47.765,-22.355) (-1.774,-3.753)      8.97891
133    -32.02711 -37.00810   1.77175 -47.76478   3.03811  -9.86273       (-3.038,-33.465) (-47.765,-22.407) (-1.772,-3.787)      9.04311
134    -32.03287 -36.97134   1.76901 -47.76418   3.01749  -9.85450       (-3.017,-33.433) (-47.764,-22.460) (-1.769,-3.820)      9.10743
135    -32.03863 -36.93458   1.76626 -47.76357   2.99687  -9.84628       (-2.997,-33.402) (-47.764,-22.512) (-1.766,-3.853)      9.17188
136    -32.04440 -36.89782   1.76352 -47.76297   2.97625  -9.83806       (-2.976,-33.371) (-47.763,-22.565) (-1.764,-3.886)      9.23644
137    -32.05016 -36.86106   1.76077 -47.76236   2.95562  -9.82984       (-2.956,-33.340) (-47.762,-22.617) (-1.761,-3.919)      9.30113
138    -32.05592 -36.82431   1.75803 -47.76175   2.93500  -9.82161       (-2.935,-33.308) (-47.762,-22.670) (-1.758,-3.952)      9.36592
139    -32.06169 -36.78755   1.75528 -47.76115   2.91438  -9.81339       (-2.914,-33.277) (-47.761,-22.722) (-1.755,-3.985)      9.43083
140    -32.06745 -36.75079   1.75254 -47.76054   2.89376  -9.80517       (-2.894,-33.246) (-47.761,-22.775) (-1.753,-4.018)      9.49585
141    -32.07321 -36.71403   1.74979 -47.75994   2.87314  -9.79695       (-2.873,-33.214) (-47.760,-22.827) (-1.750,-4.051)      9.56098
142    -32.07898 -36.67727   1.74705 -47.75933   2.85252  -9.78872       (-2.853,-33.183) (-47.759,-22.880) (-1.747,-4.084)      9.62621
143    -32.08474 -36.64052   1.74430 -47.75872   2.83189  -9.78050       (-2.832,-33.152) (-47.759,-22.932) (-1.744,-4.117)      9.69155
144    -32.09050 -36.60376   1.74156 -47.75812   2.81127  -9.77228       (-2.811,-33.121) (-47.758,-22.985) (-1.742,-4.150)      9.75699
145    -32.09626 -36.56700   1.73882 -47.75751   2.79065  -9.76406       (-2.791,-33.089) (-47.758,-23.037) (-1.739,-4.183)      9.82252
146    -32.10203 -36.53024   1.73607 -47.75691   2.77003  -9.75583       (-2.770,-33.058) (-47.757,-23.090) (-1.736,-4.216)      9.88816
147    -32.10779 -36.49348   1.73333 -47.75630   2.74941  -9.74761       (-2.749,-33.027) (-47.756,-23.142) (-1.733,-4.249)      9.95389
148    -32.11355 -36.45672   1.73058 -47.75570   2.72879  -9.73939       (-2.729,-32.996) (-47.756,-23.195) (-1.731,-4.282)      10.0197
149    -32.11932 -36.41997   1.72784 -47.75509   2.70816  -9.73117       (-2.708,-32.964) (-47.755,-23.247) (-1.728,-4.315)      10.0856
150    -32.12508 -36.38321   1.72509 -47.75448   2.68754  -9.72294       (-2.688,-32.933) (-47.754,-23.300) (-1.725,-4.348)      10.1516
151    -32.13084 -36.34645   1.72235 -47.75388   2.66692  -9.71472       (-2.667,-32.902) (-47.754,-23.352) (-1.722,-4.381)      10.2177
152    -32.13661 -36.30969   1.71960 -47.75327   2.64630  -9.70650       (-2.646,-32.870) (-47.753,-23.405) (-1.720,-4.414)      10.2839
153    -32.14237 -36.27293   1.71686 -47.75267   2.62568  -9.69828       (-2.626,-32.839) (-47.753,-23.457) (-1.717,-4.447)      10.3502
154    -32.14813 -36.23618   1.71411 -47.75206   2.60506  -9.69005       (-2.605,-32.808) (-47.752,-23.510) (-1.714,-4.480)      10.4165
155    -32.15390 -36.19942   1.71137 -47.75145   2.58444  -9.68183       (-2.584,-32.777) (-47.751,-23.562) (-1.711,-4.513)      10.4829
156    -32.15966 -36.16266   1.70862 -47.75085   2.56381  -9.67361       (-2.564,-32.745) (-47.751,-23.615) (-1.709,-4.546)      10.5494
157    -32.16542 -36.12590   1.70588 -47.75024   2.54319  -9.66539       (-2.543,-32.714) (-47.750,-23.667) (-1.706,-4.579)      10.616
158    -32.17119 -36.08914   1.70313 -47.74964   2.52257  -9.65716       (-2.523,-32.683) (-47.750,-23.720) (-1.703,-4.612)      10.6827
159    -32.17695 -36.05239   1.70039 -47.74903   2.50195  -9.64894       (-2.502,-32.652) (-47.749,-23.772) (-1.700,-4.645)      10.7494
160    -32.18271 -36.01563   1.69764 -47.74843   2.48133  -9.64072       (-2.481,-32.620) (-47.748,-23.825) (-1.698,-4.678)      10.8163
161    -32.18848 -35.97887   1.69490 -47.74782   2.46071  -9.63250       (-2.461,-32.589) (-47.748,-23.877) (-1.695,-4.711)      10.8831
162    -32.19424 -35.94211   1.69215 -47.74721   2.44008  -9.62427       (-2.440,-32.558) (-47.747,-23.930) (-1.692,-4.744)      10.9501
163    -32.20000 -35.90535   1.68941 -47.74661   2.41946  -9.61605       (-2.419,-32.527) (-47.747,-23.982) (-1.689,-4.777)      11.0171
164    -32.20577 -35.86859   1.68666 -47.74600   2.39884  -9.60783       (-2.399,-32.495) (-47.746,-24.035) (-1.687,-4.810)      11.0842
165    -32.21153 -35.83184   1.68392 -47.74540   2.37822  -9.59961       (-2.378,-32.464) (-47.745,-24.087) (-1.684,-4.843)      11.1514
166    -32.21729 -35.79508   1.68117 -47.74479   2.35760  -9.59138       (-2.358,-32.433) (-47.745,-24.140) (-1.681,-4.876)      11.2186
167    -32.22306 -35.75832   1.67843 -47.74418   2.33698  -9.58316       (-2.337,-32.401) (-47.744,-24.192) (-1.678,-4.909)      11.2859
168    -32.22882 -35.72156   1.67568 -47.74358   2.31635  -9.57494       (-2.316,-32.370) (-47.744,-24.245) (-1.676,-4.942)      11.3533
169    -32.23458 -35.68480   1.67294 -47.74297   2.29573  -9.56672       (-2.296,-32.339) (-47.743,-24.297) (-1.673,-4.975)      11.4207
170    -32.24035 -35.64805   1.67020 -47.74237   2.27511  -9.55849       (-2.275,-32.308) (-47.742,-24.350) (-1.670,-5.008)      11.4882
171    -32.24611 -35.61129   1.66745 -47.74176   2.25449  -9.55027       (-2.254,-32.276) (-47.742,-24.402) (-1.667,-5.041)      11.5557
172    -32.25187 -35.57453   1.66471 -47.74116   2.23387  -9.54205       (-2.234,-32.245) (-47.741,-24.455) (-1.665,-5.074)      11.6233
173    -32.25764 -35.53777   1.66196 -47.74055   2.21325  -9.53383       (-2.213,-32.214) (-47.741,-24.507) (-1.662,-5.107)      11.691
174    -32.26340 -35.50101   1.65922 -47.73994   2.19263  -9.52560       (-2.193,-32.183) (-47.740,-24.560) (-1.659,-5.140)      11.7587
175    -32.26916 -35.46425   1.65647 -47.73934   2.17200  -9.51738       (-2.172,-32.151) (-47.739,-24.612) (-1.656,-5.173)      11.8265
176    -32.27493 -35.42750   1.65373 -47.73873   2.15138  -9.50916       (-2.151,-32.120) (-47.739,-24.665) (-1.654,-5.206)      11.8943
177    -32.28069 -35.39074   1.65098 -47.73813   2.13076  -9.50094       (-2.131,-32.089) (-47.738,-24.717) (-1.651,-5.239)      11.9622
178    -32.28645 -35.35398   1.64824 -47.73752   2.11014  -9.49271       (-2.110,-32.058) (-47.738,-24.770) (-1.648,-5.272)      12.0302
179    -32.29221 -35.31722   1.64549 -47.73691   2.08952  -9.48449       (-2.090,-32.026) (-47.737,-24.822) (-1.645,-5.305)      12.0982
180    -32.29798 -35.28046   1.64275 -47.73631   2.06890  -9.47627       (-2.069,-31.995) (-47.736,-24.875) (-1.643,-5.338)      12.1662
181    -32.30374 -35.24371   1.64000 -47.73570   2.04827  -9.46805       (-2.048,-31.964) (-47.736,-24.927) (-1.640,-5.371)      12.2343
182    -32.30950 -35.20695   1.63726 -47.73510   2.02765  -9.45982       (-2.028,-31.932) (-47.735,-24.980) (-1.637,-5.405)      12.3025
183    -32.31527 -35.17019   1.63451 -47.73449   2.00703  -9.45160       (-2.007,-31.901) (-47.734,-25.032) (-1.635,-5.438)      12.3707
184    -32.32103 -35.13343   1.63177 -47.73389   1.98641  -9.44338       (-1.986,-31.870) (-47.734,-25.085) (-1.632,-5.471)      12.4389
