Fol_2018-02-25.13_34_49.38_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -940.95217 -504.90405 465.61038 -923.12676 -699.78405 -858.75391       (-475.342,-39.294) (-457.516,-234.174) (-465.610,-1324.364)      1.27106e-13
1    -940.48610 -504.85662 464.67823 -922.24204 -699.31798 -859.21999       (-475.808,-40.178) (-457.564,-234.640) (-464.678,-1323.898)      1.51841
2    -940.02002 -504.80918 463.74608 -921.35733 -698.85190 -859.68607       (-476.274,-41.063) (-457.611,-235.106) (-463.746,-1323.432)      3.03682
3    -939.55394 -504.76175 462.81392 -920.47261 -698.38583 -860.15214       (-476.740,-41.948) (-457.659,-235.572) (-462.814,-1322.966)      4.55523
4    -939.08787 -504.71431 461.88177 -919.58789 -697.91975 -860.61822       (-477.206,-42.833) (-457.706,-236.038) (-461.882,-1322.500)      6.07364
5    -938.62179 -504.66688 460.94962 -918.70317 -697.45367 -861.08430       (-477.672,-43.717) (-457.754,-236.504) (-460.950,-1322.034)      7.59205
6    -938.15571 -504.61944 460.01747 -917.81845 -696.98760 -861.55037       (-478.138,-44.602) (-457.801,-236.970) (-460.017,-1321.568)      9.11046
7    -937.68964 -504.57201 459.08531 -916.93374 -696.52152 -862.01645       (-478.604,-45.487) (-457.848,-237.436) (-459.085,-1321.102)      10.6289
8    -937.22356 -504.52457 458.15316 -916.04902 -696.05544 -862.48253       (-479.070,-46.371) (-457.896,-237.902) (-458.153,-1320.636)      12.1473
9    -936.75749 -504.47714 457.22101 -915.16430 -695.58937 -862.94860       (-479.536,-47.256) (-457.943,-238.368) (-457.221,-1320.170)      13.6657
10    -936.29141 -504.42970 456.28885 -914.27958 -695.12329 -863.41468       (-480.003,-48.141) (-457.991,-238.834) (-456.289,-1319.704)      15.1841
11    -935.82533 -504.38227 455.35670 -913.39487 -694.65721 -863.88075       (-480.469,-49.026) (-458.038,-239.301) (-455.357,-1319.237)      16.7025
12    -935.35926 -504.33483 454.42455 -912.51015 -694.19114 -864.34683       (-480.935,-49.910) (-458.086,-239.767) (-454.425,-1318.771)      18.2209
13    -934.89318 -504.28740 453.49240 -911.62543 -693.72506 -864.81291       (-481.401,-50.795) (-458.133,-240.233) (-453.492,-1318.305)      19.7393
14    -934.42710 -504.23996 452.56024 -910.74071 -693.25898 -865.27898       (-481.867,-51.680) (-458.180,-240.699) (-452.560,-1317.839)      21.2577
15    -933.96103 -504.19253 451.62809 -909.85599 -692.79291 -865.74506       (-482.333,-52.564) (-458.228,-241.165) (-451.628,-1317.373)      22.7761
16    -933.49495 -504.14509 450.69594 -908.97128 -692.32683 -866.21114       (-482.799,-53.449) (-458.275,-241.631) (-450.696,-1316.907)      24.2945
17    -933.02887 -504.09766 449.76378 -908.08656 -691.86075 -866.67721       (-483.265,-54.334) (-458.323,-242.097) (-449.764,-1316.441)      25.813
18    -932.56280 -504.05022 448.83163 -907.20184 -691.39468 -867.14329       (-483.731,-55.219) (-458.370,-242.563) (-448.832,-1315.975)      27.3314
19    -932.09672 -504.00279 447.89948 -906.31712 -690.92860 -867.60937       (-484.197,-56.103) (-458.418,-243.029) (-447.899,-1315.509)      28.8498
20    -931.63064 -503.95535 446.96733 -905.43241 -690.46253 -868.07544       (-484.663,-56.988) (-458.465,-243.495) (-446.967,-1315.043)      30.3682
21    -931.16457 -503.90792 446.03517 -904.54769 -689.99645 -868.54152       (-485.129,-57.873) (-458.513,-243.961) (-446.035,-1314.577)      31.8866
