2BOUNDS_2018-03-07.14_50_28.764_.txt     Output is probe cell, reduced cell, NCDist distance between
78     -1.42061   3.38913 -10.20878 -41.92445   5.26811 -25.55951       (-30.292,-1.421) (-2.427,-0.548) (-2.514,-21.622)      10.9187
79     -1.44193   3.38260 -10.19958 -41.87919   5.25763 -25.55073       (-30.366,-1.442) (-2.374,-0.499) (-2.568,-21.669)      11.0239
80     -1.46325   3.37607 -10.19037 -41.83394   5.24715 -25.54196       (-30.441,-1.463) (-2.321,-0.450) (-2.623,-21.716)      11.1295
81     -1.48457   3.36954 -10.18116 -41.78868   5.23667 -25.53318       (-30.515,-1.485) (-2.268,-0.400) (-2.677,-21.763)      11.2356
82     -1.50590   3.36300 -10.17196 -41.74342   5.22619 -25.52441       (-30.589,-1.506) (-2.214,-0.351) (-2.731,-21.810)      11.3421
83     -1.52722   3.35647 -10.16275 -41.69816   5.21571 -25.51563       (-30.663,-1.527) (-2.161,-0.302) (-2.786,-21.857)      11.4491
84     -1.54854   3.34994 -10.15354 -41.65291   5.20523 -25.50685       (-30.737,-1.549) (-2.108,-0.253) (-2.840,-21.904)      11.5565
85     -1.56986   3.34341 -10.14434 -41.60765   5.19475 -25.49808       (-30.811,-1.570) (-2.055,-0.204) (-2.895,-21.951)      11.6643
86     -1.59118   3.33687 -10.13513 -41.56239   5.18427 -25.48930       (-30.885,-1.591) (-2.002,-0.155) (-2.949,-21.998)      11.7658
87     -1.61250   3.33034 -10.12592 -41.51714   5.17379 -25.48053       (-30.959,-1.613) (-1.949,-0.105) (-3.003,-22.045)      11.8672
88     -1.63383   3.32381 -10.11671 -41.47188   5.16331 -25.47175       (-31.033,-1.634) (-1.896,-0.056) (-3.058,-22.092)      11.944
89     -1.65515   3.31728 -10.10751 -41.42662   5.15283 -25.46297       (-31.107,-1.655) (-1.843,-0.007) (-3.112,-22.139)      12.0099
90     -1.67647   3.31074 -10.09830 -41.38136   5.14235 -25.45420       (-3.124,-1.634) (-1.832,-0.042) (-31.139,-22.143)      11.6611
91     -1.69779   3.30421 -10.08909 -41.33611   5.13187 -25.44542       (-3.130,-1.606) (-1.828,-0.091) (-31.164,-22.141)      11.67
92     -1.71911   3.29768 -10.07989 -41.29085   5.12139 -25.43664       (-3.135,-1.579) (-1.824,-0.141) (-31.189,-22.139)      11.6791
93     -1.74044   3.29115 -10.07068 -41.24559   5.11091 -25.42787       (-3.140,-1.551) (-1.820,-0.190) (-31.213,-22.137)      11.6886
94     -1.76176   3.28461 -10.06147 -41.20033   5.10043 -25.41909       (-3.145,-1.523) (-1.816,-0.239) (-31.238,-22.134)      11.6984
95     -1.78308   3.27808 -10.05226 -41.15508   5.08995 -25.41032       (-3.150,-1.495) (-1.812,-0.288) (-31.263,-22.132)      11.7085
96     -1.80440   3.27155 -10.04306 -41.10982   5.07947 -25.40154       (-3.156,-1.467) (-1.808,-0.337) (-31.288,-22.130)      11.719
97     -1.82572   3.26502 -10.03385 -41.06456   5.06899 -25.39276       (-3.161,-1.439) (-1.804,-0.386) (-31.313,-22.128)      11.7297
98     -1.84704   3.25848 -10.02464 -41.01931   5.05851 -25.38399       (-3.166,-1.411) (-1.800,-0.436) (-31.338,-22.126)      11.7408
99     -1.86837   3.25195 -10.01544 -40.97405   5.04803 -25.37521       (-3.171,-1.384) (-1.796,-0.485) (-31.363,-22.123)      11.7522
100     -1.88969   3.24542 -10.00623 -40.92879   5.03755 -25.36644       (-3.177,-1.356) (-1.792,-0.534) (-31.388,-22.121)      11.7639
101     -1.91101   3.23889  -9.99702 -40.88353   5.02707 -25.35766       (-3.182,-1.328) (-1.788,-0.583) (-31.413,-22.119)      11.7759
102     -1.93233   3.23235  -9.98782 -40.83828   5.01659 -25.34888       (-3.187,-1.300) (-1.784,-0.632) (-31.437,-22.117)      11.7883
103     -1.95365   3.22582  -9.97861 -40.79302   5.00612 -25.34011       (-3.192,-1.272) (-1.780,-0.681) (-31.462,-22.114)      11.801
104     -1.97498   3.21929  -9.96940 -40.74776   4.99564 -25.33133       (-3.197,-1.244) (-1.776,-0.731) (-31.487,-22.112)      11.8139
105     -1.99630   3.21276  -9.96019 -40.70250   4.98516 -25.32256       (-3.203,-1.216) (-1.772,-0.780) (-31.512,-22.110)      11.8272
106     -2.01762   3.20622  -9.95099 -40.65725   4.97468 -25.31378       (-3.208,-1.189) (-1.768,-0.829) (-31.537,-22.108)      11.8408
107     -2.03894   3.19969  -9.94178 -40.61199   4.96420 -25.30500       (-3.213,-1.161) (-1.765,-0.878) (-31.562,-22.105)      11.8547
108     -2.06026   3.19316  -9.93257 -40.56673   4.95372 -25.29623       (-3.218,-1.133) (-1.761,-0.927) (-31.587,-22.103)      11.8689
109     -2.08158   3.18663  -9.92337 -40.52147   4.94324 -25.28745       (-3.224,-1.105) (-1.757,-0.977) (-31.612,-22.101)      11.8835
110     -2.10291   3.18009  -9.91416 -40.47622   4.93276 -25.27868       (-3.229,-1.077) (-1.753,-1.026) (-31.636,-22.099)      11.8983
111     -2.12423   3.17356  -9.90495 -40.43096   4.92228 -25.26990       (-3.234,-1.049) (-1.749,-1.075) (-31.661,-22.096)      11.9134
112     -2.14555   3.16703  -9.89574 -40.38570   4.91180 -25.26112       (-3.239,-1.021) (-1.745,-1.124) (-31.686,-22.094)      11.9289
113     -2.16687   3.16050  -9.88654 -40.34045   4.90132 -25.25235       (-3.244,-0.994) (-1.741,-1.173) (-31.711,-22.092)      11.9446
114     -2.18819   3.15396  -9.87733 -40.29519   4.89084 -25.24357       (-3.250,-0.966) (-1.737,-1.222) (-31.736,-22.090)      11.9607
115     -2.20952   3.14743  -9.86812 -40.24993   4.88036 -25.23479       (-3.255,-0.938) (-1.733,-1.272) (-31.761,-22.087)      11.977
116     -2.23084   3.14090  -9.85892 -40.20467   4.86988 -25.22602       (-3.260,-0.910) (-1.729,-1.321) (-31.786,-22.085)      11.9937
117     -2.25216   3.13437  -9.84971 -40.15942   4.85940 -25.21724       (-3.265,-0.882) (-1.725,-1.370) (-31.811,-22.083)      12.0106
118     -2.27348   3.12783  -9.84050 -40.11416   4.84892 -25.20847       (-3.270,-0.854) (-1.721,-1.419) (-31.835,-22.081)      12.0279
119     -2.29480   3.12130  -9.83130 -40.06890   4.83844 -25.19969       (-3.276,-0.826) (-1.717,-1.468) (-31.860,-22.078)      12.0454
120     -2.31612   3.11477  -9.82209 -40.02364   4.82796 -25.19091       (-3.281,-0.799) (-1.713,-1.517) (-31.885,-22.076)      12.0632
121     -2.33745   3.10824  -9.81288 -39.97839   4.81748 -25.18214       (-3.286,-0.771) (-1.709,-1.567) (-31.910,-22.074)      12.0814
122     -2.35877   3.10170  -9.80367 -39.93313   4.80700 -25.17336       (-3.291,-0.743) (-1.705,-1.616) (-31.935,-22.072)      12.0998
123     -2.38009   3.09517  -9.79447 -39.88787   4.79652 -25.16459       (-3.297,-0.715) (-1.701,-1.665) (-31.960,-22.069)      12.1185
124     -2.40141   3.08864  -9.78526 -39.84262   4.78604 -25.15581       (-3.302,-0.687) (-1.697,-1.714) (-31.985,-22.067)      12.1375
125     -2.42273   3.08210  -9.77605 -39.79736   4.77556 -25.14703       (-3.307,-0.659) (-1.693,-1.763) (-32.010,-22.065)      12.1568
126     -2.44406   3.07557  -9.76685 -39.75210   4.76508 -25.13826       (-3.312,-0.632) (-1.690,-1.813) (-32.034,-22.063)      12.1763
127     -2.46538   3.06904  -9.75764 -39.70684   4.75460 -25.12948       (-3.317,-0.604) (-1.686,-1.862) (-32.059,-22.060)      12.1962
128     -2.48670   3.06251  -9.74843 -39.66159   4.74412 -25.12071       (-3.323,-0.576) (-1.682,-1.911) (-32.084,-22.058)      12.2163
129     -2.50802   3.05597  -9.73923 -39.61633   4.73364 -25.11193       (-3.328,-0.548) (-1.678,-1.960) (-32.109,-22.056)      12.2368
130     -2.52934   3.04944  -9.73002 -39.57107   4.72316 -25.10315       (-3.333,-0.520) (-1.674,-2.009) (-32.134,-22.054)      12.2575
131     -2.55066   3.04291  -9.72081 -39.52581   4.71268 -25.09438       (-3.338,-0.492) (-1.670,-2.058) (-32.159,-22.051)      12.2725
132     -2.57199   3.03638  -9.71160 -39.48056   4.70221 -25.08560       (-3.344,-0.464) (-1.666,-2.108) (-32.184,-22.049)      12.2836
133     -2.59331   3.02984  -9.70240 -39.43530   4.69173 -25.07683       (-3.349,-0.437) (-1.662,-2.157) (-32.209,-22.047)      12.2951
134     -2.61463   3.02331  -9.69319 -39.39004   4.68125 -25.06805       (-3.354,-0.409) (-1.658,-2.206) (-32.233,-22.045)      12.3068
135     -2.63595   3.01678  -9.68398 -39.34479   4.67077 -25.05927       (-3.359,-0.381) (-1.654,-2.255) (-32.258,-22.042)      12.3189
136     -2.65727   3.01025  -9.67478 -39.29953   4.66029 -25.05050       (-3.364,-0.353) (-1.650,-2.304) (-32.283,-22.040)      12.3313
137     -2.67859   3.00371  -9.66557 -39.25427   4.64981 -25.04172       (-3.370,-0.325) (-1.646,-2.353) (-32.308,-22.038)      12.3439
138     -2.69992   2.99718  -9.65636 -39.20901   4.63933 -25.03294       (-3.375,-0.297) (-1.642,-2.403) (-32.333,-22.036)      12.3569
139     -2.72124   2.99065  -9.64715 -39.16376   4.62885 -25.02417       (-3.380,-0.269) (-1.638,-2.452) (-32.358,-22.034)      12.3702
140     -2.74256   2.98412  -9.63795 -39.11850   4.61837 -25.01539       (-3.385,-0.242) (-1.634,-2.501) (-32.383,-22.031)      12.3837
141     -2.76388   2.97758  -9.62874 -39.07324   4.60789 -25.00662       (-3.391,-0.214) (-1.630,-2.550) (-32.408,-22.029)      12.3976
142     -2.78520   2.97105  -9.61953 -39.02798   4.59741 -24.99784       (-3.396,-0.186) (-1.626,-2.599) (-32.433,-22.027)      12.4117
143     -2.80653   2.96452  -9.61033 -38.98273   4.58693 -24.98906       (-3.401,-0.158) (-1.622,-2.649) (-32.457,-22.025)      12.4262
144     -2.82785   2.95799  -9.60112 -38.93747   4.57645 -24.98029       (-3.406,-0.130) (-1.618,-2.698) (-32.482,-22.022)      12.4409
145     -2.84917   2.95145  -9.59191 -38.89221   4.56597 -24.97151       (-3.411,-0.102) (-1.615,-2.747) (-32.507,-22.020)      12.456
146     -2.87049   2.94492  -9.58271 -38.84696   4.55549 -24.96274       (-3.417,-0.074) (-1.611,-2.796) (-32.532,-22.018)      12.4713
147     -2.89181   2.93839  -9.57350 -38.80170   4.54501 -24.95396       (-3.422,-0.047) (-1.607,-2.845) (-32.557,-22.016)      12.4869
148     -2.91313   2.93186  -9.56429 -38.75644   4.53453 -24.94518       (-3.427,-0.019) (-1.603,-2.894) (-32.582,-22.013)      12.5028
149     -2.93446   2.92532  -9.55508 -38.71118   4.52405 -24.93641       (-3.441,-0.009) (-32.598,-2.934) (-1.590,-22.002)      12.509
150     -2.95578   2.91879  -9.54588 -38.66593   4.51357 -24.92763       (-3.475,-0.037) (-32.595,-2.956) (-1.558,-21.972)      12.4951
151     -2.97710   2.91226  -9.53667 -38.62067   4.50309 -24.91886       (-3.508,-0.065) (-32.592,-2.977) (-1.526,-21.942)      12.4814
152     -2.99842   2.90573  -9.52746 -38.57541   4.49261 -24.91008       (-3.541,-0.093) (-32.589,-2.998) (-1.494,-21.912)      12.4681
153     -3.01974   2.89919  -9.51826 -38.53015   4.48213 -24.90130       (-3.574,-0.121) (-32.586,-3.020) (-1.462,-21.882)      12.4552
154     -3.04107   2.89266  -9.50905 -38.48490   4.47165 -24.89253       (-3.607,-0.148) (-32.583,-3.041) (-1.431,-21.851)      12.4425
155     -3.06239   2.88613  -9.49984 -38.43964   4.46117 -24.88375       (-3.640,-0.176) (-32.580,-3.062) (-1.399,-21.821)      12.4302
156     -3.08371   2.87960  -9.49063 -38.39438   4.45069 -24.87498       (-3.673,-0.204) (-32.577,-3.084) (-1.367,-21.791)      12.4182
157     -3.10503   2.87306  -9.48143 -38.34913   4.44021 -24.86620       (-3.706,-0.232) (-32.574,-3.105) (-1.335,-21.761)      12.4065
158     -3.12635   2.86653  -9.47222 -38.30387   4.42973 -24.85742       (-3.739,-0.260) (-32.571,-3.126) (-1.303,-21.731)      12.3952
159     -3.14767   2.86000  -9.46301 -38.25861   4.41925 -24.84865       (-3.772,-0.288) (-32.568,-3.148) (-1.272,-21.701)      12.3842
160     -3.16900   2.85347  -9.45381 -38.21335   4.40877 -24.83987       (-3.805,-0.316) (-32.565,-3.169) (-1.240,-21.671)      12.3736
161     -3.19032   2.84693  -9.44460 -38.16810   4.39830 -24.83109       (-3.838,-0.343) (-32.562,-3.190) (-1.208,-21.641)      12.3632
162     -3.21164   2.84040  -9.43539 -38.12284   4.38782 -24.82232       (-3.871,-0.371) (-32.559,-3.212) (-1.176,-21.611)      12.3533
163     -3.23296   2.83387  -9.42619 -38.07758   4.37734 -24.81354       (-3.904,-0.399) (-32.556,-3.233) (-1.144,-21.581)      12.3436
164     -3.25428   2.82734  -9.41698 -38.03232   4.36686 -24.80477       (-3.938,-0.427) (-32.553,-3.254) (-1.113,-21.550)      12.3343
165     -3.27561   2.82080  -9.40777 -37.98707   4.35638 -24.79599       (-3.971,-0.455) (-32.550,-3.276) (-1.081,-21.520)      12.3253
166     -3.29693   2.81427  -9.39856 -37.94181   4.34590 -24.78721       (-4.004,-0.483) (-32.547,-3.297) (-1.049,-21.490)      12.3167
167     -3.31825   2.80774  -9.38936 -37.89655   4.33542 -24.77844       (-4.037,-0.511) (-32.544,-3.318) (-1.017,-21.460)      12.3084
168     -3.33957   2.80121  -9.38015 -37.85130   4.32494 -24.76966       (-4.070,-0.538) (-32.541,-3.340) (-0.985,-21.430)      12.3004
169     -3.36089   2.79467  -9.37094 -37.80604   4.31446 -24.76089       (-4.103,-0.566) (-32.538,-3.361) (-0.954,-21.400)      12.2928
170     -3.38221   2.78814  -9.36174 -37.76078   4.30398 -24.75211       (-4.136,-0.594) (-32.535,-3.382) (-0.922,-21.370)      12.2855
171     -3.40354   2.78161  -9.35253 -37.71552   4.29350 -24.74333       (-4.169,-0.622) (-32.532,-3.404) (-0.890,-21.340)      12.2786
172     -3.42486   2.77508  -9.34332 -37.67027   4.28302 -24.73456       (-4.202,-0.650) (-32.529,-3.425) (-0.858,-21.310)      12.272
173     -3.44618   2.76854  -9.33411 -37.62501   4.27254 -24.72578       (-4.235,-0.678) (-32.526,-3.446) (-0.826,-21.280)      12.2657
174     -3.46750   2.76201  -9.32491 -37.57975   4.26206 -24.71701       (-4.268,-0.705) (-32.523,-3.468) (-0.795,-21.250)      12.2598
175     -3.48882   2.75548  -9.31570 -37.53449   4.25158 -24.70823       (-4.301,-0.733) (-32.520,-3.489) (-0.763,-21.219)      12.2543
176     -3.51015   2.74894  -9.30649 -37.48924   4.24110 -24.69945       (-4.334,-0.761) (-32.517,-3.510) (-0.731,-21.189)      12.249
177     -3.53147   2.74241  -9.29729 -37.44398   4.23062 -24.69068       (-4.368,-0.789) (-32.514,-3.531) (-0.699,-21.159)      12.2442
178     -3.55279   2.73588  -9.28808 -37.39872   4.22014 -24.68190       (-4.401,-0.817) (-32.511,-3.553) (-0.667,-21.129)      12.2396
179     -3.57411   2.72935  -9.27887 -37.35346   4.20966 -24.67313       (-4.434,-0.845) (-32.508,-3.574) (-0.636,-21.099)      12.2354
180     -3.59543   2.72281  -9.26967 -37.30821   4.19918 -24.66435       (-4.467,-0.873) (-32.505,-3.595) (-0.604,-21.069)      12.2316
181     -3.61675   2.71628  -9.26046 -37.26295   4.18870 -24.65557       (-4.500,-0.900) (-32.502,-3.617) (-0.572,-21.039)      12.2281
182     -3.63808   2.70975  -9.25125 -37.21769   4.17822 -24.64680       (-4.533,-0.928) (-32.499,-3.638) (-0.540,-21.009)      12.225
183     -3.65940   2.70322  -9.24204 -37.17244   4.16774 -24.63802       (-4.566,-0.956) (-32.496,-3.659) (-0.508,-20.979)      12.2222
184     -3.68072   2.69668  -9.23284 -37.12718   4.15726 -24.62924       (-4.599,-0.984) (-32.493,-3.681) (-0.477,-20.949)      12.2197
