Fol_2018-02-25.13_34_43.32_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -23.35866 -691.05907 -655.65336 557.90776 -575.92108 -577.80260       (-581.266,-557.908) (-97.746,-18.013) (-133.151,-19.895)      2.27374e-13
1    -23.91712 -690.46517 -655.13033 556.79083 -575.36262 -577.24413       (-580.708,-556.791) (-98.339,-18.572) (-133.674,-20.453)      1.67615
2    -24.47559 -689.87126 -654.60731 555.67390 -574.80415 -576.68566       (-580.149,-555.674) (-98.933,-19.130) (-134.197,-21.012)      3.3523
3    -25.03406 -689.27735 -654.08428 554.55697 -574.24569 -576.12720       (-579.591,-554.557) (-99.527,-19.689) (-134.720,-21.570)      5.02844
4    -25.59252 -688.68345 -653.56126 553.44003 -573.68722 -575.56873       (-579.033,-553.440) (-100.121,-20.247) (-135.243,-22.129)      6.70459
5    -26.15099 -688.08954 -653.03823 552.32310 -573.12875 -575.01026       (-578.474,-552.323) (-100.715,-20.806) (-135.766,-22.687)      8.38074
6    -26.70946 -687.49563 -652.51521 551.20617 -572.57029 -574.45180       (-577.916,-551.206) (-101.309,-21.364) (-136.289,-23.246)      10.0569
7    -27.26792 -686.90172 -651.99218 550.08924 -572.01182 -573.89333       (-577.357,-550.089) (-101.903,-21.923) (-136.812,-23.804)      11.733
8    -27.82639 -686.30782 -651.46916 548.97230 -571.45335 -573.33487       (-576.799,-548.972) (-102.497,-22.481) (-137.336,-24.363)      13.4092
9    -28.38485 -685.71391 -650.94613 547.85537 -570.89489 -572.77640       (-576.240,-547.855) (-103.091,-23.040) (-137.859,-24.921)      15.0853
10    -28.94332 -685.12000 -650.42310 546.73844 -570.33642 -572.21793       (-575.682,-546.738) (-103.685,-23.598) (-138.382,-25.479)      16.7615
11    -29.50179 -684.52609 -649.90008 545.62151 -569.77796 -571.65947       (-575.123,-545.622) (-104.279,-24.156) (-138.905,-26.038)      18.4376
12    -30.06025 -683.93219 -649.37705 544.50457 -569.21949 -571.10100       (-574.565,-544.505) (-104.872,-24.715) (-139.428,-26.596)      20.1138
13    -30.61872 -683.33828 -648.85403 543.38764 -568.66102 -570.54253       (-574.006,-543.388) (-105.466,-25.273) (-139.951,-27.155)      21.7899
14    -31.17719 -682.74437 -648.33100 542.27071 -568.10256 -569.98407       (-573.448,-542.271) (-106.060,-25.832) (-140.474,-27.713)      23.4661
15    -31.73565 -682.15046 -647.80798 541.15378 -567.54409 -569.42560       (-572.889,-541.154) (-106.654,-26.390) (-140.997,-28.272)      25.1422
16    -32.29412 -681.55656 -647.28495 540.03684 -566.98562 -568.86714       (-572.331,-540.037) (-107.248,-26.949) (-141.520,-28.830)      26.8184
17    -32.85258 -680.96265 -646.76193 538.91991 -566.42716 -568.30867       (-571.772,-538.920) (-107.842,-27.507) (-142.043,-29.389)      28.4945
18    -33.41105 -680.36874 -646.23890 537.80298 -565.86869 -567.75020       (-571.214,-537.803) (-108.436,-28.066) (-142.566,-29.947)      30.1707
19    -33.96952 -679.77483 -645.71588 536.68605 -565.31023 -567.19174       (-570.656,-536.686) (-109.030,-28.624) (-143.089,-30.506)      31.8468
