Fol_2018-03-05.14_05_18.710_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -18.01201   0.40163   7.80414 -58.84878 -72.38115   9.72226       (-0.402,-31.250) (-41.634,-2.236) (-5.251,-8.607)      3.69636e-14
1    -17.99438   0.35955   7.79107 -58.82115 -72.31094   9.70391       (-0.360,-31.618) (-41.801,-2.133) (-5.439,-8.510)      0.469097
2    -17.97675   0.31747   7.77800 -58.79352 -72.24072   9.68556       (-0.317,-31.985) (-41.968,-2.029) (-5.627,-8.413)      0.938193
3    -17.95912   0.27540   7.76494 -58.76590 -72.17050   9.66721       (-0.275,-32.352) (-42.134,-1.926) (-5.815,-8.316)      1.40729
4    -17.94149   0.23332   7.75187 -58.73827 -72.10029   9.64886       (-0.233,-32.720) (-42.301,-1.823) (-6.003,-8.219)      1.87639
5    -17.92387   0.19124   7.73880 -58.71065 -72.03007   9.63052       (-0.191,-33.087) (-42.468,-1.720) (-6.191,-8.121)      2.34548
6    -17.90624   0.14916   7.72573 -58.68302 -71.95986   9.61217       (-0.149,-33.455) (-42.635,-1.616) (-6.379,-8.024)      2.81458
7    -17.88861   0.10708   7.71266 -58.65539 -71.88964   9.59382       (-0.107,-33.822) (-42.802,-1.513) (-6.567,-7.927)      3.28368
8    -17.87098   0.06501   7.69960 -58.62777 -71.81943   9.57547       (-0.065,-34.189) (-42.969,-1.410) (-6.756,-7.830)      3.75277
9    -17.85335   0.02293   7.68653 -58.60014 -71.74921   9.55712       (-0.023,-34.557) (-43.135,-1.307) (-6.944,-7.732)      4.22187
10    -17.83573  -0.01915   7.67346 -58.57251 -71.67900   9.53878       (-0.019,-34.943) (-43.283,-7.113) (-1.184,-7.616)      4.69984
11    -17.81810  -0.06123   7.66039 -58.54489 -71.60878   9.52043       (-0.061,-35.353) (-43.408,-7.259) (-1.039,-7.477)      5.18958
12    -17.80047  -0.10330   7.64733 -58.51726 -71.53856   9.50208       (-0.103,-35.762) (-43.533,-7.405) (-0.894,-7.337)      5.68055
13    -17.78284  -0.14538   7.63426 -58.48964 -71.46835   9.48373       (-0.145,-36.172) (-43.657,-7.551) (-0.748,-7.198)      6.17245
14    -17.76521  -0.18746   7.62119 -58.46201 -71.39813   9.46538       (-0.187,-36.581) (-43.782,-7.697) (-0.603,-7.059)      6.66508
15    -17.74759  -0.22954   7.60812 -58.43438 -71.32792   9.44704       (-0.230,-36.990) (-43.907,-7.843) (-0.458,-6.920)      7.15829
16    -17.72996  -0.27161   7.59505 -58.40676 -71.25770   9.42869       (-0.272,-37.400) (-44.031,-7.989) (-0.313,-6.780)      7.65196
17    -17.71233  -0.31369   7.58199 -58.37913 -71.18749   9.41034       (-0.314,-37.809) (-44.156,-8.135) (-0.167,-6.641)      8.14602
