Fol_2018-02-25.13_34_19.7_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -385.97698 168.11387 -287.16189 -394.85232 115.46303 -195.75413       (-27.640,-226.738) (-168.114,-52.651) (-119.048,-217.863)      0
1    -385.80870 167.77731 -287.10141 -394.57624 115.29474 -195.58585       (-27.809,-226.799) (-167.777,-52.483) (-119.324,-218.031)      0.527362
2    -385.64042 167.44074 -287.04093 -394.30016 115.12646 -195.41757       (-27.977,-226.859) (-167.441,-52.314) (-119.600,-218.200)      1.05472
3    -385.47214 167.10418 -286.98044 -394.02408 114.95818 -195.24929       (-28.145,-226.920) (-167.104,-52.146) (-119.876,-218.368)      1.58209
4    -385.30385 166.76761 -286.91996 -393.74800 114.78990 -195.08100       (-28.313,-226.980) (-166.768,-51.978) (-120.152,-218.536)      2.10945
5    -385.13557 166.43105 -286.85947 -393.47192 114.62162 -194.91272       (-28.482,-227.041) (-166.431,-51.809) (-120.428,-218.705)      2.63681
6    -384.96729 166.09448 -286.79899 -393.19584 114.45333 -194.74444       (-28.650,-227.101) (-166.094,-51.641) (-120.705,-218.873)      3.16417
7    -384.79901 165.75792 -286.73851 -392.91976 114.28505 -194.57616       (-28.818,-227.162) (-165.758,-51.473) (-120.981,-219.041)      3.69154
8    -384.63073 165.42136 -286.67802 -392.64367 114.11677 -194.40788       (-28.987,-227.222) (-165.421,-51.305) (-121.257,-219.209)      4.2189
9    -384.46244 165.08479 -286.61754 -392.36759 113.94849 -194.23959       (-29.155,-227.283) (-165.085,-51.136) (-121.533,-219.378)      4.74626
10    -384.29416 164.74823 -286.55705 -392.09151 113.78020 -194.07131       (-29.323,-227.343) (-164.748,-50.968) (-121.809,-219.546)      5.27362
11    -384.12588 164.41166 -286.49657 -391.81543 113.61192 -193.90303       (-29.491,-227.404) (-164.412,-50.800) (-122.085,-219.714)      5.80098
12    -383.95760 164.07510 -286.43609 -391.53935 113.44364 -193.73475       (-29.660,-227.464) (-164.075,-50.631) (-122.361,-219.882)      6.32835
13    -383.78931 163.73853 -286.37560 -391.26327 113.27536 -193.56647       (-29.828,-227.525) (-163.739,-50.463) (-122.637,-220.051)      6.85571
14    -383.62103 163.40197 -286.31512 -390.98719 113.10708 -193.39818       (-29.996,-227.585) (-163.402,-50.295) (-122.913,-220.219)      7.38307
15    -383.45275 163.06541 -286.25464 -390.71111 112.93879 -193.22990       (-30.164,-227.646) (-163.065,-50.127) (-123.189,-220.387)      7.91043
16    -383.28447 162.72884 -286.19415 -390.43503 112.77051 -193.06162       (-30.333,-227.706) (-162.729,-49.958) (-123.465,-220.556)      8.43779
17    -383.11619 162.39228 -286.13367 -390.15895 112.60223 -192.89334       (-30.501,-227.767) (-162.392,-49.790) (-123.741,-220.724)      8.96516
18    -382.94790 162.05571 -286.07318 -389.88287 112.43395 -192.72505       (-30.669,-227.827) (-162.056,-49.622) (-124.017,-220.892)      9.49252
19    -382.77962 161.71915 -286.01270 -389.60679 112.26567 -192.55677       (-30.838,-227.888) (-161.719,-49.453) (-124.294,-221.060)      10.0199
20    -382.61134 161.38258 -285.95222 -389.33071 112.09738 -192.38849       (-31.006,-227.948) (-161.383,-49.285) (-124.570,-221.229)      10.5472
21    -382.44306 161.04602 -285.89173 -389.05463 111.92910 -192.22021       (-31.174,-228.009) (-161.046,-49.117) (-124.846,-221.397)      11.0746
22    -382.27478 160.70946 -285.83125 -388.77855 111.76082 -192.05193       (-31.342,-228.069) (-160.709,-48.949) (-125.122,-221.565)      11.602
23    -382.10649 160.37289 -285.77076 -388.50247 111.59254 -191.88364       (-31.511,-228.130) (-160.373,-48.780) (-125.398,-221.734)      12.1293
24    -381.93821 160.03633 -285.71028 -388.22639 111.42425 -191.71536       (-31.679,-228.190) (-160.036,-48.612) (-125.674,-221.902)      12.6567
25    -381.76993 159.69976 -285.64980 -387.95031 111.25597 -191.54708       (-31.847,-228.251) (-159.700,-48.444) (-125.950,-222.070)      13.1841
26    -381.60165 159.36320 -285.58931 -387.67423 111.08769 -191.37880       (-32.016,-228.311) (-159.363,-48.276) (-126.226,-222.238)      13.7114
27    -381.43336 159.02663 -285.52883 -387.39815 110.91941 -191.21052       (-32.184,-228.372) (-159.027,-48.107) (-126.502,-222.407)      14.2388
28    -381.26508 158.69007 -285.46834 -387.12207 110.75113 -191.04223       (-32.352,-228.432) (-158.690,-47.939) (-126.778,-222.575)      14.7661
29    -381.09680 158.35351 -285.40786 -386.84599 110.58284 -190.87395       (-32.520,-228.492) (-158.354,-47.771) (-127.054,-222.743)      15.2935
30    -380.92852 158.01694 -285.34738 -386.56991 110.41456 -190.70567       (-32.689,-228.553) (-158.017,-47.602) (-127.330,-222.912)      15.8209
31    -380.76024 157.68038 -285.28689 -386.29383 110.24628 -190.53739       (-32.857,-228.613) (-157.680,-47.434) (-127.607,-223.080)      16.3482
32    -380.59195 157.34381 -285.22641 -386.01775 110.07800 -190.36910       (-33.025,-228.674) (-157.344,-47.266) (-127.883,-223.248)      16.8756
33    -380.42367 157.00725 -285.16592 -385.74167 109.90972 -190.20082       (-33.194,-228.734) (-157.007,-47.098) (-128.159,-223.416)      17.403
34    -380.25539 156.67068 -285.10544 -385.46559 109.74143 -190.03254       (-33.362,-228.795) (-156.671,-46.929) (-128.435,-223.585)      17.9303
35    -380.08711 156.33412 -285.04496 -385.18950 109.57315 -189.86426       (-33.530,-228.855) (-156.334,-46.761) (-128.711,-223.753)      18.4577
36    -379.91883 155.99756 -284.98447 -384.91342 109.40487 -189.69598       (-33.698,-228.916) (-155.998,-46.593) (-128.987,-223.921)      18.985
37    -379.75054 155.66099 -284.92399 -384.63734 109.23659 -189.52769       (-33.867,-228.976) (-155.661,-46.424) (-129.263,-224.090)      19.5124
38    -379.58226 155.32443 -284.86350 -384.36126 109.06830 -189.35941       (-34.035,-229.037) (-155.324,-46.256) (-129.539,-224.258)      20.0398
39    -379.41398 154.98786 -284.80302 -384.08518 108.90002 -189.19113       (-34.203,-229.097) (-154.988,-46.088) (-129.815,-224.426)      20.5671
40    -379.24570 154.65130 -284.74254 -383.80910 108.73174 -189.02285       (-34.372,-229.158) (-154.651,-45.920) (-130.091,-224.594)      21.0945
41    -379.07741 154.31473 -284.68205 -383.53302 108.56346 -188.85457       (-34.540,-229.218) (-154.315,-45.751) (-130.367,-224.763)      21.6218
42    -378.90913 153.97817 -284.62157 -383.25694 108.39518 -188.68628       (-34.708,-229.279) (-153.978,-45.583) (-130.643,-224.931)      22.1492
43    -378.74085 153.64160 -284.56109 -382.98086 108.22689 -188.51800       (-34.876,-229.339) (-153.642,-45.415) (-130.919,-225.099)      22.6766
44    -378.57257 153.30504 -284.50060 -382.70478 108.05861 -188.34972       (-35.045,-229.400) (-153.305,-45.246) (-131.196,-225.268)      23.2039
45    -378.40429 152.96848 -284.44012 -382.42870 107.89033 -188.18144       (-35.213,-229.460) (-152.968,-45.078) (-131.472,-225.436)      23.7313
46    -378.23600 152.63191 -284.37963 -382.15262 107.72205 -188.01315       (-35.381,-229.521) (-152.632,-44.910) (-131.748,-225.604)      24.2587
47    -378.06772 152.29535 -284.31915 -381.87654 107.55376 -187.84487       (-35.550,-229.581) (-152.295,-44.742) (-132.024,-225.772)      24.786
48    -377.89944 151.95878 -284.25867 -381.60046 107.38548 -187.67659       (-35.718,-229.642) (-151.959,-44.573) (-132.300,-225.941)      25.3134
49    -377.73116 151.62222 -284.19818 -381.32438 107.21720 -187.50831       (-35.886,-229.702) (-151.622,-44.405) (-132.576,-226.109)      25.8407
50    -377.56288 151.28565 -284.13770 -381.04830 107.04892 -187.34003       (-36.054,-229.763) (-151.286,-44.237) (-132.852,-226.277)      26.3681
51    -377.39459 150.94909 -284.07721 -380.77222 106.88064 -187.17174       (-36.223,-229.823) (-150.949,-44.068) (-133.128,-226.446)      26.8955
52    -377.22631 150.61253 -284.01673 -380.49614 106.71235 -187.00346       (-36.391,-229.884) (-150.613,-43.900) (-133.404,-226.614)      27.4228
53    -377.05803 150.27596 -283.95625 -380.22006 106.54407 -186.83518       (-36.559,-229.944) (-150.276,-43.732) (-133.680,-226.782)      27.9502
54    -376.88975 149.93940 -283.89576 -379.94398 106.37579 -186.66690       (-36.727,-230.005) (-149.939,-43.564) (-133.956,-226.950)      28.4776
55    -376.72146 149.60283 -283.83528 -379.66790 106.20751 -186.49862       (-36.896,-230.065) (-149.603,-43.395) (-134.232,-227.119)      29.0049
56    -376.55318 149.26627 -283.77479 -379.39182 106.03923 -186.33033       (-37.064,-230.126) (-149.266,-43.227) (-134.509,-227.287)      29.5323
57    -376.38490 148.92970 -283.71431 -379.11574 105.87094 -186.16205       (-37.232,-230.186) (-148.930,-43.059) (-134.785,-227.455)      30.0596
58    -376.21662 148.59314 -283.65383 -378.83966 105.70266 -185.99377       (-37.401,-230.247) (-148.593,-42.890) (-135.061,-227.623)      30.587
59    -376.04834 148.25658 -283.59334 -378.56358 105.53438 -185.82549       (-37.569,-230.307) (-148.257,-42.722) (-135.337,-227.792)      31.1144
60    -375.88005 147.92001 -283.53286 -378.28750 105.36610 -185.65720       (-37.737,-230.367) (-147.920,-42.554) (-135.613,-227.960)      31.6417
61    -375.71177 147.58345 -283.47237 -378.01141 105.19781 -185.48892       (-37.905,-230.428) (-147.583,-42.386) (-135.889,-228.128)      32.1691
62    -375.54349 147.24688 -283.41189 -377.73533 105.02953 -185.32064       (-38.074,-230.488) (-147.247,-42.217) (-136.165,-228.297)      32.6965
63    -375.37521 146.91032 -283.35141 -377.45925 104.86125 -185.15236       (-38.242,-230.549) (-146.910,-42.049) (-136.441,-228.465)      33.2238
64    -375.20692 146.57375 -283.29092 -377.18317 104.69297 -184.98408       (-38.410,-230.609) (-146.574,-41.881) (-136.717,-228.633)      33.7512
65    -375.03864 146.23719 -283.23044 -376.90709 104.52469 -184.81579       (-38.579,-230.670) (-146.237,-41.713) (-136.993,-228.801)      34.2785
66    -374.87036 145.90063 -283.16995 -376.63101 104.35640 -184.64751       (-38.747,-230.730) (-145.901,-41.544) (-137.269,-228.970)      34.8059
67    -374.70208 145.56406 -283.10947 -376.35493 104.18812 -184.47923       (-38.915,-230.791) (-145.564,-41.376) (-137.545,-229.138)      35.3333
68    -374.53380 145.22750 -283.04899 -376.07885 104.01984 -184.31095       (-39.083,-230.851) (-145.227,-41.208) (-137.821,-229.306)      35.8606
69    -374.36551 144.89093 -282.98850 -375.80277 103.85156 -184.14267       (-39.252,-230.912) (-144.891,-41.039) (-138.098,-229.475)      36.388
70    -374.19723 144.55437 -282.92802 -375.52669 103.68328 -183.97438       (-39.420,-230.972) (-144.554,-40.871) (-138.374,-229.643)      36.9154
71    -374.02895 144.21780 -282.86754 -375.25061 103.51499 -183.80610       (-39.588,-231.033) (-144.218,-40.703) (-138.650,-229.811)      37.4427
72    -373.86067 143.88124 -282.80705 -374.97453 103.34671 -183.63782       (-39.757,-231.093) (-143.881,-40.535) (-138.926,-229.979)      37.9701
73    -373.69239 143.54468 -282.74657 -374.69845 103.17843 -183.46954       (-39.925,-231.154) (-143.545,-40.366) (-139.202,-230.148)      38.4974
74    -373.52410 143.20811 -282.68608 -374.42237 103.01015 -183.30125       (-40.093,-231.214) (-143.208,-40.198) (-139.478,-230.316)      39.0248
75    -373.35582 142.87155 -282.62560 -374.14629 102.84186 -183.13297       (-40.261,-231.275) (-142.872,-40.030) (-139.754,-230.484)      39.5522
76    -373.18754 142.53498 -282.56512 -373.87021 102.67358 -182.96469       (-40.430,-231.335) (-142.535,-39.861) (-140.030,-230.653)      40.0795
77    -373.01926 142.19842 -282.50463 -373.59413 102.50530 -182.79641       (-40.598,-231.396) (-142.198,-39.693) (-140.306,-230.821)      40.6069
78    -372.85097 141.86185 -282.44415 -373.31805 102.33702 -182.62813       (-40.766,-231.456) (-141.862,-39.525) (-140.582,-230.989)      41.1342
79    -372.68269 141.52529 -282.38366 -373.04197 102.16874 -182.45984       (-40.935,-231.517) (-141.525,-39.357) (-140.858,-231.157)      41.6616
80    -372.51441 141.18873 -282.32318 -372.76589 102.00045 -182.29156       (-41.103,-231.577) (-141.189,-39.188) (-141.134,-231.326)      42.189
81    -372.34613 140.85216 -282.26270 -372.48981 101.83217 -182.12328       (-41.271,-231.638) (-140.852,-39.020) (-141.411,-231.494)      42.7163
82    -372.17785 140.51560 -282.20221 -372.21373 101.66389 -181.95500       (-41.439,-231.698) (-140.516,-38.852) (-141.687,-231.662)      43.2437
83    -372.00956 140.17903 -282.14173 -371.93765 101.49561 -181.78671       (-41.608,-231.759) (-140.179,-38.683) (-141.963,-231.831)      43.7711
84    -371.84128 139.84247 -282.08124 -371.66157 101.32733 -181.61843       (-41.776,-231.819) (-139.842,-38.515) (-142.239,-231.999)      44.2984
85    -371.67300 139.50590 -282.02076 -371.38549 101.15904 -181.45015       (-41.944,-231.880) (-139.506,-38.347) (-142.515,-232.167)      44.8258
86    -371.50472 139.16934 -281.96028 -371.10941 100.99076 -181.28187       (-42.113,-231.940) (-139.169,-38.179) (-142.791,-232.335)      45.3531
87    -371.33644 138.83278 -281.89979 -370.83333 100.82248 -181.11359       (-42.281,-232.001) (-138.833,-38.010) (-143.067,-232.504)      45.8805
