2BOUNDS_2018-03-07.14_47_41.701_.txt     Output is probe cell, reduced cell, NCDist distance between
53    -64.29568 -45.51948   4.17699   2.96168  10.84796 -59.75089       (-35.093,-34.204) (-2.962,-37.207) (-1.215,-7.886)      4.37262
54    -64.26202 -45.47856   4.16764   2.91792  10.83585 -59.72199       (-35.132,-34.225) (-2.918,-37.173) (-1.250,-7.918)      4.45407
55    -64.22836 -45.43765   4.15828   2.87417  10.82374 -59.69310       (-35.171,-34.247) (-2.874,-37.138) (-1.284,-7.950)      4.53566
56    -64.19470 -45.39674   4.14893   2.83042  10.81163 -59.66420       (-35.211,-34.268) (-2.830,-37.104) (-1.319,-7.981)      4.61739
57    -64.16104 -45.35583   4.13958   2.78667  10.79952 -59.63530       (-35.250,-34.290) (-2.787,-37.070) (-1.353,-8.013)      4.69925
58    -64.12738 -45.31492   4.13022   2.74292  10.78741 -59.60641       (-35.289,-34.312) (-2.743,-37.035) (-1.387,-8.044)      4.78123
59    -64.09372 -45.27401   4.12087   2.69917  10.77530 -59.57751       (-35.328,-34.333) (-2.699,-37.001) (-1.422,-8.076)      4.86332
60    -64.06007 -45.23309   4.11151   2.65541  10.76319 -59.54861       (-35.367,-34.355) (-2.655,-36.966) (-1.456,-8.108)      4.94552
61    -64.02641 -45.19218   4.10216   2.61166  10.75108 -59.51972       (-35.406,-34.376) (-2.612,-36.932) (-1.490,-8.139)      5.02783
62    -63.99275 -45.15127   4.09280   2.56791  10.73897 -59.49082       (-35.445,-34.398) (-2.568,-36.897) (-1.525,-8.171)      5.11023
63    -63.95909 -45.11036   4.08345   2.52416  10.72686 -59.46192       (-35.484,-34.419) (-2.524,-36.863) (-1.559,-8.203)      5.19273
64    -63.92543 -45.06945   4.07409   2.48041  10.71475 -59.43303       (-35.523,-34.441) (-2.480,-36.828) (-1.594,-8.234)      5.27532
65    -63.89177 -45.02853   4.06474   2.43666  10.70264 -59.40413       (-35.562,-34.462) (-2.437,-36.794) (-1.628,-8.266)      5.35799
66    -63.85811 -44.98762   4.05538   2.39291  10.69053 -59.37523       (-35.601,-34.484) (-2.393,-36.759) (-1.662,-8.298)      5.44075
67    -63.82445 -44.94671   4.04603   2.34915  10.67842 -59.34634       (-35.640,-34.506) (-2.349,-36.725) (-1.697,-8.329)      5.52358
68    -63.79079 -44.90580   4.03667   2.30540  10.66631 -59.31744       (-35.679,-34.527) (-2.305,-36.690) (-1.731,-8.361)      5.60649
69    -63.75713 -44.86489   4.02732   2.26165  10.65420 -59.28854       (-35.718,-34.549) (-2.262,-36.656) (-1.766,-8.393)      5.68947
70    -63.72347 -44.82398   4.01796   2.21790  10.64209 -59.25965       (-35.758,-34.570) (-2.218,-36.621) (-1.800,-8.424)      5.77251
71    -63.68981 -44.78306   4.00861   2.17415  10.62998 -59.23075       (-35.797,-34.592) (-2.174,-36.587) (-1.834,-8.456)      5.85563
72    -63.65615 -44.74215   3.99925   2.13040  10.61788 -59.20185       (-35.836,-34.613) (-2.130,-36.552) (-1.869,-8.487)      5.9388
73    -63.62249 -44.70124   3.98990   2.08664  10.60577 -59.17296       (-35.875,-34.635) (-2.087,-36.518) (-1.903,-8.519)      6.02203
74    -63.58884 -44.66033   3.98054   2.04289  10.59366 -59.14406       (-35.914,-34.656) (-2.043,-36.483) (-1.938,-8.551)      6.10533
75    -63.55518 -44.61942   3.97119   1.99914  10.58155 -59.11516       (-35.953,-34.678) (-1.999,-36.449) (-1.972,-8.582)      6.18867
76    -63.52152 -44.57851   3.96183   1.95539  10.56944 -59.08627       (-35.992,-34.699) (-1.955,-36.414) (-2.006,-8.614)      6.27207
77    -63.48786 -44.53759   3.95248   1.91164  10.55733 -59.05737       (-36.031,-34.721) (-1.912,-36.380) (-2.041,-8.646)      6.28458
78    -63.45420 -44.49668   3.94312   1.86789  10.54522 -59.02847       (-36.070,-34.743) (-1.868,-36.345) (-2.075,-8.677)      6.2929
79    -63.42054 -44.45577   3.93377   1.82414  10.53311 -58.99958       (-36.109,-34.764) (-1.824,-36.311) (-2.110,-8.709)      6.30236
80    -63.38688 -44.41486   3.92441   1.78038  10.52100 -58.97068       (-36.148,-34.786) (-1.780,-36.276) (-2.144,-8.741)      6.31296
81    -63.35322 -44.37395   3.91506   1.73663  10.50889 -58.94178       (-36.187,-34.807) (-1.737,-36.242) (-2.178,-8.772)      6.32469
82    -63.31956 -44.33303   3.90570   1.69288  10.49678 -58.91289       (-36.226,-34.829) (-1.693,-36.207) (-2.213,-8.804)      6.33755
83    -63.28590 -44.29212   3.89635   1.64913  10.48467 -58.88399       (-36.266,-34.850) (-1.649,-36.173) (-2.247,-8.836)      6.35153
84    -63.25224 -44.25121   3.88699   1.60538  10.47256 -58.85510       (-36.305,-34.872) (-1.605,-36.139) (-2.282,-8.867)      6.36663
85    -63.21858 -44.21030   3.87764   1.56163  10.46045 -58.82620       (-36.344,-34.893) (-1.562,-36.104) (-2.316,-8.899)      6.38282
86    -63.18492 -44.16939   3.86828   1.51787  10.44834 -58.79730       (-36.383,-34.915) (-1.518,-36.070) (-2.350,-8.930)      6.40012
87    -63.15126 -44.12848   3.85893   1.47412  10.43623 -58.76841       (-36.422,-34.937) (-1.474,-36.035) (-2.385,-8.962)      6.4185
88    -63.11760 -44.08756   3.84957   1.43037  10.42412 -58.73951       (-36.461,-34.958) (-1.430,-36.001) (-2.419,-8.994)      6.43796
89    -63.08395 -44.04665   3.84022   1.38662  10.41201 -58.71061       (-36.500,-34.980) (-1.387,-35.966) (-2.454,-9.025)      6.45849
90    -63.05029 -44.00574   3.83086   1.34287  10.39990 -58.68172       (-36.539,-35.001) (-1.343,-35.932) (-2.488,-9.057)      6.48007
91    -63.01663 -43.96483   3.82151   1.29912  10.38779 -58.65282       (-36.578,-35.023) (-1.299,-35.897) (-2.522,-9.089)      6.50271
92    -62.98297 -43.92392   3.81215   1.25536  10.37568 -58.62392       (-36.617,-35.044) (-1.255,-35.863) (-2.557,-9.120)      6.52638
93    -62.94931 -43.88301   3.80280   1.21161  10.36357 -58.59503       (-36.656,-35.066) (-1.212,-35.828) (-2.591,-9.152)      6.55107
94    -62.91565 -43.84209   3.79344   1.16786  10.35146 -58.56613       (-36.695,-35.087) (-1.168,-35.794) (-2.626,-9.184)      6.57678
95    -62.88199 -43.80118   3.78409   1.12411  10.33936 -58.53723       (-36.734,-35.109) (-1.124,-35.759) (-2.660,-9.215)      6.6035
96    -62.84833 -43.76027   3.77473   1.08036  10.32725 -58.50834       (-36.773,-35.130) (-1.080,-35.725) (-2.694,-9.247)      6.6312
97    -62.81467 -43.71936   3.76538   1.03661  10.31514 -58.47944       (-36.813,-35.152) (-1.037,-35.690) (-2.729,-9.279)      6.65988
98    -62.78101 -43.67845   3.75602   0.99286  10.30303 -58.45054       (-36.852,-35.174) (-0.993,-35.656) (-2.763,-9.310)      6.68953
99    -62.74735 -43.63754   3.74667   0.94910  10.29092 -58.42165       (-36.891,-35.195) (-0.949,-35.621) (-2.798,-9.342)      6.72012
100    -62.71369 -43.59662   3.73731   0.90535  10.27881 -58.39275       (-36.930,-35.217) (-0.905,-35.587) (-2.832,-9.373)      6.75166
101    -62.68003 -43.55571   3.72796   0.86160  10.26670 -58.36385       (-36.969,-35.238) (-0.862,-35.552) (-2.866,-9.405)      6.78413
102    -62.64637 -43.51480   3.71860   0.81785  10.25459 -58.33496       (-37.008,-35.260) (-0.818,-35.518) (-2.901,-9.437)      6.8175
103    -62.61272 -43.47389   3.70925   0.77410  10.24248 -58.30606       (-37.047,-35.281) (-0.774,-35.483) (-2.935,-9.468)      6.85178
104    -62.57906 -43.43298   3.69989   0.73035  10.23037 -58.27716       (-37.086,-35.303) (-0.730,-35.449) (-2.970,-9.500)      6.88694
105    -62.54540 -43.39206   3.69054   0.68659  10.21826 -58.24827       (-37.125,-35.324) (-0.687,-35.414) (-3.004,-9.532)      6.92298
106    -62.51174 -43.35115   3.68118   0.64284  10.20615 -58.21937       (-37.164,-35.346) (-0.643,-35.380) (-3.038,-9.563)      6.95988
107    -62.47808 -43.31024   3.67183   0.59909  10.19404 -58.19047       (-37.203,-35.367) (-0.599,-35.345) (-3.073,-9.595)      6.99749
108    -62.44442 -43.26933   3.66247   0.55534  10.18193 -58.16158       (-37.242,-35.389) (-0.555,-35.311) (-3.107,-9.627)      7.03575
109    -62.41076 -43.22842   3.65312   0.51159  10.16982 -58.13268       (-37.281,-35.411) (-0.512,-35.276) (-3.142,-9.658)      7.07484
110    -62.37710 -43.18751   3.64376   0.46784  10.15771 -58.10378       (-37.321,-35.432) (-0.468,-35.242) (-3.176,-9.690)      7.11473
111    -62.34344 -43.14659   3.63441   0.42409  10.14560 -58.07489       (-37.360,-35.454) (-0.424,-35.208) (-3.210,-9.722)      7.15541
112    -62.30978 -43.10568   3.62505   0.38033  10.13349 -58.04599       (-37.399,-35.475) (-0.380,-35.173) (-3.245,-9.753)      7.19688
113    -62.27612 -43.06477   3.61570   0.33658  10.12138 -58.01709       (-37.438,-35.497) (-0.337,-35.139) (-3.279,-9.785)      7.23912
114    -62.24246 -43.02386   3.60634   0.29283  10.10927 -57.98820       (-37.477,-35.518) (-0.293,-35.104) (-3.314,-9.816)      7.28211
115    -62.20880 -42.98295   3.59699   0.24908  10.09716 -57.95930       (-37.516,-35.540) (-0.249,-35.070) (-3.348,-9.848)      7.32584
116    -62.17514 -42.94204   3.58763   0.20533  10.08505 -57.93040       (-37.555,-35.561) (-0.205,-35.035) (-3.382,-9.880)      7.3703
117    -62.14148 -42.90112   3.57828   0.16158  10.07294 -57.90151       (-37.594,-35.583) (-0.162,-35.001) (-3.417,-9.911)      7.41547
118    -62.10783 -42.86021   3.56892   0.11782  10.06083 -57.87261       (-37.633,-35.605) (-0.118,-34.966) (-3.451,-9.943)      7.46135
119    -62.07417 -42.81930   3.55957   0.07407  10.04873 -57.84371       (-37.672,-35.626) (-0.074,-34.932) (-3.485,-9.975)      7.50792
120    -62.04051 -42.77839   3.55021   0.03032  10.03662 -57.81482       (-37.711,-35.648) (-0.030,-34.897) (-3.520,-10.006)      7.55516
121    -62.00685 -42.73748   3.54086  -0.01343  10.02451 -57.78592       (-10.025,-35.656) (-0.013,-34.876) (-3.541,-37.737)      7.59206
122    -61.97319 -42.69656   3.53150  -0.05718  10.01240 -57.75702       (-10.012,-35.634) (-0.057,-34.885) (-3.532,-37.732)      7.60458
123    -61.93953 -42.65565   3.52215  -0.10093  10.00029 -57.72813       (-10.000,-35.611) (-0.101,-34.895) (-3.522,-37.728)      7.61743
124    -61.90587 -42.61474   3.51279  -0.14468   9.98818 -57.69923       (-9.988,-35.589) (-0.145,-34.904) (-3.513,-37.723)      7.63062
125    -61.87221 -42.57383   3.50344  -0.18844   9.97607 -57.67033       (-9.976,-35.567) (-0.188,-34.913) (-3.503,-37.718)      7.64415
126    -61.83855 -42.53292   3.49408  -0.23219   9.96396 -57.64144       (-9.964,-35.545) (-0.232,-34.922) (-3.494,-37.714)      7.65802
127    -61.80489 -42.49201   3.48473  -0.27594   9.95185 -57.61254       (-9.952,-35.523) (-0.276,-34.932) (-3.485,-37.709)      7.67221
128    -61.77123 -42.45109   3.47537  -0.31969   9.93974 -57.58364       (-9.940,-35.500) (-0.320,-34.941) (-3.475,-37.704)      7.68674
129    -61.73757 -42.41018   3.46602  -0.36344   9.92763 -57.55475       (-9.928,-35.478) (-0.363,-34.950) (-3.466,-37.699)      7.7016
130    -61.70391 -42.36927   3.45666  -0.40719   9.91552 -57.52585       (-9.916,-35.456) (-0.407,-34.960) (-3.457,-37.695)      7.71679
131    -61.67025 -42.32836   3.44731  -0.45095   9.90341 -57.49695       (-9.903,-35.434) (-0.451,-34.969) (-3.447,-37.690)      7.7323
132    -61.63660 -42.28745   3.43795  -0.49470   9.89130 -57.46806       (-9.891,-35.412) (-0.495,-34.978) (-3.438,-37.685)      7.74814
133    -61.60294 -42.24654   3.42860  -0.53845   9.87919 -57.43916       (-9.879,-35.389) (-0.538,-34.987) (-3.429,-37.681)      7.7643
134    -61.56928 -42.20562   3.41924  -0.58220   9.86708 -57.41026       (-9.867,-35.367) (-0.582,-34.997) (-3.419,-37.676)      7.78077
135    -61.53562 -42.16471   3.40989  -0.62595   9.85497 -57.38137       (-9.855,-35.345) (-0.626,-35.006) (-3.410,-37.671)      7.79757
136    -61.50196 -42.12380   3.40053  -0.66970   9.84286 -57.35247       (-9.843,-35.323) (-0.670,-35.015) (-3.401,-37.667)      7.81468
137    -61.46830 -42.08289   3.39118  -0.71345   9.83075 -57.32357       (-9.831,-35.301) (-0.713,-35.024) (-3.391,-37.662)      7.8321
138    -61.43464 -42.04198   3.38182  -0.75721   9.81864 -57.29468       (-9.819,-35.278) (-0.757,-35.034) (-3.382,-37.657)      7.84984
139    -61.40098 -42.00106   3.37247  -0.80096   9.80653 -57.26578       (-9.807,-35.256) (-0.801,-35.043) (-3.372,-37.653)      7.86789
140    -61.36732 -41.96015   3.36311  -0.84471   9.79442 -57.23688       (-9.794,-35.234) (-0.845,-35.052) (-3.363,-37.648)      7.88624
141    -61.33366 -41.91924   3.35376  -0.88846   9.78231 -57.20799       (-9.782,-35.212) (-0.888,-35.062) (-3.354,-37.643)      7.9049
142    -61.30000 -41.87833   3.34440  -0.93221   9.77021 -57.17909       (-9.770,-35.190) (-0.932,-35.071) (-3.344,-37.639)      7.92386
143    -61.26634 -41.83742   3.33505  -0.97596   9.75810 -57.15019       (-9.758,-35.167) (-0.976,-35.080) (-3.335,-37.634)      7.94312
144    -61.23268 -41.79651   3.32569  -1.01972   9.74599 -57.12130       (-9.746,-35.145) (-1.020,-35.089) (-3.326,-37.629)      7.96268
145    -61.19902 -41.75559   3.31634  -1.06347   9.73388 -57.09240       (-9.734,-35.123) (-1.063,-35.099) (-3.316,-37.625)      7.98254
146    -61.16537 -41.71468   3.30698  -1.10722   9.72177 -57.06350       (-9.722,-35.101) (-1.107,-35.108) (-3.307,-37.620)      8.00265
147    -61.13171 -41.67377   3.29763  -1.15097   9.70966 -57.03461       (-9.710,-35.079) (-1.151,-35.117) (-3.298,-37.615)      8.02294
148    -61.09805 -41.63286   3.28827  -1.19472   9.69755 -57.00571       (-9.698,-35.056) (-1.195,-35.126) (-3.288,-37.611)      8.04352
149    -61.06439 -41.59195   3.27892  -1.23847   9.68544 -56.97681       (-9.685,-35.034) (-1.238,-35.136) (-3.279,-37.606)      8.06439
150    -61.03073 -41.55104   3.26956  -1.28222   9.67333 -56.94792       (-9.673,-35.012) (-1.282,-35.145) (-3.270,-37.601)      8.08555
151    -60.99707 -41.51012   3.26021  -1.32598   9.66122 -56.91902       (-9.661,-34.990) (-1.326,-35.154) (-3.260,-37.597)      8.10698
152    -60.96341 -41.46921   3.25085  -1.36973   9.64911 -56.89012       (-9.649,-34.968) (-1.370,-35.163) (-3.251,-37.592)      8.1287
153    -60.92975 -41.42830   3.24150  -1.41348   9.63700 -56.86123       (-9.637,-34.945) (-1.413,-35.173) (-3.241,-37.587)      8.1507
154    -60.89609 -41.38739   3.23214  -1.45723   9.62489 -56.83233       (-9.625,-34.923) (-1.457,-35.182) (-3.232,-37.583)      8.17298
155    -60.86243 -41.34648   3.22279  -1.50098   9.61278 -56.80343       (-9.613,-34.901) (-1.501,-35.191) (-3.223,-37.578)      8.19553
156    -60.82877 -41.30557   3.21343  -1.54473   9.60067 -56.77454       (-9.601,-34.879) (-1.545,-35.201) (-3.213,-37.573)      8.21836
157    -60.79511 -41.26465   3.20408  -1.58849   9.58856 -56.74564       (-9.589,-34.856) (-1.588,-35.210) (-3.204,-37.569)      8.24145
158    -60.76145 -41.22374   3.19472  -1.63224   9.57645 -56.71674       (-9.576,-34.834) (-1.632,-35.219) (-3.195,-37.564)      8.26481
159    -60.72779 -41.18283   3.18537  -1.67599   9.56434 -56.68785       (-9.564,-34.812) (-1.676,-35.228) (-3.185,-37.559)      8.28844
160    -60.69413 -41.14192   3.17601  -1.71974   9.55223 -56.65895       (-9.552,-34.790) (-1.720,-35.238) (-3.176,-37.554)      8.31233
161    -60.66048 -41.10101   3.16666  -1.76349   9.54012 -56.63005       (-9.540,-34.768) (-1.763,-35.247) (-3.167,-37.550)      8.33649
162    -60.62682 -41.06009   3.15730  -1.80724   9.52801 -56.60116       (-9.528,-34.745) (-1.807,-35.256) (-3.157,-37.545)      8.3609
163    -60.59316 -41.01918   3.14795  -1.85099   9.51590 -56.57226       (-9.516,-34.723) (-1.851,-35.265) (-3.148,-37.540)      8.38557
164    -60.55950 -40.97827   3.13859  -1.89475   9.50379 -56.54336       (-9.504,-34.701) (-1.895,-35.275) (-3.139,-37.536)      8.41049
165    -60.52584 -40.93736   3.12924  -1.93850   9.49168 -56.51447       (-9.492,-34.679) (-1.938,-35.284) (-3.129,-37.531)      8.43567
166    -60.49218 -40.89645   3.11988  -1.98225   9.47958 -56.48557       (-9.480,-34.657) (-1.982,-35.293) (-3.120,-37.526)      8.46109
167    -60.45852 -40.85554   3.11053  -2.02600   9.46747 -56.45667       (-9.467,-34.634) (-2.026,-35.303) (-3.111,-37.522)      8.48677
168    -60.42486 -40.81462   3.10117  -2.06975   9.45536 -56.42778       (-9.455,-34.612) (-2.070,-35.312) (-3.101,-37.517)      8.51269
169    -60.39120 -40.77371   3.09182  -2.11350   9.44325 -56.39888       (-9.443,-34.590) (-2.114,-35.321) (-3.092,-37.512)      8.53885
170    -60.35754 -40.73280   3.08246  -2.15726   9.43114 -56.36998       (-9.431,-34.568) (-2.157,-35.330) (-3.082,-37.508)      8.56525
171    -60.32388 -40.69189   3.07311  -2.20101   9.41903 -56.34109       (-9.419,-34.546) (-2.201,-35.340) (-3.073,-37.503)      8.59189
172    -60.29022 -40.65098   3.06375  -2.24476   9.40692 -56.31219       (-9.407,-34.523) (-2.245,-35.349) (-3.064,-37.498)      8.61877
173    -60.25656 -40.61007   3.05440  -2.28851   9.39481 -56.28329       (-9.395,-34.501) (-2.289,-35.358) (-3.054,-37.494)      8.64589
174    -60.22290 -40.56915   3.04504  -2.33226   9.38270 -56.25440       (-9.383,-34.479) (-2.332,-35.367) (-3.045,-37.489)      8.67323
175    -60.18925 -40.52824   3.03569  -2.37601   9.37059 -56.22550       (-9.371,-34.457) (-2.376,-35.377) (-3.036,-37.484)      8.70081
176    -60.15559 -40.48733   3.02633  -2.41976   9.35848 -56.19660       (-9.358,-34.435) (-2.420,-35.386) (-3.026,-37.480)      8.72861
177    -60.12193 -40.44642   3.01698  -2.46352   9.34637 -56.16771       (-9.346,-34.412) (-2.464,-35.395) (-3.017,-37.475)      8.75664
178    -60.08827 -40.40551   3.00762  -2.50727   9.33426 -56.13881       (-9.334,-34.390) (-2.507,-35.404) (-3.008,-37.470)      8.78489
179    -60.05461 -40.36459   2.99827  -2.55102   9.32215 -56.10992       (-9.322,-34.368) (-2.551,-35.414) (-2.998,-37.466)      8.81336
180    -60.02095 -40.32368   2.98891  -2.59477   9.31004 -56.08102       (-9.310,-34.346) (-2.595,-35.423) (-2.989,-37.461)      8.84206
181    -59.98729 -40.28277   2.97956  -2.63852   9.29793 -56.05212       (-9.298,-34.324) (-2.639,-35.432) (-2.980,-37.456)      8.87097
182    -59.95363 -40.24186   2.97020  -2.68227   9.28582 -56.02323       (-9.286,-34.301) (-2.682,-35.442) (-2.970,-37.452)      8.90009
183    -59.91997 -40.20095   2.96085  -2.72603   9.27371 -55.99433       (-9.274,-34.279) (-2.726,-35.451) (-2.961,-37.447)      8.92943
184    -59.88631 -40.16004   2.95149  -2.76978   9.26160 -55.96543       (-9.262,-34.257) (-2.770,-35.460) (-2.951,-37.442)      8.95898
185    -59.85265 -40.11912   2.94214  -2.81353   9.24949 -55.93654       (-9.249,-34.235) (-2.814,-35.469) (-2.942,-37.438)      8.98874
186    -59.81899 -40.07821   2.93278  -2.85728   9.23738 -55.90764       (-9.237,-34.213) (-2.857,-35.479) (-2.933,-37.433)      9.0187
