2BOUNDS_2018-03-07.14_54_17.858_.txt     Output is probe cell, reduced cell, NCDist distance between
34    -48.19883 -51.79288   4.80937   5.10251   9.32500 -37.41304       (-36.778,-24.739) (-4.516,-0.293) (-4.809,-13.367)      1.97393
35    -48.18623 -51.74390   4.79904   5.07226   9.31434 -37.38654       (-36.800,-24.759) (-4.515,-0.273) (-4.799,-13.412)      2.03198
36    -48.17362 -51.69492   4.78871   5.04201   9.30367 -37.36003       (-36.822,-24.778) (-4.515,-0.253) (-4.789,-13.457)      2.09004
37    -48.16102 -51.64594   4.77838   5.01175   9.29300 -37.33353       (-36.844,-24.797) (-4.515,-0.233) (-4.778,-13.502)      2.1481
38    -48.14841 -51.59696   4.76805   4.98150   9.28233 -37.30703       (-36.866,-24.816) (-4.514,-0.213) (-4.768,-13.547)      2.20615
39    -48.13581 -51.54798   4.75771   4.95125   9.27166 -37.28052       (-36.888,-24.835) (-4.514,-0.194) (-4.758,-13.592)      2.26421
40    -48.12320 -51.49900   4.74738   4.92100   9.26099 -37.25402       (-36.910,-24.854) (-4.514,-0.174) (-4.747,-13.637)      2.32227
41    -48.11060 -51.45002   4.73705   4.89074   9.25032 -37.22752       (-36.931,-24.873) (-4.513,-0.154) (-4.737,-13.682)      2.38032
42    -48.09799 -51.40104   4.72672   4.86049   9.23965 -37.20101       (-36.953,-24.892) (-4.513,-0.134) (-4.727,-13.727)      2.43838
43    -48.08539 -51.35206   4.71639   4.83024   9.22898 -37.17451       (-36.975,-24.911) (-4.513,-0.114) (-4.716,-13.772)      2.49644
44    -48.07278 -51.30308   4.70606   4.79999   9.21832 -37.14800       (-36.997,-24.930) (-4.512,-0.094) (-4.706,-13.817)      2.5545
45    -48.06018 -51.25410   4.69572   4.76973   9.20765 -37.12150       (-37.019,-24.949) (-4.512,-0.074) (-4.696,-13.862)      2.61255
46    -48.04758 -51.20512   4.68539   4.73948   9.19698 -37.09500       (-37.041,-24.968) (-4.512,-0.054) (-4.685,-13.907)      2.67061
47    -48.03497 -51.15614   4.67506   4.70923   9.18631 -37.06849       (-37.063,-24.987) (-4.511,-0.034) (-4.675,-13.952)      2.72867
48    -48.02237 -51.10716   4.66473   4.67897   9.17564 -37.04199       (-37.084,-25.006) (-4.511,-0.014) (-4.665,-13.997)      2.78672
49    -48.00976 -51.05818   4.65440   4.64872   9.16497 -37.01549       (-14.037,-37.101) (-4.649,-25.020) (-0.006,-4.516)      2.83737
50    -47.99716 -51.00920   4.64407   4.61847   9.15430 -36.98898       (-14.062,-37.103) (-4.618,-25.019) (-0.026,-4.536)      2.86973
51    -47.98455 -50.96022   4.63374   4.58822   9.14363 -36.96248       (-14.087,-37.105) (-4.588,-25.018) (-0.046,-4.555)      2.90253
52    -47.97195 -50.91123   4.62340   4.55796   9.13296 -36.93598       (-14.112,-37.106) (-4.558,-25.017) (-0.065,-4.575)      2.93576
53    -47.95934 -50.86225   4.61307   4.52771   9.12230 -36.90947       (-14.137,-37.108) (-4.528,-25.016) (-0.085,-4.595)      2.9694
54    -47.94674 -50.81327   4.60274   4.49746   9.11163 -36.88297       (-14.162,-37.110) (-4.497,-25.015) (-0.105,-4.614)      3.00344
55    -47.93413 -50.76429   4.59241   4.46721   9.10096 -36.85647       (-14.187,-37.112) (-4.467,-25.015) (-0.125,-4.634)      3.03786
56    -47.92153 -50.71531   4.58208   4.43695   9.09029 -36.82996       (-14.212,-37.114) (-4.437,-25.014) (-0.145,-4.653)      3.07266
57    -47.90892 -50.66633   4.57175   4.40670   9.07962 -36.80346       (-14.238,-37.116) (-4.407,-25.013) (-0.165,-4.673)      3.10781
58    -47.89632 -50.61735   4.56141   4.37645   9.06895 -36.77696       (-14.263,-37.118) (-4.376,-25.012) (-0.185,-4.693)      3.14332
59    -47.88372 -50.56837   4.55108   4.34620   9.05828 -36.75045       (-14.288,-37.120) (-4.346,-25.011) (-0.205,-4.712)      3.17916
60    -47.87111 -50.51939   4.54075   4.31594   9.04761 -36.72395       (-14.313,-37.122) (-4.316,-25.010) (-0.225,-4.732)      3.21532
61    -47.85851 -50.47041   4.53042   4.28569   9.03694 -36.69744       (-14.338,-37.124) (-4.286,-25.009) (-0.245,-4.751)      3.2518
62    -47.84590 -50.42143   4.52009   4.25544   9.02628 -36.67094       (-14.363,-37.126) (-4.255,-25.009) (-0.265,-4.771)      3.28859
63    -47.83330 -50.37245   4.50976   4.22519   9.01561 -36.64444       (-14.388,-37.128) (-4.225,-25.008) (-0.285,-4.790)      3.32566
64    -47.82069 -50.32347   4.49942   4.19493   9.00494 -36.61793       (-14.413,-37.130) (-4.195,-25.007) (-0.304,-4.810)      3.36302
65    -47.80809 -50.27449   4.48909   4.16468   8.99427 -36.59143       (-14.438,-37.132) (-4.165,-25.006) (-0.324,-4.830)      3.40066
66    -47.79548 -50.22551   4.47876   4.13443   8.98360 -36.56493       (-14.463,-37.134) (-4.134,-25.005) (-0.344,-4.849)      3.43856
67    -47.78288 -50.17653   4.46843   4.10418   8.97293 -36.53842       (-14.488,-37.136) (-4.104,-25.004) (-0.364,-4.869)      3.47672
68    -47.77027 -50.12755   4.45810   4.07392   8.96226 -36.51192       (-14.513,-37.137) (-4.074,-25.003) (-0.384,-4.888)      3.51512
69    -47.75767 -50.07857   4.44777   4.04367   8.95159 -36.48542       (-14.539,-37.139) (-4.044,-25.003) (-0.404,-4.908)      3.55377
70    -47.74506 -50.02959   4.43743   4.01342   8.94092 -36.45891       (-14.564,-37.141) (-4.013,-25.002) (-0.424,-4.928)      3.59265
71    -47.73246 -49.98061   4.42710   3.98317   8.93026 -36.43241       (-14.589,-37.143) (-3.983,-25.001) (-0.444,-4.947)      3.63175
72    -47.71985 -49.93163   4.41677   3.95291   8.91959 -36.40591       (-14.614,-37.145) (-3.953,-25.000) (-0.464,-4.967)      3.67108
73    -47.70725 -49.88265   4.40644   3.92266   8.90892 -36.37940       (-14.639,-37.147) (-3.923,-24.999) (-0.484,-4.986)      3.71061
74    -47.69465 -49.83367   4.39611   3.89241   8.89825 -36.35290       (-14.664,-37.149) (-3.892,-24.998) (-0.504,-5.006)      3.75035
75    -47.68204 -49.78469   4.38578   3.86215   8.88758 -36.32639       (-14.689,-37.151) (-3.862,-24.997) (-0.524,-5.025)      3.79028
76    -47.66944 -49.73571   4.37544   3.83190   8.87691 -36.29989       (-14.714,-37.153) (-3.832,-24.997) (-0.544,-5.045)      3.83041
77    -47.65683 -49.68673   4.36511   3.80165   8.86624 -36.27339       (-14.739,-37.155) (-3.802,-24.996) (-0.563,-5.065)      3.87072
78    -47.64423 -49.63775   4.35478   3.77140   8.85557 -36.24688       (-14.764,-37.157) (-3.771,-24.995) (-0.583,-5.084)      3.91122
79    -47.63162 -49.58877   4.34445   3.74114   8.84491 -36.22038       (-14.789,-37.159) (-3.741,-24.994) (-0.603,-5.104)      3.95189
80    -47.61902 -49.53979   4.33412   3.71089   8.83424 -36.19388       (-14.815,-37.161) (-3.711,-24.993) (-0.623,-5.123)      3.99272
81    -47.60641 -49.49081   4.32379   3.68064   8.82357 -36.16737       (-14.840,-37.163) (-3.681,-24.992) (-0.643,-5.143)      4.03372
82    -47.59381 -49.44183   4.31345   3.65039   8.81290 -36.14087       (-14.865,-37.165) (-3.650,-24.991) (-0.663,-5.163)      4.07489
83    -47.58120 -49.39285   4.30312   3.62013   8.80223 -36.11437       (-14.890,-37.166) (-3.620,-24.991) (-0.683,-5.182)      4.1162
84    -47.56860 -49.34387   4.29279   3.58988   8.79156 -36.08786       (-14.915,-37.168) (-3.590,-24.990) (-0.703,-5.202)      4.15766
85    -47.55599 -49.29489   4.28246   3.55963   8.78089 -36.06136       (-14.940,-37.170) (-3.560,-24.989) (-0.723,-5.221)      4.19927
86    -47.54339 -49.24591   4.27213   3.52938   8.77022 -36.03486       (-14.965,-37.172) (-3.529,-24.988) (-0.743,-5.241)      4.24102
87    -47.53079 -49.19693   4.26180   3.49912   8.75955 -36.00835       (-14.990,-37.174) (-3.499,-24.987) (-0.763,-5.260)      4.28291
88    -47.51818 -49.14795   4.25146   3.46887   8.74889 -35.98185       (-15.015,-37.176) (-3.469,-24.986) (-0.783,-5.280)      4.32493
89    -47.50558 -49.09897   4.24113   3.43862   8.73822 -35.95535       (-15.040,-37.178) (-3.439,-24.985) (-0.803,-5.300)      4.36708
90    -47.49297 -49.04999   4.23080   3.40837   8.72755 -35.92884       (-15.065,-37.180) (-3.408,-24.985) (-0.822,-5.319)      4.40936
91    -47.48037 -49.00101   4.22047   3.37811   8.71688 -35.90234       (-15.090,-37.182) (-3.378,-24.984) (-0.842,-5.339)      4.45175
92    -47.46776 -48.95203   4.21014   3.34786   8.70621 -35.87583       (-15.116,-37.184) (-3.348,-24.983) (-0.862,-5.358)      4.49427
93    -47.45516 -48.90305   4.19981   3.31761   8.69554 -35.84933       (-15.141,-37.186) (-3.318,-24.982) (-0.882,-5.378)      4.5369
94    -47.44255 -48.85407   4.18948   3.28736   8.68487 -35.82283       (-15.166,-37.188) (-3.287,-24.981) (-0.902,-5.398)      4.57964
95    -47.42995 -48.80509   4.17914   3.25710   8.67420 -35.79632       (-15.191,-37.190) (-3.257,-24.980) (-0.922,-5.417)      4.62249
96    -47.41734 -48.75611   4.16881   3.22685   8.66353 -35.76982       (-15.216,-37.192) (-3.227,-24.980) (-0.942,-5.437)      4.66545
97    -47.40474 -48.70713   4.15848   3.19660   8.65287 -35.74332       (-15.241,-37.194) (-3.197,-24.979) (-0.962,-5.456)      4.70851
98    -47.39213 -48.65815   4.14815   3.16634   8.64220 -35.71681       (-15.266,-37.196) (-3.166,-24.978) (-0.982,-5.476)      4.75167
99    -47.37953 -48.60917   4.13782   3.13609   8.63153 -35.69031       (-15.291,-37.197) (-3.136,-24.977) (-1.002,-5.495)      4.79492
100    -47.36692 -48.56019   4.12749   3.10584   8.62086 -35.66381       (-15.316,-37.199) (-3.106,-24.976) (-1.022,-5.515)      4.83828
101    -47.35432 -48.51121   4.11715   3.07559   8.61019 -35.63730       (-15.341,-37.201) (-3.076,-24.975) (-1.042,-5.535)      4.88172
102    -47.34172 -48.46223   4.10682   3.04533   8.59952 -35.61080       (-15.366,-37.203) (-3.045,-24.974) (-1.061,-5.554)      4.92525
103    -47.32911 -48.41325   4.09649   3.01508   8.58885 -35.58430       (-15.392,-37.205) (-3.015,-24.974) (-1.081,-5.574)      4.96887
104    -47.31651 -48.36427   4.08616   2.98483   8.57818 -35.55779       (-15.417,-37.207) (-2.985,-24.973) (-1.101,-5.593)      5.01258
105    -47.30390 -48.31529   4.07583   2.95458   8.56751 -35.53129       (-15.442,-37.209) (-2.955,-24.972) (-1.121,-5.613)      5.05637
106    -47.29130 -48.26631   4.06550   2.92432   8.55685 -35.50478       (-15.467,-37.211) (-2.924,-24.971) (-1.141,-5.633)      5.10024
107    -47.27869 -48.21733   4.05516   2.89407   8.54618 -35.47828       (-15.492,-37.213) (-2.894,-24.970) (-1.161,-5.652)      5.14419
108    -47.26609 -48.16835   4.04483   2.86382   8.53551 -35.45178       (-15.517,-37.215) (-2.864,-24.969) (-1.181,-5.672)      5.18821
109    -47.25348 -48.11937   4.03450   2.83357   8.52484 -35.42527       (-15.542,-37.217) (-2.834,-24.968) (-1.201,-5.691)      5.23231
110    -47.24088 -48.07039   4.02417   2.80331   8.51417 -35.39877       (-15.567,-37.219) (-2.803,-24.968) (-1.221,-5.711)      5.27648
111    -47.22827 -48.02141   4.01384   2.77306   8.50350 -35.37227       (-15.592,-37.221) (-2.773,-24.967) (-1.241,-5.730)      5.32073
112    -47.21567 -47.97243   4.00351   2.74281   8.49283 -35.34576       (-15.617,-37.223) (-2.743,-24.966) (-1.261,-5.750)      5.36504
113    -47.20306 -47.92345   3.99317   2.71256   8.48216 -35.31926       (-15.642,-37.225) (-2.713,-24.965) (-1.281,-5.770)      5.40942
114    -47.19046 -47.87447   3.98284   2.68230   8.47149 -35.29276       (-15.667,-37.226) (-2.682,-24.964) (-1.301,-5.789)      5.45387
115    -47.17786 -47.82549   3.97251   2.65205   8.46083 -35.26625       (-15.693,-37.228) (-2.652,-24.963) (-1.320,-5.809)      5.49838
116    -47.16525 -47.77651   3.96218   2.62180   8.45016 -35.23975       (-15.718,-37.230) (-2.622,-24.962) (-1.340,-5.828)      5.54295
117    -47.15265 -47.72753   3.95185   2.59155   8.43949 -35.21325       (-15.743,-37.232) (-2.592,-24.962) (-1.360,-5.848)      5.58759
118    -47.14004 -47.67855   3.94152   2.56129   8.42882 -35.18674       (-15.768,-37.234) (-2.561,-24.961) (-1.380,-5.868)      5.63228
119    -47.12744 -47.62957   3.93118   2.53104   8.41815 -35.16024       (-15.793,-37.236) (-2.531,-24.960) (-1.400,-5.887)      5.67703
120    -47.11483 -47.58059   3.92085   2.50079   8.40748 -35.13374       (-15.818,-37.238) (-2.501,-24.959) (-1.420,-5.907)      5.72185
121    -47.10223 -47.53161   3.91052   2.47053   8.39681 -35.10723       (-15.843,-37.240) (-2.471,-24.958) (-1.440,-5.926)      5.76671
122    -47.08962 -47.48263   3.90019   2.44028   8.38614 -35.08073       (-15.868,-37.242) (-2.440,-24.957) (-1.460,-5.946)      5.81163
123    -47.07702 -47.43365   3.88986   2.41003   8.37548 -35.05422       (-15.893,-37.244) (-2.410,-24.956) (-1.480,-5.965)      5.85661
124    -47.06441 -47.38467   3.87953   2.37978   8.36481 -35.02772       (-15.918,-37.246) (-2.380,-24.956) (-1.500,-5.985)      5.90163
125    -47.05181 -47.33569   3.86919   2.34952   8.35414 -35.00122       (-15.943,-37.248) (-2.350,-24.955) (-1.520,-6.005)      5.94671
126    -47.03920 -47.28671   3.85886   2.31927   8.34347 -34.97471       (-15.969,-37.250) (-2.319,-24.954) (-1.540,-6.024)      5.99183
127    -47.02660 -47.23773   3.84853   2.28902   8.33280 -34.94821       (-15.994,-37.252) (-2.289,-24.953) (-1.560,-6.044)      6.03701
128    -47.01399 -47.18875   3.83820   2.25877   8.32213 -34.92171       (-16.019,-37.254) (-2.259,-24.952) (-1.579,-6.063)      6.08223
129    -47.00139 -47.13977   3.82787   2.22851   8.31146 -34.89520       (-16.044,-37.256) (-2.229,-24.951) (-1.599,-6.083)      6.1275
130    -46.98879 -47.09079   3.81754   2.19826   8.30079 -34.86870       (-16.069,-37.257) (-2.198,-24.950) (-1.619,-6.103)      6.17281
131    -46.97618 -47.04181   3.80720   2.16801   8.29012 -34.84220       (-16.094,-37.259) (-2.168,-24.950) (-1.639,-6.122)      6.21817
132    -46.96358 -46.99283   3.79687   2.13776   8.27946 -34.81569       (-16.119,-37.261) (-2.138,-24.949) (-1.659,-6.142)      6.26357
133    -46.95097 -46.94385   3.78654   2.10750   8.26879 -34.78919       (-16.144,-37.263) (-2.108,-24.948) (-1.679,-6.161)      6.30902
134    -46.93837 -46.89487   3.77621   2.07725   8.25812 -34.76269       (-16.169,-37.265) (-2.077,-24.947) (-1.699,-6.181)      6.35451
135    -46.92576 -46.84589   3.76588   2.04700   8.24745 -34.73618       (-16.194,-37.267) (-2.047,-24.946) (-1.719,-6.200)      6.40003
136    -46.91316 -46.79691   3.75555   2.01675   8.23678 -34.70968       (-16.219,-37.269) (-2.017,-24.945) (-1.739,-6.220)      6.4456
137    -46.90055 -46.74793   3.74522   1.98649   8.22611 -34.68317       (-16.244,-37.271) (-1.986,-24.944) (-1.759,-6.240)      6.4912
138    -46.88795 -46.69895   3.73488   1.95624   8.21544 -34.65667       (-16.270,-37.273) (-1.956,-24.944) (-1.779,-6.259)      6.53685
139    -46.87534 -46.64997   3.72455   1.92599   8.20477 -34.63017       (-16.295,-37.275) (-1.926,-24.943) (-1.799,-6.279)      6.58253
140    -46.86274 -46.60099   3.71422   1.89574   8.19410 -34.60366       (-16.320,-37.277) (-1.896,-24.942) (-1.818,-6.298)      6.62825
141    -46.85013 -46.55201   3.70389   1.86548   8.18344 -34.57716       (-16.345,-37.279) (-1.865,-24.941) (-1.838,-6.318)      6.674
142    -46.83753 -46.50303   3.69356   1.83523   8.17277 -34.55066       (-16.370,-37.281) (-1.835,-24.940) (-1.858,-6.338)      6.71979
143    -46.82493 -46.45405   3.68323   1.80498   8.16210 -34.52415       (-16.395,-37.283) (-1.805,-24.939) (-1.878,-6.357)      6.76561
144    -46.81232 -46.40507   3.67289   1.77473   8.15143 -34.49765       (-16.420,-37.285) (-1.775,-24.938) (-1.898,-6.377)      6.81147
145    -46.79972 -46.35609   3.66256   1.74447   8.14076 -34.47115       (-16.445,-37.286) (-1.744,-24.938) (-1.918,-6.396)      6.85736
146    -46.78711 -46.30711   3.65223   1.71422   8.13009 -34.44464       (-16.470,-37.288) (-1.714,-24.937) (-1.938,-6.416)      6.90328
147    -46.77451 -46.25813   3.64190   1.68397   8.11942 -34.41814       (-16.495,-37.290) (-1.684,-24.936) (-1.958,-6.435)      6.94923
148    -46.76190 -46.20915   3.63157   1.65371   8.10875 -34.39164       (-16.520,-37.292) (-1.654,-24.935) (-1.978,-6.455)      6.99522
149    -46.74930 -46.16017   3.62124   1.62346   8.09808 -34.36513       (-16.546,-37.294) (-1.623,-24.934) (-1.998,-6.475)      7.04123
150    -46.73669 -46.11119   3.61090   1.59321   8.08742 -34.33863       (-16.571,-37.296) (-1.593,-24.933) (-2.018,-6.494)      7.08728
151    -46.72409 -46.06221   3.60057   1.56296   8.07675 -34.31213       (-16.596,-37.298) (-1.563,-24.932) (-2.038,-6.514)      7.13335
152    -46.71148 -46.01323   3.59024   1.53270   8.06608 -34.28562       (-16.621,-37.300) (-1.533,-24.932) (-2.058,-6.533)      7.17946
153    -46.69888 -45.96425   3.57991   1.50245   8.05541 -34.25912       (-16.646,-37.302) (-1.502,-24.931) (-2.077,-6.553)      7.22559
154    -46.68627 -45.91527   3.56958   1.47220   8.04474 -34.23261       (-16.671,-37.304) (-1.472,-24.930) (-2.097,-6.573)      7.27175
155    -46.67367 -45.86629   3.55925   1.44195   8.03407 -34.20611       (-16.696,-37.306) (-1.442,-24.929) (-2.117,-6.592)      7.31794
156    -46.66106 -45.81731   3.54891   1.41169   8.02340 -34.17961       (-16.721,-37.308) (-1.412,-24.928) (-2.137,-6.612)      7.36415
157    -46.64846 -45.76833   3.53858   1.38144   8.01273 -34.15310       (-16.746,-37.310) (-1.381,-24.927) (-2.157,-6.631)      7.41039
158    -46.63586 -45.71935   3.52825   1.35119   8.00206 -34.12660       (-16.771,-37.312) (-1.351,-24.926) (-2.177,-6.651)      7.45665
159    -46.62325 -45.67037   3.51792   1.32094   7.99140 -34.10010       (-16.796,-37.314) (-1.321,-24.926) (-2.197,-6.670)      7.50294
160    -46.61065 -45.62139   3.50759   1.29068   7.98073 -34.07359       (-16.821,-37.316) (-1.291,-24.925) (-2.217,-6.690)      7.54926
161    -46.59804 -45.57241   3.49726   1.26043   7.97006 -34.04709       (-16.847,-37.317) (-1.260,-24.924) (-2.237,-6.710)      7.5956
162    -46.58544 -45.52343   3.48692   1.23018   7.95939 -34.02059       (-16.872,-37.319) (-1.230,-24.923) (-2.257,-6.729)      7.64196
163    -46.57283 -45.47445   3.47659   1.19993   7.94872 -33.99408       (-16.897,-37.321) (-1.200,-24.922) (-2.277,-6.749)      7.68835
164    -46.56023 -45.42547   3.46626   1.16967   7.93805 -33.96758       (-16.922,-37.323) (-1.170,-24.921) (-2.297,-6.768)      7.73476
165    -46.54762 -45.37649   3.45593   1.13942   7.92738 -33.94108       (-16.947,-37.325) (-1.139,-24.920) (-2.317,-6.788)      7.78119
166    -46.53502 -45.32751   3.44560   1.10917   7.91671 -33.91457       (-16.972,-37.327) (-1.109,-24.920) (-2.336,-6.808)      7.82764
167    -46.52241 -45.27853   3.43527   1.07892   7.90604 -33.88807       (-16.997,-37.329) (-1.079,-24.919) (-2.356,-6.827)      7.87412
168    -46.50981 -45.22955   3.42493   1.04866   7.89538 -33.86157       (-17.022,-37.331) (-1.049,-24.918) (-2.376,-6.847)      7.92062
169    -46.49720 -45.18057   3.41460   1.01841   7.88471 -33.83506       (-17.047,-37.333) (-1.018,-24.917) (-2.396,-6.866)      7.96714
170    -46.48460 -45.13159   3.40427   0.98816   7.87404 -33.80856       (-17.072,-37.335) (-0.988,-24.916) (-2.416,-6.886)      8.01367
171    -46.47200 -45.08261   3.39394   0.95790   7.86337 -33.78205       (-17.097,-37.337) (-0.958,-24.915) (-2.436,-6.905)      8.06023
172    -46.45939 -45.03363   3.38361   0.92765   7.85270 -33.75555       (-17.122,-37.339) (-0.928,-24.914) (-2.456,-6.925)      8.10681
173    -46.44679 -44.98465   3.37328   0.89740   7.84203 -33.72905       (-17.148,-37.341) (-0.897,-24.914) (-2.476,-6.945)      8.15341
174    -46.43418 -44.93566   3.36294   0.86715   7.83136 -33.70254       (-17.173,-37.343) (-0.867,-24.913) (-2.496,-6.964)      8.20003
175    -46.42158 -44.88668   3.35261   0.83689   7.82069 -33.67604       (-17.198,-37.345) (-0.837,-24.912) (-2.516,-6.984)      8.24667
176    -46.40897 -44.83770   3.34228   0.80664   7.81003 -33.64954       (-17.223,-37.346) (-0.807,-24.911) (-2.536,-7.003)      8.29332
177    -46.39637 -44.78872   3.33195   0.77639   7.79936 -33.62303       (-17.248,-37.348) (-0.776,-24.910) (-2.556,-7.023)      8.34
178    -46.38376 -44.73974   3.32162   0.74614   7.78869 -33.59653       (-17.273,-37.350) (-0.746,-24.909) (-2.575,-7.043)      8.38669
179    -46.37116 -44.69076   3.31129   0.71588   7.77802 -33.57003       (-17.298,-37.352) (-0.716,-24.908) (-2.595,-7.062)      8.4334
180    -46.35855 -44.64178   3.30096   0.68563   7.76735 -33.54352       (-17.323,-37.354) (-0.686,-24.908) (-2.615,-7.082)      8.48012
181    -46.34595 -44.59280   3.29062   0.65538   7.75668 -33.51702       (-17.348,-37.356) (-0.655,-24.907) (-2.635,-7.101)      8.52687
182    -46.33334 -44.54382   3.28029   0.62513   7.74601 -33.49052       (-17.373,-37.358) (-0.625,-24.906) (-2.655,-7.121)      8.57363
183    -46.32074 -44.49484   3.26996   0.59487   7.73534 -33.46401       (-17.398,-37.360) (-0.595,-24.905) (-2.675,-7.140)      8.62041
184    -46.30813 -44.44586   3.25963   0.56462   7.72467 -33.43751       (-17.424,-37.362) (-0.565,-24.904) (-2.695,-7.160)      8.6672
185    -46.29553 -44.39688   3.24930   0.53437   7.71401 -33.41100       (-17.449,-37.364) (-0.534,-24.903) (-2.715,-7.180)      8.71401
186    -46.28293 -44.34790   3.23897   0.50412   7.70334 -33.38450       (-17.474,-37.366) (-0.504,-24.902) (-2.735,-7.199)      8.76084
