Fol_.0_.txt     Output is probe cell, reduced cell, NCDist distance between
29    3178.91112 1435.13309 2286.53631 -5013.54490 -13059.18855 -7754.95301       (-2712.024,-143.258) (-851.403,-605.860) (-297.215,-813.401)      233.735
30    3172.90288 1432.76918 2283.94998 -5008.59466 -13046.31102 -7747.59351       (-2714.194,-140.894) (-851.181,-607.166) (-299.801,-820.199)      241.795
31    3166.89463 1430.40528 2281.36364 -5003.64442 -13033.43350 -7740.23402       (-2716.364,-138.530) (-850.958,-608.471) (-302.387,-826.998)      249.855
32    3160.88638 1428.04138 2278.77730 -4998.69418 -13020.55597 -7732.87453       (-2718.534,-136.166) (-850.736,-609.777) (-304.974,-833.796)      257.915
33    3154.87813 1425.67747 2276.19096 -4993.74394 -13007.67844 -7725.51504       (-2720.704,-133.802) (-850.513,-611.083) (-307.560,-840.595)      265.974
34    3148.86989 1423.31357 2273.60463 -4988.79370 -12994.80092 -7718.15554       (-2722.874,-131.438) (-850.291,-612.389) (-310.146,-847.393)      274.034
35    3142.86164 1420.94966 2271.01829 -4983.84346 -12981.92339 -7710.79605       (-2725.045,-129.074) (-850.069,-613.695) (-312.733,-854.192)      282.094
36    3136.85339 1418.58576 2268.43195 -4978.89322 -12969.04587 -7703.43656       (-2727.215,-126.710) (-849.846,-615.001) (-315.319,-860.990)      290.154
37    3130.84515 1416.22186 2265.84562 -4973.94297 -12956.16834 -7696.07707       (-2729.385,-124.346) (-849.624,-616.307) (-317.905,-867.789)      298.214
38    3124.83690 1413.85795 2263.25928 -4968.99273 -12943.29082 -7688.71757       (-2731.555,-121.982) (-849.401,-617.613) (-320.492,-874.587)      306.274
39    3118.82865 1411.49405 2260.67294 -4964.04249 -12930.41329 -7681.35808       (-2733.725,-119.619) (-849.179,-618.919) (-323.078,-881.386)      314.333
40    3112.82040 1409.13014 2258.08660 -4959.09225 -12917.53576 -7673.99859       (-2735.895,-117.255) (-848.956,-620.225) (-325.664,-888.184)      322.393
41    3106.81216 1406.76624 2255.50027 -4954.14201 -12904.65824 -7666.63910       (-2738.066,-114.891) (-848.734,-621.530) (-328.251,-894.983)      330.453
42    3100.80391 1404.40234 2252.91393 -4949.19177 -12891.78071 -7659.27960       (-2740.236,-112.527) (-848.512,-622.836) (-330.837,-901.781)      338.513
43    3094.79566 1402.03843 2250.32759 -4944.24153 -12878.90319 -7651.92011       (-2742.406,-110.163) (-848.289,-624.142) (-333.423,-908.580)      346.573
44    3088.78742 1399.67453 2247.74125 -4939.29128 -12866.02566 -7644.56062       (-2744.576,-107.799) (-848.067,-625.448) (-336.010,-915.378)      354.633
45    3082.77917 1397.31062 2245.15492 -4934.34104 -12853.14814 -7637.20112       (-2746.746,-105.435) (-847.844,-626.754) (-338.596,-922.176)      362.692
46    3076.77092 1394.94672 2242.56858 -4929.39080 -12840.27061 -7629.84163       (-2748.916,-103.071) (-847.622,-628.060) (-341.182,-928.975)      370.752
47    3070.76268 1392.58282 2239.98224 -4924.44056 -12827.39308 -7622.48214       (-2751.087,-100.707) (-847.399,-629.366) (-343.769,-935.773)      378.812
48    3064.75443 1390.21891 2237.39590 -4919.49032 -12814.51556 -7615.12265       (-2753.257,-98.343) (-847.177,-630.672) (-346.355,-942.572)      386.872
49    3058.74618 1387.85501 2234.80957 -4914.54008 -12801.63803 -7607.76315       (-2755.427,-95.980) (-846.955,-631.978) (-348.941,-949.370)      394.932
50    3052.73793 1385.49110 2232.22323 -4909.58984 -12788.76051 -7600.40366       (-2757.597,-93.616) (-846.732,-633.283) (-351.528,-956.169)      402.992
51    3046.72969 1383.12720 2229.63689 -4904.63960 -12775.88298 -7593.04417       (-2759.767,-91.252) (-846.510,-634.589) (-354.114,-962.967)      411.051
52    3040.72144 1380.76330 2227.05056 -4899.68935 -12763.00546 -7585.68468       (-2761.938,-88.888) (-846.287,-635.895) (-356.700,-969.766)      419.111
53    3034.71319 1378.39939 2224.46422 -4894.73911 -12750.12793 -7578.32518       (-2764.108,-86.524) (-846.065,-637.201) (-359.287,-976.564)      427.171
54    3028.70495 1376.03549 2221.87788 -4889.78887 -12737.25040 -7570.96569       (-2766.278,-84.160) (-845.842,-638.507) (-361.873,-983.363)      435.231
55    3022.69670 1373.67158 2219.29154 -4884.83863 -12724.37288 -7563.60620       (-2768.448,-81.796) (-845.620,-639.813) (-364.459,-990.161)      443.291
56    3016.68845 1371.30768 2216.70521 -4879.88839 -12711.49535 -7556.24671       (-2770.618,-79.432) (-845.398,-641.119) (-367.046,-996.960)      451.351
57    3010.68020 1368.94378 2214.11887 -4874.93815 -12698.61783 -7548.88721       (-2772.788,-77.068) (-845.175,-642.425) (-369.632,-1003.758)      459.41
58    3004.67196 1366.57987 2211.53253 -4869.98791 -12685.74030 -7541.52772       (-2774.959,-74.704) (-844.953,-643.731) (-372.218,-1010.557)      467.47
59    2998.66371 1364.21597 2208.94619 -4865.03766 -12672.86277 -7534.16823       (-2777.129,-72.340) (-844.730,-645.037) (-374.805,-1017.355)      475.53
60    2992.65546 1361.85206 2206.35986 -4860.08742 -12659.98525 -7526.80874       (-2779.299,-69.977) (-844.508,-646.342) (-377.391,-1024.154)      483.59
61    2986.64722 1359.48816 2203.77352 -4855.13718 -12647.10772 -7519.44924       (-2781.469,-67.613) (-844.285,-647.648) (-379.977,-1030.952)      491.65
62    2980.63897 1357.12426 2201.18718 -4850.18694 -12634.23020 -7512.08975       (-2783.639,-65.249) (-844.063,-648.954) (-382.564,-1037.750)      499.71
63    2974.63072 1354.76035 2198.60084 -4845.23670 -12621.35267 -7504.73026       (-2785.809,-62.885) (-843.840,-650.260) (-385.150,-1044.549)      507.769
64    2968.62247 1352.39645 2196.01451 -4840.28646 -12608.47515 -7497.37077       (-2787.980,-60.521) (-843.618,-651.566) (-387.736,-1051.347)      515.829
65    2962.61423 1350.03254 2193.42817 -4835.33622 -12595.59762 -7490.01127       (-2790.150,-58.157) (-843.396,-652.872) (-390.323,-1058.146)      523.889
66    2956.60598 1347.66864 2190.84183 -4830.38597 -12582.72009 -7482.65178       (-2792.320,-55.793) (-843.173,-654.178) (-392.909,-1064.944)      531.949
67    2950.59773 1345.30474 2188.25550 -4825.43573 -12569.84257 -7475.29229       (-2794.490,-53.429) (-842.951,-655.484) (-395.496,-1071.743)      540.009
68    2944.58949 1342.94083 2185.66916 -4820.48549 -12556.96504 -7467.93280       (-2796.660,-51.065) (-842.728,-656.790) (-398.082,-1078.541)      548.069
69    2938.58124 1340.57693 2183.08282 -4815.53525 -12544.08752 -7460.57330       (-2798.830,-48.701) (-842.506,-658.096) (-400.668,-1085.340)      556.128
70    2932.57299 1338.21302 2180.49648 -4810.58501 -12531.20999 -7453.21381       (-2801.001,-46.338) (-842.283,-659.401) (-403.255,-1092.138)      564.188
71    2926.56475 1335.84912 2177.91015 -4805.63477 -12518.33247 -7445.85432       (-2803.171,-43.974) (-842.061,-660.707) (-405.841,-1098.937)      572.248
72    2920.55650 1333.48522 2175.32381 -4800.68453 -12505.45494 -7438.49483       (-2805.341,-41.610) (-841.839,-662.013) (-408.427,-1105.735)      580.308
73    2914.54825 1331.12131 2172.73747 -4795.73429 -12492.57741 -7431.13533       (-2807.511,-39.246) (-841.616,-663.319) (-411.014,-1112.534)      588.368
74    2908.54000 1328.75741 2170.15113 -4790.78404 -12479.69989 -7423.77584       (-2809.681,-36.882) (-841.394,-664.625) (-413.600,-1119.332)      596.428
75    2902.53176 1326.39350 2167.56480 -4785.83380 -12466.82236 -7416.41635       (-2811.851,-34.518) (-841.171,-665.931) (-416.186,-1126.131)      604.487
76    2896.52351 1324.02960 2164.97846 -4780.88356 -12453.94484 -7409.05685       (-2814.022,-32.154) (-840.949,-667.237) (-418.773,-1132.929)      612.547
77    2890.51526 1321.66570 2162.39212 -4775.93332 -12441.06731 -7401.69736       (-2816.192,-29.790) (-840.726,-668.543) (-421.359,-1139.728)      620.607
78    2884.50702 1319.30179 2159.80578 -4770.98308 -12428.18979 -7394.33787       (-2818.362,-27.426) (-840.504,-669.849) (-423.945,-1146.526)      628.667
79    2878.49877 1316.93789 2157.21945 -4766.03284 -12415.31226 -7386.97838       (-2820.532,-25.062) (-840.282,-671.155) (-426.532,-1153.325)      636.727
80    2872.49052 1314.57398 2154.63311 -4761.08260 -12402.43473 -7379.61888       (-2822.702,-22.698) (-840.059,-672.460) (-429.118,-1160.123)      644.787
81    2866.48227 1312.21008 2152.04677 -4756.13235 -12389.55721 -7372.25939       (-2824.873,-20.335) (-839.837,-673.766) (-431.704,-1166.921)      652.846
82    2860.47403 1309.84618 2149.46044 -4751.18211 -12376.67968 -7364.89990       (-2827.043,-17.971) (-839.614,-675.072) (-434.291,-1173.720)      660.906
83    2854.46578 1307.48227 2146.87410 -4746.23187 -12363.80216 -7357.54041       (-2829.213,-15.607) (-839.392,-676.378) (-436.877,-1180.518)      668.966
84    2848.45753 1305.11837 2144.28776 -4741.28163 -12350.92463 -7350.18091       (-2831.383,-13.243) (-839.169,-677.684) (-439.463,-1187.317)      674.445
85    2842.44929 1302.75446 2141.70142 -4736.33139 -12338.04711 -7342.82142       (-2833.553,-10.879) (-838.947,-678.990) (-442.050,-1194.115)      679.394
86    2836.44104 1300.39056 2139.11509 -4731.38115 -12325.16958 -7335.46193       (-2835.723,-8.515) (-838.725,-680.296) (-444.636,-1200.914)      684.402
87    2830.43279 1298.02666 2136.52875 -4726.43091 -12312.29205 -7328.10244       (-2837.894,-6.151) (-838.502,-681.602) (-447.222,-1207.712)      689.468
88    2824.42455 1295.66275 2133.94241 -4721.48067 -12299.41453 -7320.74294       (-2840.064,-3.787) (-838.280,-682.908) (-449.809,-1214.511)      694.591
89    2818.41630 1293.29885 2131.35607 -4716.53042 -12286.53700 -7313.38345       (-2842.234,-1.423) (-838.057,-684.214) (-452.395,-1221.309)      699.769
90    2812.40805 1290.93494 2128.76974 -4711.58018 -12273.65948 -7306.02396       (-2845.345,-0.941) (-454.041,-684.579) (-836.894,-1227.167)      704.007
91    2806.39980 1288.57104 2126.18340 -4706.62994 -12260.78195 -7298.66447       (-2849.879,-3.304) (-454.263,-683.521) (-834.308,-1231.602)      706.803
92    2800.39156 1286.20714 2123.59706 -4701.67970 -12247.90443 -7291.30497       (-2854.413,-5.668) (-454.486,-682.463) (-831.722,-1236.036)      709.663
93    2794.38331 1283.84323 2121.01072 -4696.72946 -12235.02690 -7283.94548       (-2858.947,-8.032) (-454.708,-681.405) (-829.135,-1240.471)      712.588
94    2788.37506 1281.47933 2118.42439 -4691.77922 -12222.14937 -7276.58599       (-2863.481,-10.396) (-454.930,-680.347) (-826.549,-1244.905)      715.575
95    2782.36682 1279.11542 2115.83805 -4686.82898 -12209.27185 -7269.22650       (-2868.015,-12.760) (-455.153,-679.289) (-823.963,-1249.340)      718.624
96    2776.35857 1276.75152 2113.25171 -4681.87873 -12196.39432 -7261.86700       (-2872.549,-15.124) (-455.375,-678.231) (-821.376,-1253.775)      721.735
97    2770.35032 1274.38762 2110.66537 -4676.92849 -12183.51680 -7254.50751       (-2877.083,-17.488) (-455.598,-677.173) (-818.790,-1258.209)      724.907
98    2764.34207 1272.02371 2108.07904 -4671.97825 -12170.63927 -7247.14802       (-2881.617,-19.852) (-455.820,-676.115) (-816.204,-1262.644)      728.139
99    2758.33383 1269.65981 2105.49270 -4667.02801 -12157.76175 -7239.78853       (-2886.151,-22.216) (-456.043,-675.057) (-813.617,-1267.078)      731.429
100    2752.32558 1267.29590 2102.90636 -4662.07777 -12144.88422 -7232.42903       (-2890.685,-24.580) (-456.265,-673.999) (-811.031,-1271.513)      734.778
101    2746.31733 1264.93200 2100.32003 -4657.12753 -12132.00669 -7225.06954       (-2895.219,-26.944) (-456.487,-672.941) (-808.445,-1275.947)      738.185
102    2740.30909 1262.56810 2097.73369 -4652.17729 -12119.12917 -7217.71005       (-2899.754,-29.307) (-456.710,-671.883) (-805.858,-1280.382)      741.648
103    2734.30084 1260.20419 2095.14735 -4647.22705 -12106.25164 -7210.35056       (-2904.288,-31.671) (-456.932,-670.825) (-803.272,-1284.817)      745.167
104    2728.29259 1257.84029 2092.56101 -4642.27680 -12093.37412 -7202.99106       (-2908.822,-34.035) (-457.155,-669.767) (-800.686,-1289.251)      748.742
105    2722.28435 1255.47638 2089.97468 -4637.32656 -12080.49659 -7195.63157       (-2913.356,-36.399) (-457.377,-668.709) (-798.099,-1293.686)      752.37
106    2716.27610 1253.11248 2087.38834 -4632.37632 -12067.61907 -7188.27208       (-2917.890,-38.763) (-457.600,-667.651) (-795.513,-1298.120)      755.901
107    2710.26785 1250.74858 2084.80200 -4627.42608 -12054.74154 -7180.91258       (-2922.424,-41.127) (-457.822,-666.593) (-792.926,-1302.555)      758.139
108    2704.25960 1248.38467 2082.21566 -4622.47584 -12041.86401 -7173.55309       (-2926.958,-43.491) (-458.045,-665.535) (-790.340,-1306.989)      760.44
109    2698.25136 1246.02077 2079.62933 -4617.52560 -12028.98649 -7166.19360       (-2931.492,-45.855) (-458.267,-664.477) (-787.754,-1311.424)      762.805
110    2692.24311 1243.65686 2077.04299 -4612.57536 -12016.10896 -7158.83411       (-2936.026,-48.219) (-458.489,-663.419) (-785.167,-1315.859)      765.233
111    2686.23486 1241.29296 2074.45665 -4607.62511 -12003.23144 -7151.47461       (-2940.560,-50.583) (-458.712,-662.361) (-782.581,-1320.293)      767.723
112    2680.22662 1238.92906 2071.87031 -4602.67487 -11990.35391 -7144.11512       (-2945.094,-52.946) (-458.934,-661.303) (-779.995,-1324.728)      770.275
113    2674.21837 1236.56515 2069.28398 -4597.72463 -11977.47639 -7136.75563       (-2949.628,-55.310) (-459.157,-660.245) (-777.408,-1329.162)      772.888
114    2668.21012 1234.20125 2066.69764 -4592.77439 -11964.59886 -7129.39614       (-2954.162,-57.674) (-459.379,-659.187) (-774.822,-1333.597)      775.561
115    2662.20187 1231.83734 2064.11130 -4587.82415 -11951.72133 -7122.03664       (-2958.697,-60.038) (-459.602,-658.129) (-772.236,-1338.031)      778.294
116    2656.19363 1229.47344 2061.52497 -4582.87391 -11938.84381 -7114.67715       (-2963.231,-62.402) (-459.824,-657.071) (-769.649,-1342.466)      781.086
117    2650.18538 1227.10954 2058.93863 -4577.92367 -11925.96628 -7107.31766       (-2967.765,-64.766) (-460.046,-656.013) (-767.063,-1346.900)      783.936
118    2644.17713 1224.74563 2056.35229 -4572.97343 -11913.08876 -7099.95817       (-2972.299,-67.130) (-460.269,-654.955) (-764.477,-1351.335)      786.845
119    2638.16889 1222.38173 2053.76595 -4568.02318 -11900.21123 -7092.59867       (-2976.833,-69.494) (-460.491,-653.897) (-761.890,-1355.770)      789.81
120    2632.16064 1220.01782 2051.17962 -4563.07294 -11887.33371 -7085.23918       (-2981.367,-71.858) (-460.714,-652.839) (-759.304,-1360.204)      792.833
121    2626.15239 1217.65392 2048.59328 -4558.12270 -11874.45618 -7077.87969       (-2985.901,-74.222) (-460.936,-651.781) (-756.718,-1364.639)      795.911
122    2620.14414 1215.29002 2046.00694 -4553.17246 -11861.57865 -7070.52020       (-2990.435,-76.585) (-461.159,-650.723) (-754.131,-1369.073)      799.045
123    2614.13590 1212.92611 2043.42060 -4548.22222 -11848.70113 -7063.16070       (-2994.969,-78.949) (-461.381,-649.665) (-751.545,-1373.508)      802.233
124    2608.12765 1210.56221 2040.83427 -4543.27198 -11835.82360 -7055.80121       (-2999.503,-81.313) (-461.603,-648.607) (-748.959,-1377.942)      805.475
125    2602.11940 1208.19830 2038.24793 -4538.32174 -11822.94608 -7048.44172       (-3004.037,-83.677) (-461.826,-647.549) (-746.372,-1382.377)      808.771
126    2596.11116 1205.83440 2035.66159 -4533.37149 -11810.06855 -7041.08223       (-3008.571,-86.041) (-462.048,-646.491) (-743.786,-1386.812)      812.119
127    2590.10291 1203.47050 2033.07525 -4528.42125 -11797.19103 -7033.72273       (-3013.105,-88.405) (-462.271,-645.433) (-741.200,-1391.246)      815.519
128    2584.09466 1201.10659 2030.48892 -4523.47101 -11784.31350 -7026.36324       (-3017.640,-90.769) (-462.493,-644.375) (-738.613,-1395.681)      818.971
129    2578.08642 1198.74269 2027.90258 -4518.52077 -11771.43597 -7019.00375       (-3022.174,-93.133) (-462.716,-643.317) (-736.027,-1400.115)      822.474
130    2572.07817 1196.37878 2025.31624 -4513.57053 -11758.55845 -7011.64426       (-3026.708,-95.497) (-462.938,-642.259) (-733.441,-1404.550)      826.026
131    2566.06992 1194.01488 2022.72991 -4508.62029 -11745.68092 -7004.28476       (-3031.242,-97.861) (-463.160,-641.201) (-730.854,-1408.984)      829.628
132    2560.06167 1191.65098 2020.14357 -4503.67005 -11732.80340 -6996.92527       (-3035.776,-100.225) (-463.383,-640.143) (-728.268,-1413.419)      833.279
133    2554.05343 1189.28707 2017.55723 -4498.71981 -11719.92587 -6989.56578       (-3040.310,-102.588) (-463.605,-639.085) (-725.682,-1417.854)      836.979
134    2548.04518 1186.92317 2014.97089 -4493.76956 -11707.04835 -6982.20629       (-3044.844,-104.952) (-463.828,-638.027) (-723.095,-1422.288)      840.725
135    2542.03693 1184.55926 2012.38456 -4488.81932 -11694.17082 -6974.84679       (-3049.378,-107.316) (-464.050,-636.969) (-720.509,-1426.723)      844.519
136    2536.02869 1182.19536 2009.79822 -4483.86908 -11681.29329 -6967.48730       (-3053.912,-109.680) (-464.273,-635.911) (-717.923,-1431.157)      848.359
137    2530.02044 1179.83146 2007.21188 -4478.91884 -11668.41577 -6960.12781       (-3058.446,-112.044) (-464.495,-634.853) (-715.336,-1435.592)      852.245
138    2524.01219 1177.46755 2004.62554 -4473.96860 -11655.53824 -6952.76832       (-3062.980,-114.408) (-464.718,-633.795) (-712.750,-1440.026)      856.175
139    2518.00394 1175.10365 2002.03921 -4469.01836 -11642.66072 -6945.40882       (-3067.514,-116.772) (-464.940,-632.737) (-710.164,-1444.461)      860.151
140    2511.99570 1172.73974 1999.45287 -4464.06812 -11629.78319 -6938.04933       (-3072.048,-119.136) (-465.162,-631.679) (-707.577,-1448.896)      864.17
141    2505.98745 1170.37584 1996.86653 -4459.11787 -11616.90566 -6930.68984       (-3076.583,-121.500) (-465.385,-630.621) (-704.991,-1453.330)      868.232
142    2499.97920 1168.01194 1994.28019 -4454.16763 -11604.02814 -6923.33034       (-3081.117,-123.864) (-465.607,-629.563) (-702.405,-1457.765)      872.336
143    2493.97096 1165.64803 1991.69386 -4449.21739 -11591.15061 -6915.97085       (-3085.651,-126.227) (-465.830,-628.505) (-699.818,-1462.199)      876.483
144    2487.96271 1163.28413 1989.10752 -4444.26715 -11578.27309 -6908.61136       (-3090.185,-128.591) (-466.052,-627.447) (-697.232,-1466.634)      880.671
145    2481.95446 1160.92022 1986.52118 -4439.31691 -11565.39556 -6901.25187       (-3094.719,-130.955) (-466.275,-626.389) (-694.646,-1471.068)      884.901
146    2475.94622 1158.55632 1983.93485 -4434.36667 -11552.51804 -6893.89237       (-3099.253,-133.319) (-466.497,-625.331) (-692.059,-1475.503)      889.17
147    2469.93797 1156.19242 1981.34851 -4429.41643 -11539.64051 -6886.53288       (-3103.787,-135.683) (-466.719,-624.273) (-689.473,-1479.938)      893.479
148    2463.92972 1153.82851 1978.76217 -4424.46618 -11526.76298 -6879.17339       (-3108.321,-138.047) (-466.942,-623.215) (-686.887,-1484.372)      897.827
149    2457.92147 1151.46461 1976.17583 -4419.51594 -11513.88546 -6871.81390       (-3112.855,-140.411) (-467.164,-622.157) (-684.300,-1488.807)      902.213
150    2451.91323 1149.10070 1973.58950 -4414.56570 -11501.00793 -6864.45440       (-3117.389,-142.775) (-467.387,-621.099) (-681.714,-1493.241)      906.638
151    2445.90498 1146.73680 1971.00316 -4409.61546 -11488.13041 -6857.09491       (-3121.923,-145.139) (-467.609,-620.041) (-679.128,-1497.676)      911.1
152    2439.89673 1144.37290 1968.41682 -4404.66522 -11475.25288 -6849.73542       (-3126.457,-147.503) (-467.832,-618.983) (-676.541,-1502.110)      915.599
153    2433.88849 1142.00899 1965.83048 -4399.71498 -11462.37536 -6842.37593       (-3130.991,-149.867) (-468.054,-617.925) (-673.955,-1506.545)      920.134
154    2427.88024 1139.64509 1963.24415 -4394.76474 -11449.49783 -6835.01643       (-3135.526,-152.230) (-468.276,-616.867) (-671.369,-1510.980)      924.705
155    2421.87199 1137.28118 1960.65781 -4389.81450 -11436.62030 -6827.65694       (-3140.060,-154.594) (-468.499,-615.809) (-668.782,-1515.414)      929.311
156    2415.86374 1134.91728 1958.07147 -4384.86425 -11423.74278 -6820.29745       (-3144.594,-156.958) (-468.721,-614.750) (-666.196,-1519.849)      933.952
157    2409.85550 1132.55338 1955.48513 -4379.91401 -11410.86525 -6812.93796       (-3149.128,-159.322) (-468.944,-613.692) (-663.610,-1524.283)      938.627
158    2403.84725 1130.18947 1952.89880 -4374.96377 -11397.98773 -6805.57846       (-3153.662,-161.686) (-469.166,-612.634) (-661.023,-1528.718)      943.336
159    2397.83900 1127.82557 1950.31246 -4370.01353 -11385.11020 -6798.21897       (-3158.196,-164.050) (-469.389,-611.576) (-658.437,-1533.152)      948.079
160    2391.83076 1125.46166 1947.72612 -4365.06329 -11372.23268 -6790.85948       (-3162.730,-166.414) (-469.611,-610.518) (-655.851,-1537.587)      952.853
161    2385.82251 1123.09776 1945.13979 -4360.11305 -11359.35515 -6783.49999       (-3167.264,-168.778) (-469.833,-609.460) (-653.264,-1542.021)      957.661
162    2379.81426 1120.73386 1942.55345 -4355.16281 -11346.47762 -6776.14049       (-3171.798,-171.142) (-470.056,-608.402) (-650.678,-1546.456)      962.499
163    2373.80602 1118.36995 1939.96711 -4350.21256 -11333.60010 -6768.78100       (-3176.332,-173.506) (-470.278,-607.344) (-648.092,-1550.891)      967.37
164    2367.79777 1116.00605 1937.38077 -4345.26232 -11320.72257 -6761.42151       (-3180.866,-175.869) (-470.501,-606.286) (-645.505,-1555.325)      972.271
165    2361.78952 1113.64214 1934.79444 -4340.31208 -11307.84505 -6754.06202       (-3185.400,-178.233) (-470.723,-605.228) (-642.919,-1559.760)      977.202
166    2355.78127 1111.27824 1932.20810 -4335.36184 -11294.96752 -6746.70252       (-3189.934,-180.597) (-470.946,-604.170) (-640.333,-1564.194)      982.163
167    2349.77303 1108.91434 1929.62176 -4330.41160 -11282.09000 -6739.34303       (-3194.468,-182.961) (-471.168,-603.112) (-637.746,-1568.629)      987.154
168    2343.76478 1106.55043 1927.03542 -4325.46136 -11269.21247 -6731.98354       (-3199.003,-185.325) (-471.391,-602.054) (-635.160,-1573.063)      992.173
169    2337.75653 1104.18653 1924.44909 -4320.51112 -11256.33494 -6724.62405       (-3203.537,-187.689) (-471.613,-600.996) (-632.574,-1577.498)      997.221
170    2331.74829 1101.82262 1921.86275 -4315.56088 -11243.45742 -6717.26455       (-3208.071,-190.053) (-471.835,-599.938) (-629.987,-1581.933)      1002.3
171    2325.74004 1099.45872 1919.27641 -4310.61063 -11230.57989 -6709.90506       (-3212.605,-192.417) (-472.058,-598.880) (-627.401,-1586.367)      1007.4
