Fol_2018-02-25.13_34_47.36_.txt     Output is probe cell, reduced cell, NCDist distance between
0    381.07152 -591.15464 -3241.86618 575.33784 -734.16581 -615.62145       (-194.266,-575.338) (-2666.528,-158.828) (-15.817,-40.284)      4.54747e-13
1    380.49561 -593.23209 -3238.63690 574.18601 -733.58990 -615.04553       (-193.690,-574.186) (-2664.451,-159.404) (-19.046,-40.860)      4.13107
2    379.91969 -595.30955 -3235.40762 573.03419 -733.01398 -614.46962       (-193.114,-573.034) (-2662.373,-159.980) (-22.275,-41.435)      8.26215
3    379.34378 -597.38700 -3232.17834 571.88236 -732.43807 -613.89371       (-192.539,-571.882) (-2660.296,-160.556) (-25.505,-42.011)      12.3932
4    378.76787 -599.46445 -3228.94906 570.73053 -731.86216 -613.31779       (-191.963,-570.731) (-2658.219,-161.132) (-28.734,-42.587)      16.5243
5    378.19195 -601.54190 -3225.71978 569.57870 -731.28624 -612.74188       (-191.387,-569.579) (-2656.141,-161.708) (-31.963,-43.163)      20.6554
6    377.61604 -603.61935 -3222.49051 568.42688 -730.71033 -612.16596       (-190.811,-568.427) (-2654.064,-162.283) (-35.192,-43.739)      24.7864
7    377.04012 -605.69680 -3219.26123 567.27505 -730.13441 -611.59005       (-190.235,-567.275) (-2651.986,-162.859) (-38.422,-44.315)      28.9175
8    376.46421 -607.77425 -3216.03195 566.12322 -729.55850 -611.01414       (-189.659,-566.123) (-2649.909,-163.435) (-41.651,-44.891)      33.0486
9    375.88830 -609.85170 -3212.80267 564.97139 -728.98259 -610.43822       (-189.083,-564.971) (-2647.831,-164.011) (-44.880,-45.467)      37.1797
10    375.31238 -611.92915 -3209.57339 563.81957 -728.40667 -609.86231       (-188.507,-563.820) (-2645.754,-164.587) (-48.110,-46.043)      41.3107
11    374.73647 -614.00661 -3206.34411 562.66774 -727.83076 -609.28640       (-187.931,-562.668) (-2643.676,-165.163) (-51.339,-46.619)      45.4418
12    374.16056 -616.08406 -3203.11483 561.51591 -727.25485 -608.71048       (-187.355,-561.516) (-2641.599,-165.739) (-54.568,-47.195)      49.5729
13    373.58464 -618.16151 -3199.88556 560.36408 -726.67893 -608.13457       (-186.779,-560.364) (-2639.521,-166.315) (-57.797,-47.770)      53.704
14    373.00873 -620.23896 -3196.65628 559.21226 -726.10302 -607.55865       (-186.204,-559.212) (-2637.444,-166.891) (-61.027,-48.346)      57.835
15    372.43281 -622.31641 -3193.42700 558.06043 -725.52710 -606.98274       (-185.628,-558.060) (-2635.367,-167.467) (-64.256,-48.922)      61.9661
16    371.85690 -624.39386 -3190.19772 556.90860 -724.95119 -606.40683       (-185.052,-556.909) (-2633.289,-168.043) (-67.485,-49.498)      66.0972
17    371.28099 -626.47131 -3186.96844 555.75677 -724.37528 -605.83091       (-184.476,-555.757) (-2631.212,-168.619) (-70.715,-50.074)      70.2283
18    370.70507 -628.54876 -3183.73916 554.60495 -723.79936 -605.25500       (-183.900,-554.605) (-2629.134,-169.194) (-73.944,-50.650)      74.3593
19    370.12916 -630.62622 -3180.50988 553.45312 -723.22345 -604.67909       (-183.324,-553.453) (-2627.057,-169.770) (-77.173,-51.226)      78.4904
20    369.55325 -632.70367 -3177.28061 552.30129 -722.64754 -604.10317       (-182.748,-552.301) (-2624.979,-170.346) (-80.402,-51.802)      82.6215
21    368.97733 -634.78112 -3174.05133 551.14946 -722.07162 -603.52726       (-182.172,-551.149) (-2622.902,-170.922) (-83.632,-52.378)      86.7526
22    368.40142 -636.85857 -3170.82205 549.99764 -721.49571 -602.95134       (-181.596,-549.998) (-2620.824,-171.498) (-86.861,-52.954)      90.8836
23    367.82550 -638.93602 -3167.59277 548.84581 -720.91979 -602.37543       (-181.020,-548.846) (-2618.747,-172.074) (-90.090,-53.530)      95.0147
24    367.24959 -641.01347 -3164.36349 547.69398 -720.34388 -601.79952       (-180.444,-547.694) (-2616.670,-172.650) (-93.319,-54.106)      99.1458
25    366.67368 -643.09092 -3161.13421 546.54215 -719.76797 -601.22360       (-179.868,-546.542) (-2614.592,-173.226) (-96.549,-54.681)      103.277
26    366.09776 -645.16837 -3157.90493 545.39033 -719.19205 -600.64769       (-179.293,-545.390) (-2612.515,-173.802) (-99.778,-55.257)      107.408
27    365.52185 -647.24582 -3154.67565 544.23850 -718.61614 -600.07178       (-178.717,-544.238) (-2610.437,-174.378) (-103.007,-55.833)      111.539
28    364.94594 -649.32328 -3151.44638 543.08667 -718.04023 -599.49586       (-178.141,-543.087) (-2608.360,-174.954) (-106.237,-56.409)      115.67
29    364.37002 -651.40073 -3148.21710 541.93484 -717.46431 -598.91995       (-177.565,-541.935) (-2606.282,-175.529) (-109.466,-56.985)      119.801
30    363.79411 -653.47818 -3144.98782 540.78302 -716.88840 -598.34403       (-176.989,-540.783) (-2604.205,-176.105) (-112.695,-57.561)      123.932
31    363.21819 -655.55563 -3141.75854 539.63119 -716.31248 -597.76812       (-176.413,-539.631) (-2602.127,-176.681) (-115.924,-58.137)      128.063
32    362.64228 -657.63308 -3138.52926 538.47936 -715.73657 -597.19221       (-175.837,-538.479) (-2600.050,-177.257) (-119.154,-58.713)      132.194
33    362.06637 -659.71053 -3135.29998 537.32753 -715.16066 -596.61629       (-175.261,-537.328) (-2597.972,-177.833) (-122.383,-59.289)      136.325
34    361.49045 -661.78798 -3132.07070 536.17570 -714.58474 -596.04038       (-174.685,-536.176) (-2595.895,-178.409) (-125.612,-59.865)      140.457
