10PERCENT_2018-03-07.11_26_52.316_.txt     Output is probe cell, reduced cell, NCDist distance between
16     -2.13035 -27.87886  16.55701 -40.17085 -26.28053 -26.05330       (-2.130,-1.911) (-23.618,-2.573) (-7.151,-30.314)      3.28797
17     -2.13098 -27.85591  16.51638 -40.13062 -26.25673 -26.05692       (-2.131,-2.070) (-23.594,-2.514) (-7.226,-30.319)      3.45796
18     -2.13160 -27.83296  16.47576 -40.09039 -26.23293 -26.06054       (-2.132,-2.228) (-23.570,-2.455) (-7.302,-30.324)      3.62961
19     -2.13223 -27.81001  16.43513 -40.05016 -26.20914 -26.06416       (-2.132,-2.387) (-23.546,-2.397) (-7.377,-30.329)      3.80267
20     -2.13285 -27.78705  16.39450 -40.00993 -26.18534 -26.06778       (-2.133,-2.545) (-23.521,-2.338) (-7.453,-30.333)      3.97697
21     -2.13348 -27.76410  16.35387 -39.96970 -26.16154 -26.07140       (-2.133,-2.703) (-23.497,-2.279) (-7.528,-30.338)      4.15236
22     -2.13410 -27.74115  16.31324 -39.92946 -26.13775 -26.07502       (-2.134,-2.862) (-23.473,-2.221) (-7.604,-30.343)      4.32869
23     -2.13472 -27.71820  16.27261 -39.88923 -26.11395 -26.07864       (-2.135,-3.020) (-23.449,-2.162) (-7.680,-30.348)      4.50586
24     -2.13535 -27.69525  16.23198 -39.84900 -26.09015 -26.08226       (-2.135,-3.179) (-23.425,-2.103) (-7.755,-30.353)      4.68377
25     -2.13597 -27.67230  16.19135 -39.80877 -26.06636 -26.08588       (-2.136,-3.337) (-23.400,-2.044) (-7.831,-30.358)      4.86235
26     -2.13660 -27.64935  16.15072 -39.76854 -26.04256 -26.08950       (-2.137,-3.496) (-23.376,-1.986) (-7.906,-30.363)      5.04151
27     -2.13722 -27.62640  16.11009 -39.72831 -26.01876 -26.09312       (-2.137,-3.654) (-23.352,-1.927) (-7.982,-30.368)      5.22121
28     -2.13785 -27.60345  16.06946 -39.68808 -25.99497 -26.09674       (-2.138,-3.813) (-23.328,-1.868) (-8.057,-30.372)      5.40138
29     -2.13847 -27.58050  16.02884 -39.64785 -25.97117 -26.10036       (-2.138,-3.971) (-23.304,-1.810) (-8.133,-30.377)      5.58199
30     -2.13910 -27.55755  15.98821 -39.60762 -25.94737 -26.10398       (-2.139,-4.130) (-23.279,-1.751) (-8.208,-30.382)      5.76298
31     -2.13972 -27.53459  15.94758 -39.56739 -25.92357 -26.10761       (-2.140,-4.288) (-23.255,-1.692) (-8.284,-30.387)      5.94434
32     -2.14035 -27.51164  15.90695 -39.52716 -25.89978 -26.11123       (-2.140,-4.446) (-23.231,-1.633) (-8.359,-30.392)      6.12601
33     -2.14097 -27.48869  15.86632 -39.48693 -25.87598 -26.11485       (-2.141,-4.605) (-23.207,-1.575) (-8.435,-30.397)      6.30798
34     -2.14159 -27.46574  15.82569 -39.44670 -25.85218 -26.11847       (-2.142,-4.763) (-23.183,-1.516) (-8.510,-30.402)      6.49022
35     -2.14222 -27.44279  15.78506 -39.40646 -25.82839 -26.12209       (-2.142,-4.922) (-23.158,-1.457) (-8.586,-30.407)      6.67271
36     -2.14284 -27.41984  15.74443 -39.36623 -25.80459 -26.12571       (-2.143,-5.080) (-23.134,-1.399) (-8.662,-30.411)      6.85542
37     -2.14347 -27.39689  15.70380 -39.32600 -25.78079 -26.12933       (-2.143,-5.239) (-23.110,-1.340) (-8.737,-30.416)      7.03835
38     -2.14409 -27.37394  15.66317 -39.28577 -25.75700 -26.13295       (-2.144,-5.397) (-23.086,-1.281) (-8.813,-30.421)      7.22148
39     -2.14472 -27.35099  15.62254 -39.24554 -25.73320 -26.13657       (-2.145,-5.556) (-23.062,-1.222) (-8.888,-30.426)      7.40478
40     -2.14534 -27.32804  15.58192 -39.20531 -25.70940 -26.14019       (-2.145,-5.714) (-23.037,-1.164) (-8.964,-30.431)      7.58825
41     -2.14597 -27.30509  15.54129 -39.16508 -25.68561 -26.14381       (-2.146,-5.872) (-23.013,-1.105) (-9.039,-30.436)      7.77188
42     -2.14659 -27.28213  15.50066 -39.12485 -25.66181 -26.14743       (-2.147,-6.031) (-22.989,-1.046) (-9.115,-30.441)      7.95565
43     -2.14722 -27.25918  15.46003 -39.08462 -25.63801 -26.15105       (-2.147,-6.189) (-22.965,-0.988) (-9.190,-30.445)      8.13955
44     -2.14784 -27.23623  15.41940 -39.04439 -25.61422 -26.15467       (-2.148,-6.348) (-22.941,-0.929) (-9.266,-30.450)      8.32358
45     -2.14846 -27.21328  15.37877 -39.00416 -25.59042 -26.15829       (-2.148,-6.506) (-22.916,-0.870) (-9.341,-30.455)      8.50773
46     -2.14909 -27.19033  15.33814 -38.96393 -25.56662 -26.16191       (-2.149,-6.665) (-22.892,-0.811) (-9.417,-30.460)      8.69199
47     -2.14971 -27.16738  15.29751 -38.92369 -25.54282 -26.16553       (-2.150,-6.823) (-22.868,-0.753) (-9.493,-30.465)      8.87635
48     -2.15034 -27.14443  15.25688 -38.88346 -25.51903 -26.16915       (-2.150,-6.982) (-22.844,-0.694) (-9.568,-30.470)      9.06081
49     -2.15096 -27.12148  15.21625 -38.84323 -25.49523 -26.17277       (-2.151,-7.140) (-22.820,-0.635) (-9.644,-30.475)      9.24536
50     -2.15159 -27.09853  15.17562 -38.80300 -25.47143 -26.17639       (-2.152,-7.298) (-22.795,-0.577) (-9.719,-30.480)      9.43
51     -2.15221 -27.07558  15.13499 -38.76277 -25.44764 -26.18001       (-2.152,-7.457) (-22.771,-0.518) (-9.795,-30.484)      9.61472
52     -2.15284 -27.05262  15.09437 -38.72254 -25.42384 -26.18363       (-2.153,-7.615) (-22.747,-0.459) (-9.870,-30.489)      9.79951
53     -2.15346 -27.02967  15.05374 -38.68231 -25.40004 -26.18725       (-2.153,-7.774) (-22.723,-0.401) (-9.946,-30.494)      9.98438
54     -2.15409 -27.00672  15.01311 -38.64208 -25.37625 -26.19087       (-2.154,-7.932) (-22.699,-0.342) (-10.021,-30.499)      10.1693
55     -2.15471 -26.98377  14.97248 -38.60185 -25.35245 -26.19449       (-2.155,-8.091) (-22.674,-0.283) (-10.097,-30.504)      10.3543
56     -2.15534 -26.96082  14.93185 -38.56162 -25.32865 -26.19811       (-2.155,-8.249) (-22.650,-0.224) (-10.172,-30.509)      10.5394
57     -2.15596 -26.93787  14.89122 -38.52139 -25.30486 -26.20174       (-2.156,-8.408) (-22.626,-0.166) (-10.248,-30.514)      10.7245
58     -2.15658 -26.91492  14.85059 -38.48116 -25.28106 -26.20536       (-2.157,-8.566) (-22.602,-0.107) (-10.324,-30.519)      10.9097
59     -2.15721 -26.89197  14.80996 -38.44092 -25.25726 -26.20898       (-2.157,-8.725) (-22.578,-0.048) (-10.399,-30.523)      11.0949
60     -2.15783 -26.86902  14.76933 -38.40069 -25.23347 -26.21260       (-10.464,-8.872) (-22.564,-0.010) (-2.147,-30.518)      11.2601
61     -2.15846 -26.84607  14.72870 -38.36046 -25.20967 -26.21622       (-10.481,-8.972) (-22.598,-0.069) (-2.089,-30.464)      11.3339
62     -2.15908 -26.82312  14.68807 -38.32023 -25.18587 -26.21984       (-10.498,-9.072) (-22.633,-0.128) (-2.031,-30.410)      11.409
63     -2.15971 -26.80016  14.64745 -38.28000 -25.16208 -26.22346       (-10.515,-9.172) (-22.667,-0.187) (-1.973,-30.356)      11.4855
64     -2.16033 -26.77721  14.60682 -38.23977 -25.13828 -26.22708       (-10.531,-9.271) (-22.702,-0.245) (-1.915,-30.302)      11.5633
65     -2.16096 -26.75426  14.56619 -38.19954 -25.11448 -26.23070       (-10.548,-9.371) (-22.736,-0.304) (-1.857,-30.249)      11.6423
66     -2.16158 -26.73131  14.52556 -38.15931 -25.09068 -26.23432       (-10.565,-9.471) (-22.771,-0.363) (-1.799,-30.195)      11.7227
67     -2.16221 -26.70836  14.48493 -38.11908 -25.06689 -26.23794       (-10.582,-9.571) (-22.805,-0.421) (-1.741,-30.141)      11.8043
68     -2.16283 -26.68541  14.44430 -38.07885 -25.04309 -26.24156       (-10.599,-9.670) (-22.840,-0.480) (-1.683,-30.087)      11.8871
69     -2.16345 -26.66246  14.40367 -38.03862 -25.01929 -26.24518       (-10.616,-9.770) (-22.874,-0.539) (-1.625,-30.033)      11.9711
70     -2.16408 -26.63951  14.36304 -37.99839 -24.99550 -26.24880       (-10.632,-9.870) (-22.909,-0.598) (-1.567,-29.979)      12.0563
71     -2.16470 -26.61656  14.32241 -37.95815 -24.97170 -26.25242       (-10.649,-9.970) (-22.943,-0.656) (-1.508,-29.926)      12.1427
72     -2.16533 -26.59361  14.28178 -37.91792 -24.94790 -26.25604       (-10.666,-10.069) (-22.978,-0.715) (-1.450,-29.872)      12.2301
73     -2.16595 -26.57066  14.24115 -37.87769 -24.92411 -26.25966       (-10.683,-10.169) (-23.012,-0.774) (-1.392,-29.818)      12.3186
74     -2.16658 -26.54770  14.20052 -37.83746 -24.90031 -26.26328       (-10.700,-10.269) (-23.047,-0.832) (-1.334,-29.764)      12.4083
75     -2.16720 -26.52475  14.15990 -37.79723 -24.87651 -26.26690       (-10.717,-10.369) (-23.081,-0.891) (-1.276,-29.710)      12.4989
76     -2.16783 -26.50180  14.11927 -37.75700 -24.85272 -26.27052       (-10.733,-10.468) (-23.116,-0.950) (-1.218,-29.656)      12.5906
77     -2.16845 -26.47885  14.07864 -37.71677 -24.82892 -26.27414       (-10.750,-10.568) (-23.150,-1.009) (-1.160,-29.602)      12.6833
78     -2.16908 -26.45590  14.03801 -37.67654 -24.80512 -26.27776       (-10.767,-10.668) (-23.185,-1.067) (-1.102,-29.549)      12.777
79     -2.16970 -26.43295  13.99738 -37.63631 -24.78133 -26.28138       (-10.784,-10.768) (-23.220,-1.126) (-1.044,-29.495)      12.8716
80     -2.17032 -26.41000  13.95675 -37.59608 -24.75753 -26.28500       (-10.801,-10.867) (-23.254,-1.185) (-0.986,-29.441)      12.9672
81     -2.17095 -26.38705  13.91612 -37.55585 -24.73373 -26.28862       (-10.818,-10.967) (-23.289,-1.243) (-0.928,-29.387)      13.0637
82     -2.17157 -26.36410  13.87549 -37.51562 -24.70994 -26.29225       (-10.834,-11.067) (-23.323,-1.302) (-0.869,-29.333)      13.1611
83     -2.17220 -26.34115  13.83486 -37.47538 -24.68614 -26.29587       (-10.851,-11.166) (-23.358,-1.361) (-0.811,-29.279)      13.2594
84     -2.17282 -26.31819  13.79423 -37.43515 -24.66234 -26.29949       (-10.868,-11.266) (-23.392,-1.420) (-0.753,-29.226)      13.3585
85     -2.17345 -26.29524  13.75360 -37.39492 -24.63854 -26.30311       (-10.885,-11.366) (-23.427,-1.478) (-0.695,-29.172)      13.4585
86     -2.17407 -26.27229  13.71298 -37.35469 -24.61475 -26.30673       (-10.902,-11.466) (-23.461,-1.537) (-0.637,-29.118)      13.5593
87     -2.17470 -26.24934  13.67235 -37.31446 -24.59095 -26.31035       (-10.919,-11.565) (-23.496,-1.596) (-0.579,-29.064)      13.6609
88     -2.17532 -26.22639  13.63172 -37.27423 -24.56715 -26.31397       (-10.935,-11.665) (-23.530,-1.654) (-0.521,-29.010)      13.7632
89     -2.17595 -26.20344  13.59109 -37.23400 -24.54336 -26.31759       (-10.952,-11.765) (-23.565,-1.713) (-0.463,-28.956)      13.8664
90     -2.17657 -26.18049  13.55046 -37.19377 -24.51956 -26.32121       (-10.969,-11.865) (-23.599,-1.772) (-0.405,-28.903)      13.9703
91     -2.17720 -26.15754  13.50983 -37.15354 -24.49576 -26.32483       (-10.986,-11.964) (-23.634,-1.830) (-0.347,-28.849)      14.0749
92     -2.17782 -26.13459  13.46920 -37.11331 -24.47197 -26.32845       (-11.003,-12.064) (-23.668,-1.889) (-0.289,-28.795)      14.1803
93     -2.17844 -26.11164  13.42857 -37.07308 -24.44817 -26.33207       (-11.020,-12.164) (-23.703,-1.948) (-0.231,-28.741)      14.2864
94     -2.17907 -26.08869  13.38794 -37.03285 -24.42437 -26.33569       (-11.036,-12.264) (-23.737,-2.007) (-0.172,-28.687)      14.3931
95     -2.17969 -26.06573  13.34731 -36.99261 -24.40058 -26.33931       (-11.053,-12.363) (-23.772,-2.065) (-0.114,-28.633)      14.5005
96     -2.18032 -26.04278  13.30668 -36.95238 -24.37678 -26.34293       (-11.070,-12.463) (-23.806,-2.124) (-0.056,-28.580)      14.6086
97     -2.18094 -26.01983  13.26606 -36.91215 -24.35298 -26.34655       (-11.085,-23.839) (-12.561,-2.181) (-0.002,-28.527)      16.4251    *****
98     -2.18157 -25.99688  13.22543 -36.87192 -24.32919 -26.35017       (-11.044,-23.815) (-12.603,-2.182) (-0.060,-28.532)      16.4465
99     -2.18219 -25.97393  13.18480 -36.83169 -24.30539 -26.35379       (-11.003,-23.792) (-12.644,-2.182) (-0.118,-28.536)      16.4491
100     -2.18282 -25.95098  13.14417 -36.79146 -24.28159 -26.35741       (-10.961,-23.768) (-12.686,-2.183) (-0.176,-28.540)      16.4433
101     -2.18344 -25.92803  13.10354 -36.75123 -24.25779 -26.36103       (-10.920,-23.745) (-12.728,-2.183) (-0.234,-28.544)      16.438
102     -2.18407 -25.90508  13.06291 -36.71100 -24.23400 -26.36465       (-10.879,-23.721) (-12.769,-2.184) (-0.292,-28.549)      16.4331
103     -2.18469 -25.88213  13.02228 -36.67077 -24.21020 -26.36827       (-10.838,-23.697) (-12.811,-2.185) (-0.350,-28.553)      16.4287
104     -2.18531 -25.85918  12.98165 -36.63054 -24.18640 -26.37189       (-10.796,-23.674) (-12.853,-2.185) (-0.408,-28.557)      16.4247
105     -2.18594 -25.83623  12.94102 -36.59031 -24.16261 -26.37551       (-10.755,-23.650) (-12.894,-2.186) (-0.467,-28.561)      16.4211
106     -2.18656 -25.81327  12.90039 -36.55008 -24.13881 -26.37913       (-10.714,-23.627) (-12.936,-2.187) (-0.525,-28.566)      16.418
107     -2.18719 -25.79032  12.85976 -36.50984 -24.11501 -26.38276       (-10.673,-23.603) (-12.978,-2.187) (-0.583,-28.570)      16.4154
108     -2.18781 -25.76737  12.81913 -36.46961 -24.09122 -26.38638       (-10.631,-23.580) (-13.019,-2.188) (-0.641,-28.574)      16.4132
109     -2.18844 -25.74442  12.77851 -36.42938 -24.06742 -26.39000       (-10.590,-23.556) (-13.061,-2.188) (-0.699,-28.578)      16.4115
110     -2.18906 -25.72147  12.73788 -36.38915 -24.04362 -26.39362       (-10.549,-23.532) (-13.102,-2.189) (-0.757,-28.583)      16.4102
111     -2.18969 -25.69852  12.69725 -36.34892 -24.01983 -26.39724       (-10.508,-23.509) (-13.144,-2.190) (-0.815,-28.587)      16.4093
112     -2.19031 -25.67557  12.65662 -36.30869 -23.99603 -26.40086       (-10.466,-23.485) (-13.186,-2.190) (-0.873,-28.591)      16.4089
113     -2.19094 -25.65262  12.61599 -36.26846 -23.97223 -26.40448       (-10.425,-23.462) (-13.227,-2.191) (-0.931,-28.595)      16.409
114     -2.19156 -25.62967  12.57536 -36.22823 -23.94844 -26.40810       (-10.384,-23.438) (-13.269,-2.192) (-0.989,-28.600)      16.4095
115     -2.19218 -25.60672  12.53473 -36.18800 -23.92464 -26.41172       (-10.343,-23.415) (-13.311,-2.192) (-1.047,-28.604)      16.4105
116     -2.19281 -25.58376  12.49410 -36.14777 -23.90084 -26.41534       (-10.301,-23.391) (-13.352,-2.193) (-1.105,-28.608)      16.4119
117     -2.19343 -25.56081  12.45347 -36.10754 -23.87705 -26.41896       (-10.260,-23.367) (-13.394,-2.193) (-1.164,-28.612)      16.4137
118     -2.19406 -25.53786  12.41284 -36.06731 -23.85325 -26.42258       (-10.219,-23.344) (-13.436,-2.194) (-1.222,-28.617)      16.416
119     -2.19468 -25.51491  12.37221 -36.02707 -23.82945 -26.42620       (-10.178,-23.320) (-13.477,-2.195) (-1.280,-28.621)      16.4188
120     -2.19531 -25.49196  12.33159 -35.98684 -23.80565 -26.42982       (-10.136,-23.297) (-13.519,-2.195) (-1.338,-28.625)      16.422
121     -2.19593 -25.46901  12.29096 -35.94661 -23.78186 -26.43344       (-10.095,-23.273) (-13.561,-2.196) (-1.396,-28.629)      16.4257
122     -2.19656 -25.44606  12.25033 -35.90638 -23.75806 -26.43706       (-10.054,-23.250) (-13.602,-2.197) (-1.454,-28.634)      16.4298
123     -2.19718 -25.42311  12.20970 -35.86615 -23.73426 -26.44068       (-10.013,-23.226) (-13.644,-2.197) (-1.512,-28.638)      16.4343
124     -2.19781 -25.40016  12.16907 -35.82592 -23.71047 -26.44430       (-9.971,-23.202) (-13.686,-2.198) (-1.570,-28.642)      16.4393
125     -2.19843 -25.37721  12.12844 -35.78569 -23.68667 -26.44792       (-9.930,-23.179) (-13.727,-2.198) (-1.628,-28.646)      16.4448
126     -2.19905 -25.35426  12.08781 -35.74546 -23.66287 -26.45154       (-9.889,-23.155) (-13.769,-2.199) (-1.686,-28.651)      16.4507
127     -2.19968 -25.33130  12.04718 -35.70523 -23.63908 -26.45516       (-9.848,-23.132) (-13.811,-2.200) (-1.744,-28.655)      16.457
128     -2.20030 -25.30835  12.00655 -35.66500 -23.61528 -26.45878       (-9.806,-23.108) (-13.852,-2.200) (-1.802,-28.659)      16.4638
129     -2.20093 -25.28540  11.96592 -35.62477 -23.59148 -26.46240       (-9.765,-23.084) (-13.894,-2.201) (-1.861,-28.663)      16.471
130     -2.20155 -25.26245  11.92529 -35.58454 -23.56769 -26.46602       (-9.724,-23.061) (-13.936,-2.202) (-1.919,-28.668)      16.4787
131     -2.20218 -25.23950  11.88467 -35.54430 -23.54389 -26.46964       (-9.682,-23.037) (-13.977,-2.202) (-1.977,-28.672)      16.4868
132     -2.20280 -25.21655  11.84404 -35.50407 -23.52009 -26.47326       (-9.641,-23.014) (-14.019,-2.203) (-2.035,-28.676)      16.4954
133     -2.20343 -25.19360  11.80341 -35.46384 -23.49630 -26.47689       (-9.600,-22.990) (-14.060,-2.203) (-2.093,-28.680)      16.5044
134     -2.20405 -25.17065  11.76278 -35.42361 -23.47250 -26.48051       (-9.559,-22.967) (-14.102,-2.204) (-2.151,-28.685)      16.5138
135     -2.20468 -25.14770  11.72215 -35.38338 -23.44870 -26.48413       (-9.517,-22.943) (-14.144,-2.205) (-2.209,-28.689)      16.5237
136     -2.20530 -25.12475  11.68152 -35.34315 -23.42490 -26.48775       (-9.476,-22.919) (-14.185,-2.205) (-2.267,-28.693)      16.5341
137     -2.20593 -25.10180  11.64089 -35.30292 -23.40111 -26.49137       (-9.435,-22.896) (-14.227,-2.206) (-2.325,-28.697)      16.5448
138     -2.20655 -25.07884  11.60026 -35.26269 -23.37731 -26.49499       (-9.394,-22.872) (-14.269,-2.207) (-2.383,-28.702)      16.5561
139     -2.20717 -25.05589  11.55963 -35.22246 -23.35351 -26.49861       (-9.352,-22.849) (-14.310,-2.207) (-2.441,-28.706)      16.5677
140     -2.20780 -25.03294  11.51900 -35.18223 -23.32972 -26.50223       (-9.311,-22.825) (-14.352,-2.208) (-2.500,-28.710)      16.5798
141     -2.20842 -25.00999  11.47837 -35.14200 -23.30592 -26.50585       (-9.270,-22.802) (-14.394,-2.208) (-2.558,-28.714)      16.5923
142     -2.20905 -24.98704  11.43774 -35.10177 -23.28212 -26.50947       (-9.229,-22.778) (-14.435,-2.209) (-2.616,-28.719)      16.6053
143     -2.20967 -24.96409  11.39712 -35.06153 -23.25833 -26.51309       (-9.187,-22.754) (-14.477,-2.210) (-2.674,-28.723)      16.6187
144     -2.21030 -24.94114  11.35649 -35.02130 -23.23453 -26.51671       (-9.146,-22.731) (-14.519,-2.210) (-2.732,-28.727)      16.6325
145     -2.21092 -24.91819  11.31586 -34.98107 -23.21073 -26.52033       (-9.105,-22.707) (-14.560,-2.211) (-2.790,-28.731)      16.6468
146     -2.21155 -24.89524  11.27523 -34.94084 -23.18694 -26.52395       (-9.064,-22.684) (-14.602,-2.212) (-2.848,-28.735)      16.6615
147     -2.21217 -24.87229  11.23460 -34.90061 -23.16314 -26.52757       (-9.022,-22.660) (-14.644,-2.212) (-2.906,-28.740)      16.6766
148     -2.21280 -24.84934  11.19397 -34.86038 -23.13934 -26.53119       (-8.981,-22.637) (-14.685,-2.213) (-2.964,-28.744)      16.6921
149     -2.21342 -24.82638  11.15334 -34.82015 -23.11555 -26.53481       (-8.940,-22.613) (-14.727,-2.213) (-3.022,-28.748)      16.7081
150     -2.21404 -24.80343  11.11271 -34.77992 -23.09175 -26.53843       (-8.899,-22.589) (-14.769,-2.214) (-3.080,-28.752)      16.7245
151     -2.21467 -24.78048  11.07208 -34.73969 -23.06795 -26.54205       (-8.857,-22.566) (-14.810,-2.215) (-3.138,-28.757)      16.7413
152     -2.21529 -24.75753  11.03145 -34.69946 -23.04416 -26.54567       (-8.816,-22.542) (-14.852,-2.215) (-3.197,-28.761)      16.7586
153     -2.21592 -24.73458  10.99082 -34.65923 -23.02036 -26.54929       (-8.775,-22.519) (-14.893,-2.216) (-3.255,-28.765)      16.7763
154     -2.21654 -24.71163  10.95020 -34.61900 -22.99656 -26.55291       (-8.734,-22.495) (-14.935,-2.217) (-3.313,-28.769)      16.7943
155     -2.21717 -24.68868  10.90957 -34.57876 -22.97276 -26.55653       (-8.692,-22.472) (-14.977,-2.217) (-3.371,-28.774)      16.8129
156     -2.21779 -24.66573  10.86894 -34.53853 -22.94897 -26.56015       (-8.651,-22.448) (-15.018,-2.218) (-3.429,-28.778)      16.8318
157     -2.21842 -24.64278  10.82831 -34.49830 -22.92517 -26.56377       (-8.610,-22.424) (-15.060,-2.218) (-3.487,-28.782)      16.8511
158     -2.21904 -24.61983  10.78768 -34.45807 -22.90137 -26.56740       (-8.569,-22.401) (-15.102,-2.219) (-3.545,-28.786)      16.8709
159     -2.21967 -24.59687  10.74705 -34.41784 -22.87758 -26.57102       (-8.527,-22.377) (-15.143,-2.220) (-3.603,-28.791)      16.8911
160     -2.22029 -24.57392  10.70642 -34.37761 -22.85378 -26.57464       (-8.486,-22.354) (-15.185,-2.220) (-3.661,-28.795)      16.9117
161     -2.22091 -24.55097  10.66579 -34.33738 -22.82998 -26.57826       (-8.445,-22.330) (-15.227,-2.221) (-3.719,-28.799)      16.9327
162     -2.22154 -24.52802  10.62516 -34.29715 -22.80619 -26.58188       (-8.404,-22.306) (-15.268,-2.222) (-3.777,-28.803)      16.9541
163     -2.22216 -24.50507  10.58453 -34.25692 -22.78239 -26.58550       (-8.362,-22.283) (-15.310,-2.222) (-3.835,-28.808)      16.9759
164     -2.22279 -24.48212  10.54390 -34.21669 -22.75859 -26.58912       (-8.321,-22.259) (-15.352,-2.223) (-3.894,-28.812)      16.9982
165     -2.22341 -24.45917  10.50328 -34.17646 -22.73480 -26.59274       (-8.280,-22.236) (-15.393,-2.223) (-3.952,-28.816)      17.0208
166     -2.22404 -24.43622  10.46265 -34.13623 -22.71100 -26.59636       (-8.239,-22.212) (-15.435,-2.224) (-4.010,-28.820)      17.0438
167     -2.22466 -24.41327  10.42202 -34.09599 -22.68720 -26.59998       (-8.197,-22.189) (-15.477,-2.225) (-4.068,-28.825)      17.0673
168     -2.22529 -24.39032  10.38139 -34.05576 -22.66341 -26.60360       (-8.156,-22.165) (-15.518,-2.225) (-4.126,-28.829)      17.0911
169     -2.22591 -24.36737  10.34076 -34.01553 -22.63961 -26.60722       (-8.115,-22.141) (-15.560,-2.226) (-4.184,-28.833)      17.1153
170     -2.22654 -24.34441  10.30013 -33.97530 -22.61581 -26.61084       (-8.074,-22.118) (-15.602,-2.227) (-4.242,-28.837)      17.14
171     -2.22716 -24.32146  10.25950 -33.93507 -22.59202 -26.61446       (-8.032,-22.094) (-15.643,-2.227) (-4.300,-28.842)      17.165
172     -2.22779 -24.29851  10.21887 -33.89484 -22.56822 -26.61808       (-7.991,-22.071) (-15.685,-2.228) (-4.358,-28.846)      17.1904
173     -2.22841 -24.27556  10.17824 -33.85461 -22.54442 -26.62170       (-7.950,-22.047) (-15.727,-2.228) (-4.416,-28.850)      17.2162
174     -2.22903 -24.25261  10.13761 -33.81438 -22.52062 -26.62532       (-7.909,-22.024) (-15.768,-2.229) (-4.474,-28.854)      17.2424
175     -2.22966 -24.22966  10.09698 -33.77415 -22.49683 -26.62894       (-7.867,-22.000) (-15.810,-2.230) (-4.533,-28.859)      17.269
176     -2.23028 -24.20671  10.05635 -33.73392 -22.47303 -26.63256       (-7.826,-21.976) (-15.851,-2.230) (-4.591,-28.863)      17.296
177     -2.23091 -24.18376  10.01573 -33.69369 -22.44923 -26.63618       (-7.785,-21.953) (-15.893,-2.231) (-4.649,-28.867)      17.3233
178     -2.23153 -24.16081   9.97510 -33.65346 -22.42544 -26.63980       (-7.744,-21.929) (-15.935,-2.232) (-4.707,-28.871)      17.3511
179     -2.23216 -24.13786   9.93447 -33.61322 -22.40164 -26.64342       (-7.702,-21.906) (-15.976,-2.232) (-4.765,-28.876)      17.3792
180     -2.23278 -24.11491   9.89384 -33.57299 -22.37784 -26.64704       (-7.661,-21.882) (-16.018,-2.233) (-4.823,-28.880)      17.4077
181     -2.23341 -24.09195   9.85321 -33.53276 -22.35405 -26.65066       (-7.620,-21.859) (-16.060,-2.233) (-4.881,-28.884)      17.4366
182     -2.23403 -24.06900   9.81258 -33.49253 -22.33025 -26.65428       (-7.579,-21.835) (-16.101,-2.234) (-4.939,-28.888)      17.4658
