Fol_2018-04-21.09_46_38.1_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -12.53537  16.43158 -19.24833 -13.50885 -22.60344 -40.28080       (-13.297,-6.819) (-2.923,-12.922) (-22.474,-0.106)      5.0243e-15
1    -13.63971  13.12841 -17.43438 -12.01964 -20.84961 -37.24096       (-2.600,-0.511) (-24.624,-32.272) (-12.617,-0.597)      15.9605
2    -14.74405   9.82524 -15.62042 -10.53043 -19.09577 -34.20111       (-24.376,-0.705) (-9.825,-28.921) (-5.795,-4.919)      13.4008
3    -15.84839   6.52208 -13.80646  -9.04122 -17.34194 -31.16126       (-24.639,-2.519) (-6.522,-23.864) (-7.284,-9.326)      13.6245
4    -16.95273   3.21891 -11.99251  -7.55201 -15.58810 -28.12141       (-24.902,-4.333) (-3.219,-18.807) (-8.774,-13.734)      11.2588    *****
5    -18.05707  -0.08425 -10.17855  -6.06280 -13.83427 -25.08156       (-18.057,-6.063) (-0.084,-13.834) (-10.179,-25.082)      12.1595
6    -19.16141  -3.38742  -8.36459  -4.57359 -12.08043 -22.04171       (-19.161,-4.574) (-3.387,-12.080) (-8.365,-22.042)      10.8445
7    -20.26575  -6.69059  -6.55064  -3.08439 -10.32660 -19.00186       (-20.266,-3.084) (-6.691,-10.327) (-6.551,-19.002)      10.5695
8    -21.37009  -9.99375  -4.73668  -1.59518  -8.57276 -15.96201       (-21.370,-1.595) (-9.994,-8.573) (-4.737,-15.962)      5.47314
9    -22.47443 -13.29692  -2.92272  -0.10597  -6.81893 -12.92216       (-22.474,-0.106) (-13.297,-6.819) (-2.923,-12.922)      7.10543e-15
