Fol_2018-03-05.17_24_13.8_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -30.73805 -12.55239 -11.25717 -57.99197  -4.17436   2.35399       (-10.198,-55.638) (-28.384,-1.820) (-13.611,-2.354)      7.10543e-15
1    -30.71749 -12.56824 -11.25953 -57.98961  -4.17200   2.34927       (-10.219,-55.640) (-28.368,-1.823) (-13.609,-2.349)      0.026697
2    -30.69693 -12.58408 -11.26189 -57.98726  -4.16964   2.34456       (-10.240,-55.643) (-28.352,-1.825) (-13.606,-2.345)      0.0533941
3    -30.67637 -12.59993 -11.26424 -57.98490  -4.16729   2.33985       (-10.260,-55.645) (-28.337,-1.827) (-13.604,-2.340)      0.0800911
4    -30.65581 -12.61578 -11.26660 -57.98254  -4.16493   2.33514       (-10.281,-55.647) (-28.321,-1.830) (-13.602,-2.335)      0.106788
5    -30.63525 -12.63163 -11.26896 -57.98019  -4.16258   2.33042       (-10.301,-55.650) (-28.305,-1.832) (-13.599,-2.330)      0.133485
6    -30.61469 -12.64747 -11.27131 -57.97783  -4.16022   2.32571       (-10.322,-55.652) (-28.289,-1.835) (-13.597,-2.326)      0.160182
7    -30.59413 -12.66332 -11.27367 -57.97548  -4.15786   2.32100       (-10.342,-55.654) (-28.273,-1.837) (-13.595,-2.321)      0.186879
8    -30.57357 -12.67917 -11.27602 -57.97312  -4.15551   2.31628       (-10.363,-55.657) (-28.257,-1.839) (-13.592,-2.316)      0.213576
9    -30.55301 -12.69502 -11.27838 -57.97076  -4.15315   2.31157       (-10.383,-55.659) (-28.241,-1.842) (-13.590,-2.312)      0.240273
10    -30.53245 -12.71086 -11.28074 -57.96841  -4.15079   2.30686       (-10.404,-55.662) (-28.226,-1.844) (-13.588,-2.307)      0.26697
11    -30.51189 -12.72671 -11.28309 -57.96605  -4.14844   2.30215       (-10.425,-55.664) (-28.210,-1.846) (-13.585,-2.302)      0.293668
12    -30.49133 -12.74256 -11.28545 -57.96369  -4.14608   2.29743       (-10.445,-55.666) (-28.194,-1.849) (-13.583,-2.297)      0.320365
13    -30.47077 -12.75841 -11.28781 -57.96134  -4.14372   2.29272       (-10.466,-55.669) (-28.178,-1.851) (-13.581,-2.293)      0.347062
14    -30.45021 -12.77425 -11.29016 -57.95898  -4.14137   2.28801       (-10.486,-55.671) (-28.162,-1.853) (-13.578,-2.288)      0.373759
15    -30.42965 -12.79010 -11.29252 -57.95662  -4.13901   2.28330       (-10.507,-55.673) (-28.146,-1.856) (-13.576,-2.283)      0.400456
16    -30.40908 -12.80595 -11.29488 -57.95427  -4.13666   2.27858       (-10.527,-55.676) (-28.131,-1.858) (-13.573,-2.279)      0.427153
17    -30.38852 -12.82180 -11.29723 -57.95191  -4.13430   2.27387       (-10.548,-55.678) (-28.115,-1.860) (-13.571,-2.274)      0.45385
18    -30.36796 -12.83764 -11.29959 -57.94956  -4.13194   2.26916       (-10.568,-55.680) (-28.099,-1.863) (-13.569,-2.269)      0.480547
19    -30.34740 -12.85349 -11.30194 -57.94720  -4.12959   2.26445       (-10.589,-55.683) (-28.083,-1.865) (-13.566,-2.264)      0.507244
20    -30.32684 -12.86934 -11.30430 -57.94484  -4.12723   2.25973       (-10.610,-55.685) (-28.067,-1.867) (-13.564,-2.260)      0.533941
21    -30.30628 -12.88519 -11.30666 -57.94249  -4.12487   2.25502       (-10.630,-55.687) (-28.051,-1.870) (-13.562,-2.255)      0.560638
22    -30.28572 -12.90104 -11.30901 -57.94013  -4.12252   2.25031       (-10.651,-55.690) (-28.035,-1.872) (-13.559,-2.250)      0.587335
23    -30.26516 -12.91688 -11.31137 -57.93777  -4.12016   2.24559       (-10.671,-55.692) (-28.020,-1.875) (-13.557,-2.246)      0.614032
24    -30.24460 -12.93273 -11.31373 -57.93542  -4.11780   2.24088       (-10.692,-55.695) (-28.004,-1.877) (-13.555,-2.241)      0.640729
25    -30.22404 -12.94858 -11.31608 -57.93306  -4.11545   2.23617       (-10.712,-55.697) (-27.988,-1.879) (-13.552,-2.236)      0.667426
26    -30.20348 -12.96443 -11.31844 -57.93070  -4.11309   2.23146       (-10.733,-55.699) (-27.972,-1.882) (-13.550,-2.231)      0.694123
27    -30.18292 -12.98027 -11.32080 -57.92835  -4.11074   2.22674       (-10.754,-55.702) (-27.956,-1.884) (-13.548,-2.227)      0.72082
28    -30.16236 -12.99612 -11.32315 -57.92599  -4.10838   2.22203       (-10.774,-55.704) (-27.940,-1.886) (-13.545,-2.222)      0.747517
29    -30.14180 -13.01197 -11.32551 -57.92364  -4.10602   2.21732       (-10.795,-55.706) (-27.924,-1.889) (-13.543,-2.217)      0.774214
30    -30.12124 -13.02782 -11.32786 -57.92128  -4.10367   2.21261       (-10.815,-55.709) (-27.909,-1.891) (-13.540,-2.213)      0.800911
31    -30.10068 -13.04366 -11.33022 -57.91892  -4.10131   2.20789       (-10.836,-55.711) (-27.893,-1.893) (-13.538,-2.208)      0.827608
32    -30.08012 -13.05951 -11.33258 -57.91657  -4.09895   2.20318       (-10.856,-55.713) (-27.877,-1.896) (-13.536,-2.203)      0.854306
