Fol_2018-02-25.13_35_31.83_.txt     Output is probe cell, reduced cell, NCDist distance between
0    2344.32186 -2450.63931 -3875.66627 2348.93345 -2383.21978 -3105.59795       (-4.612,-2348.933) (-1526.733,-34.286) (-101.706,-756.664)      4.54747e-13
1    2341.97058 -2449.71448 -3871.88854 2344.23088 -2380.86849 -3103.24666       (-2.260,-2344.231) (-1527.658,-36.638) (-105.484,-759.016)      7.33665
2    2339.61929 -2448.78965 -3868.11080 2339.52831 -2378.51721 -3100.89538       (-2339.619,-0.091) (-109.170,-1528.492) (-38.898,-761.276)      14.4987
3    2337.26801 -2447.86481 -3864.33306 2334.82574 -2376.16592 -3098.54409       (-2337.268,-2.442) (-110.597,-1527.065) (-38.898,-761.276)      17.5366
4    2334.91672 -2446.93998 -3860.55532 2330.12317 -2373.81464 -3096.19281       (-2334.917,-4.794) (-112.023,-1525.639) (-38.898,-761.276)      20.8592
5    2332.56544 -2446.01515 -3856.77758 2325.42060 -2371.46335 -3093.84152       (-2332.565,-7.145) (-113.450,-1524.212) (-38.898,-761.276)      24.3502
6    2330.21416 -2445.09032 -3852.99985 2320.71803 -2369.11207 -3091.49024       (-2330.214,-9.496) (-114.876,-1522.786) (-38.898,-761.276)      27.9465
7    2327.86287 -2444.16549 -3849.22211 2316.01546 -2366.76078 -3089.13895       (-2327.863,-11.847) (-116.303,-1521.359) (-38.898,-761.276)      31.6124
8    2325.51159 -2443.24066 -3845.44437 2311.31289 -2364.40950 -3086.78767       (-2325.512,-14.199) (-117.729,-1519.933) (-38.898,-761.276)      35.326
9    2323.16030 -2442.31583 -3841.66663 2306.61032 -2362.05821 -3084.43638       (-2323.160,-16.550) (-119.156,-1518.506) (-38.898,-761.276)      39.0739
10    2320.80902 -2441.39100 -3837.88889 2301.90775 -2359.70693 -3082.08510       (-2320.809,-18.901) (-120.582,-1517.080) (-38.898,-761.276)      42.8469
11    2318.45773 -2440.46616 -3834.11116 2297.20518 -2357.35564 -3079.73381       (-2318.458,-21.253) (-122.008,-1515.653) (-38.898,-761.276)      46.6391
12    2316.10645 -2439.54133 -3830.33342 2292.50261 -2355.00436 -3077.38253       (-2316.106,-23.604) (-123.435,-1514.227) (-38.898,-761.276)      50.446
13    2313.75516 -2438.61650 -3826.55568 2287.80004 -2352.65307 -3075.03125       (-2313.755,-25.955) (-124.861,-1512.801) (-38.898,-761.276)      54.2647
14    2311.40388 -2437.69167 -3822.77794 2283.09747 -2350.30179 -3072.67996       (-2311.404,-28.306) (-126.288,-1511.374) (-38.898,-761.276)      58.0927
15    2309.05259 -2436.76684 -3819.00020 2278.39490 -2347.95051 -3070.32868       (-2309.053,-30.658) (-127.714,-1509.948) (-38.898,-761.276)      61.9283
16    2306.70131 -2435.84201 -3815.22246 2273.69234 -2345.59922 -3067.97739       (-2306.701,-33.009) (-129.141,-1508.521) (-38.898,-761.276)      65.7703
17    2304.35002 -2434.91718 -3811.44473 2268.98977 -2343.24794 -3065.62611       (-2304.350,-35.360) (-130.567,-1507.095) (-38.898,-761.276)      69.6175
18    2301.99874 -2433.99234 -3807.66699 2264.28720 -2340.89665 -3063.27482       (-2301.999,-37.712) (-131.994,-1505.668) (-38.898,-761.276)      73.4691
19    2299.64745 -2433.06751 -3803.88925 2259.58463 -2338.54537 -3060.92354       (-2299.647,-40.063) (-133.420,-1504.242) (-38.898,-761.276)      77.3245
20    2297.29617 -2432.14268 -3800.11151 2254.88206 -2336.19408 -3058.57225       (-2297.296,-42.414) (-134.847,-1502.815) (-38.898,-761.276)      81.1832
21    2294.94488 -2431.21785 -3796.33377 2250.17949 -2333.84280 -3056.22097       (-2294.945,-44.765) (-136.273,-1501.389) (-38.898,-761.276)      85.0446
22    2292.59360 -2430.29302 -3792.55604 2245.47692 -2331.49151 -3053.86968       (-2292.594,-47.117) (-137.699,-1499.962) (-38.898,-761.276)      88.9085
23    2290.24231 -2429.36819 -3788.77830 2240.77435 -2329.14023 -3051.51840       (-2290.242,-49.468) (-139.126,-1498.536) (-38.898,-761.276)      92.7745
