Fol_.12_.txt     Output is probe cell, reduced cell, NCDist distance between
24    302.25057 463.91702 -1814.98879 -2977.26282 634.79242 -4761.25041       (-1588.806,-59.097) (-457.501,-488.256) (-361.348,-32.810)      214.141
25    301.86617 463.08255 -1813.61868 -2974.68112 634.13771 -4757.78117       (-1594.536,-58.389) (-458.970,-485.613) (-360.255,-37.200)      220.417
26    301.48177 462.24808 -1812.24857 -2972.09943 633.48300 -4754.31193       (-1600.266,-57.681) (-460.440,-482.971) (-359.163,-41.589)      226.796
27    301.09737 461.41361 -1810.87846 -2969.51773 632.82828 -4750.84269       (-1605.996,-56.973) (-461.910,-480.328) (-358.070,-45.979)      233.272
28    300.71297 460.57915 -1809.50835 -2966.93603 632.17357 -4747.37345       (-1611.727,-56.265) (-463.379,-477.686) (-356.978,-50.368)      239.834
29    300.32857 459.74468 -1808.13824 -2964.35434 631.51886 -4743.90421       (-1617.457,-55.557) (-464.849,-475.044) (-355.885,-54.758)      246.478
30    299.94416 458.91021 -1806.76813 -2961.77264 630.86415 -4740.43497       (-1623.187,-54.848) (-466.319,-472.401) (-354.793,-59.148)      253.196
31    299.55976 458.07574 -1805.39802 -2959.19094 630.20944 -4736.96573       (-1628.917,-54.140) (-467.788,-469.759) (-353.700,-63.537)      259.982
32    299.17536 457.24128 -1804.02791 -2956.60925 629.55473 -4733.49649       (-1634.647,-53.432) (-469.258,-467.116) (-352.608,-67.927)      266.831
33    298.79096 456.40681 -1802.65780 -2954.02755 628.90002 -4730.02725       (-1640.377,-52.724) (-470.728,-464.474) (-351.515,-72.316)      273.74
34    298.40656 455.57234 -1801.28769 -2951.44586 628.24530 -4726.55800       (-1646.108,-52.016) (-472.197,-461.832) (-350.423,-76.706)      280.702
35    298.02216 454.73788 -1799.91758 -2948.86416 627.59059 -4723.08876       (-1651.838,-51.308) (-473.667,-459.189) (-349.330,-81.096)      287.714
36    297.63776 453.90341 -1798.54747 -2946.28246 626.93588 -4719.61952       (-1657.568,-50.600) (-475.136,-456.547) (-348.238,-85.485)      294.774
37    297.25335 453.06894 -1797.17736 -2943.70077 626.28117 -4716.15028       (-1663.298,-49.892) (-476.606,-453.905) (-347.145,-89.875)      301.877
38    296.86895 452.23447 -1795.80725 -2941.11907 625.62646 -4712.68104       (-1669.028,-49.184) (-478.076,-451.262) (-346.053,-94.264)      309.02
39    296.48455 451.40001 -1794.43714 -2938.53737 624.97175 -4709.21180       (-1674.759,-48.475) (-479.545,-448.620) (-344.960,-98.654)      316.201
40    296.10015 450.56554 -1793.06703 -2935.95568 624.31704 -4705.74256       (-1680.489,-47.767) (-481.015,-445.977) (-343.867,-103.044)      323.417
41    295.71575 449.73107 -1791.69692 -2933.37398 623.66232 -4702.27332       (-1686.219,-47.059) (-482.485,-443.335) (-342.775,-107.433)      330.665
42    295.33135 448.89660 -1790.32682 -2930.79229 623.00761 -4698.80408       (-1691.949,-46.351) (-483.954,-440.693) (-341.682,-111.823)      337.945
43    294.94695 448.06214 -1788.95671 -2928.21059 622.35290 -4695.33484       (-1697.679,-45.643) (-485.424,-438.050) (-340.590,-116.213)      345.254
44    294.56254 447.22767 -1787.58660 -2925.62889 621.69819 -4691.86560       (-1703.409,-44.935) (-486.894,-435.408) (-339.497,-120.602)      352.589
45    294.17814 446.39320 -1786.21649 -2923.04720 621.04348 -4688.39636       (-1709.140,-44.227) (-488.363,-432.765) (-338.405,-124.992)      359.95
46    293.79374 445.55873 -1784.84638 -2920.46550 620.38877 -4684.92712       (-1714.870,-43.519) (-489.833,-430.123) (-337.312,-129.381)      367.335
47    293.40934 444.72427 -1783.47627 -2917.88380 619.73406 -4681.45787       (-1720.600,-42.811) (-491.302,-427.481) (-336.220,-133.771)      374.742
48    293.02494 443.88980 -1782.10616 -2915.30211 619.07934 -4677.98863       (-1726.330,-42.102) (-492.772,-424.838) (-335.127,-138.161)      382.17
49    292.64054 443.05533 -1780.73605 -2912.72041 618.42463 -4674.51939       (-1732.060,-41.394) (-494.242,-422.196) (-334.035,-142.550)      389.618
50    292.25614 442.22086 -1779.36594 -2910.13872 617.76992 -4671.05015       (-1737.791,-40.686) (-495.711,-419.554) (-332.942,-146.940)      397.085
51    291.87173 441.38640 -1777.99583 -2907.55702 617.11521 -4667.58091       (-1743.521,-39.978) (-497.181,-416.911) (-331.850,-151.329)      404.57
52    291.48733 440.55193 -1776.62572 -2904.97532 616.46050 -4664.11167       (-1749.251,-39.270) (-498.651,-414.269) (-330.757,-155.719)      412.071
53    291.10293 439.71746 -1775.25561 -2902.39363 615.80579 -4660.64243       (-1754.981,-38.562) (-500.120,-411.626) (-329.665,-160.109)      419.589
54    290.71853 438.88299 -1773.88550 -2899.81193 615.15108 -4657.17319       (-1760.711,-37.854) (-501.590,-408.984) (-328.572,-164.498)      427.121
55    290.33413 438.04853 -1772.51539 -2897.23023 614.49636 -4653.70395       (-1766.441,-37.146) (-503.060,-406.342) (-327.480,-168.888)      434.668
56    289.94973 437.21406 -1771.14528 -2894.64854 613.84165 -4650.23471       (-1772.172,-36.437) (-504.529,-403.699) (-326.387,-173.277)      442.228
57    289.56533 436.37959 -1769.77517 -2892.06684 613.18694 -4646.76547       (-1777.902,-35.729) (-505.999,-401.057) (-325.295,-177.667)      449.802
58    289.18093 435.54512 -1768.40506 -2889.48515 612.53223 -4643.29623       (-1783.632,-35.021) (-507.468,-398.415) (-324.202,-182.057)      457.387
59    288.79652 434.71066 -1767.03495 -2886.90345 611.87752 -4639.82699       (-1789.362,-34.313) (-508.938,-395.772) (-323.110,-186.446)      464.984
60    288.41212 433.87619 -1765.66484 -2884.32175 611.22281 -4636.35774       (-1795.092,-33.605) (-510.408,-393.130) (-322.017,-190.836)      472.592
61    288.02772 433.04172 -1764.29473 -2881.74006 610.56810 -4632.88850       (-1800.823,-32.897) (-511.877,-390.487) (-320.925,-195.226)      480.211
62    287.64332 432.20725 -1762.92462 -2879.15836 609.91339 -4629.41926       (-1806.553,-32.189) (-513.347,-387.845) (-319.832,-199.615)      487.839
63    287.25892 431.37279 -1761.55451 -2876.57666 609.25867 -4625.95002       (-1812.283,-31.481) (-514.817,-385.203) (-318.740,-204.005)      495.477
64    286.87452 430.53832 -1760.18440 -2873.99497 608.60396 -4622.48078       (-1818.013,-30.773) (-516.286,-382.560) (-317.647,-208.394)      503.125
65    286.49012 429.70385 -1758.81429 -2871.41327 607.94925 -4619.01154       (-1823.743,-30.064) (-517.756,-379.918) (-316.555,-212.784)      510.781
66    286.10571 428.86938 -1757.44419 -2868.83158 607.29454 -4615.54230       (-1829.473,-29.356) (-519.226,-377.275) (-315.462,-217.174)      518.445
67    285.72131 428.03492 -1756.07408 -2866.24988 606.63983 -4612.07306       (-1835.204,-28.648) (-520.695,-374.633) (-314.370,-221.563)      526.118
68    285.33691 427.20045 -1754.70397 -2863.66818 605.98512 -4608.60382       (-1840.934,-27.940) (-522.165,-371.991) (-313.277,-225.953)      533.798
69    284.95251 426.36598 -1753.33386 -2861.08649 605.33041 -4605.13458       (-1846.664,-27.232) (-523.634,-369.348) (-312.184,-230.342)      541.485
70    284.56811 425.53151 -1751.96375 -2858.50479 604.67569 -4601.66534       (-1852.394,-26.524) (-525.104,-366.706) (-311.092,-234.732)      549.179
71    284.18371 424.69705 -1750.59364 -2855.92309 604.02098 -4598.19610       (-1858.124,-25.816) (-526.574,-364.064) (-309.999,-239.122)      556.88
72    283.79931 423.86258 -1749.22353 -2853.34140 603.36627 -4594.72686       (-1863.855,-25.108) (-528.043,-361.421) (-308.907,-243.511)      564.588
73    283.41490 423.02811 -1747.85342 -2850.75970 602.71156 -4591.25761       (-1869.585,-24.400) (-529.513,-358.779) (-307.814,-247.901)      572.301
74    283.03050 422.19364 -1746.48331 -2848.17801 602.05685 -4587.78837       (-1875.315,-23.691) (-530.983,-356.136) (-306.722,-252.290)      580.021
75    282.64610 421.35918 -1745.11320 -2845.59631 601.40214 -4584.31913       (-1881.045,-22.983) (-532.452,-353.494) (-305.629,-256.680)      587.746
76    282.26170 420.52471 -1743.74309 -2843.01461 600.74743 -4580.84989       (-1886.775,-22.275) (-533.922,-350.852) (-304.537,-261.070)      595.477
77    281.87730 419.69024 -1742.37298 -2840.43292 600.09271 -4577.38065       (-1892.505,-21.567) (-535.392,-348.209) (-303.444,-265.459)      603.213
78    281.49290 418.85577 -1741.00287 -2837.85122 599.43800 -4573.91141       (-1898.236,-20.859) (-536.861,-345.567) (-302.352,-269.849)      610.954
79    281.10850 418.02131 -1739.63276 -2835.26952 598.78329 -4570.44217       (-1903.966,-20.151) (-538.331,-342.924) (-301.259,-274.239)      618.7
80    280.72409 417.18684 -1738.26265 -2832.68783 598.12858 -4566.97293       (-1909.696,-19.443) (-539.800,-340.282) (-300.167,-278.628)      626.451
81    280.33969 416.35237 -1736.89254 -2830.10613 597.47387 -4563.50369       (-1915.426,-18.735) (-541.270,-337.640) (-299.074,-283.018)      634.206
82    279.95529 415.51790 -1735.52243 -2827.52444 596.81916 -4560.03445       (-1921.156,-18.026) (-542.740,-334.997) (-297.982,-287.407)      641.628
83    279.57089 414.68344 -1734.15232 -2824.94274 596.16445 -4556.56521       (-1926.887,-17.318) (-544.209,-332.355) (-296.889,-291.797)      646.286
84    279.18649 413.84897 -1732.78221 -2822.36104 595.50973 -4553.09597       (-1932.617,-16.610) (-545.679,-329.713) (-295.797,-296.187)      651.007
85    278.80209 413.01450 -1731.41210 -2819.77935 594.85502 -4549.62673       (-1938.347,-15.902) (-547.149,-327.070) (-294.704,-300.576)      655.79
86    278.41769 412.18003 -1730.04199 -2817.19765 594.20031 -4546.15748       (-1944.077,-15.194) (-548.618,-324.428) (-293.612,-304.966)      660.634
87    278.03328 411.34557 -1728.67188 -2814.61595 593.54560 -4542.68824       (-1949.807,-14.486) (-550.088,-321.785) (-292.519,-309.355)      665.537
88    277.64888 410.51110 -1727.30177 -2812.03426 592.89089 -4539.21900       (-1955.537,-13.778) (-551.558,-319.143) (-291.427,-313.745)      670.499
89    277.26448 409.67663 -1725.93166 -2809.45256 592.23618 -4535.74976       (-1961.268,-13.070) (-553.027,-316.501) (-290.334,-318.135)      675.517
90    276.88008 408.84216 -1724.56156 -2806.87087 591.58147 -4532.28052       (-1966.998,-12.362) (-554.497,-313.858) (-289.242,-322.524)      680.59
91    276.49568 408.00770 -1723.19145 -2804.28917 590.92675 -4528.81128       (-1972.728,-11.653) (-555.966,-311.216) (-288.149,-326.914)      685.718
92    276.11128 407.17323 -1721.82134 -2801.70747 590.27204 -4525.34204       (-1978.458,-10.945) (-557.436,-308.573) (-287.057,-331.303)      690.898
93    275.72688 406.33876 -1720.45123 -2799.12578 589.61733 -4521.87280       (-1984.188,-10.237) (-558.906,-305.931) (-285.964,-335.693)      696.131
94    275.34247 405.50429 -1719.08112 -2796.54408 588.96262 -4518.40356       (-1989.919,-9.529) (-560.375,-303.289) (-284.872,-340.083)      701.414
95    274.95807 404.66983 -1717.71101 -2793.96238 588.30791 -4514.93432       (-1995.649,-8.821) (-561.845,-300.646) (-283.779,-344.472)      706.747
96    274.57367 403.83536 -1716.34090 -2791.38069 587.65320 -4511.46508       (-2001.379,-8.113) (-563.315,-298.004) (-282.687,-348.862)      712.128
97    274.18927 403.00089 -1714.97079 -2788.79899 586.99849 -4507.99584       (-2007.109,-7.405) (-564.784,-295.362) (-281.594,-353.252)      717.557
98    273.80487 402.16642 -1713.60068 -2786.21729 586.34378 -4504.52660       (-2012.839,-6.697) (-566.254,-292.719) (-280.501,-357.641)      723.032
99    273.42047 401.33196 -1712.23057 -2783.63560 585.68906 -4501.05735       (-2018.569,-5.988) (-567.724,-290.077) (-279.409,-362.031)      728.552
100    273.03607 400.49749 -1710.86046 -2781.05390 585.03435 -4497.58811       (-2024.300,-5.280) (-569.193,-287.434) (-278.316,-366.420)      734.117
101    272.65167 399.66302 -1709.49035 -2778.47221 584.37964 -4494.11887       (-2030.030,-4.572) (-570.663,-284.792) (-277.224,-370.810)      739.724
102    272.26726 398.82855 -1708.12024 -2775.89051 583.72493 -4490.64963       (-2035.760,-3.864) (-572.132,-282.150) (-276.131,-375.200)      745.374
103    271.88286 397.99409 -1706.75013 -2773.30881 583.07022 -4487.18039       (-2041.490,-3.156) (-573.602,-279.507) (-275.039,-379.589)      751.065
104    271.49846 397.15962 -1705.38002 -2770.72712 582.41551 -4483.71115       (-2047.220,-2.448) (-575.072,-276.865) (-273.946,-383.979)      756.797
105    271.11406 396.32515 -1704.00991 -2768.14542 581.76080 -4480.24191       (-2052.951,-1.740) (-576.541,-274.223) (-272.854,-388.368)      762.568
106    270.72966 395.49068 -1702.63980 -2765.56372 581.10608 -4476.77267       (-578.011,-271.580) (-271.761,-392.758) (-2058.681,-1.032)      768.378
107    270.34526 394.65622 -1701.26969 -2762.98203 580.45137 -4473.30343       (-579.481,-268.938) (-270.669,-397.148) (-2064.411,-0.324)      774.225
108    269.96086 393.82175 -1699.89958 -2760.40033 579.79666 -4469.83419       (-269.192,-265.911) (-580.566,-401.153) (-2070.526,-0.385)      760.884
109    269.57645 392.98728 -1698.52947 -2757.81864 579.14195 -4466.36495       (-267.391,-262.560) (-581.327,-404.834) (-2076.964,-1.093)      766.238
110    269.19205 392.15281 -1697.15936 -2755.23694 578.48724 -4462.89571       (-265.590,-259.210) (-582.089,-408.516) (-2083.402,-1.801)      771.646
111    268.80765 391.31835 -1695.78925 -2752.65524 577.83253 -4459.42647       (-263.790,-255.859) (-582.850,-412.197) (-2089.841,-2.509)      777.107
112    268.42325 390.48388 -1694.41914 -2750.07355 577.17782 -4455.95722       (-261.989,-252.509) (-583.612,-415.879) (-2096.279,-3.217)      782.418
113    268.03885 389.64941 -1693.04903 -2747.49185 576.52310 -4452.48798       (-260.189,-249.158) (-584.373,-419.560) (-2102.717,-3.925)      787.218
114    267.65445 388.81494 -1691.67892 -2744.91015 575.86839 -4449.01874       (-258.388,-245.808) (-585.135,-423.242) (-2109.155,-4.633)      792.078
115    267.27005 387.98048 -1690.30882 -2742.32846 575.21368 -4445.54950       (-256.587,-242.457) (-585.896,-426.923) (-2115.594,-5.341)      796.997
116    266.88564 387.14601 -1688.93871 -2739.74676 574.55897 -4442.08026       (-254.787,-239.107) (-586.658,-430.605) (-2122.032,-6.049)      801.974
117    266.50124 386.31154 -1687.56860 -2737.16507 573.90426 -4438.61102       (-252.986,-235.756) (-587.419,-434.286) (-2128.470,-6.758)      807.007
118    266.11684 385.47707 -1686.19849 -2734.58337 573.24955 -4435.14178       (-251.185,-232.406) (-588.181,-437.968) (-2134.909,-7.466)      812.096
119    265.73244 384.64261 -1684.82838 -2732.00167 572.59484 -4431.67254       (-249.385,-229.055) (-588.942,-441.649) (-2141.347,-8.174)      817.24
120    265.34804 383.80814 -1683.45827 -2729.41998 571.94012 -4428.20330       (-247.584,-225.705) (-589.704,-445.331) (-2147.785,-8.882)      822.437
121    264.96364 382.97367 -1682.08816 -2726.83828 571.28541 -4424.73406       (-245.784,-222.354) (-590.466,-449.012) (-2154.224,-9.590)      827.687
122    264.57924 382.13920 -1680.71805 -2724.25658 570.63070 -4421.26482       (-243.983,-219.004) (-591.227,-452.694) (-2160.662,-10.298)      832.989
123    264.19483 381.30474 -1679.34794 -2721.67489 569.97599 -4417.79558       (-242.182,-215.653) (-591.989,-456.375) (-2167.100,-11.006)      838.341
124    263.81043 380.47027 -1677.97783 -2719.09319 569.32128 -4414.32634       (-240.382,-212.303) (-592.750,-460.057) (-2173.538,-11.714)      843.743
125    263.42603 379.63580 -1676.60772 -2716.51150 568.66657 -4410.85709       (-238.581,-208.952) (-593.512,-463.738) (-2179.977,-12.423)      849.193
126    263.04163 378.80133 -1675.23761 -2713.92980 568.01186 -4407.38785       (-236.780,-205.602) (-594.273,-467.420) (-2186.415,-13.131)      854.692
127    262.65723 377.96687 -1673.86750 -2711.34810 567.35714 -4403.91861       (-234.980,-202.251) (-595.035,-471.101) (-2192.853,-13.839)      860.237
128    262.27283 377.13240 -1672.49739 -2708.76641 566.70243 -4400.44937       (-233.179,-198.901) (-595.796,-474.783) (-2199.292,-14.547)      865.828
129    261.88843 376.29793 -1671.12728 -2706.18471 566.04772 -4396.98013       (-231.378,-195.550) (-596.558,-478.464) (-2205.730,-15.255)      871.464
130    261.50402 375.46346 -1669.75717 -2703.60301 565.39301 -4393.51089       (-229.578,-192.200) (-597.319,-482.146) (-2212.168,-15.963)      877.145
131    261.11962 374.62900 -1668.38706 -2701.02132 564.73830 -4390.04165       (-227.777,-188.849) (-598.081,-485.827) (-2218.606,-16.671)      882.869
132    260.73522 373.79453 -1667.01695 -2698.43962 564.08359 -4386.57241       (-225.977,-185.499) (-598.842,-489.509) (-2225.045,-17.379)      888.635
133    260.35082 372.96006 -1665.64684 -2695.85793 563.42888 -4383.10317       (-224.176,-182.148) (-599.604,-493.190) (-2231.483,-18.087)      894.443
134    259.96642 372.12560 -1664.27673 -2693.27623 562.77416 -4379.63393       (-222.375,-178.798) (-600.365,-496.872) (-2237.921,-18.796)      900.292
135    259.58202 371.29113 -1662.90662 -2690.69453 562.11945 -4376.16469       (-220.575,-175.447) (-601.127,-500.553) (-2244.360,-19.504)      906.182
136    259.19762 370.45666 -1661.53651 -2688.11284 561.46474 -4372.69545       (-218.774,-172.097) (-601.888,-504.235) (-2250.798,-20.212)      912.11
137    258.81321 369.62219 -1660.16640 -2685.53114 560.81003 -4369.22621       (-216.973,-168.746) (-602.650,-507.916) (-2257.236,-20.920)      918.077
138    258.42881 368.78773 -1658.79629 -2682.94944 560.15532 -4365.75696       (-215.173,-165.396) (-603.411,-511.598) (-2263.675,-21.628)      924.082
139    258.04441 367.95326 -1657.42619 -2680.36775 559.50061 -4362.28772       (-213.372,-162.045) (-604.173,-515.279) (-2270.113,-22.336)      930.124
140    257.66001 367.11879 -1656.05608 -2677.78605 558.84590 -4358.81848       (-211.571,-158.695) (-604.934,-518.961) (-2276.551,-23.044)      936.202
141    257.27561 366.28432 -1654.68597 -2675.20436 558.19119 -4355.34924       (-209.771,-155.344) (-605.696,-522.642) (-2282.989,-23.752)      942.316
142    256.89121 365.44986 -1653.31586 -2672.62266 557.53647 -4351.88000       (-207.970,-151.994) (-606.457,-526.324) (-2289.428,-24.460)      948.465
143    256.50681 364.61539 -1651.94575 -2670.04096 556.88176 -4348.41076       (-206.170,-148.643) (-607.219,-530.005) (-2295.866,-25.169)      954.648
144    256.12241 363.78092 -1650.57564 -2667.45927 556.22705 -4344.94152       (-204.369,-145.293) (-607.981,-533.687) (-2302.304,-25.877)      960.865
145    255.73800 362.94645 -1649.20553 -2664.87757 555.57234 -4341.47228       (-202.568,-141.942) (-608.742,-537.368) (-2308.743,-26.585)      967.115
146    255.35360 362.11199 -1647.83542 -2662.29587 554.91763 -4338.00304       (-200.768,-138.592) (-609.504,-541.050) (-2315.181,-27.293)      973.397
147    254.96920 361.27752 -1646.46531 -2659.71418 554.26292 -4334.53380       (-198.967,-135.241) (-610.265,-544.731) (-2321.619,-28.001)      979.711
148    254.58480 360.44305 -1645.09520 -2657.13248 553.60821 -4331.06456       (-197.166,-131.891) (-611.027,-548.413) (-2328.058,-28.709)      986.056
149    254.20040 359.60858 -1643.72509 -2654.55079 552.95349 -4327.59532       (-195.366,-128.540) (-611.788,-552.094) (-2334.496,-29.417)      992.432
150    253.81600 358.77412 -1642.35498 -2651.96909 552.29878 -4324.12608       (-193.565,-125.190) (-612.550,-555.776) (-2340.934,-30.125)      998.838
151    253.43160 357.93965 -1640.98487 -2649.38739 551.64407 -4320.65683       (-191.765,-121.839) (-613.311,-559.457) (-2347.372,-30.834)      1005.27
152    253.04719 357.10518 -1639.61476 -2646.80570 550.98936 -4317.18759       (-189.964,-118.489) (-614.073,-563.139) (-2353.811,-31.542)      1011.74
153    252.66279 356.27071 -1638.24465 -2644.22400 550.33465 -4313.71835       (-188.163,-115.138) (-614.834,-566.820) (-2360.249,-32.250)      1018.23
154    252.27839 355.43625 -1636.87454 -2641.64230 549.67994 -4310.24911       (-186.363,-111.788) (-615.596,-570.502) (-2366.687,-32.958)      1024.75
155    251.89399 354.60178 -1635.50443 -2639.06061 549.02523 -4306.77987       (-184.562,-108.437) (-616.357,-574.183) (-2373.126,-33.666)      1031.29
156    251.50959 353.76731 -1634.13432 -2636.47891 548.37051 -4303.31063       (-182.761,-105.087) (-617.119,-577.865) (-2379.564,-34.374)      1037.87
157    251.12519 352.93284 -1632.76421 -2633.89722 547.71580 -4299.84139       (-180.961,-101.736) (-617.880,-581.546) (-2386.002,-35.082)      1044.47
158    250.74079 352.09838 -1631.39410 -2631.31552 547.06109 -4296.37215       (-179.160,-98.386) (-618.642,-585.228) (-2392.441,-35.790)      1051.09
159    250.35638 351.26391 -1630.02399 -2628.73382 546.40638 -4292.90291       (-177.359,-95.035) (-619.403,-588.909) (-2398.879,-36.498)      1057.74
160    249.97198 350.42944 -1628.65388 -2626.15213 545.75167 -4289.43367       (-175.559,-91.685) (-620.165,-592.591) (-2405.317,-37.207)      1064.42
161    249.58758 349.59497 -1627.28377 -2623.57043 545.09696 -4285.96443       (-173.758,-88.334) (-620.926,-596.272) (-2411.755,-37.915)      1071.12
162    249.20318 348.76051 -1625.91366 -2620.98873 544.44225 -4282.49519       (-171.958,-84.984) (-621.688,-599.954) (-2418.194,-38.623)      1077.84
163    248.81878 347.92604 -1624.54356 -2618.40704 543.78753 -4279.02595       (-170.157,-81.633) (-622.449,-603.635) (-2424.632,-39.331)      1084.59
164    248.43438 347.09157 -1623.17345 -2615.82534 543.13282 -4275.55671       (-168.356,-78.283) (-623.211,-607.317) (-2431.070,-40.039)      1091.36
165    248.04998 346.25710 -1621.80334 -2613.24365 542.47811 -4272.08746       (-166.556,-74.932) (-623.972,-610.998) (-2437.509,-40.747)      1098.15
166    247.66557 345.42264 -1620.43323 -2610.66195 541.82340 -4268.61822       (-164.755,-71.582) (-624.734,-614.679) (-2443.947,-41.455)      1104.97
167    247.28117 344.58817 -1619.06312 -2608.08025 541.16869 -4265.14898       (-162.954,-68.231) (-625.495,-618.361) (-2450.385,-42.163)      1111.8
168    246.89677 343.75370 -1617.69301 -2605.49856 540.51398 -4261.67974       (-161.154,-64.881) (-626.257,-622.042) (-2456.824,-42.872)      1118.66
169    246.51237 342.91923 -1616.32290 -2602.91686 539.85927 -4258.21050       (-159.353,-61.530) (-627.019,-625.724) (-2463.262,-43.580)      1125.54
170    246.12797 342.08477 -1614.95279 -2600.33516 539.20455 -4254.74126       (-157.552,-58.180) (-627.780,-629.405) (-2469.700,-44.288)      1132.44
171    245.74357 341.25030 -1613.58268 -2597.75347 538.54984 -4251.27202       (-155.752,-54.829) (-628.542,-633.087) (-2476.138,-44.996)      1139.36
172    245.35917 340.41583 -1612.21257 -2595.17177 537.89513 -4247.80278       (-153.951,-51.479) (-629.303,-636.768) (-2482.577,-45.704)      1146.29
173    244.97476 339.58136 -1610.84246 -2592.59008 537.24042 -4244.33354       (-152.151,-48.128) (-630.065,-640.450) (-2489.015,-46.412)      1153.25
174    244.59036 338.74690 -1609.47235 -2590.00838 536.58571 -4240.86430       (-150.350,-44.778) (-630.826,-644.131) (-2495.453,-47.120)      1160.23
175    244.20596 337.91243 -1608.10224 -2587.42668 535.93100 -4237.39506       (-148.549,-41.427) (-631.588,-647.813) (-2501.892,-47.828)      1167.23
176    243.82156 337.07796 -1606.73213 -2584.84499 535.27629 -4233.92582       (-146.749,-38.077) (-632.349,-651.494) (-2508.330,-48.536)      1174.24
177    243.43716 336.24349 -1605.36202 -2582.26329 534.62158 -4230.45658       (-144.948,-34.726) (-633.111,-655.176) (-2514.768,-49.245)      1181.27
178    243.05276 335.40903 -1603.99191 -2579.68159 533.96686 -4226.98733       (-143.147,-31.376) (-633.872,-658.857) (-2521.206,-49.953)      1188.32
179    242.66836 334.57456 -1602.62180 -2577.09990 533.31215 -4223.51809       (-141.347,-28.025) (-634.634,-662.539) (-2527.645,-50.661)      1195.39
