Fol_2018-02-25.13_34_48.37_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -625.61073 203.04728 -734.23047 -825.60327 346.19391 -543.62487       (-388.037,-479.409) (-143.147,-346.194) (-279.417,-197.431)      2.27374e-13
1    -625.37292 202.70074 -733.77520 -825.25673 345.50083 -543.27833       (-388.274,-479.756) (-142.800,-345.501) (-279.872,-197.777)      1.05093
2    -625.13511 202.35420 -733.31993 -824.91019 344.80775 -542.93179       (-388.512,-480.102) (-142.454,-344.808) (-280.327,-198.124)      2.10186
3    -624.89730 202.00766 -732.86466 -824.56365 344.11467 -542.58525       (-388.750,-480.449) (-142.107,-344.115) (-280.783,-198.471)      3.15279
4    -624.65948 201.66112 -732.40939 -824.21711 343.42159 -542.23871       (-388.988,-480.796) (-141.760,-343.422) (-281.238,-198.817)      4.20372
5    -624.42167 201.31457 -731.95412 -823.87057 342.72851 -541.89217       (-389.226,-481.142) (-141.414,-342.729) (-281.693,-199.164)      5.25466
6    -624.18386 200.96803 -731.49885 -823.52403 342.03543 -541.54562       (-389.463,-481.489) (-141.067,-342.035) (-282.148,-199.510)      6.30559
7    -623.94605 200.62149 -731.04359 -823.17749 341.34235 -541.19908       (-389.701,-481.835) (-140.721,-341.342) (-282.604,-199.857)      7.35652
8    -623.70824 200.27495 -730.58832 -822.83095 340.64927 -540.85254       (-389.939,-482.182) (-140.374,-340.649) (-283.059,-200.203)      8.40745
9    -623.47042 199.92841 -730.13305 -822.48441 339.95619 -540.50600       (-390.177,-482.528) (-140.028,-339.956) (-283.514,-200.550)      9.45838
10    -623.23261 199.58187 -729.67778 -822.13787 339.26310 -540.15946       (-390.415,-482.875) (-139.681,-339.263) (-283.970,-200.896)      10.5093
11    -622.99480 199.23533 -729.22251 -821.79133 338.57002 -539.81292       (-390.652,-483.221) (-139.335,-338.570) (-284.425,-201.243)      11.5602
12    -622.75699 198.88879 -728.76724 -821.44479 337.87694 -539.46638       (-390.890,-483.568) (-138.988,-337.877) (-284.880,-201.589)      12.6112
13    -622.51918 198.54225 -728.31197 -821.09825 337.18386 -539.11984       (-391.128,-483.914) (-138.642,-337.184) (-285.335,-201.936)      13.6621
14    -622.28136 198.19571 -727.85670 -820.75171 336.49078 -538.77330       (-391.366,-484.261) (-138.295,-336.491) (-285.791,-202.283)      14.713
15    -622.04355 197.84917 -727.40143 -820.40517 335.79770 -538.42676       (-391.604,-484.607) (-137.949,-335.798) (-286.246,-202.629)      15.764
16    -621.80574 197.50263 -726.94617 -820.05863 335.10462 -538.08022       (-391.842,-484.954) (-137.602,-335.105) (-286.701,-202.976)      16.8149
17    -621.56793 197.15609 -726.49090 -819.71209 334.41154 -537.73368       (-392.079,-485.301) (-137.255,-334.412) (-287.156,-203.322)      17.8658
18    -621.33012 196.80955 -726.03563 -819.36555 333.71846 -537.38714       (-392.317,-485.647) (-136.909,-333.718) (-287.612,-203.669)      18.9168
19    -621.09230 196.46301 -725.58036 -819.01901 333.02538 -537.04060       (-392.555,-485.994) (-136.562,-333.025) (-288.067,-204.015)      19.9677
20    -620.85449 196.11647 -725.12509 -818.67247 332.33230 -536.69406       (-392.793,-486.340) (-136.216,-332.332) (-288.522,-204.362)      21.0186
21    -620.61668 195.76993 -724.66982 -818.32593 331.63921 -536.34752       (-393.031,-486.687) (-135.869,-331.639) (-288.977,-204.708)      22.0696
22    -620.37887 195.42339 -724.21455 -817.97938 330.94613 -536.00098       (-393.268,-487.033) (-135.523,-330.946) (-289.433,-205.055)      23.1205
23    -620.14106 195.07685 -723.75928 -817.63284 330.25305 -535.65444       (-393.506,-487.380) (-135.176,-330.253) (-289.888,-205.401)      24.1714
24    -619.90324 194.73031 -723.30401 -817.28630 329.55997 -535.30790       (-393.744,-487.726) (-134.830,-329.560) (-290.343,-205.748)      25.2223
25    -619.66543 194.38377 -722.84875 -816.93976 328.86689 -534.96136       (-393.982,-488.073) (-134.483,-328.867) (-290.799,-206.094)      26.2733
26    -619.42762 194.03723 -722.39348 -816.59322 328.17381 -534.61482       (-394.220,-488.419) (-134.137,-328.174) (-291.254,-206.441)      27.3242
27    -619.18981 193.69068 -721.93821 -816.24668 327.48073 -534.26828       (-394.457,-488.766) (-133.790,-327.481) (-291.709,-206.788)      28.3751
28    -618.95200 193.34414 -721.48294 -815.90014 326.78765 -533.92173       (-394.695,-489.112) (-133.444,-326.788) (-292.164,-207.134)      29.4261
29    -618.71418 192.99760 -721.02767 -815.55360 326.09457 -533.57519       (-394.933,-489.459) (-133.097,-326.095) (-292.620,-207.481)      30.477
30    -618.47637 192.65106 -720.57240 -815.20706 325.40149 -533.22865       (-395.171,-489.806) (-132.750,-325.401) (-293.075,-207.827)      31.5279
31    -618.23856 192.30452 -720.11713 -814.86052 324.70841 -532.88211       (-395.409,-490.152) (-132.404,-324.708) (-293.530,-208.174)      32.5789
32    -618.00075 191.95798 -719.66186 -814.51398 324.01532 -532.53557       (-395.647,-490.499) (-132.057,-324.015) (-293.985,-208.520)      33.6298
33    -617.76294 191.61144 -719.20659 -814.16744 323.32224 -532.18903       (-395.884,-490.845) (-131.711,-323.322) (-294.441,-208.867)      34.6807
34    -617.52512 191.26490 -718.75132 -813.82090 322.62916 -531.84249       (-396.122,-491.192) (-131.364,-322.629) (-294.896,-209.213)      35.7317
35    -617.28731 190.91836 -718.29606 -813.47436 321.93608 -531.49595       (-396.360,-491.538) (-131.018,-321.936) (-295.351,-209.560)      36.7826
36    -617.04950 190.57182 -717.84079 -813.12782 321.24300 -531.14941       (-396.598,-491.885) (-130.671,-321.243) (-295.806,-209.906)      37.8335
37    -616.81169 190.22528 -717.38552 -812.78128 320.54992 -530.80287       (-396.836,-492.231) (-130.325,-320.550) (-296.262,-210.253)      38.8845
38    -616.57388 189.87874 -716.93025 -812.43474 319.85684 -530.45633       (-397.073,-492.578) (-129.978,-319.857) (-296.717,-210.599)      39.9354
39    -616.33606 189.53220 -716.47498 -812.08820 319.16376 -530.10979       (-397.311,-492.924) (-129.632,-319.164) (-297.172,-210.946)      40.9863
40    -616.09825 189.18566 -716.01971 -811.74166 318.47068 -529.76325       (-397.549,-493.271) (-129.285,-318.471) (-297.628,-211.293)      42.0372
41    -615.86044 188.83912 -715.56444 -811.39512 317.77760 -529.41671       (-397.787,-493.618) (-128.938,-317.778) (-298.083,-211.639)      43.0882
42    -615.62263 188.49258 -715.10917 -811.04858 317.08452 -529.07017       (-398.025,-493.964) (-128.592,-317.085) (-298.538,-211.986)      44.1391
43    -615.38482 188.14604 -714.65390 -810.70204 316.39143 -528.72363       (-398.262,-494.311) (-128.245,-316.391) (-298.993,-212.332)      45.19
44    -615.14700 187.79950 -714.19864 -810.35549 315.69835 -528.37709       (-398.500,-494.657) (-127.899,-315.698) (-299.449,-212.679)      46.241
45    -614.90919 187.45296 -713.74337 -810.00895 315.00527 -528.03055       (-398.738,-495.004) (-127.552,-315.005) (-299.904,-213.025)      47.2919
46    -614.67138 187.10642 -713.28810 -809.66241 314.31219 -527.68401       (-398.976,-495.350) (-127.206,-314.312) (-300.359,-213.372)      48.3428
47    -614.43357 186.75988 -712.83283 -809.31587 313.61911 -527.33747       (-399.214,-495.697) (-126.859,-313.619) (-300.814,-213.718)      49.3938
48    -614.19576 186.41334 -712.37756 -808.96933 312.92603 -526.99093       (-399.452,-496.043) (-126.513,-312.926) (-301.270,-214.065)      50.4447
49    -613.95794 186.06679 -711.92229 -808.62279 312.23295 -526.64439       (-399.689,-496.390) (-126.166,-312.233) (-301.725,-214.411)      51.4956
50    -613.72013 185.72025 -711.46702 -808.27625 311.53987 -526.29784       (-399.927,-496.736) (-125.820,-311.540) (-302.180,-214.758)      52.5466
51    -613.48232 185.37371 -711.01175 -807.92971 310.84679 -525.95130       (-400.165,-497.083) (-125.473,-310.847) (-302.636,-215.105)      53.5975
52    -613.24451 185.02717 -710.55648 -807.58317 310.15371 -525.60476       (-400.403,-497.429) (-125.127,-310.154) (-303.091,-215.451)      54.6484
53    -613.00670 184.68063 -710.10122 -807.23663 309.46063 -525.25822       (-400.641,-497.776) (-124.780,-309.461) (-303.546,-215.798)      55.6994
54    -612.76888 184.33409 -709.64595 -806.89009 308.76754 -524.91168       (-400.878,-498.123) (-124.433,-308.768) (-304.001,-216.144)      56.7503
55    -612.53107 183.98755 -709.19068 -806.54355 308.07446 -524.56514       (-401.116,-498.469) (-124.087,-308.074) (-304.457,-216.491)      57.8012
56    -612.29326 183.64101 -708.73541 -806.19701 307.38138 -524.21860       (-401.354,-498.816) (-123.740,-307.381) (-304.912,-216.837)      58.8521
57    -612.05545 183.29447 -708.28014 -805.85047 306.68830 -523.87206       (-401.592,-499.162) (-123.394,-306.688) (-305.367,-217.184)      59.9031
58    -611.81764 182.94793 -707.82487 -805.50393 305.99522 -523.52552       (-401.830,-499.509) (-123.047,-305.995) (-305.822,-217.530)      60.954
59    -611.57982 182.60139 -707.36960 -805.15739 305.30214 -523.17898       (-402.067,-499.855) (-122.701,-305.302) (-306.278,-217.877)      62.0049
60    -611.34201 182.25485 -706.91433 -804.81085 304.60906 -522.83244       (-402.305,-500.202) (-122.354,-304.609) (-306.733,-218.223)      63.0559
61    -611.10420 181.90831 -706.45906 -804.46431 303.91598 -522.48590       (-402.543,-500.548) (-122.008,-303.916) (-307.188,-218.570)      64.1068
62    -610.86639 181.56177 -706.00380 -804.11777 303.22290 -522.13936       (-402.781,-500.895) (-121.661,-303.223) (-307.643,-218.916)      65.1577
63    -610.62858 181.21523 -705.54853 -803.77123 302.52982 -521.79282       (-403.019,-501.241) (-121.315,-302.530) (-308.099,-219.263)      66.2087
64    -610.39076 180.86869 -705.09326 -803.42469 301.83674 -521.44628       (-403.257,-501.588) (-120.968,-301.837) (-308.554,-219.610)      67.2596
65    -610.15295 180.52215 -704.63799 -803.07815 301.14365 -521.09974       (-403.494,-501.934) (-120.622,-301.144) (-309.009,-219.956)      68.3105
66    -609.91514 180.17561 -704.18272 -802.73160 300.45057 -520.75320       (-403.732,-502.281) (-120.275,-300.451) (-309.465,-220.303)      69.3615
67    -609.67733 179.82907 -703.72745 -802.38506 299.75749 -520.40666       (-403.970,-502.628) (-119.928,-299.757) (-309.920,-220.649)      70.4124
68    -609.43952 179.48253 -703.27218 -802.03852 299.06441 -520.06012       (-404.208,-502.974) (-119.582,-299.064) (-310.375,-220.996)      71.4633
69    -609.20170 179.13599 -702.81691 -801.69198 298.37133 -519.71358       (-404.446,-503.321) (-119.235,-298.371) (-310.830,-221.342)      72.5143
70    -608.96389 178.78945 -702.36164 -801.34544 297.67825 -519.36704       (-404.683,-503.667) (-118.889,-297.678) (-311.286,-221.689)      73.5652
71    -608.72608 178.44290 -701.90637 -800.99890 296.98517 -519.02050       (-404.921,-504.014) (-118.542,-296.985) (-311.741,-222.035)      74.6161
72    -608.48827 178.09636 -701.45111 -800.65236 296.29209 -518.67395       (-405.159,-504.360) (-118.196,-296.292) (-312.196,-222.382)      75.667
