Fol_2018-03-05.14_06_01.858_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -48.55984 -53.39623   5.19218   6.18345   9.70979 -38.27310       (-35.837,-23.948) (-4.518,-0.991) (-5.192,-11.679)      0
1    -48.54710 -53.34730   5.18179   6.15329   9.69908 -38.24648       (-35.859,-23.967) (-4.517,-0.972) (-5.182,-11.724)      0.0577819
2    -48.53437 -53.29838   5.17139   6.12313   9.68837 -38.21986       (-35.881,-23.986) (-4.517,-0.952) (-5.171,-11.768)      0.115564
3    -48.52163 -53.24945   5.16100   6.09296   9.67766 -38.19324       (-35.903,-24.005) (-4.517,-0.932) (-5.161,-11.813)      0.173346
4    -48.50890 -53.20052   5.15060   6.06280   9.66695 -38.16662       (-35.924,-24.024) (-4.516,-0.912) (-5.151,-11.858)      0.231128
5    -48.49616 -53.15159   5.14021   6.03264   9.65623 -38.14000       (-35.946,-24.043) (-4.516,-0.892) (-5.140,-11.902)      0.28891
6    -48.48343 -53.10267   5.12981   6.00248   9.64552 -38.11338       (-35.968,-24.063) (-4.516,-0.873) (-5.130,-11.947)      0.346692
7    -48.47069 -53.05374   5.11942   5.97232   9.63481 -38.08676       (-35.990,-24.082) (-4.515,-0.853) (-5.119,-11.992)      0.404474
8    -48.45796 -53.00481   5.10902   5.94216   9.62410 -38.06014       (-36.011,-24.101) (-4.515,-0.833) (-5.109,-12.037)      0.462255
9    -48.44522 -52.95588   5.09863   5.91199   9.61339 -38.03351       (-36.033,-24.120) (-4.515,-0.813) (-5.099,-12.081)      0.520037
10    -48.43249 -52.90696   5.08823   5.88183   9.60268 -38.00689       (-36.055,-24.139) (-4.514,-0.794) (-5.088,-12.126)      0.577819
11    -48.41975 -52.85803   5.07784   5.85167   9.59196 -37.98027       (-36.077,-24.158) (-4.514,-0.774) (-5.078,-12.171)      0.635601
12    -48.40701 -52.80910   5.06744   5.82151   9.58125 -37.95365       (-36.099,-24.177) (-4.514,-0.754) (-5.067,-12.216)      0.693383
13    -48.39428 -52.76017   5.05705   5.79135   9.57054 -37.92703       (-36.120,-24.196) (-4.513,-0.734) (-5.057,-12.260)      0.751165
14    -48.38154 -52.71125   5.04665   5.76119   9.55983 -37.90041       (-36.142,-24.215) (-4.513,-0.715) (-5.047,-12.305)      0.808947
15    -48.36881 -52.66232   5.03626   5.73102   9.54912 -37.87379       (-36.164,-24.234) (-4.513,-0.695) (-5.036,-12.350)      0.866729
16    -48.35607 -52.61339   5.02586   5.70086   9.53840 -37.84717       (-36.186,-24.253) (-4.513,-0.675) (-5.026,-12.394)      0.924511
17    -48.34334 -52.56446   5.01547   5.67070   9.52769 -37.82055       (-36.208,-24.272) (-4.512,-0.655) (-5.015,-12.439)      0.982293
18    -48.33060 -52.51554   5.00507   5.64054   9.51698 -37.79393       (-36.229,-24.292) (-4.512,-0.635) (-5.005,-12.484)      1.04007
19    -48.31787 -52.46661   4.99468   5.61038   9.50627 -37.76730       (-36.251,-24.311) (-4.512,-0.616) (-4.995,-12.529)      1.09786
20    -48.30513 -52.41768   4.98429   5.58022   9.49556 -37.74068       (-36.273,-24.330) (-4.511,-0.596) (-4.984,-12.573)      1.15564
21    -48.29240 -52.36875   4.97389   5.55005   9.48485 -37.71406       (-36.295,-24.349) (-4.511,-0.576) (-4.974,-12.618)      1.21342
22    -48.27966 -52.31983   4.96350   5.51989   9.47413 -37.68744       (-36.317,-24.368) (-4.511,-0.556) (-4.963,-12.663)      1.2712
23    -48.26693 -52.27090   4.95310   5.48973   9.46342 -37.66082       (-36.338,-24.387) (-4.510,-0.537) (-4.953,-12.708)      1.32898
24    -48.25419 -52.22197   4.94271   5.45957   9.45271 -37.63420       (-36.360,-24.406) (-4.510,-0.517) (-4.943,-12.752)      1.38677
25    -48.24145 -52.17304   4.93231   5.42941   9.44200 -37.60758       (-36.382,-24.425) (-4.510,-0.497) (-4.932,-12.797)      1.44455
26    -48.22872 -52.12412   4.92192   5.39925   9.43129 -37.58096       (-36.404,-24.444) (-4.509,-0.477) (-4.922,-12.842)      1.50233
27    -48.21598 -52.07519   4.91152   5.36908   9.42058 -37.55434       (-36.425,-24.463) (-4.509,-0.458) (-4.912,-12.887)      1.56011
28    -48.20325 -52.02626   4.90113   5.33892   9.40986 -37.52772       (-36.447,-24.482) (-4.509,-0.438) (-4.901,-12.931)      1.61789
29    -48.19051 -51.97733   4.89073   5.30876   9.39915 -37.50110       (-36.469,-24.501) (-4.508,-0.418) (-4.891,-12.976)      1.67568
30    -48.17778 -51.92841   4.88034   5.27860   9.38844 -37.47447       (-36.491,-24.521) (-4.508,-0.398) (-4.880,-13.021)      1.73346
31    -48.16504 -51.87948   4.86994   5.24844   9.37773 -37.44785       (-36.513,-24.540) (-4.508,-0.378) (-4.870,-13.065)      1.79124
32    -48.15231 -51.83055   4.85955   5.21828   9.36702 -37.42123       (-36.534,-24.559) (-4.507,-0.359) (-4.860,-13.110)      1.84902
33    -48.13957 -51.78162   4.84915   5.18811   9.35630 -37.39461       (-36.556,-24.578) (-4.507,-0.339) (-4.849,-13.155)      1.9068
34    -48.12684 -51.73270   4.83876   5.15795   9.34559 -37.36799       (-36.578,-24.597) (-4.507,-0.319) (-4.839,-13.200)      1.96459
35    -48.11410 -51.68377   4.82836   5.12779   9.33488 -37.34137       (-36.600,-24.616) (-4.507,-0.299) (-4.828,-13.244)      2.02237
36    -48.10136 -51.63484   4.81797   5.09763   9.32417 -37.31475       (-36.622,-24.635) (-4.506,-0.280) (-4.818,-13.289)      2.08015
37    -48.08863 -51.58591   4.80757   5.06747   9.31346 -37.28813       (-36.643,-24.654) (-4.506,-0.260) (-4.808,-13.334)      2.13793
38    -48.07589 -51.53699   4.79718   5.03731   9.30275 -37.26151       (-36.665,-24.673) (-4.506,-0.240) (-4.797,-13.379)      2.19571
39    -48.06316 -51.48806   4.78679   5.00714   9.29203 -37.23489       (-36.687,-24.692) (-4.505,-0.220) (-4.787,-13.423)      2.2535
40    -48.05042 -51.43913   4.77639   4.97698   9.28132 -37.20827       (-36.709,-24.711) (-4.505,-0.201) (-4.776,-13.468)      2.31128
41    -48.03769 -51.39020   4.76600   4.94682   9.27061 -37.18164       (-36.731,-24.730) (-4.505,-0.181) (-4.766,-13.513)      2.36906
42    -48.02495 -51.34128   4.75560   4.91666   9.25990 -37.15502       (-36.752,-24.750) (-4.504,-0.161) (-4.756,-13.558)      2.42684
43    -48.01222 -51.29235   4.74521   4.88650   9.24919 -37.12840       (-36.774,-24.769) (-4.504,-0.141) (-4.745,-13.602)      2.48462
44    -47.99948 -51.24342   4.73481   4.85634   9.23848 -37.10178       (-36.796,-24.788) (-4.504,-0.122) (-4.735,-13.647)      2.54241
45    -47.98675 -51.19449   4.72442   4.82617   9.22776 -37.07516       (-36.818,-24.807) (-4.503,-0.102) (-4.724,-13.692)      2.60019
46    -47.97401 -51.14556   4.71402   4.79601   9.21705 -37.04854       (-36.840,-24.826) (-4.503,-0.082) (-4.714,-13.736)      2.65797
47    -47.96128 -51.09664   4.70363   4.76585   9.20634 -37.02192       (-36.861,-24.845) (-4.503,-0.062) (-4.704,-13.781)      2.71575
48    -47.94854 -51.04771   4.69323   4.73569   9.19563 -36.99530       (-36.883,-24.864) (-4.502,-0.042) (-4.693,-13.826)      2.77353
49    -47.93580 -50.99878   4.68284   4.70553   9.18492 -36.96868       (-36.905,-24.883) (-4.502,-0.023) (-4.683,-13.871)      2.83131
50    -47.92307 -50.94985   4.67244   4.67537   9.17420 -36.94206       (-36.927,-24.902) (-4.502,-0.003) (-4.672,-13.915)      2.8891
51    -47.91033 -50.90093   4.66205   4.64520   9.16349 -36.91544       (-13.943,-36.932) (-4.645,-24.904) (-0.017,-4.518)      2.92502
52    -47.89760 -50.85200   4.65165   4.61504   9.15278 -36.88881       (-13.968,-36.934) (-4.615,-24.904) (-0.037,-4.538)      2.95755
53    -47.88486 -50.80307   4.64126   4.58488   9.14207 -36.86219       (-13.993,-36.936) (-4.585,-24.903) (-0.056,-4.557)      2.9905
54    -47.87213 -50.75414   4.63086   4.55472   9.13136 -36.83557       (-14.018,-36.938) (-4.555,-24.902) (-0.076,-4.577)      3.02385
55    -47.85939 -50.70522   4.62047   4.52456   9.12065 -36.80895       (-14.043,-36.940) (-4.525,-24.902) (-0.096,-4.596)      3.05759
56    -47.84666 -50.65629   4.61007   4.49440   9.10993 -36.78233       (-14.068,-36.942) (-4.494,-24.901) (-0.116,-4.616)      3.09172
57    -47.83392 -50.60736   4.59968   4.46423   9.09922 -36.75571       (-14.093,-36.944) (-4.464,-24.900) (-0.135,-4.635)      3.1262
58    -47.82119 -50.55843   4.58928   4.43407   9.08851 -36.72909       (-14.118,-36.946) (-4.434,-24.900) (-0.155,-4.654)      3.16104
59    -47.80845 -50.50951   4.57889   4.40391   9.07780 -36.70247       (-14.143,-36.948) (-4.404,-24.899) (-0.175,-4.674)      3.19622
60    -47.79571 -50.46058   4.56850   4.37375   9.06709 -36.67585       (-14.168,-36.950) (-4.374,-24.898) (-0.195,-4.693)      3.23173
61    -47.78298 -50.41165   4.55810   4.34359   9.05637 -36.64923       (-14.193,-36.952) (-4.344,-24.898) (-0.215,-4.713)      3.26757
62    -47.77024 -50.36272   4.54771   4.31342   9.04566 -36.62261       (-14.218,-36.954) (-4.313,-24.897) (-0.234,-4.732)      3.30371
63    -47.75751 -50.31380   4.53731   4.28326   9.03495 -36.59598       (-14.243,-36.956) (-4.283,-24.896) (-0.254,-4.752)      3.34015
64    -47.74477 -50.26487   4.52692   4.25310   9.02424 -36.56936       (-14.268,-36.958) (-4.253,-24.896) (-0.274,-4.771)      3.37688
65    -47.73204 -50.21594   4.51652   4.22294   9.01353 -36.54274       (-14.293,-36.960) (-4.223,-24.895) (-0.294,-4.791)      3.41389
66    -47.71930 -50.16701   4.50613   4.19278   9.00282 -36.51612       (-14.318,-36.962) (-4.193,-24.894) (-0.313,-4.810)      3.45117
67    -47.70657 -50.11809   4.49573   4.16262   8.99210 -36.48950       (-14.343,-36.964) (-4.163,-24.894) (-0.333,-4.829)      3.48872
68    -47.69383 -50.06916   4.48534   4.13245   8.98139 -36.46288       (-14.368,-36.966) (-4.132,-24.893) (-0.353,-4.849)      3.52652
69    -47.68110 -50.02023   4.47494   4.10229   8.97068 -36.43626       (-14.393,-36.968) (-4.102,-24.892) (-0.373,-4.868)      3.56456
70    -47.66836 -49.97130   4.46455   4.07213   8.95997 -36.40964       (-14.418,-36.970) (-4.072,-24.891) (-0.392,-4.888)      3.60285
71    -47.65563 -49.92238   4.45415   4.04197   8.94926 -36.38302       (-14.443,-36.972) (-4.042,-24.891) (-0.412,-4.907)      3.64136
72    -47.64289 -49.87345   4.44376   4.01181   8.93855 -36.35640       (-14.467,-36.974) (-4.012,-24.890) (-0.432,-4.927)      3.6801
73    -47.63015 -49.82452   4.43336   3.98165   8.92783 -36.32977       (-14.492,-36.976) (-3.982,-24.889) (-0.452,-4.946)      3.71906
74    -47.61742 -49.77559   4.42297   3.95148   8.91712 -36.30315       (-14.517,-36.978) (-3.951,-24.889) (-0.471,-4.966)      3.75822
75    -47.60468 -49.72667   4.41257   3.92132   8.90641 -36.27653       (-14.542,-36.980) (-3.921,-24.888) (-0.491,-4.985)      3.79759
76    -47.59195 -49.67774   4.40218   3.89116   8.89570 -36.24991       (-14.567,-36.982) (-3.891,-24.887) (-0.511,-5.005)      3.83716
77    -47.57921 -49.62881   4.39178   3.86100   8.88499 -36.22329       (-14.592,-36.984) (-3.861,-24.887) (-0.531,-5.024)      3.87692
78    -47.56648 -49.57988   4.38139   3.83084   8.87427 -36.19667       (-14.617,-36.986) (-3.831,-24.886) (-0.551,-5.043)      3.91686
79    -47.55374 -49.53096   4.37099   3.80068   8.86356 -36.17005       (-14.642,-36.988) (-3.801,-24.885) (-0.570,-5.063)      3.95698
80    -47.54101 -49.48203   4.36060   3.77051   8.85285 -36.14343       (-14.667,-36.990) (-3.771,-24.885) (-0.590,-5.082)      3.99728
81    -47.52827 -49.43310   4.35021   3.74035   8.84214 -36.11681       (-14.692,-36.992) (-3.740,-24.884) (-0.610,-5.102)      4.03774
82    -47.51554 -49.38417   4.33981   3.71019   8.83143 -36.09019       (-14.717,-36.994) (-3.710,-24.883) (-0.630,-5.121)      4.07837
83    -47.50280 -49.33525   4.32942   3.68003   8.82072 -36.06357       (-14.742,-36.996) (-3.680,-24.883) (-0.649,-5.141)      4.11916
84    -47.49006 -49.28632   4.31902   3.64987   8.81000 -36.03694       (-14.767,-36.998) (-3.650,-24.882) (-0.669,-5.160)      4.16011
85    -47.47733 -49.23739   4.30863   3.61971   8.79929 -36.01032       (-14.792,-37.000) (-3.620,-24.881) (-0.689,-5.180)      4.2012
86    -47.46459 -49.18846   4.29823   3.58954   8.78858 -35.98370       (-14.817,-37.002) (-3.590,-24.881) (-0.709,-5.199)      4.24244
87    -47.45186 -49.13954   4.28784   3.55938   8.77787 -35.95708       (-14.842,-37.004) (-3.559,-24.880) (-0.728,-5.218)      4.28382
88    -47.43912 -49.09061   4.27744   3.52922   8.76716 -35.93046       (-14.867,-37.007) (-3.529,-24.879) (-0.748,-5.238)      4.32534
89    -47.42639 -49.04168   4.26705   3.49906   8.75645 -35.90384       (-14.892,-37.009) (-3.499,-24.878) (-0.768,-5.257)      4.36699
90    -47.41365 -48.99275   4.25665   3.46890   8.74573 -35.87722       (-14.917,-37.011) (-3.469,-24.878) (-0.788,-5.277)      4.40877
91    -47.40092 -48.94383   4.24626   3.43874   8.73502 -35.85060       (-14.942,-37.013) (-3.439,-24.877) (-0.808,-5.296)      4.45068
92    -47.38818 -48.89490   4.23586   3.40857   8.72431 -35.82398       (-14.967,-37.015) (-3.409,-24.876) (-0.827,-5.316)      4.49271
93    -47.37545 -48.84597   4.22547   3.37841   8.71360 -35.79736       (-14.992,-37.017) (-3.378,-24.876) (-0.847,-5.335)      4.53486
94    -47.36271 -48.79704   4.21507   3.34825   8.70289 -35.77074       (-15.017,-37.019) (-3.348,-24.875) (-0.867,-5.355)      4.57712
95    -47.34997 -48.74812   4.20468   3.31809   8.69217 -35.74411       (-15.042,-37.021) (-3.318,-24.874) (-0.887,-5.374)      4.6195
96    -47.33724 -48.69919   4.19428   3.28793   8.68146 -35.71749       (-15.067,-37.023) (-3.288,-24.874) (-0.906,-5.394)      4.66199
97    -47.32450 -48.65026   4.18389   3.25777   8.67075 -35.69087       (-15.092,-37.025) (-3.258,-24.873) (-0.926,-5.413)      4.70458
98    -47.31177 -48.60133   4.17349   3.22760   8.66004 -35.66425       (-15.117,-37.027) (-3.228,-24.872) (-0.946,-5.432)      4.74728
99    -47.29903 -48.55240   4.16310   3.19744   8.64933 -35.63763       (-15.142,-37.029) (-3.197,-24.872) (-0.966,-5.452)      4.79007
100    -47.28630 -48.50348   4.15270   3.16728   8.63862 -35.61101       (-15.166,-37.031) (-3.167,-24.871) (-0.985,-5.471)      4.83297
101    -47.27356 -48.45455   4.14231   3.13712   8.62790 -35.58439       (-15.191,-37.033) (-3.137,-24.870) (-1.005,-5.491)      4.87596
102    -47.26083 -48.40562   4.13192   3.10696   8.61719 -35.55777       (-15.216,-37.035) (-3.107,-24.870) (-1.025,-5.510)      4.91905
103    -47.24809 -48.35669   4.12152   3.07680   8.60648 -35.53115       (-15.241,-37.037) (-3.077,-24.869) (-1.045,-5.530)      4.96222
104    -47.23536 -48.30777   4.11113   3.04663   8.59577 -35.50453       (-15.266,-37.039) (-3.047,-24.868) (-1.064,-5.549)      5.00549
105    -47.22262 -48.25884   4.10073   3.01647   8.58506 -35.47791       (-15.291,-37.041) (-3.016,-24.868) (-1.084,-5.569)      5.04884
106    -47.20989 -48.20991   4.09034   2.98631   8.57435 -35.45128       (-15.316,-37.043) (-2.986,-24.867) (-1.104,-5.588)      5.09227
