10PERCENT_2018-03-07.11_27_26.710_.txt     Output is probe cell, reduced cell, NCDist distance between
18      2.98309  14.45163   1.73370 -27.31483 -47.55932 -57.74258       (-2.073,-0.484) (-19.212,-41.109) (-7.323,-1.249)      1.74286
19      2.93840  14.43504   1.73010 -27.29464 -47.51103 -57.70182       (-2.097,-0.522) (-19.282,-41.112) (-7.302,-1.208)      1.83543
20      2.89372  14.41845   1.72650 -27.27445 -47.46274 -57.66106       (-2.122,-0.559) (-19.353,-41.116) (-7.281,-1.167)      1.92827
21      2.84903  14.40186   1.72290 -27.25426 -47.41446 -57.62030       (-2.146,-0.597) (-19.423,-41.120) (-7.260,-1.126)      2.02133
22      2.80435  14.38527   1.71930 -27.23407 -47.36617 -57.57954       (-2.171,-0.634) (-19.493,-41.123) (-7.239,-1.085)      2.1146
23      2.75966  14.36868   1.71570 -27.21388 -47.31788 -57.53878       (-2.195,-0.672) (-19.563,-41.127) (-7.219,-1.044)      2.20804
24      2.71497  14.35210   1.71210 -27.19369 -47.26960 -57.49802       (-2.220,-0.709) (-19.634,-41.130) (-7.198,-1.003)      2.30163
25      2.67029  14.33551   1.70850 -27.17350 -47.22131 -57.45726       (-2.244,-0.747) (-19.704,-41.134) (-7.177,-0.962)      2.39535
26      2.62560  14.31892   1.70490 -27.15331 -47.17303 -57.41650       (-2.269,-0.784) (-19.774,-41.138) (-7.156,-0.921)      2.4892
27      2.58092  14.30233   1.70130 -27.13312 -47.12474 -57.37574       (-2.293,-0.822) (-19.844,-41.141) (-7.135,-0.880)      2.58315
28      2.53623  14.28574   1.69770 -27.11293 -47.07645 -57.33498       (-2.318,-0.859) (-19.915,-41.145) (-7.114,-0.839)      2.6772
29      2.49155  14.26915   1.69410 -27.09275 -47.02817 -57.29422       (-2.342,-0.897) (-19.985,-41.148) (-7.093,-0.797)      2.77133
30      2.44686  14.25256   1.69050 -27.07256 -46.97988 -57.25346       (-2.367,-0.934) (-20.055,-41.152) (-7.072,-0.756)      2.86554
31      2.40217  14.23597   1.68690 -27.05237 -46.93159 -57.21270       (-2.391,-0.972) (-20.126,-41.156) (-7.051,-0.715)      2.95982
32      2.35749  14.21938   1.68330 -27.03218 -46.88331 -57.17194       (-2.416,-1.009) (-20.196,-41.159) (-7.031,-0.674)      3.05417
33      2.31280  14.20279   1.67970 -27.01199 -46.83502 -57.13118       (-2.440,-1.047) (-20.266,-41.163) (-7.010,-0.633)      3.14857
34      2.26812  14.18621   1.67609 -26.99180 -46.78673 -57.09041       (-2.465,-1.084) (-20.336,-41.166) (-6.989,-0.592)      3.24302
35      2.22343  14.16962   1.67249 -26.97161 -46.73845 -57.04965       (-2.489,-1.122) (-20.407,-41.170) (-6.968,-0.551)      3.33752
36      2.17875  14.15303   1.66889 -26.95142 -46.69016 -57.00889       (-2.514,-1.159) (-20.477,-41.174) (-6.947,-0.510)      3.43207
37      2.13406  14.13644   1.66529 -26.93123 -46.64188 -56.96813       (-2.538,-1.197) (-20.547,-41.177) (-6.926,-0.469)      3.52666
38      2.08937  14.11985   1.66169 -26.91104 -46.59359 -56.92737       (-2.563,-1.234) (-20.618,-41.181) (-6.905,-0.428)      3.62128
39      2.04469  14.10326   1.65809 -26.89085 -46.54530 -56.88661       (-2.587,-1.271) (-20.688,-41.184) (-6.884,-0.387)      3.71594
40      2.00000  14.08667   1.65449 -26.87066 -46.49702 -56.84585       (-2.612,-1.309) (-20.758,-41.188) (-6.863,-0.346)      3.81063
41      1.95532  14.07008   1.65089 -26.85047 -46.44873 -56.80509       (-2.636,-1.346) (-20.828,-41.192) (-6.842,-0.304)      3.90535
42      1.91063  14.05349   1.64729 -26.83028 -46.40044 -56.76433       (-2.661,-1.384) (-20.899,-41.195) (-6.822,-0.263)      4.0001
43      1.86595  14.03690   1.64369 -26.81009 -46.35216 -56.72357       (-2.685,-1.421) (-20.969,-41.199) (-6.801,-0.222)      4.09487
44      1.82126  14.02032   1.64009 -26.78990 -46.30387 -56.68281       (-2.710,-1.459) (-21.039,-41.202) (-6.780,-0.181)      4.18967
45      1.77657  14.00373   1.63649 -26.76971 -46.25558 -56.64205       (-2.734,-1.496) (-21.110,-41.206) (-6.759,-0.140)      4.28449
46      1.73189  13.98714   1.63289 -26.74952 -46.20730 -56.60129       (-2.759,-1.534) (-21.180,-41.210) (-6.738,-0.099)      4.37933
47      1.68720  13.97055   1.62929 -26.72933 -46.15901 -56.56053       (-2.783,-1.571) (-21.250,-41.213) (-6.717,-0.058)      4.47419
48      1.64252  13.95396   1.62569 -26.70914 -46.11073 -56.51977       (-2.808,-1.609) (-21.320,-41.217) (-6.696,-0.017)      4.56907
49      1.59783  13.93737   1.62209 -26.68895 -46.06244 -56.47901       (-0.024,-6.700) (-2.808,-41.196) (-1.622,-21.366)      5.14815    *****
50      1.55315  13.92078   1.61848 -26.66876 -46.01415 -56.43825       (-0.065,-6.720) (-2.791,-41.159) (-1.618,-21.396)      5.1565
51      1.50846  13.90419   1.61488 -26.64857 -45.96587 -56.39749       (-0.106,-6.740) (-2.775,-41.121) (-1.615,-21.425)      5.16574
52      1.46377  13.88760   1.61128 -26.62838 -45.91758 -56.35673       (-0.148,-6.760) (-2.758,-41.084) (-1.611,-21.454)      5.17586
53      1.41909  13.87101   1.60768 -26.60819 -45.86929 -56.31596       (-0.189,-6.780) (-2.742,-41.046) (-1.608,-21.483)      5.18686
54      1.37440  13.85442   1.60408 -26.58800 -45.82101 -56.27520       (-0.230,-6.800) (-2.725,-41.009) (-1.604,-21.512)      5.19872
55      1.32972  13.83784   1.60048 -26.56781 -45.77272 -56.23444       (-0.271,-6.821) (-2.708,-40.971) (-1.600,-21.542)      5.21145
56      1.28503  13.82125   1.59688 -26.54762 -45.72443 -56.19368       (-0.312,-6.841) (-2.692,-40.934) (-1.597,-21.571)      5.22504
57      1.24035  13.80466   1.59328 -26.52743 -45.67615 -56.15292       (-0.353,-6.861) (-2.675,-40.896) (-1.593,-21.600)      5.23947
58      1.19566  13.78807   1.58968 -26.50724 -45.62786 -56.11216       (-0.394,-6.881) (-2.659,-40.859) (-1.590,-21.629)      5.25475
59      1.15097  13.77148   1.58608 -26.48705 -45.57958 -56.07140       (-0.435,-6.901) (-2.642,-40.821) (-1.586,-21.658)      5.27087
60      1.10629  13.75489   1.58248 -26.46687 -45.53129 -56.03064       (-0.476,-6.922) (-2.625,-40.784) (-1.582,-21.688)      5.28781
61      1.06160  13.73830   1.57888 -26.44668 -45.48300 -55.98988       (-0.517,-6.942) (-2.609,-40.746) (-1.579,-21.717)      5.30558
62      1.01692  13.72171   1.57528 -26.42649 -45.43472 -55.94912       (-0.558,-6.962) (-2.592,-40.709) (-1.575,-21.746)      5.32416
63      0.97223  13.70512   1.57168 -26.40630 -45.38643 -55.90836       (-0.599,-6.982) (-2.576,-40.671) (-1.572,-21.775)      5.34354
64      0.92755  13.68853   1.56808 -26.38611 -45.33814 -55.86760       (-0.641,-7.002) (-2.559,-40.634) (-1.568,-21.804)      5.36371
65      0.88286  13.67195   1.56448 -26.36592 -45.28986 -55.82684       (-0.682,-7.023) (-2.542,-40.596) (-1.564,-21.834)      5.38468
66      0.83817  13.65536   1.56087 -26.34573 -45.24157 -55.78608       (-0.723,-7.043) (-2.526,-40.559) (-1.561,-21.863)      5.40642
67      0.79349  13.63877   1.55727 -26.32554 -45.19328 -55.74532       (-0.764,-7.063) (-2.509,-40.521) (-1.557,-21.892)      5.42893
68      0.74880  13.62218   1.55367 -26.30535 -45.14500 -55.70456       (-0.805,-7.083) (-2.493,-40.484) (-1.554,-21.921)      5.4522
69      0.70412  13.60559   1.55007 -26.28516 -45.09671 -55.66380       (-0.846,-7.103) (-2.476,-40.446) (-1.550,-21.950)      5.47621
70      0.65943  13.58900   1.54647 -26.26497 -45.04843 -55.62304       (-0.887,-7.124) (-2.460,-40.409) (-1.546,-21.980)      5.50097
71      0.61475  13.57241   1.54287 -26.24478 -45.00014 -55.58227       (-0.928,-7.144) (-2.443,-40.372) (-1.543,-22.009)      5.52645
72      0.57006  13.55582   1.53927 -26.22459 -44.95185 -55.54151       (-0.969,-7.164) (-2.426,-40.334) (-1.539,-22.038)      5.55265
73      0.52537  13.53923   1.53567 -26.20440 -44.90357 -55.50075       (-1.010,-7.184) (-2.410,-40.297) (-1.536,-22.067)      5.57957
74      0.48069  13.52264   1.53207 -26.18421 -44.85528 -55.45999       (-1.051,-7.204) (-2.393,-40.259) (-1.532,-22.096)      5.60718
75      0.43600  13.50605   1.52847 -26.16402 -44.80699 -55.41923       (-1.092,-7.224) (-2.377,-40.222) (-1.528,-22.126)      5.63548
76      0.39132  13.48947   1.52487 -26.14383 -44.75871 -55.37847       (-1.134,-7.245) (-2.360,-40.184) (-1.525,-22.155)      5.66445
77      0.34663  13.47288   1.52127 -26.12364 -44.71042 -55.33771       (-1.175,-7.265) (-2.343,-40.147) (-1.521,-22.184)      5.6941
78      0.30194  13.45629   1.51767 -26.10345 -44.66213 -55.29695       (-1.216,-7.285) (-2.327,-40.109) (-1.518,-22.213)      5.7244
79      0.25726  13.43970   1.51407 -26.08326 -44.61385 -55.25619       (-1.257,-7.305) (-2.310,-40.072) (-1.514,-22.242)      5.75535
80      0.21257  13.42311   1.51047 -26.06307 -44.56556 -55.21543       (-1.298,-7.325) (-2.294,-40.034) (-1.510,-22.272)      5.78693
81      0.16789  13.40652   1.50687 -26.04288 -44.51728 -55.17467       (-1.339,-7.346) (-2.277,-39.997) (-1.507,-22.301)      5.81914
82      0.12320  13.38993   1.50326 -26.02269 -44.46899 -55.13391       (-1.380,-7.366) (-2.260,-39.959) (-1.503,-22.330)      5.85197
83      0.07852  13.37334   1.49966 -26.00250 -44.42070 -55.09315       (-1.421,-7.386) (-2.244,-39.922) (-1.500,-22.359)      5.8854
84      0.03383  13.35675   1.49606 -25.98231 -44.37242 -55.05239       (-1.462,-7.406) (-2.227,-39.884) (-1.496,-22.388)      5.91943
85     -0.01086  13.34016   1.49246 -25.96212 -44.32413 -55.01163       (-1.503,-7.426) (-2.211,-39.847) (-1.492,-22.418)      5.95404
86     -0.05554  13.32358   1.48886 -25.94193 -44.27584 -54.97087       (-1.544,-7.447) (-2.194,-39.809) (-1.489,-22.447)      5.98923
87     -0.10023  13.30699   1.48526 -25.92174 -44.22756 -54.93011       (-1.585,-7.467) (-2.177,-39.772) (-1.485,-22.476)      6.02499
88     -0.14491  13.29040   1.48166 -25.90155 -44.17927 -54.88935       (-1.627,-7.487) (-2.161,-39.734) (-1.482,-22.505)      6.06129
89     -0.18960  13.27381   1.47806 -25.88136 -44.13098 -54.84859       (-1.668,-7.507) (-2.144,-39.697) (-1.478,-22.534)      6.09815
90     -0.23428  13.25722   1.47446 -25.86118 -44.08270 -54.80782       (-1.709,-7.527) (-2.128,-39.659) (-1.474,-22.563)      6.13553
91     -0.27897  13.24063   1.47086 -25.84099 -44.03441 -54.76706       (-1.750,-7.548) (-2.111,-39.622) (-1.471,-22.593)      6.17345
92     -0.32366  13.22404   1.46726 -25.82080 -43.98613 -54.72630       (-1.791,-7.568) (-2.095,-39.584) (-1.467,-22.622)      6.21188
93     -0.36834  13.20745   1.46366 -25.80061 -43.93784 -54.68554       (-1.832,-7.588) (-2.078,-39.547) (-1.464,-22.651)      6.25081
94     -0.41303  13.19086   1.46006 -25.78042 -43.88955 -54.64478       (-1.873,-7.608) (-2.061,-39.509) (-1.460,-22.680)      6.29024
95     -0.45771  13.17427   1.45646 -25.76023 -43.84127 -54.60402       (-1.914,-7.628) (-2.045,-39.472) (-1.456,-22.709)      6.33016
96     -0.50240  13.15768   1.45286 -25.74004 -43.79298 -54.56326       (-1.955,-7.648) (-2.028,-39.434) (-1.453,-22.739)      6.37056
97     -0.54708  13.14110   1.44925 -25.71985 -43.74469 -54.52250       (-1.996,-7.669) (-2.012,-39.397) (-1.449,-22.768)      6.41143
98     -0.59177  13.12451   1.44565 -25.69966 -43.69641 -54.48174       (-2.037,-7.689) (-1.995,-39.359) (-1.446,-22.797)      6.45276
99     -0.63646  13.10792   1.44205 -25.67947 -43.64812 -54.44098       (-2.079,-7.709) (-1.978,-39.322) (-1.442,-22.826)      6.49454
100     -0.68114  13.09133   1.43845 -25.65928 -43.59984 -54.40022       (-2.120,-7.729) (-1.962,-39.284) (-1.438,-22.855)      6.53676
101     -0.72583  13.07474   1.43485 -25.63909 -43.55155 -54.35946       (-2.161,-7.749) (-1.945,-39.247) (-1.435,-22.885)      6.57942
102     -0.77051  13.05815   1.43125 -25.61890 -43.50326 -54.31870       (-2.202,-7.770) (-1.929,-39.210) (-1.431,-22.914)      6.6225
103     -0.81520  13.04156   1.42765 -25.59871 -43.45498 -54.27794       (-2.243,-7.790) (-1.912,-39.172) (-1.428,-22.943)      6.666
104     -0.85988  13.02497   1.42405 -25.57852 -43.40669 -54.23718       (-2.284,-7.810) (-1.895,-39.135) (-1.424,-22.972)      6.70991
105     -0.90457  13.00838   1.42045 -25.55833 -43.35840 -54.19642       (-2.325,-7.830) (-1.879,-39.097) (-1.420,-23.001)      6.75422
106     -0.94926  12.99179   1.41685 -25.53814 -43.31012 -54.15566       (-2.366,-7.850) (-1.862,-39.060) (-1.417,-23.031)      6.79893
107     -0.99394  12.97521   1.41325 -25.51795 -43.26183 -54.11490       (-2.407,-7.871) (-1.846,-39.022) (-1.413,-23.060)      6.84402
108     -1.03863  12.95862   1.40965 -25.49776 -43.21354 -54.07414       (-2.448,-7.891) (-1.829,-38.985) (-1.410,-23.089)      6.88949
109     -1.08331  12.94203   1.40605 -25.47757 -43.16526 -54.03337       (-2.489,-7.911) (-1.813,-38.947) (-1.406,-23.118)      6.93534
110     -1.12800  12.92544   1.40245 -25.45738 -43.11697 -53.99261       (-2.530,-7.931) (-1.796,-38.910) (-1.402,-23.147)      6.98154
111     -1.17268  12.90885   1.39885 -25.43719 -43.06869 -53.95185       (-2.572,-7.951) (-1.779,-38.872) (-1.399,-23.177)      7.02811
112     -1.21737  12.89226   1.39525 -25.41700 -43.02040 -53.91109       (-2.613,-7.971) (-1.763,-38.835) (-1.395,-23.206)      7.07502
113     -1.26206  12.87567   1.39164 -25.39681 -42.97211 -53.87033       (-2.654,-7.992) (-1.746,-38.797) (-1.392,-23.235)      7.12227
114     -1.30674  12.85908   1.38804 -25.37662 -42.92383 -53.82957       (-2.695,-8.012) (-1.730,-38.760) (-1.388,-23.264)      7.16986
115     -1.35143  12.84249   1.38444 -25.35643 -42.87554 -53.78881       (-2.736,-8.032) (-1.713,-38.722) (-1.384,-23.293)      7.21778
116     -1.39611  12.82590   1.38084 -25.33624 -42.82725 -53.74805       (-2.777,-8.052) (-1.696,-38.685) (-1.381,-23.323)      7.26603
117     -1.44080  12.80932   1.37724 -25.31605 -42.77897 -53.70729       (-2.818,-8.072) (-1.680,-38.647) (-1.377,-23.352)      7.31458
118     -1.48548  12.79273   1.37364 -25.29586 -42.73068 -53.66653       (-2.859,-8.093) (-1.663,-38.610) (-1.374,-23.381)      7.36345
119     -1.53017  12.77614   1.37004 -25.27567 -42.68239 -53.62577       (-2.900,-8.113) (-1.647,-38.572) (-1.370,-23.410)      7.41263
120     -1.57486  12.75955   1.36644 -25.25548 -42.63411 -53.58501       (-2.941,-8.133) (-1.630,-38.535) (-1.366,-23.439)      7.4621
121     -1.61954  12.74296   1.36284 -25.23530 -42.58582 -53.54425       (-2.982,-8.153) (-1.613,-38.497) (-1.363,-23.469)      7.51186
122     -1.66423  12.72637   1.35924 -25.21511 -42.53754 -53.50349       (-3.023,-8.173) (-1.597,-38.460) (-1.359,-23.498)      7.56191
123     -1.70891  12.70978   1.35564 -25.19492 -42.48925 -53.46273       (-3.065,-8.194) (-1.580,-38.422) (-1.356,-23.527)      7.61224
124     -1.75360  12.69319   1.35204 -25.17473 -42.44096 -53.42197       (-3.106,-8.214) (-1.564,-38.385) (-1.352,-23.556)      7.66285
125     -1.79828  12.67660   1.34844 -25.15454 -42.39268 -53.38121       (-3.147,-8.234) (-1.547,-38.347) (-1.348,-23.585)      7.71372
126     -1.84297  12.66001   1.34484 -25.13435 -42.34439 -53.34045       (-3.188,-8.254) (-1.531,-38.310) (-1.345,-23.615)      7.76486
127     -1.88766  12.64342   1.34124 -25.11416 -42.29610 -53.29969       (-3.229,-8.274) (-1.514,-38.272) (-1.341,-23.644)      7.81626
128     -1.93234  12.62684   1.33764 -25.09397 -42.24782 -53.25892       (-3.270,-8.295) (-1.497,-38.235) (-1.338,-23.673)      7.86791
129     -1.97703  12.61025   1.33403 -25.07378 -42.19953 -53.21816       (-3.311,-8.315) (-1.481,-38.197) (-1.334,-23.702)      7.91981
130     -2.02171  12.59366   1.33043 -25.05359 -42.15124 -53.17740       (-3.352,-8.335) (-1.464,-38.160) (-1.330,-23.731)      7.97196
131     -2.06640  12.57707   1.32683 -25.03340 -42.10296 -53.13664       (-3.393,-8.355) (-1.448,-38.122) (-1.327,-23.761)      8.02434
132     -2.11108  12.56048   1.32323 -25.01321 -42.05467 -53.09588       (-3.434,-8.375) (-1.431,-38.085) (-1.323,-23.790)      8.07696
133     -2.15577  12.54389   1.31963 -24.99302 -42.00639 -53.05512       (-3.475,-8.395) (-1.414,-38.047) (-1.320,-23.819)      8.12981
134     -2.20046  12.52730   1.31603 -24.97283 -41.95810 -53.01436       (-3.516,-8.416) (-1.398,-38.010) (-1.316,-23.848)      8.18289
135     -2.24514  12.51071   1.31243 -24.95264 -41.90981 -52.97360       (-3.558,-8.436) (-1.381,-37.973) (-1.312,-23.877)      8.23619
136     -2.28983  12.49412   1.30883 -24.93245 -41.86153 -52.93284       (-3.599,-8.456) (-1.365,-37.935) (-1.309,-23.907)      8.28971
137     -2.33451  12.47753   1.30523 -24.91226 -41.81324 -52.89208       (-3.640,-8.476) (-1.348,-37.898) (-1.305,-23.936)      8.34343
138     -2.37920  12.46095   1.30163 -24.89207 -41.76495 -52.85132       (-3.681,-8.496) (-1.331,-37.860) (-1.302,-23.965)      8.39737
139     -2.42388  12.44436   1.29803 -24.87188 -41.71667 -52.81056       (-3.722,-8.517) (-1.315,-37.823) (-1.298,-23.994)      8.45151
140     -2.46857  12.42777   1.29443 -24.85169 -41.66838 -52.76980       (-3.763,-8.537) (-1.298,-37.785) (-1.294,-24.023)      8.50586
141     -2.51326  12.41118   1.29083 -24.83150 -41.62009 -52.72904       (-3.804,-8.557) (-1.282,-37.748) (-1.291,-24.052)      8.5604
142     -2.55794  12.39459   1.28723 -24.81131 -41.57181 -52.68828       (-3.845,-8.577) (-1.265,-37.710) (-1.287,-24.082)      8.61513
143     -2.60263  12.37800   1.28363 -24.79112 -41.52352 -52.64752       (-3.886,-8.597) (-1.249,-37.673) (-1.284,-24.111)      8.67005
144     -2.64731  12.36141   1.28003 -24.77093 -41.47524 -52.60676       (-3.927,-8.618) (-1.232,-37.635) (-1.280,-24.140)      8.72516
145     -2.69200  12.34482   1.27642 -24.75074 -41.42695 -52.56600       (-3.968,-8.638) (-1.215,-37.598) (-1.276,-24.169)      8.78046
146     -2.73668  12.32823   1.27282 -24.73055 -41.37866 -52.52524       (-4.010,-8.658) (-1.199,-37.560) (-1.273,-24.198)      8.83593
147     -2.78137  12.31164   1.26922 -24.71036 -41.33038 -52.48447       (-4.051,-8.678) (-1.182,-37.523) (-1.269,-24.228)      8.89158
148     -2.82606  12.29505   1.26562 -24.69017 -41.28209 -52.44371       (-4.092,-8.698) (-1.166,-37.485) (-1.266,-24.257)      8.9474
149     -2.87074  12.27847   1.26202 -24.66998 -41.23380 -52.40295       (-4.133,-8.719) (-1.149,-37.448) (-1.262,-24.286)      9.00339
150     -2.91543  12.26188   1.25842 -24.64979 -41.18552 -52.36219       (-4.174,-8.739) (-1.132,-37.410) (-1.258,-24.315)      9.05954
151     -2.96011  12.24529   1.25482 -24.62960 -41.13723 -52.32143       (-4.215,-8.759) (-1.116,-37.373) (-1.255,-24.344)      9.11586
152     -3.00480  12.22870   1.25122 -24.60942 -41.08894 -52.28067       (-4.256,-8.779) (-1.099,-37.335) (-1.251,-24.374)      9.17234
153     -3.04948  12.21211   1.24762 -24.58923 -41.04066 -52.23991       (-4.297,-8.799) (-1.083,-37.298) (-1.248,-24.403)      9.22898
154     -3.09417  12.19552   1.24402 -24.56904 -40.99237 -52.19915       (-4.338,-8.819) (-1.066,-37.260) (-1.244,-24.432)      9.28577
155     -3.13886  12.17893   1.24042 -24.54885 -40.94409 -52.15839       (-4.379,-8.840) (-1.049,-37.223) (-1.240,-24.461)      9.34271
156     -3.18354  12.16234   1.23682 -24.52866 -40.89580 -52.11763       (-4.420,-8.860) (-1.033,-37.185) (-1.237,-24.490)      9.3998
157     -3.22823  12.14575   1.23322 -24.50847 -40.84751 -52.07687       (-4.461,-8.880) (-1.016,-37.148) (-1.233,-24.520)      9.45704
158     -3.27291  12.12916   1.22962 -24.48828 -40.79923 -52.03611       (-4.503,-8.900) (-1.000,-37.110) (-1.230,-24.549)      9.51442
159     -3.31760  12.11258   1.22602 -24.46809 -40.75094 -51.99535       (-4.544,-8.920) (-0.983,-37.073) (-1.226,-24.578)      9.57194
160     -3.36228  12.09599   1.22242 -24.44790 -40.70265 -51.95459       (-4.585,-8.941) (-0.966,-37.035) (-1.222,-24.607)      9.62961
161     -3.40697  12.07940   1.21881 -24.42771 -40.65437 -51.91383       (-4.626,-8.961) (-0.950,-36.998) (-1.219,-24.636)      9.6874
162     -3.45166  12.06281   1.21521 -24.40752 -40.60608 -51.87307       (-4.667,-8.981) (-0.933,-36.960) (-1.215,-24.666)      9.74533
163     -3.49634  12.04622   1.21161 -24.38733 -40.55779 -51.83231       (-4.708,-9.001) (-0.917,-36.923) (-1.212,-24.695)      9.80339
164     -3.54103  12.02963   1.20801 -24.36714 -40.50951 -51.79155       (-4.749,-9.021) (-0.900,-36.885) (-1.208,-24.724)      9.86158
165     -3.58571  12.01304   1.20441 -24.34695 -40.46122 -51.75079       (-4.790,-9.042) (-0.884,-36.848) (-1.204,-24.753)      9.9199
166     -3.63040  11.99645   1.20081 -24.32676 -40.41294 -51.71002       (-4.831,-9.062) (-0.867,-36.811) (-1.201,-24.782)      9.97834
167     -3.67508  11.97986   1.19721 -24.30657 -40.36465 -51.66926       (-4.872,-9.082) (-0.850,-36.773) (-1.197,-24.812)      10.0369
168     -3.71977  11.96327   1.19361 -24.28638 -40.31636 -51.62850       (-4.913,-9.102) (-0.834,-36.736) (-1.194,-24.841)      10.0956
169     -3.76446  11.94668   1.19001 -24.26619 -40.26808 -51.58774       (-4.954,-9.122) (-0.817,-36.698) (-1.190,-24.870)      10.1544
170     -3.80914  11.93010   1.18641 -24.24600 -40.21979 -51.54698       (-4.996,-9.142) (-0.801,-36.661) (-1.186,-24.899)      10.2133
171     -3.85383  11.91351   1.18281 -24.22581 -40.17150 -51.50622       (-5.037,-9.163) (-0.784,-36.623) (-1.183,-24.928)      10.2723
172     -3.89851  11.89692   1.17921 -24.20562 -40.12322 -51.46546       (-5.078,-9.183) (-0.767,-36.586) (-1.179,-24.958)      10.3315
173     -3.94320  11.88033   1.17561 -24.18543 -40.07493 -51.42470       (-5.119,-9.203) (-0.751,-36.548) (-1.176,-24.987)      10.3907
174     -3.98788  11.86374   1.17201 -24.16524 -40.02664 -51.38394       (-5.160,-9.223) (-0.734,-36.511) (-1.172,-25.016)      10.4501
175     -4.03257  11.84715   1.16841 -24.14505 -39.97836 -51.34318       (-5.201,-9.243) (-0.718,-36.473) (-1.168,-25.045)      10.5096
176     -4.07726  11.83056   1.16480 -24.12486 -39.93007 -51.30242       (-5.242,-9.264) (-0.701,-36.436) (-1.165,-25.074)      10.5691
177     -4.12194  11.81397   1.16120 -24.10467 -39.88179 -51.26166       (-5.283,-9.284) (-0.684,-36.398) (-1.161,-25.104)      10.6288
178     -4.16663  11.79738   1.15760 -24.08448 -39.83350 -51.22090       (-5.324,-9.304) (-0.668,-36.361) (-1.158,-25.133)      10.6886
179     -4.21131  11.78079   1.15400 -24.06429 -39.78521 -51.18014       (-5.365,-9.324) (-0.651,-36.323) (-1.154,-25.162)      10.7485
180     -4.25600  11.76421   1.15040 -24.04410 -39.73693 -51.13938       (-5.406,-9.344) (-0.635,-36.286) (-1.150,-25.191)      10.8084
181     -4.30068  11.74762   1.14680 -24.02391 -39.68864 -51.09862       (-5.447,-9.365) (-0.618,-36.248) (-1.147,-25.220)      10.8685
182     -4.34537  11.73103   1.14320 -24.00372 -39.64035 -51.05786       (-5.489,-9.385) (-0.602,-36.211) (-1.143,-25.250)      10.9287
183     -4.39006  11.71444   1.13960 -23.98354 -39.59207 -51.01710       (-5.530,-9.405) (-0.585,-36.173) (-1.140,-25.279)      10.9889
184     -4.43474  11.69785   1.13600 -23.96335 -39.54378 -50.97634       (-5.571,-9.425) (-0.568,-36.136) (-1.136,-25.308)      11.0493
185     -4.47943  11.68126   1.13240 -23.94316 -39.49549 -50.93557       (-5.612,-9.445) (-0.552,-36.098) (-1.132,-25.337)      11.1097
