Fol_.24_.txt     Output is probe cell, reduced cell, NCDist distance between
36    3285.19787 -420.09573 -474.45908 121.10539 -8962.16487 -7136.02201       (-985.722,-298.990) (-2865.102,-54.363) (-2811.865,-420.096)      376.286
37    3281.45425 -422.87866 -474.06057 118.10231 -8953.03375 -7129.49545       (-989.466,-304.776) (-2858.576,-51.182) (-2813.004,-422.879)      386.738
38    3277.71062 -425.66159 -473.66206 115.09923 -8943.90263 -7122.96890       (-993.209,-310.562) (-2852.049,-48.000) (-2814.143,-425.662)      397.19
39    3273.96700 -428.44452 -473.26355 112.09616 -8934.77150 -7116.44235       (-996.953,-316.348) (-2845.522,-44.819) (-2815.282,-428.445)      407.643
40    3270.22338 -431.22745 -472.86504 109.09308 -8925.64038 -7109.91580       (-1000.696,-322.134) (-2838.996,-41.638) (-2816.421,-431.227)      418.095
41    3266.47976 -434.01038 -472.46653 106.09000 -8916.50926 -7103.38924       (-1004.440,-327.920) (-2832.469,-38.456) (-2817.560,-434.010)      428.548
42    3262.73614 -436.79331 -472.06802 103.08692 -8907.37814 -7096.86269       (-1008.184,-333.706) (-2825.943,-35.275) (-2818.699,-436.793)      439
43    3258.99251 -439.57624 -471.66951 100.08384 -8898.24702 -7090.33614       (-1011.927,-339.492) (-2819.416,-32.093) (-2819.838,-439.576)      449.452
44    3255.24889 -442.35917 -471.27100  97.08077 -8889.11590 -7083.80958       (-1015.671,-345.278) (-2812.890,-28.912) (-2820.977,-442.359)      459.905
45    3251.50527 -445.14211 -470.87249  94.07769 -8879.98478 -7077.28303       (-1019.415,-351.064) (-2806.363,-25.730) (-2822.116,-445.142)      470.357
46    3247.76165 -447.92504 -470.47398  91.07461 -8870.85366 -7070.75648       (-1023.158,-356.850) (-2799.837,-22.549) (-2823.255,-447.925)      480.809
47    3244.01802 -450.70797 -470.07547  88.07153 -8861.72254 -7064.22993       (-1026.902,-362.636) (-2793.310,-19.368) (-2824.394,-450.708)      491.262
48    3240.27440 -453.49090 -469.67696  85.06845 -8852.59141 -7057.70337       (-1030.645,-368.422) (-2786.784,-16.186) (-2825.534,-453.491)      501.714
49    3236.53078 -456.27383 -469.27845  82.06537 -8843.46029 -7051.17682       (-1034.389,-374.208) (-2780.257,-13.005) (-2826.673,-456.274)      512.167
50    3232.78716 -459.05676 -468.87994  79.06230 -8834.32917 -7044.65027       (-1038.133,-379.994) (-2773.730,-9.823) (-2827.812,-459.057)      522.619
51    3229.04354 -461.83969 -468.48143  76.05922 -8825.19805 -7038.12371       (-1041.876,-385.780) (-2767.204,-6.642) (-2828.951,-461.840)      533.071
52    3225.29991 -464.62262 -468.08292  73.05614 -8816.06693 -7031.59716       (-1045.620,-391.566) (-2760.677,-3.460) (-2830.090,-464.623)      543.524
53    3221.55629 -467.40555 -467.68441  70.05306 -8806.93581 -7025.07061       (-1049.364,-397.352) (-2754.151,-0.279) (-2831.229,-467.406)      553.976
54    3217.81267 -470.18848 -467.28590  67.04998 -8797.80469 -7018.54406       (-2829.465,-400.236) (-2.903,-2750.527) (-467.286,-1050.205)      558.891
55    3214.06905 -472.97141 -466.88739  64.04690 -8788.67357 -7012.01750       (-2827.423,-402.840) (-6.084,-2747.182) (-466.887,-1050.767)      563.296
56    3210.32543 -475.75434 -466.48888  61.04383 -8779.54245 -7005.49095       (-2825.380,-405.445) (-9.265,-2743.837) (-466.489,-1051.329)      567.725
57    3206.58180 -478.53727 -466.09037  58.04075 -8770.41132 -6998.96440       (-2823.338,-408.050) (-12.447,-2740.491) (-466.090,-1051.891)      572.177
58    3202.83818 -481.32020 -465.69186  55.03767 -8761.28020 -6992.43784       (-2821.296,-410.654) (-15.628,-2737.146) (-465.692,-1052.453)      576.652
59    3199.09456 -484.10314 -465.29335  52.03459 -8752.14908 -6985.91129       (-2819.253,-413.259) (-18.810,-2733.801) (-465.293,-1053.016)      581.148
60    3195.35094 -486.88607 -464.89484  49.03151 -8743.01796 -6979.38474       (-2817.211,-415.863) (-21.991,-2730.456) (-464.895,-1053.578)      585.666
61    3191.60732 -489.66900 -464.49633  46.02844 -8733.88684 -6972.85819       (-2815.169,-418.468) (-25.173,-2727.111) (-464.496,-1054.140)      590.205
62    3187.86369 -492.45193 -464.09782  43.02536 -8724.75572 -6966.33163       (-2813.126,-421.072) (-28.354,-2723.766) (-464.098,-1054.702)      594.764
63    3184.12007 -495.23486 -463.69931  40.02228 -8715.62460 -6959.80508       (-2811.084,-423.677) (-31.536,-2720.421) (-463.699,-1055.264)      596.87
64    3180.37645 -498.01779 -463.30080  37.01920 -8706.49348 -6953.27853       (-2809.041,-426.282) (-34.717,-2717.076) (-463.301,-1055.826)      598.55
65    3176.63283 -500.80072 -462.90229  34.01612 -8697.36236 -6946.75197       (-2806.999,-428.886) (-37.898,-2713.731) (-462.902,-1056.389)      600.279
66    3172.88920 -503.58365 -462.50378  31.01304 -8688.23123 -6940.22542       (-2804.957,-431.491) (-41.080,-2710.385) (-462.504,-1056.951)      602.057
67    3169.14558 -506.36658 -462.10527  28.00997 -8679.10011 -6933.69887       (-2802.914,-434.095) (-44.261,-2707.040) (-462.105,-1057.513)      603.884
68    3165.40196 -509.14951 -461.70676  25.00689 -8669.96899 -6927.17232       (-2800.872,-436.700) (-47.443,-2703.695) (-461.707,-1058.075)      605.76
69    3161.65834 -511.93244 -461.30825  22.00381 -8660.83787 -6920.64576       (-2798.829,-439.304) (-50.624,-2700.350) (-461.308,-1058.637)      607.684
70    3157.91472 -514.71537 -460.90974  19.00073 -8651.70675 -6914.11921       (-2796.787,-441.909) (-53.806,-2697.005) (-460.910,-1059.200)      609.656
71    3154.17109 -517.49830 -460.51123  15.99765 -8642.57563 -6907.59266       (-2794.745,-444.514) (-56.987,-2693.660) (-460.511,-1059.762)      611.675
72    3150.42747 -520.28124 -460.11272  12.99458 -8633.44451 -6901.06610       (-2792.702,-447.118) (-60.169,-2690.315) (-460.113,-1060.324)      613.74
73    3146.68385 -523.06417 -459.71421   9.99150 -8624.31339 -6894.53955       (-2790.660,-449.723) (-63.350,-2686.970) (-459.714,-1060.886)      615.852
74    3142.94023 -525.84710 -459.31570   6.98842 -8615.18227 -6888.01300       (-2788.618,-452.327) (-66.531,-2683.625) (-459.316,-1061.448)      618.009
75    3139.19661 -528.63003 -458.91719   3.98534 -8606.05114 -6881.48645       (-2786.575,-454.932) (-69.713,-2680.279) (-458.917,-1062.010)      620.212
76    3135.45298 -531.41296 -458.51868   0.98226 -8596.92002 -6874.95989       (-2784.533,-457.536) (-72.894,-2676.934) (-458.519,-1062.573)      622.46
77    3131.70936 -534.19589 -458.12017  -2.02082 -8587.78890 -6868.43334       (-2782.490,-460.141) (-76.076,-2673.589) (-458.120,-1063.135)      624.752
78    3127.96574 -536.97882 -457.72166  -5.02389 -8578.65778 -6861.90679       (-2780.448,-462.746) (-79.257,-2670.244) (-457.722,-1063.697)      627.088
79    3124.22212 -539.76175 -457.32315  -8.02697 -8569.52666 -6855.38023       (-2778.406,-465.350) (-82.439,-2666.899) (-457.323,-1064.259)      629.467
80    3120.47850 -542.54468 -456.92464 -11.03005 -8560.39554 -6848.85368       (-2776.363,-467.955) (-85.620,-2663.554) (-456.925,-1064.821)      631.889
81    3116.73487 -545.32761 -456.52613 -14.03313 -8551.26442 -6842.32713       (-2774.321,-470.559) (-88.801,-2660.209) (-456.526,-1065.384)      634.353
82    3112.99125 -548.11054 -456.12762 -17.03621 -8542.13330 -6835.80058       (-2772.278,-473.164) (-91.983,-2656.864) (-456.128,-1065.946)      636.859
83    3109.24763 -550.89347 -455.72911 -20.03928 -8533.00217 -6829.27402       (-2770.236,-475.768) (-95.164,-2653.519) (-455.729,-1066.508)      639.407
84    3105.50401 -553.67640 -455.33060 -23.04236 -8523.87105 -6822.74747       (-2768.194,-478.373) (-98.346,-2650.173) (-455.331,-1067.070)      641.995
85    3101.76038 -556.45934 -454.93209 -26.04544 -8514.73993 -6816.22092       (-2766.151,-480.978) (-101.527,-2646.828) (-454.932,-1067.632)      644.624
86    3098.01676 -559.24227 -454.53358 -29.04852 -8505.60881 -6809.69436       (-2764.109,-483.582) (-104.709,-2643.483) (-454.534,-1068.194)      647.293
87    3094.27314 -562.02520 -454.13507 -32.05160 -8496.47769 -6803.16781       (-2762.066,-486.187) (-107.890,-2640.138) (-454.135,-1068.757)      650.001
88    3090.52952 -564.80813 -453.73656 -35.05468 -8487.34657 -6796.64126       (-2760.024,-488.791) (-111.072,-2636.793) (-453.737,-1069.319)      652.748
89    3086.78590 -567.59106 -453.33805 -38.05775 -8478.21545 -6790.11471       (-2757.982,-491.396) (-114.253,-2633.448) (-453.338,-1069.881)      655.534
90    3083.04227 -570.37399 -452.93954 -41.06083 -8469.08433 -6783.58815       (-2755.939,-494.000) (-117.434,-2630.103) (-452.940,-1070.443)      658.357
91    3079.29865 -573.15692 -452.54103 -44.06391 -8459.95321 -6777.06160       (-2753.897,-496.605) (-120.616,-2626.758) (-452.541,-1071.005)      661.218
92    3075.55503 -575.93985 -452.14252 -47.06699 -8450.82208 -6770.53505       (-2751.855,-499.210) (-123.797,-2623.413) (-452.143,-1071.568)      664.116
93    3071.81141 -578.72278 -451.74401 -50.07007 -8441.69096 -6764.00849       (-2749.812,-501.814) (-126.979,-2620.067) (-451.744,-1072.130)      667.051
94    3068.06779 -581.50571 -451.34550 -53.07315 -8432.55984 -6757.48194       (-2747.770,-504.419) (-130.160,-2616.722) (-451.346,-1072.692)      670.021
95    3064.32416 -584.28864 -450.94699 -56.07622 -8423.42872 -6750.95539       (-2745.727,-507.023) (-133.342,-2613.377) (-450.947,-1073.254)      673.027
96    3060.58054 -587.07157 -450.54848 -59.07930 -8414.29760 -6744.42884       (-2743.685,-509.628) (-136.523,-2610.032) (-450.548,-1073.816)      676.068
97    3056.83692 -589.85450 -450.14997 -62.08238 -8405.16648 -6737.90228       (-2741.643,-512.232) (-139.705,-2606.687) (-450.150,-1074.378)      679.144
98    3053.09330 -592.63744 -449.75146 -65.08546 -8396.03536 -6731.37573       (-2739.600,-514.837) (-142.886,-2603.342) (-449.751,-1074.941)      682.254
99    3049.34968 -595.42037 -449.35295 -68.08854 -8386.90424 -6724.84918       (-2737.558,-517.441) (-146.067,-2599.997) (-449.353,-1075.503)      685.397
100    3045.60605 -598.20330 -448.95444 -71.09161 -8377.77312 -6718.32262       (-2735.515,-520.046) (-149.249,-2596.652) (-448.954,-1076.065)      688.574
101    3041.86243 -600.98623 -448.55593 -74.09469 -8368.64199 -6711.79607       (-2733.473,-522.651) (-152.430,-2593.306) (-448.556,-1076.627)      691.783
102    3038.11881 -603.76916 -448.15742 -77.09777 -8359.51087 -6705.26952       (-2731.431,-525.255) (-155.612,-2589.961) (-448.157,-1077.189)      695.025
103    3034.37519 -606.55209 -447.75891 -80.10085 -8350.37975 -6698.74297       (-2729.388,-527.860) (-158.793,-2586.616) (-447.759,-1077.752)      698.299
104    3030.63156 -609.33502 -447.36040 -83.10393 -8341.24863 -6692.21641       (-2727.346,-530.464) (-161.975,-2583.271) (-447.360,-1078.314)      701.603
105    3026.88794 -612.11795 -446.96189 -86.10701 -8332.11751 -6685.68986       (-2725.304,-533.069) (-165.156,-2579.926) (-446.962,-1078.876)      704.939
106    3023.14432 -614.90088 -446.56338 -89.11008 -8322.98639 -6679.16331       (-2723.261,-535.673) (-168.337,-2576.581) (-446.563,-1079.438)      708.306
107    3019.40070 -617.68381 -446.16487 -92.11316 -8313.85527 -6672.63675       (-2721.219,-538.278) (-171.519,-2573.236) (-446.165,-1080.000)      711.702
108    3015.65708 -620.46674 -445.76636 -95.11624 -8304.72415 -6666.11020       (-2719.176,-540.883) (-174.700,-2569.891) (-445.766,-1080.562)      715.128
109    3011.91345 -623.24967 -445.36785 -98.11932 -8295.59303 -6659.58365       (-2717.134,-543.487) (-177.882,-2566.546) (-445.368,-1081.125)      718.584
110    3008.16983 -626.03260 -444.96934 -101.12240 -8286.46190 -6653.05710       (-2715.092,-546.092) (-181.063,-2563.200) (-444.969,-1081.687)      722.068
111    3004.42621 -628.81553 -444.57083 -104.12547 -8277.33078 -6646.53054       (-2713.049,-548.696) (-184.245,-2559.855) (-444.571,-1082.249)      725.58
112    3000.68259 -631.59847 -444.17232 -107.12855 -8268.19966 -6640.00399       (-2711.007,-551.301) (-187.426,-2556.510) (-444.172,-1082.811)      729.121
113    2996.93897 -634.38140 -443.77381 -110.13163 -8259.06854 -6633.47744       (-2708.964,-553.905) (-190.608,-2553.165) (-443.774,-1083.373)      732.689
114    2993.19534 -637.16433 -443.37530 -113.13471 -8249.93742 -6626.95088       (-2706.922,-556.510) (-193.789,-2549.820) (-443.375,-1083.935)      736.284
115    2989.45172 -639.94726 -442.97679 -116.13779 -8240.80630 -6620.42433       (-2704.880,-559.115) (-196.970,-2546.475) (-442.977,-1084.498)      739.906
116    2985.70810 -642.73019 -442.57828 -119.14087 -8231.67518 -6613.89778       (-2702.837,-561.719) (-200.152,-2543.130) (-442.578,-1085.060)      743.555
117    2981.96448 -645.51312 -442.17977 -122.14394 -8222.54406 -6607.37123       (-2700.795,-564.324) (-203.333,-2539.785) (-442.180,-1085.622)      747.229
118    2978.22086 -648.29605 -441.78126 -125.14702 -8213.41293 -6600.84467       (-2698.752,-566.928) (-206.515,-2536.440) (-441.781,-1086.184)      750.929
119    2974.47723 -651.07898 -441.38275 -128.15010 -8204.28181 -6594.31812       (-2696.710,-569.533) (-209.696,-2533.094) (-441.383,-1086.746)      754.655
120    2970.73361 -653.86191 -440.98424 -131.15318 -8195.15069 -6587.79157       (-2694.668,-572.137) (-212.878,-2529.749) (-440.984,-1087.309)      758.356
121    2966.98999 -656.64484 -440.58573 -134.15626 -8186.01957 -6581.26501       (-2692.625,-574.742) (-216.059,-2526.404) (-440.586,-1087.871)      761.453
122    2963.24637 -659.42777 -440.18722 -137.15934 -8176.88845 -6574.73846       (-2690.583,-577.347) (-219.241,-2523.059) (-440.187,-1088.433)      764.581
123    2959.50274 -662.21070 -439.78871 -140.16241 -8167.75733 -6568.21191       (-2688.541,-579.951) (-222.422,-2519.714) (-439.789,-1088.995)      767.739
124    2955.75912 -664.99363 -439.39020 -143.16549 -8158.62621 -6561.68536       (-2686.498,-582.556) (-225.603,-2516.369) (-439.390,-1089.557)      770.926
125    2952.01550 -667.77657 -438.99169 -146.16857 -8149.49509 -6555.15880       (-2684.456,-585.160) (-228.785,-2513.024) (-438.992,-1090.119)      774.143
126    2948.27188 -670.55950 -438.59318 -149.17165 -8140.36397 -6548.63225       (-2682.413,-587.765) (-231.966,-2509.679) (-438.593,-1090.682)      777.388
127    2944.52826 -673.34243 -438.19467 -152.17473 -8131.23284 -6542.10570       (-2680.371,-590.369) (-235.148,-2506.334) (-438.195,-1091.244)      780.662
128    2940.78463 -676.12536 -437.79616 -155.17780 -8122.10172 -6535.57914       (-2678.329,-592.974) (-238.329,-2502.988) (-437.796,-1091.806)      783.964
129    2937.04101 -678.90829 -437.39765 -158.18088 -8112.97060 -6529.05259       (-2676.286,-595.579) (-241.511,-2499.643) (-437.398,-1092.368)      787.293
130    2933.29739 -681.69122 -436.99914 -161.18396 -8103.83948 -6522.52604       (-2674.244,-598.183) (-244.692,-2496.298) (-436.999,-1092.930)      790.65
131    2929.55377 -684.47415 -436.60063 -164.18704 -8094.70836 -6515.99949       (-2672.201,-600.788) (-247.874,-2492.953) (-436.601,-1093.493)      794.034
132    2925.81015 -687.25708 -436.20212 -167.19012 -8085.57724 -6509.47293       (-2670.159,-603.392) (-251.055,-2489.608) (-436.202,-1094.055)      797.445
133    2922.06652 -690.04001 -435.80361 -170.19320 -8076.44612 -6502.94638       (-2668.117,-605.997) (-254.236,-2486.263) (-435.804,-1094.617)      800.882
134    2918.32290 -692.82294 -435.40510 -173.19627 -8067.31500 -6496.41983       (-2666.074,-608.601) (-257.418,-2482.918) (-435.405,-1095.179)      804.345
135    2914.57928 -695.60587 -435.00659 -176.19935 -8058.18388 -6489.89327       (-2664.032,-611.206) (-260.599,-2479.573) (-435.007,-1095.741)      807.834
136    2910.83566 -698.38880 -434.60808 -179.20243 -8049.05275 -6483.36672       (-2661.990,-613.811) (-263.781,-2476.228) (-434.608,-1096.303)      811.348
137    2907.09204 -701.17173 -434.20957 -182.20551 -8039.92163 -6476.84017       (-2659.947,-616.415) (-266.962,-2472.882) (-434.210,-1096.866)      814.888
138    2903.34841 -703.95467 -433.81106 -185.20859 -8030.79051 -6470.31362       (-2657.905,-619.020) (-270.144,-2469.537) (-433.811,-1097.428)      818.451
139    2899.60479 -706.73760 -433.41255 -188.21166 -8021.65939 -6463.78706       (-2655.862,-621.624) (-273.325,-2466.192) (-433.413,-1097.990)      822.04
140    2895.86117 -709.52053 -433.01404 -191.21474 -8012.52827 -6457.26051       (-2653.820,-624.229) (-276.506,-2462.847) (-433.014,-1098.552)      825.652
141    2892.11755 -712.30346 -432.61553 -194.21782 -8003.39715 -6450.73396       (-2651.778,-626.833) (-279.688,-2459.502) (-432.616,-1099.114)      829.288
142    2888.37392 -715.08639 -432.21702 -197.22090 -7994.26603 -6444.20740       (-2649.735,-629.438) (-282.869,-2456.157) (-432.217,-1099.677)      832.948
143    2884.63030 -717.86932 -431.81851 -200.22398 -7985.13491 -6437.68085       (-2647.693,-632.042) (-286.051,-2452.812) (-431.819,-1100.239)      836.63
144    2880.88668 -720.65225 -431.42000 -203.22706 -7976.00379 -6431.15430       (-2645.650,-634.647) (-289.232,-2449.467) (-431.420,-1100.801)      840.336
145    2877.14306 -723.43518 -431.02149 -206.23013 -7966.87266 -6424.62775       (-2643.608,-637.252) (-292.414,-2446.122) (-431.021,-1101.363)      844.064
146    2873.39944 -726.21811 -430.62298 -209.23321 -7957.74154 -6418.10119       (-2641.566,-639.856) (-295.595,-2442.776) (-430.623,-1101.925)      847.814
147    2869.65581 -729.00104 -430.22447 -212.23629 -7948.61042 -6411.57464       (-2639.523,-642.461) (-298.777,-2439.431) (-430.224,-1102.487)      851.586
148    2865.91219 -731.78397 -429.82596 -215.23937 -7939.47930 -6405.04809       (-2637.481,-645.065) (-301.958,-2436.086) (-429.826,-1103.050)      855.38
149    2862.16857 -734.56690 -429.42745 -218.24245 -7930.34818 -6398.52153       (-2635.438,-647.670) (-305.139,-2432.741) (-429.427,-1103.612)      859.195
150    2858.42495 -737.34983 -429.02894 -221.24552 -7921.21706 -6391.99498       (-2633.396,-650.274) (-308.321,-2429.396) (-429.029,-1104.174)      863.031
151    2854.68133 -740.13276 -428.63043 -224.24860 -7912.08594 -6385.46843       (-2631.354,-652.879) (-311.502,-2426.051) (-428.630,-1104.736)      866.888
152    2850.93770 -742.91570 -428.23192 -227.25168 -7902.95482 -6378.94188       (-2629.311,-655.484) (-314.684,-2422.706) (-428.232,-1105.298)      870.766
153    2847.19408 -745.69863 -427.83341 -230.25476 -7893.82370 -6372.41532       (-2627.269,-658.088) (-317.865,-2419.361) (-427.833,-1105.861)      874.663
154    2843.45046 -748.48156 -427.43490 -233.25784 -7884.69257 -6365.88877       (-2625.227,-660.693) (-321.047,-2416.016) (-427.435,-1106.423)      878.581
155    2839.70684 -751.26449 -427.03640 -236.26092 -7875.56145 -6359.36222       (-2623.184,-663.297) (-324.228,-2412.670) (-427.036,-1106.985)      882.519
156    2835.96322 -754.04742 -426.63789 -239.26399 -7866.43033 -6352.83566       (-2621.142,-665.902) (-327.410,-2409.325) (-426.638,-1107.547)      886.475
157    2832.21959 -756.83035 -426.23938 -242.26707 -7857.29921 -6346.30911       (-2619.099,-668.506) (-330.591,-2405.980) (-426.239,-1108.109)      890.452
158    2828.47597 -759.61328 -425.84087 -245.27015 -7848.16809 -6339.78256       (-2617.057,-671.111) (-333.772,-2402.635) (-425.841,-1108.671)      894.447
159    2824.73235 -762.39621 -425.44236 -248.27323 -7839.03697 -6333.25601       (-2615.015,-673.716) (-336.954,-2399.290) (-425.442,-1109.234)      898.46
160    2820.98873 -765.17914 -425.04385 -251.27631 -7829.90585 -6326.72945       (-2612.972,-676.320) (-340.135,-2395.945) (-425.044,-1109.796)      902.492
161    2817.24510 -767.96207 -424.64534 -254.27939 -7820.77473 -6320.20290       (-2610.930,-678.925) (-343.317,-2392.600) (-424.645,-1110.358)      906.543
162    2813.50148 -770.74500 -424.24683 -257.28246 -7811.64360 -6313.67635       (-2608.887,-681.529) (-346.498,-2389.255) (-424.247,-1110.920)      910.611
163    2809.75786 -773.52793 -423.84832 -260.28554 -7802.51248 -6307.14979       (-2606.845,-684.134) (-349.680,-2385.910) (-423.848,-1111.482)      914.697
164    2806.01424 -776.31086 -423.44981 -263.28862 -7793.38136 -6300.62324       (-2604.803,-686.738) (-352.861,-2382.564) (-423.450,-1112.045)      918.8
165    2802.27062 -779.09380 -423.05130 -266.29170 -7784.25024 -6294.09669       (-2602.760,-689.343) (-356.042,-2379.219) (-423.051,-1112.607)      922.921
166    2798.52699 -781.87673 -422.65279 -269.29478 -7775.11912 -6287.57014       (-2600.718,-691.948) (-359.224,-2375.874) (-422.653,-1113.169)      927.058
167    2794.78337 -784.65966 -422.25428 -272.29785 -7765.98800 -6281.04358       (-2598.676,-694.552) (-362.405,-2372.529) (-422.254,-1113.731)      931.213
168    2791.03975 -787.44259 -421.85577 -275.30093 -7756.85688 -6274.51703       (-2596.633,-697.157) (-365.587,-2369.184) (-421.856,-1114.293)      935.384
169    2787.29613 -790.22552 -421.45726 -278.30401 -7747.72576 -6267.99048       (-2594.591,-699.761) (-368.768,-2365.839) (-421.457,-1114.855)      939.571
170    2783.55251 -793.00845 -421.05875 -281.30709 -7738.59464 -6261.46392       (-2592.548,-702.366) (-371.950,-2362.494) (-421.059,-1115.418)      943.775
171    2779.80888 -795.79138 -420.66024 -284.31017 -7729.46351 -6254.93737       (-2590.506,-704.970) (-375.131,-2359.149) (-420.660,-1115.980)      947.994
172    2776.06526 -798.57431 -420.26173 -287.31325 -7720.33239 -6248.41082       (-2588.464,-707.575) (-378.313,-2355.804) (-420.262,-1116.542)      952.229
