Fol_2018-02-25.13_34_31.20_.txt     Output is probe cell, reduced cell, NCDist distance between
0     52.39972 -435.31433 -5686.37660 -690.31749 -334.47083 -4165.16362       (-52.400,-742.717) (-382.915,-5633.977) (-282.071,-4112.764)      1.13687e-13
1     52.29482 -435.26188 -5680.96689 -690.36994 -339.77564 -4165.11117       (-52.295,-742.665) (-382.967,-5628.672) (-287.481,-4112.816)      7.57795
2     52.18992 -435.20943 -5675.55717 -690.42239 -345.08045 -4165.05871       (-52.190,-742.612) (-383.020,-5623.367) (-292.891,-4112.869)      15.1559
3     52.08501 -435.15698 -5670.14746 -690.47484 -350.38526 -4165.00626       (-52.085,-742.560) (-383.072,-5618.062) (-298.300,-4112.921)      22.7338
4     51.98011 -435.10452 -5664.73774 -690.52730 -355.69007 -4164.95381       (-51.980,-742.507) (-383.124,-5612.758) (-303.710,-4112.974)      30.3118
5     51.87520 -435.05207 -5659.32803 -690.57975 -360.99488 -4164.90136       (-51.875,-742.455) (-383.177,-5607.453) (-309.120,-4113.026)      37.8897
6     51.77030 -434.99962 -5653.91831 -690.63220 -366.29969 -4164.84890       (-51.770,-742.402) (-383.229,-5602.148) (-314.529,-4113.079)      45.4677
7     51.66539 -434.94717 -5648.50859 -690.68465 -371.60450 -4164.79645       (-51.665,-742.350) (-383.282,-5596.843) (-319.939,-4113.131)      53.0456
8     51.56049 -434.89471 -5643.09888 -690.73711 -376.90931 -4164.74400       (-51.560,-742.298) (-383.334,-5591.538) (-325.349,-4113.184)      60.6236
9     51.45558 -434.84226 -5637.68916 -690.78956 -382.21412 -4164.69155       (-51.456,-742.245) (-383.387,-5586.234) (-330.759,-4113.236)      68.2015
10     51.35068 -434.78981 -5632.27945 -690.84201 -387.51894 -4164.63910       (-51.351,-742.193) (-383.439,-5580.929) (-336.168,-4113.288)      75.7795
11     51.24578 -434.73736 -5626.86973 -690.89446 -392.82375 -4164.58664       (-51.246,-742.140) (-383.492,-5575.624) (-341.578,-4113.341)      83.3574
12     51.14087 -434.68491 -5621.46002 -690.94691 -398.12856 -4164.53419       (-51.141,-742.088) (-383.544,-5570.319) (-346.988,-4113.393)      90.9354
13     51.03597 -434.63245 -5616.05030 -690.99937 -403.43337 -4164.48174       (-51.036,-742.035) (-383.596,-5565.014) (-352.397,-4113.446)      98.5133
14     50.93106 -434.58000 -5610.64059 -691.05182 -408.73818 -4164.42929       (-50.931,-741.983) (-383.649,-5559.710) (-357.807,-4113.498)      106.091
15     50.82616 -434.52755 -5605.23087 -691.10427 -414.04299 -4164.37683       (-50.826,-741.930) (-383.701,-5554.405) (-363.217,-4113.551)      113.669
