Fol_2018-03-05.09_12_18.16_.txt     Output is probe cell, reduced cell, NCDist distance between
0      2.43745 -52.95047 -35.96293 -64.39756  -0.23039 -64.26821       (-0.230,-48.306) (-64.628,-31.318) (-2.207,-64.038)      3.55271e-15
1      2.43478 -52.96216 -35.92914 -64.38145  -0.26151 -64.26798       (-0.262,-48.354) (-64.643,-31.321) (-2.173,-64.006)      0.0751251
2      2.43211 -52.97384 -35.89535 -64.36534  -0.29263 -64.26775       (-0.293,-48.402) (-64.658,-31.324) (-2.139,-63.975)      0.15025
3      2.42944 -52.98553 -35.86156 -64.34923  -0.32375 -64.26752       (-0.324,-48.450) (-64.673,-31.326) (-2.106,-63.944)      0.225375
4      2.42677 -52.99722 -35.82777 -64.33312  -0.35487 -64.26729       (-0.355,-48.499) (-64.688,-31.329) (-2.072,-63.912)      0.3005
5      2.42410 -53.00891 -35.79398 -64.31702  -0.38598 -64.26706       (-0.386,-48.547) (-64.703,-31.332) (-2.038,-63.881)      0.375626
6      2.42143 -53.02060 -35.76019 -64.30091  -0.41710 -64.26683       (-0.417,-48.595) (-64.718,-31.334) (-2.004,-63.850)      0.450751
7      2.41876 -53.03229 -35.72640 -64.28480  -0.44822 -64.26660       (-0.448,-48.643) (-64.733,-31.337) (-1.971,-63.818)      0.525876
8      2.41609 -53.04398 -35.69261 -64.26869  -0.47934 -64.26637       (-0.479,-48.691) (-64.748,-31.340) (-1.937,-63.787)      0.601001
9      2.41342 -53.05567 -35.65882 -64.25259  -0.51046 -64.26613       (-0.510,-48.739) (-64.763,-31.342) (-1.903,-63.756)      0.676126
10      2.41075 -53.06736 -35.62503 -64.23648  -0.54158 -64.26590       (-0.542,-48.787) (-64.778,-31.345) (-1.869,-63.724)      0.751251
11      2.40808 -53.07905 -35.59124 -64.22037  -0.57270 -64.26567       (-0.573,-48.836) (-64.793,-31.348) (-1.835,-63.693)      0.826376
12      2.40541 -53.09074 -35.55745 -64.20426  -0.60382 -64.26544       (-0.604,-48.884) (-64.808,-31.350) (-1.802,-63.662)      0.901501
13      2.40273 -53.10243 -35.52367 -64.18815  -0.63494 -64.26521       (-0.635,-48.932) (-64.823,-31.353) (-1.768,-63.630)      0.976627
14      2.40006 -53.11411 -35.48988 -64.17205  -0.66606 -64.26498       (-0.666,-48.980) (-64.838,-31.356) (-1.734,-63.599)      1.05175
15      2.39739 -53.12580 -35.45609 -64.15594  -0.69718 -64.26475       (-0.697,-49.028) (-64.853,-31.358) (-1.700,-63.568)      1.12688
16      2.39472 -53.13749 -35.42230 -64.13983  -0.72829 -64.26452       (-0.728,-49.076) (-64.868,-31.361) (-1.666,-63.536)      1.202
17      2.39205 -53.14918 -35.38851 -64.12372  -0.75941 -64.26429       (-0.759,-49.124) (-64.883,-31.364) (-1.633,-63.505)      1.27713
18      2.38938 -53.16087 -35.35472 -64.10762  -0.79053 -64.26406       (-0.791,-49.173) (-64.898,-31.366) (-1.599,-63.474)      1.35225
19      2.38671 -53.17256 -35.32093 -64.09151  -0.82165 -64.26383       (-0.822,-49.221) (-64.913,-31.369) (-1.565,-63.442)      1.42738
20      2.38404 -53.18425 -35.28714 -64.07540  -0.85277 -64.26360       (-0.853,-49.269) (-64.928,-31.372) (-1.531,-63.411)      1.5025
21      2.38137 -53.19594 -35.25335 -64.05929  -0.88389 -64.26337       (-0.884,-49.317) (-64.943,-31.374) (-1.497,-63.379)      1.57763
22      2.37870 -53.20763 -35.21956 -64.04319  -0.91501 -64.26314       (-0.915,-49.365) (-64.958,-31.377) (-1.464,-63.348)      1.65275
23      2.37603 -53.21932 -35.18577 -64.02708  -0.94613 -64.26291       (-0.946,-49.413) (-64.973,-31.380) (-1.430,-63.317)      1.72788
24      2.37336 -53.23101 -35.15198 -64.01097  -0.97725 -64.26268       (-0.977,-49.462) (-64.988,-31.383) (-1.396,-63.285)      1.803
25      2.37069 -53.24270 -35.11819 -63.99486  -1.00837 -64.26244       (-1.008,-49.510) (-65.003,-31.385) (-1.362,-63.254)      1.87813
26      2.36802 -53.25438 -35.08440 -63.97875  -1.03949 -64.26221       (-1.039,-49.558) (-65.018,-31.388) (-1.329,-63.223)      1.95325
27      2.36535 -53.26607 -35.05061 -63.96265  -1.07061 -64.26198       (-1.071,-49.606) (-65.033,-31.391) (-1.295,-63.191)      2.02838
28      2.36268 -53.27776 -35.01682 -63.94654  -1.10172 -64.26175       (-1.102,-49.654) (-65.048,-31.393) (-1.261,-63.160)      2.1035
29      2.36001 -53.28945 -34.98303 -63.93043  -1.13284 -64.26152       (-1.133,-49.702) (-65.063,-31.396) (-1.227,-63.129)      2.17863
30      2.35734 -53.30114 -34.94924 -63.91432  -1.16396 -64.26129       (-1.164,-49.750) (-65.078,-31.399) (-1.193,-63.097)      2.25375
