Fol_2018-03-05.17_09_04.2_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -16.69330  -7.38437 -55.51371   8.97520 -42.14992 -68.12861       (-24.078,-44.948) (-7.384,-31.584) (-1.591,-60.744)      7.94411e-15
1    -16.70069  -7.38437 -55.45974   8.92123 -42.13934 -68.12122       (-24.085,-45.002) (-7.384,-31.681) (-1.537,-60.737)      0.124172
2    -16.70809  -7.38437 -55.40576   8.86725 -42.12876 -68.11382       (-24.092,-45.056) (-7.384,-31.779) (-1.483,-60.729)      0.248343
3    -16.71548  -7.38437 -55.35178   8.81327 -42.11819 -68.10643       (-24.100,-45.110) (-7.384,-31.876) (-1.429,-60.722)      0.372515
4    -16.72287  -7.38437 -55.29781   8.75929 -42.10761 -68.09904       (-24.107,-45.164) (-7.384,-31.973) (-1.375,-60.715)      0.496686
5    -16.73026  -7.38437 -55.24383   8.70532 -42.09703 -68.09165       (-24.115,-45.218) (-7.384,-32.071) (-1.321,-60.707)      0.620858
6    -16.73765  -7.38437 -55.18985   8.65134 -42.08646 -68.08426       (-24.122,-45.272) (-7.384,-32.168) (-1.267,-60.700)      0.745029
7    -16.74504  -7.38437 -55.13588   8.59736 -42.07588 -68.07687       (-24.129,-45.326) (-7.384,-32.266) (-1.213,-60.692)      0.869201
8    -16.75244  -7.38437 -55.08190   8.54339 -42.06530 -68.06947       (-24.137,-45.379) (-7.384,-32.363) (-1.159,-60.685)      0.993373
9    -16.75983  -7.38437 -55.02792   8.48941 -42.05473 -68.06208       (-24.144,-45.433) (-7.384,-32.460) (-1.105,-60.678)      1.11754
10    -16.76722  -7.38437 -54.97395   8.43543 -42.04415 -68.05469       (-24.152,-45.487) (-7.384,-32.558) (-1.051,-60.670)      1.24172
11    -16.77461  -7.38437 -54.91997   8.38146 -42.03357 -68.04730       (-24.159,-45.541) (-7.384,-32.655) (-0.997,-60.663)      1.36589
12    -16.78200  -7.38437 -54.86599   8.32748 -42.02300 -68.03991       (-24.166,-45.595) (-7.384,-32.752) (-0.943,-60.656)      1.49006
13    -16.78939  -7.38437 -54.81201   8.27350 -42.01242 -68.03251       (-24.174,-45.649) (-7.384,-32.850) (-0.889,-60.648)      1.61423
14    -16.79679  -7.38437 -54.75804   8.21953 -42.00184 -68.02512       (-24.181,-45.703) (-7.384,-32.947) (-0.835,-60.641)      1.7384
15    -16.80418  -7.38437 -54.70406   8.16555 -41.99127 -68.01773       (-24.189,-45.757) (-7.384,-33.045) (-0.781,-60.633)      1.86257
16    -16.81157  -7.38437 -54.65008   8.11157 -41.98069 -68.01034       (-24.196,-45.811) (-7.384,-33.142) (-0.727,-60.626)      1.98675
17    -16.81896  -7.38437 -54.59611   8.05760 -41.97011 -68.00295       (-24.203,-45.865) (-7.384,-33.239) (-0.673,-60.619)      2.11092
18    -16.82635  -7.38437 -54.54213   8.00362 -41.95954 -67.99556       (-24.211,-45.919) (-7.384,-33.337) (-0.619,-60.611)      2.23509
19    -16.83375  -7.38437 -54.48815   7.94964 -41.94896 -67.98816       (-24.218,-45.973) (-7.384,-33.434) (-0.565,-60.604)      2.35926
20    -16.84114  -7.38437 -54.43418   7.89567 -41.93838 -67.98077       (-24.226,-46.027) (-7.384,-33.531) (-0.511,-60.596)      2.48343
21    -16.84853  -7.38437 -54.38020   7.84169 -41.92781 -67.97338       (-24.233,-46.081) (-7.384,-33.629) (-0.457,-60.589)      2.6076
22    -16.85592  -7.38437 -54.32622   7.78771 -41.91723 -67.96599       (-24.240,-46.135) (-7.384,-33.726) (-0.403,-60.582)      2.73177
23    -16.86331  -7.38437 -54.27225   7.73373 -41.90665 -67.95860       (-24.248,-46.189) (-7.384,-33.824) (-0.349,-60.574)      2.85595
24    -16.87070  -7.38437 -54.21827   7.67976 -41.89608 -67.95121       (-24.255,-46.243) (-7.384,-33.921) (-0.295,-60.567)      2.98012
25    -16.87810  -7.38437 -54.16429   7.62578 -41.88550 -67.94381       (-24.262,-46.297) (-7.384,-34.018) (-0.241,-60.559)      3.10429
26    -16.88549  -7.38437 -54.11032   7.57180 -41.87492 -67.93642       (-24.270,-46.351) (-7.384,-34.116) (-0.187,-60.552)      3.22846
27    -16.89288  -7.38437 -54.05634   7.51783 -41.86435 -67.92903       (-24.277,-46.405) (-7.384,-34.213) (-0.133,-60.545)      3.35263
28    -16.90027  -7.38437 -54.00236   7.46385 -41.85377 -67.92164       (-24.285,-46.459) (-7.384,-34.310) (-0.079,-60.537)      3.4768
