Fol_2018-03-05.09_12_13.5_.txt     Output is probe cell, reduced cell, NCDist distance between
0      0.10680 -43.88816 -17.59589  -7.15370 -21.84714 -68.53582       (-0.107,-7.261) (-43.781,-17.489) (-21.740,-68.429)      1.06581e-14
1      0.10659 -43.88805 -17.60003  -7.15381 -21.84278 -68.53571       (-0.107,-7.260) (-43.781,-17.493) (-21.736,-68.429)      0.00602674
2      0.10637 -43.88795 -17.60418  -7.15392 -21.83842 -68.53561       (-0.106,-7.260) (-43.782,-17.498) (-21.732,-68.429)      0.0120535
3      0.10616 -43.88784 -17.60833  -7.15402 -21.83405 -68.53550       (-0.106,-7.260) (-43.782,-17.502) (-21.728,-68.429)      0.0180802
4      0.10594 -43.88773 -17.61248  -7.15413 -21.82969 -68.53539       (-0.106,-7.260) (-43.782,-17.507) (-21.724,-68.429)      0.024107
5      0.10573 -43.88762 -17.61663  -7.15424 -21.82533 -68.53529       (-0.106,-7.260) (-43.782,-17.511) (-21.720,-68.430)      0.0301337
6      0.10552 -43.88752 -17.62078  -7.15434 -21.82097 -68.53518       (-0.106,-7.260) (-43.782,-17.515) (-21.715,-68.430)      0.0361605
7      0.10530 -43.88741 -17.62493  -7.15445 -21.81660 -68.53507       (-0.105,-7.260) (-43.782,-17.520) (-21.711,-68.430)      0.0421872
8      0.10509 -43.88730 -17.62907  -7.15456 -21.81224 -68.53497       (-0.105,-7.260) (-43.782,-17.524) (-21.707,-68.430)      0.0482139
9      0.10487 -43.88720 -17.63322  -7.15466 -21.80788 -68.53486       (-0.105,-7.260) (-43.782,-17.528) (-21.703,-68.430)      0.0542407
10      0.10466 -43.88709 -17.63737  -7.15477 -21.80352 -68.53475       (-0.105,-7.259) (-43.782,-17.533) (-21.699,-68.430)      0.0602674
11      0.10445 -43.88698 -17.64152  -7.15488 -21.79916 -68.53464       (-0.104,-7.259) (-43.783,-17.537) (-21.695,-68.430)      0.0662942
12      0.10423 -43.88688 -17.64567  -7.15498 -21.79479 -68.53454       (-0.104,-7.259) (-43.783,-17.541) (-21.691,-68.430)      0.0723209
13      0.10402 -43.88677 -17.64982  -7.15509 -21.79043 -68.53443       (-0.104,-7.259) (-43.783,-17.546) (-21.686,-68.430)      0.0783477
14      0.10381 -43.88666 -17.65397  -7.15520 -21.78607 -68.53432       (-0.104,-7.259) (-43.783,-17.550) (-21.682,-68.431)      0.0843744
15      0.10359 -43.88656 -17.65811  -7.15530 -21.78171 -68.53422       (-0.104,-7.259) (-43.783,-17.555) (-21.678,-68.431)      0.0904011
16      0.10338 -43.88645 -17.66226  -7.15541 -21.77734 -68.53411       (-0.103,-7.259) (-43.783,-17.559) (-21.674,-68.431)      0.0964279
17      0.10316 -43.88634 -17.66641  -7.15552 -21.77298 -68.53400       (-0.103,-7.259) (-43.783,-17.563) (-21.670,-68.431)      0.102455
18      0.10295 -43.88623 -17.67056  -7.15563 -21.76862 -68.53390       (-0.103,-7.259) (-43.783,-17.568) (-21.666,-68.431)      0.108481
19      0.10274 -43.88613 -17.67471  -7.15573 -21.76426 -68.53379       (-0.103,-7.258) (-43.783,-17.572) (-21.662,-68.431)      0.114508
20      0.10252 -43.88602 -17.67886  -7.15584 -21.75989 -68.53368       (-0.103,-7.258) (-43.783,-17.576) (-21.657,-68.431)      0.120535
21      0.10231 -43.88591 -17.68301  -7.15595 -21.75553 -68.53358       (-0.102,-7.258) (-43.784,-17.581) (-21.653,-68.431)      0.126562
22      0.10210 -43.88581 -17.68715  -7.15605 -21.75117 -68.53347       (-0.102,-7.258) (-43.784,-17.585) (-21.649,-68.431)      0.132588
23      0.10188 -43.88570 -17.69130  -7.15616 -21.74681 -68.53336       (-0.102,-7.258) (-43.784,-17.589) (-21.645,-68.431)      0.138615
24      0.10167 -43.88559 -17.69545  -7.15627 -21.74244 -68.53325       (-0.102,-7.258) (-43.784,-17.594) (-21.641,-68.432)      0.144642
25      0.10145 -43.88549 -17.69960  -7.15637 -21.73808 -68.53315       (-0.101,-7.258) (-43.784,-17.598) (-21.637,-68.432)      0.150669
26      0.10124 -43.88538 -17.70375  -7.15648 -21.73372 -68.53304       (-0.101,-7.258) (-43.784,-17.603) (-21.632,-68.432)      0.156695
27      0.10103 -43.88527 -17.70790  -7.15659 -21.72936 -68.53293       (-0.101,-7.258) (-43.784,-17.607) (-21.628,-68.432)      0.162722
28      0.10081 -43.88517 -17.71205  -7.15669 -21.72499 -68.53283       (-0.101,-7.258) (-43.784,-17.611) (-21.624,-68.432)      0.168749
29      0.10060 -43.88506 -17.71619  -7.15680 -21.72063 -68.53272       (-0.101,-7.257) (-43.784,-17.616) (-21.620,-68.432)      0.174776
30      0.10038 -43.88495 -17.72034  -7.15691 -21.71627 -68.53261       (-0.100,-7.257) (-43.785,-17.620) (-21.616,-68.432)      0.180802
31      0.10017 -43.88484 -17.72449  -7.15702 -21.71191 -68.53251       (-0.100,-7.257) (-43.785,-17.624) (-21.612,-68.432)      0.186829
32      0.09996 -43.88474 -17.72864  -7.15712 -21.70754 -68.53240       (-0.100,-7.257) (-43.785,-17.629) (-21.608,-68.432)      0.192856
33      0.09974 -43.88463 -17.73279  -7.15723 -21.70318 -68.53229       (-0.100,-7.257) (-43.785,-17.633) (-21.603,-68.433)      0.198883
