Fol_2018-03-05.09_12_12.4_.txt     Output is probe cell, reduced cell, NCDist distance between
0     21.60170 -22.72760 -33.89756 -35.99640 -41.44037 -33.81107       (-21.602,-57.598) (-1.126,-12.296) (-19.839,-12.209)      7.10543e-15
1     21.55846 -22.70598 -33.88349 -36.01803 -41.41120 -33.78944       (-21.558,-57.576) (-1.148,-12.325) (-19.853,-12.231)      0.0657429
2     21.51521 -22.68436 -33.86942 -36.03965 -41.38202 -33.76782       (-21.515,-57.555) (-1.169,-12.354) (-19.867,-12.253)      0.131486
3     21.47196 -22.66273 -33.85535 -36.06127 -41.35285 -33.74620       (-21.472,-57.533) (-1.191,-12.383) (-19.881,-12.274)      0.197229
4     21.42872 -22.64111 -33.84127 -36.08290 -41.32368 -33.72457       (-21.429,-57.512) (-1.212,-12.413) (-19.895,-12.296)      0.262972
5     21.38547 -22.61949 -33.82720 -36.10452 -41.29450 -33.70295       (-21.385,-57.490) (-1.234,-12.442) (-19.909,-12.317)      0.328715
6     21.34222 -22.59786 -33.81313 -36.12614 -41.26533 -33.68133       (-21.342,-57.468) (-1.256,-12.471) (-19.923,-12.339)      0.394457
7     21.29898 -22.57624 -33.79905 -36.14777 -41.23615 -33.65970       (-21.299,-57.447) (-1.277,-12.500) (-19.937,-12.361)      0.4602
8     21.25573 -22.55462 -33.78498 -36.16939 -41.20698 -33.63808       (-21.256,-57.425) (-1.299,-12.529) (-19.951,-12.382)      0.525943
9     21.21248 -22.53299 -33.77091 -36.19101 -41.17781 -33.61646       (-21.212,-57.403) (-1.321,-12.558) (-19.965,-12.404)      0.591686
10     21.16924 -22.51137 -33.75683 -36.21264 -41.14863 -33.59483       (-21.169,-57.382) (-1.342,-12.588) (-19.979,-12.426)      0.657429
11     21.12599 -22.48975 -33.74276 -36.23426 -41.11946 -33.57321       (-21.126,-57.360) (-1.364,-12.617) (-19.993,-12.447)      0.723172
12     21.08274 -22.46812 -33.72869 -36.25588 -41.09029 -33.55159       (-21.083,-57.339) (-1.385,-12.646) (-20.008,-12.469)      0.788915
13     21.03950 -22.44650 -33.71462 -36.27751 -41.06111 -33.52996       (-21.039,-57.317) (-1.407,-12.675) (-20.022,-12.490)      0.854658
14     20.99625 -22.42488 -33.70054 -36.29913 -41.03194 -33.50834       (-20.996,-57.295) (-1.429,-12.704) (-20.036,-12.512)      0.920401
15     20.95300 -22.40325 -33.68647 -36.32075 -41.00276 -33.48672       (-20.953,-57.274) (-1.450,-12.733) (-20.050,-12.534)      0.986144
16     20.90976 -22.38163 -33.67240 -36.34238 -40.97359 -33.46509       (-20.910,-57.252) (-1.472,-12.763) (-20.064,-12.555)      1.05189
17     20.86651 -22.36001 -33.65832 -36.36400 -40.94442 -33.44347       (-20.867,-57.231) (-1.493,-12.792) (-20.078,-12.577)      1.11763
18     20.82326 -22.33838 -33.64425 -36.38562 -40.91524 -33.42185       (-20.823,-57.209) (-1.515,-12.821) (-20.092,-12.599)      1.18337
19     20.78002 -22.31676 -33.63018 -36.40725 -40.88607 -33.40022       (-20.780,-57.187) (-1.537,-12.850) (-20.106,-12.620)      1.24912
20     20.73677 -22.29514 -33.61610 -36.42887 -40.85690 -33.37860       (-20.737,-57.166) (-1.558,-12.879) (-20.120,-12.642)      1.31486
21     20.69352 -22.27351 -33.60203 -36.45049 -40.82772 -33.35698       (-20.694,-57.144) (-1.580,-12.909) (-20.134,-12.663)      1.3806
22     20.65028 -22.25189 -33.58796 -36.47212 -40.79855 -33.33535       (-20.650,-57.122) (-1.602,-12.938) (-20.148,-12.685)      1.44634
23     20.60703 -22.23027 -33.57389 -36.49374 -40.76938 -33.31373       (-20.607,-57.101) (-1.623,-12.967) (-20.162,-12.707)      1.51209
24     20.56378 -22.20864 -33.55981 -36.51536 -40.74020 -33.29211       (-20.564,-57.079) (-1.645,-12.996) (-20.176,-12.728)      1.57783
25     20.52054 -22.18702 -33.54574 -36.53699 -40.71103 -33.27048       (-20.521,-57.058) (-1.666,-13.025) (-20.190,-12.750)      1.64357
26     20.47729 -22.16540 -33.53167 -36.55861 -40.68185 -33.24886       (-20.477,-57.036) (-1.688,-13.054) (-20.205,-12.772)      1.70932
27     20.43404 -22.14377 -33.51759 -36.58023 -40.65268 -33.22724       (-20.434,-57.014) (-1.710,-13.084) (-20.219,-12.793)      1.77506
28     20.39080 -22.12215 -33.50352 -36.60186 -40.62351 -33.20561       (-20.391,-56.993) (-1.731,-13.113) (-20.233,-12.815)      1.8408
29     20.34755 -22.10053 -33.48945 -36.62348 -40.59433 -33.18399       (-20.348,-56.971) (-1.753,-13.142) (-20.247,-12.836)      1.90654
30     20.30430 -22.07890 -33.47537 -36.64510 -40.56516 -33.16237       (-20.304,-56.949) (-1.775,-13.171) (-20.261,-12.858)      1.97229
31     20.26106 -22.05728 -33.46130 -36.66673 -40.53599 -33.14074       (-20.261,-56.928) (-1.796,-13.200) (-20.275,-12.880)      2.03803
32     20.21781 -22.03566 -33.44723 -36.68835 -40.50681 -33.11912       (-20.218,-56.906) (-1.818,-13.229) (-20.289,-12.901)      2.10377
33     20.17456 -22.01403 -33.43316 -36.70997 -40.47764 -33.09750       (-20.175,-56.885) (-1.839,-13.259) (-20.303,-12.923)      2.16952
34     20.13132 -21.99241 -33.41908 -36.73160 -40.44846 -33.07587       (-20.131,-56.863) (-1.861,-13.288) (-20.317,-12.945)      2.23526
35     20.08807 -21.97079 -33.40501 -36.75322 -40.41929 -33.05425       (-20.088,-56.841) (-1.883,-13.317) (-20.331,-12.966)      2.301
36     20.04482 -21.94916 -33.39094 -36.77484 -40.39012 -33.03263       (-20.045,-56.820) (-1.904,-13.346) (-20.345,-12.988)      2.36674
37     20.00158 -21.92754 -33.37686 -36.79647 -40.36094 -33.01100       (-20.002,-56.798) (-1.926,-13.375) (-20.359,-13.009)      2.43249
38     19.95833 -21.90592 -33.36279 -36.81809 -40.33177 -32.98938       (-19.958,-56.776) (-1.948,-13.404) (-20.373,-13.031)      2.49823
39     19.91508 -21.88429 -33.34872 -36.83971 -40.30260 -32.96776       (-19.915,-56.755) (-1.969,-13.434) (-20.388,-13.053)      2.56397
40     19.87184 -21.86267 -33.33465 -36.86134 -40.27342 -32.94613       (-19.872,-56.733) (-1.991,-13.463) (-20.402,-13.074)      2.62972
41     19.82859 -21.84105 -33.32057 -36.88296 -40.24425 -32.92451       (-19.829,-56.712) (-2.012,-13.492) (-20.416,-13.096)      2.69546
42     19.78534 -21.81942 -33.30650 -36.90458 -40.21508 -32.90289       (-19.785,-56.690) (-2.034,-13.521) (-20.430,-13.118)      2.7612
43     19.74210 -21.79780 -33.29243 -36.92621 -40.18590 -32.88126       (-19.742,-56.668) (-2.056,-13.550) (-20.444,-13.139)      2.82695
44     19.69885 -21.77618 -33.27835 -36.94783 -40.15673 -32.85964       (-19.699,-56.647) (-2.077,-13.580) (-20.458,-13.161)      2.89269
45     19.65560 -21.75455 -33.26428 -36.96945 -40.12755 -32.83802       (-19.656,-56.625) (-2.099,-13.609) (-20.472,-13.182)      2.95843
46     19.61236 -21.73293 -33.25021 -36.99108 -40.09838 -32.81639       (-19.612,-56.603) (-2.121,-13.638) (-20.486,-13.204)      3.02417
47     19.56911 -21.71131 -33.23613 -37.01270 -40.06921 -32.79477       (-19.569,-56.582) (-2.142,-13.667) (-20.500,-13.226)      3.08992
48     19.52586 -21.68968 -33.22206 -37.03432 -40.04003 -32.77315       (-19.526,-56.560) (-2.164,-13.696) (-20.514,-13.247)      3.15566
49     19.48262 -21.66806 -33.20799 -37.05595 -40.01086 -32.75152       (-19.483,-56.539) (-2.185,-13.725) (-20.528,-13.269)      3.2214
50     19.43937 -21.64644 -33.19392 -37.07757 -39.98169 -32.72990       (-19.439,-56.517) (-2.207,-13.755) (-20.542,-13.291)      3.28715
51     19.39612 -21.62481 -33.17984 -37.09919 -39.95251 -32.70828       (-19.396,-56.495) (-2.229,-13.784) (-20.556,-13.312)      3.35289
52     19.35288 -21.60319 -33.16577 -37.12082 -39.92334 -32.68665       (-19.353,-56.474) (-2.250,-13.813) (-20.570,-13.334)      3.41863
53     19.30963 -21.58157 -33.15170 -37.14244 -39.89416 -32.66503       (-19.310,-56.452) (-2.272,-13.842) (-20.585,-13.355)      3.48437
54     19.26638 -21.55994 -33.13762 -37.16406 -39.86499 -32.64341       (-19.266,-56.430) (-2.294,-13.871) (-20.599,-13.377)      3.55012
55     19.22314 -21.53832 -33.12355 -37.18569 -39.83582 -32.62178       (-19.223,-56.409) (-2.315,-13.900) (-20.613,-13.399)      3.61586
56     19.17989 -21.51670 -33.10948 -37.20731 -39.80664 -32.60016       (-19.180,-56.387) (-2.337,-13.930) (-20.627,-13.420)      3.6816
57     19.13664 -21.49507 -33.09540 -37.22893 -39.77747 -32.57854       (-19.137,-56.366) (-2.358,-13.959) (-20.641,-13.442)      3.74735
58     19.09340 -21.47345 -33.08133 -37.25056 -39.74830 -32.55691       (-19.093,-56.344) (-2.380,-13.988) (-20.655,-13.464)      3.81309
59     19.05015 -21.45183 -33.06726 -37.27218 -39.71912 -32.53529       (-19.050,-56.322) (-2.402,-14.017) (-20.669,-13.485)      3.87883
