Fol_2018-03-05.09_12_38.40_.txt     Output is probe cell, reduced cell, NCDist distance between
0     11.97047   0.06208   9.29481 -22.17901 -48.56277 -41.07570       (-6.094,-0.062) (-9.233,-11.908) (-3.527,-17.073)      3.55271e-15
1     11.95239   0.05278   9.28197 -22.15687 -48.52608 -41.05168       (-6.110,-0.053) (-9.229,-11.900) (-3.540,-17.094)      0.0324276
2     11.93431   0.04347   9.26914 -22.13474 -48.48938 -41.02765       (-6.126,-0.043) (-9.226,-11.891) (-3.553,-17.116)      0.0648551
3     11.91622   0.03417   9.25630 -22.11260 -48.45269 -41.00362       (-6.142,-0.034) (-9.222,-11.882) (-3.566,-17.137)      0.0972827
4     11.89814   0.02486   9.24347 -22.09046 -48.41600 -40.97960       (-6.158,-0.025) (-9.219,-11.873) (-3.579,-17.158)      0.12971
5     11.88006   0.01556   9.23063 -22.06832 -48.37931 -40.95557       (-6.173,-0.016) (-9.215,-11.864) (-3.591,-17.180)      0.162138
6     11.86197   0.00626   9.21780 -22.04618 -48.34262 -40.93154       (-6.189,-0.006) (-9.212,-11.856) (-3.604,-17.201)      0.194565
7     11.84389  -0.00305   9.20496 -22.02404 -48.30593 -40.90752       (-6.208,-0.003) (-3.614,-11.844) (-9.205,-17.220)      0.226519
8     11.82581  -0.01235   9.19213 -22.00190 -48.26924 -40.88349       (-6.233,-0.012) (-3.618,-11.826) (-9.192,-17.232)      0.258555
9     11.80773  -0.02166   9.17929 -21.97976 -48.23255 -40.85946       (-6.259,-0.022) (-3.621,-11.808) (-9.179,-17.244)      0.291773
10     11.78964  -0.03096   9.16646 -21.95762 -48.19586 -40.83543       (-6.284,-0.031) (-3.625,-11.790) (-9.166,-17.256)      0.325812
11     11.77156  -0.04027   9.15362 -21.93548 -48.15916 -40.81141       (-6.309,-0.040) (-3.628,-11.772) (-9.154,-17.268)      0.360438
12     11.75348  -0.04957   9.14079 -21.91334 -48.12247 -40.78738       (-6.334,-0.050) (-3.632,-11.753) (-9.141,-17.280)      0.395498
13     11.73539  -0.05887   9.12795 -21.89121 -48.08578 -40.76335       (-6.359,-0.059) (-3.635,-11.735) (-9.128,-17.293)      0.430885
14     11.71731  -0.06818   9.11512 -21.86907 -48.04909 -40.73933       (-6.384,-0.068) (-3.639,-11.717) (-9.115,-17.305)      0.466526
15     11.69923  -0.07748   9.10228 -21.84693 -48.01240 -40.71530       (-6.409,-0.077) (-3.642,-11.699) (-9.102,-17.317)      0.502366
16     11.68115  -0.08679   9.08945 -21.82479 -47.97571 -40.69127       (-6.435,-0.087) (-3.646,-11.681) (-9.089,-17.329)      0.538366
17     11.66306  -0.09609   9.07661 -21.80265 -47.93902 -40.66724       (-6.460,-0.096) (-3.649,-11.663) (-9.077,-17.341)      0.574495
18     11.64498  -0.10539   9.06378 -21.78051 -47.90233 -40.64322       (-6.485,-0.105) (-3.653,-11.645) (-9.064,-17.353)      0.61073
19     11.62690  -0.11470   9.05094 -21.75837 -47.86564 -40.61919       (-6.510,-0.115) (-3.656,-11.627) (-9.051,-17.365)      0.647054
