10PERCENT_2018-03-07.11_26_40.193_.txt     Output is probe cell, reduced cell, NCDist distance between
21    -31.74433 -24.00182 -14.90645 -48.53814  16.05416 -12.81548       (-1.148,-26.007) (-3.239,-13.395) (-16.054,-31.283)      3.31113
22    -31.71567 -24.00702 -14.91692 -48.50021  16.02061 -12.80450       (-1.104,-26.047) (-3.216,-13.488) (-16.021,-31.388)      3.4688
23    -31.68701 -24.01221 -14.92740 -48.46228  15.98706 -12.79351       (-1.060,-26.088) (-3.194,-13.581) (-15.987,-31.493)      3.62647
24    -31.65835 -24.01740 -14.93787 -48.42435  15.95351 -12.78253       (-1.016,-26.129) (-3.171,-13.674) (-15.954,-31.598)      3.78414
25    -31.62968 -24.02260 -14.94835 -48.38642  15.91996 -12.77154       (-0.972,-26.170) (-3.148,-13.767) (-15.920,-31.703)      3.94182
26    -31.60102 -24.02779 -14.95882 -48.34849  15.88641 -12.76056       (-0.928,-26.210) (-3.126,-13.859) (-15.886,-31.807)      4.09949
27    -31.57236 -24.03299 -14.96930 -48.31056  15.85286 -12.74957       (-0.884,-26.251) (-3.103,-13.952) (-15.853,-31.912)      4.25716
28    -31.54370 -24.03818 -14.97977 -48.27263  15.81930 -12.73859       (-0.840,-26.292) (-3.081,-14.045) (-15.819,-32.017)      4.41483
29    -31.51503 -24.04338 -14.99025 -48.23470  15.78575 -12.72760       (-0.796,-26.333) (-3.058,-14.138) (-15.786,-32.122)      4.57251
30    -31.48637 -24.04857 -15.00072 -48.19677  15.75220 -12.71662       (-0.751,-26.373) (-3.036,-14.231) (-15.752,-32.227)      4.73018
31    -31.45771 -24.05376 -15.01119 -48.15884  15.71865 -12.70563       (-0.707,-26.414) (-3.013,-14.324) (-15.719,-32.331)      4.88785
32    -31.42905 -24.05896 -15.02167 -48.12091  15.68510 -12.69465       (-0.663,-26.455) (-2.990,-14.417) (-15.685,-32.436)      5.04552
33    -31.40038 -24.06415 -15.03214 -48.08298  15.65155 -12.68366       (-0.619,-26.496) (-2.968,-14.510) (-15.652,-32.541)      5.2032
34    -31.37172 -24.06935 -15.04262 -48.04505  15.61800 -12.67268       (-0.575,-26.536) (-2.945,-14.603) (-15.618,-32.646)      5.36087
35    -31.34306 -24.07454 -15.05309 -48.00712  15.58445 -12.66169       (-0.531,-26.577) (-2.923,-14.696) (-15.584,-32.751)      5.51854
36    -31.31440 -24.07974 -15.06357 -47.96919  15.55090 -12.65071       (-0.487,-26.618) (-2.900,-14.789) (-15.551,-32.856)      5.67621
37    -31.28574 -24.08493 -15.07404 -47.93126  15.51735 -12.63972       (-0.443,-26.659) (-2.878,-14.882) (-15.517,-32.960)      5.83389
38    -31.25707 -24.09012 -15.08452 -47.89333  15.48379 -12.62874       (-0.399,-26.699) (-2.855,-14.975) (-15.484,-33.065)      5.99156
39    -31.22841 -24.09532 -15.09499 -47.85540  15.45024 -12.61775       (-0.355,-26.740) (-2.832,-15.068) (-15.450,-33.170)      6.14923
40    -31.19975 -24.10051 -15.10547 -47.81747  15.41669 -12.60677       (-0.311,-26.781) (-2.810,-15.161) (-15.417,-33.275)      6.3069
41    -31.17109 -24.10571 -15.11594 -47.77955  15.38314 -12.59578       (-0.267,-26.822) (-2.787,-15.254) (-15.383,-33.380)      6.46458
42    -31.14242 -24.11090 -15.12642 -47.74162  15.34959 -12.58480       (-0.223,-26.862) (-2.765,-15.346) (-15.350,-33.485)      6.62225
43    -31.11376 -24.11610 -15.13689 -47.70369  15.31604 -12.57381       (-0.179,-26.903) (-2.742,-15.439) (-15.316,-33.589)      6.77992
44    -31.08510 -24.12129 -15.14737 -47.66576  15.28249 -12.56283       (-0.135,-26.944) (-2.720,-15.532) (-15.282,-33.694)      6.82596
45    -31.05644 -24.12648 -15.15784 -47.62783  15.24894 -12.55184       (-0.091,-26.985) (-2.697,-15.625) (-15.249,-33.799)      6.86269
46    -31.02777 -24.13168 -15.16832 -47.58990  15.21539 -12.54086       (-0.047,-27.025) (-2.675,-15.718) (-15.215,-33.904)      6.90284
47    -30.99911 -24.13687 -15.17879 -47.55197  15.18184 -12.52987       (-0.003,-27.066) (-2.652,-15.811) (-15.182,-34.009)      6.94633
48    -30.97045 -24.14207 -15.18927 -47.51404  15.14828 -12.51889       (-0.041,-27.148) (-2.588,-15.107) (-15.863,-34.073)      6.96527
49    -30.94179 -24.14726 -15.19974 -47.47611  15.11473 -12.50790       (-0.085,-27.233) (-2.522,-15.030) (-15.912,-34.133)      6.98576
50    -30.91312 -24.15246 -15.21022 -47.43818  15.08118 -12.49692       (-0.129,-27.318) (-2.455,-14.952) (-15.961,-34.194)      7.00986
51    -30.88446 -24.15765 -15.22069 -47.40025  15.04763 -12.48593       (-0.173,-27.402) (-2.389,-14.875) (-16.010,-34.255)      7.03752
52    -30.85580 -24.16284 -15.23117 -47.36232  15.01408 -12.47495       (-0.217,-27.487) (-2.322,-14.797) (-16.059,-34.316)      7.06871
53    -30.82714 -24.16804 -15.24164 -47.32439  14.98053 -12.46396       (-0.261,-27.572) (-2.255,-14.719) (-16.108,-34.377)      7.10337
54    -30.79848 -24.17323 -15.25211 -47.28646  14.94698 -12.45298       (-0.305,-27.657) (-2.189,-14.642) (-16.157,-34.437)      7.14146
55    -30.76981 -24.17843 -15.26259 -47.24853  14.91343 -12.44199       (-0.349,-27.741) (-2.122,-14.564) (-16.206,-34.498)      7.18292
56    -30.74115 -24.18362 -15.27306 -47.21060  14.87988 -12.43101       (-0.393,-27.826) (-2.056,-14.487) (-16.254,-34.559)      7.2277
57    -30.71249 -24.18882 -15.28354 -47.17267  14.84633 -12.42003       (-0.437,-27.911) (-1.989,-14.409) (-16.303,-34.620)      7.27573
58    -30.68383 -24.19401 -15.29401 -47.13474  14.81277 -12.40904       (-0.481,-27.996) (-1.922,-14.332) (-16.352,-34.681)      7.32695
59    -30.65516 -24.19920 -15.30449 -47.09681  14.77922 -12.39806       (-0.525,-28.081) (-1.856,-14.254) (-16.401,-34.741)      7.38129
60    -30.62650 -24.20440 -15.31496 -47.05888  14.74567 -12.38707       (-0.569,-28.165) (-1.789,-14.176) (-16.450,-34.802)      7.43868
61    -30.59784 -24.20959 -15.32544 -47.02095  14.71212 -12.37609       (-0.613,-28.250) (-1.723,-14.099) (-16.499,-34.863)      7.49906
62    -30.56918 -24.21479 -15.33591 -46.98302  14.67857 -12.36510       (-0.657,-28.335) (-1.656,-14.021) (-16.548,-34.924)      7.56235
63    -30.54051 -24.21998 -15.34639 -46.94509  14.64502 -12.35412       (-0.701,-28.420) (-1.590,-13.944) (-16.597,-34.985)      7.62849
64    -30.51185 -24.22518 -15.35686 -46.90716  14.61147 -12.34313       (-0.745,-28.504) (-1.523,-13.866) (-16.646,-35.045)      7.69739
65    -30.48319 -24.23037 -15.36734 -46.86923  14.57792 -12.33215       (-0.789,-28.589) (-1.456,-13.788) (-16.695,-35.106)      7.76898
66    -30.45453 -24.23556 -15.37781 -46.83131  14.54437 -12.32116       (-0.833,-28.674) (-1.390,-13.711) (-16.744,-35.167)      7.84319
67    -30.42587 -24.24076 -15.38829 -46.79338  14.51082 -12.31018       (-0.877,-28.759) (-1.323,-13.633) (-16.793,-35.228)      7.91995
68    -30.39720 -24.24595 -15.39876 -46.75545  14.47726 -12.29919       (-0.921,-28.844) (-1.257,-13.556) (-16.841,-35.289)      7.99918
69    -30.36854 -24.25115 -15.40924 -46.71752  14.44371 -12.28821       (-0.966,-28.928) (-1.190,-13.478) (-16.890,-35.349)      8.08081
70    -30.33988 -24.25634 -15.41971 -46.67959  14.41016 -12.27722       (-1.010,-29.013) (-1.123,-13.401) (-16.939,-35.410)      8.16477
71    -30.31122 -24.26154 -15.43019 -46.64166  14.37661 -12.26624       (-1.054,-29.098) (-1.057,-13.323) (-16.988,-35.471)      8.25098
72    -30.28255 -24.26673 -15.44066 -46.60373  14.34306 -12.25525       (-1.098,-29.183) (-0.990,-13.245) (-17.037,-35.532)      8.33939
73    -30.25389 -24.27192 -15.45114 -46.56580  14.30951 -12.24427       (-1.142,-29.267) (-0.924,-13.168) (-17.086,-35.593)      8.42991
74    -30.22523 -24.27712 -15.46161 -46.52787  14.27596 -12.23328       (-1.186,-29.352) (-0.857,-13.090) (-17.135,-35.653)      8.52248
75    -30.19657 -24.28231 -15.47209 -46.48994  14.24241 -12.22230       (-1.230,-29.437) (-0.790,-13.013) (-17.184,-35.714)      8.61703
76    -30.16790 -24.28751 -15.48256 -46.45201  14.20886 -12.21131       (-1.274,-29.522) (-0.724,-12.935) (-17.233,-35.775)      8.71351
77    -30.13924 -24.29270 -15.49304 -46.41408  14.17530 -12.20033       (-1.318,-29.607) (-0.657,-12.858) (-17.282,-35.836)      8.81184
78    -30.11058 -24.29790 -15.50351 -46.37615  14.14175 -12.18934       (-1.362,-29.691) (-0.591,-12.780) (-17.331,-35.897)      8.91197
79    -30.08192 -24.30309 -15.51398 -46.33822  14.10820 -12.17836       (-1.406,-29.776) (-0.524,-12.702) (-17.379,-35.957)      9.01383
80    -30.05325 -24.30828 -15.52446 -46.30029  14.07465 -12.16737       (-1.450,-29.861) (-0.457,-12.625) (-17.428,-36.018)      9.11737
81    -30.02459 -24.31348 -15.53493 -46.26236  14.04110 -12.15639       (-1.494,-29.946) (-0.391,-12.547) (-17.477,-36.079)      9.22254
82    -29.99593 -24.31867 -15.54541 -46.22443  14.00755 -12.14540       (-1.538,-30.030) (-0.324,-12.470) (-17.526,-36.140)      9.32926
83    -29.96727 -24.32387 -15.55588 -46.18650  13.97400 -12.13442       (-1.582,-30.115) (-0.258,-12.392) (-17.575,-36.201)      9.4375
84    -29.93861 -24.32906 -15.56636 -46.14857  13.94045 -12.12343       (-1.626,-30.200) (-0.191,-12.315) (-17.624,-36.261)      9.54721
85    -29.90994 -24.33425 -15.57683 -46.11064  13.90690 -12.11245       (-1.670,-30.285) (-0.125,-12.237) (-17.673,-36.322)      9.65832
86    -29.88128 -24.33945 -15.58731 -46.07271  13.87335 -12.10146       (-1.714,-30.370) (-0.058,-12.159) (-17.722,-36.383)      9.7708
87    -29.85262 -24.34464 -15.59778 -46.03478  13.83979 -12.09048       (-36.435,-30.446) (-0.009,-12.090) (-17.762,-1.749)      12.5612    *****
88    -29.82396 -24.34984 -15.60826 -45.99685  13.80624 -12.07949       (-36.429,-30.464) (-0.075,-12.079) (-17.744,-1.727)      12.5812
89    -29.79529 -24.35503 -15.61873 -45.95892  13.77269 -12.06851       (-36.424,-30.482) (-0.142,-12.069) (-17.727,-1.704)      12.6016
90    -29.76663 -24.36023 -15.62921 -45.92100  13.73914 -12.05752       (-36.418,-30.500) (-0.208,-12.058) (-17.709,-1.682)      12.6224
91    -29.73797 -24.36542 -15.63968 -45.88307  13.70559 -12.04654       (-36.412,-30.518) (-0.275,-12.047) (-17.691,-1.659)      12.6437
92    -29.70931 -24.37061 -15.65016 -45.84514  13.67204 -12.03555       (-36.406,-30.537) (-0.342,-12.036) (-17.674,-1.636)      12.6653
93    -29.68064 -24.37581 -15.66063 -45.80721  13.63849 -12.02457       (-36.400,-30.555) (-0.408,-12.025) (-17.656,-1.614)      12.6874
94    -29.65198 -24.38100 -15.67111 -45.76928  13.60494 -12.01358       (-36.395,-30.573) (-0.475,-12.014) (-17.638,-1.591)      12.7099
95    -29.62332 -24.38620 -15.68158 -45.73135  13.57139 -12.00260       (-36.389,-30.591) (-0.541,-12.003) (-17.621,-1.569)      12.7328
96    -29.59466 -24.39139 -15.69206 -45.69342  13.53784 -11.99161       (-36.383,-30.609) (-0.608,-11.992) (-17.603,-1.546)      12.7561
97    -29.56600 -24.39659 -15.70253 -45.65549  13.50428 -11.98063       (-36.377,-30.628) (-0.675,-11.981) (-17.585,-1.524)      12.7799
98    -29.53733 -24.40178 -15.71301 -45.61756  13.47073 -11.96964       (-36.371,-30.646) (-0.741,-11.970) (-17.568,-1.501)      12.804
99    -29.50867 -24.40697 -15.72348 -45.57963  13.43718 -11.95866       (-36.366,-30.664) (-0.808,-11.959) (-17.550,-1.479)      12.8285
100    -29.48001 -24.41217 -15.73396 -45.54170  13.40363 -11.94767       (-36.360,-30.682) (-0.874,-11.948) (-17.532,-1.456)      12.8535
101    -29.45135 -24.41736 -15.74443 -45.50377  13.37008 -11.93669       (-36.354,-30.700) (-0.941,-11.937) (-17.515,-1.433)      12.8788
102    -29.42268 -24.42256 -15.75490 -45.46584  13.33653 -11.92571       (-36.348,-30.718) (-1.008,-11.926) (-17.497,-1.411)      12.9045
103    -29.39402 -24.42775 -15.76538 -45.42791  13.30298 -11.91472       (-36.342,-30.737) (-1.074,-11.915) (-17.479,-1.388)      12.9306
104    -29.36536 -24.43295 -15.77585 -45.38998  13.26943 -11.90374       (-36.337,-30.755) (-1.141,-11.904) (-17.462,-1.366)      12.9571
105    -29.33670 -24.43814 -15.78633 -45.35205  13.23588 -11.89275       (-36.331,-30.773) (-1.207,-11.893) (-17.444,-1.343)      12.984
106    -29.30803 -24.44333 -15.79680 -45.31412  13.20233 -11.88177       (-36.325,-30.791) (-1.274,-11.882) (-17.426,-1.321)      13.0113
107    -29.27937 -24.44853 -15.80728 -45.27619  13.16877 -11.87078       (-36.319,-30.809) (-1.341,-11.871) (-17.409,-1.298)      13.0201
108    -29.25071 -24.45372 -15.81775 -45.23826  13.13522 -11.85980       (-36.314,-30.828) (-1.407,-11.860) (-17.391,-1.275)      13.0086
109    -29.22205 -24.45892 -15.82823 -45.20033  13.10167 -11.84881       (-36.308,-30.846) (-1.474,-11.849) (-17.373,-1.253)      12.9975
110    -29.19338 -24.46411 -15.83870 -45.16240  13.06812 -11.83783       (-36.302,-30.864) (-1.540,-11.838) (-17.356,-1.230)      12.9869
111    -29.16472 -24.46931 -15.84918 -45.12447  13.03457 -11.82684       (-36.296,-30.882) (-1.607,-11.827) (-17.338,-1.208)      12.9767
112    -29.13606 -24.47450 -15.85965 -45.08654  13.00102 -11.81586       (-36.290,-30.900) (-1.673,-11.816) (-17.320,-1.185)      12.9669
113    -29.10740 -24.47969 -15.87013 -45.04861  12.96747 -11.80487       (-36.285,-30.919) (-1.740,-11.805) (-17.303,-1.163)      12.9576
114    -29.07874 -24.48489 -15.88060 -45.01068  12.93392 -11.79389       (-36.279,-30.937) (-1.807,-11.794) (-17.285,-1.140)      12.9487
115    -29.05007 -24.49008 -15.89108 -44.97276  12.90037 -11.78290       (-36.273,-30.955) (-1.873,-11.783) (-17.267,-1.117)      12.9402
116    -29.02141 -24.49528 -15.90155 -44.93483  12.86682 -11.77192       (-36.267,-30.973) (-1.940,-11.772) (-17.249,-1.095)      12.9322
117    -28.99275 -24.50047 -15.91203 -44.89690  12.83326 -11.76093       (-36.261,-30.991) (-2.006,-11.761) (-17.232,-1.072)      12.9246
118    -28.96409 -24.50567 -15.92250 -44.85897  12.79971 -11.74995       (-36.256,-31.009) (-2.073,-11.750) (-17.214,-1.050)      12.9175
119    -28.93542 -24.51086 -15.93298 -44.82104  12.76616 -11.73896       (-36.250,-31.028) (-2.140,-11.739) (-17.196,-1.027)      12.9108
120    -28.90676 -24.51605 -15.94345 -44.78311  12.73261 -11.72798       (-36.244,-31.046) (-2.206,-11.728) (-17.179,-1.005)      12.9045
121    -28.87810 -24.52125 -15.95393 -44.74518  12.69906 -11.71699       (-36.238,-31.064) (-2.273,-11.717) (-17.161,-0.982)      12.8987
122    -28.84944 -24.52644 -15.96440 -44.70725  12.66551 -11.70601       (-36.232,-31.082) (-2.339,-11.706) (-17.143,-0.960)      12.8933
123    -28.82077 -24.53164 -15.97488 -44.66932  12.63196 -11.69502       (-36.227,-31.100) (-2.406,-11.695) (-17.126,-0.937)      12.8884
124    -28.79211 -24.53683 -15.98535 -44.63139  12.59841 -11.68404       (-36.221,-31.119) (-2.473,-11.684) (-17.108,-0.914)      12.8839
125    -28.76345 -24.54203 -15.99582 -44.59346  12.56486 -11.67305       (-36.215,-31.137) (-2.539,-11.673) (-17.090,-0.892)      12.8799
126    -28.73479 -24.54722 -16.00630 -44.55553  12.53131 -11.66207       (-36.209,-31.155) (-2.606,-11.662) (-17.073,-0.869)      12.8763
127    -28.70612 -24.55241 -16.01677 -44.51760  12.49775 -11.65108       (-36.203,-31.173) (-2.672,-11.651) (-17.055,-0.847)      12.8731
128    -28.67746 -24.55761 -16.02725 -44.47967  12.46420 -11.64010       (-36.198,-31.191) (-2.739,-11.640) (-17.037,-0.824)      12.8704
129    -28.64880 -24.56280 -16.03772 -44.44174  12.43065 -11.62911       (-36.192,-31.210) (-2.806,-11.629) (-17.020,-0.802)      12.8682
130    -28.62014 -24.56800 -16.04820 -44.40381  12.39710 -11.61813       (-36.186,-31.228) (-2.872,-11.618) (-17.002,-0.779)      12.8663
131    -28.59148 -24.57319 -16.05867 -44.36588  12.36355 -11.60714       (-36.180,-31.246) (-2.939,-11.607) (-16.984,-0.756)      12.865
132    -28.56281 -24.57839 -16.06915 -44.32795  12.33000 -11.59616       (-36.175,-31.264) (-3.005,-11.596) (-16.967,-0.734)      12.864
133    -28.53415 -24.58358 -16.07962 -44.29002  12.29645 -11.58517       (-36.169,-31.282) (-3.072,-11.585) (-16.949,-0.711)      12.8636
134    -28.50549 -24.58877 -16.09010 -44.25209  12.26290 -11.57419       (-36.163,-31.300) (-3.138,-11.574) (-16.931,-0.689)      12.8635
135    -28.47683 -24.59397 -16.10057 -44.21416  12.22935 -11.56320       (-36.157,-31.319) (-3.205,-11.563) (-16.914,-0.666)      12.8639
136    -28.44816 -24.59916 -16.11105 -44.17623  12.19579 -11.55222       (-36.151,-31.337) (-3.272,-11.552) (-16.896,-0.644)      12.8648
137    -28.41950 -24.60436 -16.12152 -44.13830  12.16224 -11.54123       (-36.146,-31.355) (-3.338,-11.541) (-16.878,-0.621)      12.8661
138    -28.39084 -24.60955 -16.13200 -44.10037  12.12869 -11.53025       (-36.140,-31.373) (-3.405,-11.530) (-16.861,-0.598)      12.8679
139    -28.36218 -24.61475 -16.14247 -44.06244  12.09514 -11.51926       (-36.134,-31.391) (-3.471,-11.519) (-16.843,-0.576)      12.8701
140    -28.33351 -24.61994 -16.15295 -44.02452  12.06159 -11.50828       (-36.128,-31.410) (-3.538,-11.508) (-16.825,-0.553)      12.8727
141    -28.30485 -24.62513 -16.16342 -43.98659  12.02804 -11.49729       (-36.122,-31.428) (-3.605,-11.497) (-16.808,-0.531)      12.8758
142    -28.27619 -24.63033 -16.17390 -43.94866  11.99449 -11.48631       (-36.117,-31.446) (-3.671,-11.486) (-16.790,-0.508)      12.8793
143    -28.24753 -24.63552 -16.18437 -43.91073  11.96094 -11.47532       (-36.111,-31.464) (-3.738,-11.475) (-16.772,-0.486)      12.8833
144    -28.21887 -24.64072 -16.19485 -43.87280  11.92739 -11.46434       (-36.105,-31.482) (-3.804,-11.464) (-16.755,-0.463)      12.8877
145    -28.19020 -24.64591 -16.20532 -43.83487  11.89384 -11.45335       (-36.099,-31.501) (-3.871,-11.453) (-16.737,-0.440)      12.8926
146    -28.16154 -24.65111 -16.21580 -43.79694  11.86028 -11.44237       (-36.093,-31.519) (-3.938,-11.442) (-16.719,-0.418)      12.8979
147    -28.13288 -24.65630 -16.22627 -43.75901  11.82673 -11.43138       (-36.088,-31.537) (-4.004,-11.431) (-16.701,-0.395)      12.9037
148    -28.10422 -24.66149 -16.23674 -43.72108  11.79318 -11.42040       (-36.082,-31.555) (-4.071,-11.420) (-16.684,-0.373)      12.9099
149    -28.07555 -24.66669 -16.24722 -43.68315  11.75963 -11.40942       (-36.076,-31.573) (-4.137,-11.409) (-16.666,-0.350)      12.9165
150    -28.04689 -24.67188 -16.25769 -43.64522  11.72608 -11.39843       (-36.070,-31.591) (-4.204,-11.398) (-16.648,-0.328)      12.9236
151    -28.01823 -24.67708 -16.26817 -43.60729  11.69253 -11.38745       (-36.065,-31.610) (-4.271,-11.387) (-16.631,-0.305)      12.9311
152    -27.98957 -24.68227 -16.27864 -43.56936  11.65898 -11.37646       (-36.059,-31.628) (-4.337,-11.376) (-16.613,-0.283)      12.9391
153    -27.96090 -24.68747 -16.28912 -43.53143  11.62543 -11.36548       (-36.053,-31.646) (-4.404,-11.365) (-16.595,-0.260)      12.9475
154    -27.93224 -24.69266 -16.29959 -43.49350  11.59188 -11.35449       (-36.047,-31.664) (-4.470,-11.354) (-16.578,-0.237)      12.9563
155    -27.90358 -24.69785 -16.31007 -43.45557  11.55833 -11.34351       (-36.041,-31.682) (-4.537,-11.344) (-16.560,-0.215)      12.9656
156    -27.87492 -24.70305 -16.32054 -43.41764  11.52477 -11.33252       (-36.036,-31.701) (-4.604,-11.333) (-16.542,-0.192)      12.9753
157    -27.84625 -24.70824 -16.33102 -43.37971  11.49122 -11.32154       (-36.030,-31.719) (-4.670,-11.322) (-16.525,-0.170)      12.9854
158    -27.81759 -24.71344 -16.34149 -43.34178  11.45767 -11.31055       (-36.024,-31.737) (-4.737,-11.311) (-16.507,-0.147)      12.996
159    -27.78893 -24.71863 -16.35197 -43.30385  11.42412 -11.29957       (-36.018,-31.755) (-4.803,-11.300) (-16.489,-0.125)      13.007
160    -27.76027 -24.72383 -16.36244 -43.26592  11.39057 -11.28858       (-36.012,-31.773) (-4.870,-11.289) (-16.472,-0.102)      13.0184
161    -27.73161 -24.72902 -16.37292 -43.22799  11.35702 -11.27760       (-36.007,-31.792) (-4.936,-11.278) (-16.454,-0.079)      13.0303
162    -27.70294 -24.73421 -16.38339 -43.19006  11.32347 -11.26661       (-36.001,-31.810) (-5.003,-11.267) (-16.436,-0.057)      13.0426
163    -27.67428 -24.73941 -16.39387 -43.15213  11.28992 -11.25563       (-35.995,-31.828) (-5.070,-11.256) (-16.419,-0.034)      13.0553
164    -27.64562 -24.74460 -16.40434 -43.11421  11.25637 -11.24464       (-35.989,-31.846) (-5.136,-11.245) (-16.401,-0.012)      13.0685
165    -27.61696 -24.74980 -16.41482 -43.07628  11.22282 -11.23366       (-5.192,-31.853) (-35.973,-11.223) (-16.394,-0.011)      12.612
166    -27.58829 -24.75499 -16.42529 -43.03835  11.18926 -11.22267       (-5.236,-31.849) (-35.944,-11.189) (-16.399,-0.033)      12.6135
167    -27.55963 -24.76019 -16.43577 -43.00042  11.15571 -11.21169       (-5.280,-31.845) (-35.916,-11.156) (-16.404,-0.056)      12.6154
168    -27.53097 -24.76538 -16.44624 -42.96249  11.12216 -11.20070       (-5.324,-31.840) (-35.888,-11.122) (-16.409,-0.079)      12.6176
169    -27.50231 -24.77057 -16.45672 -42.92456  11.08861 -11.18972       (-5.368,-31.836) (-35.859,-11.089) (-16.414,-0.101)      12.6202
170    -27.47364 -24.77577 -16.46719 -42.88663  11.05506 -11.17873       (-5.412,-31.832) (-35.831,-11.055) (-16.419,-0.124)      12.6232
171    -27.44498 -24.78096 -16.47766 -42.84870  11.02151 -11.16775       (-5.456,-31.827) (-35.802,-11.022) (-16.423,-0.146)      12.6264
172    -27.41632 -24.78616 -16.48814 -42.81077  10.98796 -11.15676       (-5.500,-31.823) (-35.774,-10.988) (-16.428,-0.169)      12.6301
173    -27.38766 -24.79135 -16.49861 -42.77284  10.95441 -11.14578       (-5.544,-31.818) (-35.746,-10.954) (-16.433,-0.191)      12.6341
174    -27.35900 -24.79655 -16.50909 -42.73491  10.92086 -11.13479       (-5.588,-31.814) (-35.717,-10.921) (-16.438,-0.214)      12.6384
175    -27.33033 -24.80174 -16.51956 -42.69698  10.88731 -11.12381       (-5.632,-31.810) (-35.689,-10.887) (-16.443,-0.237)      12.6431
176    -27.30167 -24.80693 -16.53004 -42.65905  10.85375 -11.11282       (-5.676,-31.805) (-35.661,-10.854) (-16.448,-0.259)      12.6481
177    -27.27301 -24.81213 -16.54051 -42.62112  10.82020 -11.10184       (-5.720,-31.801) (-35.632,-10.820) (-16.453,-0.282)      12.6535
178    -27.24435 -24.81732 -16.55099 -42.58319  10.78665 -11.09085       (-5.764,-31.797) (-35.604,-10.787) (-16.458,-0.304)      12.6592
179    -27.21568 -24.82252 -16.56146 -42.54526  10.75310 -11.07987       (-5.808,-31.792) (-35.576,-10.753) (-16.463,-0.327)      12.6653
180    -27.18702 -24.82771 -16.57194 -42.50733  10.71955 -11.06888       (-5.852,-31.788) (-35.547,-10.720) (-16.467,-0.349)      12.6717
181    -27.15836 -24.83291 -16.58241 -42.46940  10.68600 -11.05790       (-5.896,-31.783) (-35.519,-10.686) (-16.472,-0.372)      12.6784
