Fol_2018-03-05.14_02_22.96_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -20.90900  -6.24222 -15.88652 -18.07967  13.23430 -10.06707       (-2.652,-1.163) (-0.515,-10.582) (-10.327,-15.794)      2.13163e-14
1    -20.90388  -6.23649 -15.87178 -18.07191  13.21046 -10.05965       (-2.661,-1.221) (-0.489,-10.549) (-10.355,-15.807)      0.0781815
2    -20.89876  -6.23076 -15.85704 -18.06415  13.18662 -10.05223       (-2.670,-1.279) (-0.464,-10.516) (-10.383,-15.819)      0.156363
3    -20.89364  -6.22502 -15.84230 -18.05639  13.16278 -10.04480       (-2.680,-1.337) (-0.438,-10.483) (-10.410,-15.831)      0.234545
4    -20.88852  -6.21929 -15.82756 -18.04863  13.13894 -10.03738       (-2.689,-1.395) (-0.413,-10.450) (-10.438,-15.844)      0.312726
5    -20.88340  -6.21356 -15.81283 -18.04087  13.11510 -10.02996       (-2.698,-1.453) (-0.387,-10.417) (-10.466,-15.856)      0.390908
6    -20.87828  -6.20783 -15.79809 -18.03310  13.09126 -10.02254       (-2.707,-1.511) (-0.362,-10.384) (-10.494,-15.868)      0.469089
7    -20.87316  -6.20209 -15.78335 -18.02534  13.06742 -10.01512       (-2.716,-1.569) (-0.336,-10.351) (-10.522,-15.881)      0.547271
8    -20.86804  -6.19636 -15.76861 -18.01758  13.04358 -10.00769       (-2.725,-1.627) (-0.311,-10.319) (-10.549,-15.893)      0.625452
9    -20.86292  -6.19063 -15.75387 -18.00982  13.01974 -10.00027       (-2.734,-1.685) (-0.285,-10.286) (-10.577,-15.906)      0.703634
10    -20.85780  -6.18489 -15.73914 -18.00206  12.99590  -9.99285       (-2.743,-1.743) (-0.260,-10.253) (-10.605,-15.918)      0.781815
11    -20.85268  -6.17916 -15.72440 -17.99430  12.97206  -9.98543       (-2.752,-1.801) (-0.234,-10.220) (-10.633,-15.930)      0.859997
12    -20.84756  -6.17343 -15.70966 -17.98654  12.94822  -9.97800       (-2.761,-1.859) (-0.209,-10.187) (-10.661,-15.943)      0.938178
13    -20.84244  -6.16770 -15.69492 -17.97878  12.92438  -9.97058       (-2.771,-1.917) (-0.183,-10.154) (-10.689,-15.955)      1.01636
14    -20.83732  -6.16196 -15.68018 -17.97102  12.90054  -9.96316       (-2.780,-1.975) (-0.158,-10.121) (-10.716,-15.967)      1.09454
15    -20.83220  -6.15623 -15.66544 -17.96326  12.87670  -9.95574       (-2.789,-2.033) (-0.132,-10.088) (-10.744,-15.980)      1.17272
16    -20.82708  -6.15050 -15.65071 -17.95550  12.85286  -9.94831       (-2.798,-2.091) (-0.107,-10.055) (-10.772,-15.992)      1.2509
17    -20.82196  -6.14476 -15.63597 -17.94774  12.82902  -9.94089       (-2.807,-2.149) (-0.081,-10.022) (-10.800,-16.004)      1.32909
18    -20.81684  -6.13903 -15.62123 -17.93998  12.80518  -9.93347       (-2.816,-2.207) (-0.056,-9.989) (-10.828,-16.017)      1.40727
19    -20.81172  -6.13330 -15.60649 -17.93222  12.78133  -9.92605       (-2.825,-2.265) (-0.030,-9.956) (-10.856,-16.029)      1.48545
20    -20.80661  -6.12756 -15.59175 -17.92446  12.75749  -9.91863       (-2.834,-2.323) (-0.005,-9.923) (-10.883,-16.042)      1.56363
21    -20.80149  -6.12183 -15.57702 -17.91670  12.73365  -9.91120       (-16.033,-2.361) (-0.021,-9.911) (-10.890,-2.822)      1.60454
22    -20.79637  -6.11610 -15.56228 -17.90894  12.70981  -9.90378       (-16.020,-2.393) (-0.046,-9.904) (-10.893,-2.806)      1.63788
23    -20.79125  -6.11037 -15.54754 -17.90118  12.68597  -9.89636       (-16.007,-2.426) (-0.072,-9.896) (-10.895,-2.790)      1.67187
24    -20.78613  -6.10463 -15.53280 -17.89342  12.66213  -9.88894       (-15.994,-2.458) (-0.097,-9.889) (-10.897,-2.773)      1.70647
25    -20.78101  -6.09890 -15.51806 -17.88566  12.63829  -9.88151       (-15.980,-2.491) (-0.123,-9.882) (-10.899,-2.757)      1.74166
26    -20.77589  -6.09317 -15.50333 -17.87789  12.61445  -9.87409       (-15.967,-2.523) (-0.149,-9.874) (-10.902,-2.740)      1.7774
27    -20.77077  -6.08743 -15.48859 -17.87013  12.59061  -9.86667       (-15.954,-2.556) (-0.174,-9.867) (-10.904,-2.724)      1.81365
28    -20.76565  -6.08170 -15.47385 -17.86237  12.56677  -9.85925       (-15.941,-2.588) (-0.200,-9.859) (-10.906,-2.708)      1.85038
29    -20.76053  -6.07597 -15.45911 -17.85461  12.54293  -9.85183       (-15.928,-2.621) (-0.225,-9.852) (-10.909,-2.691)      1.88758
30    -20.75541  -6.07024 -15.44437 -17.84685  12.51909  -9.84440       (-15.915,-2.653) (-0.251,-9.844) (-10.911,-2.675)      1.9252
31    -20.75029  -6.06450 -15.42963 -17.83909  12.49525  -9.83698       (-15.901,-2.686) (-0.276,-9.837) (-10.913,-2.658)      1.96322
32    -20.74517  -6.05877 -15.41490 -17.83133  12.47141  -9.82956       (-15.888,-2.718) (-0.302,-9.830) (-10.916,-2.642)      2.00163
33    -20.74005  -6.05304 -15.40016 -17.82357  12.44757  -9.82214       (-15.875,-2.751) (-0.327,-9.822) (-10.918,-2.625)      2.0404
34    -20.73493  -6.04730 -15.38542 -17.81581  12.42373  -9.81471       (-15.862,-2.783) (-0.353,-9.815) (-10.920,-2.609)      2.07951
35    -20.72981  -6.04157 -15.37068 -17.80805  12.39989  -9.80729       (-15.849,-2.816) (-0.378,-9.807) (-10.923,-2.593)      2.11894
36    -20.72469  -6.03584 -15.35594 -17.80029  12.37605  -9.79987       (-15.836,-2.848) (-0.404,-9.800) (-10.925,-2.576)      2.15867
37    -20.71957  -6.03010 -15.34121 -17.79253  12.35221  -9.79245       (-15.823,-2.881) (-0.429,-9.792) (-10.927,-2.560)      2.19869
38    -20.71445  -6.02437 -15.32647 -17.78477  12.32837  -9.78502       (-15.809,-2.913) (-0.455,-9.785) (-10.929,-2.543)      2.23899
39    -20.70933  -6.01864 -15.31173 -17.77701  12.30453  -9.77760       (-15.796,-2.946) (-0.480,-9.778) (-10.932,-2.527)      2.27954
40    -20.70421  -6.01291 -15.29699 -17.76925  12.28069  -9.77018       (-15.783,-2.978) (-0.506,-9.770) (-10.934,-2.511)      2.32033
41    -20.69909  -6.00717 -15.28225 -17.76149  12.25685  -9.76276       (-15.770,-3.011) (-0.531,-9.763) (-10.936,-2.494)      2.36136
42    -20.69397  -6.00144 -15.26752 -17.75373  12.23301  -9.75534       (-15.757,-3.043) (-0.557,-9.755) (-10.939,-2.478)      2.4026
43    -20.68885  -5.99571 -15.25278 -17.74597  12.20917  -9.74791       (-15.744,-3.076) (-0.582,-9.748) (-10.941,-2.461)      2.44405
44    -20.68373  -5.98997 -15.23804 -17.73821  12.18533  -9.74049       (-15.730,-3.108) (-0.608,-9.740) (-10.943,-2.445)      2.48571
45    -20.67861  -5.98424 -15.22330 -17.73044  12.16149  -9.73307       (-15.717,-3.141) (-0.633,-9.733) (-10.946,-2.428)      2.52755
46    -20.67349  -5.97851 -15.20856 -17.72268  12.13765  -9.72565       (-15.704,-3.173) (-0.659,-9.726) (-10.948,-2.412)      2.56956
47    -20.66837  -5.97278 -15.19382 -17.71492  12.11381  -9.71822       (-15.691,-3.206) (-0.684,-9.718) (-10.950,-2.396)      2.61175
48    -20.66325  -5.96704 -15.17909 -17.70716  12.08997  -9.71080       (-15.678,-3.238) (-0.710,-9.711) (-10.952,-2.379)      2.6541
49    -20.65813  -5.96131 -15.16435 -17.69940  12.06613  -9.70338       (-15.665,-3.271) (-0.735,-9.703) (-10.955,-2.363)      2.69661
50    -20.65301  -5.95558 -15.14961 -17.69164  12.04229  -9.69596       (-15.652,-3.303) (-0.761,-9.696) (-10.957,-2.346)      2.73926
51    -20.64789  -5.94984 -15.13487 -17.68388  12.01845  -9.68853       (-15.638,-3.336) (-0.787,-9.689) (-10.959,-2.330)      2.78206
52    -20.64277  -5.94411 -15.12013 -17.67612  11.99461  -9.68111       (-15.625,-3.368) (-0.812,-9.681) (-10.962,-2.313)      2.82498
53    -20.63765  -5.93838 -15.10540 -17.66836  11.97077  -9.67369       (-15.612,-3.401) (-0.838,-9.674) (-10.964,-2.297)      2.86804
54    -20.63253  -5.93264 -15.09066 -17.66060  11.94693  -9.66627       (-15.599,-3.433) (-0.863,-9.666) (-10.966,-2.281)      2.91122
55    -20.62741  -5.92691 -15.07592 -17.65284  11.92309  -9.65885       (-15.586,-3.466) (-0.889,-9.659) (-10.969,-2.264)      2.95451
56    -20.62229  -5.92118 -15.06118 -17.64508  11.89925  -9.65142       (-15.573,-3.498) (-0.914,-9.651) (-10.971,-2.248)      2.99792
57    -20.61717  -5.91545 -15.04644 -17.63732  11.87541  -9.64400       (-15.559,-3.531) (-0.940,-9.644) (-10.973,-2.231)      3.04143
