2BOUNDS_2018-03-07.14_49_05.735_.txt     Output is probe cell, reduced cell, NCDist distance between
25    -53.52813 -56.02387   3.83488  11.58550   3.99389 -50.43020       (-29.018,-41.705) (-0.159,-7.751) (-3.835,-23.106)      2.60985
26    -53.47396 -55.99391   3.78913  11.56552   3.98547 -50.40180       (-29.074,-41.714) (-0.196,-7.776) (-3.789,-23.089)      2.67625
27    -53.41980 -55.96396   3.74339  11.54553   3.97705 -50.37339       (-29.130,-41.722) (-0.234,-7.802) (-3.743,-23.072)      2.74382
28    -53.36564 -55.93401   3.69764  11.52555   3.96864 -50.34499       (-29.185,-41.731) (-0.271,-7.828) (-3.698,-23.054)      2.81248
29    -53.31148 -55.90405   3.65190  11.50556   3.96022 -50.31659       (-29.241,-41.739) (-0.308,-7.854) (-3.652,-23.037)      2.88215
30    -53.25732 -55.87410   3.60615  11.48557   3.95180 -50.28818       (-29.297,-41.748) (-0.346,-7.879) (-3.606,-23.020)      2.95276
31    -53.20315 -55.84415   3.56041  11.46559   3.94339 -50.25978       (-29.353,-41.756) (-0.383,-7.905) (-3.560,-23.002)      3.02425
32    -53.14899 -55.81419   3.51466  11.44560   3.93497 -50.23138       (-29.408,-41.764) (-0.420,-7.931) (-3.515,-22.985)      3.09655
33    -53.09483 -55.78424   3.46892  11.42562   3.92655 -50.20297       (-29.464,-41.773) (-0.458,-7.957) (-3.469,-22.968)      3.16961
34    -53.04067 -55.75429   3.42317  11.40563   3.91814 -50.17457       (-29.520,-41.781) (-0.495,-7.982) (-3.423,-22.950)      3.24338
35    -52.98650 -55.72434   3.37743  11.38564   3.90972 -50.14617       (-29.576,-41.790) (-0.532,-8.008) (-3.377,-22.933)      3.31781
36    -52.93234 -55.69438   3.33168  11.36566   3.90130 -50.11776       (-29.631,-41.798) (-0.570,-8.034) (-3.332,-22.916)      3.39285
37    -52.87818 -55.66443   3.28594  11.34567   3.89288 -50.08936       (-29.687,-41.806) (-0.607,-8.060) (-3.286,-22.898)      3.46847
38    -52.82402 -55.63448   3.24019  11.32569   3.88447 -50.06096       (-29.743,-41.815) (-0.644,-8.085) (-3.240,-22.881)      3.54463
39    -52.76986 -55.60452   3.19445  11.30570   3.87605 -50.03256       (-29.799,-41.823) (-0.682,-8.111) (-3.194,-22.864)      3.6213
40    -52.71569 -55.57457   3.14870  11.28571   3.86763 -50.00415       (-29.854,-41.832) (-0.719,-8.137) (-3.149,-22.846)      3.69844
41    -52.66153 -55.54462   3.10296  11.26573   3.85922 -49.97575       (-29.910,-41.840) (-0.756,-8.163) (-3.103,-22.829)      3.77602
42    -52.60737 -55.51467   3.05721  11.24574   3.85080 -49.94735       (-29.966,-41.849) (-0.794,-8.189) (-3.057,-22.811)      3.85402
43    -52.55321 -55.48471   3.01147  11.22576   3.84238 -49.91894       (-30.022,-41.857) (-0.831,-8.214) (-3.011,-22.794)      3.93242
44    -52.49905 -55.45476   2.96572  11.20577   3.83396 -49.89054       (-30.077,-41.865) (-0.868,-8.240) (-2.966,-22.777)      4.01119
45    -52.44488 -55.42481   2.91998  11.18578   3.82555 -49.86214       (-30.133,-41.874) (-0.906,-8.266) (-2.920,-22.759)      4.0903
46    -52.39072 -55.39485   2.87423  11.16580   3.81713 -49.83373       (-30.189,-41.882) (-0.943,-8.292) (-2.874,-22.742)      4.16974
47    -52.33656 -55.36490   2.82849  11.14581   3.80871 -49.80533       (-30.245,-41.891) (-0.980,-8.317) (-2.828,-22.725)      4.2495
48    -52.28240 -55.33495   2.78274  11.12583   3.80030 -49.77693       (-30.301,-41.899) (-1.018,-8.343) (-2.783,-22.707)      4.32955
49    -52.22823 -55.30499   2.73700  11.10584   3.79188 -49.74853       (-30.356,-41.907) (-1.055,-8.369) (-2.737,-22.690)      4.40987
50    -52.17407 -55.27504   2.69125  11.08586   3.78346 -49.72012       (-30.412,-41.916) (-1.092,-8.395) (-2.691,-22.673)      4.49046
51    -52.11991 -55.24509   2.64551  11.06587   3.77505 -49.69172       (-30.468,-41.924) (-1.130,-8.420) (-2.646,-22.655)      4.57129
52    -52.06575 -55.21514   2.59976  11.04588   3.76663 -49.66332       (-30.524,-41.933) (-1.167,-8.446) (-2.600,-22.638)      4.65237
53    -52.01159 -55.18518   2.55402  11.02590   3.75821 -49.63491       (-30.579,-41.941) (-1.204,-8.472) (-2.554,-22.621)      4.73366
54    -51.95742 -55.15523   2.50827  11.00591   3.74979 -49.60651       (-30.635,-41.950) (-1.242,-8.498) (-2.508,-22.603)      4.81517
55    -51.90326 -55.12528   2.46253  10.98593   3.74138 -49.57811       (-30.691,-41.958) (-1.279,-8.523) (-2.463,-22.586)      4.89688
56    -51.84910 -55.09532   2.41678  10.96594   3.73296 -49.54970       (-30.747,-41.966) (-1.316,-8.549) (-2.417,-22.569)      4.97878
57    -51.79494 -55.06537   2.37104  10.94595   3.72454 -49.52130       (-30.802,-41.975) (-1.354,-8.575) (-2.371,-22.551)      5.06086
58    -51.74078 -55.03542   2.32529  10.92597   3.71613 -49.49290       (-30.858,-41.983) (-1.391,-8.601) (-2.325,-22.534)      5.14312
59    -51.68661 -55.00546   2.27955  10.90598   3.70771 -49.46450       (-30.914,-41.992) (-1.428,-8.626) (-2.280,-22.517)      5.22554
60    -51.63245 -54.97551   2.23380  10.88600   3.69929 -49.43609       (-30.970,-42.000) (-1.465,-8.652) (-2.234,-22.499)      5.30812
61    -51.57829 -54.94556   2.18806  10.86601   3.69088 -49.40769       (-31.025,-42.008) (-1.503,-8.678) (-2.188,-22.482)      5.39085
62    -51.52413 -54.91561   2.14231  10.84602   3.68246 -49.37929       (-31.081,-42.017) (-1.540,-8.704) (-2.142,-22.465)      5.47372
63    -51.46996 -54.88565   2.09657  10.82604   3.67404 -49.35088       (-31.137,-42.025) (-1.577,-8.729) (-2.097,-22.447)      5.55674
64    -51.41580 -54.85570   2.05082  10.80605   3.66562 -49.32248       (-31.193,-42.034) (-1.615,-8.755) (-2.051,-22.430)      5.63988
65    -51.36164 -54.82575   2.00508  10.78607   3.65721 -49.29408       (-31.249,-42.042) (-1.652,-8.781) (-2.005,-22.413)      5.72315
66    -51.30748 -54.79579   1.95933  10.76608   3.64879 -49.26567       (-31.304,-42.051) (-1.689,-8.807) (-1.959,-22.395)      5.80653
67    -51.25332 -54.76584   1.91359  10.74609   3.64037 -49.23727       (-31.360,-42.059) (-1.727,-8.833) (-1.914,-22.378)      5.89004
68    -51.19915 -54.73589   1.86784  10.72611   3.63196 -49.20887       (-31.416,-42.067) (-1.764,-8.858) (-1.868,-22.361)      5.97365
69    -51.14499 -54.70594   1.82210  10.70612   3.62354 -49.18046       (-31.472,-42.076) (-1.801,-8.884) (-1.822,-22.343)      6.05737
70    -51.09083 -54.67598   1.77635  10.68614   3.61512 -49.15206       (-31.527,-42.084) (-1.839,-8.910) (-1.776,-22.326)      6.14119
71    -51.03667 -54.64603   1.73060  10.66615   3.60670 -49.12366       (-31.583,-42.093) (-1.876,-8.936) (-1.731,-22.309)      6.22511
72    -50.98251 -54.61608   1.68486  10.64616   3.59829 -49.09526       (-31.639,-42.101) (-1.913,-8.961) (-1.685,-22.291)      6.30912
73    -50.92834 -54.58612   1.63911  10.62618   3.58987 -49.06685       (-31.695,-42.109) (-1.951,-8.987) (-1.639,-22.274)      6.39322
74    -50.87418 -54.55617   1.59337  10.60619   3.58145 -49.03845       (-31.750,-42.118) (-1.988,-9.013) (-1.593,-22.257)      6.4774
75    -50.82002 -54.52622   1.54762  10.58621   3.57304 -49.01005       (-31.806,-42.126) (-2.025,-9.039) (-1.548,-22.239)      6.56167
76    -50.76586 -54.49626   1.50188  10.56622   3.56462 -48.98164       (-31.862,-42.135) (-2.063,-9.064) (-1.502,-22.222)      6.64602
77    -50.71169 -54.46631   1.45613  10.54623   3.55620 -48.95324       (-31.918,-42.143) (-2.100,-9.090) (-1.456,-22.205)      6.73045
78    -50.65753 -54.43636   1.41039  10.52625   3.54779 -48.92484       (-31.973,-42.152) (-2.137,-9.116) (-1.410,-22.187)      6.81495
79    -50.60337 -54.40641   1.36464  10.50626   3.53937 -48.89643       (-32.029,-42.160) (-2.175,-9.142) (-1.365,-22.170)      6.89952
80    -50.54921 -54.37645   1.31890  10.48628   3.53095 -48.86803       (-32.085,-42.168) (-2.212,-9.167) (-1.319,-22.152)      6.98416
81    -50.49505 -54.34650   1.27315  10.46629   3.52253 -48.83963       (-32.141,-42.177) (-2.249,-9.193) (-1.273,-22.135)      7.06886
82    -50.44088 -54.31655   1.22741  10.44630   3.51412 -48.81123       (-32.197,-42.185) (-2.287,-9.219) (-1.227,-22.118)      7.15363
83    -50.38672 -54.28659   1.18166  10.42632   3.50570 -48.78282       (-32.252,-42.194) (-2.324,-9.245) (-1.182,-22.100)      7.23846
84    -50.33256 -54.25664   1.13592  10.40633   3.49728 -48.75442       (-32.308,-42.202) (-2.361,-9.270) (-1.136,-22.083)      7.32335
85    -50.27840 -54.22669   1.09017  10.38635   3.48887 -48.72602       (-32.364,-42.210) (-2.399,-9.296) (-1.090,-22.066)      7.4083
86    -50.22424 -54.19673   1.04443  10.36636   3.48045 -48.69761       (-32.420,-42.219) (-2.436,-9.322) (-1.044,-22.048)      7.4933
87    -50.17007 -54.16678   0.99868  10.34637   3.47203 -48.66921       (-32.475,-42.227) (-2.473,-9.348) (-0.999,-22.031)      7.57835
88    -50.11591 -54.13683   0.95294  10.32639   3.46361 -48.64081       (-32.531,-42.236) (-2.511,-9.373) (-0.953,-22.014)      7.66346
89    -50.06175 -54.10688   0.90719  10.30640   3.45520 -48.61240       (-32.587,-42.244) (-2.548,-9.399) (-0.907,-21.996)      7.74862
90    -50.00759 -54.07692   0.86145  10.28642   3.44678 -48.58400       (-32.643,-42.253) (-2.585,-9.425) (-0.861,-21.979)      7.83383
91    -49.95342 -54.04697   0.81570  10.26643   3.43836 -48.55560       (-32.698,-42.261) (-2.623,-9.451) (-0.816,-21.962)      7.91908
92    -49.89926 -54.01702   0.76996  10.24644   3.42995 -48.52720       (-32.754,-42.269) (-2.660,-9.476) (-0.770,-21.944)      8.00438
93    -49.84510 -53.98706   0.72421  10.22646   3.42153 -48.49879       (-32.810,-42.278) (-2.697,-9.502) (-0.724,-21.927)      8.08972
94    -49.79094 -53.95711   0.67847  10.20647   3.41311 -48.47039       (-32.866,-42.286) (-2.735,-9.528) (-0.678,-21.910)      8.1751
95    -49.73678 -53.92716   0.63272  10.18649   3.40470 -48.44199       (-32.921,-42.295) (-2.772,-9.554) (-0.633,-21.892)      8.26053
96    -49.68261 -53.89721   0.58698  10.16650   3.39628 -48.41358       (-32.977,-42.303) (-2.809,-9.580) (-0.587,-21.875)      8.34599
97    -49.62845 -53.86725   0.54123  10.14651   3.38786 -48.38518       (-33.033,-42.311) (-2.847,-9.605) (-0.541,-21.858)      8.4315
98    -49.57429 -53.83730   0.49549  10.12653   3.37944 -48.35678       (-33.089,-42.320) (-2.884,-9.631) (-0.495,-21.840)      8.51704
99    -49.52013 -53.80735   0.44974  10.10654   3.37103 -48.32837       (-33.145,-42.328) (-2.921,-9.657) (-0.450,-21.823)      8.60262
100    -49.46596 -53.77739   0.40400  10.08656   3.36261 -48.29997       (-33.200,-42.337) (-2.959,-9.683) (-0.404,-21.806)      8.68823
101    -49.41180 -53.74744   0.35825  10.06657   3.35419 -48.27157       (-33.256,-42.345) (-2.996,-9.708) (-0.358,-21.788)      8.77388
102    -49.35764 -53.71749   0.31251  10.04658   3.34578 -48.24317       (-33.312,-42.354) (-3.033,-9.734) (-0.313,-21.771)      8.85956
103    -49.30348 -53.68753   0.26676  10.02660   3.33736 -48.21476       (-33.368,-42.362) (-3.071,-9.760) (-0.267,-21.754)      8.94527
104    -49.24932 -53.65758   0.22102  10.00661   3.32894 -48.18636       (-33.423,-42.370) (-3.108,-9.786) (-0.221,-21.736)      9.03102
105    -49.19515 -53.62763   0.17527   9.98663   3.32053 -48.15796       (-33.479,-42.379) (-3.145,-9.811) (-0.175,-21.719)      9.11679
106    -49.14099 -53.59768   0.12953   9.96664   3.31211 -48.12955       (-33.535,-42.387) (-3.183,-9.837) (-0.130,-21.702)      9.2026
107    -49.08683 -53.56772   0.08378   9.94665   3.30369 -48.10115       (-33.591,-42.396) (-3.220,-9.863) (-0.084,-21.684)      9.28843
108    -49.03267 -53.53777   0.03804   9.92667   3.29527 -48.07275       (-33.646,-42.404) (-3.257,-9.889) (-0.038,-21.667)      9.37429
109    -48.97851 -53.50782  -0.00771   9.90668   3.28686 -48.04434       (-33.694,-3.287) (-42.405,-9.907) (-0.008,-21.657)      10.57    *****
110    -48.92434 -53.47786  -0.05345   9.88670   3.27844 -48.01594       (-33.704,-3.278) (-42.367,-9.887) (-0.053,-21.686)      10.5546
111    -48.87018 -53.44791  -0.09920   9.86671   3.27002 -47.98754       (-33.714,-3.270) (-42.330,-9.867) (-0.099,-21.714)      10.5397
112    -48.81602 -53.41796  -0.14494   9.84672   3.26161 -47.95913       (-33.725,-3.262) (-42.293,-9.847) (-0.145,-21.742)      10.5253
113    -48.76186 -53.38800  -0.19069   9.82674   3.25319 -47.93073       (-33.735,-3.253) (-42.255,-9.827) (-0.191,-21.771)      10.5113
114    -48.70769 -53.35805  -0.23643   9.80675   3.24477 -47.90233       (-33.745,-3.245) (-42.218,-9.807) (-0.236,-21.799)      10.4977
115    -48.65353 -53.32810  -0.28218   9.78677   3.23635 -47.87393       (-33.755,-3.236) (-42.181,-9.787) (-0.282,-21.828)      10.4846
116    -48.59937 -53.29815  -0.32792   9.76678   3.22794 -47.84552       (-33.765,-3.228) (-42.143,-9.767) (-0.328,-21.856)      10.4719
117    -48.54521 -53.26819  -0.37367   9.74679   3.21952 -47.81712       (-33.775,-3.220) (-42.106,-9.747) (-0.374,-21.884)      10.4597
118    -48.49105 -53.23824  -0.41941   9.72681   3.21110 -47.78872       (-33.785,-3.211) (-42.069,-9.727) (-0.419,-21.913)      10.4479
119    -48.43688 -53.20829  -0.46516   9.70682   3.20269 -47.76031       (-33.795,-3.203) (-42.032,-9.707) (-0.465,-21.941)      10.4366
120    -48.38272 -53.17833  -0.51091   9.68684   3.19427 -47.73191       (-33.805,-3.194) (-41.994,-9.687) (-0.511,-21.970)      10.4258
121    -48.32856 -53.14838  -0.55665   9.66685   3.18585 -47.70351       (-33.815,-3.186) (-41.957,-9.667) (-0.557,-21.998)      10.4154
122    -48.27440 -53.11843  -0.60240   9.64686   3.17744 -47.67510       (-33.825,-3.177) (-41.920,-9.647) (-0.602,-22.027)      10.4054
123    -48.22024 -53.08848  -0.64814   9.62688   3.16902 -47.64670       (-33.835,-3.169) (-41.882,-9.627) (-0.648,-22.055)      10.3959
124    -48.16607 -53.05852  -0.69389   9.60689   3.16060 -47.61830       (-33.845,-3.161) (-41.845,-9.607) (-0.694,-22.083)      10.3869
125    -48.11191 -53.02857  -0.73963   9.58691   3.15218 -47.58990       (-33.855,-3.152) (-41.808,-9.587) (-0.740,-22.112)      10.3783
126    -48.05775 -52.99862  -0.78538   9.56692   3.14377 -47.56149       (-33.865,-3.144) (-41.770,-9.567) (-0.785,-22.140)      10.3702
127    -48.00359 -52.96866  -0.83112   9.54693   3.13535 -47.53309       (-33.875,-3.135) (-41.733,-9.547) (-0.831,-22.169)      10.3626
128    -47.94942 -52.93871  -0.87687   9.52695   3.12693 -47.50469       (-33.885,-3.127) (-41.696,-9.527) (-0.877,-22.197)      10.3554
129    -47.89526 -52.90876  -0.92261   9.50696   3.11852 -47.47628       (-33.895,-3.119) (-41.658,-9.507) (-0.923,-22.225)      10.3487
130    -47.84110 -52.87880  -0.96836   9.48698   3.11010 -47.44788       (-33.905,-3.110) (-41.621,-9.487) (-0.968,-22.254)      10.3424
131    -47.78694 -52.84885  -1.01410   9.46699   3.10168 -47.41948       (-33.915,-3.102) (-41.584,-9.467) (-1.014,-22.282)      10.3366
132    -47.73278 -52.81890  -1.05985   9.44700   3.09326 -47.39107       (-33.925,-3.093) (-41.546,-9.447) (-1.060,-22.311)      10.3313
133    -47.67861 -52.78895  -1.10559   9.42702   3.08485 -47.36267       (-33.935,-3.085) (-41.509,-9.427) (-1.106,-22.339)      10.3265
134    -47.62445 -52.75899  -1.15134   9.40703   3.07643 -47.33427       (-33.945,-3.076) (-41.472,-9.407) (-1.151,-22.367)      10.3221
135    -47.57029 -52.72904  -1.19708   9.38705   3.06801 -47.30587       (-33.955,-3.068) (-41.434,-9.387) (-1.197,-22.396)      10.3182
136    -47.51613 -52.69909  -1.24283   9.36706   3.05960 -47.27746       (-33.965,-3.060) (-41.397,-9.367) (-1.243,-22.424)      10.3147
137    -47.46197 -52.66913  -1.28857   9.34707   3.05118 -47.24906       (-33.975,-3.051) (-41.360,-9.347) (-1.289,-22.453)      10.3118
138    -47.40780 -52.63918  -1.33432   9.32709   3.04276 -47.22066       (-33.985,-3.043) (-41.322,-9.327) (-1.334,-22.481)      10.3093
139    -47.35364 -52.60923  -1.38006   9.30710   3.03435 -47.19225       (-33.995,-3.034) (-41.285,-9.307) (-1.380,-22.509)      10.3072
140    -47.29948 -52.57928  -1.42581   9.28712   3.02593 -47.16385       (-34.005,-3.026) (-41.248,-9.287) (-1.426,-22.538)      10.3057
141    -47.24532 -52.54932  -1.47155   9.26713   3.01751 -47.13545       (-34.015,-3.018) (-41.210,-9.267) (-1.472,-22.566)      10.3046
142    -47.19115 -52.51937  -1.51730   9.24714   3.00909 -47.10704       (-34.025,-3.009) (-41.173,-9.247) (-1.517,-22.595)      10.304
143    -47.13699 -52.48942  -1.56304   9.22716   3.00068 -47.07864       (-34.035,-3.001) (-41.136,-9.227) (-1.563,-22.623)      10.3039
144    -47.08283 -52.45946  -1.60879   9.20717   2.99226 -47.05024       (-34.045,-2.992) (-41.098,-9.207) (-1.609,-22.651)      10.3042
145    -47.02867 -52.42951  -1.65453   9.18719   2.98384 -47.02183       (-34.055,-2.984) (-41.061,-9.187) (-1.655,-22.680)      10.305
146    -46.97451 -52.39956  -1.70028   9.16720   2.97543 -46.99343       (-34.065,-2.975) (-41.024,-9.167) (-1.700,-22.708)      10.3063
147    -46.92034 -52.36960  -1.74602   9.14722   2.96701 -46.96503       (-34.075,-2.967) (-40.986,-9.147) (-1.746,-22.737)      10.308
148    -46.86618 -52.33965  -1.79177   9.12723   2.95859 -46.93663       (-34.085,-2.959) (-40.949,-9.127) (-1.792,-22.765)      10.3102
149    -46.81202 -52.30970  -1.83751   9.10724   2.95018 -46.90822       (-34.095,-2.950) (-40.912,-9.107) (-1.838,-22.793)      10.3129
150    -46.75786 -52.27975  -1.88326   9.08726   2.94176 -46.87982       (-34.105,-2.942) (-40.874,-9.087) (-1.883,-22.822)      10.3161
151    -46.70370 -52.24979  -1.92900   9.06727   2.93334 -46.85142       (-34.115,-2.933) (-40.837,-9.067) (-1.929,-22.850)      10.3197
152    -46.64953 -52.21984  -1.97475   9.04729   2.92492 -46.82301       (-34.125,-2.925) (-40.800,-9.047) (-1.975,-22.879)      10.3238
153    -46.59537 -52.18989  -2.02049   9.02730   2.91651 -46.79461       (-34.135,-2.917) (-40.762,-9.027) (-2.020,-22.907)      10.3284
154    -46.54121 -52.15993  -2.06624   9.00731   2.90809 -46.76621       (-34.145,-2.908) (-40.725,-9.007) (-2.066,-22.935)      10.3334
155    -46.48705 -52.12998  -2.11198   8.98733   2.89967 -46.73780       (-34.155,-2.900) (-40.688,-8.987) (-2.112,-22.964)      10.3389
156    -46.43288 -52.10003  -2.15773   8.96734   2.89126 -46.70940       (-34.165,-2.891) (-40.650,-8.967) (-2.158,-22.992)      10.3449
157    -46.37872 -52.07007  -2.20347   8.94736   2.88284 -46.68100       (-34.175,-2.883) (-40.613,-8.947) (-2.203,-23.021)      10.3513
158    -46.32456 -52.04012  -2.24922   8.92737   2.87442 -46.65260       (-34.185,-2.874) (-40.576,-8.927) (-2.249,-23.049)      10.3582
159    -46.27040 -52.01017  -2.29496   8.90738   2.86600 -46.62419       (-34.195,-2.866) (-40.538,-8.907) (-2.295,-23.077)      10.3656
160    -46.21624 -51.98022  -2.34071   8.88740   2.85759 -46.59579       (-34.205,-2.858) (-40.501,-8.887) (-2.341,-23.106)      10.3735
161    -46.16207 -51.95026  -2.38645   8.86741   2.84917 -46.56739       (-34.215,-2.849) (-40.464,-8.867) (-2.386,-23.134)      10.3817
162    -46.10791 -51.92031  -2.43220   8.84743   2.84075 -46.53898       (-34.225,-2.841) (-40.426,-8.847) (-2.432,-23.163)      10.3905
163    -46.05375 -51.89036  -2.47794   8.82744   2.83234 -46.51058       (-34.235,-2.832) (-40.389,-8.827) (-2.478,-23.191)      10.3997
164    -45.99959 -51.86040  -2.52369   8.80745   2.82392 -46.48218       (-34.245,-2.824) (-40.352,-8.807) (-2.524,-23.219)      10.4094
165    -45.94543 -51.83045  -2.56943   8.78747   2.81550 -46.45377       (-34.256,-2.816) (-40.314,-8.787) (-2.569,-23.248)      10.4195
166    -45.89126 -51.80050  -2.61518   8.76748   2.80709 -46.42537       (-34.266,-2.807) (-40.277,-8.767) (-2.615,-23.276)      10.4301
167    -45.83710 -51.77055  -2.66092   8.74750   2.79867 -46.39697       (-34.276,-2.799) (-40.240,-8.747) (-2.661,-23.305)      10.4412
168    -45.78294 -51.74059  -2.70667   8.72751   2.79025 -46.36857       (-34.286,-2.790) (-40.202,-8.728) (-2.707,-23.333)      10.4527
169    -45.72878 -51.71064  -2.75242   8.70752   2.78183 -46.34016       (-34.296,-2.782) (-40.165,-8.708) (-2.752,-23.361)      10.4646
170    -45.67461 -51.68069  -2.79816   8.68754   2.77342 -46.31176       (-34.306,-2.773) (-40.128,-8.688) (-2.798,-23.390)      10.477
171    -45.62045 -51.65073  -2.84391   8.66755   2.76500 -46.28336       (-34.316,-2.765) (-40.090,-8.668) (-2.844,-23.418)      10.4899
172    -45.56629 -51.62078  -2.88965   8.64757   2.75658 -46.25495       (-34.326,-2.757) (-40.053,-8.648) (-2.890,-23.447)      10.5032
173    -45.51213 -51.59083  -2.93540   8.62758   2.74817 -46.22655       (-34.336,-2.748) (-40.016,-8.628) (-2.935,-23.475)      10.5169
174    -45.45797 -51.56087  -2.98114   8.60759   2.73975 -46.19815       (-34.346,-2.740) (-39.978,-8.608) (-2.981,-23.503)      10.5311
175    -45.40380 -51.53092  -3.02689   8.58761   2.73133 -46.16974       (-34.356,-2.731) (-39.941,-8.588) (-3.027,-23.532)      10.5457
176    -45.34964 -51.50097  -3.07263   8.56762   2.72291 -46.14134       (-34.366,-2.723) (-39.904,-8.568) (-3.073,-23.560)      10.5608
177    -45.29548 -51.47102  -3.11838   8.54764   2.71450 -46.11294       (-34.376,-2.714) (-39.866,-8.548) (-3.118,-23.589)      10.5763
178    -45.24132 -51.44106  -3.16412   8.52765   2.70608 -46.08454       (-34.386,-2.706) (-39.829,-8.528) (-3.164,-23.617)      10.5923
179    -45.18716 -51.41111  -3.20987   8.50766   2.69766 -46.05613       (-34.396,-2.698) (-39.792,-8.508) (-3.210,-23.645)      10.6087
180    -45.13299 -51.38116  -3.25561   8.48768   2.68925 -46.02773       (-34.406,-2.689) (-39.754,-8.488) (-3.256,-23.674)      10.6255
181    -45.07883 -51.35120  -3.30136   8.46769   2.68083 -45.99933       (-34.416,-2.681) (-39.717,-8.468) (-3.301,-23.702)      10.6427
182    -45.02467 -51.32125  -3.34710   8.44771   2.67241 -45.97092       (-34.426,-2.672) (-39.680,-8.448) (-3.347,-23.731)      10.6604
183    -44.97051 -51.29130  -3.39285   8.42772   2.66400 -45.94252       (-34.436,-2.664) (-39.643,-8.428) (-3.393,-23.759)      10.6785
184    -44.91634 -51.26134  -3.43859   8.40773   2.65558 -45.91412       (-34.446,-2.656) (-39.605,-8.408) (-3.439,-23.787)      10.697
185    -44.86218 -51.23139  -3.48434   8.38775   2.64716 -45.88571       (-34.456,-2.647) (-39.568,-8.388) (-3.484,-23.816)      10.7159
