10PERCENT_2018-03-07.11_26_25.23_.txt     Output is probe cell, reduced cell, NCDist distance between
73      8.00131  -2.38797 -49.68899 -10.04861 -44.49583 -36.78434       (-23.170,-12.437) (-5.613,-47.301) (-30.881,-2.388)      4.77692
74      7.99046  -2.39268 -49.64682 -10.06850 -44.50256 -36.76878       (-23.181,-12.461) (-5.598,-47.254) (-30.914,-2.393)      4.84236
75      7.97961  -2.39739 -49.60465 -10.08838 -44.50928 -36.75322       (-23.191,-12.486) (-5.582,-47.207) (-30.947,-2.397)      4.90779
76      7.96876  -2.40210 -49.56248 -10.10827 -44.51601 -36.73766       (-23.202,-12.510) (-5.567,-47.160) (-30.981,-2.402)      4.97323
77      7.95791  -2.40681 -49.52031 -10.12815 -44.52273 -36.72211       (-23.213,-12.535) (-5.551,-47.114) (-31.014,-2.407)      5.03867
78      7.94706  -2.41152 -49.47815 -10.14804 -44.52946 -36.70655       (-23.224,-12.560) (-5.536,-47.067) (-31.047,-2.412)      5.1041
79      7.93622  -2.41623 -49.43598 -10.16792 -44.53618 -36.69099       (-23.235,-12.584) (-5.520,-47.020) (-31.080,-2.416)      5.16954
80      7.92537  -2.42094 -49.39381 -10.18781 -44.54291 -36.67543       (-23.246,-12.609) (-5.504,-46.973) (-31.113,-2.421)      5.23498
81      7.91452  -2.42565 -49.35164 -10.20769 -44.54963 -36.65987       (-23.256,-12.633) (-5.489,-46.926) (-31.146,-2.426)      5.30042
82      7.90367  -2.43036 -49.30947 -10.22758 -44.55636 -36.64432       (-23.267,-12.658) (-5.473,-46.879) (-31.179,-2.430)      5.36585
83      7.89282  -2.43507 -49.26730 -10.24747 -44.56308 -36.62876       (-23.278,-12.683) (-5.458,-46.832) (-31.213,-2.435)      5.43129
84      7.88197  -2.43978 -49.22514 -10.26735 -44.56981 -36.61320       (-23.289,-12.707) (-5.442,-46.785) (-31.246,-2.440)      5.49673
85      7.87113  -2.44449 -49.18297 -10.28724 -44.57653 -36.59764       (-23.300,-12.732) (-5.427,-46.738) (-31.279,-2.444)      5.56217
86      7.86028  -2.44920 -49.14080 -10.30712 -44.58326 -36.58208       (-23.311,-12.756) (-5.411,-46.692) (-31.312,-2.449)      5.6276
87      7.84943  -2.45391 -49.09863 -10.32701 -44.58998 -36.56653       (-23.322,-12.781) (-5.396,-46.645) (-31.345,-2.454)      5.69304
88      7.83858  -2.45862 -49.05646 -10.34689 -44.59671 -36.55097       (-23.332,-12.806) (-5.380,-46.598) (-31.378,-2.459)      5.75848
89      7.82773  -2.46333 -49.01430 -10.36678 -44.60343 -36.53541       (-23.343,-12.830) (-5.364,-46.551) (-31.411,-2.463)      5.82391
90      7.81689  -2.46804 -48.97213 -10.38666 -44.61016 -36.51985       (-23.354,-12.855) (-5.349,-46.504) (-31.444,-2.468)      5.88935
91      7.80604  -2.47275 -48.92996 -10.40655 -44.61688 -36.50430       (-23.365,-12.879) (-5.333,-46.457) (-31.478,-2.473)      5.95479
92      7.79519  -2.47746 -48.88779 -10.42644 -44.62360 -36.48874       (-23.376,-12.904) (-5.318,-46.410) (-31.511,-2.477)      6.02023
93      7.78434  -2.48217 -48.84562 -10.44632 -44.63033 -36.47318       (-23.387,-12.928) (-5.302,-46.363) (-31.544,-2.482)      6.08566
94      7.77349  -2.48688 -48.80345 -10.46621 -44.63705 -36.45762       (-23.398,-12.953) (-5.287,-46.317) (-31.577,-2.487)      6.1511
95      7.76264  -2.49159 -48.76129 -10.48609 -44.64378 -36.44206       (-23.408,-12.978) (-5.271,-46.270) (-31.610,-2.492)      6.21654
96      7.75180  -2.49629 -48.71912 -10.50598 -44.65050 -36.42651       (-23.419,-13.002) (-5.256,-46.223) (-31.643,-2.496)      6.28197
97      7.74095  -2.50100 -48.67695 -10.52586 -44.65723 -36.41095       (-23.430,-13.027) (-5.240,-46.176) (-31.676,-2.501)      6.34741
98      7.73010  -2.50571 -48.63478 -10.54575 -44.66395 -36.39539       (-23.441,-13.051) (-5.224,-46.129) (-31.709,-2.506)      6.41285
99      7.71925  -2.51042 -48.59261 -10.56563 -44.67068 -36.37983       (-23.452,-13.076) (-5.209,-46.082) (-31.743,-2.510)      6.47829
100      7.70840  -2.51513 -48.55044 -10.58552 -44.67740 -36.36427       (-23.463,-13.101) (-5.193,-46.035) (-31.776,-2.515)      6.54372
101      7.69755  -2.51984 -48.50828 -10.60541 -44.68413 -36.34872       (-23.473,-13.125) (-5.178,-45.988) (-31.809,-2.520)      6.60916
102      7.68671  -2.52455 -48.46611 -10.62529 -44.69085 -36.33316       (-23.484,-13.150) (-5.162,-45.942) (-31.842,-2.525)      6.6746
103      7.67586  -2.52926 -48.42394 -10.64518 -44.69758 -36.31760       (-23.495,-13.174) (-5.147,-45.895) (-31.875,-2.529)      6.74004
104      7.66501  -2.53397 -48.38177 -10.66506 -44.70430 -36.30204       (-23.506,-13.199) (-5.131,-45.848) (-31.908,-2.534)      6.80547
105      7.65416  -2.53868 -48.33960 -10.68495 -44.71103 -36.28649       (-23.517,-13.224) (-5.115,-45.801) (-31.941,-2.539)      6.87091
106      7.64331  -2.54339 -48.29743 -10.70483 -44.71775 -36.27093       (-23.528,-13.248) (-5.100,-45.754) (-31.975,-2.543)      6.93635
107      7.63246  -2.54810 -48.25527 -10.72472 -44.72448 -36.25537       (-23.539,-13.273) (-5.084,-45.707) (-32.008,-2.548)      7.00178
108      7.62162  -2.55281 -48.21310 -10.74460 -44.73120 -36.23981       (-23.549,-13.297) (-5.069,-45.660) (-32.041,-2.553)      7.06722
109      7.61077  -2.55752 -48.17093 -10.76449 -44.73793 -36.22425       (-23.560,-13.322) (-5.053,-45.613) (-32.074,-2.558)      7.13266
110      7.59992  -2.56223 -48.12876 -10.78438 -44.74465 -36.20870       (-23.571,-13.347) (-5.038,-45.567) (-32.107,-2.562)      7.1981
111      7.58907  -2.56694 -48.08659 -10.80426 -44.75138 -36.19314       (-23.582,-13.371) (-5.022,-45.520) (-32.140,-2.567)      7.26353
112      7.57822  -2.57165 -48.04442 -10.82415 -44.75810 -36.17758       (-23.593,-13.396) (-5.007,-45.473) (-32.173,-2.572)      7.32897
113      7.56738  -2.57636 -48.00226 -10.84403 -44.76483 -36.16202       (-23.604,-13.420) (-4.991,-45.426) (-32.206,-2.576)      7.39441
114      7.55653  -2.58107 -47.96009 -10.86392 -44.77155 -36.14647       (-23.614,-13.445) (-4.975,-45.379) (-32.240,-2.581)      7.45984
115      7.54568  -2.58578 -47.91792 -10.88380 -44.77828 -36.13091       (-23.625,-13.470) (-4.960,-45.332) (-32.273,-2.586)      7.52528
116      7.53483  -2.59049 -47.87575 -10.90369 -44.78500 -36.11535       (-23.636,-13.494) (-4.944,-45.285) (-32.306,-2.590)      7.59072
117      7.52398  -2.59520 -47.83358 -10.92357 -44.79173 -36.09979       (-23.647,-13.519) (-4.929,-45.238) (-32.339,-2.595)      7.65616
118      7.51313  -2.59991 -47.79141 -10.94346 -44.79845 -36.08423       (-23.658,-13.543) (-4.913,-45.192) (-32.372,-2.600)      7.72159
119      7.50229  -2.60462 -47.74925 -10.96335 -44.80518 -36.06868       (-23.669,-13.568) (-4.898,-45.145) (-32.405,-2.605)      7.78703
120      7.49144  -2.60933 -47.70708 -10.98323 -44.81190 -36.05312       (-23.680,-13.593) (-4.882,-45.098) (-32.438,-2.609)      7.85247
121      7.48059  -2.61403 -47.66491 -11.00312 -44.81863 -36.03756       (-23.690,-13.617) (-4.867,-45.051) (-32.471,-2.614)      7.91791
122      7.46974  -2.61874 -47.62274 -11.02300 -44.82535 -36.02200       (-23.701,-13.642) (-4.851,-45.004) (-32.505,-2.619)      7.98334
123      7.45889  -2.62345 -47.58057 -11.04289 -44.83208 -36.00644       (-23.712,-13.666) (-4.835,-44.957) (-32.538,-2.623)      8.04878
124      7.44804  -2.62816 -47.53840 -11.06277 -44.83880 -35.99089       (-23.723,-13.691) (-4.820,-44.910) (-32.571,-2.628)      8.11422
125      7.43720  -2.63287 -47.49624 -11.08266 -44.84553 -35.97533       (-23.734,-13.716) (-4.804,-44.863) (-32.604,-2.633)      8.17965
126      7.42635  -2.63758 -47.45407 -11.10254 -44.85225 -35.95977       (-23.745,-13.740) (-4.789,-44.816) (-32.637,-2.638)      8.24509
127      7.41550  -2.64229 -47.41190 -11.12243 -44.85898 -35.94421       (-23.756,-13.765) (-4.773,-44.770) (-32.670,-2.642)      8.31053
128      7.40465  -2.64700 -47.36973 -11.14232 -44.86570 -35.92866       (-23.766,-13.789) (-4.758,-44.723) (-32.703,-2.647)      8.37597
129      7.39380  -2.65171 -47.32756 -11.16220 -44.87243 -35.91310       (-23.777,-13.814) (-4.742,-44.676) (-32.737,-2.652)      8.4414
130      7.38296  -2.65642 -47.28539 -11.18209 -44.87915 -35.89754       (-23.788,-13.839) (-4.727,-44.629) (-32.770,-2.656)      8.50684
131      7.37211  -2.66113 -47.24323 -11.20197 -44.88588 -35.88198       (-23.799,-13.863) (-4.711,-44.582) (-32.803,-2.661)      8.57228
132      7.36126  -2.66584 -47.20106 -11.22186 -44.89260 -35.86642       (-23.810,-13.888) (-4.695,-44.535) (-32.836,-2.666)      8.63772
133      7.35041  -2.67055 -47.15889 -11.24174 -44.89933 -35.85087       (-23.821,-13.912) (-4.680,-44.488) (-32.869,-2.671)      8.70315
134      7.33956  -2.67526 -47.11672 -11.26163 -44.90605 -35.83531       (-23.831,-13.937) (-4.664,-44.441) (-32.902,-2.675)      8.76859
135      7.32871  -2.67997 -47.07455 -11.28151 -44.91278 -35.81975       (-23.842,-13.961) (-4.649,-44.395) (-32.935,-2.680)      8.83403
136      7.31787  -2.68468 -47.03238 -11.30140 -44.91950 -35.80419       (-23.853,-13.986) (-4.633,-44.348) (-32.968,-2.685)      8.89946
137      7.30702  -2.68939 -46.99022 -11.32129 -44.92623 -35.78863       (-23.864,-14.011) (-4.618,-44.301) (-33.002,-2.689)      8.9649
138      7.29617  -2.69410 -46.94805 -11.34117 -44.93295 -35.77308       (-23.875,-14.035) (-4.602,-44.254) (-33.035,-2.694)      9.03034
139      7.28532  -2.69881 -46.90588 -11.36106 -44.93968 -35.75752       (-23.886,-14.060) (-4.587,-44.207) (-33.068,-2.699)      9.09578
140      7.27447  -2.70352 -46.86371 -11.38094 -44.94640 -35.74196       (-23.897,-14.084) (-4.571,-44.160) (-33.101,-2.704)      9.16121
141      7.26362  -2.70823 -46.82154 -11.40083 -44.95313 -35.72640       (-23.907,-14.109) (-4.555,-44.113) (-33.134,-2.708)      9.22665
142      7.25278  -2.71294 -46.77938 -11.42071 -44.95985 -35.71085       (-23.918,-14.134) (-4.540,-44.066) (-33.167,-2.713)      9.29209
143      7.24193  -2.71765 -46.73721 -11.44060 -44.96658 -35.69529       (-23.929,-14.158) (-4.524,-44.020) (-33.200,-2.718)      9.35752
144      7.23108  -2.72236 -46.69504 -11.46048 -44.97330 -35.67973       (-23.940,-14.183) (-4.509,-43.973) (-33.233,-2.722)      9.42296
145      7.22023  -2.72706 -46.65287 -11.48037 -44.98003 -35.66417       (-23.951,-14.207) (-4.493,-43.926) (-33.267,-2.727)      9.4884
146      7.20938  -2.73177 -46.61070 -11.50026 -44.98675 -35.64861       (-23.962,-14.232) (-4.478,-43.879) (-33.300,-2.732)      9.55384
147      7.19853  -2.73648 -46.56853 -11.52014 -44.99348 -35.63306       (-23.972,-14.257) (-4.462,-43.832) (-33.333,-2.736)      9.61927
148      7.18769  -2.74119 -46.52637 -11.54003 -45.00020 -35.61750       (-23.983,-14.281) (-4.446,-43.785) (-33.366,-2.741)      9.68471
149      7.17684  -2.74590 -46.48420 -11.55991 -45.00692 -35.60194       (-23.994,-14.306) (-4.431,-43.738) (-33.399,-2.746)      9.75015
150      7.16599  -2.75061 -46.44203 -11.57980 -45.01365 -35.58638       (-24.005,-14.330) (-4.415,-43.691) (-33.432,-2.751)      9.81559
151      7.15514  -2.75532 -46.39986 -11.59968 -45.02037 -35.57083       (-24.016,-14.355) (-4.400,-43.645) (-33.465,-2.755)      9.88102
152      7.14429  -2.76003 -46.35769 -11.61957 -45.02710 -35.55527       (-24.027,-14.380) (-4.384,-43.598) (-33.499,-2.760)      9.94646
153      7.13345  -2.76474 -46.31552 -11.63945 -45.03382 -35.53971       (-24.038,-14.404) (-4.369,-43.551) (-33.532,-2.765)      10.0119
154      7.12260  -2.76945 -46.27336 -11.65934 -45.04055 -35.52415       (-24.048,-14.429) (-4.353,-43.504) (-33.565,-2.769)      10.0773
155      7.11175  -2.77416 -46.23119 -11.67923 -45.04727 -35.50859       (-24.059,-14.453) (-4.338,-43.457) (-33.598,-2.774)      10.1428
156      7.10090  -2.77887 -46.18902 -11.69911 -45.05400 -35.49304       (-24.070,-14.478) (-4.322,-43.410) (-33.631,-2.779)      10.2082
157      7.09005  -2.78358 -46.14685 -11.71900 -45.06072 -35.47748       (-24.081,-14.503) (-4.306,-43.363) (-33.664,-2.784)      10.2736
158      7.07920  -2.78829 -46.10468 -11.73888 -45.06745 -35.46192       (-24.092,-14.527) (-4.291,-43.316) (-33.697,-2.788)      10.3391
159      7.06836  -2.79300 -46.06251 -11.75877 -45.07417 -35.44636       (-24.103,-14.552) (-4.275,-43.270) (-33.730,-2.793)      10.4045
160      7.05751  -2.79771 -46.02035 -11.77865 -45.08090 -35.43080       (-24.113,-14.576) (-4.260,-43.223) (-33.764,-2.798)      10.47
161      7.04666  -2.80242 -45.97818 -11.79854 -45.08762 -35.41525       (-24.124,-14.601) (-4.244,-43.176) (-33.797,-2.802)      10.5354
162      7.03581  -2.80713 -45.93601 -11.81842 -45.09435 -35.39969       (-24.135,-14.626) (-4.229,-43.129) (-33.830,-2.807)      10.6008
163      7.02496  -2.81184 -45.89384 -11.83831 -45.10107 -35.38413       (-24.146,-14.650) (-4.213,-43.082) (-33.863,-2.812)      10.6663
164      7.01411  -2.81655 -45.85167 -11.85820 -45.10780 -35.36857       (-24.157,-14.675) (-4.198,-43.035) (-33.896,-2.817)      10.7317
165      7.00327  -2.82126 -45.80950 -11.87808 -45.11452 -35.35302       (-24.168,-14.699) (-4.182,-42.988) (-33.929,-2.821)      10.7971
166      6.99242  -2.82597 -45.76734 -11.89797 -45.12125 -35.33746       (-24.179,-14.724) (-4.166,-42.941) (-33.962,-2.826)      10.8626
167      6.98157  -2.83068 -45.72517 -11.91785 -45.12797 -35.32190       (-24.189,-14.749) (-4.151,-42.894) (-33.996,-2.831)      10.928
168      6.97072  -2.83539 -45.68300 -11.93774 -45.13470 -35.30634       (-24.200,-14.773) (-4.135,-42.848) (-34.029,-2.835)      10.9935
169      6.95987  -2.84009 -45.64083 -11.95762 -45.14142 -35.29078       (-24.211,-14.798) (-4.120,-42.801) (-34.062,-2.840)      11.0589
170      6.94903  -2.84480 -45.59866 -11.97751 -45.14815 -35.27523       (-24.222,-14.822) (-4.104,-42.754) (-34.095,-2.845)      11.1243
171      6.93818  -2.84951 -45.55649 -11.99739 -45.15487 -35.25967       (-24.233,-14.847) (-4.089,-42.707) (-34.128,-2.850)      11.1898
172      6.92733  -2.85422 -45.51433 -12.01728 -45.16160 -35.24411       (-24.244,-14.872) (-4.073,-42.660) (-34.161,-2.854)      11.2552
173      6.91648  -2.85893 -45.47216 -12.03717 -45.16832 -35.22855       (-24.255,-14.896) (-4.058,-42.613) (-34.194,-2.859)      11.3206
174      6.90563  -2.86364 -45.42999 -12.05705 -45.17505 -35.21299       (-24.265,-14.921) (-4.042,-42.566) (-34.227,-2.864)      11.3861
175      6.89478  -2.86835 -45.38782 -12.07694 -45.18177 -35.19744       (-24.276,-14.945) (-4.026,-42.519) (-34.261,-2.868)      11.4515
176      6.88394  -2.87306 -45.34565 -12.09682 -45.18850 -35.18188       (-24.287,-14.970) (-4.011,-42.473) (-34.294,-2.873)      11.517
177      6.87309  -2.87777 -45.30348 -12.11671 -45.19522 -35.16632       (-24.298,-14.994) (-3.995,-42.426) (-34.327,-2.878)      11.5824
178      6.86224  -2.88248 -45.26132 -12.13659 -45.20195 -35.15076       (-24.309,-15.019) (-3.980,-42.379) (-34.360,-2.882)      11.6478
179      6.85139  -2.88719 -45.21915 -12.15648 -45.20867 -35.13521       (-24.320,-15.044) (-3.964,-42.332) (-34.393,-2.887)      11.7133
180      6.84054  -2.89190 -45.17698 -12.17636 -45.21540 -35.11965       (-24.330,-15.068) (-3.949,-42.285) (-34.426,-2.892)      11.7787
181      6.82969  -2.89661 -45.13481 -12.19625 -45.22212 -35.10409       (-24.341,-15.093) (-3.933,-42.238) (-34.459,-2.897)      11.8441
182      6.81885  -2.90132 -45.09264 -12.21614 -45.22885 -35.08853       (-24.352,-15.117) (-3.918,-42.191) (-34.492,-2.901)      11.9096
