2BOUNDS_2018-03-07.14_48_32.722_.txt     Output is probe cell, reduced cell, NCDist distance between
13     -7.34503   0.03781  -7.04250   4.19970 -24.89911   2.53268       (-8.721,-0.038) (-2.457,-1.357) (-2.280,-1.410)      0.170118
14     -7.34643   0.03530  -7.03755   4.19537 -24.87528   2.52878       (-8.721,-0.035) (-2.458,-1.353) (-2.289,-1.418)      0.174606
15     -7.34782   0.03278  -7.03259   4.19104 -24.85146   2.52489       (-8.721,-0.033) (-2.459,-1.349) (-2.298,-1.427)      0.179937
16     -7.34922   0.03027  -7.02764   4.18670 -24.82763   2.52100       (-8.721,-0.030) (-2.460,-1.346) (-2.307,-1.435)      0.18604
17     -7.35061   0.02775  -7.02269   4.18237 -24.80380   2.51711       (-8.721,-0.028) (-2.462,-1.342) (-2.316,-1.443)      0.19284
18     -7.35200   0.02524  -7.01774   4.17804 -24.77997   2.51322       (-8.721,-0.025) (-2.463,-1.338) (-2.326,-1.451)      0.200267
19     -7.35340   0.02272  -7.01279   4.17371 -24.75615   2.50932       (-8.721,-0.023) (-2.464,-1.335) (-2.335,-1.459)      0.208254
20     -7.35479   0.02021  -7.00784   4.16938 -24.73232   2.50543       (-8.721,-0.020) (-2.465,-1.331) (-2.344,-1.467)      0.216738
21     -7.35619   0.01769  -7.00289   4.16505 -24.70849   2.50154       (-8.721,-0.018) (-2.466,-1.327) (-2.353,-1.475)      0.225664
22     -7.35758   0.01518  -6.99793   4.16072 -24.68466   2.49765       (-8.721,-0.015) (-2.467,-1.324) (-2.362,-1.483)      0.234982
23     -7.35898   0.01266  -6.99298   4.15639 -24.66083   2.49376       (-8.721,-0.013) (-2.468,-1.320) (-2.371,-1.491)      0.244646
24     -7.36037   0.01015  -6.98803   4.15206 -24.63701   2.48987       (-8.721,-0.010) (-2.470,-1.316) (-2.381,-1.500)      0.254618
25     -7.36177   0.00763  -6.98308   4.14773 -24.61318   2.48597       (-8.721,-0.008) (-2.471,-1.312) (-2.390,-1.508)      0.264862
26     -7.36316   0.00512  -6.97813   4.14340 -24.58935   2.48208       (-8.721,-0.005) (-2.472,-1.309) (-2.399,-1.516)      0.275348
27     -7.36456   0.00260  -6.97318   4.13907 -24.56552   2.47819       (-8.721,-0.003) (-2.473,-1.305) (-2.408,-1.524)      0.286049
28     -7.36595   0.00008  -6.96823   4.13473 -24.54170   2.47430       (-8.721,-0.000) (-2.474,-1.301) (-2.417,-1.532)      0.296943
29     -7.36734  -0.00243  -6.96327   4.13040 -24.51787   2.47041       (-8.724,-0.002) (-2.424,-1.295) (-2.473,-1.538)      0.304677
30     -7.36874  -0.00495  -6.95832   4.12607 -24.49404   2.46651       (-8.726,-0.005) (-2.431,-1.289) (-2.471,-1.543)      0.312522
31     -7.37013  -0.00746  -6.95337   4.12174 -24.47021   2.46262       (-8.729,-0.007) (-2.437,-1.283) (-2.470,-1.549)      0.320579
32     -7.37153  -0.00998  -6.94842   4.11741 -24.44639   2.45873       (-8.731,-0.010) (-2.444,-1.276) (-2.469,-1.555)      0.328831
33     -7.37292  -0.01249  -6.94347   4.11308 -24.42256   2.45484       (-8.734,-0.012) (-2.451,-1.270) (-2.467,-1.560)      0.337265
34     -7.37432  -0.01501  -6.93852   4.10875 -24.39873   2.45095       (-8.736,-0.015) (-2.457,-1.264) (-2.466,-1.566)      0.345867
35     -7.37571  -0.01752  -6.93357   4.10442 -24.37490   2.44705       (-8.739,-0.018) (-2.464,-1.258) (-2.465,-1.571)      0.354625
36     -7.37711  -0.02004  -6.92861   4.10009 -24.35108   2.44316       (-8.741,-0.020) (-2.471,-1.252) (-2.463,-1.577)      0.363528
37     -7.37850  -0.02255  -6.92366   4.09576 -24.32725   2.43927       (-8.744,-0.023) (-2.477,-1.245) (-2.462,-1.583)      0.369296
38     -7.37990  -0.02507  -6.91871   4.09143 -24.30342   2.43538       (-8.747,-0.025) (-2.484,-1.239) (-2.460,-1.588)      0.373453
39     -7.38129  -0.02758  -6.91376   4.08710 -24.27959   2.43149       (-8.749,-0.028) (-2.491,-1.233) (-2.459,-1.594)      0.377907
40     -7.38269  -0.03010  -6.90881   4.08276 -24.25577   2.42760       (-8.752,-0.030) (-2.497,-1.227) (-2.458,-1.599)      0.382647
41     -7.38408  -0.03261  -6.90386   4.07843 -24.23194   2.42370       (-8.754,-0.033) (-2.504,-1.220) (-2.456,-1.605)      0.387663
42     -7.38547  -0.03513  -6.89891   4.07410 -24.20811   2.41981       (-8.757,-0.035) (-2.511,-1.214) (-2.455,-1.611)      0.392944
43     -7.38687  -0.03764  -6.89395   4.06977 -24.18428   2.41592       (-8.759,-0.038) (-2.517,-1.208) (-2.454,-1.616)      0.398479
44     -7.38826  -0.04016  -6.88900   4.06544 -24.16046   2.41203       (-8.762,-0.040) (-2.524,-1.202) (-2.452,-1.622)      0.404259
45     -7.38966  -0.04267  -6.88405   4.06111 -24.13663   2.40814       (-8.764,-0.043) (-2.531,-1.195) (-2.451,-1.627)      0.410272
46     -7.39105  -0.04519  -6.87910   4.05678 -24.11280   2.40424       (-8.767,-0.045) (-2.537,-1.189) (-2.449,-1.633)      0.416509
47     -7.39245  -0.04771  -6.87415   4.05245 -24.08897   2.40035       (-8.770,-0.048) (-2.544,-1.183) (-2.448,-1.639)      0.42296
48     -7.39384  -0.05022  -6.86920   4.04812 -24.06515   2.39646       (-8.772,-0.050) (-2.551,-1.177) (-2.447,-1.644)      0.429615
49     -7.39524  -0.05274  -6.86425   4.04379 -24.04132   2.39257       (-8.775,-0.053) (-2.557,-1.171) (-2.445,-1.650)      0.436465
50     -7.39663  -0.05525  -6.85929   4.03946 -24.01749   2.38868       (-8.777,-0.055) (-2.564,-1.164) (-2.444,-1.655)      0.443501
51     -7.39803  -0.05777  -6.85434   4.03513 -23.99366   2.38478       (-8.780,-0.058) (-2.571,-1.158) (-2.443,-1.661)      0.450714
52     -7.39942  -0.06028  -6.84939   4.03079 -23.96984   2.38089       (-8.782,-0.060) (-2.577,-1.152) (-2.441,-1.667)      0.458095
53     -7.40081  -0.06280  -6.84444   4.02646 -23.94601   2.37700       (-8.785,-0.063) (-2.584,-1.146) (-2.440,-1.672)      0.465638
54     -7.40221  -0.06531  -6.83949   4.02213 -23.92218   2.37311       (-8.787,-0.065) (-2.591,-1.139) (-2.438,-1.678)      0.473333
55     -7.40360  -0.06783  -6.83454   4.01780 -23.89835   2.36922       (-8.790,-0.068) (-2.597,-1.133) (-2.437,-1.683)      0.481174
56     -7.40500  -0.07034  -6.82959   4.01347 -23.87453   2.36533       (-8.793,-0.070) (-2.604,-1.127) (-2.436,-1.689)      0.489154
57     -7.40639  -0.07286  -6.82463   4.00914 -23.85070   2.36143       (-8.795,-0.073) (-2.611,-1.121) (-2.434,-1.695)      0.497265
58     -7.40779  -0.07537  -6.81968   4.00481 -23.82687   2.35754       (-8.798,-0.075) (-2.617,-1.115) (-2.433,-1.700)      0.505503
59     -7.40918  -0.07789  -6.81473   4.00048 -23.80304   2.35365       (-8.800,-0.078) (-2.624,-1.108) (-2.432,-1.706)      0.51386
60     -7.41058  -0.08040  -6.80978   3.99615 -23.77921   2.34976       (-8.803,-0.080) (-2.631,-1.102) (-2.430,-1.712)      0.522331
61     -7.41197  -0.08292  -6.80483   3.99182 -23.75539   2.34587       (-8.805,-0.083) (-2.637,-1.096) (-2.429,-1.717)      0.53091
62     -7.41337  -0.08543  -6.79988   3.98749 -23.73156   2.34197       (-8.808,-0.085) (-2.644,-1.090) (-2.427,-1.723)      0.539592
63     -7.41476  -0.08795  -6.79492   3.98316 -23.70773   2.33808       (-8.810,-0.088) (-2.651,-1.083) (-2.426,-1.728)      0.548373
64     -7.41615  -0.09046  -6.78997   3.97882 -23.68390   2.33419       (-8.813,-0.090) (-2.657,-1.077) (-2.425,-1.734)      0.557248
65     -7.41755  -0.09298  -6.78502   3.97449 -23.66008   2.33030       (-8.816,-0.093) (-2.664,-1.071) (-2.423,-1.740)      0.566212
66     -7.41894  -0.09550  -6.78007   3.97016 -23.63625   2.32641       (-8.818,-0.095) (-2.671,-1.065) (-2.422,-1.745)      0.575261
67     -7.42034  -0.09801  -6.77512   3.96583 -23.61242   2.32251       (-8.821,-0.098) (-2.677,-1.059) (-2.421,-1.751)      0.584391
68     -7.42173  -0.10053  -6.77017   3.96150 -23.58859   2.31862       (-8.823,-0.101) (-2.684,-1.052) (-2.419,-1.756)      0.593598
69     -7.42313  -0.10304  -6.76522   3.95717 -23.56477   2.31473       (-8.826,-0.103) (-2.691,-1.046) (-2.418,-1.762)      0.60288
70     -7.42452  -0.10556  -6.76026   3.95284 -23.54094   2.31084       (-8.828,-0.106) (-2.697,-1.040) (-2.416,-1.768)      0.612232
71     -7.42592  -0.10807  -6.75531   3.94851 -23.51711   2.30695       (-8.831,-0.108) (-2.704,-1.034) (-2.415,-1.773)      0.621651
72     -7.42731  -0.11059  -6.75036   3.94418 -23.49328   2.30306       (-8.833,-0.111) (-2.711,-1.027) (-2.414,-1.779)      0.631134
73     -7.42871  -0.11310  -6.74541   3.93985 -23.46946   2.29916       (-8.836,-0.113) (-2.717,-1.021) (-2.412,-1.784)      0.64068
74     -7.43010  -0.11562  -6.74046   3.93552 -23.44563   2.29527       (-8.839,-0.116) (-2.724,-1.015) (-2.411,-1.790)      0.650283
75     -7.43150  -0.11813  -6.73551   3.93118 -23.42180   2.29138       (-8.841,-0.118) (-2.731,-1.009) (-2.410,-1.796)      0.659943
76     -7.43289  -0.12065  -6.73056   3.92685 -23.39797   2.28749       (-8.844,-0.121) (-2.737,-1.003) (-2.408,-1.801)      0.669657
77     -7.43428  -0.12316  -6.72560   3.92252 -23.37415   2.28360       (-8.846,-0.123) (-2.744,-0.996) (-2.407,-1.807)      0.679422
78     -7.43568  -0.12568  -6.72065   3.91819 -23.35032   2.27970       (-8.849,-0.126) (-2.751,-0.990) (-2.405,-1.812)      0.689237
79     -7.43707  -0.12819  -6.71570   3.91386 -23.32649   2.27581       (-8.851,-0.128) (-2.757,-0.984) (-2.404,-1.818)      0.699098
80     -7.43847  -0.13071  -6.71075   3.90953 -23.30266   2.27192       (-8.854,-0.131) (-2.764,-0.978) (-2.403,-1.824)      0.709005
81     -7.43986  -0.13322  -6.70580   3.90520 -23.27884   2.26803       (-8.856,-0.133) (-2.771,-0.971) (-2.401,-1.829)      0.718955
82     -7.44126  -0.13574  -6.70085   3.90087 -23.25501   2.26414       (-8.859,-0.136) (-2.777,-0.965) (-2.400,-1.835)      0.728947
83     -7.44265  -0.13826  -6.69590   3.89654 -23.23118   2.26024       (-8.862,-0.138) (-2.784,-0.959) (-2.398,-1.840)      0.738978
84     -7.44405  -0.14077  -6.69094   3.89221 -23.20735   2.25635       (-8.864,-0.141) (-2.791,-0.953) (-2.397,-1.846)      0.749048
85     -7.44544  -0.14329  -6.68599   3.88788 -23.18353   2.25246       (-8.867,-0.143) (-2.797,-0.946) (-2.396,-1.852)      0.759155
86     -7.44684  -0.14580  -6.68104   3.88355 -23.15970   2.24857       (-8.869,-0.146) (-2.804,-0.940) (-2.394,-1.857)      0.769297
87     -7.44823  -0.14832  -6.67609   3.87921 -23.13587   2.24468       (-8.872,-0.148) (-2.811,-0.934) (-2.393,-1.863)      0.779473
88     -7.44962  -0.15083  -6.67114   3.87488 -23.11204   2.24079       (-8.874,-0.151) (-2.817,-0.928) (-2.392,-1.868)      0.789682
89     -7.45102  -0.15335  -6.66619   3.87055 -23.08822   2.23689       (-8.877,-0.153) (-2.824,-0.922) (-2.390,-1.874)      0.799921
90     -7.45241  -0.15586  -6.66124   3.86622 -23.06439   2.23300       (-8.879,-0.156) (-2.831,-0.915) (-2.389,-1.880)      0.810192
91     -7.45381  -0.15838  -6.65628   3.86189 -23.04056   2.22911       (-8.882,-0.158) (-2.837,-0.909) (-2.387,-1.885)      0.820491
92     -7.45520  -0.16089  -6.65133   3.85756 -23.01673   2.22522       (-8.884,-0.161) (-2.844,-0.903) (-2.386,-1.891)      0.830818
93     -7.45660  -0.16341  -6.64638   3.85323 -22.99291   2.22133       (-8.887,-0.163) (-2.851,-0.897) (-2.385,-1.896)      0.841172
94     -7.45799  -0.16592  -6.64143   3.84890 -22.96908   2.21743       (-8.890,-0.166) (-2.857,-0.890) (-2.383,-1.902)      0.851552
95     -7.45939  -0.16844  -6.63648   3.84457 -22.94525   2.21354       (-8.892,-0.168) (-2.864,-0.884) (-2.382,-1.908)      0.861957
96     -7.46078  -0.17095  -6.63153   3.84024 -22.92142   2.20965       (-8.895,-0.171) (-2.871,-0.878) (-2.381,-1.913)      0.872386
97     -7.46218  -0.17347  -6.62658   3.83591 -22.89759   2.20576       (-8.897,-0.173) (-2.877,-0.872) (-2.379,-1.919)      0.882839
98     -7.46357  -0.17598  -6.62162   3.83158 -22.87377   2.20187       (-8.900,-0.176) (-2.884,-0.866) (-2.378,-1.925)      0.893313
99     -7.46496  -0.17850  -6.61667   3.82724 -22.84994   2.19797       (-8.902,-0.178) (-2.891,-0.859) (-2.376,-1.930)      0.90381
100     -7.46636  -0.18101  -6.61172   3.82291 -22.82611   2.19408       (-8.905,-0.181) (-2.897,-0.853) (-2.375,-1.936)      0.914328
101     -7.46775  -0.18353  -6.60677   3.81858 -22.80228   2.19019       (-8.907,-0.184) (-2.904,-0.847) (-2.374,-1.941)      0.924865
102     -7.46915  -0.18605  -6.60182   3.81425 -22.77846   2.18630       (-8.910,-0.186) (-2.911,-0.841) (-2.372,-1.947)      0.935422
103     -7.47054  -0.18856  -6.59687   3.80992 -22.75463   2.18241       (-8.913,-0.189) (-2.917,-0.834) (-2.371,-1.953)      0.945999
104     -7.47194  -0.19108  -6.59192   3.80559 -22.73080   2.17852       (-8.915,-0.191) (-2.924,-0.828) (-2.370,-1.958)      0.956593
105     -7.47333  -0.19359  -6.58696   3.80126 -22.70697   2.17462       (-8.918,-0.194) (-2.930,-0.822) (-2.368,-1.964)      0.967205
106     -7.47473  -0.19611  -6.58201   3.79693 -22.68315   2.17073       (-8.920,-0.196) (-2.937,-0.816) (-2.367,-1.969)      0.977834
107     -7.47612  -0.19862  -6.57706   3.79260 -22.65932   2.16684       (-8.923,-0.199) (-2.944,-0.810) (-2.365,-1.975)      0.98848
108     -7.47752  -0.20114  -6.57211   3.78827 -22.63549   2.16295       (-8.925,-0.201) (-2.950,-0.803) (-2.364,-1.981)      0.999141
109     -7.47891  -0.20365  -6.56716   3.78394 -22.61166   2.15906       (-8.928,-0.204) (-2.957,-0.797) (-2.363,-1.986)      1.00982
110     -7.48030  -0.20617  -6.56221   3.77961 -22.58784   2.15516       (-8.930,-0.206) (-2.964,-0.791) (-2.361,-1.992)      1.02051
111     -7.48170  -0.20868  -6.55726   3.77527 -22.56401   2.15127       (-8.933,-0.209) (-2.970,-0.785) (-2.360,-1.997)      1.03122
112     -7.48309  -0.21120  -6.55230   3.77094 -22.54018   2.14738       (-8.936,-0.211) (-2.977,-0.778) (-2.359,-2.003)      1.04194
113     -7.48449  -0.21371  -6.54735   3.76661 -22.51635   2.14349       (-8.938,-0.214) (-2.984,-0.772) (-2.357,-2.009)      1.05267
114     -7.48588  -0.21623  -6.54240   3.76228 -22.49253   2.13960       (-8.941,-0.216) (-2.990,-0.766) (-2.356,-2.014)      1.06342
115     -7.48728  -0.21874  -6.53745   3.75795 -22.46870   2.13570       (-8.943,-0.219) (-2.997,-0.760) (-2.354,-2.020)      1.07418
116     -7.48867  -0.22126  -6.53250   3.75362 -22.44487   2.13181       (-8.946,-0.221) (-3.004,-0.753) (-2.353,-2.025)      1.08495
117     -7.49007  -0.22377  -6.52755   3.74929 -22.42104   2.12792       (-8.948,-0.224) (-3.010,-0.747) (-2.352,-2.031)      1.09574
118     -7.49146  -0.22629  -6.52259   3.74496 -22.39722   2.12403       (-8.951,-0.226) (-3.017,-0.741) (-2.350,-2.037)      1.10653
119     -7.49286  -0.22880  -6.51764   3.74063 -22.37339   2.12014       (-8.953,-0.229) (-3.024,-0.735) (-2.349,-2.042)      1.11734
120     -7.49425  -0.23132  -6.51269   3.73630 -22.34956   2.11625       (-8.956,-0.231) (-3.030,-0.729) (-2.348,-2.048)      1.12816
121     -7.49565  -0.23384  -6.50774   3.73197 -22.32573   2.11235       (-8.959,-0.234) (-3.037,-0.722) (-2.346,-2.053)      1.13899
122     -7.49704  -0.23635  -6.50279   3.72764 -22.30191   2.10846       (-8.961,-0.236) (-3.044,-0.716) (-2.345,-2.059)      1.14983
123     -7.49843  -0.23887  -6.49784   3.72330 -22.27808   2.10457       (-8.964,-0.239) (-3.050,-0.710) (-2.343,-2.065)      1.16068
124     -7.49983  -0.24138  -6.49289   3.71897 -22.25425   2.10068       (-8.966,-0.241) (-3.057,-0.704) (-2.342,-2.070)      1.17154
125     -7.50122  -0.24390  -6.48793   3.71464 -22.23042   2.09679       (-8.969,-0.244) (-3.064,-0.697) (-2.341,-2.076)      1.18241
126     -7.50262  -0.24641  -6.48298   3.71031 -22.20660   2.09289       (-8.971,-0.246) (-3.070,-0.691) (-2.339,-2.081)      1.19329
127     -7.50401  -0.24893  -6.47803   3.70598 -22.18277   2.08900       (-8.974,-0.249) (-3.077,-0.685) (-2.338,-2.087)      1.20418
128     -7.50541  -0.25144  -6.47308   3.70165 -22.15894   2.08511       (-8.976,-0.251) (-3.084,-0.679) (-2.337,-2.093)      1.21508
129     -7.50680  -0.25396  -6.46813   3.69732 -22.13511   2.08122       (-8.979,-0.254) (-3.090,-0.673) (-2.335,-2.098)      1.22599
130     -7.50820  -0.25647  -6.46318   3.69299 -22.11129   2.07733       (-8.982,-0.256) (-3.097,-0.666) (-2.334,-2.104)      1.2369
131     -7.50959  -0.25899  -6.45823   3.68866 -22.08746   2.07343       (-8.984,-0.259) (-3.104,-0.660) (-2.332,-2.109)      1.24782
132     -7.51099  -0.26150  -6.45327   3.68433 -22.06363   2.06954       (-8.987,-0.262) (-3.110,-0.654) (-2.331,-2.115)      1.25875
133     -7.51238  -0.26402  -6.44832   3.68000 -22.03980   2.06565       (-8.989,-0.264) (-3.117,-0.648) (-2.330,-2.121)      1.26969
134     -7.51377  -0.26653  -6.44337   3.67567 -22.01597   2.06176       (-8.992,-0.267) (-3.124,-0.641) (-2.328,-2.126)      1.28064
135     -7.51517  -0.26905  -6.43842   3.67133 -21.99215   2.05787       (-8.994,-0.269) (-3.130,-0.635) (-2.327,-2.132)      1.29159
136     -7.51656  -0.27156  -6.43347   3.66700 -21.96832   2.05398       (-8.997,-0.272) (-3.137,-0.629) (-2.326,-2.137)      1.30255
137     -7.51796  -0.27408  -6.42852   3.66267 -21.94449   2.05008       (-8.999,-0.274) (-3.144,-0.623) (-2.324,-2.143)      1.31352
138     -7.51935  -0.27660  -6.42357   3.65834 -21.92066   2.04619       (-9.002,-0.277) (-3.150,-0.617) (-2.323,-2.149)      1.32449
139     -7.52075  -0.27911  -6.41861   3.65401 -21.89684   2.04230       (-9.005,-0.279) (-3.157,-0.610) (-2.321,-2.154)      1.33547
140     -7.52214  -0.28163  -6.41366   3.64968 -21.87301   2.03841       (-9.007,-0.282) (-3.164,-0.604) (-2.320,-2.160)      1.34646
141     -7.52354  -0.28414  -6.40871   3.64535 -21.84918   2.03452       (-9.010,-0.284) (-3.170,-0.598) (-2.319,-2.166)      1.35745
142     -7.52493  -0.28666  -6.40376   3.64102 -21.82535   2.03062       (-9.012,-0.287) (-3.177,-0.592) (-2.317,-2.171)      1.36845
143     -7.52633  -0.28917  -6.39881   3.63669 -21.80153   2.02673       (-9.015,-0.289) (-3.184,-0.585) (-2.316,-2.177)      1.37946
144     -7.52772  -0.29169  -6.39386   3.63236 -21.77770   2.02284       (-9.017,-0.292) (-3.190,-0.579) (-2.315,-2.182)      1.39047
145     -7.52911  -0.29420  -6.38891   3.62803 -21.75387   2.01895       (-9.020,-0.294) (-3.197,-0.573) (-2.313,-2.188)      1.40149
146     -7.53051  -0.29672  -6.38395   3.62370 -21.73004   2.01506       (-9.022,-0.297) (-3.204,-0.567) (-2.312,-2.194)      1.41251
147     -7.53190  -0.29923  -6.37900   3.61936 -21.70622   2.01116       (-9.025,-0.299) (-3.210,-0.560) (-2.310,-2.199)      1.42354
148     -7.53330  -0.30175  -6.37405   3.61503 -21.68239   2.00727       (-9.027,-0.302) (-3.217,-0.554) (-2.309,-2.205)      1.43457
149     -7.53469  -0.30426  -6.36910   3.61070 -21.65856   2.00338       (-9.030,-0.304) (-3.224,-0.548) (-2.308,-2.210)      1.44561
150     -7.53609  -0.30678  -6.36415   3.60637 -21.63473   1.99949       (-9.033,-0.307) (-3.230,-0.542) (-2.306,-2.216)      1.45666
151     -7.53748  -0.30929  -6.35920   3.60204 -21.61091   1.99560       (-9.035,-0.309) (-3.237,-0.536) (-2.305,-2.222)      1.46771
152     -7.53888  -0.31181  -6.35425   3.59771 -21.58708   1.99171       (-9.038,-0.312) (-3.244,-0.529) (-2.304,-2.227)      1.47876
153     -7.54027  -0.31432  -6.34929   3.59338 -21.56325   1.98781       (-9.040,-0.314) (-3.250,-0.523) (-2.302,-2.233)      1.48982
154     -7.54167  -0.31684  -6.34434   3.58905 -21.53942   1.98392       (-9.043,-0.317) (-3.257,-0.517) (-2.301,-2.238)      1.50088
155     -7.54306  -0.31935  -6.33939   3.58472 -21.51560   1.98003       (-9.045,-0.319) (-3.264,-0.511) (-2.299,-2.244)      1.51195
156     -7.54445  -0.32187  -6.33444   3.58039 -21.49177   1.97614       (-9.048,-0.322) (-3.270,-0.504) (-2.298,-2.250)      1.52302
157     -7.54585  -0.32439  -6.32949   3.57606 -21.46794   1.97225       (-9.050,-0.324) (-3.277,-0.498) (-2.297,-2.255)      1.5341
158     -7.54724  -0.32690  -6.32454   3.57173 -21.44411   1.96835       (-9.053,-0.327) (-3.284,-0.492) (-2.295,-2.261)      1.54518
159     -7.54864  -0.32942  -6.31959   3.56739 -21.42029   1.96446       (-9.056,-0.329) (-3.290,-0.486) (-2.294,-2.266)      1.55627
160     -7.55003  -0.33193  -6.31463   3.56306 -21.39646   1.96057       (-9.058,-0.332) (-3.297,-0.480) (-2.293,-2.272)      1.56736
161     -7.55143  -0.33445  -6.30968   3.55873 -21.37263   1.95668       (-9.061,-0.334) (-3.304,-0.473) (-2.291,-2.278)      1.57845
162     -7.55282  -0.33696  -6.30473   3.55440 -21.34880   1.95279       (-9.063,-0.337) (-3.310,-0.467) (-2.290,-2.283)      1.58955
163     -7.55422  -0.33948  -6.29978   3.55007 -21.32498   1.94889       (-9.066,-0.339) (-3.317,-0.461) (-2.288,-2.289)      1.60065
164     -7.55561  -0.34199  -6.29483   3.54574 -21.30115   1.94500       (-9.068,-0.342) (-3.324,-0.455) (-2.287,-2.294)      1.61175
165     -7.55701  -0.34451  -6.28988   3.54141 -21.27732   1.94111       (-9.071,-0.345) (-3.330,-0.448) (-2.286,-2.300)      1.62286
166     -7.55840  -0.34702  -6.28493   3.53708 -21.25349   1.93722       (-9.073,-0.347) (-3.337,-0.442) (-2.284,-2.306)      1.63397
167     -7.55980  -0.34954  -6.27997   3.53275 -21.22967   1.93333       (-9.076,-0.350) (-3.344,-0.436) (-2.283,-2.311)      1.64509
168     -7.56119  -0.35205  -6.27502   3.52842 -21.20584   1.92943       (-9.079,-0.352) (-3.350,-0.430) (-2.281,-2.317)      1.65621
169     -7.56258  -0.35457  -6.27007   3.52409 -21.18201   1.92554       (-9.081,-0.355) (-3.357,-0.424) (-2.280,-2.322)      1.66733
170     -7.56398  -0.35708  -6.26512   3.51975 -21.15818   1.92165       (-9.084,-0.357) (-3.364,-0.417) (-2.279,-2.328)      1.67846
171     -7.56537  -0.35960  -6.26017   3.51542 -21.13435   1.91776       (-9.086,-0.360) (-3.370,-0.411) (-2.277,-2.334)      1.68959
172     -7.56677  -0.36211  -6.25522   3.51109 -21.11053   1.91387       (-9.089,-0.362) (-3.377,-0.405) (-2.276,-2.339)      1.70072
173     -7.56816  -0.36463  -6.25026   3.50676 -21.08670   1.90998       (-9.091,-0.365) (-3.384,-0.399) (-2.275,-2.345)      1.71186
174     -7.56956  -0.36714  -6.24531   3.50243 -21.06287   1.90608       (-9.094,-0.367) (-3.390,-0.392) (-2.273,-2.350)      1.723
175     -7.57095  -0.36966  -6.24036   3.49810 -21.03904   1.90219       (-9.096,-0.370) (-3.397,-0.386) (-2.272,-2.356)      1.73414
176     -7.57235  -0.37218  -6.23541   3.49377 -21.01522   1.89830       (-9.099,-0.372) (-3.404,-0.380) (-2.270,-2.362)      1.74528
177     -7.57374  -0.37469  -6.23046   3.48944 -20.99139   1.89441       (-9.102,-0.375) (-3.410,-0.374) (-2.269,-2.367)      1.75568
178     -7.57514  -0.37721  -6.22551   3.48511 -20.96756   1.89052       (-9.104,-0.377) (-3.417,-0.368) (-2.268,-2.373)      1.76001
179     -7.57653  -0.37972  -6.22056   3.48078 -20.94373   1.88662       (-9.107,-0.380) (-3.424,-0.361) (-2.266,-2.379)      1.76442
180     -7.57792  -0.38224  -6.21560   3.47645 -20.91991   1.88273       (-9.109,-0.382) (-3.430,-0.355) (-2.265,-2.384)      1.76888
181     -7.57932  -0.38475  -6.21065   3.47212 -20.89608   1.87884       (-9.112,-0.385) (-3.437,-0.349) (-2.264,-2.390)      1.7734
182     -7.58071  -0.38727  -6.20570   3.46778 -20.87225   1.87495       (-9.114,-0.387) (-3.444,-0.343) (-2.262,-2.395)      1.77799
183     -7.58211  -0.38978  -6.20075   3.46345 -20.84842   1.87106       (-9.117,-0.390) (-3.450,-0.336) (-2.261,-2.401)      1.78264
184     -7.58350  -0.39230  -6.19580   3.45912 -20.82460   1.86716       (-9.119,-0.392) (-3.457,-0.330) (-2.259,-2.407)      1.78735
