Fol_2018-02-25.13_35_37.89_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -1574.03251 -3916.56568 513.38044 -1437.51331 -7457.72225 1400.53019       (-2516.035,-36.983) (-173.502,-6057.192) (-887.150,-1400.530)      9.09495e-13
1    -1574.97546 -3912.81887 511.97851 -1436.11138 -7456.32032 1397.72633       (-2515.093,-38.385) (-177.249,-6058.594) (-885.748,-1397.726)      5.3559
2    -1575.91840 -3909.07206 510.57658 -1434.70945 -7454.91839 1394.92246       (-2514.150,-39.787) (-180.996,-6059.996) (-884.346,-1394.922)      10.7118
3    -1576.86135 -3905.32525 509.17465 -1433.30751 -7453.51646 1392.11860       (-2513.207,-41.189) (-184.743,-6061.398) (-882.944,-1392.119)      16.0677
4    -1577.80430 -3901.57844 507.77271 -1431.90558 -7452.11453 1389.31474       (-2512.264,-42.591) (-188.490,-6062.800) (-881.542,-1389.315)      21.4236
5    -1578.74724 -3897.83163 506.37078 -1430.50365 -7450.71259 1386.51087       (-2511.321,-43.993) (-192.236,-6064.202) (-880.140,-1386.511)      26.7795
6    -1579.69019 -3894.08482 504.96885 -1429.10172 -7449.31066 1383.70701       (-2510.378,-45.395) (-195.983,-6065.604) (-878.738,-1383.707)      32.1354
7    -1580.63313 -3890.33801 503.56692 -1427.69979 -7447.90873 1380.90314       (-2509.435,-46.797) (-199.730,-6067.006) (-877.336,-1380.903)      37.4913
8    -1581.57608 -3886.59120 502.16498 -1426.29785 -7446.50680 1378.09928       (-2508.492,-48.199) (-203.477,-6068.408) (-875.934,-1378.099)      42.8472
9    -1582.51903 -3882.84439 500.76305 -1424.89592 -7445.10487 1375.29541       (-2507.549,-49.601) (-207.224,-6069.809) (-874.532,-1375.295)      48.2031
10    -1583.46197 -3879.09758 499.36112 -1423.49399 -7443.70293 1372.49155       (-2506.606,-51.002) (-210.970,-6071.211) (-873.130,-1372.492)      53.559
11    -1584.40492 -3875.35077 497.95919 -1422.09206 -7442.30100 1369.68769       (-2505.663,-52.404) (-214.717,-6072.613) (-871.728,-1369.688)      58.9149
12    -1585.34786 -3871.60396 496.55726 -1420.69012 -7440.89907 1366.88382       (-2504.720,-53.806) (-218.464,-6074.015) (-870.327,-1366.884)      64.2708
13    -1586.29081 -3867.85715 495.15532 -1419.28819 -7439.49714 1364.07996       (-2503.777,-55.208) (-222.211,-6075.417) (-868.925,-1364.080)      69.6267
14    -1587.23375 -3864.11034 493.75339 -1417.88626 -7438.09521 1361.27609       (-2502.834,-56.610) (-225.958,-6076.819) (-867.523,-1361.276)      74.9826
