Fol_.13_.txt     Output is probe cell, reduced cell, NCDist distance between
33    291.30505 -14.80630 4027.30206 -6220.37064 -12812.40299 -813.05483       (-215.638,-1819.427) (-521.528,-14.806) (-306.111,-373.641)      521.754
34    290.84494 -14.88074 4021.02697 -6214.26139 -12799.15242 -812.42888       (-215.858,-1812.912) (-534.704,-14.881) (-305.726,-380.323)      534.29
35    290.38483 -14.95518 4014.75188 -6208.15214 -12785.90184 -811.80293       (-216.078,-1806.396) (-547.880,-14.955) (-305.340,-387.004)      547.015
36    289.92472 -15.02962 4008.47679 -6202.04290 -12772.65127 -811.17697       (-216.298,-1799.881) (-561.057,-15.030) (-304.954,-393.685)      559.917
37    289.46461 -15.10406 4002.20170 -6195.93365 -12759.40070 -810.55102       (-216.518,-1793.366) (-574.233,-15.104) (-304.569,-400.366)      572.984
38    289.00450 -15.17850 3995.92661 -6189.82440 -12746.15013 -809.92507       (-216.738,-1786.850) (-587.409,-15.178) (-304.183,-407.047)      586.204
39    288.54439 -15.25294 3989.65152 -6183.71516 -12732.89955 -809.29911       (-216.957,-1780.335) (-600.585,-15.253) (-303.797,-413.729)      599.569
40    288.08428 -15.32738 3983.37643 -6177.60591 -12719.64898 -808.67316       (-217.177,-1773.820) (-613.761,-15.327) (-303.412,-420.410)      613.067
41    287.62417 -15.40182 3977.10134 -6171.49666 -12706.39841 -808.04721       (-217.397,-1767.304) (-626.937,-15.402) (-303.026,-427.091)      626.691
42    287.16406 -15.47626 3970.82625 -6165.38742 -12693.14783 -807.42126       (-217.617,-1760.789) (-640.113,-15.476) (-302.640,-433.772)      640.433
43    286.70395 -15.55070 3964.55116 -6159.27817 -12679.89726 -806.79530       (-217.837,-1754.273) (-653.289,-15.551) (-302.255,-440.454)      654.285
44    286.24384 -15.62514 3958.27607 -6153.16892 -12666.64669 -806.16935       (-218.057,-1747.758) (-666.466,-15.625) (-301.869,-447.135)      668.24
45    285.78373 -15.69958 3952.00098 -6147.05968 -12653.39612 -805.54340       (-218.276,-1741.243) (-679.642,-15.700) (-301.483,-453.816)      682.292
46    285.32362 -15.77402 3945.72589 -6140.95043 -12640.14554 -804.91744       (-218.496,-1734.727) (-692.818,-15.774) (-301.098,-460.497)      696.435
47    284.86351 -15.84846 3939.45080 -6134.84118 -12626.89497 -804.29149       (-218.716,-1728.212) (-705.994,-15.848) (-300.712,-467.178)      710.664
48    284.40340 -15.92290 3933.17571 -6128.73194 -12613.64440 -803.66554       (-218.936,-1721.697) (-719.170,-15.923) (-300.326,-473.860)      724.974
49    283.94329 -15.99734 3926.90062 -6122.62269 -12600.39383 -803.03958       (-219.156,-1715.181) (-732.346,-15.997) (-299.941,-480.541)      739.359
50    283.48318 -16.07178 3920.62553 -6116.51344 -12587.14325 -802.41363       (-219.375,-1708.666) (-745.522,-16.072) (-299.555,-487.222)      753.816
51    283.02307 -16.14623 3914.35044 -6110.40420 -12573.89268 -801.78768       (-219.595,-1702.150) (-758.698,-16.146) (-299.169,-493.903)      768.341
52    282.56296 -16.22067 3908.07535 -6104.29495 -12560.64211 -801.16172       (-219.815,-1695.635) (-771.875,-16.221) (-298.784,-500.585)      782.929
53    282.10285 -16.29511 3901.80027 -6098.18570 -12547.39154 -800.53577       (-220.035,-1689.120) (-785.051,-16.295) (-298.398,-507.266)      797.578
54    281.64274 -16.36955 3895.52518 -6092.07646 -12534.14096 -799.90982       (-220.255,-1682.604) (-798.227,-16.370) (-298.012,-513.947)      812.283
55    281.18263 -16.44399 3889.25009 -6085.96721 -12520.89039 -799.28387       (-220.475,-1676.089) (-811.403,-16.444) (-297.627,-520.628)      827.043
56    280.72252 -16.51843 3882.97500 -6079.85796 -12507.63982 -798.65791       (-220.694,-1669.574) (-824.579,-16.518) (-297.241,-527.309)      841.854
57    280.26241 -16.59287 3876.69991 -6073.74872 -12494.38924 -798.03196       (-220.914,-1663.058) (-837.755,-16.593) (-296.855,-533.991)      856.713
58    279.80230 -16.66731 3870.42482 -6067.63947 -12481.13867 -797.40601       (-221.134,-1656.543) (-850.931,-16.667) (-296.470,-540.672)      871.618
59    279.34219 -16.74175 3864.14973 -6061.53022 -12467.88810 -796.78005       (-221.354,-1650.027) (-864.108,-16.742) (-296.084,-547.353)      886.567
60    278.88208 -16.81619 3857.87464 -6055.42098 -12454.63753 -796.15410       (-221.574,-1643.512) (-877.284,-16.816) (-295.698,-554.034)      901.558
61    278.42197 -16.89063 3851.59955 -6049.31173 -12441.38695 -795.52815       (-221.794,-1636.997) (-890.460,-16.891) (-295.313,-560.715)      916.588
62    277.96186 -16.96507 3845.32446 -6043.20248 -12428.13638 -794.90219       (-222.013,-1630.481) (-903.636,-16.965) (-294.927,-567.397)      931.655
63    277.50175 -17.03951 3839.04937 -6037.09324 -12414.88581 -794.27624       (-222.233,-1623.966) (-916.812,-17.040) (-294.541,-574.078)      946.759
64    277.04164 -17.11395 3832.77428 -6030.98399 -12401.63524 -793.65029       (-222.453,-1617.451) (-929.988,-17.114) (-294.156,-580.759)      961.896
65    276.58153 -17.18839 3826.49919 -6024.87475 -12388.38466 -793.02433       (-222.673,-1610.935) (-943.164,-17.188) (-293.770,-587.440)      977.066
66    276.12142 -17.26283 3820.22410 -6018.76550 -12375.13409 -792.39838       (-222.893,-1604.420) (-956.340,-17.263) (-293.384,-594.122)      992.267
67    275.66131 -17.33727 3813.94901 -6012.65625 -12361.88352 -791.77243       (-223.113,-1597.904) (-969.517,-17.337) (-292.999,-600.803)      1007.5
68    275.20120 -17.41171 3807.67392 -6006.54701 -12348.63294 -791.14648       (-223.332,-1591.389) (-982.693,-17.412) (-292.613,-607.484)      1022.76
69    274.74109 -17.48615 3801.39883 -6000.43776 -12335.38237 -790.52052       (-223.552,-1584.874) (-995.869,-17.486) (-292.227,-614.165)      1038.04
70    274.28098 -17.56059 3795.12374 -5994.32851 -12322.13180 -789.89457       (-223.772,-1578.358) (-1009.045,-17.561) (-291.842,-620.846)      1053.35
71    273.82087 -17.63503 3788.84865 -5988.21927 -12308.88123 -789.26862       (-223.992,-1571.843) (-1022.221,-17.635) (-291.456,-627.528)      1068.69
72    273.36076 -17.70947 3782.57356 -5982.11002 -12295.63065 -788.64266       (-224.212,-1565.328) (-1035.397,-17.709) (-291.070,-634.209)      1084.05
73    272.90065 -17.78391 3776.29847 -5976.00077 -12282.38008 -788.01671       (-224.431,-1558.812) (-1048.573,-17.784) (-290.685,-640.890)      1099.43
74    272.44054 -17.85835 3770.02338 -5969.89153 -12269.12951 -787.39076       (-224.651,-1552.297) (-1061.750,-17.858) (-290.299,-647.571)      1114.84
75    271.98043 -17.93280 3763.74829 -5963.78228 -12255.87894 -786.76480       (-224.871,-1545.782) (-1074.926,-17.933) (-289.913,-654.252)      1130.26
76    271.52032 -18.00724 3757.47320 -5957.67303 -12242.62836 -786.13885       (-225.091,-1539.266) (-1088.102,-18.007) (-289.528,-660.934)      1145.71
77    271.06021 -18.08168 3751.19811 -5951.56379 -12229.37779 -785.51290       (-225.311,-1532.751) (-1101.278,-18.082) (-289.142,-667.615)      1161.17
78    270.60010 -18.15612 3744.92303 -5945.45454 -12216.12722 -784.88694       (-225.531,-1526.235) (-1114.454,-18.156) (-288.756,-674.296)      1176.66
79    270.13999 -18.23056 3738.64794 -5939.34529 -12202.87664 -784.26099       (-225.750,-1519.720) (-1127.630,-18.231) (-288.371,-680.977)      1192.16
80    269.67988 -18.30500 3732.37285 -5933.23605 -12189.62607 -783.63504       (-225.970,-1513.205) (-1140.806,-18.305) (-287.985,-687.659)      1207.68
81    269.21977 -18.37944 3726.09776 -5927.12680 -12176.37550 -783.00908       (-226.190,-1506.689) (-1153.982,-18.379) (-287.599,-694.340)      1223.21
82    268.75966 -18.45388 3719.82267 -5921.01755 -12163.12493 -782.38313       (-226.410,-1500.174) (-1167.159,-18.454) (-287.214,-701.021)      1238.76
83    268.29955 -18.52832 3713.54758 -5914.90831 -12149.87435 -781.75718       (-226.630,-1493.659) (-1180.335,-18.528) (-286.828,-707.702)      1254.33
84    267.83944 -18.60276 3707.27249 -5908.79906 -12136.62378 -781.13123       (-226.850,-1487.143) (-1193.511,-18.603) (-286.442,-714.383)      1269.91
85    267.37933 -18.67720 3700.99740 -5902.68981 -12123.37321 -780.50527       (-227.069,-1480.628) (-1206.687,-18.677) (-286.057,-721.065)      1285.5
86    266.91922 -18.75164 3694.72231 -5896.58057 -12110.12264 -779.87932       (-227.289,-1474.112) (-1219.863,-18.752) (-285.671,-727.746)      1301.11
87    266.45911 -18.82608 3688.44722 -5890.47132 -12096.87206 -779.25337       (-227.509,-1467.597) (-1233.039,-18.826) (-285.285,-734.427)      1316.73
88    265.99900 -18.90052 3682.17213 -5884.36207 -12083.62149 -778.62741       (-227.729,-1461.082) (-1246.215,-18.901) (-284.900,-741.108)      1332.36
89    265.53889 -18.97496 3675.89704 -5878.25283 -12070.37092 -778.00146       (-227.949,-1454.566) (-1259.392,-18.975) (-284.514,-747.789)      1348.01
90    265.07878 -19.04940 3669.62195 -5872.14358 -12057.12035 -777.37551       (-228.169,-1448.051) (-1272.568,-19.049) (-284.128,-754.471)      1363.67
91    264.61867 -19.12384 3663.34686 -5866.03433 -12043.86977 -776.74955       (-228.388,-1441.536) (-1285.744,-19.124) (-283.743,-761.152)      1379.34
92    264.15856 -19.19828 3657.07177 -5859.92509 -12030.61920 -776.12360       (-228.608,-1435.020) (-1298.920,-19.198) (-283.357,-767.833)      1395.02
93    263.69845 -19.27272 3650.79668 -5853.81584 -12017.36863 -775.49765       (-228.828,-1428.505) (-1312.096,-19.273) (-282.971,-774.514)      1410.71
94    263.23834 -19.34716 3644.52159 -5847.70659 -12004.11805 -774.87169       (-229.048,-1421.989) (-1325.272,-19.347) (-282.586,-781.196)      1426.41
95    262.77823 -19.42160 3638.24650 -5841.59735 -11990.86748 -774.24574       (-229.268,-1415.474) (-1338.448,-19.422) (-282.200,-787.877)      1442.12
96    262.31812 -19.49604 3631.97141 -5835.48810 -11977.61691 -773.61979       (-229.488,-1408.959) (-1351.624,-19.496) (-281.814,-794.558)      1457.84
97    261.85801 -19.57048 3625.69632 -5829.37885 -11964.36634 -772.99384       (-229.707,-1402.443) (-1364.801,-19.570) (-281.428,-801.239)      1473.57
98    261.39790 -19.64493 3619.42123 -5823.26961 -11951.11576 -772.36788       (-229.927,-1395.928) (-1377.977,-19.645) (-281.043,-807.920)      1489.31
99    260.93779 -19.71937 3613.14614 -5817.16036 -11937.86519 -771.74193       (-230.147,-1389.413) (-1391.153,-19.719) (-280.657,-814.602)      1505.06
100    260.47768 -19.79381 3606.87105 -5811.05112 -11924.61462 -771.11598       (-230.367,-1382.897) (-1404.329,-19.794) (-280.271,-821.283)      1504.2
101    260.01757 -19.86825 3600.59596 -5804.94187 -11911.36405 -770.49002       (-230.587,-1376.382) (-1417.505,-19.868) (-279.886,-827.964)      1497.69
102    259.55746 -19.94269 3594.32088 -5798.83262 -11898.11347 -769.86407       (-230.806,-1369.866) (-1430.681,-19.943) (-279.500,-834.645)      1491.33
103    259.09735 -20.01713 3588.04579 -5792.72338 -11884.86290 -769.23812       (-231.026,-1363.351) (-1443.857,-20.017) (-279.114,-841.327)      1485.11
104    258.63724 -20.09157 3581.77070 -5786.61413 -11871.61233 -768.61216       (-231.246,-1356.836) (-1457.034,-20.092) (-278.729,-848.008)      1479.05
105    258.17713 -20.16601 3575.49561 -5780.50488 -11858.36175 -767.98621       (-231.466,-1350.320) (-1470.210,-20.166) (-278.343,-854.689)      1473.13
106    257.71702 -20.24045 3569.22052 -5774.39564 -11845.11118 -767.36026       (-231.686,-1343.805) (-1483.386,-20.240) (-277.957,-861.370)      1467.37
107    257.25691 -20.31489 3562.94543 -5768.28639 -11831.86061 -766.73430       (-231.906,-1337.290) (-1496.562,-20.315) (-277.572,-868.051)      1461.77
108    256.79680 -20.38933 3556.67034 -5762.17714 -11818.61004 -766.10835       (-232.125,-1330.774) (-1509.738,-20.389) (-277.186,-874.733)      1456.32
109    256.33669 -20.46377 3550.39525 -5756.06790 -11805.35946 -765.48240       (-232.345,-1324.259) (-1522.914,-20.464) (-276.800,-881.414)      1451.04
110    255.87658 -20.53821 3544.12016 -5749.95865 -11792.10889 -764.85645       (-232.565,-1317.743) (-1536.090,-20.538) (-276.415,-888.095)      1445.91
111    255.41647 -20.61265 3537.84507 -5743.84940 -11778.85832 -764.23049       (-232.785,-1311.228) (-1549.266,-20.613) (-276.029,-894.776)      1440.95
112    254.95636 -20.68709 3531.56998 -5737.74016 -11765.60775 -763.60454       (-233.005,-1304.713) (-1562.443,-20.687) (-275.643,-901.457)      1436.15
113    254.49625 -20.76153 3525.29489 -5731.63091 -11752.35717 -762.97859       (-233.225,-1298.197) (-1575.619,-20.762) (-275.258,-908.139)      1431.52
114    254.03614 -20.83597 3519.01980 -5725.52166 -11739.10660 -762.35263       (-233.444,-1291.682) (-1588.795,-20.836) (-274.872,-914.820)      1427.06
115    253.57603 -20.91041 3512.74471 -5719.41242 -11725.85603 -761.72668       (-233.664,-1285.167) (-1601.971,-20.910) (-274.486,-921.501)      1422.76
116    253.11592 -20.98485 3506.46962 -5713.30317 -11712.60546 -761.10073       (-233.884,-1278.651) (-1615.147,-20.985) (-274.101,-928.182)      1418.64
117    252.65581 -21.05929 3500.19453 -5707.19392 -11699.35488 -760.47477       (-234.104,-1272.136) (-1628.323,-21.059) (-273.715,-934.864)      1414.69
118    252.19570 -21.13373 3493.91944 -5701.08468 -11686.10431 -759.84882       (-234.324,-1265.620) (-1641.499,-21.134) (-273.329,-941.545)      1410.91
119    251.73559 -21.20817 3487.64435 -5694.97543 -11672.85374 -759.22287       (-234.544,-1259.105) (-1654.675,-21.208) (-272.944,-948.226)      1407.31
120    251.27548 -21.28261 3481.36926 -5688.86618 -11659.60316 -758.59691       (-234.763,-1252.590) (-1667.852,-21.283) (-272.558,-954.907)      1403.88
121    250.81537 -21.35705 3475.09417 -5682.75694 -11646.35259 -757.97096       (-234.983,-1246.074) (-1681.028,-21.357) (-272.172,-961.588)      1400.64
122    250.35526 -21.43150 3468.81908 -5676.64769 -11633.10202 -757.34501       (-235.203,-1239.559) (-1694.204,-21.431) (-271.787,-968.270)      1397.57
123    249.89515 -21.50594 3462.54399 -5670.53844 -11619.85145 -756.71906       (-235.423,-1233.044) (-1707.380,-21.506) (-271.401,-974.951)      1394.68
124    249.43504 -21.58038 3456.26890 -5664.42920 -11606.60087 -756.09310       (-235.643,-1226.528) (-1720.556,-21.580) (-271.015,-981.632)      1391.97
125    248.97493 -21.65482 3449.99381 -5658.31995 -11593.35030 -755.46715       (-235.862,-1220.013) (-1733.732,-21.655) (-270.630,-988.313)      1389.45
126    248.51482 -21.72926 3443.71872 -5652.21070 -11580.09973 -754.84120       (-236.082,-1213.497) (-1746.908,-21.729) (-270.244,-994.994)      1387.11
127    248.05471 -21.80370 3437.44364 -5646.10146 -11566.84916 -754.21524       (-236.302,-1206.982) (-1760.085,-21.804) (-269.858,-1001.676)      1384.95
128    247.59460 -21.87814 3431.16855 -5639.99221 -11553.59858 -753.58929       (-236.522,-1200.467) (-1773.261,-21.878) (-269.473,-1008.357)      1382.98
129    247.13449 -21.95258 3424.89346 -5633.88296 -11540.34801 -752.96334       (-236.742,-1193.951) (-1786.437,-21.953) (-269.087,-1015.038)      1381.2
130    246.67438 -22.02702 3418.61837 -5627.77372 -11527.09744 -752.33738       (-236.962,-1187.436) (-1799.613,-22.027) (-268.701,-1021.719)      1379.6
131    246.21427 -22.10146 3412.34328 -5621.66447 -11513.84686 -751.71143       (-237.181,-1180.921) (-1812.789,-22.101) (-268.316,-1028.401)      1378.19
132    245.75416 -22.17590 3406.06819 -5615.55522 -11500.59629 -751.08548       (-237.401,-1174.405) (-1825.965,-22.176) (-267.930,-1035.082)      1376.97
133    245.29405 -22.25034 3399.79310 -5609.44598 -11487.34572 -750.45952       (-237.621,-1167.890) (-1839.141,-22.250) (-267.544,-1041.763)      1375.94
134    244.83394 -22.32478 3393.51801 -5603.33673 -11474.09515 -749.83357       (-237.841,-1161.375) (-1852.317,-22.325) (-267.159,-1048.444)      1375.09
135    244.37383 -22.39922 3387.24292 -5597.22749 -11460.84457 -749.20762       (-238.061,-1154.859) (-1865.494,-22.399) (-266.773,-1055.125)      1374.44
136    243.91372 -22.47366 3380.96783 -5591.11824 -11447.59400 -748.58167       (-238.281,-1148.344) (-1878.670,-22.474) (-266.387,-1061.807)      1373.97
137    243.45361 -22.54810 3374.69274 -5585.00899 -11434.34343 -747.95571       (-238.500,-1141.828) (-1891.846,-22.548) (-266.002,-1068.488)      1373.69
138    242.99350 -22.62254 3368.41765 -5578.89975 -11421.09286 -747.32976       (-238.720,-1135.313) (-1905.022,-22.623) (-265.616,-1075.169)      1373.61
139    242.53339 -22.69698 3362.14256 -5572.79050 -11407.84228 -746.70381       (-238.940,-1128.798) (-1918.198,-22.697) (-265.230,-1081.850)      1373.71
140    242.07328 -22.77142 3355.86747 -5566.68125 -11394.59171 -746.07785       (-239.160,-1122.282) (-1931.374,-22.771) (-264.845,-1088.532)      1374
141    241.61317 -22.84586 3349.59238 -5560.57201 -11381.34114 -745.45190       (-239.380,-1115.767) (-1944.550,-22.846) (-264.459,-1095.213)      1374.49
142    241.15306 -22.92030 3343.31729 -5554.46276 -11368.09057 -744.82595       (-239.600,-1109.252) (-1957.727,-22.920) (-264.073,-1101.894)      1375.16
143    240.69295 -22.99474 3337.04220 -5548.35351 -11354.83999 -744.19999       (-239.819,-1102.736) (-1970.903,-22.995) (-263.688,-1108.575)      1373.57
144    240.23284 -23.06918 3330.76711 -5542.24427 -11341.58942 -743.57404       (-240.039,-1096.221) (-1984.079,-23.069) (-263.302,-1115.256)      1371.7
145    239.77273 -23.14362 3324.49202 -5536.13502 -11328.33885 -742.94809       (-240.259,-1089.705) (-1997.255,-23.144) (-262.916,-1121.938)      1370.03
146    239.31262 -23.21807 3318.21693 -5530.02577 -11315.08827 -742.32213       (-240.479,-1083.190) (-2010.431,-23.218) (-262.531,-1128.619)      1368.54
147    238.85251 -23.29251 3311.94184 -5523.91653 -11301.83770 -741.69618       (-240.699,-1076.675) (-2023.607,-23.293) (-262.145,-1135.300)      1367.25
148    238.39240 -23.36695 3305.66675 -5517.80728 -11288.58713 -741.07023       (-240.918,-1070.159) (-2036.783,-23.367) (-261.759,-1141.981)      1366.14
149    237.93229 -23.44139 3299.39166 -5511.69803 -11275.33656 -740.44428       (-241.138,-1063.644) (-2049.959,-23.441) (-261.374,-1148.662)      1365.22
150    237.47218 -23.51583 3293.11657 -5505.58879 -11262.08598 -739.81832       (-241.358,-1057.129) (-2063.136,-23.516) (-260.988,-1155.344)      1364.49
151    237.01207 -23.59027 3286.84148 -5499.47954 -11248.83541 -739.19237       (-241.578,-1050.613) (-2076.312,-23.590) (-260.602,-1162.025)      1363.96
152    236.55196 -23.66471 3280.56640 -5493.37029 -11235.58484 -738.56642       (-241.798,-1044.098) (-2089.488,-23.665) (-260.217,-1168.706)      1363.61
153    236.09185 -23.73915 3274.29131 -5487.26105 -11222.33427 -737.94046       (-242.018,-1037.582) (-2102.664,-23.739) (-259.831,-1175.387)      1363.46
154    235.63174 -23.81359 3268.01622 -5481.15180 -11209.08369 -737.31451       (-242.237,-1031.067) (-2115.840,-23.814) (-259.445,-1182.069)      1363.5
155    235.17163 -23.88803 3261.74113 -5475.04255 -11195.83312 -736.68856       (-242.457,-1024.552) (-2129.016,-23.888) (-259.060,-1188.750)      1363.73
156    234.71152 -23.96247 3255.46604 -5468.93331 -11182.58255 -736.06260       (-242.677,-1018.036) (-2142.192,-23.962) (-258.674,-1195.431)      1364.15
157    234.25141 -24.03691 3249.19095 -5462.82406 -11169.33197 -735.43665       (-242.897,-1011.521) (-2155.369,-24.037) (-258.288,-1202.112)      1364.76
158    233.79130 -24.11135 3242.91586 -5456.71481 -11156.08140 -734.81070       (-243.117,-1005.006) (-2168.545,-24.111) (-257.903,-1208.793)      1365.56
159    233.33119 -24.18579 3236.64077 -5450.60557 -11142.83083 -734.18474       (-243.337,-998.490) (-2181.721,-24.186) (-257.517,-1215.475)      1366.55
160    232.87108 -24.26023 3230.36568 -5444.49632 -11129.58026 -733.55879       (-243.556,-991.975) (-2194.897,-24.260) (-257.131,-1222.156)      1367.74
161    232.41097 -24.33467 3224.09059 -5438.38707 -11116.32968 -732.93284       (-243.776,-985.459) (-2208.073,-24.335) (-256.746,-1228.837)      1369.11
162    231.95086 -24.40911 3217.81550 -5432.27783 -11103.07911 -732.30688       (-243.996,-978.944) (-2221.249,-24.409) (-256.360,-1235.518)      1370.67
163    231.49074 -24.48355 3211.54041 -5426.16858 -11089.82854 -731.68093       (-244.216,-972.429) (-2234.425,-24.484) (-255.974,-1242.199)      1372.42
164    231.03063 -24.55799 3205.26532 -5420.05933 -11076.57797 -731.05498       (-244.436,-965.913) (-2247.601,-24.558) (-255.589,-1248.881)      1374.36
165    230.57052 -24.63243 3198.99023 -5413.95009 -11063.32739 -730.42903       (-244.656,-959.398) (-2260.778,-24.632) (-255.203,-1255.562)      1376.48
166    230.11041 -24.70687 3192.71514 -5407.84084 -11050.07682 -729.80307       (-244.875,-952.883) (-2273.954,-24.707) (-254.817,-1262.243)      1378.79
167    229.65030 -24.78131 3186.44005 -5401.73159 -11036.82625 -729.17712       (-245.095,-946.367) (-2287.130,-24.781) (-254.432,-1268.924)      1381.29
168    229.19019 -24.85575 3180.16496 -5395.62235 -11023.57567 -728.55117       (-245.315,-939.852) (-2300.306,-24.856) (-254.046,-1275.606)      1383.97
169    228.73008 -24.93019 3173.88987 -5389.51310 -11010.32510 -727.92521       (-245.535,-933.336) (-2313.482,-24.930) (-253.660,-1282.287)      1386.83
170    228.26997 -25.00464 3167.61478 -5383.40386 -10997.07453 -727.29926       (-245.755,-926.821) (-2326.658,-25.005) (-253.275,-1288.968)      1389.87
171    227.80986 -25.07908 3161.33969 -5377.29461 -10983.82396 -726.67331       (-245.975,-920.306) (-2339.834,-25.079) (-252.889,-1295.649)      1393.1
172    227.34975 -25.15352 3155.06460 -5371.18536 -10970.57338 -726.04735       (-246.194,-913.790) (-2353.010,-25.154) (-252.503,-1302.330)      1396.5
173    226.88964 -25.22796 3148.78951 -5365.07612 -10957.32281 -725.42140       (-246.414,-907.275) (-2366.187,-25.228) (-252.118,-1309.012)      1400.08
174    226.42953 -25.30240 3142.51442 -5358.96687 -10944.07224 -724.79545       (-246.634,-900.760) (-2379.363,-25.302) (-251.732,-1315.693)      1403.84
