2BOUNDS_2018-03-07.14_40_22.515_.txt     Output is probe cell, reduced cell, NCDist distance between
26    -57.22771   7.50183 -24.25670   4.93853 -24.03733 -53.83933       (-54.463,-0.624) (-4.315,-13.536) (-6.878,-41.600)      1.54554
27    -57.21083   7.49000 -24.23304   4.92670 -24.02559 -53.84057       (-54.441,-0.600) (-4.326,-13.572) (-6.890,-41.630)      1.60499
28    -57.19396   7.47818 -24.20939   4.91487 -24.01385 -53.84181       (-54.419,-0.577) (-4.338,-13.607) (-6.901,-41.661)      1.66443
29    -57.17708   7.46635 -24.18573   4.90304 -24.00210 -53.84305       (-54.396,-0.553) (-4.350,-13.643) (-6.913,-41.691)      1.72387
30    -57.16021   7.45452 -24.16207   4.89122 -23.99036 -53.84429       (-54.374,-0.529) (-4.362,-13.679) (-6.925,-41.722)      1.78332
31    -57.14333   7.44269 -24.13842   4.87939 -23.97862 -53.84553       (-54.351,-0.506) (-4.374,-13.714) (-6.937,-41.752)      1.84276
32    -57.12646   7.43086 -24.11476   4.86756 -23.96687 -53.84677       (-54.329,-0.482) (-4.385,-13.750) (-6.949,-41.783)      1.90221
33    -57.10958   7.41904 -24.09111   4.85573 -23.95513 -53.84801       (-54.306,-0.458) (-4.397,-13.785) (-6.961,-41.813)      1.96165
34    -57.09271   7.40721 -24.06745   4.84390 -23.94339 -53.84925       (-54.284,-0.435) (-4.409,-13.821) (-6.972,-41.844)      2.02109
35    -57.07583   7.39538 -24.04379   4.83208 -23.93165 -53.85049       (-54.262,-0.411) (-4.421,-13.856) (-6.984,-41.874)      2.08054
36    -57.05896   7.38355 -24.02014   4.82025 -23.91990 -53.85173       (-54.239,-0.387) (-4.433,-13.892) (-6.996,-41.904)      2.13998
37    -57.04208   7.37172 -23.99648   4.80842 -23.90816 -53.85297       (-54.217,-0.364) (-4.445,-13.928) (-7.008,-41.935)      2.19943
38    -57.02521   7.35989 -23.97282   4.79659 -23.89642 -53.85421       (-54.194,-0.340) (-4.456,-13.963) (-7.020,-41.965)      2.25887
39    -57.00833   7.34807 -23.94917   4.78476 -23.88467 -53.85545       (-54.172,-0.316) (-4.468,-13.999) (-7.032,-41.996)      2.31831
40    -56.99146   7.33624 -23.92551   4.77293 -23.87293 -53.85669       (-54.150,-0.293) (-4.480,-14.034) (-7.043,-42.026)      2.37776
41    -56.97459   7.32441 -23.90185   4.76111 -23.86119 -53.85793       (-54.127,-0.269) (-4.492,-14.070) (-7.055,-42.057)      2.4372
42    -56.95771   7.31258 -23.87820   4.74928 -23.84944 -53.85918       (-54.105,-0.246) (-4.504,-14.105) (-7.067,-42.087)      2.49665
43    -56.94084   7.30075 -23.85454   4.73745 -23.83770 -53.86042       (-54.082,-0.222) (-4.516,-14.141) (-7.079,-42.117)      2.55609
44    -56.92396   7.28893 -23.83089   4.72562 -23.82596 -53.86166       (-54.060,-0.198) (-4.527,-14.177) (-7.091,-42.148)      2.61553
45    -56.90709   7.27710 -23.80723   4.71379 -23.81422 -53.86290       (-54.037,-0.175) (-4.539,-14.212) (-7.103,-42.178)      2.67498
46    -56.89021   7.26527 -23.78357   4.70197 -23.80247 -53.86414       (-54.015,-0.151) (-4.551,-14.248) (-7.114,-42.209)      2.73442
47    -56.87334   7.25344 -23.75992   4.69014 -23.79073 -53.86538       (-53.993,-0.127) (-4.563,-14.283) (-7.126,-42.239)      2.79387
48    -56.85646   7.24161 -23.73626   4.67831 -23.77899 -53.86662       (-53.970,-0.104) (-4.575,-14.319) (-7.138,-42.270)      2.85331
49    -56.83959   7.22979 -23.71260   4.66648 -23.76724 -53.86786       (-53.948,-0.080) (-4.587,-14.354) (-7.150,-42.300)      2.91275
50    -56.82271   7.21796 -23.68895   4.65465 -23.75550 -53.86910       (-53.925,-0.056) (-4.598,-14.390) (-7.162,-42.331)      2.9722
51    -56.80584   7.20613 -23.66529   4.64282 -23.74376 -53.87034       (-53.903,-0.033) (-4.610,-14.425) (-7.174,-42.361)      3.03164
52    -56.78896   7.19430 -23.64163   4.63100 -23.73202 -53.87158       (-53.881,-0.009) (-4.622,-14.461) (-7.185,-42.391)      3.09109
53    -56.77209   7.18247 -23.61798   4.61917 -23.72027 -53.87282       (-53.873,-0.015) (-7.182,-14.482) (-4.619,-42.407)      3.12287
54    -56.75521   7.17064 -23.59432   4.60734 -23.70853 -53.87406       (-53.874,-0.038) (-7.171,-14.494) (-4.607,-42.414)      3.138
55    -56.73834   7.15882 -23.57067   4.59551 -23.69679 -53.87530       (-53.875,-0.062) (-7.159,-14.506) (-4.596,-42.421)      3.15338
56    -56.72146   7.14699 -23.54701   4.58368 -23.68504 -53.87654       (-53.877,-0.086) (-7.147,-14.518) (-4.584,-42.427)      3.16901
57    -56.70459   7.13516 -23.52335   4.57186 -23.67330 -53.87778       (-53.878,-0.109) (-7.135,-14.530) (-4.572,-42.434)      3.18489
58    -56.68772   7.12333 -23.49970   4.56003 -23.66156 -53.87902       (-53.879,-0.133) (-7.123,-14.542) (-4.560,-42.441)      3.20102
59    -56.67084   7.11150 -23.47604   4.54820 -23.64981 -53.88026       (-53.880,-0.157) (-7.112,-14.553) (-4.548,-42.448)      3.21738
60    -56.65397   7.09968 -23.45238   4.53637 -23.63807 -53.88150       (-53.882,-0.180) (-7.100,-14.565) (-4.536,-42.455)      3.23397
61    -56.63709   7.08785 -23.42873   4.52454 -23.62633 -53.88274       (-53.883,-0.204) (-7.088,-14.577) (-4.525,-42.461)      3.2508
62    -56.62022   7.07602 -23.40507   4.51272 -23.61459 -53.88398       (-53.884,-0.228) (-7.076,-14.589) (-4.513,-42.468)      3.26786
63    -56.60334   7.06419 -23.38142   4.50089 -23.60284 -53.88522       (-53.885,-0.251) (-7.064,-14.601) (-4.501,-42.475)      3.28514
64    -56.58647   7.05236 -23.35776   4.48906 -23.59110 -53.88646       (-53.886,-0.275) (-7.052,-14.613) (-4.489,-42.482)      3.30264
65    -56.56959   7.04053 -23.33410   4.47723 -23.57936 -53.88770       (-53.888,-0.299) (-7.041,-14.625) (-4.477,-42.489)      3.32036
66    -56.55272   7.02871 -23.31045   4.46540 -23.56761 -53.88894       (-53.889,-0.322) (-7.029,-14.637) (-4.465,-42.495)      3.3383
67    -56.53584   7.01688 -23.28679   4.45357 -23.55587 -53.89018       (-53.890,-0.346) (-7.017,-14.649) (-4.454,-42.502)      3.35644
68    -56.51897   7.00505 -23.26313   4.44175 -23.54413 -53.89142       (-53.891,-0.370) (-7.005,-14.661) (-4.442,-42.509)      3.37479
69    -56.50209   6.99322 -23.23948   4.42992 -23.53238 -53.89266       (-53.893,-0.393) (-6.993,-14.673) (-4.430,-42.516)      3.39335
70    -56.48522   6.98139 -23.21582   4.41809 -23.52064 -53.89390       (-53.894,-0.417) (-6.981,-14.684) (-4.418,-42.522)      3.4121
71    -56.46834   6.96957 -23.19216   4.40626 -23.50890 -53.89514       (-53.895,-0.441) (-6.970,-14.696) (-4.406,-42.529)      3.43106
72    -56.45147   6.95774 -23.16851   4.39443 -23.49716 -53.89639       (-53.896,-0.464) (-6.958,-14.708) (-4.394,-42.536)      3.45021
73    -56.43460   6.94591 -23.14485   4.38261 -23.48541 -53.89763       (-53.898,-0.488) (-6.946,-14.720) (-4.383,-42.543)      3.46955
74    -56.41772   6.93408 -23.12120   4.37078 -23.47367 -53.89887       (-53.899,-0.511) (-6.934,-14.732) (-4.371,-42.550)      3.48907
75    -56.40085   6.92225 -23.09754   4.35895 -23.46193 -53.90011       (-53.900,-0.535) (-6.922,-14.744) (-4.359,-42.556)      3.50878
76    -56.38397   6.91042 -23.07388   4.34712 -23.45018 -53.90135       (-53.901,-0.559) (-6.910,-14.756) (-4.347,-42.563)      3.52868
77    -56.36710   6.89860 -23.05023   4.33529 -23.43844 -53.90259       (-53.903,-0.582) (-6.899,-14.768) (-4.335,-42.570)      3.54875
78    -56.35022   6.88677 -23.02657   4.32346 -23.42670 -53.90383       (-53.904,-0.606) (-6.887,-14.780) (-4.323,-42.577)      3.56899
79    -56.33335   6.87494 -23.00291   4.31164 -23.41496 -53.90507       (-53.905,-0.630) (-6.875,-14.792) (-4.312,-42.583)      3.58941
80    -56.31647   6.86311 -22.97926   4.29981 -23.40321 -53.90631       (-53.906,-0.653) (-6.863,-14.804) (-4.300,-42.590)      3.61
81    -56.29960   6.85128 -22.95560   4.28798 -23.39147 -53.90755       (-53.908,-0.677) (-6.851,-14.816) (-4.288,-42.597)      3.63076
82    -56.28272   6.83946 -22.93194   4.27615 -23.37973 -53.90879       (-53.909,-0.701) (-6.839,-14.827) (-4.276,-42.604)      3.65167
83    -56.26585   6.82763 -22.90829   4.26432 -23.36798 -53.91003       (-53.910,-0.724) (-6.828,-14.839) (-4.264,-42.611)      3.67275
84    -56.24897   6.81580 -22.88463   4.25250 -23.35624 -53.91127       (-53.911,-0.748) (-6.816,-14.851) (-4.252,-42.617)      3.69399
85    -56.23210   6.80397 -22.86098   4.24067 -23.34450 -53.91251       (-53.913,-0.772) (-6.804,-14.863) (-4.241,-42.624)      3.71539
86    -56.21522   6.79214 -22.83732   4.22884 -23.33275 -53.91375       (-53.914,-0.795) (-6.792,-14.875) (-4.229,-42.631)      3.73693
87    -56.19835   6.78031 -22.81366   4.21701 -23.32101 -53.91499       (-53.915,-0.819) (-6.780,-14.887) (-4.217,-42.638)      3.75863
88    -56.18147   6.76849 -22.79001   4.20518 -23.30927 -53.91623       (-53.916,-0.843) (-6.768,-14.899) (-4.205,-42.645)      3.78047
89    -56.16460   6.75666 -22.76635   4.19335 -23.29753 -53.91747       (-53.917,-0.866) (-6.757,-14.911) (-4.193,-42.651)      3.80246
90    -56.14773   6.74483 -22.74269   4.18153 -23.28578 -53.91871       (-53.919,-0.890) (-6.745,-14.923) (-4.182,-42.658)      3.8246
91    -56.13085   6.73300 -22.71904   4.16970 -23.27404 -53.91995       (-53.920,-0.914) (-6.733,-14.935) (-4.170,-42.665)      3.84687
92    -56.11398   6.72117 -22.69538   4.15787 -23.26230 -53.92119       (-53.921,-0.937) (-6.721,-14.947) (-4.158,-42.672)      3.86928
93    -56.09710   6.70935 -22.67173   4.14604 -23.25055 -53.92243       (-53.922,-0.961) (-6.709,-14.958) (-4.146,-42.678)      3.89182
94    -56.08023   6.69752 -22.64807   4.13421 -23.23881 -53.92367       (-53.924,-0.985) (-6.698,-14.970) (-4.134,-42.685)      3.9145
95    -56.06335   6.68569 -22.62441   4.12239 -23.22707 -53.92491       (-53.925,-1.008) (-6.686,-14.982) (-4.122,-42.692)      3.93731
96    -56.04648   6.67386 -22.60076   4.11056 -23.21533 -53.92615       (-53.926,-1.032) (-6.674,-14.994) (-4.111,-42.699)      3.96025
97    -56.02960   6.66203 -22.57710   4.09873 -23.20358 -53.92739       (-53.927,-1.056) (-6.662,-15.006) (-4.099,-42.706)      3.98331
98    -56.01273   6.65020 -22.55344   4.08690 -23.19184 -53.92863       (-53.929,-1.079) (-6.650,-15.018) (-4.087,-42.712)      4.0065
99    -55.99585   6.63838 -22.52979   4.07507 -23.18010 -53.92987       (-53.930,-1.103) (-6.638,-15.030) (-4.075,-42.719)      4.02981
100    -55.97898   6.62655 -22.50613   4.06324 -23.16835 -53.93111       (-53.931,-1.127) (-6.627,-15.042) (-4.063,-42.726)      4.05324
101    -55.96210   6.61472 -22.48247   4.05142 -23.15661 -53.93235       (-53.932,-1.150) (-6.615,-15.054) (-4.051,-42.733)      4.07678
102    -55.94523   6.60289 -22.45882   4.03959 -23.14487 -53.93360       (-53.934,-1.174) (-6.603,-15.066) (-4.040,-42.739)      4.10045
103    -55.92835   6.59106 -22.43516   4.02776 -23.13312 -53.93484       (-53.935,-1.198) (-6.591,-15.078) (-4.028,-42.746)      4.12422
104    -55.91148   6.57924 -22.41151   4.01593 -23.12138 -53.93608       (-53.936,-1.221) (-6.579,-15.090) (-4.016,-42.753)      4.14811
105    -55.89460   6.56741 -22.38785   4.00410 -23.10964 -53.93732       (-53.937,-1.245) (-6.567,-15.101) (-4.004,-42.760)      4.17211
106    -55.87773   6.55558 -22.36419   3.99228 -23.09790 -53.93856       (-53.939,-1.268) (-6.556,-15.113) (-3.992,-42.767)      4.19622
107    -55.86086   6.54375 -22.34054   3.98045 -23.08615 -53.93980       (-53.940,-1.292) (-6.544,-15.125) (-3.980,-42.773)      4.22043
108    -55.84398   6.53192 -22.31688   3.96862 -23.07441 -53.94104       (-53.941,-1.316) (-6.532,-15.137) (-3.969,-42.780)      4.24474
109    -55.82711   6.52010 -22.29322   3.95679 -23.06267 -53.94228       (-53.942,-1.339) (-6.520,-15.149) (-3.957,-42.787)      4.26916
110    -55.81023   6.50827 -22.26957   3.94496 -23.05092 -53.94352       (-53.944,-1.363) (-6.508,-15.161) (-3.945,-42.794)      4.29368
111    -55.79336   6.49644 -22.24591   3.93313 -23.03918 -53.94476       (-53.945,-1.387) (-6.496,-15.173) (-3.933,-42.800)      4.3183
112    -55.77648   6.48461 -22.22225   3.92131 -23.02744 -53.94600       (-53.946,-1.410) (-6.485,-15.185) (-3.921,-42.807)      4.34302
113    -55.75961   6.47278 -22.19860   3.90948 -23.01569 -53.94724       (-53.947,-1.434) (-6.473,-15.197) (-3.909,-42.814)      4.36783
114    -55.74273   6.46095 -22.17494   3.89765 -23.00395 -53.94848       (-53.948,-1.458) (-6.461,-15.209) (-3.898,-42.821)      4.39274
115    -55.72586   6.44913 -22.15129   3.88582 -22.99221 -53.94972       (-53.950,-1.481) (-6.449,-15.221) (-3.886,-42.828)      4.41773
116    -55.70898   6.43730 -22.12763   3.87399 -22.98047 -53.95096       (-53.951,-1.505) (-6.437,-15.232) (-3.874,-42.834)      4.44282
117    -55.69211   6.42547 -22.10397   3.86217 -22.96872 -53.95220       (-53.952,-1.529) (-6.425,-15.244) (-3.862,-42.841)      4.468
118    -55.67523   6.41364 -22.08032   3.85034 -22.95698 -53.95344       (-53.953,-1.552) (-6.414,-15.256) (-3.850,-42.848)      4.49327
119    -55.65836   6.40181 -22.05666   3.83851 -22.94524 -53.95468       (-53.955,-1.576) (-6.402,-15.268) (-3.839,-42.855)      4.51862
120    -55.64148   6.38999 -22.03300   3.82668 -22.93349 -53.95592       (-53.956,-1.600) (-6.390,-15.280) (-3.827,-42.862)      4.54406
121    -55.62461   6.37816 -22.00935   3.81485 -22.92175 -53.95716       (-53.957,-1.623) (-6.378,-15.292) (-3.815,-42.868)      4.56958
122    -55.60774   6.36633 -21.98569   3.80303 -22.91001 -53.95840       (-53.958,-1.647) (-6.366,-15.304) (-3.803,-42.875)      4.59518
123    -55.59086   6.35450 -21.96204   3.79120 -22.89827 -53.95964       (-53.960,-1.671) (-6.355,-15.316) (-3.791,-42.882)      4.62087
124    -55.57399   6.34267 -21.93838   3.77937 -22.88652 -53.96088       (-53.961,-1.694) (-6.343,-15.328) (-3.779,-42.889)      4.64663
125    -55.55711   6.33084 -21.91472   3.76754 -22.87478 -53.96212       (-53.962,-1.718) (-6.331,-15.340) (-3.768,-42.895)      4.67248
126    -55.54024   6.31902 -21.89107   3.75571 -22.86304 -53.96336       (-53.963,-1.742) (-6.319,-15.352) (-3.756,-42.902)      4.69839
127    -55.52336   6.30719 -21.86741   3.74388 -22.85129 -53.96460       (-53.965,-1.765) (-6.307,-15.364) (-3.744,-42.909)      4.72439
128    -55.50649   6.29536 -21.84375   3.73206 -22.83955 -53.96584       (-53.966,-1.789) (-6.295,-15.375) (-3.732,-42.916)      4.75046
129    -55.48961   6.28353 -21.82010   3.72023 -22.82781 -53.96708       (-53.967,-1.813) (-6.284,-15.387) (-3.720,-42.923)      4.7766
130    -55.47274   6.27170 -21.79644   3.70840 -22.81606 -53.96832       (-53.968,-1.836) (-6.272,-15.399) (-3.708,-42.929)      4.80281
131    -55.45586   6.25988 -21.77278   3.69657 -22.80432 -53.96956       (-53.970,-1.860) (-6.260,-15.411) (-3.697,-42.936)      4.8291
132    -55.43899   6.24805 -21.74913   3.68474 -22.79258 -53.97080       (-53.971,-1.884) (-6.248,-15.423) (-3.685,-42.943)      4.85545
133    -55.42211   6.23622 -21.72547   3.67292 -22.78084 -53.97205       (-53.972,-1.907) (-6.236,-15.435) (-3.673,-42.950)      4.88188
134    -55.40524   6.22439 -21.70182   3.66109 -22.76909 -53.97329       (-53.973,-1.931) (-6.224,-15.447) (-3.661,-42.956)      4.90837
135    -55.38836   6.21256 -21.67816   3.64926 -22.75735 -53.97453       (-53.975,-1.955) (-6.213,-15.459) (-3.649,-42.963)      4.93492
136    -55.37149   6.20073 -21.65450   3.63743 -22.74561 -53.97577       (-53.976,-1.978) (-6.201,-15.471) (-3.637,-42.970)      4.96154
137    -55.35461   6.18891 -21.63085   3.62560 -22.73386 -53.97701       (-53.977,-2.002) (-6.189,-15.483) (-3.626,-42.977)      4.98823
138    -55.33774   6.17708 -21.60719   3.61377 -22.72212 -53.97825       (-53.978,-2.025) (-6.177,-15.495) (-3.614,-42.984)      5.01498
139    -55.32087   6.16525 -21.58353   3.60195 -22.71038 -53.97949       (-53.979,-2.049) (-6.165,-15.506) (-3.602,-42.990)      5.04179
140    -55.30399   6.15342 -21.55988   3.59012 -22.69864 -53.98073       (-53.981,-2.073) (-6.153,-15.518) (-3.590,-42.997)      5.06866
141    -55.28712   6.14159 -21.53622   3.57829 -22.68689 -53.98197       (-53.982,-2.096) (-6.142,-15.530) (-3.578,-43.004)      5.09559
142    -55.27024   6.12977 -21.51256   3.56646 -22.67515 -53.98321       (-53.983,-2.120) (-6.130,-15.542) (-3.566,-43.011)      5.12259
143    -55.25337   6.11794 -21.48891   3.55463 -22.66341 -53.98445       (-53.984,-2.144) (-6.118,-15.554) (-3.555,-43.017)      5.14964
144    -55.23649   6.10611 -21.46525   3.54281 -22.65166 -53.98569       (-53.986,-2.167) (-6.106,-15.566) (-3.543,-43.024)      5.17674
145    -55.21962   6.09428 -21.44160   3.53098 -22.63992 -53.98693       (-53.987,-2.191) (-6.094,-15.578) (-3.531,-43.031)      5.20391
146    -55.20274   6.08245 -21.41794   3.51915 -22.62818 -53.98817       (-53.988,-2.215) (-6.082,-15.590) (-3.519,-43.038)      5.23113
147    -55.18587   6.07062 -21.39428   3.50732 -22.61643 -53.98941       (-53.989,-2.238) (-6.071,-15.602) (-3.507,-43.045)      5.2584
148    -55.16899   6.05880 -21.37063   3.49549 -22.60469 -53.99065       (-53.991,-2.262) (-6.059,-15.614) (-3.495,-43.051)      5.28573
149    -55.15212   6.04697 -21.34697   3.48366 -22.59295 -53.99189       (-53.992,-2.286) (-6.047,-15.626) (-3.484,-43.058)      5.31311
150    -55.13524   6.03514 -21.32331   3.47184 -22.58121 -53.99313       (-53.993,-2.309) (-6.035,-15.638) (-3.472,-43.065)      5.34055
151    -55.11837   6.02331 -21.29966   3.46001 -22.56946 -53.99437       (-53.994,-2.333) (-6.023,-15.649) (-3.460,-43.072)      5.36803
152    -55.10149   6.01148 -21.27600   3.44818 -22.55772 -53.99561       (-53.996,-2.357) (-6.011,-15.661) (-3.448,-43.079)      5.39557
153    -55.08462   5.99966 -21.25235   3.43635 -22.54598 -53.99685       (-53.997,-2.380) (-6.000,-15.673) (-3.436,-43.085)      5.42315
154    -55.06774   5.98783 -21.22869   3.42452 -22.53423 -53.99809       (-53.998,-2.404) (-5.988,-15.685) (-3.425,-43.092)      5.45079
155    -55.05087   5.97600 -21.20503   3.41270 -22.52249 -53.99933       (-53.999,-2.428) (-5.976,-15.697) (-3.413,-43.099)      5.47847
156    -55.03400   5.96417 -21.18138   3.40087 -22.51075 -54.00057       (-54.001,-2.451) (-5.964,-15.709) (-3.401,-43.106)      5.5062
157    -55.01712   5.95234 -21.15772   3.38904 -22.49900 -54.00181       (-54.002,-2.475) (-5.952,-15.721) (-3.389,-43.112)      5.53398
158    -55.00025   5.94051 -21.13406   3.37721 -22.48726 -54.00305       (-54.003,-2.499) (-5.941,-15.733) (-3.377,-43.119)      5.5618
159    -54.98337   5.92869 -21.11041   3.36538 -22.47552 -54.00429       (-54.004,-2.522) (-5.929,-15.745) (-3.365,-43.126)      5.58967
160    -54.96650   5.91686 -21.08675   3.35355 -22.46378 -54.00553       (-54.006,-2.546) (-5.917,-15.757) (-3.354,-43.133)      5.61759
161    -54.94962   5.90503 -21.06309   3.34173 -22.45203 -54.00677       (-54.007,-2.570) (-5.905,-15.769) (-3.342,-43.140)      5.64555
162    -54.93275   5.89320 -21.03944   3.32990 -22.44029 -54.00801       (-54.008,-2.593) (-5.893,-15.780) (-3.330,-43.146)      5.67355
163    -54.91587   5.88137 -21.01578   3.31807 -22.42855 -54.00926       (-54.009,-2.617) (-5.881,-15.792) (-3.318,-43.153)      5.7016
164    -54.89900   5.86955 -20.99213   3.30624 -22.41680 -54.01050       (-54.010,-2.641) (-5.870,-15.804) (-3.306,-43.160)      5.72968
165    -54.88212   5.85772 -20.96847   3.29441 -22.40506 -54.01174       (-54.012,-2.664) (-5.858,-15.816) (-3.294,-43.167)      5.75228
166    -54.86525   5.84589 -20.94481   3.28259 -22.39332 -54.01298       (-54.013,-2.688) (-5.846,-15.828) (-3.283,-43.173)      5.77032
167    -54.84837   5.83406 -20.92116   3.27076 -22.38158 -54.01422       (-54.014,-2.712) (-5.834,-15.840) (-3.271,-43.180)      5.78849
168    -54.83150   5.82223 -20.89750   3.25893 -22.36983 -54.01546       (-54.015,-2.735) (-5.822,-15.852) (-3.259,-43.187)      5.80678
169    -54.81462   5.81041 -20.87384   3.24710 -22.35809 -54.01670       (-54.017,-2.759) (-5.810,-15.864) (-3.247,-43.194)      5.82519
170    -54.79775   5.79858 -20.85019   3.23527 -22.34635 -54.01794       (-54.018,-2.782) (-5.799,-15.876) (-3.235,-43.201)      5.84372
171    -54.78088   5.78675 -20.82653   3.22344 -22.33460 -54.01918       (-54.019,-2.806) (-5.787,-15.888) (-3.223,-43.207)      5.86236
172    -54.76400   5.77492 -20.80287   3.21162 -22.32286 -54.02042       (-54.020,-2.830) (-5.775,-15.900) (-3.212,-43.214)      5.88112
173    -54.74713   5.76309 -20.77922   3.19979 -22.31112 -54.02166       (-54.022,-2.853) (-5.763,-15.912) (-3.200,-43.221)      5.89999
174    -54.73025   5.75126 -20.75556   3.18796 -22.29937 -54.02290       (-54.023,-2.877) (-5.751,-15.923) (-3.188,-43.228)      5.91898
175    -54.71338   5.73944 -20.73191   3.17613 -22.28763 -54.02414       (-54.024,-2.901) (-5.739,-15.935) (-3.176,-43.235)      5.93808
176    -54.69650   5.72761 -20.70825   3.16430 -22.27589 -54.02538       (-54.025,-2.924) (-5.728,-15.947) (-3.164,-43.241)      5.95729
177    -54.67963   5.71578 -20.68459   3.15248 -22.26415 -54.02662       (-54.027,-2.948) (-5.716,-15.959) (-3.152,-43.248)      5.97661
178    -54.66275   5.70395 -20.66094   3.14065 -22.25240 -54.02786       (-54.028,-2.972) (-5.704,-15.971) (-3.141,-43.255)      5.99604
179    -54.64588   5.69212 -20.63728   3.12882 -22.24066 -54.02910       (-54.029,-2.995) (-5.692,-15.983) (-3.129,-43.262)      6.01558
180    -54.62900   5.68030 -20.61362   3.11699 -22.22892 -54.03034       (-54.030,-3.019) (-5.680,-15.995) (-3.117,-43.268)      6.03523
181    -54.61213   5.66847 -20.58997   3.10516 -22.21717 -54.03158       (-54.032,-3.043) (-5.668,-16.007) (-3.105,-43.275)      6.05498
182    -54.59525   5.65664 -20.56631   3.09334 -22.20543 -54.03282       (-54.033,-3.066) (-5.657,-16.019) (-3.093,-43.282)      6.07484
183    -54.57838   5.64481 -20.54266   3.08151 -22.19369 -54.03406       (-54.034,-3.090) (-5.645,-16.031) (-3.082,-43.289)      6.0948
184    -54.56150   5.63298 -20.51900   3.06968 -22.18195 -54.03530       (-54.035,-3.114) (-5.633,-16.043) (-3.070,-43.296)      6.11486
