Fol_2018-02-25.13_35_04.54_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -1746.35373 1263.48970 -2812.05498 -1914.76425 1369.24968 -2821.90399       (-1442.805,-545.515) (-105.760,-1369.250) (-377.104,-1452.654)      5.08423e-13
1    -1746.04988 1262.11908 -2809.61759 -1913.39363 1366.50844 -2820.53337       (-1443.109,-546.885) (-104.389,-1366.508) (-379.541,-1454.025)      4.37988
2    -1745.74603 1260.74846 -2807.18020 -1912.02301 1363.76720 -2819.16275       (-1443.413,-548.256) (-103.019,-1363.767) (-381.979,-1455.396)      8.75977
3    -1745.44218 1259.37784 -2804.74282 -1910.65239 1361.02596 -2817.79213       (-1443.717,-549.626) (-101.648,-1361.026) (-384.416,-1456.766)      13.1397
4    -1745.13833 1258.00722 -2802.30543 -1909.28177 1358.28472 -2816.42151       (-1444.021,-550.997) (-100.278,-1358.285) (-386.854,-1458.137)      17.5195
5    -1744.83447 1256.63660 -2799.86804 -1907.91115 1355.54348 -2815.05089       (-1444.325,-552.368) (-98.907,-1355.543) (-389.291,-1459.507)      21.8994
6    -1744.53062 1255.26598 -2797.43065 -1906.54053 1352.80224 -2813.68027       (-1444.628,-553.738) (-97.536,-1352.802) (-391.728,-1460.878)      26.2793
7    -1744.22677 1253.89536 -2794.99326 -1905.16991 1350.06100 -2812.30965       (-1444.932,-555.109) (-96.166,-1350.061) (-394.166,-1462.249)      30.6592
8    -1743.92292 1252.52474 -2792.55587 -1903.79929 1347.31976 -2810.93903       (-1445.236,-556.480) (-94.795,-1347.320) (-396.603,-1463.619)      35.0391
9    -1743.61906 1251.15412 -2790.11849 -1902.42866 1344.57852 -2809.56841       (-1445.540,-557.850) (-93.424,-1344.579) (-399.041,-1464.990)      39.419
10    -1743.31521 1249.78350 -2787.68110 -1901.05804 1341.83728 -2808.19779       (-1445.844,-559.221) (-92.054,-1341.837) (-401.478,-1466.361)      43.7988
11    -1743.01136 1248.41288 -2785.24371 -1899.68742 1339.09604 -2806.82717       (-1446.148,-560.591) (-90.683,-1339.096) (-403.915,-1467.731)      48.1787
12    -1742.70751 1247.04226 -2782.80632 -1898.31680 1336.35480 -2805.45655       (-1446.452,-561.962) (-89.313,-1336.355) (-406.353,-1469.102)      52.5586
13    -1742.40365 1245.67164 -2780.36893 -1896.94618 1333.61356 -2804.08593       (-1446.755,-563.333) (-87.942,-1333.614) (-408.790,-1470.472)      56.9385
14    -1742.09980 1244.30102 -2777.93154 -1895.57556 1330.87231 -2802.71531       (-1447.059,-564.703) (-86.571,-1330.872) (-411.227,-1471.843)      61.3184
15    -1741.79595 1242.93040 -2775.49416 -1894.20494 1328.13107 -2801.34469       (-1447.363,-566.074) (-85.201,-1328.131) (-413.665,-1473.214)      65.6983
16    -1741.49210 1241.55978 -2773.05677 -1892.83432 1325.38983 -2799.97407       (-1447.667,-567.444) (-83.830,-1325.390) (-416.102,-1474.584)      70.0782
17    -1741.18825 1240.18916 -2770.61938 -1891.46370 1322.64859 -2798.60345       (-1447.971,-568.815) (-82.459,-1322.649) (-418.540,-1475.955)      74.458
18    -1740.88439 1238.81854 -2768.18199 -1890.09308 1319.90735 -2797.23283       (-1448.275,-570.186) (-81.089,-1319.907) (-420.977,-1477.325)      78.8379
19    -1740.58054 1237.44792 -2765.74460 -1888.72246 1317.16611 -2795.86221       (-1448.578,-571.556) (-79.718,-1317.166) (-423.414,-1478.696)      83.2178
20    -1740.27669 1236.07729 -2763.30721 -1887.35184 1314.42487 -2794.49159       (-1448.882,-572.927) (-78.348,-1314.425) (-425.852,-1480.067)      87.5977
21    -1739.97284 1234.70667 -2760.86983 -1885.98122 1311.68363 -2793.12097       (-1449.186,-574.298) (-76.977,-1311.684) (-428.289,-1481.437)      91.9776
22    -1739.66898 1233.33605 -2758.43244 -1884.61060 1308.94239 -2791.75035       (-1449.490,-575.668) (-75.606,-1308.942) (-430.727,-1482.808)      96.3575
23    -1739.36513 1231.96543 -2755.99505 -1883.23998 1306.20115 -2790.37973       (-1449.794,-577.039) (-74.236,-1306.201) (-433.164,-1484.179)      100.737
24    -1739.06128 1230.59481 -2753.55766 -1881.86936 1303.45991 -2789.00910       (-1450.098,-578.409) (-72.865,-1303.460) (-435.601,-1485.549)      105.117
25    -1738.75743 1229.22419 -2751.12027 -1880.49874 1300.71867 -2787.63848       (-1450.402,-579.780) (-71.494,-1300.719) (-438.039,-1486.920)      109.497
26    -1738.45357 1227.85357 -2748.68288 -1879.12812 1297.97743 -2786.26786       (-1450.705,-581.151) (-70.124,-1297.977) (-440.476,-1488.290)      113.877
27    -1738.14972 1226.48295 -2746.24550 -1877.75750 1295.23619 -2784.89724       (-1451.009,-582.521) (-68.753,-1295.236) (-442.914,-1489.661)      118.257
28    -1737.84587 1225.11233 -2743.80811 -1876.38688 1292.49495 -2783.52662       (-1451.313,-583.892) (-67.383,-1292.495) (-445.351,-1491.032)      122.637
29    -1737.54202 1223.74171 -2741.37072 -1875.01626 1289.75371 -2782.15600       (-1451.617,-585.263) (-66.012,-1289.754) (-447.788,-1492.402)      127.017
30    -1737.23817 1222.37109 -2738.93333 -1873.64564 1287.01246 -2780.78538       (-1451.921,-586.633) (-64.641,-1287.012) (-450.226,-1493.773)      131.397
31    -1736.93431 1221.00047 -2736.49594 -1872.27502 1284.27122 -2779.41476       (-1452.225,-588.004) (-63.271,-1284.271) (-452.663,-1495.144)      135.776
32    -1736.63046 1219.62985 -2734.05855 -1870.90440 1281.52998 -2778.04414       (-1452.529,-589.374) (-61.900,-1281.530) (-455.100,-1496.514)      140.156
33    -1736.32661 1218.25923 -2731.62117 -1869.53378 1278.78874 -2776.67352       (-1452.832,-590.745) (-60.530,-1278.789) (-457.538,-1497.885)      144.536
34    -1736.02276 1216.88861 -2729.18378 -1868.16316 1276.04750 -2775.30290       (-1453.136,-592.116) (-59.159,-1276.048) (-459.975,-1499.255)      148.916
35    -1735.71890 1215.51799 -2726.74639 -1866.79254 1273.30626 -2773.93228       (-1453.440,-593.486) (-57.788,-1273.306) (-462.413,-1500.626)      153.296
36    -1735.41505 1214.14737 -2724.30900 -1865.42192 1270.56502 -2772.56166       (-1453.744,-594.857) (-56.418,-1270.565) (-464.850,-1501.997)      157.676
37    -1735.11120 1212.77675 -2721.87161 -1864.05130 1267.82378 -2771.19104       (-1454.048,-596.228) (-55.047,-1267.824) (-467.287,-1503.367)      162.056
38    -1734.80735 1211.40613 -2719.43422 -1862.68068 1265.08254 -2769.82042       (-1454.352,-597.598) (-53.676,-1265.083) (-469.725,-1504.738)      166.436
39    -1734.50349 1210.03551 -2716.99684 -1861.31006 1262.34130 -2768.44980       (-1454.656,-598.969) (-52.306,-1262.341) (-472.162,-1506.109)      170.815
40    -1734.19964 1208.66489 -2714.55945 -1859.93944 1259.60006 -2767.07918       (-1454.959,-600.339) (-50.935,-1259.600) (-474.600,-1507.479)      175.195
