10PERCENT_2018-03-07.11_26_59.390_.txt     Output is probe cell, reduced cell, NCDist distance between
19    -20.43705   0.00426 -31.95148 -33.94107 -56.16965  12.42944       (-3.573,-33.945) (-0.004,-22.454) (-31.939,-4.426)      2.00874
20    -20.41627   0.00101 -31.95128 -33.92836 -56.14728  12.41190       (-3.594,-33.929) (-0.001,-22.505) (-31.948,-4.409)      2.01427
21    -20.39548  -0.00224 -31.95108 -33.91565 -56.12491  12.39436       (-4.389,-33.911) (-0.002,-22.559) (-31.956,-3.612)      1.27952
22    -20.37469  -0.00549 -31.95089 -33.90294 -56.10254  12.37682       (-4.368,-33.892) (-0.005,-22.613) (-31.962,-3.630)      1.34329
23    -20.35390  -0.00873 -31.95069 -33.89023 -56.08018  12.35928       (-4.347,-33.873) (-0.009,-22.667) (-31.968,-3.647)      1.40708
24    -20.33312  -0.01198 -31.95049 -33.87752 -56.05781  12.34174       (-4.326,-33.854) (-0.012,-22.721) (-31.974,-3.665)      1.4709
25    -20.31233  -0.01523 -31.95029 -33.86481 -56.03544  12.32420       (-4.306,-33.834) (-0.015,-22.776) (-31.981,-3.683)      1.53474
26    -20.29154  -0.01848 -31.95009 -33.85210 -56.01307  12.30667       (-4.285,-33.815) (-0.018,-22.830) (-31.987,-3.700)      1.5986
27    -20.27076  -0.02172 -31.94990 -33.83938 -55.99070  12.28913       (-4.264,-33.796) (-0.022,-22.884) (-31.993,-3.718)      1.66247
28    -20.24997  -0.02497 -31.94970 -33.82667 -55.96833  12.27159       (-4.243,-33.777) (-0.025,-22.939) (-32.000,-3.735)      1.72636
29    -20.22918  -0.02822 -31.94950 -33.81396 -55.94596  12.25405       (-4.222,-33.758) (-0.028,-22.993) (-32.006,-3.753)      1.79027
30    -20.20840  -0.03146 -31.94930 -33.80125 -55.92360  12.23651       (-4.202,-33.738) (-0.031,-23.047) (-32.012,-3.770)      1.85418
31    -20.18761  -0.03471 -31.94910 -33.78854 -55.90123  12.21897       (-4.181,-33.719) (-0.035,-23.101) (-32.019,-3.788)      1.91811
32    -20.16682  -0.03796 -31.94891 -33.77583 -55.87886  12.20143       (-4.160,-33.700) (-0.038,-23.156) (-32.025,-3.805)      1.98204
33    -20.14604  -0.04121 -31.94871 -33.76312 -55.85649  12.18389       (-4.139,-33.681) (-0.041,-23.210) (-32.031,-3.823)      2.04599
34    -20.12525  -0.04445 -31.94851 -33.75041 -55.83412  12.16635       (-4.119,-33.662) (-0.044,-23.264) (-32.037,-3.840)      2.10994
35    -20.10446  -0.04770 -31.94831 -33.73770 -55.81175  12.14881       (-4.098,-33.642) (-0.048,-23.319) (-32.044,-3.858)      2.1739
36    -20.08368  -0.05095 -31.94811 -33.72499 -55.78939  12.13127       (-4.077,-33.623) (-0.051,-23.373) (-32.050,-3.875)      2.23787
37    -20.06289  -0.05420 -31.94791 -33.71228 -55.76702  12.11373       (-4.056,-33.604) (-0.054,-23.427) (-32.056,-3.893)      2.30184
38    -20.04210  -0.05744 -31.94772 -33.69957 -55.74465  12.09619       (-4.035,-33.585) (-0.057,-23.481) (-32.063,-3.911)      2.36581
39    -20.02132  -0.06069 -31.94752 -33.68686 -55.72228  12.07865       (-4.015,-33.565) (-0.061,-23.536) (-32.069,-3.928)      2.4298
40    -20.00053  -0.06394 -31.94732 -33.67415 -55.69991  12.06111       (-3.994,-33.546) (-0.064,-23.590) (-32.075,-3.946)      2.49378
41    -19.97974  -0.06718 -31.94712 -33.66144 -55.67754  12.04357       (-3.973,-33.527) (-0.067,-23.644) (-32.081,-3.963)      2.55778
42    -19.95895  -0.07043 -31.94692 -33.64873 -55.65517  12.02603       (-3.952,-33.508) (-0.070,-23.699) (-32.088,-3.981)      2.62177
43    -19.93817  -0.07368 -31.94673 -33.63601 -55.63281  12.00849       (-3.931,-33.489) (-0.074,-23.753) (-32.094,-3.998)      2.68577
44    -19.91738  -0.07693 -31.94653 -33.62330 -55.61044  11.99095       (-3.911,-33.469) (-0.077,-23.807) (-32.100,-4.016)      2.74977
45    -19.89659  -0.08017 -31.94633 -33.61059 -55.58807  11.97341       (-3.890,-33.450) (-0.080,-23.861) (-32.107,-4.033)      2.81378
46    -19.87581  -0.08342 -31.94613 -33.59788 -55.56570  11.95587       (-3.869,-33.431) (-0.083,-23.916) (-32.113,-4.051)      2.87779
47    -19.85502  -0.08667 -31.94593 -33.58517 -55.54333  11.93833       (-3.848,-33.412) (-0.087,-23.970) (-32.119,-4.068)      2.9418
48    -19.83423  -0.08992 -31.94574 -33.57246 -55.52096  11.92079       (-3.828,-33.393) (-0.090,-24.024) (-32.126,-4.086)      3.00582
49    -19.81345  -0.09316 -31.94554 -33.55975 -55.49859  11.90326       (-3.807,-33.373) (-0.093,-24.079) (-32.132,-4.103)      3.06983
50    -19.79266  -0.09641 -31.94534 -33.54704 -55.47623  11.88572       (-3.786,-33.354) (-0.096,-24.133) (-32.138,-4.121)      3.13385
51    -19.77187  -0.09966 -31.94514 -33.53433 -55.45386  11.86818       (-3.765,-33.335) (-0.100,-24.187) (-32.144,-4.139)      3.19787
52    -19.75109  -0.10290 -31.94494 -33.52162 -55.43149  11.85064       (-3.744,-33.316) (-0.103,-24.241) (-32.151,-4.156)      3.2619
53    -19.73030  -0.10615 -31.94475 -33.50891 -55.40912  11.83310       (-3.724,-33.297) (-0.106,-24.296) (-32.157,-4.174)      3.32592
54    -19.70951  -0.10940 -31.94455 -33.49620 -55.38675  11.81556       (-3.703,-33.277) (-0.109,-24.350) (-32.163,-4.191)      3.38995
55    -19.68873  -0.11265 -31.94435 -33.48349 -55.36438  11.79802       (-3.682,-33.258) (-0.113,-24.404) (-32.170,-4.209)      3.45398
56    -19.66794  -0.11589 -31.94415 -33.47078 -55.34202  11.78048       (-3.661,-33.239) (-0.116,-24.459) (-32.176,-4.226)      3.51801
57    -19.64715  -0.11914 -31.94395 -33.45807 -55.31965  11.76294       (-3.640,-33.220) (-0.119,-24.513) (-32.182,-4.244)      3.58205
58    -19.62637  -0.12239 -31.94376 -33.44535 -55.29728  11.74540       (-3.620,-33.201) (-0.122,-24.567) (-32.189,-4.261)      3.64608
59    -19.60558  -0.12563 -31.94356 -33.43264 -55.27491  11.72786       (-3.599,-33.181) (-0.126,-24.621) (-32.195,-4.279)      3.71011
60    -19.58479  -0.12888 -31.94336 -33.41993 -55.25254  11.71032       (-3.578,-33.162) (-0.129,-24.676) (-32.201,-4.296)      3.77415
61    -19.56400  -0.13213 -31.94316 -33.40722 -55.23017  11.69278       (-3.557,-33.143) (-0.132,-24.730) (-32.207,-4.314)      3.83819
62    -19.54322  -0.13538 -31.94296 -33.39451 -55.20780  11.67524       (-3.537,-33.124) (-0.135,-24.784) (-32.214,-4.331)      3.90223
63    -19.52243  -0.13862 -31.94277 -33.38180 -55.18544  11.65770       (-3.516,-33.105) (-0.139,-24.839) (-32.220,-4.349)      3.96627
64    -19.50164  -0.14187 -31.94257 -33.36909 -55.16307  11.64016       (-3.495,-33.085) (-0.142,-24.893) (-32.226,-4.367)      4.03031
65    -19.48086  -0.14512 -31.94237 -33.35638 -55.14070  11.62262       (-3.474,-33.066) (-0.145,-24.947) (-32.233,-4.384)      4.09435
66    -19.46007  -0.14837 -31.94217 -33.34367 -55.11833  11.60508       (-3.453,-33.047) (-0.148,-25.001) (-32.239,-4.402)      4.1584
67    -19.43928  -0.15161 -31.94197 -33.33096 -55.09596  11.58754       (-3.433,-33.028) (-0.152,-25.056) (-32.245,-4.419)      4.22244
68    -19.41850  -0.15486 -31.94177 -33.31825 -55.07359  11.57000       (-3.412,-33.009) (-0.155,-25.110) (-32.251,-4.437)      4.28649
69    -19.39771  -0.15811 -31.94158 -33.30554 -55.05122  11.55246       (-3.391,-32.989) (-0.158,-25.164) (-32.258,-4.454)      4.35053
70    -19.37692  -0.16135 -31.94138 -33.29283 -55.02886  11.53492       (-3.370,-32.970) (-0.161,-25.219) (-32.264,-4.472)      4.41458
71    -19.35614  -0.16460 -31.94118 -33.28012 -55.00649  11.51738       (-3.349,-32.951) (-0.165,-25.273) (-32.270,-4.489)      4.47863
72    -19.33535  -0.16785 -31.94098 -33.26741 -54.98412  11.49984       (-3.329,-32.932) (-0.168,-25.327) (-32.277,-4.507)      4.54268
73    -19.31456  -0.17110 -31.94078 -33.25469 -54.96175  11.48231       (-3.308,-32.913) (-0.171,-25.381) (-32.283,-4.524)      4.60673
74    -19.29378  -0.17434 -31.94059 -33.24198 -54.93938  11.46477       (-3.287,-32.893) (-0.174,-25.436) (-32.289,-4.542)      4.67078
75    -19.27299  -0.17759 -31.94039 -33.22927 -54.91701  11.44723       (-3.266,-32.874) (-0.178,-25.490) (-32.296,-4.559)      4.73483
76    -19.25220  -0.18084 -31.94019 -33.21656 -54.89465  11.42969       (-3.245,-32.855) (-0.181,-25.544) (-32.302,-4.577)      4.79888
77    -19.23142  -0.18409 -31.93999 -33.20385 -54.87228  11.41215       (-3.225,-32.836) (-0.184,-25.599) (-32.308,-4.595)      4.86293
78    -19.21063  -0.18733 -31.93979 -33.19114 -54.84991  11.39461       (-3.204,-32.816) (-0.187,-25.653) (-32.314,-4.612)      4.92698
79    -19.18984  -0.19058 -31.93960 -33.17843 -54.82754  11.37707       (-3.183,-32.797) (-0.191,-25.707) (-32.321,-4.630)      4.99103
80    -19.16906  -0.19383 -31.93940 -33.16572 -54.80517  11.35953       (-3.162,-32.778) (-0.194,-25.761) (-32.327,-4.647)      5.05509
81    -19.14827  -0.19707 -31.93920 -33.15301 -54.78280  11.34199       (-3.142,-32.759) (-0.197,-25.816) (-32.333,-4.665)      5.11914
82    -19.12748  -0.20032 -31.93900 -33.14030 -54.76043  11.32445       (-3.121,-32.740) (-0.200,-25.870) (-32.340,-4.682)      5.1832
83    -19.10669  -0.20357 -31.93880 -33.12759 -54.73807  11.30691       (-3.100,-32.720) (-0.204,-25.924) (-32.346,-4.700)      5.24725
84    -19.08591  -0.20682 -31.93861 -33.11488 -54.71570  11.28937       (-3.079,-32.701) (-0.207,-25.979) (-32.352,-4.717)      5.31131
85    -19.06512  -0.21006 -31.93841 -33.10217 -54.69333  11.27183       (-3.058,-32.682) (-0.210,-26.033) (-32.359,-4.735)      5.37536
86    -19.04433  -0.21331 -31.93821 -33.08946 -54.67096  11.25429       (-3.038,-32.663) (-0.213,-26.087) (-32.365,-4.752)      5.43942
87    -19.02355  -0.21656 -31.93801 -33.07675 -54.64859  11.23675       (-3.017,-32.644) (-0.217,-26.141) (-32.371,-4.770)      5.50348
88    -19.00276  -0.21981 -31.93781 -33.06403 -54.62622  11.21921       (-2.996,-32.624) (-0.220,-26.196) (-32.377,-4.787)      5.56753
89    -18.98197  -0.22305 -31.93762 -33.05132 -54.60385  11.20167       (-2.975,-32.605) (-0.223,-26.250) (-32.384,-4.805)      5.63159
90    -18.96119  -0.22630 -31.93742 -33.03861 -54.58149  11.18413       (-2.954,-32.586) (-0.226,-26.304) (-32.390,-4.823)      5.69565
91    -18.94040  -0.22955 -31.93722 -33.02590 -54.55912  11.16659       (-2.934,-32.567) (-0.230,-26.359) (-32.396,-4.840)      5.75971
92    -18.91961  -0.23279 -31.93702 -33.01319 -54.53675  11.14905       (-2.913,-32.548) (-0.233,-26.413) (-32.403,-4.858)      5.82377
93    -18.89883  -0.23604 -31.93682 -33.00048 -54.51438  11.13151       (-2.892,-32.528) (-0.236,-26.467) (-32.409,-4.875)      5.88783
94    -18.87804  -0.23929 -31.93663 -32.98777 -54.49201  11.11397       (-2.871,-32.509) (-0.239,-26.521) (-32.415,-4.893)      5.95189
95    -18.85725  -0.24254 -31.93643 -32.97506 -54.46964  11.09643       (-2.851,-32.490) (-0.243,-26.576) (-32.422,-4.910)      6.01595
96    -18.83647  -0.24578 -31.93623 -32.96235 -54.44728  11.07890       (-2.830,-32.471) (-0.246,-26.630) (-32.428,-4.928)      6.08001
97    -18.81568  -0.24903 -31.93603 -32.94964 -54.42491  11.06136       (-2.809,-32.452) (-0.249,-26.684) (-32.434,-4.945)      6.14407
98    -18.79489  -0.25228 -31.93583 -32.93693 -54.40254  11.04382       (-2.788,-32.432) (-0.252,-26.739) (-32.440,-4.963)      6.19954
99    -18.77411  -0.25553 -31.93564 -32.92422 -54.38017  11.02628       (-2.767,-32.413) (-0.256,-26.793) (-32.447,-4.980)      6.25347
100    -18.75332  -0.25877 -31.93544 -32.91151 -54.35780  11.00874       (-2.747,-32.394) (-0.259,-26.847) (-32.453,-4.998)      6.30759
101    -18.73253  -0.26202 -31.93524 -32.89880 -54.33543  10.99120       (-2.726,-32.375) (-0.262,-26.901) (-32.459,-5.016)      6.3619
102    -18.71174  -0.26527 -31.93504 -32.88609 -54.31306  10.97366       (-2.705,-32.356) (-0.265,-26.956) (-32.466,-5.033)      6.41638
103    -18.69096  -0.26851 -31.93484 -32.87338 -54.29070  10.95612       (-2.684,-32.336) (-0.269,-27.010) (-32.472,-5.051)      6.47104
104    -18.67017  -0.27176 -31.93464 -32.86066 -54.26833  10.93858       (-2.663,-32.317) (-0.272,-27.064) (-32.478,-5.068)      6.52587
105    -18.64938  -0.27501 -31.93445 -32.84795 -54.24596  10.92104       (-2.643,-32.298) (-0.275,-27.119) (-32.484,-5.086)      6.58087
106    -18.62860  -0.27826 -31.93425 -32.83524 -54.22359  10.90350       (-2.622,-32.279) (-0.278,-27.173) (-32.491,-5.103)      6.63603
107    -18.60781  -0.28150 -31.93405 -32.82253 -54.20122  10.88596       (-2.601,-32.260) (-0.282,-27.227) (-32.497,-5.121)      6.69135
108    -18.58702  -0.28475 -31.93385 -32.80982 -54.17885  10.86842       (-2.580,-32.240) (-0.285,-27.281) (-32.503,-5.138)      6.74683
109    -18.56624  -0.28800 -31.93365 -32.79711 -54.15649  10.85088       (-2.560,-32.221) (-0.288,-27.336) (-32.510,-5.156)      6.80246
110    -18.54545  -0.29125 -31.93346 -32.78440 -54.13412  10.83334       (-2.539,-32.202) (-0.291,-27.390) (-32.516,-5.173)      6.85823
111    -18.52466  -0.29449 -31.93326 -32.77169 -54.11175  10.81580       (-2.518,-32.183) (-0.294,-27.444) (-32.522,-5.191)      6.91415
112    -18.50388  -0.29774 -31.93306 -32.75898 -54.08938  10.79826       (-2.497,-32.163) (-0.298,-27.499) (-32.529,-5.208)      6.97021
113    -18.48309  -0.30099 -31.93286 -32.74627 -54.06701  10.78072       (-2.476,-32.144) (-0.301,-27.553) (-32.535,-5.226)      7.0264
114    -18.46230  -0.30423 -31.93266 -32.73356 -54.04464  10.76318       (-2.456,-32.125) (-0.304,-27.607) (-32.541,-5.244)      7.08273
115    -18.44152  -0.30748 -31.93247 -32.72085 -54.02227  10.74564       (-2.435,-32.106) (-0.307,-27.661) (-32.547,-5.261)      7.13919
116    -18.42073  -0.31073 -31.93227 -32.70814 -53.99991  10.72810       (-2.414,-32.087) (-0.311,-27.716) (-32.554,-5.279)      7.19578
117    -18.39994  -0.31398 -31.93207 -32.69543 -53.97754  10.71056       (-2.393,-32.067) (-0.314,-27.770) (-32.560,-5.296)      7.25249
118    -18.37916  -0.31722 -31.93187 -32.68272 -53.95517  10.69302       (-2.372,-32.048) (-0.317,-27.824) (-32.566,-5.314)      7.30932
119    -18.35837  -0.32047 -31.93167 -32.67000 -53.93280  10.67548       (-2.352,-32.029) (-0.320,-27.879) (-32.573,-5.331)      7.36628
120    -18.33758  -0.32372 -31.93148 -32.65729 -53.91043  10.65795       (-2.331,-32.010) (-0.324,-27.933) (-32.579,-5.349)      7.42334
121    -18.31679  -0.32697 -31.93128 -32.64458 -53.88806  10.64041       (-2.310,-31.991) (-0.327,-27.987) (-32.585,-5.366)      7.48053
122    -18.29601  -0.33021 -31.93108 -32.63187 -53.86569  10.62287       (-2.289,-31.971) (-0.330,-28.041) (-32.592,-5.384)      7.53782
123    -18.27522  -0.33346 -31.93088 -32.61916 -53.84333  10.60533       (-2.269,-31.952) (-0.333,-28.096) (-32.598,-5.401)      7.59522
124    -18.25443  -0.33671 -31.93068 -32.60645 -53.82096  10.58779       (-2.248,-31.933) (-0.337,-28.150) (-32.604,-5.419)      7.65273
125    -18.23365  -0.33995 -31.93049 -32.59374 -53.79859  10.57025       (-2.227,-31.914) (-0.340,-28.204) (-32.610,-5.436)      7.71034
126    -18.21286  -0.34320 -31.93029 -32.58103 -53.77622  10.55271       (-2.206,-31.895) (-0.343,-28.259) (-32.617,-5.454)      7.76805
127    -18.19207  -0.34645 -31.93009 -32.56832 -53.75385  10.53517       (-2.185,-31.875) (-0.346,-28.313) (-32.623,-5.472)      7.82586
128    -18.17129  -0.34970 -31.92989 -32.55561 -53.73148  10.51763       (-2.165,-31.856) (-0.350,-28.367) (-32.629,-5.489)      7.88377
129    -18.15050  -0.35294 -31.92969 -32.54290 -53.70912  10.50009       (-2.144,-31.837) (-0.353,-28.421) (-32.636,-5.507)      7.94177
130    -18.12971  -0.35619 -31.92950 -32.53019 -53.68675  10.48255       (-2.123,-31.818) (-0.356,-28.476) (-32.642,-5.524)      7.99987
131    -18.10893  -0.35944 -31.92930 -32.51748 -53.66438  10.46501       (-2.102,-31.799) (-0.359,-28.530) (-32.648,-5.542)      8.05805
132    -18.08814  -0.36268 -31.92910 -32.50477 -53.64201  10.44747       (-2.081,-31.779) (-0.363,-28.584) (-32.654,-5.559)      8.11633
133    -18.06735  -0.36593 -31.92890 -32.49206 -53.61964  10.42993       (-2.061,-31.760) (-0.366,-28.638) (-32.661,-5.577)      8.17469
134    -18.04657  -0.36918 -31.92870 -32.47934 -53.59727  10.41239       (-2.040,-31.741) (-0.369,-28.693) (-32.667,-5.594)      8.23313
135    -18.02578  -0.37243 -31.92851 -32.46663 -53.57490  10.39485       (-2.019,-31.722) (-0.372,-28.747) (-32.673,-5.612)      8.29166
136    -18.00499  -0.37567 -31.92831 -32.45392 -53.55254  10.37731       (-1.998,-31.703) (-0.376,-28.801) (-32.680,-5.629)      8.35027
137    -17.98421  -0.37892 -31.92811 -32.44121 -53.53017  10.35977       (-1.977,-31.683) (-0.379,-28.856) (-32.686,-5.647)      8.40896
138    -17.96342  -0.38217 -31.92791 -32.42850 -53.50780  10.34223       (-1.957,-31.664) (-0.382,-28.910) (-32.692,-5.664)      8.46773
139    -17.94263  -0.38542 -31.92771 -32.41579 -53.48543  10.32469       (-1.936,-31.645) (-0.385,-28.964) (-32.699,-5.682)      8.52658
140    -17.92184  -0.38866 -31.92751 -32.40308 -53.46306  10.30715       (-1.915,-31.626) (-0.389,-29.018) (-32.705,-5.700)      8.5855
141    -17.90106  -0.39191 -31.92732 -32.39037 -53.44069  10.28961       (-1.894,-31.607) (-0.392,-29.073) (-32.711,-5.717)      8.64449
142    -17.88027  -0.39516 -31.92712 -32.37766 -53.41832  10.27207       (-1.874,-31.587) (-0.395,-29.127) (-32.717,-5.735)      8.70356
143    -17.85948  -0.39840 -31.92692 -32.36495 -53.39596  10.25454       (-1.853,-31.568) (-0.398,-29.181) (-32.724,-5.752)      8.76269
144    -17.83870  -0.40165 -31.92672 -32.35224 -53.37359  10.23700       (-1.832,-31.549) (-0.402,-29.236) (-32.730,-5.770)      8.8219
145    -17.81791  -0.40490 -31.92652 -32.33953 -53.35122  10.21946       (-1.811,-31.530) (-0.405,-29.290) (-32.736,-5.787)      8.88117
146    -17.79712  -0.40815 -31.92633 -32.32682 -53.32885  10.20192       (-1.790,-31.511) (-0.408,-29.344) (-32.743,-5.805)      8.94051
147    -17.77634  -0.41139 -31.92613 -32.31411 -53.30648  10.18438       (-1.770,-31.491) (-0.411,-29.398) (-32.749,-5.822)      8.99991
148    -17.75555  -0.41464 -31.92593 -32.30140 -53.28411  10.16684       (-1.749,-31.472) (-0.415,-29.453) (-32.755,-5.840)      9.05938
149    -17.73476  -0.41789 -31.92573 -32.28869 -53.26175  10.14930       (-1.728,-31.453) (-0.418,-29.507) (-32.762,-5.857)      9.11891
150    -17.71398  -0.42114 -31.92553 -32.27597 -53.23938  10.13176       (-1.707,-31.434) (-0.421,-29.561) (-32.768,-5.875)      9.1785
151    -17.69319  -0.42438 -31.92534 -32.26326 -53.21701  10.11422       (-1.686,-31.414) (-0.424,-29.616) (-32.774,-5.892)      9.23815
152    -17.67240  -0.42763 -31.92514 -32.25055 -53.19464  10.09668       (-1.666,-31.395) (-0.428,-29.670) (-32.780,-5.910)      9.29786
153    -17.65162  -0.43088 -31.92494 -32.23784 -53.17227  10.07914       (-1.645,-31.376) (-0.431,-29.724) (-32.787,-5.928)      9.35762
154    -17.63083  -0.43412 -31.92474 -32.22513 -53.14990  10.06160       (-1.624,-31.357) (-0.434,-29.778) (-32.793,-5.945)      9.41745
155    -17.61004  -0.43737 -31.92454 -32.21242 -53.12753  10.04406       (-1.603,-31.338) (-0.437,-29.833) (-32.799,-5.963)      9.47733
156    -17.58926  -0.44062 -31.92435 -32.19971 -53.10517  10.02652       (-1.583,-31.318) (-0.441,-29.887) (-32.806,-5.980)      9.53726
157    -17.56847  -0.44387 -31.92415 -32.18700 -53.08280  10.00898       (-1.562,-31.299) (-0.444,-29.941) (-32.812,-5.998)      9.59725
158    -17.54768  -0.44711 -31.92395 -32.17429 -53.06043   9.99144       (-1.541,-31.280) (-0.447,-29.996) (-32.818,-6.015)      9.65729
159    -17.52690  -0.45036 -31.92375 -32.16158 -53.03806   9.97390       (-1.520,-31.261) (-0.450,-30.050) (-32.824,-6.033)      9.71738
160    -17.50611  -0.45361 -31.92355 -32.14887 -53.01569   9.95636       (-1.499,-31.242) (-0.454,-30.104) (-32.831,-6.050)      9.77752
161    -17.48532  -0.45686 -31.92336 -32.13616 -52.99332   9.93882       (-1.479,-31.222) (-0.457,-30.158) (-32.837,-6.068)      9.83772
162    -17.46453  -0.46010 -31.92316 -32.12345 -52.97095   9.92128       (-1.458,-31.203) (-0.460,-30.213) (-32.843,-6.085)      9.89796
163    -17.44375  -0.46335 -31.92296 -32.11074 -52.94859   9.90374       (-1.437,-31.184) (-0.463,-30.267) (-32.850,-6.103)      9.95824
164    -17.42296  -0.46660 -31.92276 -32.09803 -52.92622   9.88620       (-1.416,-31.165) (-0.467,-30.321) (-32.856,-6.121)      10.0186
165    -17.40217  -0.46984 -31.92256 -32.08531 -52.90385   9.86866       (-1.395,-31.146) (-0.470,-30.376) (-32.862,-6.138)      10.079
166    -17.38139  -0.47309 -31.92237 -32.07260 -52.88148   9.85112       (-1.375,-31.126) (-0.473,-30.430) (-32.869,-6.156)      10.1394
167    -17.36060  -0.47634 -31.92217 -32.05989 -52.85911   9.83359       (-1.354,-31.107) (-0.476,-30.484) (-32.875,-6.173)      10.1999
168    -17.33981  -0.47959 -31.92197 -32.04718 -52.83674   9.81605       (-1.333,-31.088) (-0.480,-30.538) (-32.881,-6.191)      10.2604
169    -17.31903  -0.48283 -31.92177 -32.03447 -52.81438   9.79851       (-1.312,-31.069) (-0.483,-30.593) (-32.887,-6.208)      10.3116
170    -17.29824  -0.48608 -31.92157 -32.02176 -52.79201   9.78097       (-1.292,-31.050) (-0.486,-30.647) (-32.894,-6.226)      10.2858
171    -17.27745  -0.48933 -31.92137 -32.00905 -52.76964   9.76343       (-1.271,-31.030) (-0.489,-30.701) (-32.900,-6.243)      10.2603
172    -17.25667  -0.49258 -31.92118 -31.99634 -52.74727   9.74589       (-1.250,-31.011) (-0.493,-30.756) (-32.906,-6.261)      10.2352
173    -17.23588  -0.49582 -31.92098 -31.98363 -52.72490   9.72835       (-1.229,-30.992) (-0.496,-30.810) (-32.913,-6.278)      10.2104
174    -17.21509  -0.49907 -31.92078 -31.97092 -52.70253   9.71081       (-1.208,-30.973) (-0.499,-30.864) (-32.919,-6.296)      10.1859
175    -17.19431  -0.50232 -31.92058 -31.95821 -52.68016   9.69327       (-1.188,-30.954) (-0.502,-30.918) (-32.925,-6.313)      10.1618
176    -17.17352  -0.50556 -31.92038 -31.94550 -52.65780   9.67573       (-1.167,-30.934) (-0.506,-30.973) (-32.932,-6.331)      10.138
177    -17.15273  -0.50881 -31.92019 -31.93279 -52.63543   9.65819       (-1.146,-30.915) (-0.509,-31.027) (-32.938,-6.349)      10.1146
178    -17.13195  -0.51206 -31.91999 -31.92008 -52.61306   9.64065       (-1.125,-30.896) (-0.512,-31.081) (-32.944,-6.366)      10.0916
179    -17.11116  -0.51531 -31.91979 -31.90737 -52.59069   9.62311       (-1.104,-30.877) (-0.515,-31.136) (-32.950,-6.384)      10.0689
180    -17.09037  -0.51855 -31.91959 -31.89465 -52.56832   9.60557       (-1.084,-30.858) (-0.519,-31.190) (-32.957,-6.401)      10.0465
181    -17.06958  -0.52180 -31.91939 -31.88194 -52.54595   9.58803       (-1.063,-30.838) (-0.522,-31.244) (-32.963,-6.419)      10.0245
182    -17.04880  -0.52505 -31.91920 -31.86923 -52.52359   9.57049       (-1.042,-30.819) (-0.525,-31.298) (-32.969,-6.436)      10.0029
