Fol_2018-05-06.16_46_12.1_.txt     Output is probe cell, reduced cell, NCDist distance between
0      0.11163 -42.80780 -50.06249  -2.88626   4.98022 -14.01853       (-4.850,-5.092) (-33.416,-4.980) (-2.094,-34.899)      0
1     -0.24201 -42.71293 -49.60825  -2.87826   4.87961 -13.92592       (-5.044,-4.638) (-34.315,-4.880) (-2.001,-35.453)      1.17349
2     -0.59565 -42.61807 -49.15400  -2.87025   4.77900 -13.83331       (-5.237,-4.183) (-35.213,-4.779) (-1.909,-36.008)      2.34698
3     -0.94929 -42.52321 -48.69975  -2.86225   4.67839 -13.74070       (-5.430,-3.729) (-36.111,-4.678) (-1.816,-36.563)      3.52047
4     -1.30292 -42.42835 -48.24550  -2.85425   4.57778 -13.64810       (-5.623,-3.275) (-37.009,-4.578) (-1.724,-37.118)      4.69396
5     -1.65656 -42.33348 -47.79125  -2.84624   4.47717 -13.55549       (-5.816,-2.821) (-37.908,-4.477) (-1.631,-37.673)      5.86745
6     -2.01020 -42.23862 -47.33700  -2.83824   4.37655 -13.46288       (-6.010,-2.366) (-38.806,-4.377) (-1.538,-38.228)      7.04094
7     -2.36384 -42.14376 -46.88275  -2.83024   4.27594 -13.37027       (-6.203,-1.912) (-39.704,-4.276) (-1.446,-38.783)      8.21443
8     -2.71748 -42.04890 -46.42850  -2.82224   4.17533 -13.27767       (-6.396,-1.458) (-40.602,-4.175) (-1.353,-39.337)      9.38792
9     -3.07112 -41.95403 -45.97425  -2.81423   4.07472 -13.18506       (-6.589,-1.004) (-41.501,-4.075) (-1.260,-39.892)      10.5614
10     -3.42476 -41.85917 -45.52000  -2.80623   3.97411 -13.09245       (-6.783,-0.549) (-42.399,-3.974) (-1.168,-40.447)      11.7349
11     -3.77839 -41.76431 -45.06576  -2.79823   3.87350 -12.99984       (-6.976,-0.095) (-43.297,-3.874) (-1.075,-41.002)      12.9084
12     -4.13203 -41.66945 -44.61151  -2.79022   3.77289 -12.90724       (-7.528,-0.359) (-0.624,-3.414) (-43.836,-41.198)      46.8451    *****
13     -4.48567 -41.57458 -44.15726  -2.78222   3.67228 -12.81463       (-8.176,-0.813) (-0.077,-2.859) (-44.280,-41.298)      46.7108
14     -4.83931 -41.47972 -43.70301  -2.77422   3.57167 -12.72202       (-40.929,-0.797) (-0.470,-2.774) (-44.254,-8.353)      13.8759    *****
15     -5.19295 -41.38486 -43.24876  -2.76621   3.47106 -12.62942       (-40.483,-0.705) (-1.017,-2.766) (-44.151,-8.454)      13.4668
16     -5.54659 -41.29000 -42.79451  -2.75821   3.37045 -12.53681       (-40.036,-0.612) (-1.564,-2.758) (-44.048,-8.554)      13.0852
17     -5.90023 -41.19513 -42.34026  -2.75021   3.26984 -12.44420       (-39.590,-0.520) (-2.111,-2.750) (-43.945,-8.655)      12.7337
18     -6.25386 -41.10027 -41.88601  -2.74221   3.16923 -12.35159       (-39.144,-0.427) (-2.658,-2.742) (-43.842,-8.755)      12.4147
19     -6.60750 -41.00541 -41.43176  -2.73420   3.06862 -12.25899       (-38.698,-0.334) (-3.204,-2.734) (-43.740,-8.856)      12.1309
20     -6.96114 -40.91054 -40.97752  -2.72620   2.96801 -12.16638       (-38.251,-0.242) (-3.751,-2.726) (-43.637,-8.957)      11.8847
21     -7.31478 -40.81568 -40.52327  -2.71820   2.86740 -12.07377       (-37.805,-0.149) (-4.298,-2.718) (-43.534,-9.057)      11.6786
22     -7.66842 -40.72082 -40.06902  -2.71019   2.76679 -11.98116       (-37.359,-0.057) (-4.845,-2.710) (-43.431,-9.158)      11.5147
23     -8.02206 -40.62596 -39.61477  -2.70219   2.66618 -11.88856       (-36.949,-0.036) (-43.292,-2.666) (-5.356,-9.222)      11.2643
24     -8.37569 -40.53109 -39.16052  -2.69419   2.56557 -11.79595       (-36.595,-0.129) (-43.097,-2.566) (-5.810,-9.230)      10.9896
25     -8.72933 -40.43623 -38.70627  -2.68618   2.46496 -11.70334       (-36.241,-0.221) (-42.901,-2.465) (-6.264,-9.238)      10.7441
26     -9.08297 -40.34137 -38.25202  -2.67818   2.36435 -11.61073       (-35.888,-0.314) (-42.706,-2.364) (-6.719,-9.246)      10.5299
27     -9.43661 -40.24651 -37.79777  -2.67018   2.26374 -11.51813       (-35.534,-0.406) (-42.510,-2.264) (-7.173,-9.254)      10.3487
28     -9.79025 -40.15164 -37.34352  -2.66217   2.16312 -11.42552       (-35.180,-0.499) (-42.315,-2.163) (-7.627,-9.262)      10.2025
