Fol_2018-02-25.13_34_32.21_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -247.41218 -187.52197 199.50088 -261.93511 -252.82999 167.23974       (-59.890,-11.979) (-187.522,-41.350) (-50.455,-20.282)      2.84217e-14
1    -247.22447 -187.52197 199.25067 -261.68490 -252.61830 167.05203       (-59.703,-11.729) (-187.522,-41.639) (-50.706,-20.470)      0.528239
2    -247.03676 -187.52197 199.00047 -261.43469 -252.40661 166.86432       (-59.515,-11.478) (-187.522,-41.928) (-50.956,-20.658)      1.05648
3    -246.84905 -187.52197 198.75026 -261.18449 -252.19492 166.67661       (-59.327,-11.228) (-187.522,-42.216) (-51.206,-20.845)      1.58472
4    -246.66134 -187.52197 198.50005 -260.93428 -251.98323 166.48890       (-59.139,-10.978) (-187.522,-42.505) (-51.456,-21.033)      2.11296
5    -246.47363 -187.52197 198.24985 -260.68408 -251.77154 166.30119       (-58.952,-10.728) (-187.522,-42.794) (-51.706,-21.221)      2.64119
6    -246.28592 -187.52197 197.99964 -260.43387 -251.55985 166.11348       (-58.764,-10.478) (-187.522,-43.083) (-51.957,-21.408)      3.16943
7    -246.09821 -187.52197 197.74943 -260.18366 -251.34815 165.92577       (-58.576,-10.227) (-187.522,-43.371) (-52.207,-21.596)      3.69767
8    -245.91050 -187.52197 197.49923 -259.93346 -251.13646 165.73806       (-58.389,-9.977) (-187.522,-43.660) (-52.457,-21.784)      4.22591
9    -245.72279 -187.52197 197.24902 -259.68325 -250.92477 165.55035       (-58.201,-9.727) (-187.522,-43.949) (-52.707,-21.972)      4.75415
10    -245.53508 -187.52197 196.99881 -259.43304 -250.71308 165.36264       (-58.013,-9.477) (-187.522,-44.237) (-52.957,-22.159)      5.28239
11    -245.34737 -187.52197 196.74861 -259.18284 -250.50139 165.17493       (-57.825,-9.227) (-187.522,-44.526) (-53.208,-22.347)      5.81063
12    -245.15966 -187.52197 196.49840 -258.93263 -250.28970 164.98722       (-57.638,-8.976) (-187.522,-44.815) (-53.458,-22.535)      6.33887
13    -244.97195 -187.52197 196.24820 -258.68242 -250.07801 164.79951       (-57.450,-8.726) (-187.522,-45.104) (-53.708,-22.722)      6.86711
14    -244.78424 -187.52197 195.99799 -258.43222 -249.86631 164.61180       (-57.262,-8.476) (-187.522,-45.392) (-53.958,-22.910)      7.39534
15    -244.59653 -187.52197 195.74778 -258.18201 -249.65462 164.42410       (-57.075,-8.226) (-187.522,-45.681) (-54.208,-23.098)      7.92358
16    -244.40882 -187.52197 195.49758 -257.93180 -249.44293 164.23639       (-56.887,-7.976) (-187.522,-45.970) (-54.459,-23.286)      8.45182
17    -244.22111 -187.52197 195.24737 -257.68160 -249.23124 164.04868       (-56.699,-7.725) (-187.522,-46.258) (-54.709,-23.473)      8.98006
18    -244.03340 -187.52197 194.99716 -257.43139 -249.01955 163.86097       (-56.511,-7.475) (-187.522,-46.547) (-54.959,-23.661)      9.5083
19    -243.84569 -187.52197 194.74696 -257.18119 -248.80786 163.67326       (-56.324,-7.225) (-187.522,-46.836) (-55.209,-23.849)      10.0365
20    -243.65798 -187.52197 194.49675 -256.93098 -248.59617 163.48555       (-56.136,-6.975) (-187.522,-47.125) (-55.459,-24.036)      10.5648
21    -243.47027 -187.52197 194.24654 -256.68077 -248.38447 163.29784       (-55.948,-6.725) (-187.522,-47.413) (-55.710,-24.224)      11.093
22    -243.28256 -187.52197 193.99634 -256.43057 -248.17278 163.11013       (-55.761,-6.474) (-187.522,-47.702) (-55.960,-24.412)      11.6213
23    -243.09485 -187.52197 193.74613 -256.18036 -247.96109 162.92242       (-55.573,-6.224) (-187.522,-47.991) (-56.210,-24.600)      12.1495
24    -242.90714 -187.52197 193.49593 -255.93015 -247.74940 162.73471       (-55.385,-5.974) (-187.522,-48.280) (-56.460,-24.787)      12.6777
25    -242.71944 -187.52197 193.24572 -255.67995 -247.53771 162.54700       (-55.197,-5.724) (-187.522,-48.568) (-56.710,-24.975)      13.206
26    -242.53173 -187.52197 192.99551 -255.42974 -247.32602 162.35929       (-55.010,-5.474) (-187.522,-48.857) (-56.961,-25.163)      13.7342
27    -242.34402 -187.52197 192.74531 -255.17953 -247.11432 162.17158       (-54.822,-5.223) (-187.522,-49.146) (-57.211,-25.350)      14.2625
28    -242.15631 -187.52197 192.49510 -254.92933 -246.90263 161.98387       (-54.634,-4.973) (-187.522,-49.434) (-57.461,-25.538)      14.7907
29    -241.96860 -187.52197 192.24489 -254.67912 -246.69094 161.79616       (-54.447,-4.723) (-187.522,-49.723) (-57.711,-25.726)      15.3189
30    -241.78089 -187.52197 191.99469 -254.42892 -246.47925 161.60845       (-54.259,-4.473) (-187.522,-50.012) (-57.962,-25.914)      15.8472
31    -241.59318 -187.52197 191.74448 -254.17871 -246.26756 161.42074       (-54.071,-4.223) (-187.522,-50.301) (-58.212,-26.101)      16.3754
32    -241.40547 -187.52197 191.49427 -253.92850 -246.05587 161.23303       (-53.884,-3.972) (-187.522,-50.589) (-58.462,-26.289)      16.9036
33    -241.21776 -187.52197 191.24407 -253.67830 -245.84418 161.04532       (-53.696,-3.722) (-187.522,-50.878) (-58.712,-26.477)      17.4319
34    -241.03005 -187.52197 190.99386 -253.42809 -245.63248 160.85761       (-53.508,-3.472) (-187.522,-51.167) (-58.962,-26.664)      17.9601
35    -240.84234 -187.52197 190.74365 -253.17788 -245.42079 160.66990       (-53.320,-3.222) (-187.522,-51.455) (-59.213,-26.852)      18.4884
36    -240.65463 -187.52197 190.49345 -252.92768 -245.20910 160.48219       (-53.133,-2.971) (-187.522,-51.744) (-59.463,-27.040)      19.0166
37    -240.46692 -187.52197 190.24324 -252.67747 -244.99741 160.29448       (-52.945,-2.721) (-187.522,-52.033) (-59.713,-27.227)      19.5448
38    -240.27921 -187.52197 189.99304 -252.42726 -244.78572 160.10677       (-52.757,-2.471) (-187.522,-52.322) (-59.963,-27.415)      20.0731
39    -240.09150 -187.52197 189.74283 -252.17706 -244.57403 159.91906       (-52.570,-2.221) (-187.522,-52.610) (-60.213,-27.603)      20.6013
40    -239.90379 -187.52197 189.49262 -251.92685 -244.36234 159.73135       (-52.382,-1.971) (-187.522,-52.899) (-60.464,-27.791)      21.1296
41    -239.71608 -187.52197 189.24242 -251.67664 -244.15064 159.54364       (-52.194,-1.720) (-187.522,-53.188) (-60.714,-27.978)      21.6578
