Fol_2018-02-25.13_35_09.59_.txt     Output is probe cell, reduced cell, NCDist distance between
0    771.20179 -1823.16358 -3827.22470 1183.42386 -1786.92021 -1550.98918       (-412.222,-1183.424) (-2643.801,-603.496) (-639.740,-367.565)      5.08423e-13
1    770.01718 -1823.98504 -3824.03402 1181.05464 -1785.73561 -1549.80457       (-411.037,-1181.055) (-2642.979,-604.681) (-642.930,-368.750)      4.54734
2    768.83258 -1824.80649 -3820.84335 1178.68542 -1784.55100 -1548.61996       (-409.853,-1178.685) (-2642.158,-605.866) (-646.121,-369.935)      9.09468
3    767.64797 -1825.62795 -3817.65267 1176.31621 -1783.36639 -1547.43535       (-408.668,-1176.316) (-2641.336,-607.050) (-649.312,-371.119)      13.642
4    766.46336 -1826.44941 -3814.46200 1173.94699 -1782.18178 -1546.25074       (-407.484,-1173.947) (-2640.515,-608.235) (-652.502,-372.304)      18.1894
5    765.27875 -1827.27087 -3811.27132 1171.57777 -1780.99717 -1545.06613       (-406.299,-1171.578) (-2639.694,-609.419) (-655.693,-373.488)      22.7367
6    764.09414 -1828.09233 -3808.08065 1169.20856 -1779.81256 -1543.88153       (-405.114,-1169.209) (-2638.872,-610.604) (-658.884,-374.673)      27.284
7    762.90953 -1828.91379 -3804.88997 1166.83934 -1778.62795 -1542.69692       (-403.930,-1166.839) (-2638.051,-611.789) (-662.074,-375.858)      31.8314
8    761.72492 -1829.73525 -3801.69930 1164.47012 -1777.44335 -1541.51231       (-402.745,-1164.470) (-2637.229,-612.973) (-665.265,-377.042)      36.3787
9    760.54032 -1830.55671 -3798.50862 1162.10091 -1776.25874 -1540.32770       (-401.561,-1162.101) (-2636.408,-614.158) (-668.456,-378.227)      40.926
10    759.35571 -1831.37816 -3795.31794 1159.73169 -1775.07413 -1539.14309       (-400.376,-1159.732) (-2635.586,-615.342) (-671.646,-379.411)      45.4734
11    758.17110 -1832.19962 -3792.12727 1157.36247 -1773.88952 -1537.95848       (-399.191,-1157.362) (-2634.765,-616.527) (-674.837,-380.596)      50.0207
12    756.98649 -1833.02108 -3788.93659 1154.99325 -1772.70491 -1536.77388       (-398.007,-1154.993) (-2633.943,-617.712) (-678.028,-381.781)      54.5681
13    755.80188 -1833.84254 -3785.74592 1152.62404 -1771.52030 -1535.58927       (-396.822,-1152.624) (-2633.122,-618.896) (-681.219,-382.965)      59.1154
14    754.61727 -1834.66400 -3782.55524 1150.25482 -1770.33569 -1534.40466       (-395.638,-1150.255) (-2632.300,-620.081) (-684.409,-384.150)      63.6627
15    753.43267 -1835.48546 -3779.36457 1147.88560 -1769.15109 -1533.22005       (-394.453,-1147.886) (-2631.479,-621.265) (-687.600,-385.334)      68.2101
16    752.24806 -1836.30692 -3776.17389 1145.51639 -1767.96648 -1532.03544       (-393.268,-1145.516) (-2630.658,-622.450) (-690.791,-386.519)      72.7574
17    751.06345 -1837.12837 -3772.98321 1143.14717 -1766.78187 -1530.85083       (-392.084,-1143.147) (-2629.836,-623.635) (-693.981,-387.704)      77.3048
18    749.87884 -1837.94983 -3769.79254 1140.77795 -1765.59726 -1529.66622       (-390.899,-1140.778) (-2629.015,-624.819) (-697.172,-388.888)      81.8521
19    748.69423 -1838.77129 -3766.60186 1138.40874 -1764.41265 -1528.48162       (-389.715,-1138.409) (-2628.193,-626.004) (-700.363,-390.073)      86.3994
20    747.50962 -1839.59275 -3763.41119 1136.03952 -1763.22804 -1527.29701       (-388.530,-1136.040) (-2627.372,-627.189) (-703.553,-391.257)      90.9468
