10PERCENT_2018-03-07.11_27_41.882_.txt     Output is probe cell, reduced cell, NCDist distance between
77      9.53761   1.52229   1.14649  -3.80683 -22.25049 -31.51210       (-7.998,-0.376) (-2.405,-0.754) (-10.163,-0.008)      4.30725
78      9.52704   1.51625   1.14509  -3.80810 -22.22648 -31.48621       (-2.397,-0.370) (-8.012,-0.776) (-10.175,-0.002)      4.32932
79      9.51648   1.51021   1.14369  -3.80937 -22.20248 -31.46033       (-2.381,-0.355) (-8.018,-0.789) (-10.196,-0.012)      4.35216
80      9.50592   1.50417   1.14228  -3.81063 -22.17847 -31.43445       (-2.364,-0.340) (-8.024,-0.802) (-10.217,-0.022)      4.37515
81      9.49535   1.49813   1.14088  -3.81190 -22.15447 -31.40856       (-2.348,-0.325) (-8.029,-0.816) (-10.237,-0.032)      4.3983
82      9.48479   1.49209   1.13948  -3.81317 -22.13047 -31.38268       (-2.332,-0.310) (-8.035,-0.829) (-10.258,-0.042)      4.42161
83      9.47423   1.48605   1.13808  -3.81444 -22.10646 -31.35679       (-2.316,-0.296) (-8.040,-0.842) (-10.279,-0.052)      4.44507
84      9.46366   1.48001   1.13667  -3.81571 -22.08246 -31.33091       (-2.299,-0.281) (-8.046,-0.856) (-10.299,-0.062)      4.46868
85      9.45310   1.47397   1.13527  -3.81698 -22.05845 -31.30502       (-2.283,-0.266) (-8.052,-0.869) (-10.320,-0.072)      4.49244
86      9.44254   1.46793   1.13387  -3.81825 -22.03445 -31.27914       (-2.267,-0.251) (-8.057,-0.882) (-10.341,-0.083)      4.51634
87      9.43198   1.46189   1.13246  -3.81952 -22.01044 -31.25326       (-2.251,-0.237) (-8.063,-0.896) (-10.361,-0.093)      4.54038
88      9.42141   1.45585   1.13106  -3.82079 -21.98644 -31.22737       (-2.235,-0.222) (-8.068,-0.909) (-10.382,-0.103)      4.56457
89      9.41085   1.44981   1.12966  -3.82206 -21.96244 -31.20149       (-2.218,-0.207) (-8.074,-0.922) (-10.403,-0.113)      4.58889
90      9.40029   1.44377   1.12826  -3.82333 -21.93843 -31.17560       (-2.202,-0.192) (-8.080,-0.936) (-10.423,-0.123)      4.61335
91      9.38972   1.43773   1.12685  -3.82459 -21.91443 -31.14972       (-2.186,-0.178) (-8.085,-0.949) (-10.444,-0.133)      4.63795
92      9.37916   1.43169   1.12545  -3.82586 -21.89042 -31.12384       (-2.170,-0.163) (-8.091,-0.962) (-10.465,-0.143)      4.66267
93      9.36860   1.42565   1.12405  -3.82713 -21.86642 -31.09795       (-2.153,-0.148) (-8.096,-0.976) (-10.485,-0.153)      4.68753
94      9.35803   1.41961   1.12264  -3.82840 -21.84242 -31.07207       (-2.137,-0.133) (-8.102,-0.989) (-10.506,-0.164)      4.71251
95      9.34747   1.41357   1.12124  -3.82967 -21.81841 -31.04618       (-2.121,-0.119) (-8.108,-1.003) (-10.527,-0.174)      4.73762
96      9.33691   1.40753   1.11984  -3.83094 -21.79441 -31.02030       (-2.105,-0.104) (-8.113,-1.016) (-10.547,-0.184)      4.76286
97      9.32635   1.40149   1.11843  -3.83221 -21.77040 -30.99442       (-2.088,-0.089) (-8.119,-1.029) (-10.568,-0.194)      4.78821
98      9.31578   1.39545   1.11703  -3.83348 -21.74640 -30.96853       (-2.072,-0.074) (-8.124,-1.043) (-10.589,-0.204)      4.81369
99      9.30522   1.38940   1.11563  -3.83475 -21.72239 -30.94265       (-2.056,-0.060) (-8.130,-1.056) (-10.609,-0.214)      4.83928
100      9.29466   1.38336   1.11423  -3.83602 -21.69839 -30.91676       (-2.040,-0.045) (-8.135,-1.069) (-10.630,-0.224)      4.86499
101      9.28409   1.37732   1.11282  -3.83728 -21.67439 -30.89088       (-2.024,-0.030) (-8.141,-1.083) (-10.651,-0.234)      4.89082
102      9.27353   1.37128   1.11142  -3.83855 -21.65038 -30.86500       (-2.007,-0.015) (-8.147,-1.096) (-10.671,-0.244)      4.91675
103      9.26297   1.36524   1.11002  -3.83982 -21.62638 -30.83911       (-1.991,-0.001) (-8.152,-1.109) (-10.692,-0.255)      4.9428
104      9.25240   1.35920   1.10861  -3.84109 -21.60237 -30.81323       (-1.989,-0.014) (-10.699,-1.109) (-8.144,-0.251)      4.94248
105      9.24184   1.35316   1.10721  -3.84236 -21.57837 -30.78734       (-1.987,-0.029) (-10.705,-1.107) (-8.135,-0.246)      4.94096
106      9.23128   1.34712   1.10581  -3.84363 -21.55437 -30.76146       (-1.986,-0.044) (-10.710,-1.106) (-8.125,-0.241)      4.93951
107      9.22072   1.34108   1.10440  -3.84490 -21.53036 -30.73558       (-1.985,-0.058) (-10.716,-1.104) (-8.116,-0.237)      4.93814
108      9.21015   1.33504   1.10300  -3.84617 -21.50636 -30.70969       (-1.983,-0.073) (-10.722,-1.103) (-8.107,-0.232)      4.93683
109      9.19959   1.32900   1.10160  -3.84744 -21.48235 -30.68381       (-1.982,-0.088) (-10.728,-1.102) (-8.098,-0.227)      4.9356
110      9.18903   1.32296   1.10020  -3.84871 -21.45835 -30.65792       (-1.980,-0.103) (-10.734,-1.100) (-8.089,-0.223)      4.93445
111      9.17846   1.31692   1.09879  -3.84998 -21.43434 -30.63204       (-1.979,-0.117) (-10.740,-1.099) (-8.080,-0.218)      4.93336
112      9.16790   1.31088   1.09739  -3.85124 -21.41034 -30.60616       (-1.977,-0.132) (-10.746,-1.097) (-8.071,-0.213)      4.93235
113      9.15734   1.30484   1.09599  -3.85251 -21.38634 -30.58027       (-1.976,-0.147) (-10.752,-1.096) (-8.061,-0.209)      4.93141
114      9.14677   1.29880   1.09458  -3.85378 -21.36233 -30.55439       (-1.974,-0.162) (-10.758,-1.095) (-8.052,-0.204)      4.93055
115      9.13621   1.29276   1.09318  -3.85505 -21.33833 -30.52850       (-1.973,-0.176) (-10.764,-1.093) (-8.043,-0.200)      4.92976
116      9.12565   1.28672   1.09178  -3.85632 -21.31432 -30.50262       (-1.971,-0.191) (-10.770,-1.092) (-8.034,-0.195)      4.92904
117      9.11509   1.28068   1.09038  -3.85759 -21.29032 -30.47674       (-1.970,-0.206) (-10.776,-1.090) (-8.025,-0.190)      4.9284
118      9.10452   1.27464   1.08897  -3.85886 -21.26632 -30.45085       (-1.968,-0.221) (-10.782,-1.089) (-8.016,-0.186)      4.92718
119      9.09396   1.26860   1.08757  -3.86013 -21.24231 -30.42497       (-1.967,-0.235) (-10.787,-1.088) (-8.006,-0.181)      4.92601
120      9.08340   1.26256   1.08617  -3.86140 -21.21831 -30.39908       (-1.965,-0.250) (-10.793,-1.086) (-7.997,-0.176)      4.92491
121      9.07283   1.25652   1.08476  -3.86267 -21.19430 -30.37320       (-1.964,-0.265) (-10.799,-1.085) (-7.988,-0.172)      4.92389
122      9.06227   1.25048   1.08336  -3.86393 -21.17030 -30.34732       (-1.962,-0.280) (-10.805,-1.083) (-7.979,-0.167)      4.92293
123      9.05171   1.24444   1.08196  -3.86520 -21.14630 -30.32143       (-1.961,-0.294) (-10.811,-1.082) (-7.970,-0.162)      4.92206
124      9.04114   1.23840   1.08055  -3.86647 -21.12229 -30.29555       (-1.959,-0.309) (-10.817,-1.081) (-7.961,-0.158)      4.92125
125      9.03058   1.23235   1.07915  -3.86774 -21.09829 -30.26966       (-1.958,-0.324) (-10.823,-1.079) (-7.951,-0.153)      4.92052
126      9.02002   1.22631   1.07775  -3.86901 -21.07428 -30.24378       (-1.956,-0.339) (-10.829,-1.078) (-7.942,-0.149)      4.91986
127      9.00945   1.22027   1.07635  -3.87028 -21.05028 -30.21790       (-1.955,-0.353) (-10.835,-1.076) (-7.933,-0.144)      4.91927
128      8.99889   1.21423   1.07494  -3.87155 -21.02627 -30.19201       (-1.954,-0.368) (-10.841,-1.075) (-7.924,-0.139)      4.91876
129      8.98833   1.20819   1.07354  -3.87282 -21.00227 -30.16613       (-1.952,-0.383) (-10.847,-1.074) (-7.915,-0.135)      4.91833
130      8.97777   1.20215   1.07214  -3.87409 -20.97827 -30.14024       (-1.951,-0.398) (-10.853,-1.072) (-7.906,-0.130)      4.91796
131      8.96720   1.19611   1.07073  -3.87536 -20.95426 -30.11436       (-1.949,-0.412) (-10.858,-1.071) (-7.896,-0.125)      4.91767
132      8.95664   1.19007   1.06933  -3.87663 -20.93026 -30.08847       (-1.948,-0.427) (-10.864,-1.069) (-7.887,-0.121)      4.91745
133      8.94608   1.18403   1.06793  -3.87789 -20.90625 -30.06259       (-1.946,-0.442) (-10.870,-1.068) (-7.878,-0.116)      4.91731
134      8.93551   1.17799   1.06652  -3.87916 -20.88225 -30.03671       (-1.945,-0.457) (-10.876,-1.067) (-7.869,-0.111)      4.91724
135      8.92495   1.17195   1.06512  -3.88043 -20.85825 -30.01082       (-1.943,-0.471) (-10.882,-1.065) (-7.860,-0.107)      4.91725
136      8.91439   1.16591   1.06372  -3.88170 -20.83424 -29.98494       (-1.942,-0.486) (-10.888,-1.064) (-7.851,-0.102)      4.91732
137      8.90382   1.15987   1.06232  -3.88297 -20.81024 -29.95905       (-1.940,-0.501) (-10.894,-1.062) (-7.842,-0.098)      4.91748
138      8.89326   1.15383   1.06091  -3.88424 -20.78623 -29.93317       (-1.939,-0.516) (-10.900,-1.061) (-7.832,-0.093)      4.9177
139      8.88270   1.14779   1.05951  -3.88551 -20.76223 -29.90729       (-1.937,-0.530) (-10.906,-1.060) (-7.823,-0.088)      4.918
140      8.87214   1.14175   1.05811  -3.88678 -20.73822 -29.88140       (-1.936,-0.545) (-10.912,-1.058) (-7.814,-0.084)      4.91837
141      8.86157   1.13571   1.05670  -3.88805 -20.71422 -29.85552       (-1.934,-0.560) (-10.918,-1.057) (-7.805,-0.079)      4.91882
142      8.85101   1.12967   1.05530  -3.88932 -20.69022 -29.82963       (-1.933,-0.575) (-10.924,-1.055) (-7.796,-0.074)      4.91934
143      8.84045   1.12363   1.05390  -3.89058 -20.66621 -29.80375       (-1.931,-0.589) (-10.929,-1.054) (-7.787,-0.070)      4.91993
144      8.82988   1.11759   1.05250  -3.89185 -20.64221 -29.77787       (-1.930,-0.604) (-10.935,-1.052) (-7.777,-0.065)      4.9206
145      8.81932   1.11155   1.05109  -3.89312 -20.61820 -29.75198       (-1.928,-0.619) (-10.941,-1.051) (-7.768,-0.060)      4.92134
146      8.80876   1.10551   1.04969  -3.89439 -20.59420 -29.72610       (-1.927,-0.634) (-10.947,-1.050) (-7.759,-0.056)      4.92215
147      8.79819   1.09947   1.04829  -3.89566 -20.57020 -29.70021       (-1.926,-0.648) (-10.953,-1.048) (-7.750,-0.051)      4.92304
148      8.78763   1.09343   1.04688  -3.89693 -20.54619 -29.67433       (-1.924,-0.663) (-10.959,-1.047) (-7.741,-0.047)      4.924
149      8.77707   1.08739   1.04548  -3.89820 -20.52219 -29.64845       (-1.923,-0.678) (-10.965,-1.045) (-7.732,-0.042)      4.92503
150      8.76651   1.08135   1.04408  -3.89947 -20.49818 -29.62256       (-1.921,-0.693) (-10.971,-1.044) (-7.722,-0.037)      4.92614
151      8.75594   1.07530   1.04267  -3.90074 -20.47418 -29.59668       (-1.920,-0.707) (-10.977,-1.043) (-7.713,-0.033)      4.92732
152      8.74538   1.06926   1.04127  -3.90201 -20.45017 -29.57079       (-1.918,-0.722) (-10.983,-1.041) (-7.704,-0.028)      4.92858
153      8.73482   1.06322   1.03987  -3.90328 -20.42617 -29.54491       (-1.917,-0.737) (-10.989,-1.040) (-7.695,-0.023)      4.9299
154      8.72425   1.05718   1.03847  -3.90454 -20.40217 -29.51903       (-1.915,-0.752) (-10.995,-1.038) (-7.686,-0.019)      4.9313
155      8.71369   1.05114   1.03706  -3.90581 -20.37816 -29.49314       (-1.914,-0.766) (-11.001,-1.037) (-7.677,-0.014)      4.93278
156      8.70313   1.04510   1.03566  -3.90708 -20.35416 -29.46726       (-1.912,-0.781) (-11.006,-1.036) (-7.667,-0.009)      4.93432
157      8.69256   1.03906   1.03426  -3.90835 -20.33015 -29.44137       (-1.911,-0.796) (-11.012,-1.034) (-7.658,-0.005)      4.93594
158      8.68200   1.03302   1.03285  -3.90962 -20.30615 -29.41549       (-1.909,-0.811) (-11.018,-1.033) (-7.649,-0.000)      4.93763
159      8.67144   1.02698   1.03145  -3.91089 -20.28215 -29.38961       (-1.903,-1.027) (-0.004,-7.644) (-0.821,-11.020)      5.90871    *****
160      8.66088   1.02094   1.03005  -3.91216 -20.25814 -29.36372       (-1.897,-1.021) (-0.009,-7.640) (-0.831,-11.021)      5.91011
161      8.65031   1.01490   1.02865  -3.91343 -20.23414 -29.33784       (-1.891,-1.015) (-0.014,-7.635) (-0.841,-11.022)      5.91154
162      8.63975   1.00886   1.02724  -3.91470 -20.21013 -29.31195       (-1.885,-1.009) (-0.018,-7.631) (-0.851,-11.024)      5.91301
163      8.62919   1.00282   1.02584  -3.91597 -20.18613 -29.28607       (-1.879,-1.003) (-0.023,-7.626) (-0.861,-11.025)      5.91452
164      8.61862   0.99678   1.02444  -3.91723 -20.16212 -29.26019       (-1.873,-0.997) (-0.028,-7.622) (-0.872,-11.026)      5.91606
165      8.60806   0.99074   1.02303  -3.91850 -20.13812 -29.23430       (-1.867,-0.991) (-0.032,-7.617) (-0.882,-11.027)      5.91764
166      8.59750   0.98470   1.02163  -3.91977 -20.11412 -29.20842       (-1.861,-0.985) (-0.037,-7.613) (-0.892,-11.029)      5.91926
167      8.58693   0.97866   1.02023  -3.92104 -20.09011 -29.18253       (-1.854,-0.979) (-0.042,-7.608) (-0.902,-11.030)      5.92092
168      8.57637   0.97262   1.01882  -3.92231 -20.06611 -29.15665       (-1.848,-0.973) (-0.046,-7.604) (-0.912,-11.031)      5.92261
169      8.56581   0.96658   1.01742  -3.92358 -20.04210 -29.13077       (-1.842,-0.967) (-0.051,-7.599) (-0.922,-11.033)      5.92433
170      8.55525   0.96054   1.01602  -3.92485 -20.01810 -29.10488       (-1.836,-0.961) (-0.055,-7.595) (-0.932,-11.034)      5.9261
171      8.54468   0.95450   1.01462  -3.92612 -19.99410 -29.07900       (-1.830,-0.954) (-0.060,-7.590) (-0.942,-11.035)      5.9279
172      8.53412   0.94846   1.01321  -3.92739 -19.97009 -29.05311       (-1.824,-0.948) (-0.065,-7.586) (-0.953,-11.036)      5.92973
173      8.52356   0.94242   1.01181  -3.92866 -19.94609 -29.02723       (-1.818,-0.942) (-0.069,-7.581) (-0.963,-11.038)      5.93161
174      8.51299   0.93638   1.01041  -3.92993 -19.92208 -29.00135       (-1.812,-0.936) (-0.074,-7.577) (-0.973,-11.039)      5.93352
175      8.50243   0.93034   1.00900  -3.93119 -19.89808 -28.97546       (-1.806,-0.930) (-0.079,-7.572) (-0.983,-11.040)      5.93546
176      8.49187   0.92430   1.00760  -3.93246 -19.87408 -28.94958       (-1.799,-0.924) (-0.083,-7.568) (-0.993,-11.042)      5.93745
177      8.48130   0.91825   1.00620  -3.93373 -19.85007 -28.92369       (-1.793,-0.918) (-0.088,-7.563) (-1.003,-11.043)      5.93947
178      8.47074   0.91221   1.00479  -3.93500 -19.82607 -28.89781       (-1.787,-0.912) (-0.093,-7.559) (-1.013,-11.044)      5.94152
179      8.46018   0.90617   1.00339  -3.93627 -19.80206 -28.87192       (-1.781,-0.906) (-0.097,-7.554) (-1.023,-11.045)      5.94361
180      8.44962   0.90013   1.00199  -3.93754 -19.77806 -28.84604       (-1.775,-0.900) (-0.102,-7.549) (-1.033,-11.047)      5.94574
181      8.43905   0.89409   1.00059  -3.93881 -19.75405 -28.82016       (-1.769,-0.894) (-0.106,-7.545) (-1.044,-11.048)      5.9479
182      8.42849   0.88805   0.99918  -3.94008 -19.73005 -28.79427       (-1.763,-0.888) (-0.111,-7.540) (-1.054,-11.049)      5.95011
183      8.41793   0.88201   0.99778  -3.94135 -19.70605 -28.76839       (-1.757,-0.882) (-0.116,-7.536) (-1.064,-11.051)      5.95234
184      8.40736   0.87597   0.99638  -3.94262 -19.68204 -28.74250       (-1.751,-0.876) (-0.120,-7.531) (-1.074,-11.052)      5.95461
185      8.39680   0.86993   0.99497  -3.94389 -19.65804 -28.71662       (-1.744,-0.870) (-0.125,-7.527) (-1.084,-11.053)      5.95692
186      8.38624   0.86389   0.99357  -3.94515 -19.63403 -28.69074       (-1.738,-0.864) (-0.130,-7.522) (-1.094,-11.054)      5.95927
