Fol_2018-02-25.13_35_45.97_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -1080.37857 -741.37717 -2072.34165 -650.78347 -255.38016  10.77113       (-730.606,-640.012) (-1069.607,-244.609) (-2083.113,-10.771)      4.54747e-13
1    -1080.02844 -741.70573 -2072.35243 -650.77269 -255.36938  10.74957       (-730.956,-640.023) (-1069.279,-244.620) (-2083.102,-10.750)      0.480989
2    -1079.67832 -742.03429 -2072.36322 -650.76191 -255.35859  10.72801       (-731.306,-640.034) (-1068.950,-244.631) (-2083.091,-10.728)      0.961978
3    -1079.32820 -742.36285 -2072.37400 -650.75113 -255.34781  10.70644       (-731.656,-640.045) (-1068.622,-244.641) (-2083.080,-10.706)      1.44297
4    -1078.97808 -742.69141 -2072.38478 -650.74035 -255.33703  10.68488       (-732.007,-640.055) (-1068.293,-244.652) (-2083.070,-10.685)      1.92396
5    -1078.62795 -743.01997 -2072.39556 -650.72956 -255.32625  10.66332       (-732.357,-640.066) (-1067.965,-244.663) (-2083.059,-10.663)      2.40495
6    -1078.27783 -743.34852 -2072.40634 -650.71878 -255.31547  10.64175       (-732.707,-640.077) (-1067.636,-244.674) (-2083.048,-10.642)      2.88593
7    -1077.92771 -743.67708 -2072.41712 -650.70800 -255.30468  10.62019       (-733.057,-640.088) (-1067.308,-244.684) (-2083.037,-10.620)      3.36692
8    -1077.57759 -744.00564 -2072.42791 -650.69722 -255.29390  10.59862       (-733.407,-640.099) (-1066.979,-244.695) (-2083.027,-10.599)      3.84791
9    -1077.22746 -744.33420 -2072.43869 -650.68644 -255.28312  10.57706       (-733.757,-640.109) (-1066.650,-244.706) (-2083.016,-10.577)      4.3289
10    -1076.87734 -744.66276 -2072.44947 -650.67566 -255.27234  10.55550       (-734.107,-640.120) (-1066.322,-244.717) (-2083.005,-10.555)      4.80989
11    -1076.52722 -744.99132 -2072.46025 -650.66487 -255.26156  10.53393       (-734.457,-640.131) (-1065.993,-244.728) (-2082.994,-10.534)      5.29088
12    -1076.17710 -745.31988 -2072.47103 -650.65409 -255.25077  10.51237       (-734.808,-640.142) (-1065.665,-244.738) (-2082.983,-10.512)      5.77187
13    -1075.82697 -745.64844 -2072.48182 -650.64331 -255.23999  10.49080       (-735.158,-640.153) (-1065.336,-244.749) (-2082.973,-10.491)      6.25286
14    -1075.47685 -745.97699 -2072.49260 -650.63253 -255.22921  10.46924       (-735.508,-640.163) (-1065.008,-244.760) (-2082.962,-10.469)      6.73385
15    -1075.12673 -746.30555 -2072.50338 -650.62175 -255.21843  10.44768       (-735.858,-640.174) (-1064.679,-244.771) (-2082.951,-10.448)      7.21484
16    -1074.77660 -746.63411 -2072.51416 -650.61096 -255.20765  10.42611       (-736.208,-640.185) (-1064.350,-244.782) (-2082.940,-10.426)      7.69583
17    -1074.42648 -746.96267 -2072.52494 -650.60018 -255.19686  10.40455       (-736.558,-640.196) (-1064.022,-244.792) (-2082.929,-10.405)      8.17681
18    -1074.07636 -747.29123 -2072.53573 -650.58940 -255.18608  10.38299       (-736.908,-640.206) (-1063.693,-244.803) (-2082.919,-10.383)      8.6578
19    -1073.72624 -747.61979 -2072.54651 -650.57862 -255.17530  10.36142       (-737.258,-640.217) (-1063.365,-244.814) (-2082.908,-10.361)      9.13879
20    -1073.37611 -747.94835 -2072.55729 -650.56784 -255.16452  10.33986       (-737.608,-640.228) (-1063.036,-244.825) (-2082.897,-10.340)      9.61978
21    -1073.02599 -748.27691 -2072.56807 -650.55705 -255.15374  10.31829       (-737.959,-640.239) (-1062.708,-244.835) (-2082.886,-10.318)      10.1008
22    -1072.67587 -748.60547 -2072.57885 -650.54627 -255.14296  10.29673       (-738.309,-640.250) (-1062.379,-244.846) (-2082.876,-10.297)      10.5818
23    -1072.32575 -748.93402 -2072.58964 -650.53549 -255.13217  10.27517       (-738.659,-640.260) (-1062.051,-244.857) (-2082.865,-10.275)      11.0627
24    -1071.97562 -749.26258 -2072.60042 -650.52471 -255.12139  10.25360       (-739.009,-640.271) (-1061.722,-244.868) (-2082.854,-10.254)      11.5437
25    -1071.62550 -749.59114 -2072.61120 -650.51393 -255.11061  10.23204       (-739.359,-640.282) (-1061.393,-244.879) (-2082.843,-10.232)      12.0247
26    -1071.27538 -749.91970 -2072.62198 -650.50314 -255.09983  10.21048       (-739.709,-640.293) (-1061.065,-244.889) (-2082.832,-10.210)      12.5057
27    -1070.92526 -750.24826 -2072.63276 -650.49236 -255.08905  10.18891       (-740.059,-640.303) (-1060.736,-244.900) (-2082.822,-10.189)      12.9867
28    -1070.57513 -750.57682 -2072.64355 -650.48158 -255.07826  10.16735       (-740.409,-640.314) (-1060.408,-244.911) (-2082.811,-10.167)      13.4677
29    -1070.22501 -750.90538 -2072.65433 -650.47080 -255.06748  10.14578       (-740.760,-640.325) (-1060.079,-244.922) (-2082.800,-10.146)      13.9487
30    -1069.87489 -751.23394 -2072.66511 -650.46002 -255.05670  10.12422       (-741.110,-640.336) (-1059.751,-244.932) (-2082.789,-10.124)      14.4297
31    -1069.52476 -751.56249 -2072.67589 -650.44923 -255.04592  10.10266       (-741.460,-640.347) (-1059.422,-244.943) (-2082.779,-10.103)      14.9107
32    -1069.17464 -751.89105 -2072.68667 -650.43845 -255.03514  10.08109       (-741.810,-640.357) (-1059.094,-244.954) (-2082.768,-10.081)      15.3917
33    -1068.82452 -752.21961 -2072.69745 -650.42767 -255.02435  10.05953       (-742.160,-640.368) (-1058.765,-244.965) (-2082.757,-10.060)      15.8726
34    -1068.47440 -752.54817 -2072.70824 -650.41689 -255.01357  10.03796       (-742.510,-640.379) (-1058.436,-244.976) (-2082.746,-10.038)      16.3536
35    -1068.12427 -752.87673 -2072.71902 -650.40611 -255.00279  10.01640       (-742.860,-640.390) (-1058.108,-244.986) (-2082.735,-10.016)      16.8346
36    -1067.77415 -753.20529 -2072.72980 -650.39533 -254.99201   9.99484       (-743.210,-640.400) (-1057.779,-244.997) (-2082.725,-9.995)      17.3156
37    -1067.42403 -753.53385 -2072.74058 -650.38454 -254.98123   9.97327       (-743.561,-640.411) (-1057.451,-245.008) (-2082.714,-9.973)      17.7966
38    -1067.07391 -753.86241 -2072.75136 -650.37376 -254.97044   9.95171       (-743.911,-640.422) (-1057.122,-245.019) (-2082.703,-9.952)      18.2776
39    -1066.72378 -754.19097 -2072.76215 -650.36298 -254.95966   9.93015       (-744.261,-640.433) (-1056.794,-245.030) (-2082.692,-9.930)      18.7586
40    -1066.37366 -754.51952 -2072.77293 -650.35220 -254.94888   9.90858       (-744.611,-640.444) (-1056.465,-245.040) (-2082.682,-9.909)      19.2396
41    -1066.02354 -754.84808 -2072.78371 -650.34142 -254.93810   9.88702       (-744.961,-640.454) (-1056.137,-245.051) (-2082.671,-9.887)      19.7206
42    -1065.67342 -755.17664 -2072.79449 -650.33063 -254.92732   9.86545       (-745.311,-640.465) (-1055.808,-245.062) (-2082.660,-9.865)      20.2015
