2BOUNDS_2018-03-07.14_21_38.62_.txt     Output is probe cell, reduced cell, NCDist distance between
13    -14.27369 -60.09053 -14.45458 -28.53495  19.12577 -29.93103       (-0.952,-4.750) (-78.706,-0.079) (-0.216,-4.773)      0.729914
14    -14.26373 -60.10907 -14.44496 -28.50644  19.10620 -29.90081       (-1.002,-4.760) (-78.745,-0.099) (-0.186,-4.744)      0.791122
15    -14.25377 -60.12761 -14.43535 -28.47794  19.08662 -29.87059       (-1.051,-4.770) (-78.784,-0.118) (-0.156,-4.714)      0.855198
16    -14.24380 -60.14615 -14.42574 -28.44943  19.06704 -29.84037       (-1.100,-4.779) (-78.823,-0.138) (-0.126,-4.685)      0.91631
17    -14.23384 -60.16469 -14.41613 -28.42093  19.04747 -29.81015       (-1.150,-4.789) (-78.862,-0.158) (-0.096,-4.656)      0.955062
18    -14.22388 -60.18324 -14.40652 -28.39242  19.02789 -29.77993       (-1.199,-4.798) (-78.901,-0.177) (-0.066,-4.627)      0.998526
19    -14.21392 -60.20178 -14.39690 -28.36392  19.00832 -29.74971       (-1.249,-4.808) (-78.940,-0.197) (-0.037,-4.598)      1.04612
20    -14.20395 -60.22032 -14.38729 -28.33541  18.98874 -29.71949       (-1.298,-4.818) (-78.979,-0.216) (-0.007,-4.569)      1.09729
21    -14.19399 -60.23886 -14.37768 -28.30691  18.96917 -29.68927       (-1.324,-78.995) (-4.804,-0.213) (-0.023,-4.563)      1.12363
22    -14.18403 -60.25740 -14.36807 -28.27840  18.94959 -29.65905       (-1.344,-79.005) (-4.784,-0.202) (-0.053,-4.563)      1.14345
23    -14.17406 -60.27594 -14.35845 -28.24990  18.93002 -29.62883       (-1.364,-79.014) (-4.764,-0.192) (-0.083,-4.564)      1.16455
24    -14.16410 -60.29448 -14.34884 -28.22139  18.91044 -29.59861       (-1.383,-79.023) (-4.743,-0.182) (-0.113,-4.565)      1.18686
25    -14.15414 -60.31302 -14.33923 -28.19289  18.89087 -29.56839       (-1.403,-79.032) (-4.723,-0.171) (-0.143,-4.565)      1.21031
26    -14.14418 -60.33157 -14.32962 -28.16438  18.87129 -29.53817       (-1.422,-79.042) (-4.703,-0.161) (-0.173,-4.566)      1.23484
27    -14.13421 -60.35011 -14.32001 -28.13588  18.85172 -29.50795       (-1.442,-79.051) (-4.683,-0.151) (-0.202,-4.567)      1.26038
28    -14.12425 -60.36865 -14.31039 -28.10737  18.83214 -29.47773       (-1.462,-79.060) (-4.662,-0.141) (-0.232,-4.567)      1.28687
29    -14.11429 -60.38719 -14.30078 -28.07886  18.81257 -29.44751       (-1.481,-79.069) (-4.642,-0.130) (-0.262,-4.568)      1.31426
30    -14.10432 -60.40573 -14.29117 -28.05036  18.79299 -29.41729       (-1.501,-79.079) (-4.622,-0.120) (-0.292,-4.569)      1.34249
31    -14.09436 -60.42427 -14.28156 -28.02185  18.77342 -29.38707       (-1.520,-79.088) (-4.602,-0.110) (-0.322,-4.569)      1.3715
32    -14.08440 -60.44281 -14.27195 -27.99335  18.75384 -29.35685       (-1.540,-79.097) (-4.581,-0.099) (-0.352,-4.570)      1.40126
33    -14.07443 -60.46135 -14.26233 -27.96484  18.73427 -29.32663       (-1.559,-79.107) (-4.561,-0.089) (-0.382,-4.571)      1.43171
34    -14.06447 -60.47990 -14.25272 -27.93634  18.71469 -29.29641       (-1.579,-79.116) (-4.541,-0.079) (-0.412,-4.571)      1.46112
35    -14.05451 -60.49844 -14.24311 -27.90783  18.69512 -29.26619       (-1.599,-79.125) (-4.521,-0.069) (-0.441,-4.572)      1.48657
36    -14.04455 -60.51698 -14.23350 -27.87933  18.67554 -29.23597       (-1.618,-79.134) (-4.500,-0.058) (-0.471,-4.573)      1.51283
37    -14.03458 -60.53552 -14.22389 -27.85082  18.65597 -29.20575       (-1.638,-79.144) (-4.480,-0.048) (-0.501,-4.573)      1.53986
38    -14.02462 -60.55406 -14.21427 -27.82232  18.63639 -29.17553       (-1.657,-79.153) (-4.460,-0.038) (-0.531,-4.574)      1.56763
39    -14.01466 -60.57260 -14.20466 -27.79381  18.61682 -29.14531       (-1.677,-79.162) (-4.439,-0.027) (-0.561,-4.575)      1.59609
40    -14.00469 -60.59114 -14.19505 -27.76531  18.59724 -29.11509       (-1.696,-79.171) (-4.419,-0.017) (-0.591,-4.576)      1.62521
41    -13.99473 -60.60968 -14.18544 -27.73680  18.57767 -29.08487       (-1.716,-79.181) (-4.399,-0.007) (-0.621,-4.576)      1.65494
42    -13.98477 -60.62822 -14.17582 -27.70830  18.55809 -29.05465       (-0.647,-79.186) (-0.004,-4.382) (-4.573,-1.732)      1.68041
43    -13.97481 -60.64677 -14.16621 -27.67979  18.53852 -29.02443       (-0.666,-79.185) (-0.014,-4.372) (-4.564,-1.741)      1.69703
44    -13.96484 -60.66531 -14.15660 -27.65129  18.51894 -28.99421       (-0.686,-79.184) (-0.024,-4.362) (-4.554,-1.751)      1.71394
45    -13.95488 -60.68385 -14.14699 -27.62278  18.49937 -28.96399       (-0.706,-79.183) (-0.034,-4.352) (-4.544,-1.760)      1.73113
46    -13.94492 -60.70239 -14.13738 -27.59428  18.47979 -28.93377       (-0.725,-79.182) (-0.045,-4.342) (-4.535,-1.769)      1.74859
47    -13.93495 -60.72093 -14.12776 -27.56577  18.46022 -28.90355       (-0.745,-79.181) (-0.055,-4.332) (-4.525,-1.778)      1.76631
48    -13.92499 -60.73947 -14.11815 -27.53727  18.44064 -28.87333       (-0.764,-79.180) (-0.065,-4.322) (-4.516,-1.788)      1.78429
49    -13.91503 -60.75801 -14.10854 -27.50876  18.42107 -28.84311       (-0.784,-79.179) (-0.076,-4.313) (-4.506,-1.797)      1.80251
50    -13.90506 -60.77655 -14.09893 -27.48025  18.40149 -28.81289       (-0.804,-79.178) (-0.086,-4.303) (-4.496,-1.806)      1.82098
51    -13.89510 -60.79510 -14.08932 -27.45175  18.38192 -28.78267       (-0.823,-79.177) (-0.096,-4.293) (-4.487,-1.816)      1.83967
52    -13.88514 -60.81364 -14.07970 -27.42324  18.36234 -28.75245       (-0.843,-79.176) (-0.106,-4.283) (-4.477,-1.825)      1.85859
53    -13.87518 -60.83218 -14.07009 -27.39474  18.34277 -28.72223       (-0.862,-79.175) (-0.117,-4.273) (-4.468,-1.834)      1.87773
54    -13.86521 -60.85072 -14.06048 -27.36623  18.32319 -28.69201       (-0.882,-79.174) (-0.127,-4.263) (-4.458,-1.843)      1.89708
55    -13.85525 -60.86926 -14.05087 -27.33773  18.30362 -28.66179       (-0.901,-79.173) (-0.137,-4.253) (-4.448,-1.853)      1.91663
56    -13.84529 -60.88780 -14.04125 -27.30922  18.28404 -28.63157       (-0.921,-79.172) (-0.148,-4.243) (-4.439,-1.862)      1.93639
57    -13.83532 -60.90634 -14.03164 -27.28072  18.26447 -28.60135       (-0.941,-79.171) (-0.158,-4.233) (-4.429,-1.871)      1.95634
58    -13.82536 -60.92488 -14.02203 -27.25221  18.24489 -28.57113       (-0.960,-79.170) (-0.168,-4.223) (-4.420,-1.881)      1.97647
59    -13.81540 -60.94342 -14.01242 -27.22371  18.22532 -28.54091       (-0.980,-79.169) (-0.179,-4.213) (-4.410,-1.890)      1.99679
60    -13.80543 -60.96197 -14.00281 -27.19520  18.20574 -28.51069       (-0.999,-79.168) (-0.189,-4.203) (-4.400,-1.899)      2.01728
61    -13.79547 -60.98051 -13.99319 -27.16670  18.18617 -28.48047       (-1.019,-79.167) (-0.199,-4.193) (-4.391,-1.908)      2.03794
62    -13.78551 -60.99905 -13.98358 -27.13819  18.16659 -28.45025       (-1.038,-79.166) (-0.209,-4.183) (-4.381,-1.918)      2.05725
63    -13.77555 -61.01759 -13.97397 -27.10969  18.14702 -28.42003       (-1.058,-79.165) (-0.220,-4.173) (-4.371,-1.927)      2.07642
64    -13.76558 -61.03613 -13.96436 -27.08118  18.12744 -28.38981       (-1.078,-79.164) (-0.230,-4.163) (-4.362,-1.936)      2.09578
65    -13.75562 -61.05467 -13.95475 -27.05268  18.10787 -28.35959       (-1.097,-79.163) (-0.240,-4.153) (-4.352,-1.945)      2.11533
66    -13.74566 -61.07321 -13.94513 -27.02417  18.08829 -28.32937       (-1.117,-79.162) (-0.251,-4.143) (-4.343,-1.955)      2.13507
67    -13.73569 -61.09175 -13.93552 -26.99567  18.06872 -28.29915       (-1.136,-79.160) (-0.261,-4.133) (-4.333,-1.964)      2.15497
68    -13.72573 -61.11030 -13.92591 -26.96716  18.04914 -28.26893       (-1.156,-79.159) (-0.271,-4.123) (-4.323,-1.973)      2.17505
69    -13.71577 -61.12884 -13.91630 -26.93866  18.02957 -28.23871       (-1.175,-79.158) (-0.281,-4.113) (-4.314,-1.983)      2.19529
70    -13.70581 -61.14738 -13.90669 -26.91015  18.00999 -28.20849       (-1.195,-79.157) (-0.292,-4.103) (-4.304,-1.992)      2.2157
71    -13.69584 -61.16592 -13.89707 -26.88165  17.99042 -28.17827       (-1.215,-79.156) (-0.302,-4.093) (-4.295,-2.001)      2.23626
72    -13.68588 -61.18446 -13.88746 -26.85314  17.97084 -28.14805       (-1.234,-79.155) (-0.312,-4.083) (-4.285,-2.010)      2.25698
73    -13.67592 -61.20300 -13.87785 -26.82463  17.95127 -28.11783       (-1.254,-79.154) (-0.323,-4.073) (-4.275,-2.020)      2.27784
74    -13.66595 -61.22154 -13.86824 -26.79613  17.93169 -28.08761       (-1.273,-79.153) (-0.333,-4.063) (-4.266,-2.029)      2.29885
75    -13.65599 -61.24008 -13.85862 -26.76762  17.91212 -28.05739       (-1.293,-79.152) (-0.343,-4.053) (-4.256,-2.038)      2.32
76    -13.64603 -61.25863 -13.84901 -26.73912  17.89254 -28.02717       (-1.312,-79.151) (-0.354,-4.044) (-4.247,-2.048)      2.34129
77    -13.63606 -61.27717 -13.83940 -26.71061  17.87297 -27.99695       (-1.332,-79.150) (-0.364,-4.034) (-4.237,-2.057)      2.36271
78    -13.62610 -61.29571 -13.82979 -26.68211  17.85339 -27.96673       (-1.352,-79.149) (-0.374,-4.024) (-4.227,-2.066)      2.38426
79    -13.61614 -61.31425 -13.82018 -26.65360  17.83382 -27.93651       (-1.371,-79.148) (-0.384,-4.014) (-4.218,-2.075)      2.40594
80    -13.60618 -61.33279 -13.81056 -26.62510  17.81424 -27.90629       (-1.391,-79.147) (-0.395,-4.004) (-4.208,-2.085)      2.42774
81    -13.59621 -61.35133 -13.80095 -26.59659  17.79467 -27.87607       (-1.410,-79.146) (-0.405,-3.994) (-4.198,-2.094)      2.44965
82    -13.58625 -61.36987 -13.79134 -26.56809  17.77509 -27.84585       (-1.430,-79.145) (-0.415,-3.984) (-4.189,-2.103)      2.47169
83    -13.57629 -61.38841 -13.78173 -26.53958  17.75552 -27.81563       (-1.449,-79.144) (-0.426,-3.974) (-4.179,-2.113)      2.49384
84    -13.56632 -61.40695 -13.77212 -26.51108  17.73594 -27.78541       (-1.469,-79.143) (-0.436,-3.964) (-4.170,-2.122)      2.5161
85    -13.55636 -61.42550 -13.76250 -26.48257  17.71637 -27.75519       (-1.489,-79.142) (-0.446,-3.954) (-4.160,-2.131)      2.53846
86    -13.54640 -61.44404 -13.75289 -26.45407  17.69679 -27.72497       (-1.508,-79.141) (-0.456,-3.944) (-4.150,-2.140)      2.56093
87    -13.53644 -61.46258 -13.74328 -26.42556  17.67722 -27.69475       (-1.528,-79.140) (-0.467,-3.934) (-4.141,-2.150)      2.5835
88    -13.52647 -61.48112 -13.73367 -26.39706  17.65764 -27.66453       (-1.547,-79.139) (-0.477,-3.924) (-4.131,-2.159)      2.60618
89    -13.51651 -61.49966 -13.72406 -26.36855  17.63806 -27.63431       (-1.567,-79.138) (-0.487,-3.914) (-4.122,-2.168)      2.62894
90    -13.50655 -61.51820 -13.71444 -26.34005  17.61849 -27.60409       (-1.587,-79.137) (-0.498,-3.904) (-4.112,-2.178)      2.65181
91    -13.49658 -61.53674 -13.70483 -26.31154  17.59891 -27.57387       (-1.606,-79.136) (-0.508,-3.894) (-4.102,-2.187)      2.67476
92    -13.48662 -61.55528 -13.69522 -26.28304  17.57934 -27.54365       (-1.626,-79.135) (-0.518,-3.884) (-4.093,-2.196)      2.6978
93    -13.47666 -61.57383 -13.68561 -26.25453  17.55976 -27.51343       (-1.645,-79.134) (-0.529,-3.874) (-4.083,-2.205)      2.72093
94    -13.46669 -61.59237 -13.67599 -26.22603  17.54019 -27.48321       (-1.665,-79.133) (-0.539,-3.864) (-4.073,-2.215)      2.74415
95    -13.45673 -61.61091 -13.66638 -26.19752  17.52061 -27.45299       (-1.684,-79.132) (-0.549,-3.854) (-4.064,-2.224)      2.76745
96    -13.44677 -61.62945 -13.65677 -26.16901  17.50104 -27.42277       (-1.704,-79.130) (-0.559,-3.844) (-4.054,-2.233)      2.79083
97    -13.43681 -61.64799 -13.64716 -26.14051  17.48146 -27.39255       (-1.724,-79.129) (-0.570,-3.834) (-4.045,-2.242)      2.81428
98    -13.42684 -61.66653 -13.63755 -26.11200  17.46189 -27.36233       (-1.743,-79.128) (-0.580,-3.824) (-4.035,-2.252)      2.83782
99    -13.41688 -61.68507 -13.62793 -26.08350  17.44231 -27.33211       (-1.763,-79.127) (-0.590,-3.814) (-4.025,-2.261)      2.86143
100    -13.40692 -61.70361 -13.61832 -26.05499  17.42274 -27.30189       (-1.782,-79.126) (-0.601,-3.804) (-4.016,-2.270)      2.88511
101    -13.39695 -61.72216 -13.60871 -26.02649  17.40316 -27.27167       (-1.802,-79.125) (-0.611,-3.794) (-4.006,-2.280)      2.90886
102    -13.38699 -61.74070 -13.59910 -25.99798  17.38359 -27.24145       (-1.821,-79.124) (-0.621,-3.784) (-3.997,-2.289)      2.93269
103    -13.37703 -61.75924 -13.58949 -25.96948  17.36401 -27.21123       (-1.841,-79.123) (-0.631,-3.775) (-3.987,-2.298)      2.95658
104    -13.36706 -61.77778 -13.57987 -25.94097  17.34444 -27.18101       (-1.861,-79.122) (-0.642,-3.765) (-3.977,-2.307)      2.98053
105    -13.35710 -61.79632 -13.57026 -25.91247  17.32486 -27.15079       (-1.880,-79.121) (-0.652,-3.755) (-3.968,-2.317)      3.00455
106    -13.34714 -61.81486 -13.56065 -25.88396  17.30529 -27.12057       (-1.900,-79.120) (-0.662,-3.745) (-3.958,-2.326)      3.02864
107    -13.33718 -61.83340 -13.55104 -25.85546  17.28571 -27.09035       (-1.919,-79.119) (-0.673,-3.735) (-3.949,-2.335)      3.05278
108    -13.32721 -61.85194 -13.54143 -25.82695  17.26614 -27.06013       (-1.939,-79.118) (-0.683,-3.725) (-3.939,-2.345)      3.07699
109    -13.31725 -61.87048 -13.53181 -25.79845  17.24656 -27.02991       (-1.958,-79.117) (-0.693,-3.715) (-3.929,-2.354)      3.10126
110    -13.30729 -61.88903 -13.52220 -25.76994  17.22699 -26.99969       (-1.978,-79.116) (-0.704,-3.705) (-3.920,-2.363)      3.12558
111    -13.29732 -61.90757 -13.51259 -25.74144  17.20741 -26.96947       (-1.998,-79.115) (-0.714,-3.695) (-3.910,-2.372)      3.14996
112    -13.28736 -61.92611 -13.50298 -25.71293  17.18784 -26.93925       (-2.017,-79.114) (-0.724,-3.685) (-3.900,-2.382)      3.17439
113    -13.27740 -61.94465 -13.49336 -25.68443  17.16826 -26.90903       (-2.037,-79.113) (-0.734,-3.675) (-3.891,-2.391)      3.19887
114    -13.26744 -61.96319 -13.48375 -25.65592  17.14869 -26.87881       (-2.056,-79.112) (-0.745,-3.665) (-3.881,-2.400)      3.22341
115    -13.25747 -61.98173 -13.47414 -25.62742  17.12911 -26.84859       (-2.076,-79.111) (-0.755,-3.655) (-3.872,-2.410)      3.248
116    -13.24751 -62.00027 -13.46453 -25.59891  17.10954 -26.81837       (-2.095,-79.110) (-0.765,-3.645) (-3.862,-2.419)      3.27264
117    -13.23755 -62.01881 -13.45492 -25.57040  17.08996 -26.78815       (-2.115,-79.109) (-0.776,-3.635) (-3.852,-2.428)      3.29733
118    -13.22758 -62.03736 -13.44530 -25.54190  17.07039 -26.75793       (-2.135,-79.108) (-0.786,-3.625) (-3.843,-2.437)      3.32207
119    -13.21762 -62.05590 -13.43569 -25.51339  17.05081 -26.72771       (-2.154,-79.107) (-0.796,-3.615) (-3.833,-2.447)      3.34685
120    -13.20766 -62.07444 -13.42608 -25.48489  17.03124 -26.69749       (-2.174,-79.106) (-0.806,-3.605) (-3.824,-2.456)      3.37168
121    -13.19769 -62.09298 -13.41647 -25.45638  17.01166 -26.66727       (-2.193,-79.105) (-0.817,-3.595) (-3.814,-2.465)      3.39655
122    -13.18773 -62.11152 -13.40686 -25.42788  16.99209 -26.63705       (-2.213,-79.104) (-0.827,-3.585) (-3.804,-2.475)      3.42147
123    -13.17777 -62.13006 -13.39724 -25.39937  16.97251 -26.60683       (-2.232,-79.103) (-0.837,-3.575) (-3.795,-2.484)      3.44643
124    -13.16781 -62.14860 -13.38763 -25.37087  16.95294 -26.57661       (-2.252,-79.102) (-0.848,-3.565) (-3.785,-2.493)      3.47143
125    -13.15784 -62.16714 -13.37802 -25.34236  16.93336 -26.54639       (-2.272,-79.101) (-0.858,-3.555) (-3.776,-2.502)      3.49647
126    -13.14788 -62.18568 -13.36841 -25.31386  16.91379 -26.51617       (-2.291,-79.099) (-0.868,-3.545) (-3.766,-2.512)      3.52155
127    -13.13792 -62.20423 -13.35879 -25.28535  16.89421 -26.48595       (-2.311,-79.098) (-0.879,-3.535) (-3.756,-2.521)      3.54667
128    -13.12795 -62.22277 -13.34918 -25.25685  16.87464 -26.45573       (-2.330,-79.097) (-0.889,-3.525) (-3.747,-2.530)      3.57183
129    -13.11799 -62.24131 -13.33957 -25.22834  16.85506 -26.42551       (-2.350,-79.096) (-0.899,-3.515) (-3.737,-2.539)      3.59669
130    -13.10803 -62.25985 -13.32996 -25.19984  16.83549 -26.39529       (-2.370,-79.095) (-0.909,-3.506) (-3.727,-2.549)      3.62114
131    -13.09806 -62.27839 -13.32035 -25.17133  16.81591 -26.36507       (-2.389,-79.094) (-0.920,-3.496) (-3.718,-2.558)      3.64564
132    -13.08810 -62.29693 -13.31073 -25.14283  16.79634 -26.33485       (-2.409,-79.093) (-0.930,-3.486) (-3.708,-2.567)      3.67019
133    -13.07814 -62.31547 -13.30112 -25.11432  16.77676 -26.30463       (-2.428,-79.092) (-0.940,-3.476) (-3.699,-2.577)      3.69478
134    -13.06818 -62.33401 -13.29151 -25.08582  16.75719 -26.27441       (-2.448,-79.091) (-0.951,-3.466) (-3.689,-2.586)      3.71941
135    -13.05821 -62.35256 -13.28190 -25.05731  16.73761 -26.24419       (-2.467,-79.090) (-0.961,-3.456) (-3.679,-2.595)      3.74409
136    -13.04825 -62.37110 -13.27229 -25.02881  16.71804 -26.21397       (-2.487,-79.089) (-0.971,-3.446) (-3.670,-2.604)      3.76881
137    -13.03829 -62.38964 -13.26267 -25.00030  16.69846 -26.18375       (-2.507,-79.088) (-0.981,-3.436) (-3.660,-2.614)      3.79357
138    -13.02832 -62.40818 -13.25306 -24.97180  16.67889 -26.15353       (-2.526,-79.087) (-0.992,-3.426) (-3.651,-2.623)      3.81837
139    -13.01836 -62.42672 -13.24345 -24.94329  16.65931 -26.12331       (-2.546,-79.086) (-1.002,-3.416) (-3.641,-2.632)      3.84321
140    -13.00840 -62.44526 -13.23384 -24.91478  16.63974 -26.09309       (-2.565,-79.085) (-1.012,-3.406) (-3.631,-2.642)      3.86809
141    -12.99844 -62.46380 -13.22423 -24.88628  16.62016 -26.06287       (-2.585,-79.084) (-1.023,-3.396) (-3.622,-2.651)      3.89301
142    -12.98847 -62.48234 -13.21461 -24.85777  16.60059 -26.03265       (-2.604,-79.083) (-1.033,-3.386) (-3.612,-2.660)      3.91796
143    -12.97851 -62.50089 -13.20500 -24.82927  16.58101 -26.00243       (-2.624,-79.082) (-1.043,-3.376) (-3.603,-2.669)      3.94296
144    -12.96855 -62.51943 -13.19539 -24.80076  16.56144 -25.97221       (-2.644,-79.081) (-1.054,-3.366) (-3.593,-2.679)      3.96799
145    -12.95858 -62.53797 -13.18578 -24.77226  16.54186 -25.94199       (-2.663,-79.080) (-1.064,-3.356) (-3.583,-2.688)      3.99305
146    -12.94862 -62.55651 -13.17616 -24.74375  16.52229 -25.91177       (-2.683,-79.079) (-1.074,-3.346) (-3.574,-2.697)      4.01815
147    -12.93866 -62.57505 -13.16655 -24.71525  16.50271 -25.88155       (-2.702,-79.078) (-1.084,-3.336) (-3.564,-2.707)      4.04328
148    -12.92869 -62.59359 -13.15694 -24.68674  16.48314 -25.85133       (-2.722,-79.077) (-1.095,-3.326) (-3.554,-2.716)      4.06845
149    -12.91873 -62.61213 -13.14733 -24.65824  16.46356 -25.82111       (-2.741,-79.076) (-1.105,-3.316) (-3.545,-2.725)      4.09365
150    -12.90877 -62.63067 -13.13772 -24.62973  16.44399 -25.79089       (-2.761,-79.075) (-1.115,-3.306) (-3.535,-2.734)      4.11888
151    -12.89881 -62.64921 -13.12810 -24.60123  16.42441 -25.76067       (-2.781,-79.074) (-1.126,-3.296) (-3.526,-2.744)      4.14414
152    -12.88884 -62.66776 -13.11849 -24.57272  16.40484 -25.73045       (-2.800,-79.073) (-1.136,-3.286) (-3.516,-2.753)      4.16944
153    -12.87888 -62.68630 -13.10888 -24.54422  16.38526 -25.70023       (-2.820,-79.072) (-1.146,-3.276) (-3.506,-2.762)      4.19476
154    -12.86892 -62.70484 -13.09927 -24.51571  16.36569 -25.67001       (-2.839,-79.071) (-1.156,-3.266) (-3.497,-2.771)      4.22012
155    -12.85895 -62.72338 -13.08966 -24.48721  16.34611 -25.63979       (-2.859,-79.069) (-1.167,-3.256) (-3.487,-2.781)      4.2455
156    -12.84899 -62.74192 -13.08004 -24.45870  16.32654 -25.60957       (-2.878,-79.068) (-1.177,-3.246) (-3.478,-2.790)      4.27092
157    -12.83903 -62.76046 -13.07043 -24.43020  16.30696 -25.57935       (-2.898,-79.067) (-1.187,-3.237) (-3.468,-2.799)      4.29636
158    -12.82907 -62.77900 -13.06082 -24.40169  16.28739 -25.54913       (-2.918,-79.066) (-1.198,-3.227) (-3.458,-2.809)      4.32183
159    -12.81910 -62.79754 -13.05121 -24.37319  16.26781 -25.51891       (-2.937,-79.065) (-1.208,-3.217) (-3.449,-2.818)      4.34733
160    -12.80914 -62.81609 -13.04160 -24.34468  16.24824 -25.48869       (-2.957,-79.064) (-1.218,-3.207) (-3.439,-2.827)      4.37285
161    -12.79918 -62.83463 -13.03198 -24.31618  16.22866 -25.45847       (-2.976,-79.063) (-1.229,-3.197) (-3.429,-2.836)      4.3984
162    -12.78921 -62.85317 -13.02237 -24.28767  16.20908 -25.42825       (-2.996,-79.062) (-1.239,-3.187) (-3.420,-2.846)      4.42398
163    -12.77925 -62.87171 -13.01276 -24.25916  16.18951 -25.39803       (-3.015,-79.061) (-1.249,-3.177) (-3.410,-2.855)      4.44958
164    -12.76929 -62.89025 -13.00315 -24.23066  16.16993 -25.36781       (-3.035,-79.060) (-1.259,-3.167) (-3.401,-2.864)      4.47521
165    -12.75932 -62.90879 -12.99353 -24.20215  16.15036 -25.33759       (-3.055,-79.059) (-1.270,-3.157) (-3.391,-2.874)      4.50086
166    -12.74936 -62.92733 -12.98392 -24.17365  16.13078 -25.30737       (-3.074,-79.058) (-1.280,-3.147) (-3.381,-2.883)      4.52654
167    -12.73940 -62.94587 -12.97431 -24.14514  16.11121 -25.27715       (-3.094,-79.057) (-1.290,-3.137) (-3.372,-2.892)      4.55224
168    -12.72944 -62.96441 -12.96470 -24.11664  16.09163 -25.24693       (-3.113,-79.056) (-1.301,-3.127) (-3.362,-2.901)      4.57796
169    -12.71947 -62.98296 -12.95509 -24.08813  16.07206 -25.21671       (-3.133,-79.055) (-1.311,-3.117) (-3.353,-2.911)      4.60371
170    -12.70951 -63.00150 -12.94547 -24.05963  16.05248 -25.18649       (-3.153,-79.054) (-1.321,-3.107) (-3.343,-2.920)      4.62948
171    -12.69955 -63.02004 -12.93586 -24.03112  16.03291 -25.15627       (-3.172,-79.053) (-1.331,-3.097) (-3.333,-2.929)      4.65527
172    -12.68958 -63.03858 -12.92625 -24.00262  16.01333 -25.12605       (-3.192,-79.052) (-1.342,-3.087) (-3.324,-2.939)      4.68109
173    -12.67962 -63.05712 -12.91664 -23.97411  15.99376 -25.09583       (-3.211,-79.051) (-1.352,-3.077) (-3.314,-2.948)      4.70692
174    -12.66966 -63.07566 -12.90703 -23.94561  15.97418 -25.06561       (-3.231,-79.050) (-1.362,-3.067) (-3.305,-2.957)      4.73278
175    -12.65969 -63.09420 -12.89741 -23.91710  15.95461 -25.03539       (-3.250,-79.049) (-1.373,-3.057) (-3.295,-2.966)      4.75866
176    -12.64973 -63.11274 -12.88780 -23.88860  15.93503 -25.00517       (-3.270,-79.048) (-1.383,-3.047) (-3.285,-2.976)      4.78456
177    -12.63977 -63.13129 -12.87819 -23.86009  15.91546 -24.97495       (-3.290,-79.047) (-1.393,-3.037) (-3.276,-2.985)      4.81048
178    -12.62981 -63.14983 -12.86858 -23.83159  15.89588 -24.94473       (-3.309,-79.046) (-1.404,-3.027) (-3.266,-2.994)      4.82544
179    -12.61984 -63.16837 -12.85897 -23.80308  15.87631 -24.91451       (-3.329,-79.045) (-1.414,-3.017) (-3.256,-3.004)      4.80677
180    -12.60988 -63.18691 -12.84935 -23.77458  15.85673 -24.88429       (-3.348,-79.044) (-1.424,-3.007) (-3.247,-3.013)      4.78818
181    -12.59992 -63.20545 -12.83974 -23.74607  15.83716 -24.85407       (-3.368,-79.043) (-1.434,-2.997) (-3.237,-3.022)      4.76969
