Fol_2018-03-05.14_06_15.914_.txt     Output is probe cell, reduced cell, NCDist distance between
0      9.02513   5.10899   5.00669 -17.63079 -30.72983 -23.95727       (-7.673,-2.406) (-0.696,-5.007) (-4.018,-0.102)      3.55271e-15
1      9.01600   5.09620   4.99667 -17.61716 -30.70148 -23.93399       (-7.673,-2.428) (-0.706,-4.997) (-4.019,-0.100)      0.0265282
2      9.00686   5.08340   4.98664 -17.60354 -30.67313 -23.91070       (-7.673,-2.450) (-0.717,-4.987) (-4.020,-0.097)      0.0530565
3      8.99772   5.07061   4.97662 -17.58991 -30.64478 -23.88742       (-7.673,-2.472) (-0.727,-4.977) (-4.021,-0.094)      0.0795847
4      8.98859   5.05781   4.96660 -17.57629 -30.61643 -23.86413       (-7.673,-2.494) (-0.738,-4.967) (-4.022,-0.091)      0.106113
5      8.97945   5.04502   4.95657 -17.56266 -30.58807 -23.84085       (-7.673,-2.516) (-0.748,-4.957) (-4.023,-0.088)      0.132641
6      8.97031   5.03222   4.94655 -17.54903 -30.55972 -23.81756       (-7.673,-2.538) (-0.759,-4.947) (-4.024,-0.086)      0.159169
7      8.96118   5.01943   4.93653 -17.53541 -30.53137 -23.79428       (-7.672,-2.560) (-0.770,-4.937) (-4.025,-0.083)      0.185698
8      8.95204   5.00663   4.92650 -17.52178 -30.50302 -23.77099       (-7.672,-2.582) (-0.780,-4.927) (-4.026,-0.080)      0.212226
9      8.94290   4.99384   4.91648 -17.50816 -30.47467 -23.74771       (-7.672,-2.604) (-0.791,-4.916) (-4.026,-0.077)      0.238754
10      8.93377   4.98104   4.90646 -17.49453 -30.44631 -23.72442       (-7.672,-2.626) (-0.801,-4.906) (-4.027,-0.075)      0.265282
11      8.92463   4.96825   4.89643 -17.48090 -30.41796 -23.70114       (-7.672,-2.648) (-0.812,-4.896) (-4.028,-0.072)      0.291811
12      8.91549   4.95546   4.88641 -17.46728 -30.38961 -23.67785       (-7.672,-2.670) (-0.822,-4.886) (-4.029,-0.069)      0.318339
13      8.90636   4.94266   4.87639 -17.45365 -30.36126 -23.65457       (-7.672,-2.692) (-0.833,-4.876) (-4.030,-0.066)      0.344867
14      8.89722   4.92987   4.86636 -17.44003 -30.33291 -23.63128       (-7.672,-2.714) (-0.843,-4.866) (-4.031,-0.064)      0.371395
15      8.88808   4.91707   4.85634 -17.42640 -30.30455 -23.60800       (-7.672,-2.736) (-0.854,-4.856) (-4.032,-0.061)      0.397924
16      8.87895   4.90428   4.84632 -17.41278 -30.27620 -23.58471       (-7.672,-2.758) (-0.865,-4.846) (-4.033,-0.058)      0.424452
17      8.86981   4.89148   4.83629 -17.39915 -30.24785 -23.56143       (-7.672,-2.780) (-0.875,-4.836) (-4.034,-0.055)      0.45098
18      8.86068   4.87869   4.82627 -17.38552 -30.21950 -23.53814       (-7.672,-2.802) (-0.886,-4.826) (-4.034,-0.052)      0.477508
19      8.85154   4.86589   4.81625 -17.37190 -30.19114 -23.51486       (-7.672,-2.824) (-0.896,-4.816) (-4.035,-0.050)      0.504036
20      8.84240   4.85310   4.80622 -17.35827 -30.16279 -23.49157       (-7.672,-2.846) (-0.907,-4.806) (-4.036,-0.047)      0.530565
21      8.83327   4.84030   4.79620 -17.34465 -30.13444 -23.46829       (-7.672,-2.868) (-0.917,-4.796) (-4.037,-0.044)      0.557093
22      8.82413   4.82751   4.78617 -17.33102 -30.10609 -23.44501       (-7.672,-2.890) (-0.928,-4.786) (-4.038,-0.041)      0.583621
23      8.81499   4.81471   4.77615 -17.31739 -30.07774 -23.42172       (-7.672,-2.912) (-0.938,-4.776) (-4.039,-0.039)      0.610149
24      8.80586   4.80192   4.76613 -17.30377 -30.04938 -23.39844       (-7.672,-2.934) (-0.949,-4.766) (-4.040,-0.036)      0.636678
25      8.79672   4.78912   4.75610 -17.29014 -30.02103 -23.37515       (-7.671,-2.956) (-0.960,-4.756) (-4.041,-0.033)      0.663206
26      8.78758   4.77633   4.74608 -17.27652 -29.99268 -23.35187       (-7.671,-2.978) (-0.970,-4.746) (-4.042,-0.030)      0.689734
27      8.77845   4.76354   4.73606 -17.26289 -29.96433 -23.32858       (-7.671,-3.000) (-0.981,-4.736) (-4.042,-0.027)      0.716262
28      8.76931   4.75074   4.72603 -17.24926 -29.93598 -23.30530       (-7.671,-3.022) (-0.991,-4.726) (-4.043,-0.025)      0.742791
29      8.76017   4.73795   4.71601 -17.23564 -29.90762 -23.28201       (-7.671,-3.044) (-1.002,-4.716) (-4.044,-0.022)      0.769319
30      8.75104   4.72515   4.70599 -17.22201 -29.87927 -23.25873       (-7.671,-3.066) (-1.012,-4.706) (-4.045,-0.019)      0.795847
31      8.74190   4.71236   4.69596 -17.20839 -29.85092 -23.23544       (-7.671,-3.088) (-1.023,-4.696) (-4.046,-0.016)      0.822375
32      8.73276   4.69956   4.68594 -17.19476 -29.82257 -23.21216       (-7.671,-3.110) (-1.033,-4.686) (-4.047,-0.014)      0.848903
