Fol_2018-03-05.14_01_57.14_.txt     Output is probe cell, reduced cell, NCDist distance between
0      9.01087 -34.51178 -26.43577  -7.56052  -3.01291 -15.53875       (-3.013,-19.503) (-10.573,-11.427) (-5.998,-12.526)      1.77636e-15
1      8.99883 -34.48782 -26.41531  -7.57247  -3.02133 -15.53573       (-3.021,-19.511) (-10.594,-11.439) (-5.978,-12.514)      0.0354003
2      8.98680 -34.46385 -26.39486  -7.58443  -3.02976 -15.53271       (-3.030,-19.520) (-10.614,-11.451) (-5.957,-12.503)      0.0708007
3      8.97476 -34.43989 -26.37440  -7.59638  -3.03818 -15.52970       (-3.038,-19.529) (-10.635,-11.463) (-5.937,-12.492)      0.106201
4      8.96273 -34.41593 -26.35394  -7.60833  -3.04660 -15.52668       (-3.047,-19.537) (-10.655,-11.475) (-5.916,-12.480)      0.141601
5      8.95069 -34.39197 -26.33348  -7.62029  -3.05502 -15.52367       (-3.055,-19.546) (-10.675,-11.487) (-5.896,-12.469)      0.177002
6      8.93865 -34.36800 -26.31302  -7.63224  -3.06344 -15.52065       (-3.063,-19.554) (-10.696,-11.499) (-5.875,-12.457)      0.212402
7      8.92662 -34.34404 -26.29256  -7.64420  -3.07187 -15.51763       (-3.072,-19.563) (-10.716,-11.511) (-5.855,-12.446)      0.247802
8      8.91458 -34.32008 -26.27211  -7.65615  -3.08029 -15.51462       (-3.080,-19.571) (-10.736,-11.523) (-5.834,-12.434)      0.283203
9      8.90255 -34.29612 -26.25165  -7.66811  -3.08871 -15.51160       (-3.089,-19.580) (-10.757,-11.535) (-5.814,-12.423)      0.318603
10      8.89051 -34.27215 -26.23119  -7.68006  -3.09713 -15.50859       (-3.097,-19.588) (-10.777,-11.547) (-5.793,-12.411)      0.354003
11      8.87848 -34.24819 -26.21073  -7.69202  -3.10556 -15.50557       (-3.106,-19.597) (-10.798,-11.559) (-5.773,-12.400)      0.389404
12      8.86644 -34.22423 -26.19027  -7.70397  -3.11398 -15.50256       (-3.114,-19.605) (-10.818,-11.571) (-5.752,-12.389)      0.424804
13      8.85440 -34.20027 -26.16981  -7.71592  -3.12240 -15.49954       (-3.122,-19.614) (-10.838,-11.583) (-5.732,-12.377)      0.460204
14      8.84237 -34.17631 -26.14936  -7.72788  -3.13082 -15.49652       (-3.131,-19.622) (-10.859,-11.595) (-5.712,-12.366)      0.495605
15      8.83033 -34.15234 -26.12890  -7.73983  -3.13925 -15.49351       (-3.139,-19.631) (-10.879,-11.607) (-5.691,-12.354)      0.531005
16      8.81830 -34.12838 -26.10844  -7.75179  -3.14767 -15.49049       (-3.148,-19.639) (-10.899,-11.620) (-5.671,-12.343)      0.566405
17      8.80626 -34.10442 -26.08798  -7.76374  -3.15609 -15.48748       (-3.156,-19.648) (-10.920,-11.632) (-5.650,-12.331)      0.601806
18      8.79422 -34.08046 -26.06752  -7.77570  -3.16451 -15.48446       (-3.165,-19.657) (-10.940,-11.644) (-5.630,-12.320)      0.637206
19      8.78219 -34.05649 -26.04707  -7.78765  -3.17294 -15.48144       (-3.173,-19.665) (-10.961,-11.656) (-5.609,-12.309)      0.672606
20      8.77015 -34.03253 -26.02661  -7.79960  -3.18136 -15.47843       (-3.181,-19.674) (-10.981,-11.668) (-5.589,-12.297)      0.708007
21      8.75812 -34.00857 -26.00615  -7.81156  -3.18978 -15.47541       (-3.190,-19.682) (-11.001,-11.680) (-5.568,-12.286)      0.743407
22      8.74608 -33.98461 -25.98569  -7.82351  -3.19820 -15.47240       (-3.198,-19.691) (-11.022,-11.692) (-5.548,-12.274)      0.778807
23      8.73405 -33.96064 -25.96523  -7.83547  -3.20663 -15.46938       (-3.207,-19.699) (-11.042,-11.704) (-5.527,-12.263)      0.814207
24      8.72201 -33.93668 -25.94477  -7.84742  -3.21505 -15.46636       (-3.215,-19.708) (-11.062,-11.716) (-5.507,-12.251)      0.849608
25      8.70997 -33.91272 -25.92432  -7.85938  -3.22347 -15.46335       (-3.223,-19.716) (-11.083,-11.728) (-5.487,-12.240)      0.885008
26      8.69794 -33.88876 -25.90386  -7.87133  -3.23189 -15.46033       (-3.232,-19.725) (-11.103,-11.740) (-5.466,-12.228)      0.920408
27      8.68590 -33.86480 -25.88340  -7.88329  -3.24032 -15.45732       (-3.240,-19.733) (-11.124,-11.752) (-5.446,-12.217)      0.955809
28      8.67387 -33.84083 -25.86294  -7.89524  -3.24874 -15.45430       (-3.249,-19.742) (-11.144,-11.764) (-5.425,-12.206)      0.991209
29      8.66183 -33.81687 -25.84248  -7.90719  -3.25716 -15.45128       (-3.257,-19.750) (-11.164,-11.776) (-5.405,-12.194)      1.02661
30      8.64979 -33.79291 -25.82202  -7.91915  -3.26558 -15.44827       (-3.266,-19.759) (-11.185,-11.788) (-5.384,-12.183)      1.06201
31      8.63776 -33.76895 -25.80157  -7.93110  -3.27401 -15.44525       (-3.274,-19.767) (-11.205,-11.800) (-5.364,-12.171)      1.09741
32      8.62572 -33.74498 -25.78111  -7.94306  -3.28243 -15.44224       (-3.282,-19.776) (-11.225,-11.812) (-5.343,-12.160)      1.13281
33      8.61369 -33.72102 -25.76065  -7.95501  -3.29085 -15.43922       (-3.291,-19.784) (-11.246,-11.824) (-5.323,-12.148)      1.16821
34      8.60165 -33.69706 -25.74019  -7.96697  -3.29927 -15.43620       (-3.299,-19.793) (-11.266,-11.836) (-5.302,-12.137)      1.20361
35      8.58962 -33.67310 -25.71973  -7.97892  -3.30770 -15.43319       (-3.308,-19.802) (-11.287,-11.848) (-5.282,-12.125)      1.23901
36      8.57758 -33.64913 -25.69927  -7.99087  -3.31612 -15.43017       (-3.316,-19.810) (-11.307,-11.860) (-5.261,-12.114)      1.27441
37      8.56554 -33.62517 -25.67882  -8.00283  -3.32454 -15.42716       (-3.325,-19.819) (-11.327,-11.872) (-5.241,-12.103)      1.30981
38      8.55351 -33.60121 -25.65836  -8.01478  -3.33296 -15.42414       (-3.333,-19.827) (-11.348,-11.884) (-5.221,-12.091)      1.34521
39      8.54147 -33.57725 -25.63790  -8.02674  -3.34139 -15.42113       (-3.341,-19.836) (-11.368,-11.896) (-5.200,-12.080)      1.38061
40      8.52944 -33.55329 -25.61744  -8.03869  -3.34981 -15.41811       (-3.350,-19.844) (-11.389,-11.908) (-5.180,-12.068)      1.41601
41      8.51740 -33.52932 -25.59698  -8.05065  -3.35823 -15.41509       (-3.358,-19.853) (-11.409,-11.920) (-5.159,-12.057)      1.45141
