2BOUNDS_2018-03-07.14_56_44.917_.txt     Output is probe cell, reduced cell, NCDist distance between
85     16.88211   3.91497   4.75843 -25.74501 -50.12913 -46.26875       (-10.763,-3.915) (-0.843,-12.967) (-12.313,-8.590)      4.55376
86     16.85576   3.90875   4.74134 -25.72170 -50.09034 -46.22602       (-10.805,-3.909) (-0.833,-12.947) (-12.330,-8.606)      4.60733
87     16.82941   3.90254   4.72426 -25.69840 -50.05156 -46.18329       (-10.847,-3.903) (-0.822,-12.927) (-12.347,-8.622)      4.66091
88     16.80306   3.89632   4.70717 -25.67509 -50.01277 -46.14056       (-10.889,-3.896) (-0.811,-12.907) (-12.364,-8.638)      4.71448
89     16.77670   3.89010   4.69008 -25.65179 -49.97398 -46.09783       (-10.931,-3.890) (-0.800,-12.887) (-12.382,-8.654)      4.76805
90     16.75035   3.88388   4.67299 -25.62848 -49.93520 -46.05510       (-10.972,-3.884) (-0.789,-12.866) (-12.399,-8.671)      4.82163
91     16.72400   3.87767   4.65590 -25.60518 -49.89641 -46.01237       (-11.014,-3.878) (-0.778,-12.846) (-12.416,-8.687)      4.8752
92     16.69765   3.87145   4.63881 -25.58187 -49.85763 -45.96964       (-11.056,-3.871) (-0.767,-12.826) (-12.433,-8.703)      4.92878
93     16.67130   3.86523   4.62172 -25.55856 -49.81884 -45.92691       (-11.098,-3.865) (-0.756,-12.806) (-12.450,-8.719)      4.98235
94     16.64494   3.85902   4.60464 -25.53526 -49.78005 -45.88418       (-11.140,-3.859) (-0.746,-12.786) (-12.467,-8.735)      5.03592
95     16.61859   3.85280   4.58755 -25.51195 -49.74127 -45.84145       (-11.182,-3.853) (-0.735,-12.766) (-12.484,-8.751)      5.0895
96     16.59224   3.84658   4.57046 -25.48865 -49.70248 -45.79872       (-11.224,-3.847) (-0.724,-12.746) (-12.501,-8.768)      5.14307
97     16.56589   3.84036   4.55337 -25.46534 -49.66369 -45.75599       (-11.266,-3.840) (-0.713,-12.726) (-12.518,-8.784)      5.19664
98     16.53954   3.83415   4.53628 -25.44203 -49.62491 -45.71326       (-11.307,-3.834) (-0.702,-12.705) (-12.535,-8.800)      5.25022
99     16.51319   3.82793   4.51919 -25.41873 -49.58612 -45.67053       (-11.349,-3.828) (-0.691,-12.685) (-12.552,-8.816)      5.30379
100     16.48683   3.82171   4.50210 -25.39542 -49.54734 -45.62780       (-11.391,-3.822) (-0.680,-12.665) (-12.570,-8.832)      5.35736
101     16.46048   3.81550   4.48501 -25.37212 -49.50855 -45.58507       (-11.433,-3.815) (-0.670,-12.645) (-12.587,-8.849)      5.41094
102     16.43413   3.80928   4.46793 -25.34881 -49.46976 -45.54234       (-11.475,-3.809) (-0.659,-12.625) (-12.604,-8.865)      5.46451
103     16.40778   3.80306   4.45084 -25.32550 -49.43098 -45.49961       (-11.517,-3.803) (-0.648,-12.605) (-12.621,-8.881)      5.51809
104     16.38143   3.79684   4.43375 -25.30220 -49.39219 -45.45688       (-11.559,-3.797) (-0.637,-12.585) (-12.638,-8.897)      5.57166
105     16.35507   3.79063   4.41666 -25.27889 -49.35341 -45.41415       (-11.601,-3.791) (-0.626,-12.564) (-12.655,-8.913)      5.62523
106     16.32872   3.78441   4.39957 -25.25559 -49.31462 -45.37142       (-11.642,-3.784) (-0.615,-12.544) (-12.672,-8.930)      5.67881
107     16.30237   3.77819   4.38248 -25.23228 -49.27583 -45.32869       (-11.684,-3.778) (-0.604,-12.524) (-12.689,-8.946)      5.73238
108     16.27602   3.77198   4.36539 -25.20897 -49.23705 -45.28595       (-11.726,-3.772) (-0.593,-12.504) (-12.706,-8.962)      5.78595
109     16.24967   3.76576   4.34830 -25.18567 -49.19826 -45.24322       (-11.768,-3.766) (-0.583,-12.484) (-12.723,-8.978)      5.83953
110     16.22332   3.75954   4.33122 -25.16236 -49.15947 -45.20049       (-11.810,-3.760) (-0.572,-12.464) (-12.740,-8.994)      5.8931
111     16.19696   3.75332   4.31413 -25.13906 -49.12069 -45.15776       (-11.852,-3.753) (-0.561,-12.444) (-12.757,-9.011)      5.94668
112     16.17061   3.74711   4.29704 -25.11575 -49.08190 -45.11503       (-11.894,-3.747) (-0.550,-12.424) (-12.775,-9.027)      6.00025
113     16.14426   3.74089   4.27995 -25.09245 -49.04312 -45.07230       (-11.936,-3.741) (-0.539,-12.403) (-12.792,-9.043)      6.05382
114     16.11791   3.73467   4.26286 -25.06914 -49.00433 -45.02957       (-11.977,-3.735) (-0.528,-12.383) (-12.809,-9.059)      6.1074
115     16.09156   3.72846   4.24577 -25.04583 -48.96554 -44.98684       (-12.019,-3.728) (-0.517,-12.363) (-12.826,-9.075)      6.16097
116     16.06521   3.72224   4.22868 -25.02253 -48.92676 -44.94411       (-12.061,-3.722) (-0.506,-12.343) (-12.843,-9.091)      6.19545
117     16.03885   3.71602   4.21160 -24.99922 -48.88797 -44.90138       (-12.103,-3.716) (-0.496,-12.323) (-12.860,-9.108)      6.22023
118     16.01250   3.70980   4.19451 -24.97592 -48.84919 -44.85865       (-12.145,-3.710) (-0.485,-12.303) (-12.877,-9.124)      6.24537
119     15.98615   3.70359   4.17742 -24.95261 -48.81040 -44.81592       (-12.187,-3.704) (-0.474,-12.283) (-12.894,-9.140)      6.27087
120     15.95980   3.69737   4.16033 -24.92930 -48.77161 -44.77319       (-12.229,-3.697) (-0.463,-12.262) (-12.911,-9.156)      6.29672
121     15.93345   3.69115   4.14324 -24.90600 -48.73283 -44.73046       (-12.271,-3.691) (-0.452,-12.242) (-12.928,-9.172)      6.32291
122     15.90709   3.68493   4.12615 -24.88269 -48.69404 -44.68773       (-12.312,-3.685) (-0.441,-12.222) (-12.945,-9.189)      6.34945
123     15.88074   3.67872   4.10906 -24.85939 -48.65525 -44.64500       (-12.354,-3.679) (-0.430,-12.202) (-12.963,-9.205)      6.37634
124     15.85439   3.67250   4.09197 -24.83608 -48.61647 -44.60227       (-12.396,-3.673) (-0.419,-12.182) (-12.980,-9.221)      6.40355
125     15.82804   3.66628   4.07489 -24.81277 -48.57768 -44.55954       (-12.438,-3.666) (-0.409,-12.162) (-12.997,-9.237)      6.4311
126     15.80169   3.66007   4.05780 -24.78947 -48.53890 -44.51681       (-12.480,-3.660) (-0.398,-12.142) (-13.014,-9.253)      6.45898
127     15.77534   3.65385   4.04071 -24.76616 -48.50011 -44.47408       (-12.522,-3.654) (-0.387,-12.121) (-13.031,-9.270)      6.48717
128     15.74898   3.64763   4.02362 -24.74286 -48.46132 -44.43135       (-12.564,-3.648) (-0.376,-12.101) (-13.048,-9.286)      6.51569
129     15.72263   3.64141   4.00653 -24.71955 -48.42254 -44.38862       (-12.606,-3.641) (-0.365,-12.081) (-13.065,-9.302)      6.54452
130     15.69628   3.63520   3.98944 -24.69625 -48.38375 -44.34589       (-12.648,-3.635) (-0.354,-12.061) (-13.082,-9.318)      6.57366
131     15.66993   3.62898   3.97235 -24.67294 -48.34497 -44.30316       (-12.689,-3.629) (-0.343,-12.041) (-13.099,-9.334)      6.60311
132     15.64358   3.62276   3.95526 -24.64963 -48.30618 -44.26043       (-12.731,-3.623) (-0.333,-12.021) (-13.116,-9.351)      6.63285
133     15.61722   3.61655   3.93818 -24.62633 -48.26739 -44.21770       (-12.773,-3.617) (-0.322,-12.001) (-13.133,-9.367)      6.6629
134     15.59087   3.61033   3.92109 -24.60302 -48.22861 -44.17497       (-12.815,-3.610) (-0.311,-11.981) (-13.151,-9.383)      6.69324
135     15.56452   3.60411   3.90400 -24.57972 -48.18982 -44.13224       (-12.857,-3.604) (-0.300,-11.960) (-13.168,-9.399)      6.72387
136     15.53817   3.59789   3.88691 -24.55641 -48.15103 -44.08951       (-12.899,-3.598) (-0.289,-11.940) (-13.185,-9.415)      6.75479
137     15.51182   3.59168   3.86982 -24.53310 -48.11225 -44.04678       (-12.941,-3.592) (-0.278,-11.920) (-13.202,-9.431)      6.78599
138     15.48547   3.58546   3.85273 -24.50980 -48.07346 -44.00405       (-12.983,-3.585) (-0.267,-11.900) (-13.219,-9.448)      6.81746
139     15.45911   3.57924   3.83564 -24.48649 -48.03468 -43.96132       (-13.024,-3.579) (-0.256,-11.880) (-13.236,-9.464)      6.84921
140     15.43276   3.57303   3.81856 -24.46319 -47.99589 -43.91859       (-13.066,-3.573) (-0.246,-11.860) (-13.253,-9.480)      6.88124
141     15.40641   3.56681   3.80147 -24.43988 -47.95710 -43.87586       (-13.108,-3.567) (-0.235,-11.840) (-13.270,-9.496)      6.91352
142     15.38006   3.56059   3.78438 -24.41657 -47.91832 -43.83313       (-13.150,-3.561) (-0.224,-11.819) (-13.287,-9.512)      6.94608
143     15.35371   3.55437   3.76729 -24.39327 -47.87953 -43.79040       (-13.192,-3.554) (-0.213,-11.799) (-13.304,-9.529)      6.97889
144     15.32736   3.54816   3.75020 -24.36996 -47.84075 -43.74767       (-13.234,-3.548) (-0.202,-11.779) (-13.321,-9.545)      7.01195
145     15.30100   3.54194   3.73311 -24.34666 -47.80196 -43.70494       (-13.276,-3.542) (-0.191,-11.759) (-13.338,-9.561)      7.04527
146     15.27465   3.53572   3.71602 -24.32335 -47.76317 -43.66221       (-13.318,-3.536) (-0.180,-11.739) (-13.356,-9.577)      7.07884
147     15.24830   3.52951   3.69893 -24.30005 -47.72439 -43.61948       (-13.359,-3.530) (-0.169,-11.719) (-13.373,-9.593)      7.11265
148     15.22195   3.52329   3.68185 -24.27674 -47.68560 -43.57675       (-13.401,-3.523) (-0.159,-11.699) (-13.390,-9.610)      7.14671
149     15.19560   3.51707   3.66476 -24.25343 -47.64681 -43.53402       (-13.443,-3.517) (-0.148,-11.679) (-13.407,-9.626)      7.181
150     15.16924   3.51085   3.64767 -24.23013 -47.60803 -43.49129       (-13.485,-3.511) (-0.137,-11.658) (-13.424,-9.642)      7.21553
151     15.14289   3.50464   3.63058 -24.20682 -47.56924 -43.44856       (-13.527,-3.505) (-0.126,-11.638) (-13.441,-9.658)      7.25029
152     15.11654   3.49842   3.61349 -24.18352 -47.53046 -43.40583       (-13.569,-3.498) (-0.115,-11.618) (-13.458,-9.674)      7.28527
153     15.09019   3.49220   3.59640 -24.16021 -47.49167 -43.36310       (-13.611,-3.492) (-0.104,-11.598) (-13.475,-9.691)      7.32049
154     15.06384   3.48598   3.57931 -24.13690 -47.45288 -43.32037       (-13.653,-3.486) (-0.093,-11.578) (-13.492,-9.707)      7.35592
155     15.03749   3.47977   3.56222 -24.11360 -47.41410 -43.27764       (-13.694,-3.480) (-0.082,-11.558) (-13.509,-9.723)      7.39157
156     15.01113   3.47355   3.54514 -24.09029 -47.37531 -43.23491       (-13.736,-3.474) (-0.072,-11.538) (-13.526,-9.739)      7.42744
157     14.98478   3.46733   3.52805 -24.06699 -47.33653 -43.19218       (-13.778,-3.467) (-0.061,-11.517) (-13.544,-9.755)      7.42822
158     14.95843   3.46112   3.51096 -24.04368 -47.29774 -43.14945       (-13.820,-3.461) (-0.050,-11.497) (-13.561,-9.771)      7.42835
159     14.93208   3.45490   3.49387 -24.02037 -47.25895 -43.10672       (-13.862,-3.455) (-0.039,-11.477) (-13.578,-9.788)      7.42887
160     14.90573   3.44868   3.47678 -23.99707 -47.22017 -43.06399       (-13.904,-3.449) (-0.028,-11.457) (-13.595,-9.804)      7.42977
161     14.87938   3.44246   3.45969 -23.97376 -47.18138 -43.02126       (-13.946,-3.442) (-0.017,-11.437) (-13.612,-9.820)      7.43105
162     14.85302   3.43625   3.44260 -23.95046 -47.14259 -42.97852       (-13.988,-3.436) (-0.006,-11.417) (-13.629,-9.836)      7.43273
163     14.82667   3.43003   3.42552 -23.92715 -47.10381 -42.93579       (-14.025,-13.642) (-9.848,-3.426) (-11.401,-0.005)      7.42803
164     14.80032   3.42381   3.40843 -23.90385 -47.06502 -42.89306       (-14.056,-13.648) (-9.853,-3.408) (-11.392,-0.015)      7.41406
165     14.77397   3.41760   3.39134 -23.88054 -47.02624 -42.85033       (-14.087,-13.654) (-9.859,-3.391) (-11.383,-0.026)      7.40027
166     14.74762   3.41138   3.37425 -23.85723 -46.98745 -42.80760       (-14.118,-13.660) (-9.864,-3.374) (-11.373,-0.037)      7.38666
167     14.72126   3.40516   3.35716 -23.83393 -46.94866 -42.76487       (-14.149,-13.666) (-9.869,-3.357) (-11.364,-0.048)      7.37323
168     14.69491   3.39894   3.34007 -23.81062 -46.90988 -42.72214       (-14.180,-13.673) (-9.875,-3.340) (-11.355,-0.059)      7.35998
169     14.66856   3.39273   3.32298 -23.78732 -46.87109 -42.67941       (-14.211,-13.679) (-9.880,-3.323) (-11.346,-0.070)      7.34692
170     14.64221   3.38651   3.30589 -23.76401 -46.83231 -42.63668       (-14.242,-13.685) (-9.885,-3.306) (-11.336,-0.081)      7.33404
171     14.61586   3.38029   3.28881 -23.74070 -46.79352 -42.59395       (-14.273,-13.691) (-9.890,-3.289) (-11.327,-0.091)      7.32135
172     14.58951   3.37408   3.27172 -23.71740 -46.75473 -42.55122       (-14.304,-13.698) (-9.896,-3.272) (-11.318,-0.102)      7.30884
173     14.56315   3.36786   3.25463 -23.69409 -46.71595 -42.50849       (-14.335,-13.704) (-9.901,-3.255) (-11.309,-0.113)      7.29652
174     14.53680   3.36164   3.23754 -23.67079 -46.67716 -42.46576       (-14.366,-13.710) (-9.906,-3.238) (-11.299,-0.124)      7.2844
175     14.51045   3.35542   3.22045 -23.64748 -46.63837 -42.42303       (-14.397,-13.716) (-9.912,-3.220) (-11.290,-0.135)      7.27245
176     14.48410   3.34921   3.20336 -23.62417 -46.59959 -42.38030       (-14.428,-13.722) (-9.917,-3.203) (-11.281,-0.146)      7.2607
177     14.45775   3.34299   3.18627 -23.60087 -46.56080 -42.33757       (-14.459,-13.729) (-9.922,-3.186) (-11.271,-0.157)      7.24915
178     14.43139   3.33677   3.16918 -23.57756 -46.52202 -42.29484       (-14.490,-13.735) (-9.928,-3.169) (-11.262,-0.168)      7.23778
179     14.40504   3.33056   3.15210 -23.55426 -46.48323 -42.25211       (-14.521,-13.741) (-9.933,-3.152) (-11.253,-0.178)      7.2266
180     14.37869   3.32434   3.13501 -23.53095 -46.44444 -42.20938       (-14.552,-13.747) (-9.938,-3.135) (-11.244,-0.189)      7.21563
181     14.35234   3.31812   3.11792 -23.50765 -46.40566 -42.16665       (-14.583,-13.753) (-9.944,-3.118) (-11.234,-0.200)      7.20484
182     14.32599   3.31190   3.10083 -23.48434 -46.36687 -42.12392       (-14.614,-13.760) (-9.949,-3.101) (-11.225,-0.211)      7.19425
183     14.29964   3.30569   3.08374 -23.46103 -46.32809 -42.08119       (-14.645,-13.766) (-9.954,-3.084) (-11.216,-0.222)      7.18386
184     14.27328   3.29947   3.06665 -23.43773 -46.28930 -42.03846       (-14.676,-13.772) (-9.960,-3.067) (-11.207,-0.233)      7.17366
185     14.24693   3.29325   3.04956 -23.41442 -46.25051 -41.99573       (-14.707,-13.778) (-9.965,-3.050) (-11.197,-0.244)      7.16367
186     14.22058   3.28703   3.03248 -23.39112 -46.21173 -41.95300       (-14.738,-13.785) (-9.970,-3.032) (-11.188,-0.255)      7.15387
