2BOUNDS_2018-03-07.14_57_06.927_.txt     Output is probe cell, reduced cell, NCDist distance between
91      4.74026   9.14929   3.46640 -27.87585 -12.09723 -32.85933       (-0.850,-6.961) (-7.697,-0.424) (-2.617,-4.833)      2.15268
92      4.73171   9.13847   3.46171 -27.84694 -12.09269 -32.83026       (-0.832,-6.941) (-7.719,-0.438) (-2.629,-4.844)      2.15878
93      4.72316   9.12764   3.45702 -27.81803 -12.08814 -32.80120       (-0.815,-6.921) (-7.741,-0.451) (-2.642,-4.855)      2.16563
94      4.71460   9.11682   3.45232 -27.78912 -12.08360 -32.77213       (-0.798,-6.901) (-7.764,-0.464) (-2.654,-4.867)      2.17321
95      4.70605   9.10599   3.44763 -27.76021 -12.07905 -32.74306       (-0.781,-6.881) (-7.786,-0.478) (-2.667,-4.878)      2.18152
96      4.69749   9.09517   3.44294 -27.73130 -12.07451 -32.71400       (-0.763,-6.861) (-7.808,-0.491) (-2.680,-4.889)      2.19055
97      4.68894   9.08435   3.43825 -27.70239 -12.06996 -32.68493       (-0.746,-6.842) (-7.830,-0.505) (-2.692,-4.900)      2.20029
98      4.68039   9.07352   3.43355 -27.67348 -12.06541 -32.65586       (-0.729,-6.822) (-7.853,-0.518) (-2.705,-4.911)      2.21073
99      4.67183   9.06270   3.42886 -27.64457 -12.06087 -32.62680       (-0.712,-6.802) (-7.875,-0.531) (-2.717,-4.922)      2.22187
100      4.66328   9.05187   3.42417 -27.61566 -12.05632 -32.59773       (-0.694,-6.782) (-7.897,-0.545) (-2.730,-4.933)      2.23368
101      4.65473   9.04105   3.41947 -27.58675 -12.05178 -32.56866       (-0.677,-6.762) (-7.919,-0.558) (-2.742,-4.944)      2.24617
102      4.64617   9.03023   3.41478 -27.55784 -12.04723 -32.53960       (-0.660,-6.742) (-7.942,-0.571) (-2.755,-4.956)      2.25932
103      4.63762   9.01940   3.41009 -27.52893 -12.04269 -32.51053       (-0.643,-6.723) (-7.964,-0.585) (-2.767,-4.967)      2.27312
104      4.62907   9.00858   3.40540 -27.50001 -12.03814 -32.48146       (-0.625,-6.703) (-7.986,-0.598) (-2.780,-4.978)      2.28755
105      4.62051   8.99775   3.40070 -27.47110 -12.03360 -32.45240       (-0.608,-6.683) (-8.008,-0.612) (-2.793,-4.989)      2.30261
106      4.61196   8.98693   3.39601 -27.44219 -12.02905 -32.42333       (-0.591,-6.663) (-8.031,-0.625) (-2.805,-5.000)      2.31828
107      4.60341   8.97611   3.39132 -27.41328 -12.02450 -32.39426       (-0.574,-6.643) (-8.053,-0.638) (-2.818,-5.011)      2.33455
108      4.59485   8.96528   3.38663 -27.38437 -12.01996 -32.36520       (-0.556,-6.624) (-8.075,-0.652) (-2.830,-5.022)      2.35141
109      4.58630   8.95446   3.38193 -27.35546 -12.01541 -32.33613       (-0.539,-6.604) (-8.097,-0.665) (-2.843,-5.033)      2.36884
110      4.57775   8.94363   3.37724 -27.32655 -12.01087 -32.30706       (-0.522,-6.584) (-8.120,-0.679) (-2.855,-5.045)      2.38684
111      4.56919   8.93281   3.37255 -27.29764 -12.00632 -32.27800       (-0.505,-6.564) (-8.142,-0.692) (-2.868,-5.056)      2.40538
112      4.56064   8.92199   3.36785 -27.26873 -12.00178 -32.24893       (-0.487,-6.544) (-8.164,-0.705) (-2.881,-5.067)      2.42447
113      4.55208   8.91116   3.36316 -27.23982 -11.99723 -32.21986       (-0.470,-6.524) (-8.186,-0.719) (-2.893,-5.078)      2.44408
114      4.54353   8.90034   3.35847 -27.21091 -11.99269 -32.19080       (-0.453,-6.505) (-8.209,-0.732) (-2.906,-5.089)      2.4642
115      4.53498   8.88951   3.35378 -27.18200 -11.98814 -32.16173       (-0.436,-6.485) (-8.231,-0.746) (-2.918,-5.100)      2.48482
116      4.52642   8.87869   3.34908 -27.15309 -11.98359 -32.13266       (-0.418,-6.465) (-8.253,-0.759) (-2.931,-5.111)      2.50593
117      4.51787   8.86786   3.34439 -27.12418 -11.97905 -32.10360       (-0.401,-6.445) (-8.275,-0.772) (-2.943,-5.122)      2.52751
118      4.50932   8.85704   3.33970 -27.09527 -11.97450 -32.07453       (-0.384,-6.425) (-8.298,-0.786) (-2.956,-5.134)      2.54956
119      4.50076   8.84622   3.33500 -27.06636 -11.96996 -32.04547       (-0.367,-6.405) (-8.320,-0.799) (-2.968,-5.145)      2.57205
120      4.49221   8.83539   3.33031 -27.03745 -11.96541 -32.01640       (-0.349,-6.386) (-8.342,-0.813) (-2.981,-5.156)      2.59499
121      4.48366   8.82457   3.32562 -27.00854 -11.96087 -31.98733       (-0.332,-6.366) (-8.364,-0.826) (-2.994,-5.167)      2.61836
122      4.47510   8.81374   3.32093 -26.97963 -11.95632 -31.95827       (-0.315,-6.346) (-8.387,-0.839) (-3.006,-5.178)      2.64214
123      4.46655   8.80292   3.31623 -26.95072 -11.95178 -31.92920       (-0.298,-6.326) (-8.409,-0.853) (-3.019,-5.189)      2.66633
124      4.45800   8.79210   3.31154 -26.92181 -11.94723 -31.90013       (-0.280,-6.306) (-8.431,-0.866) (-3.031,-5.200)      2.69091
125      4.44944   8.78127   3.30685 -26.89290 -11.94268 -31.87107       (-0.263,-6.287) (-8.453,-0.880) (-3.044,-5.211)      2.71587
126      4.44089   8.77045   3.30216 -26.86399 -11.93814 -31.84200       (-0.246,-6.267) (-8.476,-0.893) (-3.056,-5.222)      2.74121
127      4.43234   8.75962   3.29746 -26.83508 -11.93359 -31.81293       (-0.229,-6.247) (-8.498,-0.906) (-3.069,-5.234)      2.76692
128      4.42378   8.74880   3.29277 -26.80616 -11.92905 -31.78387       (-0.211,-6.227) (-8.520,-0.920) (-3.081,-5.245)      2.79297
129      4.41523   8.73798   3.28808 -26.77725 -11.92450 -31.75480       (-0.194,-6.207) (-8.542,-0.933) (-3.094,-5.256)      2.81937
130      4.40667   8.72715   3.28338 -26.74834 -11.91996 -31.72573       (-0.177,-6.187) (-8.565,-0.947) (-3.107,-5.267)      2.8461
131      4.39812   8.71633   3.27869 -26.71943 -11.91541 -31.69667       (-0.160,-6.168) (-8.587,-0.960) (-3.119,-5.278)      2.87316
132      4.38957   8.70550   3.27400 -26.69052 -11.91087 -31.66760       (-0.142,-6.148) (-8.609,-0.973) (-3.132,-5.289)      2.90053
133      4.38101   8.69468   3.26931 -26.66161 -11.90632 -31.63853       (-0.125,-6.128) (-8.631,-0.987) (-3.144,-5.300)      2.92821
134      4.37246   8.68386   3.26461 -26.63270 -11.90177 -31.60947       (-0.108,-6.108) (-8.654,-1.000) (-3.157,-5.311)      2.95619
135      4.36391   8.67303   3.25992 -26.60379 -11.89723 -31.58040       (-0.091,-6.088) (-8.676,-1.013) (-3.169,-5.323)      2.98445
136      4.35535   8.66221   3.25523 -26.57488 -11.89268 -31.55133       (-0.073,-6.068) (-8.698,-1.027) (-3.182,-5.334)      3.013
137      4.34680   8.65138   3.25053 -26.54597 -11.88814 -31.52227       (-0.056,-6.049) (-8.720,-1.040) (-3.195,-5.345)      3.04182
138      4.33825   8.64056   3.24584 -26.51706 -11.88359 -31.49320       (-0.039,-6.029) (-8.743,-1.054) (-3.207,-5.356)      3.07091
139      4.32969   8.62974   3.24115 -26.48815 -11.87905 -31.46413       (-0.021,-6.009) (-8.765,-1.067) (-3.220,-5.367)      3.10025
140      4.32114   8.61891   3.23646 -26.45924 -11.87450 -31.43507       (-0.004,-5.989) (-8.787,-1.080) (-3.232,-5.378)      3.12985
141      4.31259   8.60809   3.23176 -26.43033 -11.86996 -31.40600       (-0.013,-5.982) (-8.796,-3.232) (-1.081,-5.376)      3.1361
142      4.30403   8.59726   3.22707 -26.40142 -11.86541 -31.37693       (-0.030,-5.980) (-8.801,-3.227) (-1.077,-5.370)      3.13483
143      4.29548   8.58644   3.22238 -26.37251 -11.86086 -31.34787       (-0.048,-5.977) (-8.806,-3.222) (-1.073,-5.364)      3.13369
144      4.28693   8.57562   3.21768 -26.34360 -11.85632 -31.31880       (-0.065,-5.975) (-8.811,-3.218) (-1.069,-5.358)      3.13267
145      4.27837   8.56479   3.21299 -26.31469 -11.85177 -31.28973       (-0.082,-5.972) (-8.816,-3.213) (-1.065,-5.352)      3.13179
146      4.26982   8.55397   3.20830 -26.28578 -11.84723 -31.26067       (-0.099,-5.970) (-8.821,-3.208) (-1.062,-5.346)      3.13103
147      4.26126   8.54314   3.20361 -26.25687 -11.84268 -31.23160       (-0.117,-5.967) (-8.826,-3.204) (-1.058,-5.340)      3.1304
148      4.25271   8.53232   3.19891 -26.22796 -11.83814 -31.20253       (-0.134,-5.964) (-8.831,-3.199) (-1.054,-5.333)      3.1299
149      4.24416   8.52149   3.19422 -26.19905 -11.83359 -31.17347       (-0.151,-5.962) (-8.836,-3.194) (-1.050,-5.327)      3.12953
150      4.23560   8.51067   3.18953 -26.17014 -11.82905 -31.14440       (-0.168,-5.959) (-8.841,-3.190) (-1.046,-5.321)      3.12929
151      4.22705   8.49985   3.18484 -26.14123 -11.82450 -31.11533       (-0.186,-5.957) (-8.846,-3.185) (-1.042,-5.315)      3.12917
152      4.21850   8.48902   3.18014 -26.11231 -11.81996 -31.08627       (-0.203,-5.954) (-8.851,-3.180) (-1.038,-5.309)      3.12919
153      4.20994   8.47820   3.17545 -26.08340 -11.81541 -31.05720       (-0.220,-5.952) (-8.856,-3.175) (-1.034,-5.303)      3.12934
154      4.20139   8.46737   3.17076 -26.05449 -11.81086 -31.02813       (-0.237,-5.949) (-8.861,-3.171) (-1.031,-5.297)      3.12961
155      4.19284   8.45655   3.16606 -26.02558 -11.80632 -30.99907       (-0.255,-5.946) (-8.866,-3.166) (-1.027,-5.290)      3.13001
156      4.18428   8.44573   3.16137 -25.99667 -11.80177 -30.97000       (-0.272,-5.944) (-8.871,-3.161) (-1.023,-5.284)      3.13054
157      4.17573   8.43490   3.15668 -25.96776 -11.79723 -30.94093       (-0.289,-5.941) (-8.876,-3.157) (-1.019,-5.278)      3.13121
158      4.16718   8.42408   3.15199 -25.93885 -11.79268 -30.91187       (-0.306,-5.939) (-8.881,-3.152) (-1.015,-5.272)      3.132
159      4.15862   8.41325   3.14729 -25.90994 -11.78814 -30.88280       (-0.324,-5.936) (-8.886,-3.147) (-1.011,-5.266)      3.13291
160      4.15007   8.40243   3.14260 -25.88103 -11.78359 -30.85373       (-0.341,-5.934) (-8.891,-3.143) (-1.007,-5.260)      3.13396
161      4.14152   8.39161   3.13791 -25.85212 -11.77905 -30.82467       (-0.358,-5.931) (-8.896,-3.138) (-1.004,-5.254)      3.13514
162      4.13296   8.38078   3.13321 -25.82321 -11.77450 -30.79560       (-0.375,-5.928) (-8.901,-3.133) (-1.000,-5.248)      3.13644
163      4.12441   8.36996   3.12852 -25.79430 -11.76995 -30.76653       (-0.393,-5.926) (-8.906,-3.129) (-0.996,-5.241)      3.13787
164      4.11585   8.35913   3.12383 -25.76539 -11.76541 -30.73747       (-0.410,-5.923) (-8.911,-3.124) (-0.992,-5.235)      3.13943
165      4.10730   8.34831   3.11914 -25.73648 -11.76086 -30.70840       (-0.427,-5.921) (-8.916,-3.119) (-0.988,-5.229)      3.14112
166      4.09875   8.33749   3.11444 -25.70757 -11.75632 -30.67933       (-0.444,-5.918) (-8.921,-3.114) (-0.984,-5.223)      3.14293
167      4.09019   8.32666   3.10975 -25.67866 -11.75177 -30.65027       (-0.462,-5.916) (-8.926,-3.110) (-0.980,-5.217)      3.14488
168      4.08164   8.31584   3.10506 -25.64975 -11.74723 -30.62120       (-0.479,-5.913) (-8.931,-3.105) (-0.977,-5.211)      3.14695
169      4.07309   8.30501   3.10037 -25.62084 -11.74268 -30.59213       (-0.496,-5.910) (-8.936,-3.100) (-0.973,-5.205)      3.14914
170      4.06453   8.29419   3.09567 -25.59193 -11.73814 -30.56307       (-0.513,-5.908) (-8.941,-3.096) (-0.969,-5.199)      3.15147
171      4.05598   8.28337   3.09098 -25.56302 -11.73359 -30.53400       (-0.531,-5.905) (-8.946,-3.091) (-0.965,-5.192)      3.15392
172      4.04743   8.27254   3.08629 -25.53411 -11.72904 -30.50493       (-0.548,-5.903) (-8.951,-3.086) (-0.961,-5.186)      3.15649
173      4.03887   8.26172   3.08159 -25.50520 -11.72450 -30.47587       (-0.565,-5.900) (-8.956,-3.082) (-0.957,-5.180)      3.15919
174      4.03032   8.25089   3.07690 -25.47629 -11.71995 -30.44680       (-0.582,-5.898) (-8.961,-3.077) (-0.953,-5.174)      3.16202
175      4.02177   8.24007   3.07221 -25.44738 -11.71541 -30.41773       (-0.600,-5.895) (-8.966,-3.072) (-0.950,-5.168)      3.16497
176      4.01321   8.22925   3.06752 -25.41846 -11.71086 -30.38867       (-0.617,-5.892) (-8.971,-3.068) (-0.946,-5.162)      3.16805
177      4.00466   8.21842   3.06282 -25.38955 -11.70632 -30.35960       (-0.634,-5.890) (-8.976,-3.063) (-0.942,-5.156)      3.17125
178      3.99611   8.20760   3.05813 -25.36064 -11.70177 -30.33053       (-0.651,-5.887) (-8.981,-3.058) (-0.938,-5.149)      3.17457
179      3.98755   8.19677   3.05344 -25.33173 -11.69723 -30.30147       (-0.669,-5.885) (-8.986,-3.053) (-0.934,-5.143)      3.17802
180      3.97900   8.18595   3.04874 -25.30282 -11.69268 -30.27240       (-0.686,-5.882) (-8.991,-3.049) (-0.930,-5.137)      3.18159
181      3.97044   8.17512   3.04405 -25.27391 -11.68813 -30.24333       (-0.703,-5.880) (-8.996,-3.044) (-0.926,-5.131)      3.18529
182      3.96189   8.16430   3.03936 -25.24500 -11.68359 -30.21427       (-0.720,-5.877) (-9.001,-3.039) (-0.923,-5.125)      3.1891
183      3.95334   8.15348   3.03467 -25.21609 -11.67904 -30.18520       (-0.738,-5.874) (-9.006,-3.035) (-0.919,-5.119)      3.19304
184      3.94478   8.14265   3.02997 -25.18718 -11.67450 -30.15613       (-0.755,-5.872) (-9.011,-3.030) (-0.915,-5.113)      3.1971
185      3.93623   8.13183   3.02528 -25.15827 -11.66995 -30.12707       (-0.772,-5.869) (-9.016,-3.025) (-0.911,-5.107)      3.20128
186      3.92768   8.12100   3.02059 -25.12936 -11.66541 -30.09800       (-0.789,-5.867) (-9.021,-3.021) (-0.907,-5.100)      3.20558
