Fol_2018-02-25.13_35_21.72_.txt     Output is probe cell, reduced cell, NCDist distance between
0    -1134.75808 -2027.17459 757.22473 -1479.21665 -2308.16062 1201.00774       (-1134.758,-211.959) (-66.250,-1173.403) (-377.533,-759.917)      2.27374e-13
1    -1134.38286 -2025.21170 756.25458 -1478.11386 -2307.02473 1198.66964       (-1134.383,-215.157) (-64.287,-1172.642) (-378.128,-762.255)      4.5411
2    -1134.00765 -2023.24881 755.28443 -1477.01108 -2305.88883 1196.33153       (-1134.008,-218.356) (-62.324,-1171.881) (-378.723,-764.593)      9.08219
3    -1133.63243 -2021.28592 754.31427 -1475.90829 -2304.75294 1193.99343       (-1133.632,-221.554) (-60.361,-1171.121) (-379.318,-766.931)      13.6233
4    -1133.25721 -2019.32303 753.34412 -1474.80550 -2303.61704 1191.65532       (-1133.257,-224.752) (-58.398,-1170.360) (-379.913,-769.270)      18.1644
5    -1132.88200 -2017.36015 752.37396 -1473.70272 -2302.48115 1189.31722       (-1132.882,-227.950) (-56.435,-1169.599) (-380.508,-771.608)      22.7055
6    -1132.50678 -2015.39726 751.40381 -1472.59993 -2301.34526 1186.97912       (-1132.507,-231.148) (-54.472,-1168.838) (-381.103,-773.946)      27.2466
7    -1132.13157 -2013.43437 750.43365 -1471.49714 -2300.20936 1184.64101       (-1132.132,-234.347) (-52.509,-1168.078) (-381.698,-776.284)      31.7877
8    -1131.75635 -2011.47148 749.46350 -1470.39436 -2299.07347 1182.30291       (-1131.756,-237.545) (-50.547,-1167.317) (-382.293,-778.622)      36.3288
9    -1131.38113 -2009.50859 748.49335 -1469.29157 -2297.93757 1179.96481       (-1131.381,-240.743) (-48.584,-1166.556) (-382.888,-780.960)      40.8699
10    -1131.00592 -2007.54571 747.52319 -1468.18879 -2296.80168 1177.62670       (-1131.006,-243.941) (-46.621,-1165.796) (-383.483,-783.298)      45.411
11    -1130.63070 -2005.58282 746.55304 -1467.08600 -2295.66579 1175.28860       (-1130.631,-247.140) (-44.658,-1165.035) (-384.078,-785.636)      49.952
12    -1130.25549 -2003.61993 745.58288 -1465.98321 -2294.52989 1172.95049       (-1130.255,-250.338) (-42.695,-1164.274) (-384.673,-787.974)      54.4931
13    -1129.88027 -2001.65704 744.61273 -1464.88043 -2293.39400 1170.61239       (-1129.880,-253.536) (-40.732,-1163.514) (-385.268,-790.313)      59.0342
14    -1129.50505 -1999.69416 743.64258 -1463.77764 -2292.25811 1168.27429       (-1129.505,-256.734) (-38.769,-1162.753) (-385.862,-792.651)      63.5753
15    -1129.12984 -1997.73127 742.67242 -1462.67486 -2291.12221 1165.93618       (-1129.130,-259.932) (-36.806,-1161.992) (-386.457,-794.989)      68.1164
16    -1128.75462 -1995.76838 741.70227 -1461.57207 -2289.98632 1163.59808       (-1128.755,-263.131) (-34.843,-1161.232) (-387.052,-797.327)      72.6575
17    -1128.37940 -1993.80549 740.73211 -1460.46928 -2288.85042 1161.25997       (-1128.379,-266.329) (-32.881,-1160.471) (-387.647,-799.665)      77.1986
18    -1128.00419 -1991.84260 739.76196 -1459.36650 -2287.71453 1158.92187       (-1128.004,-269.527) (-30.918,-1159.710) (-388.242,-802.003)      81.7397
19    -1127.62897 -1989.87972 738.79181 -1458.26371 -2286.57864 1156.58377       (-1127.629,-272.725) (-28.955,-1158.950) (-388.837,-804.341)      86.2808
20    -1127.25376 -1987.91683 737.82165 -1457.16093 -2285.44274 1154.24566       (-1127.254,-275.923) (-26.992,-1158.189) (-389.432,-806.679)      90.8219
21    -1126.87854 -1985.95394 736.85150 -1456.05814 -2284.30685 1151.90756       (-1126.879,-279.122) (-25.029,-1157.428) (-390.027,-809.017)      95.363
22    -1126.50332 -1983.99105 735.88134 -1454.95535 -2283.17095 1149.56945       (-1126.503,-282.320) (-23.066,-1156.668) (-390.622,-811.355)      99.9041
23    -1126.12811 -1982.02817 734.91119 -1453.85257 -2282.03506 1147.23135       (-1126.128,-285.518) (-21.103,-1155.907) (-391.217,-813.694)      104.445
24    -1125.75289 -1980.06528 733.94103 -1452.74978 -2280.89917 1144.89325       (-1125.753,-288.716) (-19.140,-1155.146) (-391.812,-816.032)      108.986
25    -1125.37768 -1978.10239 732.97088 -1451.64700 -2279.76327 1142.55514       (-1125.378,-291.914) (-17.177,-1154.386) (-392.407,-818.370)      113.527
26    -1125.00246 -1976.13950 732.00073 -1450.54421 -2278.62738 1140.21704       (-1125.002,-295.113) (-15.215,-1153.625) (-393.002,-820.708)      118.068
27    -1124.62724 -1974.17661 731.03057 -1449.44142 -2277.49148 1137.87893       (-1124.627,-298.311) (-13.252,-1152.864) (-393.597,-823.046)      122.61
28    -1124.25203 -1972.21373 730.06042 -1448.33864 -2276.35559 1135.54083       (-1124.252,-301.509) (-11.289,-1152.104) (-394.192,-825.384)      127.151
29    -1123.87681 -1970.25084 729.09026 -1447.23585 -2275.21970 1133.20273       (-1123.877,-304.707) (-9.326,-1151.343) (-394.787,-827.722)      131.692
30    -1123.50160 -1968.28795 728.12011 -1446.13306 -2274.08380 1130.86462       (-1123.502,-307.905) (-7.363,-1150.582) (-395.381,-830.060)      136.233
31    -1123.12638 -1966.32506 727.14996 -1445.03028 -2272.94791 1128.52652       (-1123.126,-311.104) (-5.400,-1149.822) (-395.976,-832.398)      140.774
32    -1122.75116 -1964.36218 726.17980 -1443.92749 -2271.81201 1126.18842       (-1122.751,-314.302) (-3.437,-1149.061) (-396.571,-834.737)      145.315
33    -1122.37595 -1962.39929 725.20965 -1442.82471 -2270.67612 1123.85031       (-1122.376,-317.500) (-1.474,-1148.300) (-397.166,-837.075)      149.856
34    -1122.00073 -1960.43640 724.23949 -1441.72192 -2269.54023 1121.51221       (-838.924,-320.210) (-0.489,-1148.028) (-397.273,-1121.512)      153.698
35    -1121.62551 -1958.47351 723.26934 -1440.61913 -2268.40433 1119.17410       (-839.299,-321.445) (-2.451,-1149.230) (-395.905,-1119.174)      155.477
36    -1121.25030 -1956.51062 722.29918 -1439.51635 -2267.26844 1116.83600       (-839.675,-322.680) (-4.414,-1150.432) (-394.537,-1116.836)      157.327
37    -1120.87508 -1954.54774 721.32903 -1438.41356 -2266.13254 1114.49790       (-840.050,-323.916) (-6.377,-1151.635) (-393.169,-1114.498)      159.245
38    -1120.49987 -1952.58485 720.35888 -1437.31078 -2264.99665 1112.15979       (-840.425,-325.151) (-8.340,-1152.837) (-391.801,-1112.160)      161.229
39    -1120.12465 -1950.62196 719.38872 -1436.20799 -2263.86076 1109.82169       (-840.800,-326.386) (-10.303,-1154.039) (-390.433,-1109.822)      163.276
40    -1119.74943 -1948.65907 718.41857 -1435.10520 -2262.72486 1107.48358       (-841.175,-327.622) (-12.266,-1155.241) (-389.065,-1107.484)      165.385
41    -1119.37422 -1946.69618 717.44841 -1434.00242 -2261.58897 1105.14548       (-841.551,-328.857) (-14.229,-1156.443) (-387.697,-1105.145)      167.552
42    -1118.99900 -1944.73330 716.47826 -1432.89963 -2260.45307 1102.80738       (-841.926,-330.092) (-16.192,-1157.646) (-386.329,-1102.807)      169.776
43    -1118.62379 -1942.77041 715.50811 -1431.79685 -2259.31718 1100.46927       (-842.301,-331.328) (-18.155,-1158.848) (-384.961,-1100.469)      172.054
44    -1118.24857 -1940.80752 714.53795 -1430.69406 -2258.18129 1098.13117       (-842.676,-332.563) (-20.117,-1160.050) (-383.593,-1098.131)      174.385
45    -1117.87335 -1938.84463 713.56780 -1429.59127 -2257.04539 1095.79306       (-843.052,-333.798) (-22.080,-1161.252) (-382.225,-1095.793)      176.766
46    -1117.49814 -1936.88175 712.59764 -1428.48849 -2255.90950 1093.45496       (-843.427,-335.034) (-24.043,-1162.455) (-380.857,-1093.455)      179.195
47    -1117.12292 -1934.91886 711.62749 -1427.38570 -2254.77360 1091.11686       (-843.802,-336.269) (-26.006,-1163.657) (-379.489,-1091.117)      181.67
48    -1116.74771 -1932.95597 710.65734 -1426.28292 -2253.63771 1088.77875       (-844.177,-337.504) (-27.969,-1164.859) (-378.121,-1088.779)      184.19
49    -1116.37249 -1930.99308 709.68718 -1425.18013 -2252.50182 1086.44065       (-844.552,-338.739) (-29.932,-1166.061) (-376.753,-1086.441)      186.752
50    -1115.99727 -1929.03019 708.71703 -1424.07734 -2251.36592 1084.10254       (-844.928,-339.975) (-31.895,-1167.263) (-375.386,-1084.103)      189.355
51    -1115.62206 -1927.06731 707.74687 -1422.97456 -2250.23003 1081.76444       (-845.303,-341.210) (-33.858,-1168.466) (-374.018,-1081.764)      191.997
52    -1115.24684 -1925.10442 706.77672 -1421.87177 -2249.09413 1079.42634       (-845.678,-342.445) (-35.821,-1169.668) (-372.650,-1079.426)      194.677
53    -1114.87162 -1923.14153 705.80656 -1420.76898 -2247.95824 1077.08823       (-846.053,-343.681) (-37.783,-1170.870) (-371.282,-1077.088)      195.171
54    -1114.49641 -1921.17864 704.83641 -1419.66620 -2246.82235 1074.75013       (-846.429,-344.916) (-39.746,-1172.072) (-369.914,-1074.750)      194.43
55    -1114.12119 -1919.21576 703.86626 -1418.56341 -2245.68645 1072.41202       (-846.804,-346.151) (-41.709,-1173.274) (-368.546,-1072.412)      193.759
56    -1113.74598 -1917.25287 702.89610 -1417.46063 -2244.55056 1070.07392       (-847.179,-347.387) (-43.672,-1174.477) (-367.178,-1070.074)      193.161
57    -1113.37076 -1915.28998 701.92595 -1416.35784 -2243.41466 1067.73582       (-847.554,-348.622) (-45.635,-1175.679) (-365.810,-1067.736)      192.635
58    -1112.99554 -1913.32709 700.95579 -1415.25505 -2242.27877 1065.39771       (-847.929,-349.857) (-47.598,-1176.881) (-364.442,-1065.398)      192.182
59    -1112.62033 -1911.36420 699.98564 -1414.15227 -2241.14288 1063.05961       (-848.305,-351.093) (-49.561,-1178.083) (-363.074,-1063.060)      191.803
60    -1112.24511 -1909.40132 699.01549 -1413.04948 -2240.00698 1060.72151       (-848.680,-352.328) (-51.524,-1179.285) (-361.706,-1060.722)      191.497
61    -1111.86990 -1907.43843 698.04533 -1411.94670 -2238.87109 1058.38340       (-849.055,-353.563) (-53.486,-1180.488) (-360.338,-1058.383)      191.266
62    -1111.49468 -1905.47554 697.07518 -1410.84391 -2237.73519 1056.04530       (-849.430,-354.799) (-55.449,-1181.690) (-358.970,-1056.045)      191.109
63    -1111.11946 -1903.51265 696.10502 -1409.74112 -2236.59930 1053.70719       (-849.805,-356.034) (-57.412,-1182.892) (-357.602,-1053.707)      191.027
64    -1110.74425 -1901.54977 695.13487 -1408.63834 -2235.46341 1051.36909       (-850.181,-357.269) (-59.375,-1184.094) (-356.234,-1051.369)      191.02
65    -1110.36903 -1899.58688 694.16471 -1407.53555 -2234.32751 1049.03099       (-850.556,-358.505) (-61.338,-1185.297) (-354.866,-1049.031)      191.088
66    -1109.99382 -1897.62399 693.19456 -1406.43277 -2233.19162 1046.69288       (-850.931,-359.740) (-63.301,-1186.499) (-353.498,-1046.693)      191.231
67    -1109.61860 -1895.66110 692.22441 -1405.32998 -2232.05572 1044.35478       (-851.306,-360.975) (-65.264,-1187.701) (-352.130,-1044.355)      191.448
68    -1109.24338 -1893.69821 691.25425 -1404.22719 -2230.91983 1042.01667       (-851.682,-362.211) (-67.227,-1188.903) (-350.762,-1042.017)      191.739
69    -1108.86817 -1891.73533 690.28410 -1403.12441 -2229.78394 1039.67857       (-852.057,-363.446) (-69.190,-1190.105) (-349.394,-1039.679)      192.105
70    -1108.49295 -1889.77244 689.31394 -1402.02162 -2228.64804 1037.34047       (-852.432,-364.681) (-71.152,-1191.308) (-348.027,-1037.340)      192.544
71    -1108.11773 -1887.80955 688.34379 -1400.91884 -2227.51215 1035.00236       (-852.807,-365.916) (-73.115,-1192.510) (-346.659,-1035.002)      193.057
72    -1107.74252 -1885.84666 687.37364 -1399.81605 -2226.37625 1032.66426       (-853.182,-367.152) (-75.078,-1193.712) (-345.291,-1032.664)      193.641
73    -1107.36730 -1883.88377 686.40348 -1398.71326 -2225.24036 1030.32615       (-853.558,-368.387) (-77.041,-1194.914) (-343.923,-1030.326)      194.298
74    -1106.99209 -1881.92089 685.43333 -1397.61048 -2224.10447 1027.98805       (-853.933,-369.622) (-79.004,-1196.116) (-342.555,-1027.988)      195.026
75    -1106.61687 -1879.95800 684.46317 -1396.50769 -2222.96857 1025.64995       (-854.308,-370.858) (-80.967,-1197.319) (-341.187,-1025.650)      195.824
76    -1106.24165 -1877.99511 683.49302 -1395.40490 -2221.83268 1023.31184       (-854.683,-372.093) (-82.930,-1198.521) (-339.819,-1023.312)      196.692
77    -1105.86644 -1876.03222 682.52287 -1394.30212 -2220.69678 1020.97374       (-855.058,-373.328) (-84.893,-1199.723) (-338.451,-1020.974)      197.628
78    -1105.49122 -1874.06934 681.55271 -1393.19933 -2219.56089 1018.63563       (-855.434,-374.564) (-86.856,-1200.925) (-337.083,-1018.636)      198.632
