Fol_2018-03-05.14_05_07.679_.txt     Output is probe cell, reduced cell, NCDist distance between
0      3.67496   4.92002 -20.47170 -48.21670   3.63667 -17.06052       (-3.160,-2.173) (-1.631,-1.501) (-14.643,-9.485)      1.20805e-14
1      3.66978   4.90560 -20.45437 -48.17006   3.61837 -17.04562       (-3.234,-2.208) (-1.567,-1.462) (-14.771,-9.496)      0.170267
2      3.66460   4.89118 -20.43704 -48.12343   3.60008 -17.03072       (-3.308,-2.243) (-1.502,-1.422) (-14.899,-9.508)      0.340534
3      3.65942   4.87676 -20.41971 -48.07680   3.58178 -17.01582       (-3.382,-2.278) (-1.438,-1.382) (-15.027,-9.519)      0.510801
4      3.65424   4.86235 -20.40238 -48.03017   3.56348 -17.00092       (-3.456,-2.313) (-1.374,-1.342) (-15.156,-9.530)      0.681068
5      3.64905   4.84793 -20.38505 -47.98354   3.54518 -16.98601       (-3.531,-2.348) (-1.309,-1.302) (-15.284,-9.542)      0.851335
6      3.64387   4.83351 -20.36772 -47.93690   3.52688 -16.97111       (-3.605,-2.382) (-1.245,-1.262) (-15.412,-9.553)      1.0216
7      3.63869   4.81909 -20.35039 -47.89027   3.50859 -16.95621       (-3.679,-2.417) (-1.181,-1.222) (-15.540,-9.564)      1.19187
8      3.63351   4.80467 -20.33306 -47.84364   3.49029 -16.94131       (-3.753,-2.452) (-1.117,-1.182) (-15.668,-9.576)      1.36214
9      3.62833   4.79025 -20.31573 -47.79701   3.47199 -16.92641       (-3.827,-2.487) (-1.052,-1.142) (-15.796,-9.587)      1.5324
10      3.62315   4.77583 -20.29840 -47.75037   3.45369 -16.91151       (-3.901,-2.522) (-0.988,-1.102) (-15.924,-9.598)      1.70267
11      3.61796   4.76141 -20.28107 -47.70374   3.43539 -16.89660       (-3.976,-2.556) (-0.924,-1.062) (-16.052,-9.610)      1.87294
12      3.61278   4.74699 -20.26374 -47.65711   3.41710 -16.88170       (-4.050,-2.591) (-0.859,-1.022) (-16.181,-9.621)      2.0432
13      3.60760   4.73257 -20.24641 -47.61048   3.39880 -16.86680       (-4.124,-2.626) (-0.795,-0.982) (-16.309,-9.632)      2.21347
